2016-10-12 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,PC2016-10-12 00:00:00,Close2016-10-12 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2016-10-12 00:00:00,LastSRUN,SRUN2016-10-12 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2016-10-11 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-10-11 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-10-11 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-10-11 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
PL,QPLF7,941.9,21.0685746475,-0.00831754053485,-1.0,-1.0,1.0,-1.0,1.0,-7.0,2016-09-30,1053.42873237,2.0,1.0,1.0,47095.0,-0.00831754053485,941.9,metal,-1.0,-1.0,2016-09-30,1.0,1.0,-8.0,-8.0,-1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0,1,1,1,1,-1,1,-1.0,1,1,1,1,-1,1,0.0,0.0,0.0,1.0,-1.0,-1,1,1,1.0,1,-783.429142977,783.429142977,783.429142977,-783.429142977,783.429142977,-783.429142977,783.429142977,-783.429142977,-0.0,783.429142977,-783.429142977,783.429142977,-783.429142977,-783.429142977,-783.429142977,783.429142977,783.429142977,-783.429142977,-783.429142977,-783.429142977,-783.429142977,-783.429142977,-783.429142977,-783.429142977,783.429142977,-783.429142977,-0.0,-0.0,-0.0,-783.429142977,783.429142977,783.429142977,-783.429142977
RB,QRBX6,1.4619,0.041285,-0.0141614404208,-1.0,1.0,-1.0,1.0,-1.0,-27.0,2016-09-01,1733.97,2.0,1.0,1.0,61399.8,-0.0141614404208,1.4619,energy,1.0,1.0,2016-09-01,-1.0,-1.0,-28.0,-28.0,-1.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,1,1,1.0,-1,-1,-1,1,1,1,1.0,1.0,1.0,0.0,0.0,-1,-1,0,0.0,-1,-1739.0192191,1739.0192191,1739.0192191,-1739.0192191,-1739.0192191,1739.0192191,-1739.0192191,1739.0192191,-0.0,-1739.0192191,1739.0192191,-1739.0192191,1739.0192191,1739.0192191,1739.0192191,-1739.0192191,-1739.0192191,1739.0192191,1739.0192191,1739.0192191,-1739.0192191,-0.0,-0.0,1739.0192191,-1739.0192191,-1739.0192191,-1739.0192191,-1739.0192191,-1739.0192191,-0.0,-0.0,1739.0192191,1739.0192191
RR,@RRX6,10.18,0.19375,-0.020683020683,-1.0,1.0,-1.0,1.0,-1.0,27.0,2016-09-01,387.5,6.0,1.0,1.0,20360.0,-0.020683020683,10.18,grain,1.0,1.0,2016-09-01,-1.0,-1.0,28.0,28.0,1.0,0.0,1.0,6.0,0.0,1.0,6.0,-1.0,2.0,6.0,1.0,2.0,6.0,1.0,0,-1,-1,-1,-1,1,-1,-1.0,1,-1,-1,-1,1,-1,0.0,0.0,0.0,0.0,1.0,1,-1,-1,-1.0,-1,-2526.63780664,2526.63780664,-2526.63780664,2526.63780664,-2526.63780664,2526.63780664,-2526.63780664,2526.63780664,-0.0,-2526.63780664,2526.63780664,-2526.63780664,2526.63780664,2526.63780664,2526.63780664,-2526.63780664,2526.63780664,-2526.63780664,2526.63780664,2526.63780664,2526.63780664,2526.63780664,2526.63780664,2526.63780664,-2526.63780664,2526.63780664,-0.0,-0.0,-0.0,-0.0,-2526.63780664,-2526.63780664,2526.63780664
RS,@RSX6,474.5,5.305,0.00105485232068,1.0,1.0,-1.0,1.0,1.0,5.0,2016-10-03,79.9728650034,26.0,4.0,4.0,7153.08660586,0.00105485232068,474.5,grain,1.0,1.0,2016-10-03,1.0,1.0,6.0,6.0,1.0,0.0,1.0,26.0,0.0,1.0,26.0,-1.0,2.0,26.0,1.0,2.0,26.0,1.0,0,-1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,1,-1,-1,-1.0,-1,196.181700161,196.181700161,196.181700161,-196.181700161,196.181700161,-196.181700161,196.181700161,-196.181700161,0.0,196.181700161,-196.181700161,196.181700161,-196.181700161,-196.181700161,196.181700161,-196.181700161,196.181700161,-196.181700161,196.181700161,-196.181700161,-196.181700161,-196.181700161,-196.181700161,-196.181700161,-196.181700161,-196.181700161,-196.181700161,-196.181700161,-196.181700161,-196.181700161,0.0,196.181700161,-196.181700161
S,@SX6,945.5,16.625,-0.00916950484674,-1.0,-1.0,-1.0,-1.0,1.0,-6.0,2016-10-03,831.25,3.0,1.0,1.0,47275.0,-0.00916950484674,945.5,grain,1.0,-1.0,2016-10-03,1.0,1.0,-7.0,-7.0,-1.0,0.0,1.0,3.0,0.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,0,-1,1,1,1,-1,1,-1.0,1,1,1,1,1,1,-1.0,0.0,1.0,1.0,-1.0,-1,-1,1,1.0,1,-1300.46502489,1300.46502489,1300.46502489,-1300.46502489,-1300.46502489,1300.46502489,1300.46502489,-1300.46502489,-0.0,1300.46502489,1300.46502489,1300.46502489,-1300.46502489,-1300.46502489,-1300.46502489,1300.46502489,1300.46502489,-1300.46502489,-1300.46502489,-1300.46502489,-1300.46502489,-1300.46502489,-1300.46502489,-1300.46502489,-1300.46502489,-1300.46502489,1300.46502489,-0.0,-1300.46502489,-1300.46502489,1300.46502489,1300.46502489,1300.46502489
SB,@SBH7,23.15,0.7335,-0.00601116358952,-1.0,-1.0,-1.0,-1.0,1.0,13.0,2016-09-22,821.52,3.0,1.0,1.0,25928.0,-0.00601116358952,23.15,soft,1.0,1.0,2016-09-22,1.0,1.0,14.0,14.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,0,-1,-1,1,1,-1,-1,1.0,-1,1,-1,-1,1,1,-1.0,-1.0,0.0,0.0,1.0,1,-1,0,-1.0,-1,-467.572348647,467.572348647,-467.572348647,467.572348647,-467.572348647,467.572348647,-467.572348647,467.572348647,-0.0,467.572348647,467.572348647,467.572348647,-467.572348647,-467.572348647,-467.572348647,467.572348647,-467.572348647,467.572348647,-467.572348647,467.572348647,467.572348647,-0.0,467.572348647,467.572348647,-467.572348647,-467.572348647,467.572348647,467.572348647,-0.0,-0.0,-467.572348647,-467.572348647,467.572348647
SF,@SFZ6,1.0126,0.00854,-0.0018728437654,-1.0,-1.0,1.0,-1.0,-1.0,-8.0,2016-09-29,1067.5,2.0,1.0,1.0,126575.0,-0.0018728437654,1.0126,currency,1.0,-1.0,2016-09-29,-1.0,-1.0,-9.0,-9.0,-1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0,-1,1,1,1,1,1,1.0,-1,-1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,-1,1,1,1.0,1,-474.110399211,474.110399211,474.110399211,-474.110399211,-474.110399211,474.110399211,474.110399211,-474.110399211,-0.0,474.110399211,-474.110399211,474.110399211,-474.110399211,-474.110399211,474.110399211,-474.110399211,-474.110399211,474.110399211,474.110399211,-474.110399211,-474.110399211,-474.110399211,-474.110399211,-474.110399211,-474.110399211,-474.110399211,-474.110399211,-474.110399211,-474.110399211,-0.0,-0.0,474.110399211,-474.110399211
SI,QSIZ6,1750.5,49.255,-0.000228453937975,-1.0,-1.0,1.0,-1.0,-1.0,-13.0,2016-09-22,2462.75,1.0,1.0,1.0,87525.0,-0.000228453937975,1750.5,metal,-1.0,-1.0,2016-09-22,-1.0,-1.0,-14.0,-14.0,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,1,1,1,1,1,1,1.0,-1,-1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,-1,1,1,1.0,1,-19.9954309212,19.9954309212,19.9954309212,-19.9954309212,19.9954309212,-19.9954309212,19.9954309212,-19.9954309212,-0.0,19.9954309212,-19.9954309212,19.9954309212,-19.9954309212,-19.9954309212,19.9954309212,-19.9954309212,-19.9954309212,19.9954309212,19.9954309212,-19.9954309212,-19.9954309212,-19.9954309212,-19.9954309212,-19.9954309212,-19.9954309212,-19.9954309212,-19.9954309212,-19.9954309212,-19.9954309212,-0.0,-0.0,19.9954309212,-19.9954309212
SIN,INV6,8704.0,103.175120185,-0.00120488840438,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2016-09-12,206.350240371,10.0,2.0,2.0,17408.0,-0.00120488840438,8704.0,index,1.0,1.0,2016-09-12,1.0,1.0,-2.0,-2.0,-1.0,0.0,1.0,10.0,0.0,2.0,10.0,-1.0,2.0,10.0,-1.0,2.0,10.0,-1.0,0,-1,-1,1,1,1,1,1.0,-1,-1,-1,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1,0,0.0,0,-209.746973435,209.746973435,209.746973435,-209.746973435,-209.746973435,209.746973435,-209.746973435,209.746973435,-0.0,209.746973435,209.746973435,209.746973435,-209.746973435,-209.746973435,209.746973435,-209.746973435,-209.746973435,209.746973435,209.746973435,209.746973435,-209.746973435,-0.0,-0.0,-0.0,-209.746973435,-209.746973435,-209.746973435,-209.746973435,-209.746973435,-209.746973435,-209.746973435,-209.746973435,-209.746973435
SJB,BBZ6,151.86,0.231,0.000527078666491,1.0,-1.0,-1.0,-1.0,1.0,-9.0,2016-09-28,221.625251847,10.0,2.0,2.0,145697.016214,0.000527078666491,151.86,rates,-1.0,-1.0,2016-09-28,1.0,1.0,-10.0,-10.0,-1.0,0.0,1.0,10.0,0.0,1.0,10.0,-1.0,2.0,10.0,-1.0,2.0,10.0,-1.0,0,1,1,1,1,-1,1,-1.0,1,1,1,1,-1,1,-1.0,-1.0,0.0,1.0,-1.0,-1,1,1,1.0,1,767.937890179,767.937890179,-767.937890179,767.937890179,-767.937890179,767.937890179,-767.937890179,767.937890179,0.0,-767.937890179,-767.937890179,-767.937890179,767.937890179,767.937890179,767.937890179,-767.937890179,-767.937890179,767.937890179,767.937890179,767.937890179,767.937890179,767.937890179,767.937890179,767.937890179,-767.937890179,767.937890179,-767.937890179,-767.937890179,0.0,767.937890179,-767.937890179,-767.937890179,767.937890179
SM,@SMZ6,296.5,6.435,-0.012654012654,-1.0,1.0,1.0,-1.0,1.0,-5.0,2016-10-04,643.5,4.0,1.0,1.0,29650.0,-0.012654012654,296.5,grain,1.0,-1.0,2016-10-04,1.0,1.0,-6.0,-6.0,1.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,0,-1,1,1,-1,-1,-1,-1.0,1,1,1,-1,-1,-1,-1.0,0.0,-1.0,0.0,-1.0,-1,-1,0,0.0,0,-1500.76590077,1500.76590077,-1500.76590077,1500.76590077,-1500.76590077,1500.76590077,1500.76590077,-1500.76590077,-0.0,-1500.76590077,-1500.76590077,1500.76590077,-1500.76590077,1500.76590077,-1500.76590077,1500.76590077,1500.76590077,-1500.76590077,-1500.76590077,-1500.76590077,1500.76590077,-0.0,-0.0,-0.0,1500.76590077,1500.76590077,1500.76590077,-0.0,1500.76590077,-0.0,1500.76590077,1500.76590077,1500.76590077
SMI,SWZ6,8066.0,93.25,-0.00726153846154,-1.0,1.0,-1.0,1.0,1.0,34.0,2016-08-24,941.253659029,3.0,1.0,1.0,81417.1797719,-0.00726153846154,8066.0,index,1.0,1.0,2016-08-24,1.0,1.0,35.0,35.0,-1.0,0.0,1.0,3.0,0.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,0,-1,-1,-1,-1,-1,1,1.0,-1,-1,-1,-1,-1,1,0.0,0.0,0.0,0.0,-1.0,-1,-1,-1,-1.0,-1,-1773.64194703,1773.64194703,1773.64194703,-1773.64194703,-1773.64194703,1773.64194703,-1773.64194703,1773.64194703,-0.0,-1773.64194703,1773.64194703,-1773.64194703,1773.64194703,1773.64194703,-1773.64194703,1773.64194703,-1773.64194703,1773.64194703,1773.64194703,1773.64194703,1773.64194703,1773.64194703,1773.64194703,1773.64194703,1773.64194703,-1773.64194703,-0.0,-0.0,-0.0,-0.0,1773.64194703,1773.64194703,1773.64194703
SSG,SSV6,308.25,3.59980064,-0.0145460358056,-1.0,-1.0,-1.0,-1.0,1.0,15.0,2016-09-20,520.052100549,4.0,1.0,1.0,44531.9271887,-0.0145460358056,308.25,index,1.0,1.0,2016-10-06,-1.0,-1.0,-4.0,-4.0,-1.0,0.0,1.0,4.0,0.0,2.0,4.0,-1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,0,-1,-1,1,1,-1,1,1.0,-1,1,-1,1,1,1,0.0,0.0,1.0,1.0,0.0,1,-1,1,1.0,0,-2591.05202952,2591.05202952,2591.05202952,-2591.05202952,-2591.05202952,2591.05202952,-2591.05202952,2591.05202952,-0.0,2591.05202952,2591.05202952,2591.05202952,-2591.05202952,-2591.05202952,-2591.05202952,2591.05202952,-2591.05202952,2591.05202952,-2591.05202952,2591.05202952,-2591.05202952,-2591.05202952,-2591.05202952,-0.0,-2591.05202952,-2591.05202952,-0.0,-0.0,-2591.05202952,-2591.05202952,-0.0,-2591.05202952,2591.05202952
STW,TWV6,349.2,5.120318406,0.00895694885871,1.0,-1.0,1.0,-1.0,1.0,-19.0,2016-09-14,512.0318406,4.0,1.0,1.0,34920.0,0.00895694885871,349.2,index,1.0,1.0,2016-09-14,1.0,1.0,-20.0,-20.0,-1.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,0,-1,-1,1,1,-1,1,-1.0,1,1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,1,-1,1,1.0,1,1251.10661658,1251.10661658,-1251.10661658,1251.10661658,1251.10661658,-1251.10661658,1251.10661658,-1251.10661658,0.0,-1251.10661658,1251.10661658,-1251.10661658,1251.10661658,1251.10661658,1251.10661658,-1251.10661658,-1251.10661658,1251.10661658,1251.10661658,1251.10661658,1251.10661658,1251.10661658,1251.10661658,1251.10661658,1251.10661658,1251.10661658,1251.10661658,1251.10661658,1251.10661658,1251.10661658,0.0,1251.10661658,-1251.10661658
SXE,EXZ6,2997.0,46.65,-0.00332557366146,-1.0,1.0,1.0,1.0,1.0,-5.0,2016-10-04,513.5232,4.0,1.0,1.0,32990.976,-0.00332557366146,2997.0,index,1.0,1.0,2016-10-04,1.0,1.0,-6.0,-6.0,-1.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,0,-1,-1,-1,-1,-1,1,-1.0,1,-1,1,-1,-1,1,1.0,1.0,0.0,1.0,-1.0,-1,-1,0,0.0,-1,-438.855683405,438.855683405,438.855683405,-438.855683405,-438.855683405,438.855683405,-438.855683405,438.855683405,-0.0,-438.855683405,-438.855683405,-438.855683405,438.855683405,438.855683405,-438.855683405,438.855683405,438.855683405,-438.855683405,438.855683405,-438.855683405,438.855683405,-0.0,-0.0,438.855683405,438.855683405,-438.855683405,-438.855683405,-438.855683405,-0.0,-438.855683405,438.855683405,438.855683405,438.855683405
TF,@TFSZ6,1222.9,17.145,-0.00277256788714,-1.0,1.0,1.0,1.0,1.0,-19.0,2016-09-14,1714.5,2.0,1.0,1.0,122290.0,-0.00277256788714,1222.9,index,1.0,1.0,2016-09-14,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,-1,1,-1.0,1,-1,1,-1,-1,1,1.0,1.0,0.0,1.0,-1.0,-1,-1,0,0.0,-1,-678.114653837,678.114653837,678.114653837,-678.114653837,-678.114653837,678.114653837,-678.114653837,678.114653837,-0.0,-678.114653837,-678.114653837,-678.114653837,678.114653837,678.114653837,-678.114653837,678.114653837,678.114653837,-678.114653837,678.114653837,-678.114653837,678.114653837,-0.0,-0.0,678.114653837,678.114653837,-678.114653837,-678.114653837,-678.114653837,-0.0,-678.114653837,678.114653837,678.114653837,678.114653837
TU,@TUZ6,108.9609375,0.0796875,-0.000143379453724,-1.0,1.0,1.0,-1.0,-1.0,7.0,2016-09-30,159.375,13.0,2.0,2.0,217921.875,-0.000143379453724,108.9609375,rates,-1.0,-1.0,2016-09-30,-1.0,-1.0,8.0,8.0,-1.0,0.0,1.0,13.0,0.0,1.0,13.0,1.0,1.0,13.0,1.0,2.0,13.0,-1.0,0,1,1,1,-1,1,1,-1.0,1,-1,1,1,-1,-1,1.0,1.0,0.0,1.0,-1.0,-1,1,0,1.0,1,-406.191752097,406.191752097,406.191752097,-406.191752097,406.191752097,-406.191752097,406.191752097,-406.191752097,-0.0,-406.191752097,-406.191752097,406.191752097,-406.191752097,406.191752097,406.191752097,-406.191752097,406.191752097,-406.191752097,406.191752097,-406.191752097,-406.191752097,-0.0,-406.191752097,-406.191752097,406.191752097,406.191752097,-406.191752097,-406.191752097,-0.0,-406.191752097,406.191752097,406.191752097,-406.191752097
TY,@TYZ6,129.8125,0.43515625,-0.000601467580897,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,2016-10-04,435.15625,5.0,1.0,1.0,129812.5,-0.000601467580897,129.8125,rates,-1.0,-1.0,2016-10-04,-1.0,-1.0,6.0,6.0,1.0,0.0,1.0,5.0,0.0,1.0,5.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,0,1,1,1,1,1,-1,-1.0,1,1,-1,1,1,-1,-1.0,-1.0,0.0,0.0,1.0,1,1,0,0.0,1,-390.390051726,390.390051726,-390.390051726,390.390051726,390.390051726,-390.390051726,390.390051726,-390.390051726,-0.0,390.390051726,390.390051726,390.390051726,-390.390051726,-390.390051726,390.390051726,-390.390051726,390.390051726,-390.390051726,-390.390051726,390.390051726,-390.390051726,-0.0,-0.0,-390.390051726,-390.390051726,390.390051726,390.390051726,390.390051726,-0.0,-0.0,-390.390051726,-390.390051726,-390.390051726
US,@USZ6,164.09375,1.328125,-0.00152120174938,-1.0,1.0,1.0,-1.0,1.0,5.0,2016-10-04,1328.125,2.0,1.0,1.0,164093.75,-0.00152120174938,164.09375,rates,-1.0,-1.0,2016-10-04,1.0,1.0,6.0,6.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,0,1,1,1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1,-499.239399125,499.239399125,-499.239399125,499.239399125,499.239399125,-499.239399125,499.239399125,-499.239399125,-0.0,-499.239399125,-499.239399125,499.239399125,-499.239399125,499.239399125,-499.239399125,499.239399125,-499.239399125,499.239399125,-499.239399125,499.239399125,499.239399125,499.239399125,499.239399125,499.239399125,499.239399125,499.239399125,499.239399125,499.239399125,499.239399125,499.239399125,499.239399125,499.239399125,499.239399125
VX,@VXV6,16.325,0.95525,0.0315955766193,1.0,-1.0,-1.0,-1.0,-1.0,-15.0,2016-09-20,955.25,3.0,1.0,1.0,16325.0,0.0315955766193,16.325,index,-1.0,-1.0,2016-09-20,-1.0,-1.0,-16.0,-16.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,0,1,1,1,1,1,-1,1.0,-1,1,-1,1,1,-1,-1.0,-1.0,0.0,-1.0,1.0,1,1,0,0.0,1,1547.39336493,1547.39336493,1547.39336493,-1547.39336493,-1547.39336493,1547.39336493,-1547.39336493,1547.39336493,0.0,-1547.39336493,-1547.39336493,-1547.39336493,1547.39336493,1547.39336493,-1547.39336493,1547.39336493,1547.39336493,-1547.39336493,1547.39336493,-1547.39336493,1547.39336493,0.0,0.0,1547.39336493,1547.39336493,-1547.39336493,-1547.39336493,-1547.39336493,0.0,-1547.39336493,1547.39336493,1547.39336493,1547.39336493
W,@WZ6,396.75,9.6875,-0.0257826887661,-1.0,1.0,1.0,-1.0,1.0,28.0,2016-08-31,484.375,5.0,1.0,1.0,19837.5,-0.0257826887661,396.75,grain,1.0,-1.0,2016-09-19,1.0,1.0,17.0,17.0,1.0,0.0,1.0,5.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,-1.0,0,-1,1,1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1,-2557.32044199,2557.32044199,-2557.32044199,2557.32044199,-2557.32044199,2557.32044199,2557.32044199,-2557.32044199,-0.0,-2557.32044199,-2557.32044199,2557.32044199,-2557.32044199,2557.32044199,-2557.32044199,2557.32044199,-2557.32044199,2557.32044199,-2557.32044199,2557.32044199,2557.32044199,2557.32044199,2557.32044199,2557.32044199,2557.32044199,2557.32044199,2557.32044199,-0.0,2557.32044199,2557.32044199,2557.32044199,2557.32044199,2557.32044199
YA,APZ6,5455.0,53.35,-0.00182982616651,-1.0,1.0,1.0,-1.0,1.0,-5.0,2016-10-04,1008.8485,2.0,1.0,1.0,103154.05,-0.00182982616651,5455.0,index,1.0,1.0,2016-10-04,1.0,1.0,-6.0,-6.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,0,-1,-1,1,-1,-1,-1,-1.0,1,1,1,-1,-1,-1,0.0,0.0,-1.0,1.0,0.0,1,-1,0,1.0,0,-377.507959744,377.507959744,-377.507959744,377.507959744,-377.507959744,377.507959744,-377.507959744,377.507959744,-0.0,-377.507959744,-377.507959744,377.507959744,-377.507959744,377.507959744,-377.507959744,377.507959744,377.507959744,-377.507959744,-377.507959744,-377.507959744,377.507959744,-0.0,-377.507959744,-0.0,377.507959744,377.507959744,-0.0,-0.0,377.507959744,-377.507959744,-0.0,-377.507959744,377.507959744
YB,HBSM7,98.24,0.0295077345,-0.000305281367661,-1.0,-1.0,-1.0,-1.0,-1.0,30.0,2016-08-30,53.5671609019,38.0,5.0,5.0,178340.9664,-0.000305281367661,98.24,rates,-1.0,-1.0,2016-08-30,-1.0,-1.0,31.0,31.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,1,1,1,1,1,-1.0,1,-1,1,1,1,1,0.0,0.0,1.0,1.0,0.0,-1,1,1,1.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
YM,@YMZ6,18053.0,178.1,-0.000940785832872,-1.0,-1.0,1.0,-1.0,1.0,17.0,2016-09-16,890.5,3.0,1.0,1.0,90265.0,-0.000940785832872,18053.0,index,1.0,1.0,2016-09-16,1.0,1.0,18.0,18.0,-1.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,0,-1,-1,1,1,-1,1,1.0,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,1,-1,1,1.0,1,-254.760099613,254.760099613,254.760099613,-254.760099613,-254.760099613,254.760099613,-254.760099613,254.760099613,-0.0,254.760099613,-254.760099613,254.760099613,-254.760099613,-254.760099613,-254.760099613,254.760099613,-254.760099613,254.760099613,-254.760099613,-254.760099613,-254.760099613,-254.760099613,-254.760099613,-254.760099613,-254.760099613,-254.760099613,-254.760099613,-254.760099613,-254.760099613,-254.760099613,-0.0,-254.760099613,254.760099613
YT2,HTSZ6,98.29,0.0585,-0.000508440105755,-1.0,-1.0,1.0,-1.0,-1.0,15.0,2016-09-30,123.89832,17.0,3.0,3.0,208170.3568,-0.000508440105755,98.29,rates,-1.0,-1.0,2016-09-30,-1.0,-1.0,16.0,16.0,-1.0,0.0,1.0,17.0,0.0,1.0,17.0,1.0,2.0,17.0,-1.0,2.0,17.0,-1.0,0,1,1,1,1,1,1,-1.0,1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,-1,1,1,1.0,1,-1799.31668985,1799.31668985,1799.31668985,-1799.31668985,1799.31668985,-1799.31668985,1799.31668985,-1799.31668985,-0.0,1799.31668985,-1799.31668985,1799.31668985,-1799.31668985,-1799.31668985,1799.31668985,-1799.31668985,1799.31668985,-1799.31668985,1799.31668985,-1799.31668985,-1799.31668985,-1799.31668985,-1799.31668985,-1799.31668985,-1799.31668985,-1799.31668985,-1799.31668985,-1799.31668985,-1799.31668985,-1799.31668985,-0.0,1799.31668985,-1799.31668985
YT3,HXSZ6,97.72,0.073,-0.000613622417672,-1.0,-1.0,1.0,-1.0,-1.0,14.0,2016-09-30,441.7376,5.0,1.0,1.0,591323.264,-0.000613622417672,97.72,rates,-1.0,-1.0,2016-09-30,1.0,1.0,15.0,15.0,-1.0,0.0,1.0,5.0,0.0,1.0,5.0,1.0,2.0,5.0,-1.0,2.0,5.0,-1.0,0,1,1,1,1,1,1,-1.0,1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,-1,1,1,1.0,1,-1814.24605441,1814.24605441,1814.24605441,-1814.24605441,1814.24605441,-1814.24605441,1814.24605441,-1814.24605441,-0.0,1814.24605441,-1814.24605441,1814.24605441,-1814.24605441,-1814.24605441,1814.24605441,-1814.24605441,1814.24605441,-1814.24605441,1814.24605441,-1814.24605441,-1814.24605441,-1814.24605441,-1814.24605441,-1814.24605441,-1814.24605441,-1814.24605441,-1814.24605441,-1814.24605441,-1814.24605441,-1814.24605441,-0.0,1814.24605441,-1814.24605441
