2017-05-30 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-05-30 00:00:00,Close2017-05-30 00:00:00,group,RiskOn,Custom,PC2017-05-29 00:00:00,Close2017-05-29 00:00:00,vSTART,LastSEA,SEA2017-05-30 00:00:00,LastSRUN,SRUN2017-05-30 00:00:00,SEA2017-05-29 00:00:00,SRUN2017-05-29 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-05-29 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-05-26 00:00:00,0.5SIG2017-05-29 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-05-26 00:00:00,0.75SIG2017-05-29 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-05-26 00:00:00,1SIG2017-05-29 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
FSS,LLU7,99.68,0.0155,0.000100331092606,1.0,1.0,-1.0,1.0,-1.0,-12.0,2017-05-10,24.920125,40.0,10.0,10.0,160260.52,0.777484061577,0.000100331092606,99.68,rates,-1.0,-1.0,,,2017-05-10,-1.0,-1.0,-13.0,-13.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
FV,@FVU7,118.265625,0.2462772685,0.0011854583549,1.0,1.0,-1.0,1.0,1.0,12.0,2017-05-10,246.2772685,4.0,1.0,1.0,118265.625,1.0,0.0011854583549,118.265625,rates,-1.0,1.0,,,2017-05-10,1.0,1.0,13.0,13.0,,,1.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,,2.0,4.0,1.0,,2.0,4.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,560.795893017,560.795893017,560.795893017,-560.795893017,-560.795893017,560.795893017,560.795893017,-560.795893017,-560.795893017,560.795893017,-560.795893017,560.795893017,-560.795893017,-560.795893017,560.795893017,560.795893017,560.795893017,-560.795893017,-560.795893017,560.795893017,560.795893017,-560.795893017,-560.795893017,-560.795893017,-560.795893017,-560.795893017,-560.795893017,-560.795893017,-560.795893017,-560.795893017,-560.795893017,-560.795893017,0.0,0.0,-560.795893017
GC,QGCQ7,1265.7,12.860511781,-0.00448324681454,-1.0,1.0,-1.0,1.0,-1.0,13.0,2017-05-09,1286.0511781,1.0,1.0,1.0,126570.0,1.0,-0.00448324681454,1265.7,metal,-1.0,1.0,,,2017-05-09,-1.0,-1.0,-14.0,-14.0,,,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,-567.444549316,567.444549316,-567.444549316,567.444549316,567.444549316,-567.444549316,-567.444549316,567.444549316,567.444549316,-567.444549316,567.444549316,-567.444549316,567.444549316,567.444549316,-567.444549316,567.444549316,567.444549316,-567.444549316,567.444549316,-567.444549316,567.444549316,567.444549316,567.444549316,567.444549316,567.444549316,567.444549316,567.444549316,567.444549316,567.444549316,567.444549316,567.444549316,567.444549316,-567.444549316,567.444549316,-567.444549316
HCM,HHIM7,10448.0,133.776348688,,1.0,1.0,-1.0,1.0,-1.0,-16.0,2017-05-05,858.321989811,1.0,1.0,1.0,67035.3783572,7.7929,,,index,1.0,1.0,0.00393965600077,10448.0,2017-05-05,-1.0,,-16.0,,-1.0,-16.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,-1.0,2.0,0.0,,1.0,2.0,0.0,,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HG,QHGN7,256.4,4.695,-0.000779423226812,-1.0,1.0,1.0,1.0,-1.0,-14.0,2017-05-08,1173.75,1.0,1.0,1.0,64100.0,1.0,-0.000779423226812,256.4,metal,1.0,1.0,,,2017-05-08,-1.0,-1.0,-15.0,-15.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-49.9610288387,49.9610288387,49.9610288387,-49.9610288387,-49.9610288387,49.9610288387,-49.9610288387,49.9610288387,-49.9610288387,-49.9610288387,-49.9610288387,-49.9610288387,49.9610288387,49.9610288387,49.9610288387,49.9610288387,49.9610288387,-49.9610288387,-49.9610288387,49.9610288387,49.9610288387,-49.9610288387,-49.9610288387,-49.9610288387,-0.0,-0.0,-49.9610288387,-49.9610288387,-49.9610288387,-49.9610288387,-49.9610288387,-49.9610288387,-49.9610288387,49.9610288387,49.9610288387
HIC,HSIM7,25483.0,204.184946068,,1.0,-1.0,-1.0,1.0,-1.0,-16.0,2017-05-05,1310.07035936,1.0,1.0,1.0,163501.392293,7.7929,,,index,1.0,1.0,0.00247836349331,25483.0,2017-05-05,-1.0,,-16.0,,-1.0,-16.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,-1.0,1.0,0.0,,-1.0,2.0,0.0,,1.0,0,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,0.0,1,-1,-1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO,QHON7,1.5535,0.039626462,-0.00861518825782,-1.0,-1.0,1.0,-1.0,-1.0,-16.0,2017-05-04,1664.311404,1.0,1.0,1.0,65247.0,1.0,-0.00861518825782,1.5535,energy,1.0,1.0,,,2017-05-04,-1.0,-1.0,-17.0,-17.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,-1.0,,1.0,1.0,-1.0,,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,-562.115188258,562.115188258,-562.115188258,562.115188258,-562.115188258,562.115188258,-562.115188258,562.115188258,-562.115188258,562.115188258,-562.115188258,562.115188258,-562.115188258,-562.115188258,562.115188258,562.115188258,562.115188258,-562.115188258,562.115188258,-562.115188258,-562.115188258,562.115188258,-562.115188258,-562.115188258,-562.115188258,-562.115188258,-562.115188258,-562.115188258,-562.115188258,-562.115188258,-562.115188258,562.115188258,-562.115188258,-562.115188258,-562.115188258
JY,@JYM7,0.90315,0.00693,0.00495159675086,1.0,1.0,-1.0,1.0,1.0,12.0,2017-05-10,866.25,1.0,1.0,1.0,112893.75,1.0,0.00495159675086,0.90315,currency,-1.0,1.0,,,2017-05-10,1.0,1.0,13.0,13.0,,,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,559.004325693,559.004325693,559.004325693,-559.004325693,-559.004325693,559.004325693,559.004325693,-559.004325693,-559.004325693,559.004325693,-559.004325693,559.004325693,-559.004325693,-559.004325693,559.004325693,559.004325693,559.004325693,-559.004325693,-559.004325693,559.004325693,559.004325693,-559.004325693,-559.004325693,-559.004325693,-559.004325693,-559.004325693,-559.004325693,-559.004325693,-559.004325693,-559.004325693,-559.004325693,-559.004325693,0.0,0.0,-559.004325693
KC,@KCN7,132.1,2.9525,0.00685975609756,1.0,1.0,1.0,-1.0,-1.0,-17.0,2017-05-03,1107.1875,1.0,1.0,1.0,49537.5,1.0,0.00685975609756,132.1,soft,1.0,1.0,,,2017-05-18,-1.0,-1.0,7.0,7.0,,,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,-1.0,,0,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,1.0,-1,0,0.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
KW,@KWN7,433.25,8.9625,-0.00971428571429,-1.0,-1.0,1.0,-1.0,-1.0,10.0,2017-05-12,448.125,2.0,1.0,1.0,21662.5,1.0,-0.00971428571429,433.25,grain,1.0,1.0,,,2017-05-12,-1.0,-1.0,11.0,11.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
LB,@LBN7,346.8,7.44,-0.0208921513269,-1.0,-1.0,1.0,-1.0,1.0,32.0,2017-04-11,818.4,1.0,1.0,1.0,38148.0,1.0,-0.0208921513269,346.8,soft,1.0,-1.0,,,2017-04-11,1.0,1.0,33.0,33.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
LC,@LEQ7,119.85,2.6495309975,0.00756620428752,1.0,-1.0,-1.0,1.0,1.0,-8.0,2017-05-16,1059.812399,1.0,1.0,1.0,47940.0,1.0,0.00756620428752,119.85,meat,1.0,-1.0,,,2017-05-16,1.0,1.0,-9.0,-9.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,-1.0,,2.0,1.0,1.0,,0,-1,1,-1,1,1,-1,1,1,-1,-1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,0.0,-1,1,1.0,0,362.723833544,362.723833544,-362.723833544,362.723833544,362.723833544,-362.723833544,-362.723833544,362.723833544,362.723833544,-362.723833544,-362.723833544,362.723833544,-362.723833544,362.723833544,362.723833544,362.723833544,362.723833544,-362.723833544,362.723833544,-362.723833544,-362.723833544,362.723833544,362.723833544,362.723833544,362.723833544,0.0,-362.723833544,362.723833544,362.723833544,0.0,362.723833544,362.723833544,-362.723833544,0.0,-362.723833544
LCO,EBQ7,52.24,1.4758348015,-0.00759878419453,-1.0,1.0,-1.0,1.0,-1.0,-17.0,2017-05-04,1475.8348015,1.0,1.0,1.0,52240.0,1.0,-0.00759878419453,52.24,energy,1.0,1.0,,,2017-05-04,-1.0,-1.0,-18.0,-18.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,-1.0,2.0,0.0,,1.0,2.0,0.0,,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
LGO,GASN7,457.25,12.0125,-0.0187768240343,-1.0,1.0,-1.0,1.0,-1.0,-17.0,2017-05-04,1201.25,1.0,1.0,1.0,45725.0,1.0,-0.0187768240343,457.25,energy,1.0,1.0,,,2017-05-24,-1.0,-1.0,4.0,4.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,-1.0,2.0,0.0,,1.0,2.0,0.0,,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
LH,@HEN7,81.0,1.272471136,-0.010989010989,-1.0,-1.0,-1.0,-1.0,1.0,-8.0,2017-05-16,508.9884544,1.0,1.0,1.0,32400.0,1.0,-0.010989010989,81.0,meat,1.0,-1.0,,,2017-05-16,1.0,1.0,-9.0,-9.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,0,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,-356.043956044,356.043956044,-356.043956044,356.043956044,-356.043956044,356.043956044,356.043956044,-356.043956044,-356.043956044,356.043956044,356.043956044,356.043956044,-356.043956044,-356.043956044,-356.043956044,-356.043956044,-356.043956044,356.043956044,-356.043956044,356.043956044,-356.043956044,356.043956044,356.043956044,356.043956044,-0.0,356.043956044,356.043956044,356.043956044,356.043956044,356.043956044,-0.0,356.043956044,-0.0,-356.043956044,356.043956044
LRC,LRCN7,2010.0,38.35,0.0095429432446,1.0,1.0,-1.0,1.0,-1.0,-2.0,2017-05-18,383.5,2.0,1.0,1.0,20100.0,1.0,0.0095429432446,2010.0,soft,1.0,1.0,,,2017-05-18,-1.0,-1.0,7.0,7.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
LSU,QWQ7,438.4,9.085,-0.00182149362477,-1.0,-1.0,-1.0,-1.0,1.0,-4.0,2017-05-22,454.25,2.0,1.0,1.0,21920.0,1.0,-0.00182149362477,438.4,soft,1.0,1.0,,,2017-05-22,1.0,1.0,10.0,10.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
MEM,@MMEM7,1013.5,11.4,-0.0039312039312,-1.0,1.0,-1.0,1.0,-1.0,-7.0,2017-05-18,570.0,1.0,1.0,1.0,50675.0,1.0,-0.0039312039312,1013.5,index,1.0,1.0,,,2017-05-18,-1.0,-1.0,-8.0,-8.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,-1.0,2.0,0.0,,1.0,2.0,0.0,,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
MFX,IBM7,10833.7,136.271316903,-0.00154831574582,-1.0,1.0,1.0,1.0,-1.0,16.0,2017-05-05,1525.55739273,1.0,1.0,1.0,121283.2715,0.89325591782,-0.00154831574582,10833.7,index,1.0,1.0,,,2017-05-05,-1.0,-1.0,17.0,17.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,2.0,0.0,,1.0,2.0,0.0,,1.0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
MP,@PXM7,0.0533,0.000579,-0.0113151548878,-1.0,1.0,1.0,1.0,-1.0,-22.0,2017-04-26,289.5,3.0,1.0,1.0,26650.0,1.0,-0.0113151548878,0.0533,currency,1.0,1.0,,,2017-04-26,-1.0,-1.0,-23.0,-23.0,,,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,,2.0,3.0,1.0,,2.0,3.0,1.0,,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-904.646633278,904.646633278,-904.646633278,904.646633278,-904.646633278,904.646633278,-904.646633278,904.646633278,-904.646633278,-904.646633278,-904.646633278,-904.646633278,904.646633278,904.646633278,904.646633278,904.646633278,904.646633278,-904.646633278,904.646633278,-904.646633278,904.646633278,904.646633278,904.646633278,904.646633278,904.646633278,904.646633278,-904.646633278,-904.646633278,-904.646633278,-904.646633278,-0.0,904.646633278,-904.646633278,-0.0,904.646633278
MW,@MWN7,568.0,8.05,-0.00131868131868,-1.0,1.0,-1.0,1.0,-1.0,8.0,2017-05-16,402.5,2.0,1.0,1.0,28400.0,1.0,-0.00131868131868,568.0,grain,1.0,1.0,,,2017-05-16,-1.0,-1.0,9.0,9.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
NE,@NEM7,0.7097,0.006215,0.00552564465854,1.0,-1.0,-1.0,1.0,-1.0,-11.0,2017-05-11,621.5,1.0,1.0,1.0,70970.0,1.0,0.00552564465854,0.7097,currency,1.0,1.0,,,2017-05-11,1.0,1.0,-12.0,-12.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,-1.0,,2.0,1.0,1.0,,0,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,0.0,1,-1,-1.0,0,392.155001417,392.155001417,392.155001417,-392.155001417,392.155001417,-392.155001417,392.155001417,-392.155001417,392.155001417,-392.155001417,-392.155001417,392.155001417,-392.155001417,392.155001417,392.155001417,-392.155001417,392.155001417,392.155001417,-392.155001417,392.155001417,-392.155001417,-392.155001417,392.155001417,-392.155001417,-392.155001417,0.0,392.155001417,-392.155001417,392.155001417,0.0,392.155001417,-392.155001417,392.155001417,0.0,392.155001417
NG,QNGN7,3.145,0.0953965195,-0.0498489425982,-1.0,-1.0,-1.0,-1.0,1.0,-10.0,2017-05-12,953.965195,1.0,1.0,1.0,31450.0,1.0,-0.0498489425982,3.145,energy,1.0,1.0,,,2017-05-12,1.0,1.0,-11.0,-11.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,-1.0,,2.0,1.0,-1.0,,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,-1567.74924471,1567.74924471,-1567.74924471,1567.74924471,-1567.74924471,1567.74924471,-1567.74924471,1567.74924471,-1567.74924471,1567.74924471,1567.74924471,1567.74924471,-1567.74924471,-1567.74924471,-1567.74924471,-1567.74924471,-1567.74924471,1567.74924471,-1567.74924471,1567.74924471,-1567.74924471,1567.74924471,1567.74924471,1567.74924471,-0.0,1567.74924471,1567.74924471,1567.74924471,1567.74924471,1567.74924471,-0.0,1567.74924471,-0.0,-1567.74924471,1567.74924471
NIY,@NKDM7,19625.0,197.75,-0.00405988327836,-1.0,-1.0,-1.0,-1.0,-1.0,-28.0,2017-04-18,892.776523702,1.0,1.0,1.0,88600.4514673,110.75,-0.00405988327836,19625.0,index,1.0,-1.0,,,2017-04-18,-1.0,-1.0,-29.0,-29.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,-1.0,,1.0,1.0,-1.0,,0,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,-359.707491367,359.707491367,359.707491367,-359.707491367,-359.707491367,359.707491367,359.707491367,-359.707491367,-359.707491367,359.707491367,359.707491367,359.707491367,-359.707491367,-359.707491367,-359.707491367,359.707491367,359.707491367,-359.707491367,-359.707491367,359.707491367,359.707491367,-359.707491367,-359.707491367,-359.707491367,-359.707491367,-359.707491367,-359.707491367,-359.707491367,-359.707491367,-359.707491367,-359.707491367,-359.707491367,-0.0,-0.0,-359.707491367
NQ,@NQM7,5792.0,42.1875,-4.31611204627e-05,-1.0,1.0,-1.0,1.0,1.0,-7.0,2017-05-17,843.75,1.0,1.0,1.0,115840.0,1.0,-4.31611204627e-05,5792.0,index,1.0,1.0,,,2017-05-17,1.0,1.0,3.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-4.99978419439,4.99978419439,-4.99978419439,4.99978419439,-4.99978419439,4.99978419439,-4.99978419439,4.99978419439,-4.99978419439,-4.99978419439,4.99978419439,-4.99978419439,4.99978419439,4.99978419439,-4.99978419439,-4.99978419439,-4.99978419439,4.99978419439,-4.99978419439,4.99978419439,-4.99978419439,4.99978419439,4.99978419439,4.99978419439,-0.0,4.99978419439,4.99978419439,4.99978419439,4.99978419439,4.99978419439,4.99978419439,-4.99978419439,-4.99978419439,-4.99978419439,4.99978419439
O,@ON7,242.25,7.1375,-0.00818833162743,-1.0,1.0,1.0,1.0,1.0,-8.0,2017-05-16,356.875,2.0,1.0,1.0,12112.5,1.0,-0.00818833162743,242.25,grain,1.0,-1.0,,,2017-05-16,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
OJ,@OJN7,136.45,4.5375,-0.0155122655123,-1.0,1.0,1.0,1.0,-1.0,-6.0,2017-05-18,680.625,1.0,1.0,1.0,20467.5,1.0,-0.0155122655123,136.45,soft,1.0,1.0,,,2017-05-18,-1.0,-1.0,-7.0,-7.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
PA,QPAU7,802.65,17.667686931,0.0202745646371,1.0,1.0,-1.0,1.0,-1.0,20.0,2017-04-28,1766.7686931,1.0,1.0,1.0,80265.0,1.0,0.0202745646371,802.65,metal,1.0,1.0,,,2017-05-22,-1.0,-1.0,-5.0,-5.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,1627.3379306,1627.3379306,1627.3379306,-1627.3379306,1627.3379306,-1627.3379306,1627.3379306,-1627.3379306,1627.3379306,1627.3379306,-1627.3379306,1627.3379306,-1627.3379306,-1627.3379306,1627.3379306,-1627.3379306,-1627.3379306,1627.3379306,-1627.3379306,1627.3379306,-1627.3379306,-1627.3379306,-1627.3379306,-1627.3379306,-1627.3379306,-1627.3379306,1627.3379306,-1627.3379306,1627.3379306,0.0,0.0,-1627.3379306,1627.3379306,0.0,-1627.3379306
