2017-08-03 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-08-03 00:00:00,Close2017-08-03 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-08-03 00:00:00,LastSRUN,SRUN2017-08-03 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-08-01 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-08-01 00:00:00,0.5SIG2017-07-31 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-08-01 00:00:00,0.75SIG2017-07-31 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-08-01 00:00:00,1SIG2017-07-31 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ7,70.16,1.102,-0.002558999147,-1.0,1.0,-1.0,1.0,-1.0,33.0,2017-07-13,551.0,1.0,1.0,1.0,35080.0,1.0,-0.002558999147,70.16,soft,1.0,1.0,2017-07-13,-1.0,-1.0,35.0,35.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
CU,@EUU7,1.1894,0.0085225,0.00037848521805,1.0,-1.0,1.0,-1.0,1.0,29.0,2017-06-20,1065.3125,1.0,1.0,1.0,148675.0,1.0,0.00037848521805,1.1894,currency,1.0,1.0,2017-06-20,1.0,1.0,31.0,31.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,56.2712897935,56.2712897935,-56.2712897935,56.2712897935,56.2712897935,-56.2712897935,56.2712897935,-56.2712897935,56.2712897935,-56.2712897935,56.2712897935,-56.2712897935,56.2712897935,56.2712897935,-56.2712897935,56.2712897935,56.2712897935,-56.2712897935,56.2712897935,-56.2712897935,56.2712897935,56.2712897935,56.2712897935,56.2712897935,56.2712897935,56.2712897935,56.2712897935,56.2712897935,56.2712897935,56.2712897935,56.2712897935,56.2712897935,-56.2712897935,56.2712897935,-56.2712897935
DX,@DXU7,92.707,0.53865,8.6300823094e-05,1.0,-1.0,1.0,-1.0,1.0,30.0,2017-06-20,538.65,1.0,1.0,1.0,92707.0,1.0,8.6300823094e-05,92.707,currency,-1.0,-1.0,2017-07-27,-1.0,-1.0,-5.0,-5.0,1.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
EBL,BDU7,163.3,0.626,0.0027017069876,1.0,1.0,-1.0,1.0,1.0,17.0,2017-07-07,743.1246,1.0,1.0,1.0,193853.43,0.842389015247,0.0027017069876,163.3,rates,-1.0,1.0,2017-07-07,1.0,1.0,19.0,19.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
EBM,BLU7,132.39,0.218,0.000377814719661,1.0,1.0,-1.0,1.0,1.0,18.0,2017-07-06,258.7878,3.0,1.0,1.0,157160.169,0.842389015247,0.000377814719661,132.39,rates,-1.0,1.0,2017-07-06,1.0,1.0,20.0,20.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
EBS,EZU7,112.1,0.048,-8.91981090001e-05,-1.0,1.0,-1.0,1.0,1.0,21.0,2017-07-03,56.9808,17.0,4.0,4.0,133073.91,0.842389015247,-8.91981090001e-05,112.1,rates,-1.0,1.0,2017-07-03,1.0,1.0,23.0,23.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
ED,@EDZ7,98.555,0.01825,5.07356671742e-05,1.0,1.0,-1.0,1.0,1.0,20.0,2017-07-03,45.625,21.0,5.0,5.0,246387.5,1.0,5.07356671742e-05,98.555,rates,-1.0,1.0,2017-07-03,1.0,1.0,22.0,22.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
EMD,@EMDU7,1746.2,14.07,-0.00285518501599,-1.0,-1.0,1.0,-1.0,1.0,5.0,2017-07-25,1407.0,1.0,1.0,1.0,174620.0,1.0,-0.00285518501599,1746.2,index,1.0,1.0,2017-07-25,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,-1.0,,1.0,1.0,-1.0,,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,-498.572407492,498.572407492,-498.572407492,498.572407492,-498.572407492,498.572407492,-498.572407492,498.572407492,-498.572407492,498.572407492,-498.572407492,498.572407492,-498.572407492,-498.572407492,498.572407492,-498.572407492,-498.572407492,498.572407492,-498.572407492,498.572407492,-498.572407492,-498.572407492,498.572407492,-498.572407492,-498.572407492,-0.0,-498.572407492,-498.572407492,498.572407492,-0.0,-0.0,498.572407492,-0.0,-498.572407492,498.572407492
ES,@ESU7,2471.75,11.875,-0.000707499494643,-1.0,1.0,1.0,-1.0,-1.0,-9.0,2017-07-19,593.75,1.0,1.0,1.0,123587.5,1.0,-0.000707499494643,2471.75,index,1.0,1.0,2017-07-19,-1.0,-1.0,-11.0,-11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,-1.0,,0,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,1.0,-1,0,0.0,-1,-87.4380937942,87.4380937942,-87.4380937942,87.4380937942,-87.4380937942,87.4380937942,-87.4380937942,87.4380937942,-87.4380937942,-87.4380937942,-87.4380937942,87.4380937942,-87.4380937942,87.4380937942,87.4380937942,87.4380937942,87.4380937942,-87.4380937942,87.4380937942,-87.4380937942,-87.4380937942,87.4380937942,87.4380937942,-0.0,-0.0,87.4380937942,-87.4380937942,-87.4380937942,-87.4380937942,-87.4380937942,-0.0,87.4380937942,-87.4380937942,-87.4380937942,87.4380937942
FC,@GFQ7,150.65,3.09125,0.0026622296173,1.0,-1.0,1.0,-1.0,1.0,-9.0,2017-07-19,1545.625,1.0,1.0,1.0,75325.0,1.0,0.0026622296173,150.65,meat,1.0,-1.0,2017-07-19,-1.0,-1.0,-11.0,-11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,0,-1,1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,200.532445923,200.532445923,200.532445923,-200.532445923,200.532445923,-200.532445923,-200.532445923,200.532445923,200.532445923,-200.532445923,200.532445923,-200.532445923,200.532445923,200.532445923,-200.532445923,200.532445923,-200.532445923,-200.532445923,200.532445923,-200.532445923,200.532445923,200.532445923,-200.532445923,200.532445923,200.532445923,0.0,200.532445923,200.532445923,-200.532445923,0.0,0.0,-200.532445923,0.0,200.532445923,-200.532445923
FCH,MTQ7,5130.0,59.197095496,0.0048971596474,1.0,-1.0,1.0,-1.0,-1.0,13.0,2017-07-13,702.728720633,1.0,1.0,1.0,60898.23,0.842389015247,0.0048971596474,5130.0,index,1.0,1.0,2017-07-13,-1.0,-1.0,15.0,15.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
FDX,DXMU7,12149.0,133.25,-0.00143837586816,-1.0,-1.0,1.0,-1.0,-1.0,12.0,2017-07-14,790.905375,1.0,1.0,1.0,72110.3895,0.842389015247,-0.00143837586816,12149.0,index,1.0,1.0,2017-07-14,-1.0,-1.0,14.0,14.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
FEI,IEH8,100.29,0.0105,0.0,1.0,-1.0,-1.0,1.0,1.0,22.0,2017-06-30,31.161375,32.0,8.0,8.0,297635.6475,0.842389015247,0.0,100.29,rates,-1.0,1.0,2017-06-30,1.0,1.0,24.0,24.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,1.0,,0,1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,-1,-1.0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
FFI,LFU7,7421.5,70.85,0.0106216381834,1.0,1.0,-1.0,1.0,1.0,8.0,2017-07-20,931.03985,1.0,1.0,1.0,97525.9315,0.760977094589,0.0106216381834,7421.5,index,1.0,1.0,2017-07-24,1.0,1.0,-8.0,-8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
FLG,LGU7,126.85,0.579,0.00714569273521,1.0,1.0,1.0,1.0,1.0,18.0,2017-07-06,760.8639,1.0,1.0,1.0,166693.585,0.760977094589,0.00714569273521,126.85,rates,-1.0,1.0,2017-07-06,1.0,1.0,20.0,20.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
FSS,LLZ7,99.61,0.026,0.00040172742794,1.0,1.0,-1.0,1.0,1.0,-14.0,2017-07-12,42.70825,23.0,5.0,5.0,163621.87625,0.760977094589,0.00040172742794,99.61,rates,-1.0,-1.0,2017-07-12,1.0,1.0,-16.0,-16.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
