2017-08-23 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-08-23 00:00:00,Close2017-08-23 00:00:00,group,RiskOn,Custom,PC2017-08-22 00:00:00,Close2017-08-22 00:00:00,vSTART,LastSEA,SEA2017-08-23 00:00:00,LastSRUN,SRUN2017-08-23 00:00:00,SEA2017-08-22 00:00:00,SRUN2017-08-22 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-08-22 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-08-22 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-08-22 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-08-22 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ7,68.89,0.9585,0.0159268544462,1.0,1.0,-1.0,1.0,1.0,-8.0,2017-08-10,479.25,2.0,1.0,1.0,34445.0,1.0,0.0159268544462,68.89,soft,1.0,1.0,,,2017-08-16,1.0,1.0,5.0,5.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
CU,@EUU7,1.18355,0.0087725,0.00573589394969,1.0,-1.0,1.0,-1.0,1.0,-13.0,2017-08-03,1096.5625,1.0,1.0,1.0,147943.75,1.0,0.00573589394969,1.18355,currency,1.0,1.0,,,2017-08-03,1.0,1.0,-14.0,-14.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,848.58966052,848.58966052,-848.58966052,848.58966052,848.58966052,-848.58966052,848.58966052,-848.58966052,848.58966052,-848.58966052,848.58966052,-848.58966052,848.58966052,848.58966052,-848.58966052,848.58966052,848.58966052,-848.58966052,848.58966052,-848.58966052,848.58966052,848.58966052,848.58966052,848.58966052,848.58966052,848.58966052,848.58966052,848.58966052,848.58966052,848.58966052,848.58966052,848.58966052,-848.58966052,848.58966052,-848.58966052
DX,@DXU7,93.07,0.5448,-0.00418356319748,-1.0,1.0,1.0,1.0,-1.0,-14.0,2017-08-02,544.8,1.0,1.0,1.0,93070.0,1.0,-0.00418356319748,93.07,currency,-1.0,-1.0,,,2017-08-02,-1.0,-1.0,-15.0,-15.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1.0,0.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
EBL,BDU7,164.85,0.6045,0.00249331063002,1.0,1.0,-1.0,1.0,1.0,32.0,2017-07-07,713.7936,1.0,1.0,1.0,194654.88,0.846883468835,0.00249331063002,164.85,rates,-1.0,1.0,,,2017-07-07,1.0,1.0,33.0,33.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
EBM,BLU7,133.0,0.1995,0.00105374077977,1.0,1.0,-1.0,1.0,1.0,33.0,2017-07-06,235.5696,4.0,1.0,1.0,157046.4,0.846883468835,0.00105374077977,133.0,rates,-1.0,1.0,,,2017-07-06,1.0,1.0,34.0,34.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
EBS,EZU7,112.23,0.0435,0.0002228064703,1.0,1.0,-1.0,1.0,1.0,36.0,2017-07-03,51.3648,19.0,4.0,4.0,132521.184,0.846883468835,0.0002228064703,112.23,rates,-1.0,1.0,,,2017-07-03,1.0,1.0,37.0,37.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
ED,@EDZ7,98.58,0.018,0.000152183838076,1.0,1.0,1.0,1.0,1.0,35.0,2017-07-03,45.0,22.0,5.0,5.0,246450.0,1.0,0.000152183838076,98.58,rates,-1.0,1.0,,,2017-07-03,1.0,1.0,36.0,36.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
EMD,@EMDU7,1702.5,16.085,-0.00228551336146,-1.0,1.0,1.0,1.0,1.0,-8.0,2017-08-10,1608.5,1.0,1.0,1.0,170250.0,1.0,-0.00228551336146,1702.5,index,1.0,1.0,,,2017-08-10,1.0,1.0,-9.0,-9.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,-389.108649789,389.108649789,-389.108649789,389.108649789,-389.108649789,389.108649789,-389.108649789,389.108649789,-389.108649789,-389.108649789,-389.108649789,-389.108649789,389.108649789,389.108649789,389.108649789,-389.108649789,-389.108649789,389.108649789,-389.108649789,389.108649789,-389.108649789,-389.108649789,389.108649789,-389.108649789,-389.108649789,-0.0,-389.108649789,-389.108649789,389.108649789,-0.0,389.108649789,-389.108649789,-389.108649789,-389.108649789,389.108649789
ES,@ESU7,2441.5,16.925,-0.00458668841097,-1.0,1.0,-1.0,1.0,-1.0,11.0,2017-08-07,846.25,1.0,1.0,1.0,122075.0,1.0,-0.00458668841097,2441.5,index,1.0,1.0,,,2017-08-07,-1.0,-1.0,12.0,12.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-559.919987769,559.919987769,-559.919987769,559.919987769,-559.919987769,559.919987769,-559.919987769,559.919987769,-559.919987769,-559.919987769,559.919987769,-559.919987769,559.919987769,559.919987769,-559.919987769,559.919987769,559.919987769,-559.919987769,559.919987769,-559.919987769,559.919987769,559.919987769,559.919987769,559.919987769,559.919987769,559.919987769,-559.919987769,559.919987769,-559.919987769,-0.0,-0.0,559.919987769,-559.919987769,-0.0,559.919987769
FC,@GFV7,141.7,2.7618450045,-0.00404146898612,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,2017-08-15,1380.92250225,1.0,1.0,1.0,70850.0,1.0,-0.00404146898612,141.7,meat,1.0,-1.0,,,2017-08-15,-1.0,-1.0,6.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,-286.338077667,286.338077667,-286.338077667,286.338077667,-286.338077667,286.338077667,286.338077667,-286.338077667,-286.338077667,286.338077667,286.338077667,286.338077667,-286.338077667,-286.338077667,-286.338077667,286.338077667,286.338077667,-286.338077667,286.338077667,-286.338077667,-286.338077667,286.338077667,-286.338077667,-0.0,-286.338077667,-286.338077667,-286.338077667,286.338077667,-286.338077667,-0.0,-286.338077667,286.338077667,-286.338077667,-286.338077667,-286.338077667
FCH,MTU7,5114.0,60.0379547665,-0.00321606081279,-1.0,-1.0,1.0,-1.0,1.0,-7.0,2017-08-11,708.928169883,1.0,1.0,1.0,60386.112,0.846883468835,-0.00321606081279,5114.0,index,1.0,1.0,,,2017-08-11,1.0,1.0,-8.0,-8.0,,,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
FDX,DXMU7,12179.5,141.425,-0.00347733595156,-1.0,1.0,1.0,1.0,-1.0,-8.0,2017-08-10,834.9732,1.0,1.0,1.0,71907.768,0.846883468835,-0.00347733595156,12179.5,index,1.0,1.0,,,2017-08-10,-1.0,-1.0,-9.0,-9.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
FEI,IEH8,100.31,0.009,0.0,1.0,1.0,-1.0,1.0,1.0,37.0,2017-06-30,26.568,37.0,9.0,9.0,296115.12,0.846883468835,0.0,100.31,rates,-1.0,1.0,,,2017-06-30,1.0,1.0,38.0,38.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
FFI,LFU7,7379.0,68.75,0.000203320908167,1.0,1.0,1.0,1.0,1.0,7.0,2017-08-11,880.06875,1.0,1.0,1.0,94458.579,0.781188969612,0.000203320908167,7379.0,index,1.0,1.0,,,2017-08-11,1.0,1.0,8.0,8.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
FLG,LGU7,128.08,0.5205,0.00281866583151,1.0,1.0,-1.0,1.0,1.0,33.0,2017-07-06,666.29205,1.0,1.0,1.0,163955.208,0.781188969612,0.00281866583151,128.08,rates,-1.0,1.0,,,2017-07-06,1.0,1.0,34.0,34.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
FSS,LLZ7,99.64,0.0195,0.0,1.0,1.0,-1.0,1.0,1.0,-29.0,2017-07-12,31.2024375,32.0,8.0,8.0,159436.455,0.781188969612,0.0,99.64,rates,-1.0,-1.0,,,2017-07-12,1.0,1.0,-30.0,-30.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
