2016-09-29 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,PC2016-09-29 00:00:00,Close2016-09-29 00:00:00,group,RiskOn,Excess,SEA2016-09-29 00:00:00,SRUN2016-09-29 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-09-28 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-09-28 00:00:00,0.5SIG2016-09-26 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-09-28 00:00:00,0.75SIG2016-09-26 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-09-28 00:00:00,1SIG2016-09-26 00:00:00,RiskOff,AntiExcess,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Excess,PNL_AntiExcess,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
PL,QPLF7,1037.2,22.4104952545,0.00993184031159,1.0,-1.0,-1.0,1.0,1.0,-9.0,2016-09-16,1120.52476273,2.0,1.0,1.0,51860.0,0.00993184031159,1037.2,metal,-1.0,1.0,1.0,-9.0,-1.0,-1.0,-8.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,,1.0,2.0,-1.0,,2.0,2.0,1.0,,1,-1,-1,1,1,1,1.0,-1,-1,-1,1,1,1,1.0,0.0,1.0,0.0,1.0,1,1,0,0.0,0,1030.13047712,1030.13047712,-1030.13047712,1030.13047712,-1030.13047712,1030.13047712,1030.13047712,-1030.13047712,-1030.13047712,-1030.13047712,-1030.13047712,1030.13047712,-1030.13047712,1030.13047712,-1030.13047712,1030.13047712,1030.13047712,-1030.13047712,-1030.13047712,-1030.13047712,1030.13047712,0.0,0.0,0.0,1030.13047712,1030.13047712,1030.13047712,0.0,1030.13047712,0.0,1030.13047712,1030.13047712,1030.13047712
RB,QRBX6,1.4421,0.048656903,0.00250260688217,1.0,-1.0,1.0,-1.0,-1.0,-19.0,2016-09-01,2043.589926,1.0,1.0,1.0,60568.2,0.00250260688217,1.4421,energy,1.0,1.0,-1.0,-19.0,1.0,-1.0,-18.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,-1,-1,1,1,1,-1,1.0,-1,1,-1,1,1,1,1.0,1.0,1.0,0.0,1.0,0,1,1,1.0,1,151.578394161,151.578394161,151.578394161,-151.578394161,151.578394161,-151.578394161,151.578394161,-151.578394161,-151.578394161,-151.578394161,151.578394161,-151.578394161,151.578394161,151.578394161,-151.578394161,151.578394161,151.578394161,-151.578394161,151.578394161,-151.578394161,151.578394161,151.578394161,151.578394161,151.578394161,151.578394161,151.578394161,151.578394161,151.578394161,151.578394161,0.0,151.578394161,0.0,151.578394161
RR,@RRX6,9.77,0.20925,0.00308008213552,1.0,-1.0,-1.0,-1.0,-1.0,19.0,2016-09-01,418.5,5.0,1.0,1.0,19540.0,0.00308008213552,9.77,grain,1.0,-1.0,-1.0,19.0,-1.0,-1.0,18.0,1.0,1.0,5.0,1.0,1.0,5.0,-1.0,,1.0,5.0,-1.0,,1.0,5.0,-1.0,,-1,1,1,1,1,1,-1.0,1,-1,1,1,1,1,0.0,1.0,1.0,1.0,0.0,0,1,1,1.0,1,300.924024641,300.924024641,-300.924024641,300.924024641,300.924024641,-300.924024641,-300.924024641,300.924024641,300.924024641,-300.924024641,-300.924024641,-300.924024641,300.924024641,300.924024641,-300.924024641,300.924024641,-300.924024641,300.924024641,-300.924024641,300.924024641,300.924024641,300.924024641,300.924024641,300.924024641,300.924024641,300.924024641,0.0,300.924024641,300.924024641,300.924024641,0.0,0.0,300.924024641
RS,@RSX6,465.1,6.165,0.00193881947436,1.0,-1.0,-1.0,-1.0,-1.0,-12.0,2016-09-13,93.8213361741,22.0,3.0,3.0,7078.07030893,0.00193881947436,465.1,grain,1.0,-1.0,-1.0,-12.0,-1.0,-1.0,-11.0,-1.0,1.0,22.0,-1.0,1.0,22.0,-1.0,,1.0,22.0,-1.0,,2.0,22.0,-1.0,,-1,1,1,1,1,1,1.0,-1,-1,-1,1,1,1,0.0,1.0,1.0,0.0,0.0,0,1,0,-1.0,0,301.908212229,301.908212229,-301.908212229,301.908212229,301.908212229,-301.908212229,-301.908212229,301.908212229,-301.908212229,-301.908212229,-301.908212229,-301.908212229,301.908212229,301.908212229,-301.908212229,301.908212229,301.908212229,-301.908212229,-301.908212229,-301.908212229,301.908212229,0.0,-301.908212229,0.0,301.908212229,301.908212229,0.0,301.908212229,301.908212229,0.0,0.0,0.0,301.908212229
S,@SX6,950.25,16.475,0.00502379693284,1.0,1.0,1.0,1.0,-1.0,7.0,2016-09-20,823.75,3.0,1.0,1.0,47512.5,0.00502379693284,950.25,grain,1.0,-1.0,-1.0,7.0,-1.0,-1.0,6.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,,1.0,3.0,1.0,,1.0,3.0,1.0,,-1,1,-1,-1,1,1,-1.0,1,-1,1,1,1,1,1.0,1.0,1.0,0.0,-1.0,-1,-1,1,1.0,0,716.079455315,716.079455315,-716.079455315,716.079455315,716.079455315,-716.079455315,-716.079455315,716.079455315,716.079455315,716.079455315,716.079455315,716.079455315,-716.079455315,-716.079455315,-716.079455315,716.079455315,-716.079455315,716.079455315,-716.079455315,716.079455315,716.079455315,716.079455315,716.079455315,0.0,716.079455315,716.079455315,716.079455315,716.079455315,716.079455315,0.0,-716.079455315,-716.079455315,-716.079455315
SB,@SBH7,23.35,0.6136892295,-0.0180824222035,-1.0,1.0,-1.0,1.0,1.0,5.0,2016-09-22,687.33193704,3.0,1.0,1.0,26152.0,-0.0180824222035,23.35,soft,1.0,1.0,1.0,5.0,1.0,1.0,-11.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,,2.0,3.0,1.0,,2.0,3.0,1.0,,-1,-1,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0.0,-1.0,-1,-1,-1,-1.0,-1,-1418.6745164,1418.6745164,-1418.6745164,1418.6745164,-1418.6745164,1418.6745164,-1418.6745164,1418.6745164,1418.6745164,-1418.6745164,1418.6745164,-1418.6745164,1418.6745164,1418.6745164,-1418.6745164,1418.6745164,1418.6745164,-1418.6745164,-1418.6745164,1418.6745164,1418.6745164,1418.6745164,1418.6745164,1418.6745164,1418.6745164,1418.6745164,1418.6745164,1418.6745164,1418.6745164,-0.0,1418.6745164,1418.6745164,1418.6745164
SF,@SFZ6,1.0394,0.0074243305,0.00463947419292,1.0,1.0,-1.0,1.0,-1.0,21.0,2016-08-30,928.0413125,3.0,1.0,1.0,129925.0,0.00463947419292,1.0394,currency,1.0,1.0,-1.0,21.0,-1.0,-1.0,-28.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,,2.0,3.0,1.0,,2.0,3.0,1.0,,-1,-1,-1,-1,1,1,1.0,-1,-1,-1,1,1,1,1.0,1.0,1.0,0.0,-1.0,-1,-1,0,0.0,-1,1808.35105355,1808.35105355,-1808.35105355,1808.35105355,1808.35105355,-1808.35105355,1808.35105355,-1808.35105355,-1808.35105355,1808.35105355,-1808.35105355,1808.35105355,-1808.35105355,-1808.35105355,-1808.35105355,1808.35105355,1808.35105355,-1808.35105355,-1808.35105355,-1808.35105355,1808.35105355,0.0,0.0,-1808.35105355,1808.35105355,1808.35105355,1808.35105355,1808.35105355,1808.35105355,0.0,-1808.35105355,-1808.35105355,-1808.35105355
SI,QSIZ6,1918.8,46.74,0.00350400083678,1.0,-1.0,1.0,-1.0,-1.0,-5.0,2016-09-22,2337.0,1.0,1.0,1.0,95940.0,0.00350400083678,1918.8,metal,-1.0,1.0,-1.0,-5.0,-1.0,-1.0,-4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,1,-1,1,1,1,1,1.0,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1,336.17384028,336.17384028,-336.17384028,336.17384028,-336.17384028,336.17384028,336.17384028,-336.17384028,336.17384028,-336.17384028,336.17384028,-336.17384028,336.17384028,336.17384028,-336.17384028,336.17384028,336.17384028,-336.17384028,-336.17384028,336.17384028,336.17384028,336.17384028,336.17384028,336.17384028,336.17384028,336.17384028,336.17384028,336.17384028,336.17384028,336.17384028,336.17384028,336.17384028,336.17384028
SIN,INV6,8644.0,99.9136441805,-0.0181735574739,-1.0,1.0,1.0,1.0,-1.0,13.0,2016-09-12,199.827288361,11.0,2.0,2.0,17288.0,-0.0181735574739,8644.0,index,1.0,1.0,-1.0,13.0,1.0,-1.0,12.0,1.0,1.0,11.0,1.0,1.0,11.0,1.0,,2.0,11.0,1.0,,2.0,11.0,1.0,,-1,-1,-1,-1,1,-1,-1.0,1,-1,1,-1,1,-1,1.0,1.0,0.0,0.0,0.0,-1,-1,-1,0.0,-1,-3456.02907769,3456.02907769,-3456.02907769,3456.02907769,-3456.02907769,3456.02907769,-3456.02907769,3456.02907769,-3456.02907769,-3456.02907769,-3456.02907769,-3456.02907769,3456.02907769,3456.02907769,3456.02907769,-3456.02907769,3456.02907769,-3456.02907769,3456.02907769,-3456.02907769,3456.02907769,3456.02907769,-0.0,3456.02907769,-3456.02907769,3456.02907769,-3456.02907769,-3456.02907769,-0.0,-0.0,-0.0,3456.02907769,3456.02907769
SJB,BBZ6,152.33,0.3,0.0,1.0,1.0,1.0,1.0,-1.0,19.0,2016-09-02,296.823983378,7.0,1.0,1.0,150717.324626,0.0,152.33,rates,-1.0,1.0,-1.0,19.0,1.0,-1.0,18.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,,2.0,7.0,1.0,,2.0,7.0,1.0,,1,-1,-1,-1,1,-1,-1.0,1,-1,1,-1,-1,-1,1.0,0.0,-1.0,0.0,1.0,0,1,-1,0.0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
SM,@SMZ6,298.7,6.135,-0.00233800935204,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,2016-09-06,613.5,4.0,1.0,1.0,29870.0,-0.00233800935204,298.7,grain,1.0,-1.0,-1.0,17.0,-1.0,-1.0,16.0,1.0,1.0,4.0,1.0,2.0,4.0,-1.0,,2.0,4.0,-1.0,,2.0,4.0,-1.0,,-1,1,1,1,1,1,-1.0,1,-1,1,1,1,1,0.0,1.0,1.0,1.0,0.0,0,1,1,1.0,1,-279.345357381,279.345357381,279.345357381,-279.345357381,-279.345357381,279.345357381,279.345357381,-279.345357381,-279.345357381,279.345357381,279.345357381,279.345357381,-279.345357381,-279.345357381,279.345357381,-279.345357381,279.345357381,-279.345357381,279.345357381,-279.345357381,-279.345357381,-279.345357381,-279.345357381,-279.345357381,-279.345357381,-279.345357381,-0.0,-279.345357381,-279.345357381,-279.345357381,-0.0,-0.0,-279.345357381
SMI,SWZ6,8131.0,90.1771261,-0.00926038747411,-1.0,1.0,1.0,-1.0,1.0,26.0,2016-08-24,933.317388739,3.0,1.0,1.0,84154.4193749,-0.00926038747411,8131.0,index,1.0,1.0,1.0,26.0,1.0,1.0,25.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,,1.0,3.0,1.0,,2.0,3.0,-1.0,,-1,-1,1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,0.0,0.0,-1.0,0.0,-1.0,-1,-1,-1,-1.0,-1,-2337.90759321,2337.90759321,-2337.90759321,2337.90759321,-2337.90759321,2337.90759321,-2337.90759321,2337.90759321,2337.90759321,-2337.90759321,-2337.90759321,2337.90759321,-2337.90759321,2337.90759321,-2337.90759321,2337.90759321,-2337.90759321,2337.90759321,-2337.90759321,2337.90759321,2337.90759321,2337.90759321,2337.90759321,2337.90759321,2337.90759321,2337.90759321,-0.0,-0.0,2337.90759321,-0.0,2337.90759321,2337.90759321,2337.90759321
SSG,SSV6,316.9,4.2644123505,0.0116520351157,1.0,-1.0,-1.0,-1.0,1.0,-10.0,2016-09-15,636.479455299,4.0,1.0,1.0,47298.5074627,0.0116520351157,316.9,index,1.0,-1.0,1.0,-10.0,-1.0,1.0,14.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,,1.0,4.0,-1.0,,1.0,4.0,-1.0,,-1,1,1,1,-1,1,1.0,-1,1,-1,1,1,1,-1.0,0.0,1.0,0.0,-1.0,0,-1,1,0.0,0,2204.49547951,2204.49547951,-2204.49547951,2204.49547951,2204.49547951,-2204.49547951,-2204.49547951,2204.49547951,-2204.49547951,-2204.49547951,-2204.49547951,-2204.49547951,2204.49547951,2204.49547951,2204.49547951,-2204.49547951,2204.49547951,-2204.49547951,2204.49547951,-2204.49547951,2204.49547951,2204.49547951,0.0,0.0,2204.49547951,2204.49547951,-2204.49547951,0.0,2204.49547951,0.0,-2204.49547951,0.0,-2204.49547951
STW,TWV6,346.8,4.976142858,0.0119638167493,1.0,1.0,1.0,-1.0,1.0,7.0,2016-09-14,497.6142858,5.0,1.0,1.0,34680.0,0.0119638167493,346.8,index,1.0,1.0,1.0,7.0,-1.0,1.0,6.0,1.0,1.0,5.0,1.0,1.0,5.0,,1.0,1.0,5.0,,1.0,1.0,5.0,,-1.0,-1,-1,1,-1,-1,1,1.0,-1,1,1,-1,-1,1,1.0,1.0,0.0,1.0,-1.0,-1,-1,1,1.0,0,2074.52582434,2074.52582434,-2074.52582434,2074.52582434,2074.52582434,-2074.52582434,2074.52582434,-2074.52582434,2074.52582434,2074.52582434,2074.52582434,-2074.52582434,2074.52582434,-2074.52582434,2074.52582434,-2074.52582434,2074.52582434,-2074.52582434,2074.52582434,2074.52582434,-2074.52582434,2074.52582434,2074.52582434,0.0,-2074.52582434,2074.52582434,2074.52582434,2074.52582434,0.0,2074.52582434,-2074.52582434,-2074.52582434,-2074.52582434
SXE,EXZ6,2979.0,47.873092437,0.000335795836132,1.0,1.0,1.0,1.0,1.0,9.0,2016-09-16,537.327589513,4.0,1.0,1.0,33436.296,0.000335795836132,2979.0,index,1.0,1.0,1.0,9.0,1.0,1.0,8.0,-1.0,1.0,4.0,-1.0,1.0,4.0,1.0,,2.0,4.0,1.0,,2.0,4.0,1.0,,-1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1,44.9110758899,44.9110758899,44.9110758899,-44.9110758899,44.9110758899,-44.9110758899,44.9110758899,-44.9110758899,-44.9110758899,44.9110758899,44.9110758899,44.9110758899,-44.9110758899,-44.9110758899,44.9110758899,-44.9110758899,44.9110758899,-44.9110758899,44.9110758899,-44.9110758899,-44.9110758899,-44.9110758899,-44.9110758899,-44.9110758899,-44.9110758899,-44.9110758899,0.0,0.0,-44.9110758899,-44.9110758899,-44.9110758899,-44.9110758899,-44.9110758899
TF,@TFSZ6,1236.2,17.6444430705,-0.0131715494532,-1.0,1.0,1.0,1.0,1.0,-11.0,2016-09-14,1764.44430705,2.0,1.0,1.0,123620.0,-0.0131715494532,1236.2,index,1.0,1.0,1.0,-11.0,1.0,-1.0,-10.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,,2.0,2.0,1.0,,2.0,2.0,1.0,,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,1,-1,1.0,1.0,0.0,-1.0,0.0,-1,-1,-1,-1.0,-1,-3256.5338868,3256.5338868,-3256.5338868,3256.5338868,-3256.5338868,3256.5338868,-3256.5338868,3256.5338868,3256.5338868,-3256.5338868,-3256.5338868,-3256.5338868,3256.5338868,3256.5338868,3256.5338868,-3256.5338868,-3256.5338868,3256.5338868,3256.5338868,3256.5338868,3256.5338868,3256.5338868,3256.5338868,3256.5338868,-3256.5338868,3256.5338868,-3256.5338868,-3256.5338868,-0.0,3256.5338868,-0.0,3256.5338868,3256.5338868
TU,@TUZ6,109.28125,0.09765625,0.000143000143,1.0,-1.0,-1.0,-1.0,-1.0,23.0,2016-08-26,195.3125,11.0,2.0,2.0,218562.5,0.000143000143,109.28125,rates,-1.0,1.0,-1.0,23.0,-1.0,-1.0,22.0,1.0,1.0,11.0,1.0,1.0,11.0,-1.0,,1.0,11.0,-1.0,,2.0,11.0,-1.0,,1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1.0,0.0,1.0,1.0,1.0,1,1,1,1.0,1,343.799156299,343.799156299,-343.799156299,343.799156299,-343.799156299,343.799156299,343.799156299,-343.799156299,343.799156299,-343.799156299,-343.799156299,-343.799156299,343.799156299,343.799156299,-343.799156299,343.799156299,-343.799156299,343.799156299,-343.799156299,343.799156299,343.799156299,343.799156299,343.799156299,343.799156299,343.799156299,343.799156299,343.799156299,0.0,343.799156299,343.799156299,343.799156299,343.799156299,343.799156299
TY,@TYZ6,131.546875,0.52421875,0.000832144555397,1.0,-1.0,-1.0,-1.0,1.0,12.0,2016-09-13,524.21875,4.0,1.0,1.0,131546.875,0.000832144555397,131.546875,rates,-1.0,1.0,1.0,12.0,-1.0,1.0,11.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,,2.0,4.0,-1.0,,2.0,4.0,-1.0,,1,-1,1,1,-1,1,1.0,-1,1,-1,1,-1,1,0.0,-1.0,0.0,1.0,0.0,1,1,1,1.0,1,437.864063243,437.864063243,-437.864063243,437.864063243,-437.864063243,437.864063243,437.864063243,-437.864063243,-437.864063243,-437.864063243,-437.864063243,-437.864063243,437.864063243,437.864063243,437.864063243,-437.864063243,437.864063243,-437.864063243,437.864063243,-437.864063243,437.864063243,437.864063243,437.864063243,437.864063243,-437.864063243,437.864063243,0.0,-437.864063243,0.0,437.864063243,0.0,437.864063243,437.864063243
US,@USZ6,169.625,1.5765625,0.00221565731167,1.0,1.0,-1.0,1.0,1.0,6.0,2016-09-21,1576.5625,2.0,1.0,1.0,169625.0,0.00221565731167,169.625,rates,-1.0,1.0,1.0,6.0,-1.0,1.0,5.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,,2.0,2.0,1.0,,2.0,2.0,1.0,,1,-1,-1,-1,-1,1,1.0,-1,-1,-1,-1,-1,-1,0.0,-1.0,-1.0,0.0,-1.0,0,-1,-1,-1.0,-1,751.661742984,751.661742984,-751.661742984,751.661742984,-751.661742984,751.661742984,751.661742984,-751.661742984,-751.661742984,751.661742984,-751.661742984,751.661742984,-751.661742984,-751.661742984,751.661742984,-751.661742984,751.661742984,-751.661742984,-751.661742984,-751.661742984,-751.661742984,-751.661742984,-751.661742984,-751.661742984,-751.661742984,-751.661742984,0.0,-751.661742984,-751.661742984,0.0,-751.661742984,0.0,-751.661742984
VX,@VXV6,15.925,1.270211322,0.0459770114943,1.0,1.0,1.0,1.0,1.0,-7.0,2016-09-20,1270.211322,2.0,1.0,1.0,15925.0,0.0459770114943,15.925,index,-1.0,-1.0,1.0,-7.0,-1.0,1.0,-6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,,1.0,2.0,1.0,,1,1,-1,-1,-1,1,-1.0,1,-1,1,-1,-1,-1,0.0,0.0,-1.0,0.0,-1.0,0,-1,-1,-1.0,-1,1464.36781609,1464.36781609,-1464.36781609,1464.36781609,-1464.36781609,1464.36781609,-1464.36781609,1464.36781609,1464.36781609,1464.36781609,1464.36781609,1464.36781609,-1464.36781609,-1464.36781609,1464.36781609,-1464.36781609,-1464.36781609,1464.36781609,-1464.36781609,1464.36781609,-1464.36781609,-1464.36781609,-1464.36781609,-1464.36781609,-1464.36781609,-1464.36781609,0.0,0.0,-1464.36781609,0.0,-1464.36781609,0.0,-1464.36781609
W,@WZ6,399.0,8.5875,-0.0105393676379,-1.0,1.0,1.0,1.0,1.0,8.0,2016-09-19,429.375,5.0,1.0,1.0,19950.0,-0.0105393676379,399.0,grain,1.0,1.0,1.0,8.0,-1.0,1.0,7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,,2.0,5.0,1.0,,2.0,5.0,1.0,,-1,-1,-1,-1,-1,1,1.0,-1,-1,1,-1,-1,1,1.0,1.0,0.0,0.0,-1.0,-1,-1,0,0.0,-1,-1051.30192188,1051.30192188,1051.30192188,-1051.30192188,-1051.30192188,1051.30192188,-1051.30192188,1051.30192188,-1051.30192188,-1051.30192188,-1051.30192188,-1051.30192188,1051.30192188,1051.30192188,-1051.30192188,1051.30192188,-1051.30192188,1051.30192188,1051.30192188,-1051.30192188,1051.30192188,-0.0,-0.0,1051.30192188,1051.30192188,-1051.30192188,-1051.30192188,-1051.30192188,-0.0,-0.0,1051.30192188,1051.30192188,1051.30192188
YA,APZ6,5463.0,61.5057008265,0.0114793556749,1.0,-1.0,1.0,-1.0,1.0,6.0,2016-09-21,1174.14382878,2.0,1.0,1.0,104288.67,0.0114793556749,5463.0,index,1.0,-1.0,1.0,6.0,-1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,2.0,2.0,-1.0,,2.0,2.0,-1.0,,-1,1,1,1,-1,1,1.0,-1,1,1,1,1,1,0.0,1.0,1.0,0.0,-1.0,0,-1,1,1.0,1,2394.33347158,2394.33347158,-2394.33347158,2394.33347158,2394.33347158,-2394.33347158,-2394.33347158,2394.33347158,2394.33347158,-2394.33347158,2394.33347158,-2394.33347158,2394.33347158,2394.33347158,2394.33347158,-2394.33347158,2394.33347158,-2394.33347158,2394.33347158,2394.33347158,2394.33347158,2394.33347158,2394.33347158,2394.33347158,2394.33347158,2394.33347158,0.0,2394.33347158,2394.33347158,0.0,-2394.33347158,0.0,-2394.33347158
YB,HBSH7,98.32,0.0245083955,0.000101719051978,1.0,-1.0,-1.0,-1.0,-1.0,22.0,2016-08-30,44.9150659291,45.0,6.0,6.0,180185.1648,0.000101719051978,98.32,rates,-1.0,1.0,-1.0,22.0,1.0,-1.0,21.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1,-1,1,1,1,-1,-1.0,1,1,-1,1,1,-1,0.0,-1.0,0.0,1.0,1.0,1,1,0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
YM,@YMZ6,18097.0,195.058450822,-0.00773111086742,-1.0,1.0,1.0,1.0,1.0,9.0,2016-09-16,975.29225411,3.0,1.0,1.0,90485.0,-0.00773111086742,18097.0,index,1.0,1.0,1.0,9.0,1.0,1.0,8.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,,2.0,3.0,1.0,,2.0,3.0,1.0,,-1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1,-2098.64870052,2098.64870052,-2098.64870052,2098.64870052,-2098.64870052,2098.64870052,-2098.64870052,2098.64870052,2098.64870052,-2098.64870052,-2098.64870052,-2098.64870052,2098.64870052,2098.64870052,-2098.64870052,2098.64870052,-2098.64870052,2098.64870052,-2098.64870052,2098.64870052,2098.64870052,2098.64870052,2098.64870052,2098.64870052,2098.64870052,2098.64870052,-0.0,-0.0,2098.64870052,2098.64870052,2098.64870052,2098.64870052,2098.64870052
YT2,HTSZ6,98.48,0.0567604795,0.0,1.0,-1.0,-1.0,1.0,1.0,-8.0,2016-09-19,121.358446009,17.0,3.0,3.0,210558.1184,0.0,98.48,rates,-1.0,1.0,1.0,-8.0,1.0,1.0,-7.0,-1.0,1.0,17.0,-1.0,1.0,17.0,-1.0,,1.0,17.0,-1.0,,1.0,17.0,1.0,,1,-1,-1,1,-1,-1,-1.0,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0.0,1.0,1,1,-1,-1.0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
YT3,HXSZ6,98.02,0.0721281945,-0.000254984955888,-1.0,1.0,-1.0,1.0,-1.0,-6.0,2016-09-21,440.616714562,5.0,1.0,1.0,598784.576,-0.000254984955888,98.02,rates,-1.0,1.0,-1.0,-6.0,1.0,-1.0,5.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,,2.0,5.0,1.0,,2.0,5.0,1.0,,1,-1,-1,-1,1,-1,-1.0,1,-1,-1,-1,-1,-1,0.0,-1.0,-1.0,0.0,1.0,0,1,-1,-1.0,-1,-763.405293488,763.405293488,-763.405293488,763.405293488,763.405293488,-763.405293488,-763.405293488,763.405293488,763.405293488,-763.405293488,763.405293488,-763.405293488,763.405293488,763.405293488,763.405293488,-763.405293488,763.405293488,-763.405293488,763.405293488,763.405293488,763.405293488,763.405293488,763.405293488,763.405293488,763.405293488,763.405293488,-0.0,763.405293488,763.405293488,-0.0,-763.405293488,-0.0,-763.405293488
