2017-08-07 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-08-07 00:00:00,Close2017-08-07 00:00:00,group,RiskOn,Custom,PC2017-08-04 00:00:00,Close2017-08-04 00:00:00,vSTART,LastSEA,SEA2017-08-07 00:00:00,LastSRUN,SRUN2017-08-07 00:00:00,SEA2017-08-04 00:00:00,SRUN2017-08-04 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-08-04 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-08-04 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-08-04 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-08-04 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ7,70.55,1.0295,-0.000991220617389,-1.0,1.0,1.0,1.0,-1.0,36.0,2017-07-13,514.75,1.0,1.0,1.0,35275.0,1.0,-0.000991220617389,70.55,soft,1.0,1.0,,,2017-07-13,1.0,1.0,37.0,37.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
CU,@EUU7,1.182,0.0089075,0.00250201433357,1.0,-1.0,1.0,-1.0,1.0,32.0,2017-06-20,1113.4375,1.0,1.0,1.0,147750.0,1.0,0.00250201433357,1.182,currency,1.0,1.0,,,2017-06-20,1.0,1.0,33.0,33.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,369.672617786,369.672617786,-369.672617786,369.672617786,369.672617786,-369.672617786,369.672617786,-369.672617786,369.672617786,-369.672617786,369.672617786,-369.672617786,369.672617786,369.672617786,-369.672617786,369.672617786,369.672617786,-369.672617786,369.672617786,-369.672617786,369.672617786,369.672617786,369.672617786,369.672617786,369.672617786,369.672617786,369.672617786,369.672617786,369.672617786,369.672617786,369.672617786,369.672617786,-369.672617786,369.672617786,-369.672617786
DX,@DXU7,93.309,0.5632,-0.00114541406183,-1.0,1.0,1.0,1.0,-1.0,-6.0,2017-07-27,563.2,1.0,1.0,1.0,93309.0,1.0,-0.00114541406183,93.309,currency,-1.0,-1.0,,,2017-06-20,1.0,1.0,34.0,34.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1.0,0.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
EBL,BDU7,163.3,0.626,0.00104211365169,1.0,1.0,-1.0,1.0,1.0,20.0,2017-07-07,738.3044,1.0,1.0,1.0,192596.02,0.847888756995,0.00104211365169,163.3,rates,-1.0,1.0,,,2017-07-07,1.0,1.0,21.0,21.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
EBM,BLU7,132.44,0.219,0.000604412209126,1.0,1.0,-1.0,1.0,1.0,21.0,2017-07-06,258.2886,3.0,1.0,1.0,156199.736,0.847888756995,0.000604412209126,132.44,rates,-1.0,1.0,,,2017-07-06,1.0,1.0,22.0,22.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
EBS,EZU7,112.1,0.04775,4.46050225256e-05,1.0,1.0,-1.0,1.0,1.0,24.0,2017-07-03,56.31635,17.0,4.0,4.0,132210.74,0.847888756995,4.46050225256e-05,112.1,rates,-1.0,1.0,,,2017-07-03,1.0,1.0,25.0,25.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
ED,@EDZ7,98.545,0.0185,0.0,1.0,1.0,-1.0,1.0,1.0,23.0,2017-07-03,46.25,21.0,5.0,5.0,246362.5,1.0,0.0,98.545,rates,-1.0,1.0,,,2017-07-03,1.0,1.0,24.0,24.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
EMD,@EMDU7,1751.4,13.72,0.000571297989031,1.0,-1.0,-1.0,-1.0,1.0,8.0,2017-07-25,1372.0,1.0,1.0,1.0,175140.0,1.0,0.000571297989031,1751.4,index,1.0,1.0,,,2017-07-25,1.0,1.0,9.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,100.057129799,100.057129799,100.057129799,-100.057129799,100.057129799,-100.057129799,100.057129799,-100.057129799,100.057129799,-100.057129799,-100.057129799,-100.057129799,100.057129799,100.057129799,100.057129799,100.057129799,100.057129799,-100.057129799,100.057129799,-100.057129799,100.057129799,-100.057129799,-100.057129799,-100.057129799,0.0,-100.057129799,-100.057129799,-100.057129799,-100.057129799,-100.057129799,0.0,-100.057129799,0.0,100.057129799,-100.057129799
ES,@ESU7,2477.5,11.275,0.00222491909385,1.0,1.0,1.0,-1.0,-1.0,-12.0,2017-07-19,563.75,1.0,1.0,1.0,123875.0,1.0,0.00222491909385,2477.5,index,1.0,1.0,,,2017-07-19,-1.0,-1.0,-13.0,-13.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,1.0,-1,0,0.0,-1,275.611852751,275.611852751,275.611852751,-275.611852751,275.611852751,-275.611852751,275.611852751,-275.611852751,275.611852751,275.611852751,275.611852751,-275.611852751,275.611852751,-275.611852751,-275.611852751,-275.611852751,-275.611852751,275.611852751,-275.611852751,275.611852751,275.611852751,-275.611852751,-275.611852751,0.0,0.0,-275.611852751,275.611852751,275.611852751,275.611852751,275.611852751,0.0,-275.611852751,275.611852751,275.611852751,-275.611852751
FC,@GFU7,147.1,3.099440645,-0.0248591315877,-1.0,-1.0,-1.0,-1.0,-1.0,-12.0,2017-07-19,1549.7203225,1.0,1.0,1.0,73550.0,1.0,-0.0248591315877,147.1,meat,1.0,-1.0,,,2017-07-19,-1.0,-1.0,-13.0,-13.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,-1828.38912827,1828.38912827,1828.38912827,-1828.38912827,-1828.38912827,1828.38912827,1828.38912827,-1828.38912827,-1828.38912827,1828.38912827,1828.38912827,1828.38912827,-1828.38912827,-1828.38912827,-1828.38912827,1828.38912827,1828.38912827,-1828.38912827,-1828.38912827,1828.38912827,1828.38912827,-1828.38912827,-1828.38912827,-1828.38912827,-1828.38912827,-1828.38912827,-1828.38912827,-1828.38912827,-1828.38912827,-1828.38912827,-1828.38912827,-1828.38912827,-0.0,-0.0,-1828.38912827
FCH,MTQ7,5205.0,61.247936401,0.0,1.0,1.0,1.0,1.0,-1.0,-4.0,2017-07-31,722.358161913,1.0,1.0,1.0,61387.77,0.847888756995,0.0,5205.0,index,1.0,1.0,,,2017-07-31,-1.0,-1.0,-5.0,-5.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
FDX,DXMU7,12243.5,137.175,-0.00390513769678,-1.0,1.0,1.0,1.0,-1.0,15.0,2017-07-14,808.920975,1.0,1.0,1.0,72199.9195,0.847888756995,-0.00390513769678,12243.5,index,1.0,1.0,,,2017-07-14,-1.0,-1.0,16.0,16.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
FEI,IEH8,100.29,0.0105,0.0,1.0,1.0,-1.0,1.0,1.0,25.0,2017-06-30,30.95925,32.0,8.0,8.0,295705.065,0.847888756995,0.0,100.29,rates,-1.0,1.0,,,2017-06-30,1.0,1.0,26.0,26.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
FFI,LFU7,7474.5,68.725,0.002414001207,1.0,1.0,1.0,1.0,1.0,7.0,2017-07-26,895.692925,1.0,1.0,1.0,97415.1585,0.767283050717,0.002414001207,7474.5,index,1.0,1.0,,,2017-07-24,1.0,1.0,-10.0,-10.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
FLG,LGU7,127.04,0.5775,0.00244614534838,1.0,1.0,-1.0,1.0,1.0,21.0,2017-07-06,752.65575,1.0,1.0,1.0,165571.232,0.767283050717,0.00244614534838,127.04,rates,-1.0,1.0,,,2017-07-06,1.0,1.0,22.0,22.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
FSS,LLZ7,99.62,0.025,0.0,1.0,1.0,-1.0,1.0,1.0,-17.0,2017-07-12,40.728125,24.0,6.0,6.0,162293.4325,0.767283050717,0.0,99.62,rates,-1.0,-1.0,,,2017-07-12,1.0,1.0,-18.0,-18.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
