2017-07-04 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-07-03 00:00:00,Close2017-07-03 00:00:00,group,RiskOn,Custom,PC2017-07-04 00:00:00,Close2017-07-04 00:00:00,vSTART,LastSEA,SEA2017-07-03 00:00:00,LastSRUN,SRUN2017-07-03 00:00:00,SEA2017-07-04 00:00:00,SRUN2017-07-04 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-07-03 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-07-03 00:00:00,0.5SIG2017-06-30 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-07-03 00:00:00,0.75SIG2017-06-30 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-07-03 00:00:00,1SIG2017-06-30 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
TU,@TUU7,107.9765625,0.07265625,,-1.0,-1.0,-1.0,-1.0,1.0,-15.0,2017-06-12,145.3125,6.0,1.0,1.0,215953.125,1.0,-0.000723013520353,107.9765625,rates,-1.0,1.0,,,2017-06-12,1.0,1.0,-15.0,-15.0,,,-1.0,-1.0,1.0,6.0,-1.0,2.0,6.0,-1.0,,2.0,6.0,-1.0,,2.0,6.0,-1.0,,0,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1.0,-1.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TY,@TYU7,125.109375,0.4125,,-1.0,-1.0,1.0,-1.0,1.0,-13.0,2017-06-14,412.5,2.0,1.0,1.0,125109.375,1.0,-0.00336071695295,125.109375,rates,-1.0,1.0,,,2017-06-14,1.0,1.0,-13.0,-13.0,,,-1.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,,2.0,2.0,-1.0,,2.0,2.0,-1.0,,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,@USU7,153.0625,0.965625,,-1.0,1.0,1.0,-1.0,1.0,-5.0,2017-06-26,965.625,1.0,1.0,1.0,153062.5,1.0,-0.00406669377796,153.0625,rates,-1.0,1.0,,,2017-06-26,1.0,1.0,-5.0,-5.0,,,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,-1.0,,0,1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1,1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VX,@VXN7,12.575,0.610564737,,1.0,1.0,-1.0,1.0,-1.0,14.0,2017-06-13,610.564737,1.0,1.0,1.0,12575.0,1.0,0.0202839756592,12.575,index,-1.0,-1.0,,,2017-06-13,-1.0,-1.0,14.0,14.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W,@WU7,555.0,13.792813003,,1.0,-1.0,-1.0,1.0,-1.0,5.0,2017-06-26,689.64065015,1.0,1.0,1.0,27750.0,1.0,0.0551330798479,555.0,grain,1.0,1.0,,,2017-06-26,-1.0,-1.0,5.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,-1.0,,2.0,1.0,1.0,,0,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,0.0,1,-1,-1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YA,APU7,5732.0,70.6233597885,0.0172138420586,1.0,-1.0,1.0,-1.0,1.0,-2.0,2017-06-21,1342.55006958,1.0,1.0,1.0,108965.32,1.3150973172,,,index,1.0,-1.0,0.0172138420586,5732.0,2017-06-21,1.0,,-3.0,,1.0,-3.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
YB,HBSZ7,98.23,0.026,0.000101812258196,1.0,-1.0,1.0,-1.0,1.0,-15.0,2017-06-12,47.44896,21.0,5.0,5.0,179265.8208,1.3150973172,,,rates,-1.0,1.0,0.000101812258196,98.23,2017-06-12,1.0,,-16.0,,1.0,-16.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
YM,@YMU7,21436.0,125.303020355,,1.0,1.0,1.0,1.0,1.0,-10.0,2017-06-19,626.515101773,1.0,1.0,1.0,107180.0,1.0,0.00638497652582,21436.0,index,1.0,1.0,,,2017-06-19,1.0,1.0,-10.0,-10.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YT2,HTSU7,98.07,0.0477498985,0.000612182430364,1.0,-1.0,1.0,-1.0,1.0,-7.0,2017-06-22,101.665263894,9.0,2.0,2.0,208802.7984,1.3150973172,,,rates,-1.0,1.0,0.000612182430364,98.07,2017-06-22,1.0,,-8.0,,1.0,-8.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
YT3,HXSU7,97.38,0.0561244235,0.00046232085067,1.0,-1.0,-1.0,-1.0,1.0,-4.0,2017-06-27,341.416093035,2.0,1.0,1.0,592382.016,1.3150973172,,,rates,-1.0,1.0,0.00046232085067,97.38,2017-06-27,1.0,,-5.0,,1.0,-5.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1.0,-1.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
