2016-10-25 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2016-10-25 00:00:00,Close2016-10-25 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2016-10-25 00:00:00,LastSRUN,SRUN2016-10-25 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2016-10-24 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-10-24 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-10-24 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-10-24 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
OJ,@OJF7,205.9,5.7966617655,0.00390053632374,1.0,1.0,-1.0,1.0,1.0,6.0,2016-10-14,869.499264825,1.0,1.0,1.0,30885.0,1.0,0.00390053632374,205.9,soft,1.0,1.0,2016-10-14,1.0,1.0,7.0,7.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,120.468064359,120.468064359,120.468064359,-120.468064359,120.468064359,-120.468064359,120.468064359,-120.468064359,-120.468064359,120.468064359,-120.468064359,120.468064359,-120.468064359,-120.468064359,120.468064359,120.468064359,-120.468064359,120.468064359,-120.468064359,120.468064359,-120.468064359,-120.468064359,-120.468064359,0.0,-120.468064359,-120.468064359,-120.468064359,-120.468064359,-120.468064359,-120.468064359,120.468064359,120.468064359,120.468064359,-120.468064359
PA,QPAZ6,634.85,16.2125,0.00650019817677,1.0,-1.0,-1.0,-1.0,1.0,-16.0,2016-09-30,1621.25,1.0,1.0,1.0,63485.0,1.0,0.00650019817677,634.85,metal,1.0,1.0,2016-09-30,1.0,1.0,-17.0,-17.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,1,-1,-1,-1.0,1,1,-1,-1,1,1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,0,0.0,-1,412.665081252,412.665081252,412.665081252,-412.665081252,412.665081252,-412.665081252,412.665081252,-412.665081252,-412.665081252,-412.665081252,-412.665081252,-412.665081252,412.665081252,412.665081252,412.665081252,412.665081252,-412.665081252,-412.665081252,412.665081252,412.665081252,-412.665081252,-412.665081252,0.0,0.0,-412.665081252,412.665081252,412.665081252,-412.665081252,-412.665081252,0.0,-412.665081252,0.0,412.665081252,-412.665081252
PL,QPLF7,964.9,18.955,0.0274731125546,1.0,1.0,1.0,-1.0,1.0,-16.0,2016-09-30,947.75,1.0,1.0,1.0,48245.0,1.0,0.0274731125546,964.9,metal,-1.0,1.0,2016-09-30,1.0,1.0,-17.0,-17.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,0,1,-1,1,-1,-1,-1,-1,-1.0,1,1,1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1,0,0.0,0,1325.4403152,1325.4403152,1325.4403152,-1325.4403152,-1325.4403152,1325.4403152,1325.4403152,-1325.4403152,-1325.4403152,1325.4403152,1325.4403152,-1325.4403152,1325.4403152,-1325.4403152,-1325.4403152,1325.4403152,-1325.4403152,-1325.4403152,1325.4403152,1325.4403152,1325.4403152,-1325.4403152,0.0,0.0,0.0,-1325.4403152,-1325.4403152,-1325.4403152,-1325.4403152,-1325.4403152,-1325.4403152,0.0,-1325.4403152,-1325.4403152
RB,QRBZ6,1.4859,0.0347572485,-0.0022159548751,-1.0,-1.0,1.0,-1.0,-1.0,-36.0,2016-09-01,1459.804437,1.0,1.0,1.0,62407.8,1.0,-0.0022159548751,1.4859,energy,1.0,1.0,2016-09-01,-1.0,-1.0,-37.0,-37.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,1,1,1.0,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,-1.0,1,1,0.0,1,-138.292868654,138.292868654,138.292868654,-138.292868654,-138.292868654,138.292868654,-138.292868654,138.292868654,-138.292868654,138.292868654,-138.292868654,138.292868654,-138.292868654,-138.292868654,138.292868654,138.292868654,-138.292868654,-138.292868654,138.292868654,138.292868654,-138.292868654,-138.292868654,-138.292868654,-0.0,-138.292868654,-138.292868654,-138.292868654,-138.292868654,-138.292868654,-138.292868654,-138.292868654,-0.0,138.292868654,-138.292868654
RR,@RRF7,10.095,0.1989567875,-0.00152284234739,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,2016-10-18,397.913575,2.0,1.0,1.0,20190.0,1.0,-0.00152284234739,10.095,grain,1.0,-1.0,2016-10-18,-1.0,-1.0,5.0,5.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,0,-1,1,1,1,1,1,1,-1.0,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,0.0,1.0,1,1,1.0,1,-61.4923739875,61.4923739875,61.4923739875,-61.4923739875,-61.4923739875,61.4923739875,61.4923739875,-61.4923739875,-61.4923739875,61.4923739875,61.4923739875,61.4923739875,-61.4923739875,-61.4923739875,-61.4923739875,61.4923739875,-61.4923739875,61.4923739875,-61.4923739875,61.4923739875,-61.4923739875,-61.4923739875,-61.4923739875,-61.4923739875,-61.4923739875,-61.4923739875,-61.4923739875,-61.4923739875,-61.4923739875,-61.4923739875,61.4923739875,-0.0,-61.4923739875,-61.4923739875
RS,@RSF7,513.7,5.7499283005,-0.000778058743435,-1.0,-1.0,-1.0,1.0,1.0,14.0,2016-10-03,86.1154455669,11.0,3.0,3.0,7693.57495881,1.3354,-0.000778058743435,513.7,grain,1.0,-1.0,2016-10-03,1.0,1.0,15.0,15.0,1.0,-1.0,1.0,11.0,-1.0,1.0,11.0,-1.0,1.0,11.0,-1.0,2.0,11.0,1.0,0,-1,1,-1,1,1,-1,-1,1.0,-1,1,-1,-1,1,1,-1.0,-1.0,0.0,1.0,0.0,1.0,-1,0,0.0,-1,-65.8465859148,65.8465859148,-65.8465859148,65.8465859148,-65.8465859148,65.8465859148,65.8465859148,-65.8465859148,65.8465859148,65.8465859148,65.8465859148,-65.8465859148,65.8465859148,-65.8465859148,-65.8465859148,-65.8465859148,65.8465859148,-65.8465859148,65.8465859148,-65.8465859148,65.8465859148,65.8465859148,-0.0,-0.0,65.8465859148,-65.8465859148,-65.8465859148,65.8465859148,65.8465859148,-0.0,-65.8465859148,-0.0,-65.8465859148,65.8465859148
S,@SF7,1002.25,16.0964654735,0.0,1.0,1.0,-1.0,1.0,1.0,15.0,2016-10-03,804.823273675,1.0,1.0,1.0,50112.5,1.0,0.0,1002.25,grain,1.0,-1.0,2016-10-03,1.0,1.0,16.0,16.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
SB,@SBH7,22.93,0.595,-0.0116379310345,-1.0,1.0,-1.0,1.0,-1.0,22.0,2016-09-22,666.4,1.0,1.0,1.0,25681.6,1.0,-0.0116379310345,22.93,soft,1.0,1.0,2016-09-22,-1.0,-1.0,23.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1.0,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,1.0,-1,-1,-1.0,-1,-298.880689655,298.880689655,-298.880689655,298.880689655,-298.880689655,298.880689655,-298.880689655,298.880689655,-298.880689655,-298.880689655,298.880689655,-298.880689655,298.880689655,298.880689655,-298.880689655,298.880689655,-298.880689655,298.880689655,-298.880689655,298.880689655,298.880689655,298.880689655,298.880689655,298.880689655,298.880689655,-298.880689655,298.880689655,-298.880689655,-0.0,-0.0,298.880689655,-298.880689655,-298.880689655,298.880689655
SF,@SFZ6,1.0084,0.00772,-0.000594648166501,-1.0,1.0,-1.0,1.0,-1.0,-17.0,2016-09-29,965.0,1.0,1.0,1.0,126050.0,1.0,-0.000594648166501,1.0084,currency,1.0,1.0,2016-09-29,-1.0,-1.0,39.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,1.0,-1,-1,-1,-1,1,-1,1.0,0.0,0.0,1.0,1.0,1.0,-1,-1,-1.0,-1,-74.9554013875,74.9554013875,-74.9554013875,74.9554013875,-74.9554013875,74.9554013875,-74.9554013875,74.9554013875,-74.9554013875,-74.9554013875,74.9554013875,-74.9554013875,74.9554013875,74.9554013875,-74.9554013875,74.9554013875,-74.9554013875,-74.9554013875,74.9554013875,74.9554013875,74.9554013875,74.9554013875,74.9554013875,74.9554013875,74.9554013875,-74.9554013875,74.9554013875,-74.9554013875,-0.0,-0.0,-74.9554013875,-74.9554013875,-74.9554013875,74.9554013875
SI,QSIZ6,1778.0,40.85,0.00999772778914,1.0,1.0,1.0,-1.0,-1.0,21.0,2016-09-23,2042.5,1.0,1.0,1.0,88900.0,1.0,0.00999772778914,1778.0,metal,-1.0,1.0,2016-09-23,-1.0,-1.0,22.0,22.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0,1,-1,1,-1,-1,1,-1,-1.0,1,1,1,-1,-1,-1,-1.0,0.0,-1.0,-1.0,1.0,-1.0,1,0,0.0,1,888.798000454,888.798000454,888.798000454,-888.798000454,-888.798000454,888.798000454,888.798000454,-888.798000454,-888.798000454,888.798000454,888.798000454,-888.798000454,888.798000454,-888.798000454,-888.798000454,-888.798000454,888.798000454,-888.798000454,888.798000454,888.798000454,888.798000454,-888.798000454,0.0,0.0,888.798000454,-888.798000454,-888.798000454,-888.798000454,0.0,-888.798000454,-888.798000454,888.798000454,-888.798000454,888.798000454
SIN,INV6,8698.0,102.95,-0.00275166246274,-1.0,-1.0,1.0,-1.0,-1.0,-5.0,2016-10-17,205.9,4.0,2.0,2.0,17396.0,1.0,-0.00275166246274,8698.0,index,1.0,1.0,2016-10-17,-1.0,-1.0,-6.0,-6.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,0,-1,-1,1,1,-1,1,-1,1.0,-1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,-1.0,1,1,0.0,1,-191.471680807,191.471680807,-191.471680807,191.471680807,-191.471680807,191.471680807,-191.471680807,191.471680807,-191.471680807,191.471680807,-191.471680807,191.471680807,-191.471680807,-191.471680807,191.471680807,191.471680807,-191.471680807,-191.471680807,191.471680807,-191.471680807,191.471680807,-191.471680807,-191.471680807,-0.0,-191.471680807,-191.471680807,-191.471680807,-191.471680807,-191.471680807,-191.471680807,191.471680807,-191.471680807,191.471680807,-191.471680807
SJB,BBZ6,151.9,0.1395,0.000922509225092,1.0,-1.0,-1.0,-1.0,1.0,18.0,2016-09-28,133.864312446,7.0,2.0,2.0,145763.362441,104.21,0.000922509225092,151.9,rates,-1.0,1.0,2016-09-28,1.0,1.0,19.0,19.0,-1.0,-1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,0,1,-1,1,1,1,-1,1,1.0,-1,1,-1,1,-1,1,-1.0,-1.0,0.0,1.0,-1.0,1.0,1,1,1.0,1,941.276325728,941.276325728,-941.276325728,941.276325728,-941.276325728,941.276325728,941.276325728,-941.276325728,-941.276325728,-941.276325728,-941.276325728,-941.276325728,941.276325728,941.276325728,941.276325728,941.276325728,-941.276325728,941.276325728,-941.276325728,941.276325728,-941.276325728,941.276325728,941.276325728,941.276325728,941.276325728,-941.276325728,941.276325728,-941.276325728,-941.276325728,0.0,941.276325728,-941.276325728,941.276325728,941.276325728
SM,@SMZ6,308.2,6.04,0.00292873413602,1.0,1.0,1.0,1.0,1.0,-14.0,2016-10-04,604.0,1.0,1.0,1.0,30820.0,1.0,0.00292873413602,308.2,grain,1.0,-1.0,2016-10-12,1.0,1.0,9.0,9.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,-1,-1,-1,-1.0,1,1,1,-1,-1,-1,-1.0,0.0,-1.0,-1.0,1.0,1.0,-1,0,1.0,0,90.2635860722,90.2635860722,90.2635860722,-90.2635860722,90.2635860722,-90.2635860722,-90.2635860722,90.2635860722,-90.2635860722,90.2635860722,90.2635860722,90.2635860722,-90.2635860722,-90.2635860722,-90.2635860722,90.2635860722,-90.2635860722,-90.2635860722,90.2635860722,90.2635860722,90.2635860722,-90.2635860722,0.0,90.2635860722,0.0,-90.2635860722,-90.2635860722,-90.2635860722,0.0,-90.2635860722,-90.2635860722,90.2635860722,90.2635860722,-90.2635860722
SMI,SWZ6,7920.0,95.15,-0.00801603206413,-1.0,-1.0,-1.0,-1.0,1.0,-22.0,2016-09-22,956.762192056,1.0,1.0,1.0,79638.0090498,0.9945,-0.00801603206413,7920.0,index,1.0,1.0,2016-09-22,1.0,1.0,-23.0,-23.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,1,-1,1,-1.0,1,1,1,1,1,1,1.0,0.0,1.0,-1.0,-1.0,1.0,-1,1,1.0,1,-638.380834066,638.380834066,638.380834066,-638.380834066,-638.380834066,638.380834066,-638.380834066,638.380834066,-638.380834066,638.380834066,638.380834066,638.380834066,-638.380834066,-638.380834066,-638.380834066,-638.380834066,638.380834066,638.380834066,-638.380834066,-638.380834066,-638.380834066,-638.380834066,-638.380834066,-638.380834066,-638.380834066,-638.380834066,-638.380834066,-638.380834066,-0.0,-638.380834066,638.380834066,638.380834066,-638.380834066,638.380834066
SSG,SSV6,313.45,3.445,-0.00175159235669,-1.0,1.0,-1.0,1.0,1.0,11.0,2016-10-07,495.861820799,2.0,1.0,1.0,45116.9485426,1.3895,-0.00175159235669,313.45,index,1.0,-1.0,2016-10-07,1.0,1.0,12.0,12.0,1.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,1,-1,-1,1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-158.053004449,158.053004449,-158.053004449,158.053004449,-158.053004449,158.053004449,158.053004449,-158.053004449,158.053004449,-158.053004449,158.053004449,-158.053004449,158.053004449,158.053004449,-158.053004449,-158.053004449,158.053004449,-158.053004449,158.053004449,-158.053004449,158.053004449,158.053004449,158.053004449,-0.0,158.053004449,158.053004449,158.053004449,158.053004449,158.053004449,158.053004449,-158.053004449,-158.053004449,-158.053004449,158.053004449
STW,TWV6,353.4,4.09,0.00683760683761,1.0,-1.0,-1.0,-1.0,1.0,-3.0,2016-09-30,409.0,2.0,1.0,1.0,35340.0,1.0,0.00683760683761,353.4,index,1.0,1.0,2016-09-30,1.0,1.0,16.0,16.0,1.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,0,-1,-1,1,1,1,-1,-1,-1.0,1,1,-1,-1,1,1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,0,0.0,-1,483.282051282,483.282051282,483.282051282,-483.282051282,483.282051282,-483.282051282,483.282051282,-483.282051282,-483.282051282,-483.282051282,-483.282051282,-483.282051282,483.282051282,483.282051282,483.282051282,483.282051282,-483.282051282,-483.282051282,483.282051282,483.282051282,-483.282051282,-483.282051282,0.0,0.0,-483.282051282,483.282051282,483.282051282,-483.282051282,-483.282051282,0.0,-483.282051282,0.0,483.282051282,-483.282051282
SXE,EXZ6,3075.0,42.6,-0.00420984455959,-1.0,1.0,1.0,1.0,1.0,11.0,2016-10-07,463.7862,2.0,1.0,1.0,33477.525,0.9185266832,-0.00420984455959,3075.0,index,1.0,1.0,2016-10-07,1.0,1.0,12.0,12.0,1.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-281.870352979,281.870352979,-281.870352979,281.870352979,-281.870352979,281.870352979,-281.870352979,281.870352979,281.870352979,-281.870352979,-281.870352979,-281.870352979,281.870352979,281.870352979,281.870352979,-281.870352979,281.870352979,-281.870352979,281.870352979,-281.870352979,281.870352979,281.870352979,281.870352979,-0.0,281.870352979,281.870352979,281.870352979,281.870352979,-0.0,281.870352979,-281.870352979,-281.870352979,-281.870352979,281.870352979
TF,@TFSZ6,1214.1,16.285,-0.00792613172087,-1.0,1.0,1.0,1.0,1.0,-9.0,2016-10-11,1628.5,1.0,1.0,1.0,121410.0,1.0,-0.00792613172087,1214.1,index,1.0,1.0,2016-10-11,1.0,1.0,-10.0,-10.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,1,1,1,-1,-1,-1,-1.0,0.0,-1.0,-1.0,1.0,1.0,-1,0,1.0,0,-962.311652231,962.311652231,-962.311652231,962.311652231,-962.311652231,962.311652231,-962.311652231,962.311652231,962.311652231,-962.311652231,-962.311652231,-962.311652231,962.311652231,962.311652231,962.311652231,-962.311652231,962.311652231,962.311652231,-962.311652231,-962.311652231,-962.311652231,962.311652231,-0.0,-962.311652231,-0.0,962.311652231,962.311652231,962.311652231,-0.0,962.311652231,962.311652231,-962.311652231,-962.311652231,962.311652231
TU,@TUZ6,109.0546875,0.070703125,-0.000143256213738,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,2016-09-30,141.40625,7.0,2.0,2.0,218109.375,1.0,-0.000143256213738,109.0546875,rates,-1.0,1.0,2016-09-30,-1.0,-1.0,17.0,17.0,-1.0,1.0,1.0,7.0,1.0,2.0,7.0,-1.0,2.0,7.0,-1.0,2.0,7.0,-1.0,0,1,-1,1,1,1,1,1,-1.0,1,-1,1,1,1,1,1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,0.0,1,-218.718662703,218.718662703,218.718662703,-218.718662703,218.718662703,-218.718662703,-218.718662703,218.718662703,-218.718662703,218.718662703,218.718662703,218.718662703,-218.718662703,-218.718662703,-218.718662703,218.718662703,-218.718662703,218.718662703,-218.718662703,218.718662703,-218.718662703,-218.718662703,-218.718662703,-0.0,-218.718662703,-218.718662703,-218.718662703,-218.718662703,-0.0,-218.718662703,218.718662703,218.718662703,218.718662703,-218.718662703
TY,@TYZ6,130.171875,0.415625,0.0,1.0,1.0,1.0,1.0,-1.0,14.0,2016-10-04,415.625,2.0,1.0,1.0,130171.875,1.0,0.0,130.171875,rates,-1.0,1.0,2016-10-04,-1.0,-1.0,15.0,15.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0,1,-1,-1,-1,-1,1,1,-1.0,1,-1,1,1,-1,-1,1.0,1.0,0.0,1.0,0.0,-1.0,1,0,0.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
US,@USZ6,164.6875,1.33125,0.00228223659186,1.0,-1.0,-1.0,-1.0,1.0,-7.0,2016-10-13,1331.25,1.0,1.0,1.0,164687.5,1.0,0.00228223659186,164.6875,rates,-1.0,1.0,2016-10-13,1.0,1.0,-8.0,-8.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,1,-1,1,1,1,-1,1,-1.0,1,1,1,1,-1,1,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1,1,1.0,1,375.855838722,375.855838722,-375.855838722,375.855838722,-375.855838722,375.855838722,375.855838722,-375.855838722,-375.855838722,-375.855838722,-375.855838722,-375.855838722,375.855838722,375.855838722,375.855838722,375.855838722,-375.855838722,-375.855838722,375.855838722,375.855838722,375.855838722,375.855838722,375.855838722,375.855838722,375.855838722,-375.855838722,375.855838722,-375.855838722,-375.855838722,0.0,-375.855838722,-375.855838722,375.855838722,375.855838722
VX,@VXX6,15.225,0.8478076345,0.0201005025126,1.0,-1.0,1.0,-1.0,-1.0,7.0,2016-10-13,847.8076345,1.0,1.0,1.0,15225.0,1.0,0.0201005025126,15.225,index,-1.0,-1.0,2016-10-13,-1.0,-1.0,8.0,8.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,1,1,1,1,-1,1,1,-1.0,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,0.0,1,306.030150754,306.030150754,-306.030150754,306.030150754,-306.030150754,306.030150754,-306.030150754,306.030150754,306.030150754,-306.030150754,306.030150754,-306.030150754,306.030150754,306.030150754,-306.030150754,-306.030150754,306.030150754,-306.030150754,306.030150754,-306.030150754,306.030150754,306.030150754,306.030150754,0.0,306.030150754,306.030150754,306.030150754,306.030150754,306.030150754,306.030150754,-306.030150754,-306.030150754,-306.030150754,306.030150754
W,@WZ6,404.25,10.5625,0.00434782608696,1.0,-1.0,-1.0,-1.0,-1.0,-5.0,2016-10-17,528.125,1.0,1.0,1.0,20212.5,1.0,0.00434782608696,404.25,grain,1.0,1.0,2016-10-17,-1.0,-1.0,-6.0,-6.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,1,1,1,1.0,-1,-1,-1,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1,0,0.0,0,87.8804347826,87.8804347826,-87.8804347826,87.8804347826,87.8804347826,-87.8804347826,87.8804347826,-87.8804347826,87.8804347826,-87.8804347826,-87.8804347826,-87.8804347826,87.8804347826,87.8804347826,87.8804347826,-87.8804347826,87.8804347826,87.8804347826,-87.8804347826,-87.8804347826,-87.8804347826,87.8804347826,0.0,0.0,0.0,87.8804347826,87.8804347826,87.8804347826,87.8804347826,87.8804347826,87.8804347826,0.0,87.8804347826,87.8804347826
YA,APZ6,5423.0,51.6,0.00574925816024,1.0,1.0,1.0,1.0,1.0,11.0,2016-10-07,985.56,1.0,1.0,1.0,103579.3,1.30890052356,0.00574925816024,5423.0,index,1.0,-1.0,2016-10-07,1.0,1.0,12.0,12.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,-1,-1,1,1.0,-1,-1,1,-1,-1,1,1.0,1.0,0.0,1.0,0.0,1.0,-1,0,0.0,-1,595.504135757,595.504135757,-595.504135757,595.504135757,595.504135757,-595.504135757,-595.504135757,595.504135757,595.504135757,595.504135757,595.504135757,595.504135757,-595.504135757,-595.504135757,-595.504135757,595.504135757,-595.504135757,595.504135757,-595.504135757,-595.504135757,595.504135757,-595.504135757,0.0,0.0,-595.504135757,-595.504135757,595.504135757,595.504135757,595.504135757,0.0,595.504135757,0.0,595.504135757,-595.504135757
YB,HBSM7,98.27,0.0335020355,-0.00010175010175,-1.0,1.0,1.0,-1.0,-1.0,39.0,2016-08-30,61.4293322928,16.0,5.0,5.0,180187.872,1.30890052356,-0.00010175010175,98.27,rates,-1.0,1.0,2016-08-30,-1.0,-1.0,40.0,40.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0,1,-1,1,-1,-1,1,-1,-1.0,1,1,1,-1,-1,-1,-1.0,0.0,-1.0,-1.0,1.0,-1.0,1,0,0.0,1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
YM,@YMZ6,18097.0,167.75,-0.00204036616301,-1.0,1.0,1.0,1.0,1.0,22.0,2016-09-22,838.75,1.0,1.0,1.0,90485.0,1.0,-0.00204036616301,18097.0,index,1.0,1.0,2016-09-22,1.0,1.0,23.0,23.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-184.62253226,184.62253226,-184.62253226,184.62253226,-184.62253226,184.62253226,-184.62253226,184.62253226,184.62253226,-184.62253226,-184.62253226,-184.62253226,184.62253226,184.62253226,184.62253226,-184.62253226,184.62253226,-184.62253226,184.62253226,-184.62253226,184.62253226,184.62253226,184.62253226,-0.0,184.62253226,184.62253226,184.62253226,184.62253226,-0.0,184.62253226,-184.62253226,-184.62253226,-184.62253226,184.62253226
