2016-09-01 00:00:00,Contract,LastClose,ATR20,PC2016-09-01 00:00:00,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,Close2016-09-01 00:00:00,group,RiskOn,Excess,SEA2016-09-01 00:00:00,SRUN2016-09-01 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-08-31 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-08-31 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-08-31 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-08-31 00:00:00,RiskOff,AntiExcess,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting4,Voting5,Voting6,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Excess,PNL_AntiExcess,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13
S,@SX6,943.75,18.5875,0.000795334040297,1.0,-1.0,1.0,-1.0,1.0,-11.0,2016-08-17,929.375,3.0,1.0,1.0,47187.5,943.75,grain,1.0,-1.0,1.0,-11.0,-1.0,1.0,-10.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,1,1,1,-1,1,-1.0,1,-1,1,-1,-1,1,1,1,1,0.0,0,-1,1,1,112.58947508,112.58947508,-112.58947508,112.58947508,112.58947508,-112.58947508,-112.58947508,112.58947508,112.58947508,-112.58947508,112.58947508,-112.58947508,112.58947508,112.58947508,112.58947508,-112.58947508,-112.58947508,112.58947508,-112.58947508,112.58947508,-112.58947508,-112.58947508,112.58947508,112.58947508,112.58947508,112.58947508,0.0,0.0,-112.58947508,112.58947508,112.58947508
SB,@SBV6,19.59,0.554,-0.0234297108674,-1.0,1.0,1.0,1.0,1.0,-25.0,2016-07-28,620.48,4.0,1.0,1.0,21940.8,19.59,soft,1.0,1.0,1.0,-25.0,-1.0,1.0,-24.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,-1,-1,-1,-1,-1,1,-1.0,1,-1,1,1,1,-1,1,1,1,1.0,0,-1,1,-1,-2056.2664008,2056.2664008,2056.2664008,-2056.2664008,-2056.2664008,2056.2664008,-2056.2664008,2056.2664008,-2056.2664008,-2056.2664008,-2056.2664008,-2056.2664008,2056.2664008,2056.2664008,-2056.2664008,2056.2664008,2056.2664008,-2056.2664008,2056.2664008,-2056.2664008,-2056.2664008,-2056.2664008,2056.2664008,-2056.2664008,-2056.2664008,-2056.2664008,-2056.2664008,-0.0,2056.2664008,-2056.2664008,2056.2664008
SF,@SFU6,1.0212,0.00692,0.00314341846758,1.0,-1.0,1.0,-1.0,1.0,-10.0,2016-08-18,865.0,3.0,1.0,1.0,127650.0,1.0212,currency,1.0,1.0,1.0,-10.0,1.0,1.0,-9.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,-1,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,-1,1,0.0,-1,-1,1,-1,1203.77210216,1203.77210216,1203.77210216,-1203.77210216,1203.77210216,-1203.77210216,1203.77210216,-1203.77210216,1203.77210216,-1203.77210216,1203.77210216,-1203.77210216,1203.77210216,1203.77210216,1203.77210216,-1203.77210216,-1203.77210216,1203.77210216,-1203.77210216,-1203.77210216,-1203.77210216,-1203.77210216,1203.77210216,-1203.77210216,-1203.77210216,1203.77210216,0.0,-1203.77210216,-1203.77210216,1203.77210216,-1203.77210216
SI,QSIZ6,1894.3,41.253543496,0.0126155984391,1.0,-1.0,1.0,-1.0,1.0,-12.0,2016-08-16,2062.6771748,1.0,1.0,1.0,94715.0,1894.3,metal,-1.0,1.0,1.0,-12.0,1.0,1.0,-11.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1,-1,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,1,-1,0.0,-1,1,-1,1,1194.88640616,1194.88640616,1194.88640616,-1194.88640616,-1194.88640616,1194.88640616,1194.88640616,-1194.88640616,-1194.88640616,-1194.88640616,1194.88640616,-1194.88640616,1194.88640616,1194.88640616,1194.88640616,-1194.88640616,-1194.88640616,1194.88640616,-1194.88640616,-1194.88640616,-1194.88640616,-1194.88640616,1194.88640616,-1194.88640616,1194.88640616,-1194.88640616,0.0,-1194.88640616,1194.88640616,-1194.88640616,1194.88640616
SIN,INU6,8824.0,87.790420168,-0.00231782463678,-1.0,1.0,1.0,1.0,1.0,18.0,2016-08-08,175.580840336,12.0,2.0,2.0,17648.0,8824.0,index,1.0,1.0,1.0,18.0,1.0,1.0,17.0,1.0,1.0,12.0,1.0,1.0,12.0,1.0,2.0,12.0,1.0,2.0,12.0,1.0,-1,-1,-1,-1,-1,-1,1.0,-1,1,1,-1,1,-1,-1,-1,1,0.0,-1,1,-1,-1,-490.859630279,490.859630279,-490.859630279,490.859630279,-490.859630279,490.859630279,-490.859630279,490.859630279,-490.859630279,-490.859630279,-490.859630279,-490.859630279,490.859630279,490.859630279,-490.859630279,490.859630279,-490.859630279,490.859630279,-490.859630279,-490.859630279,490.859630279,-490.859630279,490.859630279,490.859630279,490.859630279,-490.859630279,-0.0,490.859630279,-490.859630279,490.859630279,490.859630279
SJB,BBU6,151.14,0.279,-0.00191507627287,-1.0,-1.0,1.0,-1.0,-1.0,-26.0,2016-07-27,270.27027027,8.0,1.0,1.0,146410.927056,151.14,rates,-1.0,1.0,-1.0,-26.0,-1.0,1.0,-25.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,1.0,8.0,-1.0,1.0,8.0,-1.0,1,-1,1,1,-1,1,-1.0,1,-1,1,-1,-1,1,1,1,1,1.0,0,-1,1,1,-2243.10473995,2243.10473995,2243.10473995,-2243.10473995,2243.10473995,-2243.10473995,-2243.10473995,2243.10473995,-2243.10473995,2243.10473995,-2243.10473995,2243.10473995,-2243.10473995,-2243.10473995,-2243.10473995,2243.10473995,2243.10473995,-2243.10473995,2243.10473995,-2243.10473995,2243.10473995,2243.10473995,-2243.10473995,-2243.10473995,-2243.10473995,-2243.10473995,-2243.10473995,-0.0,2243.10473995,-2243.10473995,-2243.10473995
SM,@SMZ6,306.6,7.22,-0.000326051516139,-1.0,-1.0,-1.0,-1.0,-1.0,-18.0,2016-08-08,722.0,3.0,1.0,1.0,30660.0,306.6,grain,1.0,-1.0,-1.0,-18.0,-1.0,1.0,-17.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,1,1,1,-1,1,-1.0,1,-1,-1,-1,-1,1,-1,-1,1,-1.0,0,-1,1,1,-29.9902184545,29.9902184545,29.9902184545,-29.9902184545,-29.9902184545,29.9902184545,29.9902184545,-29.9902184545,-29.9902184545,29.9902184545,29.9902184545,29.9902184545,-29.9902184545,-29.9902184545,-29.9902184545,29.9902184545,29.9902184545,-29.9902184545,29.9902184545,29.9902184545,29.9902184545,29.9902184545,-29.9902184545,29.9902184545,29.9902184545,-29.9902184545,29.9902184545,-0.0,29.9902184545,-29.9902184545,-29.9902184545
SMI,SWU6,8131.0,75.95,-0.00611172228334,-1.0,-1.0,-1.0,-1.0,1.0,-12.0,2016-08-16,775.0,3.0,1.0,1.0,82969.3877551,8131.0,index,1.0,1.0,1.0,-12.0,-1.0,1.0,-11.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,-1,1,1,-1,1,-1.0,1,-1,-1,-1,-1,1,-1,-1,1,0.0,0,-1,1,1,-1521.25756793,1521.25756793,1521.25756793,-1521.25756793,-1521.25756793,1521.25756793,-1521.25756793,1521.25756793,-1521.25756793,1521.25756793,1521.25756793,1521.25756793,-1521.25756793,-1521.25756793,-1521.25756793,1521.25756793,1521.25756793,-1521.25756793,1521.25756793,1521.25756793,1521.25756793,1521.25756793,-1521.25756793,1521.25756793,1521.25756793,-1521.25756793,-0.0,-0.0,1521.25756793,-1521.25756793,-1521.25756793
SSG,SSU6,309.5,3.328510296,-0.00289948453608,-1.0,1.0,-1.0,1.0,-1.0,-29.0,2016-07-21,496.792581493,5.0,1.0,1.0,46194.0298507,309.5,index,1.0,-1.0,-1.0,-29.0,-1.0,1.0,-28.0,1.0,1.0,5.0,1.0,1.0,5.0,-1.0,1.0,5.0,1.0,1.0,5.0,1.0,-1,1,-1,-1,-1,1,-1.0,1,-1,-1,1,-1,-1,-1,-1,1,-1.0,0,-1,1,-1,-669.694376058,669.694376058,669.694376058,-669.694376058,-669.694376058,669.694376058,669.694376058,-669.694376058,-669.694376058,-669.694376058,669.694376058,-669.694376058,669.694376058,669.694376058,-669.694376058,669.694376058,669.694376058,-669.694376058,669.694376058,669.694376058,-669.694376058,669.694376058,669.694376058,669.694376058,669.694376058,-669.694376058,669.694376058,-0.0,669.694376058,-669.694376058,669.694376058
STW,TWU6,333.2,3.863923958,-0.0062630480167,-1.0,1.0,-1.0,1.0,1.0,15.0,2016-08-11,386.3923958,6.0,1.0,1.0,33320.0,333.2,index,1.0,1.0,1.0,15.0,-1.0,1.0,14.0,1.0,1.0,6.0,1.0,1.0,6.0,-1.0,2.0,6.0,1.0,2.0,6.0,1.0,-1,-1,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,-1,-1,1,0.0,0,-1,1,-1,-1252.1085595,1252.1085595,1252.1085595,-1252.1085595,-1252.1085595,1252.1085595,-1252.1085595,1252.1085595,-1252.1085595,-1252.1085595,1252.1085595,-1252.1085595,1252.1085595,1252.1085595,-1252.1085595,1252.1085595,-1252.1085595,1252.1085595,1252.1085595,-1252.1085595,-1252.1085595,-1252.1085595,1252.1085595,1252.1085595,1252.1085595,-1252.1085595,-0.0,-0.0,1252.1085595,-1252.1085595,1252.1085595
SXE,EXU6,3014.0,37.4,-0.00528052805281,-1.0,1.0,-1.0,1.0,1.0,21.0,2016-08-03,418.8052,5.0,1.0,1.0,33750.772,3014.0,index,1.0,1.0,1.0,21.0,-1.0,1.0,20.0,1.0,1.0,5.0,1.0,1.0,5.0,-1.0,1.0,5.0,1.0,1.0,5.0,1.0,-1,-1,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,-1,-1,1,0.0,0,-1,1,-1,-891.109491749,891.109491749,891.109491749,-891.109491749,-891.109491749,891.109491749,-891.109491749,891.109491749,-891.109491749,-891.109491749,891.109491749,-891.109491749,891.109491749,891.109491749,-891.109491749,891.109491749,-891.109491749,891.109491749,891.109491749,-891.109491749,-891.109491749,-891.109491749,891.109491749,891.109491749,891.109491749,-891.109491749,-0.0,-0.0,891.109491749,-891.109491749,891.109491749
TF,@TFSU6,1238.4,11.965,-0.000322893122376,-1.0,-1.0,1.0,-1.0,1.0,20.0,2016-08-04,1196.5,2.0,1.0,1.0,123840.0,1238.4,index,1.0,1.0,1.0,20.0,-1.0,1.0,19.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,-1,1,1,-1,1,1.0,-1,-1,1,-1,-1,-1,1,1,1,1.0,0,-1,1,1,-79.9741685502,79.9741685502,79.9741685502,-79.9741685502,-79.9741685502,79.9741685502,-79.9741685502,79.9741685502,-79.9741685502,79.9741685502,-79.9741685502,79.9741685502,-79.9741685502,-79.9741685502,-79.9741685502,79.9741685502,-79.9741685502,79.9741685502,79.9741685502,-79.9741685502,79.9741685502,79.9741685502,79.9741685502,-79.9741685502,-79.9741685502,-79.9741685502,-79.9741685502,-0.0,79.9741685502,-79.9741685502,-79.9741685502
TU,@TUZ6,109.15625,0.093290313,0.0,1.0,-1.0,1.0,-1.0,1.0,-42.0,2016-07-05,186.580626,11.0,2.0,2.0,218312.5,109.15625,rates,-1.0,1.0,1.0,-42.0,1.0,1.0,-41.0,-1.0,1.0,11.0,-1.0,2.0,11.0,1.0,1.0,11.0,-1.0,1.0,11.0,-1.0,1,-1,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,1,-1,0.0,-1,1,-1,1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
TY,@TYZ6,130.953125,0.5239523785,0.000238691968015,1.0,1.0,-1.0,1.0,1.0,-42.0,2016-07-05,523.9523785,4.0,1.0,1.0,130953.125,130.953125,rates,-1.0,1.0,1.0,-42.0,1.0,1.0,-41.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,1.0,1.0,4.0,1.0,1,-1,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,-1,-1.0,-1,1,-1,-1,125.029836496,125.029836496,125.029836496,-125.029836496,-125.029836496,125.029836496,125.029836496,-125.029836496,-125.029836496,125.029836496,-125.029836496,125.029836496,-125.029836496,-125.029836496,125.029836496,-125.029836496,-125.029836496,125.029836496,125.029836496,-125.029836496,-125.029836496,-125.029836496,125.029836496,-125.029836496,-125.029836496,-125.029836496,-125.029836496,-125.029836496,125.029836496,-125.029836496,-125.029836496
US,@USZ6,170.46875,1.411053757,0.0005502567865,1.0,1.0,1.0,1.0,1.0,-39.0,2016-07-08,1411.053757,2.0,1.0,1.0,170468.75,170.46875,rates,-1.0,1.0,1.0,-39.0,1.0,1.0,-38.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1,-1,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,1,-1,0.0,-1,1,-1,-1,187.603173147,187.603173147,187.603173147,-187.603173147,-187.603173147,187.603173147,187.603173147,-187.603173147,-187.603173147,187.603173147,187.603173147,187.603173147,-187.603173147,-187.603173147,187.603173147,-187.603173147,-187.603173147,187.603173147,187.603173147,-187.603173147,-187.603173147,-187.603173147,187.603173147,-187.603173147,187.603173147,-187.603173147,0.0,-187.603173147,187.603173147,-187.603173147,-187.603173147
VX,@VXU6,14.575,0.6097163375,0.0,1.0,-1.0,1.0,-1.0,-1.0,-29.0,2016-07-22,609.7163375,4.0,1.0,1.0,14575.0,14.575,index,-1.0,-1.0,-1.0,-29.0,1.0,1.0,-28.0,-1.0,1.0,4.0,-1.0,1.0,4.0,1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,1,1,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,1,-1,-1.0,-1,1,-1,1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
W,@WZ6,394.75,9.8441291295,0.0167417900837,1.0,-1.0,1.0,-1.0,1.0,-9.0,2016-08-19,492.206456475,5.0,1.0,1.0,19737.5,394.75,grain,1.0,1.0,1.0,-9.0,-1.0,1.0,-8.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,-1.0,2.0,5.0,-1.0,-1,-1,1,1,-1,1,-1.0,1,-1,1,-1,-1,1,1,1,1,1.0,0,-1,1,1,1652.20540889,1652.20540889,-1652.20540889,1652.20540889,1652.20540889,-1652.20540889,1652.20540889,-1652.20540889,1652.20540889,-1652.20540889,1652.20540889,-1652.20540889,1652.20540889,1652.20540889,1652.20540889,-1652.20540889,-1652.20540889,1652.20540889,-1652.20540889,1652.20540889,-1652.20540889,-1652.20540889,1652.20540889,1652.20540889,1652.20540889,1652.20540889,1652.20540889,0.0,-1652.20540889,1652.20540889,1652.20540889
YA,APU6,5406.0,48.8,-0.000739371534196,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,2016-08-10,921.222,3.0,1.0,1.0,102051.765,5406.0,index,1.0,-1.0,-1.0,16.0,-1.0,1.0,15.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,1,1,1,-1,1,1.0,-1,-1,1,-1,-1,-1,-1,-1,1,-1.0,0,-1,1,1,-226.362510166,226.362510166,226.362510166,-226.362510166,-226.362510166,226.362510166,226.362510166,-226.362510166,-226.362510166,226.362510166,226.362510166,226.362510166,-226.362510166,-226.362510166,-226.362510166,226.362510166,-226.362510166,226.362510166,226.362510166,-226.362510166,226.362510166,226.362510166,226.362510166,226.362510166,226.362510166,-226.362510166,226.362510166,-0.0,226.362510166,-226.362510166,-226.362510166
YB,HBSZ6,98.34,0.0215,-0.000101677681749,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,2016-08-25,38.96316,52.0,7.0,7.0,178215.6816,98.34,rates,-1.0,1.0,-1.0,-2.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,1,-1,1,1,1,-1,1.0,-1,1,-1,-1,-1,1,-1,-1,-1,0.0,0,1,-1,1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
YM,@YMU6,18395.0,111.05,0.0,1.0,-1.0,1.0,-1.0,1.0,20.0,2016-08-04,555.25,4.0,1.0,1.0,91975.0,18395.0,index,1.0,1.0,1.0,20.0,-1.0,1.0,19.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,-1,-1,1,1,-1,1,1.0,-1,-1,1,-1,-1,-1,1,1,1,1.0,0,-1,1,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
YT2,HTSU6,98.6,0.039,-0.00020279862097,-1.0,1.0,1.0,1.0,-1.0,50.0,2016-06-23,82.45692,25.0,4.0,4.0,208468.008,98.6,rates,-1.0,1.0,-1.0,50.0,1.0,-1.0,49.0,-1.0,1.0,25.0,-1.0,1.0,25.0,1.0,1.0,25.0,1.0,1.0,25.0,1.0,1,-1,-1,-1,1,-1,-1.0,1,1,-1,1,1,1,1,1,-1,1.0,0,1,-1,-1,-1056.92561347,1056.92561347,-1056.92561347,1056.92561347,1056.92561347,-1056.92561347,-1056.92561347,1056.92561347,1056.92561347,-1056.92561347,-1056.92561347,-1056.92561347,1056.92561347,1056.92561347,1056.92561347,-1056.92561347,1056.92561347,-1056.92561347,-1056.92561347,1056.92561347,-1056.92561347,-1056.92561347,-1056.92561347,-1056.92561347,-1056.92561347,1056.92561347,-1056.92561347,-0.0,-1056.92561347,1056.92561347,1056.92561347
YT3,HXSU6,98.145,0.057,-0.000203738603372,-1.0,1.0,1.0,1.0,-1.0,50.0,2016-06-23,344.3256,6.0,1.0,1.0,592874.316,98.145,rates,-1.0,1.0,-1.0,50.0,1.0,1.0,49.0,-1.0,1.0,6.0,-1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1,-1,-1,-1,-1,-1,1.0,-1,1,1,-1,1,-1,-1,1,-1,0.0,-1,1,-1,-1,-724.748310702,724.748310702,-724.748310702,724.748310702,724.748310702,-724.748310702,-724.748310702,724.748310702,724.748310702,-724.748310702,-724.748310702,-724.748310702,724.748310702,724.748310702,-724.748310702,724.748310702,-724.748310702,724.748310702,-724.748310702,-724.748310702,724.748310702,-724.748310702,724.748310702,724.748310702,-724.748310702,724.748310702,-0.0,724.748310702,-724.748310702,724.748310702,724.748310702
