2016-08-31 00:00:00,Contract,LastClose,ATR20,PC2016-08-31 00:00:00,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,Close2016-08-31 00:00:00,group,RiskOn,Excess,SEA2016-08-31 00:00:00,SRUN2016-08-31 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-08-30 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-08-30 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-08-30 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-08-30 00:00:00,RiskOff,AntiExcess,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting4,Voting5,Voting6,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Excess,PNL_AntiExcess,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13
S,@SX6,943.0,19.1625,-0.00815145937418,-1.0,-1.0,1.0,-1.0,1.0,-10.0,2016-08-17,958.125,3.0,1.0,1.0,47150.0,943.0,grain,1.0,-1.0,1.0,-10.0,-1.0,1.0,-9.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,1,1,1,-1,1,-1.0,1,-1,1,-1,-1,1,1,1,1,0.0,-1,-1,1,1,-1153.02392848,1153.02392848,1153.02392848,-1153.02392848,-1153.02392848,1153.02392848,1153.02392848,-1153.02392848,-1153.02392848,1153.02392848,-1153.02392848,1153.02392848,-1153.02392848,-1153.02392848,-1153.02392848,1153.02392848,1153.02392848,-1153.02392848,1153.02392848,-1153.02392848,1153.02392848,1153.02392848,-1153.02392848,-1153.02392848,-1153.02392848,-1153.02392848,-0.0,1153.02392848,1153.02392848,-1153.02392848,-1153.02392848
SB,@SBV6,20.06,0.5635,-0.0224171539961,-1.0,-1.0,1.0,-1.0,1.0,-24.0,2016-07-28,631.12,4.0,1.0,1.0,22467.2,20.06,soft,1.0,1.0,1.0,-24.0,-1.0,1.0,-23.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,-1,-1,1,1,-1,1,-1.0,1,-1,1,-1,-1,1,1,1,1,1.0,-1,-1,1,1,-2014.60272904,2014.60272904,2014.60272904,-2014.60272904,-2014.60272904,2014.60272904,-2014.60272904,2014.60272904,-2014.60272904,2014.60272904,-2014.60272904,2014.60272904,-2014.60272904,-2014.60272904,-2014.60272904,2014.60272904,2014.60272904,-2014.60272904,2014.60272904,-2014.60272904,2014.60272904,2014.60272904,-2014.60272904,-2014.60272904,-2014.60272904,-2014.60272904,-2014.60272904,2014.60272904,2014.60272904,-2014.60272904,-2014.60272904
SF,@SFU6,1.018,0.006955,0.000491400491401,1.0,-1.0,1.0,-1.0,1.0,-9.0,2016-08-18,869.375,3.0,1.0,1.0,127250.0,1.018,currency,1.0,1.0,1.0,-9.0,-1.0,1.0,-8.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,-1,1,1,-1,1,-1.0,1,-1,1,-1,-1,1,1,1,1,1.0,-1,-1,1,1,187.592137592,187.592137592,-187.592137592,187.592137592,187.592137592,-187.592137592,187.592137592,-187.592137592,187.592137592,-187.592137592,187.592137592,-187.592137592,187.592137592,187.592137592,187.592137592,-187.592137592,-187.592137592,187.592137592,-187.592137592,187.592137592,-187.592137592,-187.592137592,187.592137592,187.592137592,187.592137592,187.592137592,187.592137592,-187.592137592,-187.592137592,187.592137592,187.592137592
SI,QSIZ6,1870.7,43.332072457,0.00182081079634,1.0,1.0,-1.0,1.0,1.0,-11.0,2016-08-16,2166.60362285,1.0,1.0,1.0,93535.0,1870.7,metal,-1.0,1.0,1.0,-11.0,-1.0,1.0,45.0,-1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,-1,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,-1,1,-1,0.0,-1,1,-1,1,170.309537835,170.309537835,-170.309537835,170.309537835,-170.309537835,170.309537835,170.309537835,-170.309537835,-170.309537835,170.309537835,-170.309537835,170.309537835,-170.309537835,-170.309537835,170.309537835,-170.309537835,170.309537835,-170.309537835,-170.309537835,170.309537835,170.309537835,170.309537835,-170.309537835,-170.309537835,170.309537835,-170.309537835,0.0,-170.309537835,170.309537835,-170.309537835,170.309537835
SIN,INU6,8844.5,90.2507838305,0.00448608745031,1.0,1.0,1.0,1.0,1.0,17.0,2016-08-08,180.501567661,12.0,2.0,2.0,17689.0,8844.5,index,1.0,1.0,1.0,17.0,1.0,-1.0,16.0,1.0,1.0,12.0,1.0,1.0,12.0,1.0,2.0,12.0,1.0,2.0,12.0,1.0,-1,-1,-1,-1,1,-1,-1.0,1,1,-1,1,1,1,1,-1,1,1.0,1,1,-1,-1,952.252810903,952.252810903,952.252810903,-952.252810903,952.252810903,-952.252810903,952.252810903,-952.252810903,952.252810903,952.252810903,952.252810903,952.252810903,-952.252810903,-952.252810903,-952.252810903,952.252810903,-952.252810903,952.252810903,952.252810903,-952.252810903,952.252810903,952.252810903,952.252810903,952.252810903,-952.252810903,952.252810903,952.252810903,952.252810903,952.252810903,-952.252810903,-952.252810903
SJB,BBU6,151.43,0.2775,-0.000791817881887,-1.0,-1.0,1.0,-1.0,1.0,-25.0,2016-07-27,268.297399207,8.0,1.0,1.0,146408.198782,151.43,rates,-1.0,1.0,1.0,-25.0,1.0,1.0,-24.0,-1.0,1.0,8.0,-1.0,1.0,8.0,1.0,1.0,8.0,-1.0,1.0,8.0,-1.0,1,-1,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,1,-1,0.0,-1,1,-1,1,-927.429038803,927.429038803,-927.429038803,927.429038803,927.429038803,-927.429038803,-927.429038803,927.429038803,927.429038803,927.429038803,-927.429038803,927.429038803,-927.429038803,-927.429038803,-927.429038803,927.429038803,927.429038803,-927.429038803,927.429038803,927.429038803,927.429038803,927.429038803,-927.429038803,927.429038803,-927.429038803,927.429038803,-0.0,927.429038803,-927.429038803,927.429038803,-927.429038803
SM,@SMZ6,306.7,7.345,-0.00647878198899,-1.0,-1.0,1.0,-1.0,1.0,-17.0,2016-08-08,734.5,3.0,1.0,1.0,30670.0,306.7,grain,1.0,-1.0,1.0,-17.0,-1.0,1.0,-16.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,1,1,1,-1,1,-1.0,1,-1,1,-1,-1,1,1,1,1,0.0,-1,-1,1,1,-596.112730807,596.112730807,596.112730807,-596.112730807,-596.112730807,596.112730807,596.112730807,-596.112730807,-596.112730807,596.112730807,-596.112730807,596.112730807,-596.112730807,-596.112730807,-596.112730807,596.112730807,596.112730807,-596.112730807,596.112730807,-596.112730807,596.112730807,596.112730807,-596.112730807,-596.112730807,-596.112730807,-596.112730807,-0.0,596.112730807,596.112730807,-596.112730807,-596.112730807
SMI,SWU6,8181.0,76.0,-0.00728066982162,-1.0,-1.0,-1.0,1.0,1.0,-11.0,2016-08-16,772.671817812,3.0,1.0,1.0,83174.0544937,8181.0,index,1.0,1.0,1.0,-11.0,1.0,1.0,-10.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,-1,-1,-1,1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,-1,-1.0,1,1,1,-1,-1816.68848548,1816.68848548,-1816.68848548,1816.68848548,-1816.68848548,1816.68848548,-1816.68848548,1816.68848548,1816.68848548,1816.68848548,1816.68848548,-1816.68848548,1816.68848548,-1816.68848548,-1816.68848548,1816.68848548,1816.68848548,-1816.68848548,-1816.68848548,1816.68848548,1816.68848548,1816.68848548,-1816.68848548,1816.68848548,1816.68848548,1816.68848548,1816.68848548,-1816.68848548,-1816.68848548,-1816.68848548,1816.68848548
SSG,SSU6,310.4,3.2510715975,-0.00305122852096,-1.0,1.0,1.0,1.0,1.0,-28.0,2016-07-21,485.234566791,5.0,1.0,1.0,46328.358209,310.4,index,1.0,-1.0,1.0,-28.0,1.0,-1.0,-27.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,-1,1,-1,-1,1,-1,1.0,-1,1,1,1,1,-1,1,-1,1,0.0,1,1,-1,-1,-706.792039481,706.792039481,-706.792039481,706.792039481,-706.792039481,706.792039481,706.792039481,-706.792039481,-706.792039481,-706.792039481,-706.792039481,-706.792039481,706.792039481,706.792039481,706.792039481,-706.792039481,-706.792039481,706.792039481,-706.792039481,-706.792039481,-706.792039481,-706.792039481,706.792039481,-706.792039481,706.792039481,-706.792039481,-0.0,-706.792039481,-706.792039481,706.792039481,706.792039481
STW,TWU6,335.3,3.8678449795,-0.00592943966795,-1.0,1.0,-1.0,1.0,1.0,14.0,2016-08-11,386.78449795,6.0,1.0,1.0,33530.0,335.3,index,1.0,1.0,1.0,14.0,-1.0,1.0,-3.0,1.0,1.0,6.0,1.0,1.0,6.0,-1.0,1.0,6.0,1.0,1.0,6.0,1.0,-1,-1,-1,-1,-1,1,-1.0,1,-1,-1,1,-1,-1,-1,-1,1,0.0,1,-1,1,-1,-1192.8846724,1192.8846724,1192.8846724,-1192.8846724,-1192.8846724,1192.8846724,-1192.8846724,1192.8846724,-1192.8846724,-1192.8846724,1192.8846724,-1192.8846724,1192.8846724,1192.8846724,-1192.8846724,1192.8846724,1192.8846724,-1192.8846724,1192.8846724,1192.8846724,-1192.8846724,1192.8846724,1192.8846724,1192.8846724,1192.8846724,-1192.8846724,-0.0,-1192.8846724,1192.8846724,-1192.8846724,1192.8846724
SXE,EXU6,3030.0,37.5,-0.000989119683482,-1.0,1.0,-1.0,1.0,1.0,20.0,2016-08-03,418.35,5.0,1.0,1.0,33802.68,3030.0,index,1.0,1.0,1.0,20.0,1.0,1.0,-23.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,1.0,5.0,1.0,1.0,5.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,-1,-1.0,1,1,-1,-1,-167.174480712,167.174480712,-167.174480712,167.174480712,-167.174480712,167.174480712,-167.174480712,167.174480712,167.174480712,-167.174480712,167.174480712,-167.174480712,167.174480712,167.174480712,-167.174480712,167.174480712,167.174480712,-167.174480712,-167.174480712,167.174480712,167.174480712,167.174480712,-167.174480712,167.174480712,167.174480712,167.174480712,167.174480712,-167.174480712,-167.174480712,167.174480712,167.174480712
TF,@TFSU6,1238.8,12.045,-0.0056986917088,-1.0,1.0,1.0,1.0,1.0,19.0,2016-08-04,1204.5,2.0,1.0,1.0,123880.0,1238.8,index,1.0,1.0,1.0,19.0,1.0,1.0,18.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,-1,-1,1.0,-1,1,1,-1,1,-1,-1,-1,1,0.0,1,1,-1,-1,-1411.90785777,1411.90785777,-1411.90785777,1411.90785777,-1411.90785777,1411.90785777,-1411.90785777,1411.90785777,-1411.90785777,-1411.90785777,-1411.90785777,-1411.90785777,1411.90785777,1411.90785777,-1411.90785777,1411.90785777,-1411.90785777,1411.90785777,-1411.90785777,-1411.90785777,1411.90785777,-1411.90785777,1411.90785777,1411.90785777,1411.90785777,-1411.90785777,-0.0,-1411.90785777,-1411.90785777,1411.90785777,1411.90785777
TU,@TUZ6,109.15625,0.097579142,0.000143163922691,1.0,-1.0,1.0,-1.0,1.0,-41.0,2016-07-05,195.158284,11.0,2.0,2.0,218312.5,109.15625,rates,-1.0,1.0,1.0,-41.0,1.0,1.0,-40.0,-1.0,1.0,11.0,-1.0,2.0,11.0,1.0,1.0,11.0,-1.0,1.0,11.0,-1.0,1,-1,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,1,-1,0.0,-1,1,-1,1,343.799212598,343.799212598,343.799212598,-343.799212598,-343.799212598,343.799212598,343.799212598,-343.799212598,-343.799212598,-343.799212598,343.799212598,-343.799212598,343.799212598,343.799212598,343.799212598,-343.799212598,-343.799212598,343.799212598,-343.799212598,-343.799212598,-343.799212598,-343.799212598,343.799212598,-343.799212598,343.799212598,-343.799212598,0.0,-343.799212598,343.799212598,-343.799212598,343.799212598
TY,@TYZ6,130.921875,0.543110635,0.0,1.0,1.0,-1.0,1.0,1.0,-41.0,2016-07-05,543.110635,4.0,1.0,1.0,130921.875,130.921875,rates,-1.0,1.0,1.0,-41.0,-1.0,1.0,-40.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,1,-1,-1,-1,-1,1,-1.0,1,-1,-1,1,-1,-1,-1,1,-1,0.0,-1,1,-1,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
US,@USZ6,170.375,1.4428776495,0.000366972477064,1.0,-1.0,1.0,-1.0,1.0,-38.0,2016-07-08,1442.8776495,2.0,1.0,1.0,170375.0,170.375,rates,-1.0,1.0,1.0,-38.0,-1.0,1.0,-37.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,-1,1,1,-1,1,-1.0,1,-1,1,-1,-1,1,1,1,1,1.0,-1,-1,1,1,125.04587156,125.04587156,-125.04587156,125.04587156,-125.04587156,125.04587156,125.04587156,-125.04587156,125.04587156,-125.04587156,125.04587156,-125.04587156,125.04587156,125.04587156,125.04587156,-125.04587156,-125.04587156,125.04587156,-125.04587156,125.04587156,-125.04587156,-125.04587156,125.04587156,125.04587156,125.04587156,125.04587156,125.04587156,-125.04587156,-125.04587156,125.04587156,125.04587156
VX,@VXU6,14.575,0.6194787135,0.00344234079174,1.0,-1.0,-1.0,-1.0,1.0,-28.0,2016-07-22,619.4787135,4.0,1.0,1.0,14575.0,14.575,index,-1.0,-1.0,1.0,-28.0,-1.0,-1.0,-27.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,1,1,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,1,-1,0.0,-1,-1,1,1,200.688468158,200.688468158,-200.688468158,200.688468158,-200.688468158,200.688468158,-200.688468158,200.688468158,-200.688468158,-200.688468158,-200.688468158,-200.688468158,200.688468158,200.688468158,-200.688468158,200.688468158,200.688468158,-200.688468158,-200.688468158,200.688468158,200.688468158,200.688468158,-200.688468158,200.688468158,200.688468158,-200.688468158,0.0,-200.688468158,-200.688468158,200.688468158,200.688468158
W,@WZ6,388.25,10.207762763,-0.0101975780752,-1.0,-1.0,1.0,-1.0,1.0,-8.0,2016-08-19,510.38813815,4.0,1.0,1.0,19412.5,388.25,grain,1.0,1.0,1.0,-8.0,-1.0,1.0,-7.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,-1,-1,1,1,-1,1,-1.0,1,-1,1,-1,-1,1,1,1,1,1.0,-1,-1,1,1,-791.84193754,791.84193754,791.84193754,-791.84193754,-791.84193754,791.84193754,-791.84193754,791.84193754,-791.84193754,791.84193754,-791.84193754,791.84193754,-791.84193754,-791.84193754,-791.84193754,791.84193754,791.84193754,-791.84193754,791.84193754,-791.84193754,791.84193754,791.84193754,-791.84193754,-791.84193754,-791.84193754,-791.84193754,-791.84193754,791.84193754,791.84193754,-791.84193754,-791.84193754
YA,APU6,5410.0,48.25,-0.00897600293094,-1.0,1.0,1.0,1.0,1.0,15.0,2016-08-10,906.85875,3.0,1.0,1.0,101680.95,5410.0,index,1.0,-1.0,1.0,15.0,1.0,1.0,14.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,1,-1,-1,-1,-1,1.0,-1,1,1,-1,1,-1,-1,-1,1,-1.0,1,1,-1,-1,-2738.06551566,2738.06551566,-2738.06551566,2738.06551566,-2738.06551566,2738.06551566,2738.06551566,-2738.06551566,-2738.06551566,-2738.06551566,-2738.06551566,-2738.06551566,2738.06551566,2738.06551566,-2738.06551566,2738.06551566,-2738.06551566,2738.06551566,-2738.06551566,-2738.06551566,2738.06551566,-2738.06551566,2738.06551566,2738.06551566,2738.06551566,-2738.06551566,2738.06551566,-2738.06551566,-2738.06551566,2738.06551566,2738.06551566
YB,HBSZ6,98.35,0.0215,0.000101688021151,1.0,1.0,1.0,1.0,-1.0,-1.0,2016-08-25,38.79288,52.0,7.0,7.0,177454.872,98.35,rates,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-28.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,-1,-1,-1,1,-1,1.0,-1,1,1,1,1,-1,1,1,-1,1.0,1,1,-1,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
YM,@YMU6,18395.0,112.3,-0.00265669052266,-1.0,1.0,-1.0,1.0,1.0,19.0,2016-08-04,561.5,4.0,1.0,1.0,91975.0,18395.0,index,1.0,1.0,1.0,19.0,-1.0,1.0,18.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,1.0,4.0,1.0,1.0,4.0,1.0,-1,-1,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,-1,-1,1,0.0,1,-1,1,-1,-977.396443288,977.396443288,977.396443288,-977.396443288,-977.396443288,977.396443288,-977.396443288,977.396443288,-977.396443288,-977.396443288,977.396443288,-977.396443288,977.396443288,977.396443288,-977.396443288,977.396443288,-977.396443288,977.396443288,977.396443288,-977.396443288,-977.396443288,-977.396443288,977.396443288,977.396443288,977.396443288,-977.396443288,-0.0,-977.396443288,977.396443288,-977.396443288,977.396443288
YT2,HTSU6,98.62,0.039,0.000101409593348,1.0,1.0,-1.0,1.0,-1.0,49.0,2016-06-23,82.09656,25.0,4.0,4.0,207599.0448,98.62,rates,-1.0,1.0,-1.0,49.0,1.0,-1.0,-20.0,-1.0,1.0,25.0,-1.0,1.0,25.0,-1.0,1.0,25.0,1.0,1.0,25.0,1.0,1,-1,-1,-1,1,-1,1.0,-1,1,-1,1,1,-1,-1,-1,-1,0.0,1,1,-1,-1,526.313367813,526.313367813,526.313367813,-526.313367813,-526.313367813,526.313367813,526.313367813,-526.313367813,-526.313367813,526.313367813,-526.313367813,526.313367813,-526.313367813,-526.313367813,-526.313367813,526.313367813,526.313367813,-526.313367813,526.313367813,-526.313367813,526.313367813,526.313367813,-526.313367813,-526.313367813,-526.313367813,-526.313367813,0.0,526.313367813,526.313367813,-526.313367813,-526.313367813
YT3,HXSU6,98.165,0.059,0.000152827305145,1.0,-1.0,1.0,-1.0,1.0,49.0,2016-06-23,354.8496,6.0,1.0,1.0,590403.576,98.165,rates,-1.0,1.0,1.0,49.0,1.0,1.0,48.0,-1.0,1.0,6.0,-1.0,1.0,6.0,1.0,1.0,6.0,-1.0,1.0,6.0,-1.0,1,-1,1,1,-1,-1,1.0,-1,-1,1,-1,-1,1,-1,1,-1,0.0,-1,1,-1,1,541.378724809,541.378724809,541.378724809,-541.378724809,-541.378724809,541.378724809,541.378724809,-541.378724809,-541.378724809,-541.378724809,541.378724809,-541.378724809,541.378724809,541.378724809,541.378724809,-541.378724809,541.378724809,-541.378724809,-541.378724809,541.378724809,-541.378724809,-541.378724809,541.378724809,-541.378724809,541.378724809,-541.378724809,0.0,-541.378724809,541.378724809,-541.378724809,541.378724809
