2016-10-20 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2016-10-20 00:00:00,Close2016-10-20 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2016-10-20 00:00:00,LastSRUN,SRUN2016-10-20 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2016-10-19 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-10-19 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-10-19 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-10-19 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
O,@OZ6,210.5,5.1375,0.00717703349282,1.0,-1.0,-1.0,1.0,1.0,24.0,2016-09-15,256.875,8.0,1.0,1.0,10525.0,1.0,0.00717703349282,210.5,grain,1.0,-1.0,2016-09-15,-1.0,-1.0,25.0,25.0,1.0,-1.0,1.0,8.0,-1.0,1.0,8.0,-1.0,1.0,8.0,-1.0,2.0,8.0,1.0,0,-1,1,-1,1,1,-1,-1,1.0,-1,1,-1,-1,1,1,-1.0,-1.0,0.0,1.0,0.0,1.0,-1,0,0.0,-1,604.306220096,604.306220096,604.306220096,-604.306220096,604.306220096,-604.306220096,-604.306220096,604.306220096,-604.306220096,-604.306220096,-604.306220096,604.306220096,-604.306220096,604.306220096,604.306220096,604.306220096,-604.306220096,604.306220096,-604.306220096,604.306220096,-604.306220096,-604.306220096,0.0,0.0,-604.306220096,604.306220096,604.306220096,-604.306220096,-604.306220096,0.0,604.306220096,0.0,604.306220096,-604.306220096
OJ,@OJF7,194.35,6.3783235305,-0.00331379046347,-1.0,1.0,1.0,1.0,1.0,-16.0,2016-09-27,956.748529575,3.0,1.0,1.0,29152.5,1.0,-0.00331379046347,194.35,soft,1.0,1.0,2016-09-27,1.0,1.0,-17.0,-17.0,1.0,0.0,1.0,3.0,0.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,1,1,1,-1,-1,-1,-1.0,0.0,-1.0,-1.0,1.0,0.0,-1,0,1.0,0,-289.815829459,289.815829459,-289.815829459,289.815829459,-289.815829459,289.815829459,-289.815829459,289.815829459,-0.0,-289.815829459,-289.815829459,-289.815829459,289.815829459,289.815829459,289.815829459,-289.815829459,289.815829459,289.815829459,-289.815829459,-289.815829459,-289.815829459,289.815829459,-0.0,-289.815829459,-0.0,289.815829459,289.815829459,289.815829459,-0.0,289.815829459,289.815829459,-289.815829459,-0.0,289.815829459
PA,QPAZ6,632.85,16.2025,-0.00416994492526,-1.0,1.0,1.0,-1.0,1.0,-13.0,2016-09-30,1620.25,2.0,1.0,1.0,63285.0,1.0,-0.00416994492526,632.85,metal,1.0,1.0,2016-09-30,1.0,1.0,-14.0,-14.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,0,-1,-1,1,-1,-1,-1,1,-1.0,1,1,1,-1,-1,1,1.0,1.0,0.0,-1.0,0.0,-1.0,-1,1,0.0,0,-527.78992919,527.78992919,527.78992919,-527.78992919,-527.78992919,527.78992919,-527.78992919,527.78992919,-527.78992919,-527.78992919,-527.78992919,527.78992919,-527.78992919,527.78992919,527.78992919,-527.78992919,527.78992919,527.78992919,-527.78992919,-527.78992919,-527.78992919,527.78992919,-527.78992919,-0.0,-0.0,527.78992919,-527.78992919,-527.78992919,-527.78992919,-0.0,527.78992919,-0.0,527.78992919,527.78992919
PL,QPLF7,935.4,19.44,-0.00858505564388,-1.0,-1.0,1.0,-1.0,1.0,-13.0,2016-09-30,972.0,3.0,1.0,1.0,46770.0,1.0,-0.00858505564388,935.4,metal,-1.0,1.0,2016-09-30,1.0,1.0,-14.0,-14.0,-1.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,0,1,-1,1,1,-1,-1,1,-1.0,1,1,1,1,-1,1,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1,1,1.0,1,-1204.56915739,1204.56915739,1204.56915739,-1204.56915739,1204.56915739,-1204.56915739,-1204.56915739,1204.56915739,-0.0,1204.56915739,-1204.56915739,1204.56915739,-1204.56915739,-1204.56915739,1204.56915739,-1204.56915739,1204.56915739,1204.56915739,-1204.56915739,-1204.56915739,-1204.56915739,-1204.56915739,-1204.56915739,-1204.56915739,-1204.56915739,1204.56915739,-1204.56915739,1204.56915739,-0.0,-0.0,1204.56915739,1204.56915739,1204.56915739,-1204.56915739
RB,QRBZ6,1.4799,0.0371665135,-0.015500266099,-1.0,1.0,1.0,-1.0,-1.0,-33.0,2016-09-01,1560.993567,2.0,1.0,1.0,62155.8,1.0,-0.015500266099,1.4799,energy,1.0,1.0,2016-09-01,-1.0,-1.0,-34.0,-34.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,0,-1,-1,1,-1,-1,1,-1,1.0,-1,1,-1,-1,1,-1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-1926.86287919,1926.86287919,-1926.86287919,1926.86287919,-1926.86287919,1926.86287919,-1926.86287919,1926.86287919,-1926.86287919,-1926.86287919,-1926.86287919,1926.86287919,-1926.86287919,1926.86287919,1926.86287919,1926.86287919,-1926.86287919,-1926.86287919,1926.86287919,-1926.86287919,1926.86287919,1926.86287919,1926.86287919,1926.86287919,1926.86287919,-1926.86287919,1926.86287919,-1926.86287919,-1926.86287919,-0.0,1926.86287919,-1926.86287919,-0.0,1926.86287919
RR,@RRX6,10.325,0.183,-0.00768861124459,-1.0,-1.0,-1.0,1.0,-1.0,33.0,2016-09-01,366.0,6.0,1.0,1.0,20650.0,1.0,-0.00768861124459,10.325,grain,1.0,-1.0,2016-10-11,-1.0,-1.0,-7.0,-7.0,-1.0,1.0,1.0,6.0,1.0,2.0,6.0,-1.0,2.0,6.0,-1.0,1.0,6.0,1.0,0,-1,1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,-952.618933205,952.618933205,952.618933205,-952.618933205,-952.618933205,952.618933205,952.618933205,-952.618933205,-952.618933205,952.618933205,952.618933205,-952.618933205,952.618933205,-952.618933205,-952.618933205,952.618933205,-952.618933205,952.618933205,-952.618933205,952.618933205,-952.618933205,-952.618933205,-952.618933205,-952.618933205,-952.618933205,-952.618933205,-952.618933205,-952.618933205,-952.618933205,-952.618933205,-952.618933205,-0.0,-0.0,-952.618933205
RS,@RSX6,501.7,5.61,-0.00535289452815,-1.0,-1.0,-1.0,1.0,1.0,11.0,2016-10-03,84.8072562358,24.0,3.0,3.0,7584.27815571,1.323,-0.00535289452815,501.7,grain,1.0,-1.0,2016-10-03,1.0,1.0,12.0,12.0,1.0,-1.0,1.0,24.0,-1.0,1.0,24.0,-1.0,1.0,24.0,-1.0,2.0,24.0,1.0,0,-1,1,-1,1,1,-1,-1,1.0,-1,1,-1,-1,1,1,-1.0,-1.0,0.0,1.0,0.0,1.0,-1,0,0.0,-1,-974.348184952,974.348184952,-974.348184952,974.348184952,-974.348184952,974.348184952,974.348184952,-974.348184952,974.348184952,974.348184952,974.348184952,-974.348184952,974.348184952,-974.348184952,-974.348184952,-974.348184952,974.348184952,-974.348184952,974.348184952,-974.348184952,974.348184952,974.348184952,-0.0,-0.0,974.348184952,-974.348184952,-974.348184952,974.348184952,974.348184952,-0.0,-974.348184952,-0.0,-974.348184952,974.348184952
S,@SX6,975.5,16.05,-0.00611309220581,-1.0,-1.0,-1.0,1.0,1.0,12.0,2016-10-03,802.5,3.0,1.0,1.0,48775.0,1.0,-0.00611309220581,975.5,grain,1.0,-1.0,2016-10-03,1.0,1.0,13.0,13.0,1.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,0,-1,1,-1,1,1,-1,-1,1.0,-1,1,-1,-1,1,1,-1.0,-1.0,0.0,1.0,0.0,1.0,-1,0,0.0,-1,-894.498217015,894.498217015,-894.498217015,894.498217015,-894.498217015,894.498217015,894.498217015,-894.498217015,894.498217015,894.498217015,894.498217015,-894.498217015,894.498217015,-894.498217015,-894.498217015,-894.498217015,894.498217015,-894.498217015,894.498217015,-894.498217015,894.498217015,894.498217015,-0.0,-0.0,894.498217015,-894.498217015,-894.498217015,894.498217015,894.498217015,-0.0,-894.498217015,-0.0,-894.498217015,894.498217015
SB,@SBH7,22.62,0.6205,-0.0143790849673,-1.0,1.0,1.0,1.0,-1.0,19.0,2016-09-22,694.96,3.0,1.0,1.0,25334.4,1.0,-0.0143790849673,22.62,soft,1.0,1.0,2016-09-22,-1.0,-1.0,20.0,20.0,-1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0,-1,-1,-1,-1,-1,1,1,-1.0,1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-1092.85647059,1092.85647059,1092.85647059,-1092.85647059,-1092.85647059,1092.85647059,-1092.85647059,1092.85647059,-1092.85647059,-1092.85647059,-1092.85647059,-1092.85647059,1092.85647059,1092.85647059,1092.85647059,1092.85647059,-1092.85647059,1092.85647059,-1092.85647059,1092.85647059,-1092.85647059,-1092.85647059,-1092.85647059,-0.0,-0.0,-1092.85647059,-1092.85647059,-1092.85647059,-1092.85647059,-1092.85647059,-1092.85647059,-1092.85647059,1092.85647059,1092.85647059
SF,@SFZ6,1.0098,0.007845,-0.00384729209825,-1.0,-1.0,1.0,-1.0,-1.0,-14.0,2016-09-29,980.625,3.0,1.0,1.0,126225.0,1.0,-0.00384729209825,1.0098,currency,1.0,1.0,2016-09-29,-1.0,-1.0,-15.0,-15.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,0,-1,-1,1,1,-1,1,-1,1.0,-1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,0.0,1,1,1.0,1,-1456.87333531,1456.87333531,-1456.87333531,1456.87333531,-1456.87333531,1456.87333531,-1456.87333531,1456.87333531,-1456.87333531,1456.87333531,-1456.87333531,1456.87333531,-1456.87333531,-1456.87333531,1456.87333531,1456.87333531,-1456.87333531,-1456.87333531,1456.87333531,-1456.87333531,1456.87333531,-1456.87333531,-1456.87333531,-1456.87333531,-1456.87333531,-1456.87333531,-1456.87333531,-1456.87333531,-1456.87333531,-1456.87333531,1456.87333531,-1456.87333531,-0.0,-1456.87333531
SI,QSIZ6,1754.9,42.65,-0.00645416973334,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,2016-09-23,2132.5,1.0,1.0,1.0,87745.0,1.0,-0.00645416973334,1754.9,metal,-1.0,1.0,2016-09-23,-1.0,-1.0,19.0,19.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,1,-1,1,1,1,1,-1,-1.0,1,1,-1,1,1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,1,0,1.0,1,-566.321123252,566.321123252,-566.321123252,566.321123252,566.321123252,-566.321123252,-566.321123252,566.321123252,566.321123252,566.321123252,566.321123252,566.321123252,-566.321123252,-566.321123252,-566.321123252,566.321123252,-566.321123252,566.321123252,-566.321123252,-566.321123252,566.321123252,-566.321123252,-0.0,-566.321123252,-566.321123252,-566.321123252,566.321123252,566.321123252,566.321123252,-0.0,566.321123252,-0.0,-566.321123252,-566.321123252
SIN,INV6,8707.0,107.65,0.00565950565951,1.0,-1.0,-1.0,-1.0,1.0,-2.0,2016-09-12,215.3,10.0,2.0,2.0,17414.0,1.0,0.00565950565951,8707.0,index,1.0,1.0,2016-09-12,-1.0,-1.0,-3.0,-3.0,-1.0,0.0,1.0,10.0,0.0,1.0,10.0,-1.0,2.0,10.0,-1.0,2.0,10.0,-1.0,0,-1,-1,1,1,1,-1,1,-1.0,1,1,1,1,1,1,1.0,0.0,1.0,-1.0,-1.0,0.0,-1,1,1.0,1,985.546315546,985.546315546,-985.546315546,985.546315546,985.546315546,-985.546315546,985.546315546,-985.546315546,0.0,-985.546315546,-985.546315546,-985.546315546,985.546315546,985.546315546,985.546315546,985.546315546,-985.546315546,-985.546315546,985.546315546,985.546315546,985.546315546,985.546315546,985.546315546,985.546315546,985.546315546,985.546315546,985.546315546,985.546315546,0.0,985.546315546,-985.546315546,-985.546315546,0.0,-985.546315546
SJB,BBZ6,151.89,0.1495,0.0,1.0,-1.0,-1.0,-1.0,1.0,-15.0,2016-09-28,143.75,14.0,2.0,2.0,146048.076923,104.0,0.0,151.89,rates,-1.0,1.0,2016-09-28,1.0,1.0,-16.0,-16.0,1.0,-1.0,1.0,14.0,-1.0,1.0,14.0,-1.0,1.0,14.0,-1.0,1.0,14.0,-1.0,0,1,-1,1,1,1,-1,-1,-1.0,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
SM,@SMZ6,304.6,6.27,-0.00587467362924,-1.0,-1.0,-1.0,1.0,1.0,-11.0,2016-10-04,627.0,4.0,1.0,1.0,30460.0,1.0,-0.00587467362924,304.6,grain,1.0,-1.0,2016-10-04,1.0,1.0,-12.0,-12.0,1.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,0,-1,1,-1,1,1,-1,-1,-1.0,1,1,-1,-1,1,1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,0,0.0,-1,-715.770234987,715.770234987,-715.770234987,715.770234987,-715.770234987,715.770234987,715.770234987,-715.770234987,715.770234987,715.770234987,715.770234987,-715.770234987,715.770234987,-715.770234987,-715.770234987,-715.770234987,715.770234987,715.770234987,-715.770234987,-715.770234987,715.770234987,715.770234987,-0.0,-0.0,715.770234987,-715.770234987,-715.770234987,715.770234987,715.770234987,-0.0,715.770234987,-0.0,-715.770234987,715.770234987
SMI,SWZ6,8068.0,96.3,-0.00148514851485,-1.0,1.0,1.0,1.0,1.0,-19.0,2016-09-22,969.983883965,3.0,1.0,1.0,81265.1087832,0.9928,-0.00148514851485,8068.0,index,1.0,1.0,2016-09-22,1.0,1.0,-20.0,-20.0,1.0,0.0,1.0,3.0,0.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,1,1,1,-1,-1,-1,-1.0,0.0,-1.0,-1.0,1.0,0.0,-1,0,1.0,0,-362.072266856,362.072266856,-362.072266856,362.072266856,-362.072266856,362.072266856,-362.072266856,362.072266856,-0.0,-362.072266856,-362.072266856,-362.072266856,362.072266856,362.072266856,362.072266856,-362.072266856,362.072266856,362.072266856,-362.072266856,-362.072266856,-362.072266856,362.072266856,-0.0,-362.072266856,-0.0,362.072266856,362.072266856,362.072266856,-0.0,362.072266856,362.072266856,-362.072266856,-0.0,362.072266856
SSG,SSV6,312.3,3.3725,0.000801153661272,1.0,-1.0,-1.0,1.0,-1.0,8.0,2016-10-07,484.380610413,5.0,1.0,1.0,44854.5780969,1.3925,0.000801153661272,312.3,index,1.0,-1.0,2016-10-07,1.0,1.0,9.0,9.0,1.0,0.0,1.0,5.0,0.0,1.0,5.0,-1.0,1.0,5.0,-1.0,2.0,5.0,1.0,0,-1,1,-1,1,1,1,-1,-1.0,1,-1,-1,1,1,1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,0.0,0,179.677047336,179.677047336,179.677047336,-179.677047336,179.677047336,-179.677047336,-179.677047336,179.677047336,0.0,-179.677047336,-179.677047336,179.677047336,-179.677047336,179.677047336,179.677047336,-179.677047336,179.677047336,-179.677047336,179.677047336,-179.677047336,-179.677047336,179.677047336,0.0,0.0,0.0,179.677047336,179.677047336,179.677047336,0.0,179.677047336,-179.677047336,179.677047336,179.677047336,179.677047336
STW,TWV6,350.2,4.28457255,0.00372599598739,1.0,1.0,-1.0,1.0,-1.0,12.0,2016-09-30,428.457255,5.0,1.0,1.0,35020.0,1.0,0.00372599598739,350.2,index,1.0,1.0,2016-09-30,1.0,1.0,-1.0,-1.0,1.0,0.0,1.0,5.0,0.0,1.0,5.0,-1.0,2.0,5.0,1.0,2.0,5.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1.0,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,1.0,-1,-1,-1.0,-1,652.421897392,652.421897392,652.421897392,-652.421897392,652.421897392,-652.421897392,652.421897392,-652.421897392,0.0,652.421897392,-652.421897392,652.421897392,-652.421897392,-652.421897392,652.421897392,-652.421897392,652.421897392,-652.421897392,652.421897392,-652.421897392,-652.421897392,-652.421897392,-652.421897392,-652.421897392,-652.421897392,652.421897392,-652.421897392,652.421897392,0.0,0.0,-652.421897392,652.421897392,652.421897392,-652.421897392
SXE,EXZ6,3066.0,46.5,0.0055755985569,1.0,-1.0,1.0,-1.0,1.0,-11.0,2016-10-04,508.152,4.0,1.0,1.0,33505.248,0.915080527086,0.0055755985569,3066.0,index,1.0,1.0,2016-10-07,1.0,1.0,9.0,9.0,1.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,0,-1,-1,1,1,-1,-1,-1,-1.0,1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,0.0,-1,1,1.0,0,747.24724959,747.24724959,747.24724959,-747.24724959,747.24724959,-747.24724959,747.24724959,-747.24724959,0.0,-747.24724959,747.24724959,-747.24724959,747.24724959,747.24724959,-747.24724959,747.24724959,-747.24724959,-747.24724959,747.24724959,747.24724959,747.24724959,-747.24724959,747.24724959,747.24724959,0.0,747.24724959,747.24724959,-747.24724959,0.0,0.0,-747.24724959,0.0,0.0,-747.24724959
TF,@TFSZ6,1218.7,16.425,-0.00016408236935,-1.0,1.0,-1.0,1.0,1.0,-6.0,2016-10-11,1642.5,2.0,1.0,1.0,121870.0,1.0,-0.00016408236935,1218.7,index,1.0,1.0,2016-10-11,1.0,1.0,-7.0,-7.0,1.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,1,-1,-1,-1.0,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,0.0,-1,-39.9934367052,39.9934367052,-39.9934367052,39.9934367052,-39.9934367052,39.9934367052,-39.9934367052,39.9934367052,39.9934367052,-39.9934367052,39.9934367052,-39.9934367052,39.9934367052,39.9934367052,-39.9934367052,-39.9934367052,39.9934367052,39.9934367052,-39.9934367052,-39.9934367052,39.9934367052,39.9934367052,39.9934367052,-0.0,39.9934367052,39.9934367052,39.9934367052,39.9934367052,39.9934367052,39.9934367052,39.9934367052,-39.9934367052,-39.9934367052,39.9934367052
TU,@TUZ6,109.09375,0.075,-0.000214792009737,-1.0,-1.0,1.0,-1.0,-1.0,13.0,2016-09-30,150.0,14.0,2.0,2.0,218187.5,1.0,-0.000214792009737,109.09375,rates,-1.0,1.0,2016-09-30,-1.0,-1.0,14.0,14.0,1.0,0.0,1.0,14.0,0.0,2.0,14.0,1.0,1.0,14.0,-1.0,1.0,14.0,-1.0,0,1,-1,1,1,-1,1,-1,-1.0,1,1,1,1,1,-1,-1.0,0.0,0.0,-1.0,0.0,0.0,1,1,1.0,1,-656.109042744,656.109042744,-656.109042744,656.109042744,656.109042744,-656.109042744,-656.109042744,656.109042744,-0.0,656.109042744,-656.109042744,656.109042744,-656.109042744,-656.109042744,656.109042744,656.109042744,-656.109042744,656.109042744,-656.109042744,-656.109042744,-656.109042744,-656.109042744,-656.109042744,-656.109042744,-656.109042744,-656.109042744,656.109042744,656.109042744,-0.0,-0.0,656.109042744,-0.0,-0.0,-656.109042744
TY,@TYZ6,130.28125,0.42734375,0.000119947223222,1.0,1.0,1.0,1.0,-1.0,11.0,2016-10-04,427.34375,5.0,1.0,1.0,130281.25,1.0,0.000119947223222,130.28125,rates,-1.0,1.0,2016-10-04,-1.0,-1.0,12.0,12.0,-1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,0,1,-1,-1,-1,-1,1,1,-1.0,1,-1,1,1,-1,-1,1.0,1.0,0.0,1.0,0.0,-1.0,1,0,0.0,1,78.1343708769,78.1343708769,-78.1343708769,78.1343708769,-78.1343708769,78.1343708769,78.1343708769,-78.1343708769,78.1343708769,78.1343708769,78.1343708769,78.1343708769,-78.1343708769,-78.1343708769,-78.1343708769,-78.1343708769,78.1343708769,-78.1343708769,78.1343708769,-78.1343708769,78.1343708769,78.1343708769,0.0,0.0,78.1343708769,-78.1343708769,-78.1343708769,78.1343708769,78.1343708769,0.0,78.1343708769,0.0,-78.1343708769,78.1343708769
US,@USZ6,164.65625,1.346875,0.00266412940057,1.0,-1.0,-1.0,-1.0,1.0,-4.0,2016-10-13,1346.875,2.0,1.0,1.0,164656.25,1.0,0.00266412940057,164.65625,rates,-1.0,1.0,2016-10-13,1.0,1.0,-5.0,-5.0,-1.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0,1,-1,1,1,1,-1,1,-1.0,1,1,1,1,-1,1,-1.0,-1.0,0.0,-1.0,-1.0,0.0,1,1,1.0,1,877.331113226,877.331113226,-877.331113226,877.331113226,-877.331113226,877.331113226,877.331113226,-877.331113226,-877.331113226,-877.331113226,-877.331113226,-877.331113226,877.331113226,877.331113226,877.331113226,877.331113226,-877.331113226,-877.331113226,877.331113226,877.331113226,877.331113226,877.331113226,877.331113226,877.331113226,877.331113226,-877.331113226,877.331113226,-877.331113226,-877.331113226,0.0,-877.331113226,-877.331113226,0.0,877.331113226
VX,@VXX6,15.775,0.9207709235,-0.0186625194401,-1.0,1.0,-1.0,1.0,-1.0,7.0,2016-10-10,920.7709235,3.0,1.0,1.0,15775.0,1.0,-0.0186625194401,15.775,index,-1.0,-1.0,2016-10-10,-1.0,-1.0,8.0,8.0,-1.0,0.0,1.0,3.0,0.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,0,1,1,-1,-1,1,1,1,-1.0,1,-1,1,1,-1,-1,1.0,0.0,0.0,1.0,0.0,0.0,1,0,1.0,1,-883.203732504,883.203732504,883.203732504,-883.203732504,883.203732504,-883.203732504,883.203732504,-883.203732504,-0.0,-883.203732504,883.203732504,-883.203732504,883.203732504,883.203732504,-883.203732504,883.203732504,-883.203732504,883.203732504,-883.203732504,883.203732504,-883.203732504,-883.203732504,-0.0,-883.203732504,-883.203732504,883.203732504,883.203732504,-883.203732504,-0.0,-0.0,-883.203732504,-0.0,-0.0,-883.203732504
W,@WZ6,417.0,10.5125,-0.00773349196907,-1.0,-1.0,1.0,-1.0,-1.0,22.0,2016-09-19,525.625,4.0,1.0,1.0,20850.0,1.0,-0.00773349196907,417.0,grain,1.0,1.0,2016-09-19,-1.0,-1.0,23.0,23.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,0,-1,-1,1,1,-1,1,-1,-1.0,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,1.0,0.0,1,1,1.0,1,-644.97323022,644.97323022,-644.97323022,644.97323022,-644.97323022,644.97323022,-644.97323022,644.97323022,-644.97323022,644.97323022,-644.97323022,644.97323022,-644.97323022,-644.97323022,644.97323022,644.97323022,-644.97323022,644.97323022,-644.97323022,-644.97323022,-644.97323022,-644.97323022,-644.97323022,-644.97323022,-644.97323022,-644.97323022,-644.97323022,-644.97323022,-644.97323022,-644.97323022,644.97323022,-644.97323022,-0.0,-644.97323022
YA,APZ6,5425.0,51.25,0.00351461339253,1.0,-1.0,1.0,-1.0,1.0,-11.0,2016-10-04,977.465625,3.0,1.0,1.0,103468.3125,1.31078778346,0.00351461339253,5425.0,index,1.0,-1.0,2016-10-04,1.0,1.0,-12.0,-12.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,0,-1,1,1,1,-1,-1,-1,-1.0,1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,0.0,-1,1,1.0,0,1090.95335044,1090.95335044,1090.95335044,-1090.95335044,1090.95335044,-1090.95335044,-1090.95335044,1090.95335044,0.0,-1090.95335044,1090.95335044,-1090.95335044,1090.95335044,1090.95335044,-1090.95335044,1090.95335044,-1090.95335044,-1090.95335044,1090.95335044,1090.95335044,1090.95335044,-1090.95335044,1090.95335044,1090.95335044,0.0,1090.95335044,1090.95335044,-1090.95335044,0.0,0.0,-1090.95335044,0.0,0.0,-1090.95335044
YB,HBSM7,98.29,0.033502748,0.000407124681934,1.0,-1.0,1.0,-1.0,-1.0,36.0,2016-08-30,61.3421914781,33.0,5.0,5.0,179965.0584,1.31078778346,0.000407124681934,98.29,rates,-1.0,1.0,2016-08-30,-1.0,-1.0,37.0,37.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,-1,1,-1,-1.0,1,1,1,1,1,-1,-1.0,0.0,0.0,-1.0,0.0,0.0,1,1,1.0,1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
