2016-09-21 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,PC2016-09-21 00:00:00,Close2016-09-21 00:00:00,group,RiskOn,Excess,SEA2016-09-21 00:00:00,SRUN2016-09-21 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-09-20 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-09-20 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-09-20 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-09-20 00:00:00,RiskOff,AntiExcess,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting5,Voting6,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Excess,PNL_AntiExcess,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
NIY,@NKDZ6,16505.0,220.930362938,0.0104071013162,1.0,1.0,1.0,1.0,1.0,-12.0,2016-09-02,1100.25081145,2.0,1.0,1.0,82196.2151394,0.0104071013162,16505.0,index,1.0,-1.0,1.0,-12.0,1.0,1.0,-11.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1,1,-1,-1,-1,-1,-1.0,1,1,1,-1,1,-1,1,1,-1.0,0.0,1,-1,-1.0,-1,-1,1,1710.84867753,1710.84867753,1710.84867753,-1710.84867753,1710.84867753,-1710.84867753,-1710.84867753,1710.84867753,1710.84867753,1710.84867753,1710.84867753,1710.84867753,-1710.84867753,-1710.84867753,1710.84867753,-1710.84867753,-1710.84867753,1710.84867753,1710.84867753,1710.84867753,-1710.84867753,1710.84867753,1710.84867753,-1710.84867753,1710.84867753,1710.84867753,-1710.84867753,0.0,1710.84867753,-1710.84867753,-1710.84867753,-1710.84867753,-1710.84867753
NQ,@NQZ6,4850.0,54.0592525515,0.0107325205793,1.0,-1.0,-1.0,-1.0,-1.0,8.0,2016-09-09,1081.18505103,2.0,1.0,1.0,97000.0,0.0107325205793,4850.0,index,1.0,1.0,-1.0,8.0,1.0,-1.0,7.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,-1,-1,1,1,1,-1,-1.0,1,1,-1,1,1,-1,1,-1,0.0,0.0,1,1,1.0,0,1,0,2082.10899239,2082.10899239,2082.10899239,-2082.10899239,2082.10899239,-2082.10899239,2082.10899239,-2082.10899239,-2082.10899239,-2082.10899239,-2082.10899239,-2082.10899239,2082.10899239,2082.10899239,-2082.10899239,2082.10899239,-2082.10899239,2082.10899239,2082.10899239,-2082.10899239,2082.10899239,0.0,2082.10899239,-2082.10899239,2082.10899239,-2082.10899239,0.0,0.0,2082.10899239,2082.10899239,2082.10899239,0.0,2082.10899239
O,@OZ6,176.25,4.5375,0.00714285714286,1.0,-1.0,1.0,-1.0,1.0,-18.0,2016-08-25,226.875,9.0,2.0,2.0,8812.5,0.00714285714286,176.25,grain,1.0,-1.0,1.0,-18.0,1.0,1.0,-17.0,1.0,1.0,9.0,1.0,1.0,9.0,1.0,1.0,9.0,-1.0,1.0,9.0,-1.0,-1,1,1,1,-1,-1,-1.0,1,1,1,-1,1,-1,1,1,-1.0,0.0,1,1,0.0,0,-1,1,566.517857143,566.517857143,566.517857143,-566.517857143,566.517857143,-566.517857143,-566.517857143,566.517857143,566.517857143,-566.517857143,566.517857143,-566.517857143,566.517857143,566.517857143,566.517857143,-566.517857143,-566.517857143,566.517857143,566.517857143,566.517857143,-566.517857143,566.517857143,566.517857143,-566.517857143,566.517857143,566.517857143,-566.517857143,0.0,566.517857143,566.517857143,0.0,0.0,-566.517857143
OJ,@OJX6,199.55,5.515,-0.0237279843444,-1.0,1.0,1.0,1.0,1.0,-24.0,2016-08-17,827.25,3.0,1.0,1.0,29932.5,-0.0237279843444,199.55,soft,1.0,1.0,1.0,-24.0,1.0,1.0,-23.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,1,-1,1,-1,1,1,0.0,0.0,1,-1,-1.0,-1,-1,1,-2130.71367417,2130.71367417,-2130.71367417,2130.71367417,-2130.71367417,2130.71367417,-2130.71367417,2130.71367417,-2130.71367417,-2130.71367417,-2130.71367417,-2130.71367417,2130.71367417,2130.71367417,-2130.71367417,2130.71367417,2130.71367417,-2130.71367417,-2130.71367417,-2130.71367417,2130.71367417,-2130.71367417,-2130.71367417,2130.71367417,-2130.71367417,-2130.71367417,-0.0,-0.0,-2130.71367417,2130.71367417,2130.71367417,2130.71367417,2130.71367417
PA,QPAZ6,683.9,18.565,0.000585223116313,1.0,1.0,1.0,-1.0,-1.0,11.0,2016-09-06,1856.5,2.0,1.0,1.0,68390.0,0.000585223116313,683.9,metal,1.0,1.0,-1.0,11.0,-1.0,-1.0,10.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,-1,-1,1,-1,1,1,-1.0,1,-1,1,1,1,1,1,1,1.0,1.0,1,1,-1.0,-1,-1,1,80.0468178493,80.0468178493,-80.0468178493,80.0468178493,80.0468178493,-80.0468178493,80.0468178493,-80.0468178493,80.0468178493,80.0468178493,80.0468178493,-80.0468178493,80.0468178493,-80.0468178493,-80.0468178493,80.0468178493,-80.0468178493,80.0468178493,-80.0468178493,80.0468178493,80.0468178493,80.0468178493,80.0468178493,80.0468178493,80.0468178493,80.0468178493,80.0468178493,80.0468178493,80.0468178493,80.0468178493,-80.0468178493,-80.0468178493,-80.0468178493
PL,QPLV6,1047.9,22.485,0.016490445242,1.0,-1.0,1.0,-1.0,-1.0,11.0,2016-09-06,1124.25,2.0,1.0,1.0,52395.0,0.016490445242,1047.9,metal,-1.0,1.0,-1.0,11.0,1.0,-1.0,10.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1,-1,1,1,1,-1,-1.0,1,1,1,1,1,1,1,-1,1.0,0.0,1,-1,1.0,1,1,1,1728.03375691,1728.03375691,1728.03375691,-1728.03375691,-1728.03375691,1728.03375691,1728.03375691,-1728.03375691,-1728.03375691,-1728.03375691,1728.03375691,-1728.03375691,1728.03375691,1728.03375691,-1728.03375691,1728.03375691,-1728.03375691,1728.03375691,1728.03375691,1728.03375691,1728.03375691,1728.03375691,1728.03375691,1728.03375691,1728.03375691,-1728.03375691,1728.03375691,0.0,1728.03375691,-1728.03375691,1728.03375691,1728.03375691,1728.03375691
RB,QRBX6,1.3655,0.0482908055,0.0302550173533,1.0,-1.0,-1.0,1.0,-1.0,-13.0,2016-09-01,2028.213831,1.0,1.0,1.0,57351.0,0.0302550173533,1.3655,energy,1.0,1.0,-1.0,-13.0,-1.0,-1.0,-12.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,-1,-1,-1,1,1,1,1.0,-1,-1,-1,1,-1,1,1,1,1.0,1.0,-1,1,0.0,0,1,0,1735.15550023,1735.15550023,-1735.15550023,1735.15550023,1735.15550023,-1735.15550023,1735.15550023,-1735.15550023,1735.15550023,-1735.15550023,-1735.15550023,1735.15550023,-1735.15550023,1735.15550023,-1735.15550023,1735.15550023,1735.15550023,-1735.15550023,-1735.15550023,-1735.15550023,1735.15550023,0.0,-1735.15550023,1735.15550023,1735.15550023,1735.15550023,1735.15550023,1735.15550023,-1735.15550023,1735.15550023,0.0,0.0,1735.15550023
RR,@RRX6,9.675,0.25125,-0.022233451238,-1.0,-1.0,-1.0,-1.0,1.0,13.0,2016-09-01,502.5,4.0,1.0,1.0,19350.0,-0.022233451238,9.675,grain,1.0,-1.0,1.0,13.0,1.0,1.0,12.0,-1.0,1.0,4.0,-1.0,2.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,-1,1,1,1,-1,-1,1.0,-1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,1,1,0.0,0,-1,-1,-1720.86912582,1720.86912582,-1720.86912582,1720.86912582,-1720.86912582,1720.86912582,1720.86912582,-1720.86912582,1720.86912582,1720.86912582,1720.86912582,1720.86912582,-1720.86912582,-1720.86912582,-1720.86912582,1720.86912582,-1720.86912582,1720.86912582,-1720.86912582,1720.86912582,1720.86912582,1720.86912582,-1720.86912582,1720.86912582,1720.86912582,1720.86912582,1720.86912582,1720.86912582,-1720.86912582,-1720.86912582,-0.0,-0.0,1720.86912582
RS,@RSX6,464.2,7.275,-0.0117096018735,-1.0,1.0,1.0,1.0,-1.0,15.0,2016-08-30,111.06870229,19.0,3.0,3.0,7087.02290076,-0.0117096018735,464.2,grain,1.0,-1.0,-1.0,15.0,1.0,-1.0,14.0,1.0,1.0,19.0,1.0,1.0,19.0,1.0,1.0,19.0,1.0,1.0,19.0,1.0,-1,1,-1,-1,1,-1,-1.0,1,-1,1,-1,1,1,1,1,0.0,1.0,1,-1,0.0,-1,-1,0,-1576.73811609,1576.73811609,-1576.73811609,1576.73811609,-1576.73811609,1576.73811609,1576.73811609,-1576.73811609,-1576.73811609,-1576.73811609,-1576.73811609,-1576.73811609,1576.73811609,1576.73811609,1576.73811609,-1576.73811609,1576.73811609,-1576.73811609,1576.73811609,-1576.73811609,1576.73811609,-0.0,-1576.73811609,-1576.73811609,-1576.73811609,-1576.73811609,-0.0,-1576.73811609,-1576.73811609,1576.73811609,-0.0,1576.73811609,1576.73811609
S,@SX6,975.5,17.4,-0.0143975751452,-1.0,1.0,-1.0,1.0,-1.0,-5.0,2016-09-14,870.0,3.0,1.0,1.0,48775.0,-0.0143975751452,975.5,grain,1.0,-1.0,-1.0,-5.0,1.0,-1.0,4.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,1,-1,-1,1,-1,-1.0,1,-1,-1,-1,1,-1,1,-1,-1.0,0.0,-1,-1,0.0,-1,-1,-1,-2106.72518313,2106.72518313,-2106.72518313,2106.72518313,-2106.72518313,2106.72518313,2106.72518313,-2106.72518313,2106.72518313,-2106.72518313,2106.72518313,-2106.72518313,2106.72518313,2106.72518313,2106.72518313,-2106.72518313,2106.72518313,-2106.72518313,2106.72518313,2106.72518313,2106.72518313,2106.72518313,-2106.72518313,2106.72518313,-2106.72518313,2106.72518313,2106.72518313,-0.0,2106.72518313,2106.72518313,-0.0,2106.72518313,2106.72518313
SB,@SBH7,22.76,0.5383606725,0.00264317180617,1.0,1.0,-1.0,1.0,1.0,-6.0,2016-09-13,602.9639532,4.0,1.0,1.0,25491.2,0.00264317180617,22.76,soft,1.0,1.0,1.0,-6.0,-1.0,1.0,-5.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,-1,-1,-1,1,-1.0,1,-1,1,-1,-1,-1,-1,1,0.0,0.0,-1,1,-1.0,-1,-1,0,269.510484582,269.510484582,-269.510484582,269.510484582,269.510484582,-269.510484582,269.510484582,-269.510484582,269.510484582,269.510484582,-269.510484582,269.510484582,-269.510484582,-269.510484582,269.510484582,-269.510484582,-269.510484582,269.510484582,-269.510484582,269.510484582,-269.510484582,0.0,-269.510484582,-269.510484582,-269.510484582,269.510484582,0.0,0.0,-269.510484582,269.510484582,-269.510484582,-269.510484582,-269.510484582
SF,@SFZ6,1.0304,0.0077361065,0.00409276944065,1.0,-1.0,1.0,-1.0,1.0,-23.0,2016-08-18,967.0133125,3.0,1.0,1.0,128800.0,0.00409276944065,1.0304,currency,1.0,1.0,1.0,-23.0,1.0,1.0,-22.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,-1,1,1,-1,-1,-1.0,1,1,1,-1,1,-1,1,1,0.0,0.0,1,1,0.0,0,-1,1,1581.44611187,1581.44611187,1581.44611187,-1581.44611187,1581.44611187,-1581.44611187,1581.44611187,-1581.44611187,1581.44611187,-1581.44611187,1581.44611187,-1581.44611187,1581.44611187,1581.44611187,1581.44611187,-1581.44611187,-1581.44611187,1581.44611187,1581.44611187,1581.44611187,-1581.44611187,1581.44611187,1581.44611187,-1581.44611187,1581.44611187,1581.44611187,0.0,0.0,1581.44611187,1581.44611187,0.0,0.0,-1581.44611187
SI,QSIZ6,1976.8,45.885,0.0254707682731,1.0,-1.0,-1.0,1.0,1.0,3.0,2016-09-06,2294.25,1.0,1.0,1.0,98840.0,0.0254707682731,1976.8,metal,-1.0,1.0,1.0,3.0,-1.0,1.0,-10.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,1,-1,-1,1,-1,1,-1.0,1,-1,1,1,-1,-1,-1,-1,0.0,-1.0,-1,1,0.0,1,1,0,2517.53073611,2517.53073611,-2517.53073611,2517.53073611,-2517.53073611,2517.53073611,2517.53073611,-2517.53073611,-2517.53073611,-2517.53073611,-2517.53073611,2517.53073611,-2517.53073611,2517.53073611,2517.53073611,-2517.53073611,-2517.53073611,2517.53073611,-2517.53073611,2517.53073611,2517.53073611,0.0,-2517.53073611,-2517.53073611,-2517.53073611,-2517.53073611,0.0,-2517.53073611,-2517.53073611,2517.53073611,0.0,2517.53073611,2517.53073611
SIN,INU6,8808.5,85.775,0.000681624538483,1.0,-1.0,-1.0,-1.0,-1.0,-9.0,2016-09-08,171.55,12.0,2.0,2.0,17617.0,0.000681624538483,8808.5,index,1.0,1.0,-1.0,-9.0,-1.0,-1.0,-8.0,1.0,1.0,12.0,1.0,1.0,12.0,-1.0,1.0,12.0,-1.0,1.0,12.0,-1.0,-1,-1,1,1,1,1,1.0,-1,-1,-1,1,-1,1,1,1,1.0,1.0,-1,1,0.0,0,1,0,144.098153934,144.098153934,-144.098153934,144.098153934,144.098153934,-144.098153934,144.098153934,-144.098153934,144.098153934,-144.098153934,-144.098153934,-144.098153934,144.098153934,144.098153934,-144.098153934,144.098153934,144.098153934,-144.098153934,-144.098153934,-144.098153934,144.098153934,0.0,-144.098153934,144.098153934,144.098153934,144.098153934,144.098153934,144.098153934,-144.098153934,144.098153934,0.0,0.0,144.098153934
SJB,BBZ6,151.57,0.3126083975,-0.00335349815886,-1.0,-1.0,1.0,-1.0,-1.0,13.0,2016-09-02,311.362945717,7.0,1.0,1.0,150966.135458,-0.00335349815886,151.57,rates,-1.0,1.0,-1.0,13.0,1.0,-1.0,12.0,-1.0,1.0,7.0,-1.0,1.0,7.0,1.0,2.0,7.0,-1.0,2.0,7.0,-1.0,1,-1,1,1,1,-1,-1.0,1,1,1,1,1,1,1,-1,1.0,0.0,1,-1,1.0,1,1,1,-3543.85260117,3543.85260117,-3543.85260117,3543.85260117,3543.85260117,-3543.85260117,-3543.85260117,3543.85260117,3543.85260117,3543.85260117,-3543.85260117,3543.85260117,-3543.85260117,-3543.85260117,3543.85260117,-3543.85260117,3543.85260117,-3543.85260117,-3543.85260117,-3543.85260117,-3543.85260117,-3543.85260117,-3543.85260117,-3543.85260117,-3543.85260117,3543.85260117,-3543.85260117,-0.0,-3543.85260117,3543.85260117,-3543.85260117,-3543.85260117,-3543.85260117
SM,@SMZ6,308.7,6.385,-0.014367816092,-1.0,1.0,1.0,1.0,-1.0,11.0,2016-09-06,638.5,4.0,1.0,1.0,30870.0,-0.014367816092,308.7,grain,1.0,-1.0,-1.0,11.0,1.0,-1.0,10.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,1,-1,-1,1,-1,-1.0,1,-1,1,-1,1,1,1,1,0.0,1.0,1,-1,0.0,-1,-1,0,-1774.13793103,1774.13793103,-1774.13793103,1774.13793103,-1774.13793103,1774.13793103,1774.13793103,-1774.13793103,-1774.13793103,-1774.13793103,-1774.13793103,-1774.13793103,1774.13793103,1774.13793103,1774.13793103,-1774.13793103,1774.13793103,-1774.13793103,1774.13793103,-1774.13793103,1774.13793103,-0.0,-1774.13793103,-1774.13793103,-1774.13793103,-1774.13793103,-0.0,-1774.13793103,-1774.13793103,1774.13793103,-0.0,1774.13793103,1774.13793103
SMI,SWZ6,8206.0,84.9391495605,-0.00218871595331,-1.0,1.0,-1.0,1.0,1.0,20.0,2016-08-24,872.244296165,3.0,1.0,1.0,84267.8168002,-0.00218871595331,8206.0,index,1.0,1.0,1.0,20.0,1.0,1.0,19.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,-1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1,-1,-1,-553.314944943,553.314944943,-553.314944943,553.314944943,-553.314944943,553.314944943,-553.314944943,553.314944943,553.314944943,-553.314944943,553.314944943,-553.314944943,553.314944943,553.314944943,-553.314944943,553.314944943,-553.314944943,553.314944943,-553.314944943,553.314944943,553.314944943,553.314944943,553.314944943,553.314944943,553.314944943,553.314944943,553.314944943,553.314944943,553.314944943,553.314944943,553.314944943,553.314944943,553.314944943
SSG,SSU6,312.6,4.175,0.000960614793468,1.0,-1.0,-1.0,-1.0,-1.0,9.0,2016-09-08,623.134328358,4.0,1.0,1.0,46656.7164179,0.000960614793468,312.6,index,1.0,-1.0,-1.0,9.0,-1.0,-1.0,8.0,1.0,1.0,4.0,1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,-1,1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,0.0,1.0,1,1,0.0,0,1,1,179.276528023,179.276528023,-179.276528023,179.276528023,179.276528023,-179.276528023,-179.276528023,179.276528023,179.276528023,-179.276528023,-179.276528023,-179.276528023,179.276528023,179.276528023,-179.276528023,179.276528023,-179.276528023,179.276528023,-179.276528023,179.276528023,179.276528023,179.276528023,179.276528023,179.276528023,179.276528023,179.276528023,0.0,179.276528023,179.276528023,179.276528023,0.0,0.0,179.276528023
STW,TWU6,344.0,4.859317381,0.00761570005858,1.0,1.0,1.0,1.0,1.0,3.0,2016-09-07,485.9317381,5.0,1.0,1.0,34400.0,0.00761570005858,344.0,index,1.0,1.0,1.0,3.0,-1.0,-1.0,2.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,-1,-1,-1,-1,1,1,-1.0,1,-1,1,1,-1,1,1,1,1.0,1.0,-1,1,-1.0,-1,-1,1,1309.90041008,1309.90041008,-1309.90041008,1309.90041008,1309.90041008,-1309.90041008,1309.90041008,-1309.90041008,1309.90041008,1309.90041008,1309.90041008,1309.90041008,-1309.90041008,-1309.90041008,-1309.90041008,1309.90041008,-1309.90041008,1309.90041008,-1309.90041008,1309.90041008,1309.90041008,1309.90041008,-1309.90041008,1309.90041008,1309.90041008,1309.90041008,1309.90041008,1309.90041008,-1309.90041008,1309.90041008,-1309.90041008,-1309.90041008,-1309.90041008
SXE,EXZ6,2970.0,44.544840337,0.0054163845633,1.0,-1.0,-1.0,1.0,-1.0,10.0,2016-09-07,498.501308211,5.0,1.0,1.0,33237.27,0.0054163845633,2970.0,index,1.0,1.0,-1.0,10.0,1.0,1.0,9.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,1.0,5.0,1.0,-1,-1,-1,1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,1,0.0,0,-1,-1,900.129180772,900.129180772,900.129180772,-900.129180772,900.129180772,-900.129180772,900.129180772,-900.129180772,-900.129180772,-900.129180772,-900.129180772,900.129180772,-900.129180772,900.129180772,900.129180772,-900.129180772,900.129180772,-900.129180772,900.129180772,-900.129180772,-900.129180772,-900.129180772,-900.129180772,-900.129180772,-900.129180772,-900.129180772,-900.129180772,-900.129180772,-900.129180772,900.129180772,0.0,0.0,-900.129180772
TF,@TFSZ6,1242.2,17.207411164,0.0157821571674,1.0,-1.0,-1.0,-1.0,-1.0,-5.0,2016-09-14,1720.7411164,2.0,1.0,1.0,124220.0,0.0157821571674,1242.2,index,1.0,1.0,-1.0,-5.0,-1.0,-1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,-1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,1.0,1.0,1,1,0.0,0,1,1,3920.91912667,3920.91912667,-3920.91912667,3920.91912667,3920.91912667,-3920.91912667,3920.91912667,-3920.91912667,3920.91912667,-3920.91912667,-3920.91912667,-3920.91912667,3920.91912667,3920.91912667,-3920.91912667,3920.91912667,-3920.91912667,3920.91912667,-3920.91912667,3920.91912667,3920.91912667,3920.91912667,3920.91912667,3920.91912667,3920.91912667,3920.91912667,3920.91912667,3920.91912667,3920.91912667,3920.91912667,0.0,0.0,3920.91912667
TU,@TUZ6,109.1171875,0.1050630385,-0.000286307350941,-1.0,-1.0,-1.0,-1.0,1.0,17.0,2016-08-26,210.126077,10.0,2.0,2.0,218234.375,-0.000286307350941,109.1171875,rates,-1.0,1.0,1.0,17.0,-1.0,1.0,16.0,-1.0,1.0,10.0,-1.0,1.0,10.0,-1.0,2.0,10.0,-1.0,2.0,10.0,-1.0,1,-1,1,1,-1,1,1.0,-1,1,-1,1,-1,-1,-1,-1,0.0,-1.0,-1,1,0.0,1,1,0,-624.821057906,624.821057906,624.821057906,-624.821057906,624.821057906,-624.821057906,-624.821057906,624.821057906,624.821057906,624.821057906,624.821057906,624.821057906,-624.821057906,-624.821057906,-624.821057906,624.821057906,-624.821057906,624.821057906,-624.821057906,624.821057906,-624.821057906,-0.0,624.821057906,624.821057906,624.821057906,624.821057906,-0.0,624.821057906,624.821057906,-624.821057906,-0.0,-624.821057906,-624.821057906
TY,@TYZ6,130.59375,0.567986798,0.000718390804598,1.0,-1.0,-1.0,-1.0,1.0,-37.0,2016-07-29,567.986798,4.0,1.0,1.0,130593.75,0.000718390804598,130.59375,rates,-1.0,1.0,1.0,-37.0,1.0,1.0,-36.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1,-1,1,1,-1,-1,-1.0,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,1,-1,1.0,1,1,-1,375.269396552,375.269396552,375.269396552,-375.269396552,-375.269396552,375.269396552,375.269396552,-375.269396552,-375.269396552,-375.269396552,-375.269396552,-375.269396552,375.269396552,375.269396552,375.269396552,-375.269396552,-375.269396552,375.269396552,375.269396552,-375.269396552,-375.269396552,-375.269396552,375.269396552,-375.269396552,-375.269396552,-375.269396552,-375.269396552,-375.269396552,375.269396552,-375.269396552,375.269396552,375.269396552,375.269396552
US,@USZ6,166.59375,1.6411849645,0.00357680722892,1.0,-1.0,1.0,-1.0,1.0,15.0,2016-08-30,1641.1849645,2.0,1.0,1.0,166593.75,0.00357680722892,166.59375,rates,-1.0,1.0,1.0,15.0,1.0,1.0,14.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1,-1,1,1,-1,-1,1.0,-1,1,-1,-1,1,-1,-1,-1,0.0,-1.0,1,-1,1.0,1,1,-1,1191.74745858,1191.74745858,1191.74745858,-1191.74745858,-1191.74745858,1191.74745858,1191.74745858,-1191.74745858,-1191.74745858,-1191.74745858,1191.74745858,-1191.74745858,1191.74745858,1191.74745858,1191.74745858,-1191.74745858,1191.74745858,-1191.74745858,1191.74745858,-1191.74745858,-1191.74745858,-1191.74745858,1191.74745858,-1191.74745858,-1191.74745858,-1191.74745858,0.0,-1191.74745858,1191.74745858,-1191.74745858,1191.74745858,1191.74745858,1191.74745858
VX,@VXV6,16.075,1.1708924045,-0.077474892396,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,2016-09-14,1170.8924045,2.0,1.0,1.0,16075.0,-0.077474892396,16.075,index,-1.0,-1.0,1.0,-1.0,1.0,1.0,-9.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1,1,1,1,-1,-1,-1.0,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,1,-1,1.0,1,1,-1,-2490.81779053,2490.81779053,-2490.81779053,2490.81779053,2490.81779053,-2490.81779053,2490.81779053,-2490.81779053,2490.81779053,2490.81779053,2490.81779053,2490.81779053,-2490.81779053,-2490.81779053,-2490.81779053,2490.81779053,2490.81779053,-2490.81779053,-2490.81779053,2490.81779053,2490.81779053,2490.81779053,-2490.81779053,2490.81779053,2490.81779053,2490.81779053,2490.81779053,2490.81779053,-2490.81779053,2490.81779053,-2490.81779053,-2490.81779053,-2490.81779053
W,@WZ6,407.75,9.2375,0.00431034482759,1.0,1.0,1.0,1.0,1.0,-8.0,2016-09-09,461.875,5.0,1.0,1.0,20387.5,0.00431034482759,407.75,grain,1.0,1.0,1.0,-8.0,1.0,1.0,-7.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,1,-1,1,-1,1,1,0.0,0.0,1,-1,-1.0,-1,-1,1,439.385775862,439.385775862,439.385775862,-439.385775862,439.385775862,-439.385775862,439.385775862,-439.385775862,439.385775862,439.385775862,439.385775862,439.385775862,-439.385775862,-439.385775862,439.385775862,-439.385775862,-439.385775862,439.385775862,439.385775862,439.385775862,-439.385775862,439.385775862,439.385775862,-439.385775862,439.385775862,439.385775862,0.0,0.0,439.385775862,-439.385775862,-439.385775862,-439.385775862,-439.385775862
YA,APZ6,5323.0,62.595097096,0.0062381852552,1.0,1.0,-1.0,1.0,1.0,-6.0,2016-09-13,1193.68850162,2.0,1.0,1.0,101509.61,0.0062381852552,5323.0,index,1.0,-1.0,1.0,-6.0,1.0,1.0,13.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1,1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1,-1,-1,1266.47150473,1266.47150473,1266.47150473,-1266.47150473,1266.47150473,-1266.47150473,-1266.47150473,1266.47150473,-1266.47150473,1266.47150473,-1266.47150473,1266.47150473,-1266.47150473,-1266.47150473,1266.47150473,-1266.47150473,1266.47150473,-1266.47150473,1266.47150473,-1266.47150473,-1266.47150473,-1266.47150473,-1266.47150473,-1266.47150473,-1266.47150473,-1266.47150473,-1266.47150473,-1266.47150473,-1266.47150473,-1266.47150473,-1266.47150473,-1266.47150473,-1266.47150473
