2016-08-17 00:00:00,Contract,LastClose,ATR20,PC2016-08-17 00:00:00,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,Close2016-08-17 00:00:00,RiskOn,group,SEA2016-08-17 00:00:00,SRUN2016-08-17 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-08-16 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-08-16 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-08-16 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-08-16 00:00:00,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting4,Voting5,Voting6,RiskOff,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6
LC,@LEV6,112.4,1.735,-0.00881834215168,-1.0,-1.0,-1.0,-1.0,-1.0,-12.0,2016-08-01,694.0,3.0,1.0,1.0,44960.0,112.4,1.0,meat,-1.0,-12.0,-1.0,-1.0,18.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,1,1,-1.0,1,-1,-1,1,-1,1,1,-1,-1189.41798942,1189.41798942,1189.41798942,-1189.41798942,-1189.41798942,1189.41798942,1189.41798942,1189.41798942,1189.41798942,1189.41798942,-1189.41798942,-1189.41798942,1189.41798942,-1189.41798942,1189.41798942,-1189.41798942,1189.41798942,1189.41798942,-1189.41798942,1189.41798942,-1189.41798942,-1189.41798942
LCO,EBZ6,50.48,1.41,0.0120288692863,1.0,-1.0,-1.0,-1.0,-1.0,-11.0,2016-08-02,1410.0,2.0,1.0,1.0,50480.0,50.48,1.0,energy,-1.0,-11.0,1.0,-1.0,-10.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1,1,1,-1,1.0,-1,1,-1,-1,-1,1,-1,-1,1214.43464314,1214.43464314,1214.43464314,-1214.43464314,1214.43464314,-1214.43464314,-1214.43464314,-1214.43464314,-1214.43464314,-1214.43464314,1214.43464314,1214.43464314,-1214.43464314,1214.43464314,1214.43464314,-1214.43464314,1214.43464314,-1214.43464314,-1214.43464314,-1214.43464314,1214.43464314,-1214.43464314
LGO,GASU6,430.0,13.2375,0.00291545189504,1.0,-1.0,-1.0,1.0,-1.0,12.0,2016-08-01,1323.75,2.0,1.0,1.0,43000.0,430.0,1.0,energy,-1.0,12.0,1.0,-1.0,11.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,-1,1,1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,250.728862974,250.728862974,250.728862974,-250.728862974,250.728862974,-250.728862974,-250.728862974,-250.728862974,-250.728862974,250.728862974,-250.728862974,250.728862974,-250.728862974,250.728862974,-250.728862974,250.728862974,250.728862974,-250.728862974,-250.728862974,-250.728862974,250.728862974,-250.728862974
LH,@HEV6,61.0,1.94375,0.0192147034252,1.0,-1.0,1.0,-1.0,-1.0,-6.0,2016-08-09,777.5,3.0,1.0,1.0,24400.0,61.0,1.0,meat,-1.0,-6.0,-1.0,-1.0,-5.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,1406.51629073,1406.51629073,-1406.51629073,1406.51629073,1406.51629073,-1406.51629073,1406.51629073,-1406.51629073,1406.51629073,-1406.51629073,1406.51629073,1406.51629073,-1406.51629073,1406.51629073,1406.51629073,-1406.51629073,-1406.51629073,1406.51629073,1406.51629073,1406.51629073,-1406.51629073,1406.51629073
LRC,LRCX6,1785.0,23.286081004,-0.0123943661962,-1.0,-1.0,-1.0,-1.0,1.0,-13.0,2016-07-29,232.86081004,9.0,3.0,2.0,17850.0,1785.0,1.0,soft,1.0,-13.0,-1.0,1.0,-4.0,-1.0,1.0,9.0,-1.0,1.0,9.0,-1.0,1.0,9.0,-1.0,2.0,9.0,-1.0,1,1,-1,1,-1.0,1,-1,-1,-1,-1,1,-1,-1,-1991.15492942,1991.15492942,1991.15492942,-1991.15492942,-1991.15492942,1991.15492942,1991.15492942,1991.15492942,1991.15492942,1991.15492942,-1991.15492942,-1991.15492942,-1991.15492942,1991.15492942,1991.15492942,-1991.15492942,1991.15492942,1991.15492942,1991.15492942,1991.15492942,-1991.15492942,1991.15492942
LSU,QWV6,530.7,11.42,-0.0253443526171,-1.0,1.0,1.0,1.0,-1.0,-14.0,2016-07-28,571.0,4.0,1.0,1.0,26535.0,530.7,1.0,soft,-1.0,-14.0,1.0,-1.0,-13.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,-1,-1,1,-1,1.0,-1,1,1,1,1,-1,1,-1,-2690.04958678,2690.04958678,-2690.04958678,2690.04958678,-2690.04958678,2690.04958678,-2690.04958678,-2690.04958678,-2690.04958678,-2690.04958678,2690.04958678,2690.04958678,2690.04958678,-2690.04958678,-2690.04958678,2690.04958678,-2690.04958678,-2690.04958678,-2690.04958678,-2690.04958678,2690.04958678,-2690.04958678
MEM,@MMEU6,911.8,10.225,-0.0054537521815,-1.0,-1.0,-1.0,-1.0,-1.0,-22.0,2016-07-18,511.25,4.0,1.0,1.0,45590.0,911.8,1.0,index,-1.0,-22.0,-1.0,-1.0,-21.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,-994.546247819,994.546247819,994.546247819,-994.546247819,-994.546247819,994.546247819,-994.546247819,994.546247819,994.546247819,994.546247819,-994.546247819,-994.546247819,994.546247819,-994.546247819,-994.546247819,994.546247819,994.546247819,-994.546247819,-994.546247819,-994.546247819,994.546247819,-994.546247819
MFX,IBU6,8488.0,130.254005162,-0.0170237405906,-1.0,1.0,-1.0,1.0,1.0,10.0,2016-08-03,1470.17695626,2.0,1.0,1.0,95804.056,8488.0,1.0,index,1.0,10.0,-1.0,1.0,9.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,-1,-1,-3261.88679375,3261.88679375,3261.88679375,-3261.88679375,-3261.88679375,3261.88679375,-3261.88679375,-3261.88679375,3261.88679375,-3261.88679375,3261.88679375,3261.88679375,-3261.88679375,3261.88679375,-3261.88679375,3261.88679375,3261.88679375,-3261.88679375,-3261.88679375,-3261.88679375,3261.88679375,3261.88679375
MP,@PXU6,0.05494,0.00059,-0.00722804481388,-1.0,-1.0,-1.0,1.0,-1.0,-11.0,2016-08-02,295.0,7.0,2.0,1.0,27470.0,0.05494,1.0,currency,-1.0,-11.0,1.0,-1.0,-10.0,-1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,2.0,7.0,1.0,-1,1,1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-1389.88073726,1389.88073726,-1389.88073726,1389.88073726,-1389.88073726,1389.88073726,1389.88073726,1389.88073726,1389.88073726,-1389.88073726,1389.88073726,-1389.88073726,1389.88073726,-1389.88073726,-1389.88073726,1389.88073726,-1389.88073726,1389.88073726,1389.88073726,1389.88073726,1389.88073726,1389.88073726
MW,@MWZ6,524.0,8.812760796,0.0145208131655,1.0,1.0,1.0,1.0,1.0,30.0,2016-08-01,440.6380398,5.0,2.0,1.0,26200.0,524.0,1.0,grain,1.0,30.0,-1.0,1.0,29.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,1,-1,1902.22652469,1902.22652469,-1902.22652469,1902.22652469,1902.22652469,-1902.22652469,1902.22652469,1902.22652469,1902.22652469,1902.22652469,-1902.22652469,-1902.22652469,1902.22652469,-1902.22652469,1902.22652469,-1902.22652469,-1902.22652469,1902.22652469,1902.22652469,1902.22652469,-1902.22652469,1902.22652469
NE,@NEU6,0.7236,0.008155,-0.00481364324027,-1.0,-1.0,-1.0,-1.0,-1.0,-19.0,2016-07-21,815.5,3.0,1.0,1.0,72360.0,0.7236,1.0,currency,-1.0,-19.0,1.0,-1.0,-18.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,1,-1,1.0,-1,1,-1,-1,-1,1,-1,-1,-1044.9456746,1044.9456746,-1044.9456746,1044.9456746,-1044.9456746,1044.9456746,1044.9456746,1044.9456746,1044.9456746,1044.9456746,-1044.9456746,-1044.9456746,1044.9456746,-1044.9456746,-1044.9456746,1044.9456746,-1044.9456746,1044.9456746,1044.9456746,1044.9456746,-1044.9456746,1044.9456746
NG,QNGV6,2.659,0.093416551,0.000752728641325,1.0,-1.0,-1.0,-1.0,-1.0,13.0,2016-07-29,934.16551,3.0,1.0,1.0,26590.0,2.659,1.0,energy,-1.0,13.0,1.0,-1.0,12.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1,1,1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,60.0451637185,60.0451637185,60.0451637185,-60.0451637185,60.0451637185,-60.0451637185,-60.0451637185,-60.0451637185,-60.0451637185,-60.0451637185,60.0451637185,60.0451637185,-60.0451637185,60.0451637185,-60.0451637185,60.0451637185,60.0451637185,-60.0451637185,-60.0451637185,-60.0451637185,60.0451637185,-60.0451637185
NIY,@NKDU6,16660.0,291.25,0.006038647343,1.0,1.0,-1.0,1.0,-1.0,-21.0,2016-07-19,1452.18388512,2.0,1.0,1.0,83067.4112485,16660.0,1.0,index,-1.0,-21.0,-1.0,-1.0,-20.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,1,1,1.0,-1,1,1,1,1,-1,1,-1,1003.22960445,1003.22960445,-1003.22960445,1003.22960445,1003.22960445,-1003.22960445,1003.22960445,1003.22960445,-1003.22960445,1003.22960445,-1003.22960445,-1003.22960445,-1003.22960445,1003.22960445,1003.22960445,-1003.22960445,1003.22960445,1003.22960445,1003.22960445,1003.22960445,-1003.22960445,1003.22960445
NQ,@NQU6,4804.0,35.725,0.00114619151818,1.0,1.0,-1.0,1.0,1.0,-21.0,2016-07-19,714.5,3.0,1.0,1.0,96080.0,4804.0,1.0,index,1.0,-21.0,-1.0,1.0,-20.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,-1,-1,-1,1,-1.0,1,-1,-1,1,-1,-1,-1,-1,330.378243201,330.378243201,-330.378243201,330.378243201,330.378243201,-330.378243201,-330.378243201,330.378243201,-330.378243201,330.378243201,-330.378243201,-330.378243201,330.378243201,-330.378243201,-330.378243201,330.378243201,-330.378243201,-330.378243201,330.378243201,-330.378243201,-330.378243201,-330.378243201
O,@OZ6,185.75,4.725,-0.00801068090788,-1.0,1.0,1.0,1.0,1.0,-8.0,2016-08-05,236.25,9.0,3.0,2.0,9287.5,185.75,1.0,grain,1.0,-8.0,1.0,1.0,-7.0,-1.0,1.0,9.0,-1.0,1.0,9.0,1.0,2.0,9.0,1.0,2.0,9.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,-669.592790387,669.592790387,-669.592790387,669.592790387,-669.592790387,669.592790387,669.592790387,-669.592790387,-669.592790387,-669.592790387,669.592790387,669.592790387,-669.592790387,669.592790387,669.592790387,-669.592790387,-669.592790387,669.592790387,669.592790387,669.592790387,-669.592790387,669.592790387
OJ,@OJU6,175.55,7.0925,-0.0170772676372,-1.0,-1.0,1.0,-1.0,-1.0,16.0,2016-07-26,1063.875,2.0,1.0,1.0,26332.5,175.55,1.0,soft,-1.0,16.0,-1.0,-1.0,15.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,1,1,-1.0,1,-1,1,1,1,1,1,-1,-899.374300112,899.374300112,899.374300112,-899.374300112,-899.374300112,899.374300112,-899.374300112,899.374300112,-899.374300112,899.374300112,-899.374300112,-899.374300112,899.374300112,-899.374300112,899.374300112,-899.374300112,899.374300112,-899.374300112,-899.374300112,-899.374300112,-899.374300112,-899.374300112
PA,QPAU6,691.7,17.6225,-0.0190043965395,-1.0,1.0,1.0,1.0,-1.0,-12.0,2016-08-01,1762.25,2.0,1.0,1.0,69170.0,691.7,1.0,metal,-1.0,-12.0,1.0,-1.0,-11.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,-1,-1,1,-1,1.0,-1,1,1,1,1,-1,1,-1,-2629.06821727,2629.06821727,-2629.06821727,2629.06821727,-2629.06821727,2629.06821727,-2629.06821727,-2629.06821727,-2629.06821727,-2629.06821727,2629.06821727,2629.06821727,2629.06821727,-2629.06821727,-2629.06821727,2629.06821727,-2629.06821727,-2629.06821727,-2629.06821727,-2629.06821727,2629.06821727,-2629.06821727
PL,QPLV6,1114.7,25.035,-0.00836224535184,-1.0,-1.0,-1.0,1.0,-1.0,5.0,2016-08-10,1251.75,2.0,1.0,1.0,55735.0,1114.7,-1.0,metal,-1.0,5.0,1.0,-1.0,4.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,-1,1,1,-1,-1.0,1,1,-1,-1,-1,1,-1,1,-932.139489369,932.139489369,-932.139489369,932.139489369,932.139489369,-932.139489369,932.139489369,932.139489369,932.139489369,-932.139489369,932.139489369,-932.139489369,932.139489369,-932.139489369,932.139489369,-932.139489369,-932.139489369,932.139489369,932.139489369,932.139489369,-932.139489369,932.139489369
RB,QRBV6,1.3887,0.044046575,0.0191545574637,1.0,1.0,1.0,1.0,1.0,14.0,2016-07-28,1849.95615,2.0,1.0,1.0,58325.4,1.3887,1.0,energy,1.0,14.0,1.0,1.0,13.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1.0,-1,1,1,-1,1,-1,-1,-1,2234.39445178,2234.39445178,2234.39445178,-2234.39445178,2234.39445178,-2234.39445178,2234.39445178,2234.39445178,2234.39445178,2234.39445178,-2234.39445178,-2234.39445178,2234.39445178,-2234.39445178,2234.39445178,-2234.39445178,2234.39445178,2234.39445178,-2234.39445178,2234.39445178,-2234.39445178,-2234.39445178
RR,@RRU6,10.225,0.2835,-0.0201245807379,-1.0,1.0,-1.0,1.0,1.0,7.0,2016-08-08,567.0,4.0,1.0,1.0,20450.0,10.225,1.0,grain,1.0,7.0,1.0,1.0,6.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-1646.19070436,1646.19070436,-1646.19070436,1646.19070436,-1646.19070436,1646.19070436,1646.19070436,-1646.19070436,1646.19070436,-1646.19070436,1646.19070436,1646.19070436,-1646.19070436,1646.19070436,-1646.19070436,1646.19070436,-1646.19070436,1646.19070436,1646.19070436,1646.19070436,1646.19070436,1646.19070436
RS,@RSX6,468.9,7.74,0.00708762886598,1.0,1.0,-1.0,1.0,1.0,14.0,2016-07-27,120.420070012,17.0,5.0,3.0,7295.21586931,468.9,1.0,grain,1.0,14.0,-1.0,1.0,13.0,1.0,1.0,17.0,1.0,1.0,17.0,-1.0,2.0,17.0,1.0,2.0,17.0,1.0,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,-1,-1,878.998303841,878.998303841,-878.998303841,878.998303841,878.998303841,-878.998303841,878.998303841,878.998303841,-878.998303841,878.998303841,-878.998303841,-878.998303841,878.998303841,-878.998303841,878.998303841,-878.998303841,-878.998303841,878.998303841,878.998303841,878.998303841,-878.998303841,-878.998303841
S,@SX6,1016.0,23.8875,0.00868701911144,1.0,1.0,-1.0,1.0,1.0,-11.0,2016-08-02,1194.375,2.0,1.0,1.0,50800.0,1016.0,1.0,grain,1.0,-11.0,-1.0,1.0,-10.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,1,-1.0,1,-1,-1,1,-1,-1,-1,-1,882.601141723,882.601141723,-882.601141723,882.601141723,882.601141723,-882.601141723,-882.601141723,882.601141723,-882.601141723,882.601141723,-882.601141723,-882.601141723,882.601141723,-882.601141723,-882.601141723,882.601141723,-882.601141723,-882.601141723,882.601141723,-882.601141723,-882.601141723,-882.601141723
SB,@SBV6,19.72,0.5595,-0.0266535044423,-1.0,1.0,-1.0,1.0,-1.0,-14.0,2016-07-28,626.64,4.0,1.0,1.0,22086.4,19.72,1.0,soft,-1.0,-14.0,1.0,-1.0,-13.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,1,-1,1.0,-1,1,-1,1,1,-1,-1,-1,-2354.71984205,2354.71984205,-2354.71984205,2354.71984205,-2354.71984205,2354.71984205,-2354.71984205,-2354.71984205,2354.71984205,-2354.71984205,2354.71984205,2354.71984205,2354.71984205,-2354.71984205,-2354.71984205,2354.71984205,-2354.71984205,2354.71984205,-2354.71984205,-2354.71984205,2354.71984205,2354.71984205
SF,@SFU6,1.0416,0.007765,0.000768639508071,1.0,1.0,1.0,1.0,1.0,16.0,2016-07-26,970.625,3.0,1.0,1.0,130200.0,1.0416,1.0,currency,1.0,16.0,1.0,1.0,15.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,1.0,-1,1,1,-1,1,-1,-1,-1,300.230591852,300.230591852,300.230591852,-300.230591852,300.230591852,-300.230591852,300.230591852,300.230591852,300.230591852,300.230591852,-300.230591852,-300.230591852,300.230591852,-300.230591852,300.230591852,-300.230591852,300.230591852,300.230591852,-300.230591852,300.230591852,-300.230591852,-300.230591852
SI,QSIU6,1964.8,45.35,-0.0113716413404,-1.0,-1.0,1.0,-1.0,1.0,-11.0,2016-08-02,2267.5,1.0,1.0,1.0,98240.0,1964.8,-1.0,metal,1.0,-11.0,1.0,1.0,-10.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,1,-1117.15004529,1117.15004529,-1117.15004529,1117.15004529,1117.15004529,-1117.15004529,1117.15004529,1117.15004529,-1117.15004529,1117.15004529,-1117.15004529,-1117.15004529,-1117.15004529,1117.15004529,1117.15004529,-1117.15004529,1117.15004529,1117.15004529,1117.15004529,1117.15004529,-1117.15004529,1117.15004529
SIN,INQ6,8629.0,89.465131122,-0.00369472347304,-1.0,1.0,1.0,-1.0,1.0,-19.0,2016-07-21,178.930262244,12.0,3.0,2.0,17258.0,8629.0,1.0,index,1.0,-19.0,-1.0,1.0,-18.0,1.0,1.0,12.0,1.0,1.0,12.0,1.0,1.0,12.0,1.0,2.0,12.0,-1.0,1,-1,-1,1,-1.0,1,-1,1,1,1,1,1,-1,-765.162452373,765.162452373,765.162452373,-765.162452373,-765.162452373,765.162452373,-765.162452373,-765.162452373,-765.162452373,765.162452373,-765.162452373,765.162452373,-765.162452373,765.162452373,765.162452373,-765.162452373,765.162452373,-765.162452373,-765.162452373,-765.162452373,-765.162452373,-765.162452373
SJB,BBU6,151.32,0.4775,-0.00158353127474,-1.0,1.0,1.0,1.0,-1.0,-15.0,2016-07-27,476.166733147,5.0,2.0,1.0,150897.487036,151.32,-1.0,rates,-1.0,-15.0,1.0,-1.0,-14.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,-1,-1,1,-1,1.0,-1,1,1,1,1,-1,1,1,-1194.75445001,1194.75445001,-1194.75445001,1194.75445001,1194.75445001,-1194.75445001,-1194.75445001,-1194.75445001,-1194.75445001,-1194.75445001,1194.75445001,1194.75445001,1194.75445001,-1194.75445001,-1194.75445001,1194.75445001,-1194.75445001,-1194.75445001,-1194.75445001,-1194.75445001,1194.75445001,-1194.75445001
SM,@SMZ6,332.4,9.16,0.000300932891965,1.0,-1.0,-1.0,-1.0,1.0,-7.0,2016-08-08,916.0,3.0,1.0,1.0,33240.0,332.4,1.0,grain,1.0,-7.0,-1.0,1.0,-6.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,-1,1,-1.0,1,-1,-1,-1,-1,1,-1,-1,30.0090279867,30.0090279867,-30.0090279867,30.0090279867,30.0090279867,-30.0090279867,-30.0090279867,-30.0090279867,-30.0090279867,-30.0090279867,30.0090279867,30.0090279867,30.0090279867,-30.0090279867,-30.0090279867,30.0090279867,-30.0090279867,-30.0090279867,-30.0090279867,-30.0090279867,30.0090279867,-30.0090279867
SMI,SWU6,8143.0,83.4,-0.00864377891405,-1.0,-1.0,1.0,-1.0,-1.0,5.0,2016-08-10,867.124142233,3.0,1.0,1.0,84664.1713454,8143.0,1.0,index,-1.0,5.0,-1.0,-1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,1,1,-1.0,1,-1,1,1,1,1,1,-1,-2195.45513715,2195.45513715,2195.45513715,-2195.45513715,-2195.45513715,2195.45513715,-2195.45513715,2195.45513715,-2195.45513715,2195.45513715,-2195.45513715,-2195.45513715,2195.45513715,-2195.45513715,2195.45513715,-2195.45513715,2195.45513715,-2195.45513715,-2195.45513715,-2195.45513715,-2195.45513715,-2195.45513715
SSG,SSQ6,313.2,3.7637528925,-0.00602983179943,-1.0,1.0,1.0,1.0,-1.0,-18.0,2016-07-21,561.75416306,4.0,1.0,1.0,46746.2686567,313.2,1.0,index,-1.0,-18.0,-1.0,-1.0,-17.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,1,1,1.0,-1,1,1,1,1,-1,1,-1,-1127.488549,1127.488549,1127.488549,-1127.488549,-1127.488549,1127.488549,-1127.488549,-1127.488549,-1127.488549,-1127.488549,1127.488549,1127.488549,1127.488549,-1127.488549,-1127.488549,1127.488549,-1127.488549,-1127.488549,-1127.488549,-1127.488549,1127.488549,-1127.488549
STW,TWQ6,338.7,3.9284749555,-0.000295159386068,-1.0,1.0,-1.0,1.0,1.0,-24.0,2016-07-14,392.84749555,6.0,2.0,1.0,33870.0,338.7,1.0,index,1.0,-24.0,-1.0,1.0,-23.0,-1.0,1.0,6.0,-1.0,1.0,6.0,-1.0,1.0,6.0,1.0,1.0,6.0,1.0,-1,-1,-1,1,-1.0,1,-1,-1,1,-1,-1,-1,-1,-59.9822904368,59.9822904368,59.9822904368,-59.9822904368,-59.9822904368,59.9822904368,59.9822904368,-59.9822904368,59.9822904368,-59.9822904368,59.9822904368,59.9822904368,-59.9822904368,59.9822904368,59.9822904368,-59.9822904368,59.9822904368,59.9822904368,-59.9822904368,59.9822904368,59.9822904368,59.9822904368
SXE,EXU6,2982.0,38.3,-0.0132362673726,-1.0,-1.0,1.0,-1.0,-1.0,17.0,2016-07-25,432.2921,5.0,2.0,1.0,33657.834,2982.0,1.0,index,-1.0,17.0,-1.0,1.0,-13.0,-1.0,1.0,5.0,-1.0,1.0,5.0,1.0,2.0,5.0,-1.0,2.0,5.0,-1.0,1,1,-1,1,-1.0,1,-1,1,-1,-1,1,1,-1,-2227.52045003,2227.52045003,2227.52045003,-2227.52045003,-2227.52045003,2227.52045003,2227.52045003,2227.52045003,-2227.52045003,2227.52045003,-2227.52045003,-2227.52045003,-2227.52045003,2227.52045003,2227.52045003,-2227.52045003,2227.52045003,-2227.52045003,2227.52045003,2227.52045003,-2227.52045003,-2227.52045003
TF,@TFSU6,1226.3,12.605,-0.0030081300813,-1.0,-1.0,-1.0,-1.0,1.0,9.0,2016-08-04,1260.5,2.0,1.0,1.0,122630.0,1226.3,1.0,index,1.0,9.0,-1.0,1.0,8.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,-1,1,1.0,-1,-1,1,-1,-1,-1,-1,-1,-737.77398374,737.77398374,737.77398374,-737.77398374,-737.77398374,737.77398374,737.77398374,737.77398374,737.77398374,737.77398374,-737.77398374,-737.77398374,-737.77398374,737.77398374,-737.77398374,737.77398374,737.77398374,-737.77398374,737.77398374,737.77398374,737.77398374,737.77398374
TU,@TUU6,109.328125,0.1,7.14643035804e-05,1.0,-1.0,-1.0,-1.0,1.0,-31.0,2016-07-05,200.0,10.0,3.0,2.0,218656.25,109.328125,-1.0,rates,1.0,-31.0,-1.0,1.0,-30.0,-1.0,1.0,10.0,-1.0,1.0,10.0,-1.0,1.0,10.0,-1.0,2.0,10.0,-1.0,1,1,-1,1,-1.0,1,-1,-1,-1,-1,1,-1,1,156.261166298,156.261166298,-156.261166298,156.261166298,-156.261166298,156.261166298,-156.261166298,-156.261166298,-156.261166298,-156.261166298,156.261166298,156.261166298,156.261166298,-156.261166298,-156.261166298,156.261166298,-156.261166298,-156.261166298,-156.261166298,-156.261166298,156.261166298,-156.261166298
TY,@TYU6,132.109375,0.59140625,0.000828598484848,1.0,1.0,1.0,-1.0,1.0,-31.0,2016-07-05,591.40625,4.0,1.0,1.0,132109.375,132.109375,-1.0,rates,1.0,-31.0,-1.0,1.0,-30.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,-1.0,1,-1,-1,1,-1.0,1,-1,1,1,1,1,1,1,437.862511837,437.862511837,-437.862511837,437.862511837,-437.862511837,437.862511837,437.862511837,437.862511837,437.862511837,-437.862511837,437.862511837,-437.862511837,437.862511837,-437.862511837,-437.862511837,437.862511837,-437.862511837,437.862511837,437.862511837,437.862511837,437.862511837,437.862511837
US,@USU6,171.59375,1.6703125,0.00292237442922,1.0,-1.0,-1.0,-1.0,1.0,-28.0,2016-07-08,1670.3125,2.0,1.0,1.0,171593.75,171.59375,-1.0,rates,1.0,-28.0,-1.0,1.0,-27.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,-1,1,-1.0,1,-1,-1,-1,-1,1,-1,1,1002.92237443,1002.92237443,-1002.92237443,1002.92237443,-1002.92237443,1002.92237443,-1002.92237443,-1002.92237443,-1002.92237443,-1002.92237443,1002.92237443,1002.92237443,1002.92237443,-1002.92237443,-1002.92237443,1002.92237443,-1002.92237443,-1002.92237443,-1002.92237443,-1002.92237443,1002.92237443,-1002.92237443
