2016-09-20 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,PC2016-09-20 00:00:00,Close2016-09-20 00:00:00,group,RiskOn,Excess,SEA2016-09-20 00:00:00,SRUN2016-09-20 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-09-19 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-09-19 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-09-19 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-09-19 00:00:00,RiskOff,AntiExcess,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting5,Voting6,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Excess,PNL_AntiExcess,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
GC,QGCZ6,1318.2,14.73,0.000303536196691,1.0,-1.0,-1.0,1.0,1.0,-53.0,2016-07-06,1473.0,2.0,1.0,1.0,131820.0,0.000303536196691,1318.2,metal,-1.0,1.0,1.0,-53.0,1.0,1.0,-52.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,1,-1,-1,1,-1,-1,-1.0,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,1,-1,1.0,1,1,-1,80.0242828957,80.0242828957,80.0242828957,-80.0242828957,-80.0242828957,80.0242828957,80.0242828957,-80.0242828957,-80.0242828957,-80.0242828957,-80.0242828957,80.0242828957,-80.0242828957,80.0242828957,80.0242828957,-80.0242828957,-80.0242828957,80.0242828957,80.0242828957,-80.0242828957,-80.0242828957,-80.0242828957,80.0242828957,-80.0242828957,-80.0242828957,-80.0242828957,-80.0242828957,-80.0242828957,80.0242828957,-80.0242828957,80.0242828957,80.0242828957,80.0242828957
HCM,HHIU6,9737.0,164.595588856,-0.00194751947519,-1.0,-1.0,-1.0,-1.0,1.0,-7.0,2016-09-08,1059.17367346,2.0,1.0,1.0,62657.6576577,-0.00194751947519,9737.0,index,1.0,1.0,1.0,-7.0,1.0,1.0,-6.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,-1,-1,1,1,-1,-1,-1.0,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,1,1,0.0,0,-1,-1,-244.054017117,244.054017117,-244.054017117,244.054017117,-244.054017117,244.054017117,-244.054017117,244.054017117,244.054017117,244.054017117,244.054017117,244.054017117,-244.054017117,-244.054017117,-244.054017117,244.054017117,244.054017117,-244.054017117,-244.054017117,244.054017117,244.054017117,244.054017117,-244.054017117,244.054017117,244.054017117,244.054017117,244.054017117,244.054017117,-244.054017117,-244.054017117,-0.0,-0.0,244.054017117
HG,QHGZ6,216.5,2.53,0.00394157199165,1.0,1.0,1.0,1.0,-1.0,9.0,2016-09-07,632.5,4.0,1.0,1.0,54125.0,0.00394157199165,216.5,metal,1.0,1.0,-1.0,9.0,-1.0,-1.0,8.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,-1,-1,-1,-1,1,1,-1.0,1,-1,1,1,-1,1,1,1,1.0,1.0,-1,1,-1.0,-1,-1,1,853.350336193,853.350336193,-853.350336193,853.350336193,853.350336193,-853.350336193,853.350336193,-853.350336193,853.350336193,853.350336193,853.350336193,853.350336193,-853.350336193,-853.350336193,-853.350336193,853.350336193,-853.350336193,853.350336193,-853.350336193,853.350336193,853.350336193,853.350336193,-853.350336193,853.350336193,853.350336193,853.350336193,853.350336193,853.350336193,-853.350336193,853.350336193,-853.350336193,-853.350336193,-853.350336193
HIC,HSIU6,23509.0,318.306502852,-0.00093493689176,-1.0,-1.0,-1.0,1.0,1.0,-7.0,2016-09-08,2048.30439416,1.0,1.0,1.0,151280.566281,-0.00093493689176,23509.0,index,1.0,1.0,1.0,-7.0,1.0,1.0,-6.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,-1,-1,-1,1,-1,-1,-1.0,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,1,1,0.0,0,-1,-1,-141.437782422,141.437782422,-141.437782422,141.437782422,-141.437782422,141.437782422,-141.437782422,141.437782422,141.437782422,141.437782422,141.437782422,-141.437782422,141.437782422,-141.437782422,-141.437782422,141.437782422,141.437782422,-141.437782422,-141.437782422,141.437782422,141.437782422,141.437782422,-141.437782422,141.437782422,141.437782422,141.437782422,141.437782422,141.437782422,-141.437782422,-141.437782422,-0.0,-0.0,141.437782422
HO,QHOX6,1.4168,0.042785035,0.00667898252096,1.0,-1.0,-1.0,-1.0,-1.0,14.0,2016-08-30,1796.97147,2.0,1.0,1.0,59505.6,0.00667898252096,1.4168,energy,1.0,1.0,-1.0,14.0,-1.0,-1.0,-21.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,-1,1,1,1,1,1.0,-1,-1,-1,1,-1,1,1,1,1.0,1.0,-1,1,0.0,0,1,0,794.873724599,794.873724599,-794.873724599,794.873724599,794.873724599,-794.873724599,794.873724599,-794.873724599,794.873724599,-794.873724599,-794.873724599,-794.873724599,794.873724599,794.873724599,-794.873724599,794.873724599,794.873724599,-794.873724599,-794.873724599,-794.873724599,794.873724599,0.0,-794.873724599,794.873724599,794.873724599,794.873724599,794.873724599,794.873724599,-794.873724599,794.873724599,0.0,0.0,794.873724599
JY,@JYZ6,0.9856,0.0096506575,-0.000557724484105,-1.0,-1.0,1.0,-1.0,-1.0,-22.0,2016-08-18,1206.3321875,2.0,1.0,1.0,123200.0,-0.000557724484105,0.9856,currency,-1.0,1.0,-1.0,-22.0,1.0,-1.0,-21.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1,-1,1,1,1,-1,1.0,-1,1,-1,1,1,1,1,-1,1.0,0.0,1,-1,1.0,1,1,0,-137.423312883,137.423312883,-137.423312883,137.423312883,137.423312883,-137.423312883,-137.423312883,137.423312883,-137.423312883,137.423312883,-137.423312883,137.423312883,-137.423312883,-137.423312883,137.423312883,-137.423312883,-137.423312883,137.423312883,-137.423312883,137.423312883,-137.423312883,-0.0,-137.423312883,-137.423312883,-137.423312883,137.423312883,-137.423312883,-0.0,-137.423312883,137.423312883,-137.423312883,-137.423312883,-137.423312883
KC,@KCZ6,156.8,3.4475,0.0261780104712,1.0,-1.0,-1.0,1.0,-1.0,-9.0,2016-09-07,1292.8125,2.0,1.0,1.0,58800.0,0.0261780104712,156.8,soft,1.0,1.0,-1.0,-9.0,1.0,-1.0,-8.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,-1,-1,-1,1,1,-1,1.0,-1,-1,-1,1,-1,-1,1,-1,0.0,0.0,-1,1,1.0,0,1,-1,3078.53403141,3078.53403141,3078.53403141,-3078.53403141,3078.53403141,-3078.53403141,3078.53403141,-3078.53403141,-3078.53403141,-3078.53403141,-3078.53403141,3078.53403141,-3078.53403141,3078.53403141,-3078.53403141,3078.53403141,3078.53403141,-3078.53403141,-3078.53403141,-3078.53403141,3078.53403141,-3078.53403141,-3078.53403141,-3078.53403141,3078.53403141,-3078.53403141,0.0,0.0,-3078.53403141,3078.53403141,3078.53403141,0.0,3078.53403141
KW,@KWZ6,418.5,9.15,0.00480192076831,1.0,1.0,-1.0,1.0,1.0,14.0,2016-08-30,457.5,5.0,1.0,1.0,20925.0,0.00480192076831,418.5,grain,1.0,1.0,1.0,14.0,-1.0,1.0,13.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,1.0,5.0,1.0,1.0,5.0,1.0,-1,-1,-1,-1,-1,1,1.0,-1,-1,-1,-1,-1,-1,-1,1,0.0,0.0,-1,1,-1.0,-1,-1,-1,502.400960384,502.400960384,-502.400960384,502.400960384,502.400960384,-502.400960384,502.400960384,-502.400960384,-502.400960384,502.400960384,-502.400960384,502.400960384,-502.400960384,-502.400960384,502.400960384,-502.400960384,502.400960384,-502.400960384,-502.400960384,-502.400960384,-502.400960384,-502.400960384,-502.400960384,-502.400960384,-502.400960384,502.400960384,0.0,0.0,-502.400960384,502.400960384,-502.400960384,-502.400960384,-502.400960384
LB,@LBX6,306.3,6.4624755445,0.00229057591623,1.0,1.0,1.0,-1.0,-1.0,20.0,2016-08-22,710.872309895,3.0,1.0,1.0,33693.0,0.00229057591623,306.3,soft,1.0,-1.0,-1.0,20.0,1.0,-1.0,19.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,-1,1,1,-1,1,-1,-1.0,1,1,1,-1,1,1,1,1,0.0,1.0,1,-1,0.0,-1,-1,1,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
LC,@LEZ6,107.05,2.138220109,-0.00279459711225,-1.0,-1.0,-1.0,1.0,-1.0,10.0,2016-09-06,855.2880436,3.0,1.0,1.0,42820.0,-0.00279459711225,107.05,meat,1.0,-1.0,-1.0,10.0,-1.0,-1.0,9.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,-1,1,-1,1,1,1,-1.0,1,-1,1,1,-1,1,1,1,0.0,1.0,-1,1,0.0,0,1,1,-358.99394504,358.99394504,358.99394504,-358.99394504,-358.99394504,358.99394504,358.99394504,-358.99394504,-358.99394504,358.99394504,358.99394504,-358.99394504,358.99394504,-358.99394504,358.99394504,-358.99394504,358.99394504,-358.99394504,358.99394504,-358.99394504,-358.99394504,-358.99394504,358.99394504,-358.99394504,-358.99394504,-358.99394504,-0.0,-358.99394504,358.99394504,-358.99394504,-0.0,-0.0,-358.99394504
LCO,EBZ6,46.36,1.5455,-0.00129254631624,-1.0,-1.0,1.0,-1.0,-1.0,-13.0,2016-09-01,1545.5,2.0,1.0,1.0,46360.0,-0.00129254631624,46.36,energy,1.0,1.0,-1.0,-13.0,1.0,-1.0,-12.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,-1,-1,1,1,1,-1,1.0,-1,1,-1,1,1,1,1,1,1.0,1.0,1,1,1.0,0,1,1,-119.844894442,119.844894442,-119.844894442,119.844894442,-119.844894442,119.844894442,-119.844894442,119.844894442,-119.844894442,119.844894442,-119.844894442,119.844894442,-119.844894442,-119.844894442,119.844894442,-119.844894442,-119.844894442,119.844894442,-119.844894442,119.844894442,-119.844894442,-119.844894442,-119.844894442,-119.844894442,-119.844894442,-119.844894442,-119.844894442,-119.844894442,-119.844894442,-119.844894442,-119.844894442,-0.0,-119.844894442
LGO,GASZ6,417.75,13.15,-0.0112426035503,-1.0,1.0,1.0,1.0,-1.0,16.0,2016-08-29,1315.0,2.0,1.0,1.0,41775.0,-0.0112426035503,417.75,energy,1.0,1.0,-1.0,16.0,1.0,-1.0,-22.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,-1,1,1,1,1.0,1.0,-1,-1,0.0,-1,-1,-1,-939.319526627,939.319526627,-939.319526627,939.319526627,-939.319526627,939.319526627,-939.319526627,939.319526627,-939.319526627,-939.319526627,-939.319526627,-939.319526627,939.319526627,939.319526627,939.319526627,-939.319526627,-939.319526627,939.319526627,939.319526627,939.319526627,939.319526627,939.319526627,939.319526627,-939.319526627,-939.319526627,-939.319526627,-939.319526627,-939.319526627,939.319526627,939.319526627,-0.0,939.319526627,939.319526627
LH,@HEZ6,49.075,1.772343613,0.0186818889465,1.0,1.0,1.0,1.0,1.0,-12.0,2016-09-01,708.9374452,3.0,1.0,1.0,19630.0,0.0186818889465,49.075,meat,1.0,-1.0,1.0,-12.0,-1.0,1.0,-11.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,-1,1,-1,-1,-1,1,-1.0,1,-1,1,-1,-1,1,1,1,0.0,1.0,-1,1,-1.0,-1,-1,0,1100.17644006,1100.17644006,-1100.17644006,1100.17644006,1100.17644006,-1100.17644006,-1100.17644006,1100.17644006,1100.17644006,1100.17644006,1100.17644006,1100.17644006,-1100.17644006,-1100.17644006,1100.17644006,-1100.17644006,-1100.17644006,1100.17644006,-1100.17644006,1100.17644006,-1100.17644006,0.0,-1100.17644006,1100.17644006,1100.17644006,1100.17644006,0.0,1100.17644006,-1100.17644006,1100.17644006,-1100.17644006,-1100.17644006,-1100.17644006
LRC,LRCX6,1955.0,21.6,-0.00255102040816,-1.0,1.0,-1.0,1.0,1.0,-8.0,2016-09-08,216.0,10.0,2.0,2.0,19550.0,-0.00255102040816,1955.0,soft,1.0,1.0,1.0,-8.0,1.0,1.0,-7.0,-1.0,1.0,10.0,-1.0,1.0,10.0,-1.0,2.0,10.0,1.0,2.0,10.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,1,-1,-1.0,-1,-1,-1,-498.724489796,498.724489796,-498.724489796,498.724489796,-498.724489796,498.724489796,-498.724489796,498.724489796,498.724489796,-498.724489796,498.724489796,-498.724489796,498.724489796,498.724489796,-498.724489796,498.724489796,498.724489796,-498.724489796,-498.724489796,498.724489796,498.724489796,498.724489796,-498.724489796,498.724489796,498.724489796,498.724489796,498.724489796,498.724489796,-498.724489796,498.724489796,498.724489796,498.724489796,498.724489796
LSU,QWZ6,588.3,11.774118626,0.00153217568948,1.0,1.0,1.0,1.0,1.0,-37.0,2016-07-28,588.7059313,4.0,1.0,1.0,29415.0,0.00153217568948,588.3,soft,1.0,1.0,1.0,-37.0,1.0,1.0,-36.0,-1.0,1.0,4.0,-1.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,1,-1,1,-1,1,1,0.0,0.0,1,-1,-1.0,-1,-1,1,180.275791624,180.275791624,180.275791624,-180.275791624,180.275791624,-180.275791624,180.275791624,-180.275791624,-180.275791624,180.275791624,180.275791624,180.275791624,-180.275791624,-180.275791624,180.275791624,-180.275791624,-180.275791624,180.275791624,180.275791624,180.275791624,-180.275791624,180.275791624,180.275791624,-180.275791624,180.275791624,180.275791624,0.0,0.0,180.275791624,-180.275791624,-180.275791624,-180.275791624,-180.275791624
MEM,@MMEZ6,896.2,15.5881317455,0.000669941938365,1.0,-1.0,1.0,-1.0,-1.0,10.0,2016-09-06,779.406587275,3.0,1.0,1.0,44810.0,0.000669941938365,896.2,index,1.0,1.0,-1.0,10.0,1.0,-1.0,9.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,-1,-1,1,1,1,-1,-1.0,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1.0,0,1,1,90.0602947745,90.0602947745,90.0602947745,-90.0602947745,90.0602947745,-90.0602947745,90.0602947745,-90.0602947745,90.0602947745,-90.0602947745,90.0602947745,-90.0602947745,90.0602947745,90.0602947745,-90.0602947745,90.0602947745,-90.0602947745,90.0602947745,90.0602947745,90.0602947745,90.0602947745,90.0602947745,90.0602947745,90.0602947745,90.0602947745,90.0602947745,90.0602947745,90.0602947745,90.0602947745,90.0602947745,90.0602947745,0.0,90.0602947745
MFX,IBV6,8663.4,122.742828432,-0.00171692612608,-1.0,-1.0,-1.0,-1.0,1.0,34.0,2016-08-03,1368.82802267,2.0,1.0,1.0,96614.2368,-0.00171692612608,8663.4,index,1.0,1.0,1.0,34.0,1.0,1.0,33.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,-1,-1,1,1,-1,-1,1.0,-1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,1,1,0.0,0,-1,-1,-331.759014627,331.759014627,-331.759014627,331.759014627,-331.759014627,331.759014627,-331.759014627,331.759014627,331.759014627,331.759014627,331.759014627,331.759014627,-331.759014627,-331.759014627,-331.759014627,331.759014627,-331.759014627,331.759014627,-331.759014627,331.759014627,331.759014627,331.759014627,-331.759014627,331.759014627,331.759014627,331.759014627,331.759014627,331.759014627,-331.759014627,-331.759014627,-0.0,-0.0,331.759014627
MP,@PXZ6,0.04993,0.000752787,-0.010307234886,-1.0,-1.0,1.0,-1.0,-1.0,10.0,2016-09-06,376.3935,6.0,1.0,1.0,24965.0,-0.010307234886,0.04993,currency,1.0,1.0,-1.0,10.0,1.0,-1.0,9.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,6.0,-1.0,2.0,6.0,-1.0,-1,-1,1,1,1,-1,-1.0,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1.0,0,1,1,-1543.92071358,1543.92071358,-1543.92071358,1543.92071358,-1543.92071358,1543.92071358,-1543.92071358,1543.92071358,-1543.92071358,1543.92071358,-1543.92071358,1543.92071358,-1543.92071358,-1543.92071358,1543.92071358,-1543.92071358,1543.92071358,-1543.92071358,-1543.92071358,-1543.92071358,-1543.92071358,-1543.92071358,-1543.92071358,-1543.92071358,-1543.92071358,-1543.92071358,-1543.92071358,-1543.92071358,-1543.92071358,-1543.92071358,-1543.92071358,-0.0,-1543.92071358
MW,@MWZ6,491.25,7.375,-0.00253807106599,-1.0,1.0,1.0,1.0,1.0,-21.0,2016-08-19,368.75,6.0,1.0,1.0,24562.5,-0.00253807106599,491.25,grain,1.0,1.0,1.0,-21.0,-1.0,1.0,-20.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,-1,-1,-1,-1,-1,1,-1.0,1,-1,1,-1,-1,1,1,1,1.0,1.0,-1,1,-1.0,-1,-1,0,-374.04822335,374.04822335,374.04822335,-374.04822335,-374.04822335,374.04822335,-374.04822335,374.04822335,-374.04822335,-374.04822335,-374.04822335,-374.04822335,374.04822335,374.04822335,-374.04822335,374.04822335,374.04822335,-374.04822335,374.04822335,-374.04822335,374.04822335,-0.0,374.04822335,-374.04822335,-374.04822335,-374.04822335,-374.04822335,-374.04822335,374.04822335,-374.04822335,374.04822335,374.04822335,374.04822335
NE,@NEZ6,0.7287,0.0079282855,0.00109905206759,1.0,1.0,1.0,1.0,1.0,16.0,2016-08-26,792.82855,3.0,1.0,1.0,72870.0,0.00109905206759,0.7287,currency,1.0,1.0,1.0,16.0,1.0,1.0,15.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,1,1,0.0,0.0,-1,-1,-1.0,-1,-1,0,240.263772496,240.263772496,240.263772496,-240.263772496,240.263772496,-240.263772496,240.263772496,-240.263772496,-240.263772496,240.263772496,240.263772496,240.263772496,-240.263772496,-240.263772496,240.263772496,-240.263772496,240.263772496,-240.263772496,240.263772496,-240.263772496,-240.263772496,0.0,-240.263772496,-240.263772496,240.263772496,240.263772496,0.0,0.0,-240.263772496,-240.263772496,-240.263772496,-240.263772496,-240.263772496
NG,QNGX6,3.109,0.0920255455,0.034608985025,1.0,1.0,1.0,1.0,1.0,10.0,2016-09-06,920.255455,3.0,1.0,1.0,31090.0,0.034608985025,3.109,energy,1.0,1.0,1.0,10.0,-1.0,1.0,9.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,-1,1,1.0,-1,-1,1,-1,-1,1,1,1,1.0,1.0,-1,1,-1.0,-1,-1,0,3227.98003328,3227.98003328,-3227.98003328,3227.98003328,3227.98003328,-3227.98003328,3227.98003328,-3227.98003328,3227.98003328,3227.98003328,3227.98003328,3227.98003328,-3227.98003328,-3227.98003328,3227.98003328,-3227.98003328,3227.98003328,-3227.98003328,-3227.98003328,3227.98003328,-3227.98003328,0.0,-3227.98003328,3227.98003328,3227.98003328,3227.98003328,3227.98003328,3227.98003328,-3227.98003328,3227.98003328,-3227.98003328,-3227.98003328,-3227.98003328
NIY,@NKDZ6,16335.0,201.882413691,0.00554016620499,1.0,-1.0,-1.0,1.0,1.0,17.0,2016-08-25,992.343755854,3.0,1.0,1.0,80293.9441604,0.00554016620499,16335.0,index,1.0,-1.0,1.0,17.0,1.0,1.0,16.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,-1,1,-1,1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,1,0.0,0,-1,-1,1334.52538771,1334.52538771,1334.52538771,-1334.52538771,1334.52538771,-1334.52538771,-1334.52538771,1334.52538771,-1334.52538771,-1334.52538771,-1334.52538771,1334.52538771,-1334.52538771,1334.52538771,1334.52538771,-1334.52538771,1334.52538771,-1334.52538771,1334.52538771,-1334.52538771,-1334.52538771,-1334.52538771,-1334.52538771,-1334.52538771,-1334.52538771,-1334.52538771,-1334.52538771,-1334.52538771,-1334.52538771,1334.52538771,0.0,0.0,-1334.52538771
NQ,@NQZ6,4798.5,53.394660515,0.000886478594149,1.0,-1.0,-1.0,-1.0,-1.0,28.0,2016-08-10,1067.8932103,2.0,1.0,1.0,95970.0,0.000886478594149,4798.5,index,1.0,1.0,-1.0,28.0,-1.0,-1.0,27.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,-1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,1.0,1.0,1,1,0.0,0,1,1,170.150701361,170.150701361,-170.150701361,170.150701361,170.150701361,-170.150701361,170.150701361,-170.150701361,170.150701361,-170.150701361,-170.150701361,-170.150701361,170.150701361,170.150701361,-170.150701361,170.150701361,-170.150701361,170.150701361,-170.150701361,170.150701361,170.150701361,170.150701361,170.150701361,170.150701361,170.150701361,170.150701361,170.150701361,170.150701361,170.150701361,170.150701361,0.0,0.0,170.150701361
O,@OZ6,175.0,4.625,0.0115606936416,1.0,-1.0,-1.0,-1.0,1.0,-31.0,2016-08-05,231.25,9.0,2.0,2.0,8750.0,0.0115606936416,175.0,grain,1.0,-1.0,1.0,-31.0,-1.0,1.0,-30.0,-1.0,1.0,9.0,-1.0,1.0,9.0,-1.0,1.0,9.0,-1.0,1.0,9.0,-1.0,-1,1,1,1,-1,1,-1.0,1,1,1,1,1,-1,-1,1,-1.0,0.0,1,1,-1.0,0,-1,1,910.404624277,910.404624277,-910.404624277,910.404624277,910.404624277,-910.404624277,-910.404624277,910.404624277,-910.404624277,-910.404624277,-910.404624277,-910.404624277,910.404624277,910.404624277,910.404624277,-910.404624277,-910.404624277,910.404624277,910.404624277,910.404624277,910.404624277,910.404624277,910.404624277,-910.404624277,-910.404624277,910.404624277,-910.404624277,0.0,910.404624277,910.404624277,-910.404624277,0.0,-910.404624277
OJ,@OJX6,204.4,5.3325,0.0276520864756,1.0,1.0,1.0,1.0,1.0,-23.0,2016-08-17,799.875,3.0,1.0,1.0,30660.0,0.0276520864756,204.4,soft,1.0,1.0,1.0,-23.0,1.0,1.0,-22.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,1,-1,1,-1,1,1,0.0,0.0,1,-1,-1.0,-1,-1,1,2543.43891403,2543.43891403,2543.43891403,-2543.43891403,2543.43891403,-2543.43891403,2543.43891403,-2543.43891403,-2543.43891403,2543.43891403,2543.43891403,2543.43891403,-2543.43891403,-2543.43891403,2543.43891403,-2543.43891403,-2543.43891403,2543.43891403,2543.43891403,2543.43891403,-2543.43891403,2543.43891403,2543.43891403,-2543.43891403,2543.43891403,2543.43891403,0.0,0.0,2543.43891403,-2543.43891403,-2543.43891403,-2543.43891403,-2543.43891403
PA,QPAZ6,683.5,18.7464766425,-0.0040072859745,-1.0,1.0,1.0,1.0,-1.0,28.0,2016-08-10,1874.64766425,2.0,1.0,1.0,68350.0,-0.0040072859745,683.5,metal,1.0,1.0,-1.0,28.0,1.0,-1.0,27.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1,-1,-1.0,1,-1,1,-1,1,1,1,1,1.0,1.0,1,-1,0.0,-1,-1,0,-547.795992714,547.795992714,-547.795992714,547.795992714,-547.795992714,547.795992714,-547.795992714,547.795992714,-547.795992714,-547.795992714,-547.795992714,-547.795992714,547.795992714,547.795992714,547.795992714,-547.795992714,547.795992714,-547.795992714,547.795992714,-547.795992714,547.795992714,-0.0,-547.795992714,-547.795992714,-547.795992714,-547.795992714,-547.795992714,-547.795992714,-547.795992714,547.795992714,-0.0,547.795992714,547.795992714
PL,QPLV6,1030.9,22.58,0.0070333105402,1.0,-1.0,1.0,-1.0,-1.0,28.0,2016-08-10,1129.0,2.0,1.0,1.0,51545.0,0.0070333105402,1030.9,metal,-1.0,1.0,-1.0,28.0,1.0,-1.0,27.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,-1,1,1,1,-1,-1.0,1,1,1,1,1,1,1,-1,1.0,0.0,1,-1,1.0,1,1,1,725.063983589,725.063983589,725.063983589,-725.063983589,-725.063983589,725.063983589,725.063983589,-725.063983589,725.063983589,-725.063983589,725.063983589,-725.063983589,725.063983589,725.063983589,-725.063983589,725.063983589,-725.063983589,725.063983589,725.063983589,725.063983589,725.063983589,725.063983589,725.063983589,725.063983589,725.063983589,-725.063983589,725.063983589,0.0,725.063983589,-725.063983589,725.063983589,725.063983589,725.063983589
RB,QRBX6,1.3254,0.04782452,-0.0206886360278,-1.0,-1.0,-1.0,-1.0,-1.0,-12.0,2016-09-01,2008.62984,1.0,1.0,1.0,55666.8,-0.0206886360278,1.3254,energy,1.0,1.0,-1.0,-12.0,-1.0,-1.0,-11.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,-1,-1,1,1,1,1,1.0,-1,-1,-1,1,-1,1,1,1,1.0,1.0,-1,1,0.0,0,1,0,-1151.67016403,1151.67016403,1151.67016403,-1151.67016403,-1151.67016403,1151.67016403,-1151.67016403,1151.67016403,-1151.67016403,1151.67016403,1151.67016403,1151.67016403,-1151.67016403,-1151.67016403,1151.67016403,-1151.67016403,-1151.67016403,1151.67016403,1151.67016403,1151.67016403,-1151.67016403,-0.0,1151.67016403,-1151.67016403,-1151.67016403,-1151.67016403,-1151.67016403,-1151.67016403,1151.67016403,-1151.67016403,-0.0,-0.0,-1151.67016403
