2016-10-03 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,PC2016-10-03 00:00:00,Close2016-10-03 00:00:00,group,RiskOn,Excess,PC2016-09-30 00:00:00,Close2016-09-30 00:00:00,SEA2016-10-03 00:00:00,SRUN2016-10-03 00:00:00,SEA2016-09-30 00:00:00,SRUN2016-09-30 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-09-30 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-09-30 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-09-30 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-09-30 00:00:00,RiskOff,AntiExcess,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Excess,PNL_AntiExcess,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
PL,QPLF7,1009.1,21.3833253435,-0.0245529241179,-1.0,-1.0,-1.0,-1.0,1.0,7.0,2016-09-22,1069.16626718,2.0,1.0,1.0,50455.0,-0.0245529241179,1009.1,metal,-1.0,1.0,,,1.0,7.0,,,-1.0,-1.0,-10.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,1,-1,1,1,1,1,1.0,-1,-1,-1,1,1,1,1.0,0.0,1.0,1.0,1.0,1,1,0,0.0,0,-2477.63557274,2477.63557274,2477.63557274,-2477.63557274,2477.63557274,-2477.63557274,-2477.63557274,2477.63557274,-0.0,2477.63557274,2477.63557274,2477.63557274,-2477.63557274,-2477.63557274,2477.63557274,-2477.63557274,-2477.63557274,2477.63557274,2477.63557274,2477.63557274,-2477.63557274,-0.0,-0.0,-0.0,-2477.63557274,-2477.63557274,-2477.63557274,-0.0,-2477.63557274,-2477.63557274,-2477.63557274,-2477.63557274,-2477.63557274
RB,QRBX6,1.4705,0.0472793785,0.00505775408379,1.0,1.0,1.0,1.0,-1.0,-21.0,2016-09-01,1985.733897,2.0,1.0,1.0,61761.0,0.00505775408379,1.4705,energy,1.0,1.0,,,-1.0,-21.0,,,1.0,-1.0,-20.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,1,-1,1.0,1.0,0.0,-1.0,0.0,-1,-1,-1,-1.0,-1,624.743899938,624.743899938,624.743899938,-624.743899938,624.743899938,-624.743899938,624.743899938,-624.743899938,624.743899938,624.743899938,624.743899938,624.743899938,-624.743899938,-624.743899938,-624.743899938,624.743899938,624.743899938,-624.743899938,-624.743899938,-624.743899938,-624.743899938,-624.743899938,-624.743899938,-624.743899938,624.743899938,-624.743899938,624.743899938,624.743899938,0.0,-624.743899938,0.0,-624.743899938,-624.743899938
RR,@RRX6,10.065,0.219,0.0182094081942,1.0,-1.0,1.0,-1.0,-1.0,21.0,2016-09-01,438.0,5.0,1.0,1.0,20130.0,0.0182094081942,10.065,grain,1.0,-1.0,,,-1.0,21.0,,,1.0,-1.0,20.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,-1,1,1,1,1,-1,-1.0,1,1,1,1,1,1,0.0,1.0,1.0,0.0,1.0,0,1,1,1.0,1,1832.77693475,1832.77693475,1832.77693475,-1832.77693475,1832.77693475,-1832.77693475,-1832.77693475,1832.77693475,1832.77693475,-1832.77693475,1832.77693475,-1832.77693475,1832.77693475,1832.77693475,-1832.77693475,1832.77693475,-1832.77693475,1832.77693475,1832.77693475,1832.77693475,1832.77693475,1832.77693475,1832.77693475,1832.77693475,1832.77693475,1832.77693475,0.0,1832.77693475,1832.77693475,0.0,1832.77693475,0.0,1832.77693475
RS,@RSX6,465.9,6.175,0.00496117342537,1.0,1.0,1.0,1.0,1.0,-14.0,2016-09-13,94.1598048185,22.0,3.0,3.0,7104.30009149,0.00496117342537,465.9,grain,1.0,-1.0,,,1.0,-14.0,,,-1.0,-1.0,-13.0,1.0,1.0,22.0,1.0,1.0,22.0,1.0,1.0,22.0,1.0,1.0,22.0,1.0,-1,1,-1,-1,1,1,1.0,-1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1,-1,1,1.0,0,775.404626034,775.404626034,-775.404626034,775.404626034,775.404626034,-775.404626034,-775.404626034,775.404626034,775.404626034,775.404626034,775.404626034,775.404626034,-775.404626034,-775.404626034,-775.404626034,775.404626034,775.404626034,-775.404626034,-775.404626034,775.404626034,775.404626034,775.404626034,775.404626034,0.0,775.404626034,775.404626034,775.404626034,775.404626034,775.404626034,-775.404626034,-775.404626034,-775.404626034,-775.404626034
S,@SX6,973.0,17.2125,0.0199161425577,1.0,-1.0,1.0,-1.0,1.0,9.0,2016-09-20,860.625,3.0,1.0,1.0,48650.0,0.0199161425577,973.0,grain,1.0,-1.0,,,1.0,9.0,,,1.0,1.0,8.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,-1,1,1,1,-1,-1,1.0,-1,1,-1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,0,-1,0,-1.0,-1,2906.76100629,2906.76100629,2906.76100629,-2906.76100629,2906.76100629,-2906.76100629,-2906.76100629,2906.76100629,0.0,-2906.76100629,2906.76100629,-2906.76100629,2906.76100629,2906.76100629,2906.76100629,-2906.76100629,2906.76100629,-2906.76100629,2906.76100629,-2906.76100629,-2906.76100629,0.0,-2906.76100629,-2906.76100629,2906.76100629,2906.76100629,-2906.76100629,0.0,0.0,-2906.76100629,0.0,0.0,-2906.76100629
SB,@SBH7,22.67,0.6080041995,-0.014347826087,-1.0,-1.0,-1.0,-1.0,1.0,7.0,2016-09-22,680.96470344,3.0,1.0,1.0,25390.4,-0.014347826087,22.67,soft,1.0,1.0,,,1.0,7.0,,,-1.0,1.0,6.0,0.0,1.0,3.0,0.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,-1,-1,1,1,-1,1,1.0,-1,1,-1,1,1,1,0.0,0.0,1.0,1.0,-1.0,0,-1,1,1.0,0,-1092.89113043,1092.89113043,1092.89113043,-1092.89113043,-1092.89113043,1092.89113043,-1092.89113043,1092.89113043,-0.0,1092.89113043,1092.89113043,1092.89113043,-1092.89113043,-1092.89113043,-1092.89113043,1092.89113043,-1092.89113043,1092.89113043,-1092.89113043,1092.89113043,-1092.89113043,-1092.89113043,-1092.89113043,-0.0,-1092.89113043,-1092.89113043,-0.0,-0.0,-1092.89113043,-1092.89113043,1092.89113043,-0.0,1092.89113043
SF,@SFZ6,1.0324,0.0086290995,-0.00251207729469,-1.0,1.0,-1.0,1.0,-1.0,23.0,2016-08-30,1078.6374375,2.0,1.0,1.0,129050.0,-0.00251207729469,1.0324,currency,1.0,1.0,,,-1.0,23.0,,,-1.0,-1.0,22.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1,1,-1.0,1,-1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,-1,-1,1,1.0,0,-648.367149758,648.367149758,648.367149758,-648.367149758,-648.367149758,648.367149758,-648.367149758,648.367149758,-648.367149758,-648.367149758,648.367149758,-648.367149758,648.367149758,648.367149758,648.367149758,-648.367149758,648.367149758,-648.367149758,648.367149758,-648.367149758,-648.367149758,-648.367149758,-648.367149758,-0.0,-648.367149758,-648.367149758,-648.367149758,-648.367149758,-648.367149758,-648.367149758,648.367149758,648.367149758,648.367149758
SI,QSIZ6,1886.8,45.345,-0.0180077027168,-1.0,-1.0,1.0,-1.0,-1.0,-7.0,2016-09-22,2267.25,1.0,1.0,1.0,94340.0,-0.0180077027168,1886.8,metal,-1.0,1.0,,,-1.0,-7.0,,,1.0,-1.0,-6.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,1,-1,1,1,1,-1,1.0,-1,1,-1,1,1,-1,1.0,0.0,0.0,0.0,1.0,1,1,0,1.0,1,-1698.8466743,1698.8466743,-1698.8466743,1698.8466743,1698.8466743,-1698.8466743,-1698.8466743,1698.8466743,-0.0,1698.8466743,-1698.8466743,1698.8466743,-1698.8466743,-1698.8466743,1698.8466743,-1698.8466743,-1698.8466743,1698.8466743,-1698.8466743,1698.8466743,-1698.8466743,-0.0,-1698.8466743,-1698.8466743,-1698.8466743,1698.8466743,-1698.8466743,-0.0,-0.0,-0.0,-1698.8466743,-1698.8466743,-1698.8466743
SIN,INV6,8788.0,104.903227837,0.0158363195006,1.0,-1.0,1.0,-1.0,-1.0,15.0,2016-09-12,209.806455675,10.0,2.0,2.0,17576.0,0.0158363195006,8788.0,index,1.0,1.0,,,-1.0,15.0,,,1.0,-1.0,14.0,1.0,1.0,10.0,1.0,1.0,10.0,1.0,1.0,10.0,-1.0,1.0,10.0,-1.0,-1,-1,1,1,1,-1,-1.0,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0,1,1,1.0,1,2783.39151543,2783.39151543,2783.39151543,-2783.39151543,2783.39151543,-2783.39151543,2783.39151543,-2783.39151543,2783.39151543,-2783.39151543,2783.39151543,-2783.39151543,2783.39151543,2783.39151543,-2783.39151543,2783.39151543,-2783.39151543,2783.39151543,2783.39151543,2783.39151543,2783.39151543,2783.39151543,2783.39151543,2783.39151543,2783.39151543,2783.39151543,2783.39151543,2783.39151543,2783.39151543,2783.39151543,2783.39151543,0.0,2783.39151543
SJB,BBZ6,152.16,0.288,-0.00105042016807,-1.0,1.0,1.0,1.0,-1.0,21.0,2016-09-02,283.380891469,8.0,1.0,1.0,149719.570993,-0.00105042016807,152.16,rates,-1.0,1.0,,,-1.0,21.0,,,-1.0,-1.0,20.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,8.0,1.0,2.0,8.0,1.0,1,-1,-1,-1,1,1,-1.0,1,-1,1,1,-1,-1,1.0,1.0,0.0,1.0,0.0,0,1,0,1.0,1,-1258.1476554,1258.1476554,1258.1476554,-1258.1476554,1258.1476554,-1258.1476554,-1258.1476554,1258.1476554,-1258.1476554,-1258.1476554,-1258.1476554,-1258.1476554,1258.1476554,1258.1476554,1258.1476554,-1258.1476554,1258.1476554,-1258.1476554,1258.1476554,-1258.1476554,-1258.1476554,-0.0,-1258.1476554,-1258.1476554,1258.1476554,1258.1476554,-1258.1476554,-1258.1476554,-0.0,-1258.1476554,-0.0,-0.0,-1258.1476554
SM,@SMZ6,308.4,6.365,0.0293724966622,1.0,-1.0,-1.0,-1.0,1.0,19.0,2016-09-06,636.5,4.0,1.0,1.0,30840.0,0.0293724966622,308.4,grain,1.0,-1.0,,,1.0,19.0,,,1.0,-1.0,18.0,0.0,1.0,4.0,0.0,1.0,4.0,-1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,-1,1,1,1,1,-1,-1.0,1,1,-1,1,1,1,-1.0,0.0,1.0,0.0,1.0,0,1,1,0.0,1,3623.39118825,3623.39118825,3623.39118825,-3623.39118825,3623.39118825,-3623.39118825,-3623.39118825,3623.39118825,0.0,-3623.39118825,-3623.39118825,-3623.39118825,3623.39118825,3623.39118825,-3623.39118825,3623.39118825,-3623.39118825,3623.39118825,3623.39118825,-3623.39118825,3623.39118825,3623.39118825,0.0,3623.39118825,3623.39118825,3623.39118825,-3623.39118825,0.0,3623.39118825,0.0,3623.39118825,0.0,3623.39118825
SMI,SWZ6,8136.0,95.7403225805,0.00258780036969,1.0,1.0,-1.0,1.0,1.0,28.0,2016-08-24,983.46504962,3.0,1.0,1.0,83574.7303544,0.00258780036969,8136.0,index,1.0,1.0,,,1.0,28.0,,,-1.0,1.0,27.0,0.0,1.0,3.0,0.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,-1,-1,-1,-1,-1,1,1.0,-1,-1,-1,-1,-1,1,0.0,0.0,0.0,0.0,-1.0,-1,-1,-1,-1.0,-1,648.824154322,648.824154322,-648.824154322,648.824154322,648.824154322,-648.824154322,648.824154322,-648.824154322,0.0,648.824154322,-648.824154322,648.824154322,-648.824154322,-648.824154322,648.824154322,-648.824154322,648.824154322,-648.824154322,-648.824154322,-648.824154322,-648.824154322,-648.824154322,-648.824154322,-648.824154322,-648.824154322,648.824154322,0.0,0.0,0.0,0.0,-648.824154322,-648.824154322,-648.824154322
SSG,SSV6,315.0,3.977047236,-0.000475963826749,-1.0,-1.0,-1.0,1.0,1.0,-12.0,2016-09-15,593.589139701,4.0,1.0,1.0,47014.9253731,-0.000475963826749,315.0,index,1.0,-1.0,,,1.0,-12.0,,,-1.0,1.0,-11.0,0.0,1.0,4.0,0.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,1.0,-1,1,-1,1,-1,1,-1.0,1,-1,1,1,1,1,-1.0,0.0,1.0,0.0,-1.0,0,-1,1,0.0,0,-89.5096151797,89.5096151797,89.5096151797,-89.5096151797,-89.5096151797,89.5096151797,89.5096151797,-89.5096151797,-0.0,89.5096151797,89.5096151797,-89.5096151797,89.5096151797,-89.5096151797,-89.5096151797,89.5096151797,89.5096151797,-89.5096151797,89.5096151797,-89.5096151797,-89.5096151797,-89.5096151797,-0.0,-0.0,-89.5096151797,-89.5096151797,89.5096151797,-0.0,-89.5096151797,-0.0,89.5096151797,-0.0,89.5096151797
STW,TWV6,344.6,5.1827028205,0.0084869768803,1.0,1.0,-1.0,1.0,1.0,-14.0,2016-09-14,518.27028205,4.0,1.0,1.0,34460.0,0.0084869768803,344.6,index,1.0,1.0,,,1.0,-14.0,,,-1.0,1.0,8.0,0.0,1.0,4.0,0.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,-1,-1,-1,1,1.0,-1,-1,-1,-1,-1,1,0.0,0.0,0.0,0.0,-1.0,-1,-1,-1,-1.0,-1,1169.84489318,1169.84489318,-1169.84489318,1169.84489318,1169.84489318,-1169.84489318,1169.84489318,-1169.84489318,0.0,1169.84489318,-1169.84489318,1169.84489318,-1169.84489318,-1169.84489318,1169.84489318,-1169.84489318,1169.84489318,-1169.84489318,-1169.84489318,-1169.84489318,-1169.84489318,-1169.84489318,-1169.84489318,-1169.84489318,-1169.84489318,1169.84489318,0.0,0.0,0.0,0.0,-1169.84489318,-1169.84489318,-1169.84489318
SXE,EXZ6,2982.0,51.2381512605,-0.00400801603206,-1.0,1.0,1.0,1.0,1.0,11.0,2016-09-16,574.37967563,4.0,1.0,1.0,33428.22,-0.00400801603206,2982.0,index,1.0,1.0,,,1.0,11.0,,,1.0,1.0,10.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,-1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1,-535.923366733,535.923366733,-535.923366733,535.923366733,-535.923366733,535.923366733,-535.923366733,535.923366733,-0.0,-535.923366733,-535.923366733,-535.923366733,535.923366733,535.923366733,-535.923366733,535.923366733,-535.923366733,535.923366733,-535.923366733,535.923366733,535.923366733,535.923366733,535.923366733,535.923366733,535.923366733,535.923366733,-0.0,-0.0,535.923366733,535.923366733,535.923366733,535.923366733,535.923366733
TF,@TFSZ6,1243.1,18.802399621,-0.00416566530481,-1.0,1.0,1.0,1.0,-1.0,-13.0,2016-09-14,1880.2399621,2.0,1.0,1.0,124310.0,-0.00416566530481,1243.1,index,1.0,1.0,,,-1.0,-13.0,,,1.0,-1.0,-12.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,1,-1,1.0,1.0,0.0,-1.0,0.0,-1,-1,-1,-1.0,-1,-1035.66770808,1035.66770808,-1035.66770808,1035.66770808,-1035.66770808,1035.66770808,-1035.66770808,1035.66770808,-1035.66770808,-1035.66770808,-1035.66770808,-1035.66770808,1035.66770808,1035.66770808,1035.66770808,-1035.66770808,-1035.66770808,1035.66770808,1035.66770808,1035.66770808,1035.66770808,1035.66770808,1035.66770808,1035.66770808,-1035.66770808,1035.66770808,-1035.66770808,-1035.66770808,-0.0,1035.66770808,-0.0,1035.66770808,1035.66770808
TU,@TUZ6,109.1484375,0.089453125,-0.000786725790302,-1.0,-1.0,-1.0,-1.0,-1.0,25.0,2016-08-26,178.90625,12.0,2.0,2.0,218296.875,-0.000786725790302,109.1484375,rates,-1.0,1.0,,,-1.0,25.0,,,-1.0,-1.0,24.0,0.0,1.0,12.0,0.0,1.0,12.0,-1.0,1.0,12.0,-1.0,2.0,12.0,-1.0,1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1.0,0.0,1.0,1.0,1.0,1,1,1,1.0,1,-2060.87737806,2060.87737806,2060.87737806,-2060.87737806,2060.87737806,-2060.87737806,-2060.87737806,2060.87737806,-0.0,2060.87737806,2060.87737806,2060.87737806,-2060.87737806,-2060.87737806,2060.87737806,-2060.87737806,2060.87737806,-2060.87737806,2060.87737806,-2060.87737806,-2060.87737806,-2060.87737806,-2060.87737806,-2060.87737806,-2060.87737806,-2060.87737806,-2060.87737806,-0.0,-2060.87737806,-2060.87737806,-2060.87737806,-2060.87737806,-2060.87737806
TY,@TYZ6,130.953125,0.4890625,-0.00131077216397,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,2016-09-13,489.0625,5.0,1.0,1.0,130953.125,-0.00131077216397,130.953125,rates,-1.0,1.0,,,-1.0,14.0,,,-1.0,-1.0,13.0,0.0,1.0,5.0,0.0,1.0,5.0,-1.0,1.0,5.0,-1.0,2.0,5.0,-1.0,1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1.0,0.0,1.0,1.0,1.0,1,1,1,1.0,1,-858.248555172,858.248555172,858.248555172,-858.248555172,858.248555172,-858.248555172,-858.248555172,858.248555172,-0.0,858.248555172,858.248555172,858.248555172,-858.248555172,-858.248555172,858.248555172,-858.248555172,858.248555172,-858.248555172,858.248555172,-858.248555172,-858.248555172,-858.248555172,-858.248555172,-858.248555172,-858.248555172,-858.248555172,-858.248555172,-0.0,-858.248555172,-858.248555172,-858.248555172,-858.248555172,-858.248555172
US,@USZ6,168.0625,1.496875,-0.000557517190113,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,2016-09-21,1496.875,2.0,1.0,1.0,168062.5,-0.000557517190113,168.0625,rates,-1.0,1.0,,,-1.0,8.0,,,-1.0,-1.0,7.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1.0,0.0,1.0,1.0,1.0,1,1,1,1.0,1,-187.395465527,187.395465527,187.395465527,-187.395465527,187.395465527,-187.395465527,-187.395465527,187.395465527,-0.0,187.395465527,187.395465527,187.395465527,-187.395465527,-187.395465527,187.395465527,-187.395465527,187.395465527,-187.395465527,187.395465527,-187.395465527,-187.395465527,-187.395465527,-187.395465527,-187.395465527,-187.395465527,-187.395465527,-187.395465527,-0.0,-187.395465527,-187.395465527,-187.395465527,-187.395465527,-187.395465527
VX,@VXV6,15.475,1.28515858,-0.0190174326466,-1.0,1.0,1.0,-1.0,-1.0,-9.0,2016-09-20,1285.15858,2.0,1.0,1.0,15475.0,-0.0190174326466,15.475,index,-1.0,-1.0,,,-1.0,-9.0,,,-1.0,-1.0,-8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,1,1,1,-1,1,1,1.0,-1,-1,1,1,-1,-1,1.0,1.0,0.0,0.0,0.0,0,1,0,1.0,1,-588.589540412,588.589540412,588.589540412,-588.589540412,588.589540412,-588.589540412,588.589540412,-588.589540412,-588.589540412,-588.589540412,-588.589540412,588.589540412,-588.589540412,588.589540412,588.589540412,-588.589540412,-588.589540412,588.589540412,588.589540412,-588.589540412,-588.589540412,-0.0,-588.589540412,-588.589540412,588.589540412,588.589540412,-588.589540412,-588.589540412,-0.0,-0.0,-0.0,-0.0,-588.589540412
W,@WZ6,395.5,8.975,-0.0161691542289,-1.0,1.0,1.0,-1.0,1.0,22.0,2016-08-31,448.75,5.0,1.0,1.0,19775.0,-0.0161691542289,395.5,grain,1.0,1.0,,,1.0,22.0,,,1.0,1.0,21.0,0.0,1.0,5.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,-1.0,-1,-1,1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,0.0,0.0,-1.0,0.0,-1.0,-1,-1,-1,-1.0,-1,-1598.72512438,1598.72512438,-1598.72512438,1598.72512438,-1598.72512438,1598.72512438,-1598.72512438,1598.72512438,-0.0,-1598.72512438,-1598.72512438,1598.72512438,-1598.72512438,1598.72512438,-1598.72512438,1598.72512438,-1598.72512438,1598.72512438,-1598.72512438,1598.72512438,1598.72512438,1598.72512438,1598.72512438,1598.72512438,1598.72512438,1598.72512438,-0.0,-0.0,1598.72512438,-0.0,1598.72512438,1598.72512438,1598.72512438
YA,APZ6,5464.0,62.8233897325,0.00886262924668,1.0,1.0,-1.0,1.0,-1.0,8.0,2016-09-21,1204.95261507,2.0,1.0,1.0,104799.52,0.00886262924668,5464.0,index,1.0,-1.0,,,-1.0,8.0,,,-1.0,1.0,-3.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1,1,-1,-1,-1,1,-1.0,1,-1,1,-1,-1,1,-1.0,0.0,0.0,0.0,-1.0,-1,-1,0,-1.0,-1,1857.59858198,1857.59858198,-1857.59858198,1857.59858198,1857.59858198,-1857.59858198,-1857.59858198,1857.59858198,0.0,1857.59858198,-1857.59858198,1857.59858198,-1857.59858198,-1857.59858198,1857.59858198,-1857.59858198,-1857.59858198,1857.59858198,-1857.59858198,1857.59858198,-1857.59858198,0.0,-1857.59858198,-1857.59858198,-1857.59858198,1857.59858198,-1857.59858198,0.0,0.0,0.0,-1857.59858198,-1857.59858198,-1857.59858198
YB,HBSH7,98.31,0.0255066145,-0.000305064063453,-1.0,1.0,1.0,1.0,-1.0,24.0,2016-08-30,46.9648191466,43.0,6.0,6.0,181016.2368,-0.000305064063453,98.31,rates,-1.0,1.0,,,-1.0,24.0,,,1.0,-1.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,-1,-1,-1,1,-1,-1.0,1,-1,1,-1,-1,-1,1.0,0.0,-1.0,0.0,1.0,0,1,-1,0.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
YM,@YMZ6,18156.0,203.616453807,-0.00345792853614,-1.0,-1.0,-1.0,1.0,1.0,11.0,2016-09-16,1018.08226904,2.0,1.0,1.0,90780.0,-0.00345792853614,18156.0,index,1.0,1.0,,,1.0,11.0,,,1.0,1.0,10.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,-1,-1,-1,1,-1,-1,1.0,-1,1,-1,-1,1,1,-1.0,-1.0,0.0,-1.0,0.0,0,-1,0,-1.0,-1,-627.821505022,627.821505022,-627.821505022,627.821505022,-627.821505022,627.821505022,-627.821505022,627.821505022,627.821505022,627.821505022,627.821505022,-627.821505022,627.821505022,-627.821505022,-627.821505022,627.821505022,-627.821505022,627.821505022,-627.821505022,627.821505022,627.821505022,-0.0,627.821505022,627.821505022,-627.821505022,-627.821505022,627.821505022,627.821505022,-0.0,627.821505022,-0.0,-0.0,627.821505022
YT2,HTSZ6,98.52,0.06075705,-0.000304414003044,-1.0,1.0,1.0,1.0,-1.0,9.0,2016-09-20,130.515864528,16.0,2.0,2.0,211636.7232,-0.000304414003044,98.52,rates,-1.0,1.0,,,-1.0,9.0,,,1.0,1.0,8.0,-1.0,1.0,16.0,-1.0,1.0,16.0,1.0,1.0,16.0,1.0,2.0,16.0,1.0,1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,0.0,-1.0,-1.0,-1.0,0.0,0,-1,-1,-1.0,-1,-1030.80291361,1030.80291361,-1030.80291361,1030.80291361,1030.80291361,-1030.80291361,-1030.80291361,1030.80291361,1030.80291361,-1030.80291361,-1030.80291361,-1030.80291361,1030.80291361,1030.80291361,-1030.80291361,1030.80291361,-1030.80291361,1030.80291361,-1030.80291361,1030.80291361,1030.80291361,1030.80291361,1030.80291361,1030.80291361,1030.80291361,1030.80291361,-0.0,1030.80291361,1030.80291361,1030.80291361,-0.0,-0.0,1030.80291361
YT3,HXSZ6,98.01,0.074877122,-0.00076464291176,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,2016-09-21,459.565823987,5.0,1.0,1.0,601546.176,-0.00076464291176,98.01,rates,-1.0,1.0,,,-1.0,8.0,,,1.0,-1.0,-7.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,2.0,5.0,-1.0,1,-1,1,1,1,-1,1.0,-1,1,-1,1,1,-1,0.0,-1.0,0.0,0.0,1.0,1,1,0,1.0,1,-2299.84009787,2299.84009787,-2299.84009787,2299.84009787,2299.84009787,-2299.84009787,-2299.84009787,2299.84009787,2299.84009787,2299.84009787,2299.84009787,2299.84009787,-2299.84009787,-2299.84009787,2299.84009787,-2299.84009787,-2299.84009787,2299.84009787,-2299.84009787,2299.84009787,-2299.84009787,-0.0,-2299.84009787,-2299.84009787,-2299.84009787,2299.84009787,-0.0,2299.84009787,-0.0,-0.0,-2299.84009787,-2299.84009787,-2299.84009787
