2017-10-10 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-10-10 00:00:00,Close2017-10-10 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-10-10 00:00:00,LastSRUN,SRUN2017-10-10 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-10-09 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-10-09 00:00:00,0.5SIG2017-10-06 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-10-09 00:00:00,0.75SIG2017-10-06 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-10-09 00:00:00,1SIG2017-10-06 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ7,68.95,1.104,0.0,1.0,1.0,-1.0,1.0,1.0,16.0,2017-09-15,552.0,1.0,1.0,1.0,34475.0,1.0,0.0,68.95,soft,1.0,1.0,2017-09-15,1.0,1.0,17.0,17.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
CU,@EUZ7,1.18475,0.0077975,0.00462138556771,1.0,-1.0,1.0,-1.0,-1.0,-21.0,2017-09-08,974.6875,1.0,1.0,1.0,148093.75,1.0,0.00462138556771,1.18475,currency,1.0,1.0,2017-09-08,-1.0,-1.0,-22.0,-22.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,684.398318918,684.398318918,684.398318918,-684.398318918,684.398318918,-684.398318918,684.398318918,-684.398318918,684.398318918,-684.398318918,684.398318918,-684.398318918,684.398318918,684.398318918,-684.398318918,-684.398318918,-684.398318918,684.398318918,-684.398318918,684.398318918,684.398318918,-684.398318918,684.398318918,684.398318918,684.398318918,684.398318918,684.398318918,684.398318918,684.398318918,684.398318918,684.398318918,-684.398318918,684.398318918,684.398318918,684.398318918
DX,@DXZ7,93.101,0.5324,-0.00432062456553,-1.0,-1.0,1.0,-1.0,1.0,6.0,2017-09-29,532.4,1.0,1.0,1.0,93101.0,1.0,-0.00432062456553,93.101,currency,-1.0,-1.0,2017-09-29,1.0,1.0,7.0,7.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
EBL,BDZ7,161.48,0.5975,0.000247770069375,1.0,1.0,1.0,1.0,-1.0,7.0,2017-09-28,705.82675,1.0,1.0,1.0,190756.324,0.846525014814,0.000247770069375,161.48,rates,-1.0,1.0,2017-09-28,-1.0,-1.0,8.0,8.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1.0,0.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
EBM,BLZ7,131.28,0.226,7.61788679819e-05,1.0,1.0,-1.0,1.0,-1.0,7.0,2017-09-28,266.9738,3.0,1.0,1.0,155081.064,0.846525014814,7.61788679819e-05,131.28,rates,-1.0,1.0,2017-09-28,-1.0,-1.0,8.0,8.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
EBS,EZZ7,112.155,0.0505,-4.45791726105e-05,-1.0,1.0,-1.0,1.0,-1.0,11.0,2017-09-22,59.65565,16.0,4.0,4.0,132488.7015,0.846525014814,-4.45791726105e-05,112.155,rates,-1.0,1.0,2017-09-22,-1.0,-1.0,12.0,12.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
ED,@EDZ7,98.485,0.02125,5.07717303004e-05,1.0,-1.0,1.0,-1.0,-1.0,14.0,2017-09-19,53.125,18.0,4.0,4.0,246212.5,1.0,5.07717303004e-05,98.485,rates,-1.0,1.0,2017-09-19,-1.0,-1.0,15.0,15.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,0.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
EMD,@EMDZ7,1818.5,10.14,0.00292300904478,1.0,1.0,-1.0,1.0,1.0,-15.0,2017-09-18,1014.0,1.0,1.0,1.0,181850.0,1.0,0.00292300904478,1818.5,index,1.0,1.0,2017-09-18,1.0,1.0,-16.0,-16.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,531.549194794,531.549194794,-531.549194794,531.549194794,531.549194794,-531.549194794,531.549194794,-531.549194794,531.549194794,531.549194794,-531.549194794,531.549194794,-531.549194794,-531.549194794,531.549194794,531.549194794,531.549194794,-531.549194794,531.549194794,-531.549194794,-531.549194794,531.549194794,-531.549194794,0.0,-531.549194794,-531.549194794,-531.549194794,531.549194794,531.549194794,0.0,0.0,531.549194794,0.0,0.0,-531.549194794
ES,@ESZ7,2548.5,10.5,0.00186732186732,1.0,1.0,1.0,1.0,-1.0,-15.0,2017-09-18,525.0,1.0,1.0,1.0,127425.0,1.0,0.00186732186732,2548.5,index,1.0,1.0,2017-09-18,1.0,1.0,-16.0,-16.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,237.943488944,237.943488944,-237.943488944,237.943488944,237.943488944,-237.943488944,237.943488944,-237.943488944,237.943488944,237.943488944,237.943488944,237.943488944,-237.943488944,-237.943488944,-237.943488944,-237.943488944,237.943488944,237.943488944,237.943488944,-237.943488944,-237.943488944,237.943488944,237.943488944,237.943488944,0.0,0.0,237.943488944,237.943488944,237.943488944,237.943488944,237.943488944,237.943488944,237.943488944,-237.943488944,-237.943488944
FC,@GFX7,156.15,2.199253083,0.00418006430868,1.0,-1.0,1.0,-1.0,-1.0,13.0,2017-09-20,1099.6265415,1.0,1.0,1.0,78075.0,1.0,0.00418006430868,156.15,meat,1.0,-1.0,2017-09-20,-1.0,-1.0,14.0,14.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,-1.0,,1.0,1.0,-1.0,,0,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,326.3585209,326.3585209,-326.3585209,326.3585209,326.3585209,-326.3585209,-326.3585209,326.3585209,326.3585209,-326.3585209,326.3585209,-326.3585209,326.3585209,326.3585209,-326.3585209,-326.3585209,-326.3585209,326.3585209,326.3585209,-326.3585209,-326.3585209,326.3585209,326.3585209,326.3585209,326.3585209,326.3585209,326.3585209,326.3585209,326.3585209,326.3585209,326.3585209,326.3585209,0.0,0.0,326.3585209
FCH,MTV7,5360.5,29.35,-0.000559336254312,-1.0,1.0,1.0,1.0,1.0,11.0,2017-09-22,346.71155,2.0,1.0,1.0,63323.5865,0.846525014814,-0.000559336254312,5360.5,index,1.0,1.0,2017-10-04,1.0,1.0,-4.0,-4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
FDX,DXMZ7,12940.0,78.45,-0.00219763272545,-1.0,1.0,-1.0,1.0,1.0,9.0,2017-09-25,463.364925,2.0,1.0,1.0,76430.11,0.846525014814,-0.00219763272545,12940.0,index,1.0,1.0,2017-09-25,1.0,1.0,10.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
FEI,IEH8,100.305,0.00674999999999,0.0,1.0,-1.0,-1.0,-1.0,-1.0,11.0,2017-09-22,19.9344375,50.0,12.0,12.0,296225.74125,0.846525014814,0.0,100.305,rates,-1.0,1.0,2017-09-22,-1.0,-1.0,12.0,12.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,-1,1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
FFI,LFZ7,7498.0,54.275,0.00421884417063,1.0,-1.0,1.0,-1.0,-1.0,10.0,2017-09-25,716.8642,1.0,1.0,1.0,99033.584,0.757116898849,0.00421884417063,7498.0,index,1.0,1.0,2017-09-25,-1.0,-1.0,11.0,11.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLG,LGZ7,123.91,0.6405,-0.000725806451613,-1.0,-1.0,1.0,-1.0,-1.0,-22.0,2017-09-07,845.9724,1.0,1.0,1.0,163660.328,0.757116898849,-0.000725806451613,123.91,rates,-1.0,1.0,2017-09-07,-1.0,-1.0,2.0,2.0,1.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1.0,0.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
FSS,LLZ7,99.47,0.02225,0.0,1.0,-1.0,1.0,-1.0,1.0,-15.0,2017-09-18,36.73475,27.0,6.0,6.0,164224.97,0.757116898849,0.0,99.47,rates,-1.0,-1.0,2017-09-18,1.0,1.0,-16.0,-16.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
