2016-09-22 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,PC2016-09-22 00:00:00,Close2016-09-22 00:00:00,group,RiskOn,Excess,SEA2016-09-22 00:00:00,SRUN2016-09-22 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-09-21 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-09-21 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-09-21 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-09-21 00:00:00,RiskOff,AntiExcess,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting5,Voting6,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Excess,PNL_AntiExcess,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
FV,@FVZ6,121.328125,0.3374979865,0.00109585508928,1.0,-1.0,1.0,-1.0,1.0,-12.0,2016-09-06,337.4979865,6.0,1.0,1.0,121328.125,0.00109585508928,121.328125,rates,-1.0,1.0,1.0,-12.0,-1.0,1.0,-11.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,6.0,-1.0,1.0,6.0,-1.0,1,-1,1,1,-1,1,-1.0,1,1,1,1,1,1,-1,1,1.0,0.0,1,1,0.0,1,1,1,797.748259524,797.748259524,-797.748259524,797.748259524,-797.748259524,797.748259524,797.748259524,-797.748259524,797.748259524,-797.748259524,797.748259524,-797.748259524,797.748259524,797.748259524,797.748259524,-797.748259524,-797.748259524,797.748259524,797.748259524,797.748259524,797.748259524,797.748259524,797.748259524,797.748259524,-797.748259524,797.748259524,797.748259524,0.0,797.748259524,797.748259524,0.0,797.748259524,797.748259524
GC,QGCZ6,1344.7,15.655,0.00998948475289,1.0,-1.0,-1.0,-1.0,1.0,4.0,2016-09-16,1565.5,2.0,1.0,1.0,134470.0,0.00998948475289,1344.7,metal,-1.0,1.0,1.0,4.0,1.0,1.0,-11.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,1,-1,1,1,-1,-1,-1.0,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,1,-1,1.0,1,1,-1,2686.57202944,2686.57202944,2686.57202944,-2686.57202944,-2686.57202944,2686.57202944,2686.57202944,-2686.57202944,2686.57202944,-2686.57202944,-2686.57202944,-2686.57202944,2686.57202944,2686.57202944,2686.57202944,-2686.57202944,-2686.57202944,2686.57202944,2686.57202944,-2686.57202944,-2686.57202944,-2686.57202944,2686.57202944,-2686.57202944,-2686.57202944,-2686.57202944,-2686.57202944,-2686.57202944,2686.57202944,-2686.57202944,2686.57202944,2686.57202944,2686.57202944
HCM,HHIU6,9910.0,172.65,0.00568297138218,1.0,-1.0,1.0,-1.0,1.0,1.0,2016-09-09,1111.003861,2.0,1.0,1.0,63770.9137709,0.00568297138218,9910.0,index,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,-1,1,1,-1,-1,1.0,-1,1,-1,-1,1,-1,1,1,0.0,0.0,1,1,0.0,0,-1,0,724.816555951,724.816555951,724.816555951,-724.816555951,724.816555951,-724.816555951,724.816555951,-724.816555951,724.816555951,-724.816555951,724.816555951,-724.816555951,724.816555951,724.816555951,724.816555951,-724.816555951,724.816555951,-724.816555951,724.816555951,-724.816555951,-724.816555951,0.0,724.816555951,-724.816555951,724.816555951,724.816555951,0.0,0.0,724.816555951,724.816555951,0.0,0.0,-724.816555951
HG,QHGZ6,219.45,2.5325,0.0183294663573,1.0,1.0,1.0,1.0,-1.0,-11.0,2016-09-07,633.125,4.0,1.0,1.0,54862.5,0.0183294663573,219.45,metal,1.0,1.0,-1.0,-11.0,-1.0,-1.0,-10.0,-1.0,1.0,4.0,-1.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,-1,-1,1,1,1.0,-1,-1,1,1,-1,1,1,1,1.0,1.0,-1,1,-1.0,-1,-1,1,4022.40139211,4022.40139211,-4022.40139211,4022.40139211,4022.40139211,-4022.40139211,4022.40139211,-4022.40139211,-4022.40139211,4022.40139211,4022.40139211,4022.40139211,-4022.40139211,-4022.40139211,-4022.40139211,4022.40139211,4022.40139211,-4022.40139211,-4022.40139211,4022.40139211,4022.40139211,4022.40139211,-4022.40139211,4022.40139211,4022.40139211,4022.40139211,4022.40139211,4022.40139211,-4022.40139211,4022.40139211,-4022.40139211,-4022.40139211,-4022.40139211
HIC,HSIU6,23800.0,326.65,0.00604472249229,1.0,-1.0,-1.0,-1.0,1.0,-9.0,2016-09-08,2101.99485199,1.0,1.0,1.0,153153.153153,0.00604472249229,23800.0,index,1.0,1.0,1.0,-9.0,1.0,1.0,-8.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,-1,-1,1,1,-1,-1,-1.0,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,1,1,0.0,0,-1,-1,925.768309629,925.768309629,925.768309629,-925.768309629,925.768309629,-925.768309629,925.768309629,-925.768309629,925.768309629,-925.768309629,-925.768309629,-925.768309629,925.768309629,925.768309629,925.768309629,-925.768309629,-925.768309629,925.768309629,925.768309629,-925.768309629,-925.768309629,-925.768309629,925.768309629,-925.768309629,-925.768309629,-925.768309629,-925.768309629,-925.768309629,925.768309629,925.768309629,0.0,0.0,-925.768309629
HO,QHOX6,1.4665,0.042861324,0.0176254250226,1.0,-1.0,1.0,-1.0,-1.0,10.0,2016-09-08,1800.175608,2.0,1.0,1.0,61593.0,0.0176254250226,1.4665,energy,1.0,1.0,-1.0,10.0,1.0,-1.0,9.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,-1,-1,1,1,1,-1,-1.0,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1.0,0,1,1,2171.20560683,2171.20560683,2171.20560683,-2171.20560683,2171.20560683,-2171.20560683,2171.20560683,-2171.20560683,2171.20560683,-2171.20560683,2171.20560683,-2171.20560683,2171.20560683,2171.20560683,-2171.20560683,2171.20560683,-2171.20560683,2171.20560683,2171.20560683,2171.20560683,2171.20560683,2171.20560683,2171.20560683,2171.20560683,2171.20560683,2171.20560683,2171.20560683,2171.20560683,2171.20560683,2171.20560683,2171.20560683,0.0,2171.20560683
JY,@JYZ6,0.9946,0.0108514085,-0.00380608974359,-1.0,1.0,1.0,1.0,-1.0,13.0,2016-09-02,1356.4260625,2.0,1.0,1.0,124325.0,-0.00380608974359,0.9946,currency,-1.0,1.0,-1.0,13.0,1.0,-1.0,12.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1,-1,-1,-1,1,-1,-1.0,1,-1,1,-1,1,1,1,-1,1.0,0.0,1,-1,1.0,0,1,-1,-946.384214744,946.384214744,-946.384214744,946.384214744,946.384214744,-946.384214744,-946.384214744,946.384214744,946.384214744,-946.384214744,-946.384214744,-946.384214744,946.384214744,946.384214744,946.384214744,-946.384214744,946.384214744,-946.384214744,946.384214744,-946.384214744,946.384214744,946.384214744,-946.384214744,-946.384214744,-946.384214744,946.384214744,-946.384214744,-0.0,-946.384214744,946.384214744,-946.384214744,-0.0,-946.384214744
KC,@KCZ6,155.25,3.49,-0.00830405621207,-1.0,1.0,1.0,1.0,-1.0,-11.0,2016-09-07,1308.75,2.0,1.0,1.0,58218.75,-0.00830405621207,155.25,soft,1.0,1.0,-1.0,-11.0,-1.0,-1.0,-10.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1,1,1.0,-1,-1,1,1,-1,1,1,1,1.0,1.0,-1,1,-1.0,-1,-1,1,-966.903545193,966.903545193,966.903545193,-966.903545193,-966.903545193,966.903545193,-966.903545193,966.903545193,966.903545193,-966.903545193,-966.903545193,-966.903545193,966.903545193,966.903545193,966.903545193,-966.903545193,-966.903545193,966.903545193,966.903545193,-966.903545193,-966.903545193,-966.903545193,966.903545193,-966.903545193,-966.903545193,-966.903545193,-966.903545193,-966.903545193,966.903545193,-966.903545193,966.903545193,966.903545193,966.903545193
KW,@KWZ6,420.75,9.2875,-0.00355239786856,-1.0,-1.0,-1.0,1.0,1.0,16.0,2016-08-30,464.375,5.0,1.0,1.0,21037.5,-0.00355239786856,420.75,grain,1.0,1.0,1.0,16.0,1.0,1.0,15.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,2.0,5.0,1.0,-1,-1,-1,1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,1,0.0,0,-1,-1,-373.667850799,373.667850799,-373.667850799,373.667850799,-373.667850799,373.667850799,-373.667850799,373.667850799,373.667850799,373.667850799,373.667850799,-373.667850799,373.667850799,-373.667850799,-373.667850799,373.667850799,-373.667850799,373.667850799,-373.667850799,373.667850799,373.667850799,373.667850799,373.667850799,373.667850799,373.667850799,373.667850799,373.667850799,373.667850799,373.667850799,-373.667850799,-0.0,-0.0,373.667850799
LB,@LBX6,325.4,6.845,0.0317057704502,1.0,1.0,1.0,1.0,-1.0,-5.0,2016-09-15,752.95,3.0,1.0,1.0,35794.0,0.0317057704502,325.4,soft,1.0,-1.0,-1.0,-5.0,1.0,-1.0,-4.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,-1,1,-1,-1,1,-1,1.0,-1,-1,-1,-1,-1,1,1,1,0.0,1.0,-1,-1,0.0,-1,-1,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
LC,@LEZ6,106.95,2.238879076,-0.0129210890632,-1.0,1.0,1.0,1.0,-1.0,12.0,2016-09-06,895.5516304,3.0,1.0,1.0,42780.0,-0.0129210890632,106.95,meat,1.0,-1.0,-1.0,12.0,1.0,-1.0,11.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,-1,1,-1,-1,1,-1,-1.0,1,-1,1,-1,1,1,1,1,0.0,1.0,1,-1,0.0,-1,-1,0,-1658.29257037,1658.29257037,-1658.29257037,1658.29257037,-1658.29257037,1658.29257037,1658.29257037,-1658.29257037,1658.29257037,-1658.29257037,-1658.29257037,-1658.29257037,1658.29257037,1658.29257037,1658.29257037,-1658.29257037,1658.29257037,-1658.29257037,1658.29257037,-1658.29257037,1658.29257037,-0.0,-1658.29257037,-1658.29257037,-1658.29257037,-1658.29257037,-0.0,-1658.29257037,-1658.29257037,1658.29257037,-0.0,1658.29257037,1658.29257037
LCO,EBZ6,48.21,1.523,0.0194544301121,1.0,1.0,-1.0,1.0,-1.0,10.0,2016-09-08,1523.0,2.0,1.0,1.0,48210.0,0.0194544301121,48.21,energy,1.0,1.0,-1.0,10.0,1.0,-1.0,9.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1,-1,-1.0,1,-1,-1,-1,1,-1,1,-1,0.0,0.0,-1,-1,0.0,-1,-1,-1,1875.79615141,1875.79615141,1875.79615141,-1875.79615141,1875.79615141,-1875.79615141,1875.79615141,-1875.79615141,-1875.79615141,1875.79615141,-1875.79615141,1875.79615141,-1875.79615141,-1875.79615141,-1875.79615141,1875.79615141,-1875.79615141,1875.79615141,-1875.79615141,-1875.79615141,-1875.79615141,-1875.79615141,1875.79615141,-1875.79615141,1875.79615141,-1875.79615141,0.0,0.0,-1875.79615141,-1875.79615141,0.0,-1875.79615141,-1875.79615141
LGO,GASZ6,430.75,12.9625,0.0201302545885,1.0,1.0,-1.0,1.0,-1.0,-15.0,2016-09-01,1296.25,2.0,1.0,1.0,43075.0,0.0201302545885,430.75,energy,1.0,1.0,-1.0,-15.0,1.0,-1.0,-14.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,-1,-1,1,-1,0.0,0.0,-1,-1,0.0,-1,-1,-1,1734.2214328,1734.2214328,1734.2214328,-1734.2214328,1734.2214328,-1734.2214328,1734.2214328,-1734.2214328,-1734.2214328,1734.2214328,-1734.2214328,1734.2214328,-1734.2214328,-1734.2214328,-1734.2214328,1734.2214328,1734.2214328,-1734.2214328,-1734.2214328,-1734.2214328,-1734.2214328,-1734.2214328,-1734.2214328,-1734.2214328,1734.2214328,-1734.2214328,0.0,0.0,-1734.2214328,-1734.2214328,0.0,-1734.2214328,-1734.2214328
LH,@HEZ6,48.6,1.777775331,0.00725388601036,1.0,1.0,1.0,1.0,1.0,-14.0,2016-09-01,711.1101324,3.0,1.0,1.0,19440.0,0.00725388601036,48.6,meat,1.0,-1.0,1.0,-14.0,-1.0,1.0,-13.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,-1,1,-1,-1,-1,1,-1.0,1,-1,1,-1,-1,1,1,1,0.0,1.0,-1,1,-1.0,-1,-1,0,423.046632124,423.046632124,-423.046632124,423.046632124,423.046632124,-423.046632124,-423.046632124,423.046632124,-423.046632124,423.046632124,423.046632124,423.046632124,-423.046632124,-423.046632124,423.046632124,-423.046632124,-423.046632124,423.046632124,-423.046632124,423.046632124,-423.046632124,0.0,-423.046632124,423.046632124,423.046632124,423.046632124,0.0,423.046632124,-423.046632124,423.046632124,-423.046632124,-423.046632124,-423.046632124
LRC,LRCX6,2002.0,23.6,0.00805639476334,1.0,1.0,1.0,1.0,-1.0,-10.0,2016-09-08,236.0,9.0,2.0,2.0,20020.0,0.00805639476334,2002.0,soft,1.0,1.0,-1.0,-10.0,1.0,1.0,-9.0,-1.0,1.0,9.0,-1.0,1.0,9.0,1.0,2.0,9.0,1.0,2.0,9.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,1,-1,1,-1,1,1,0.0,0.0,1,-1,-1.0,-1,-1,1,1451.60120846,1451.60120846,1451.60120846,-1451.60120846,1451.60120846,-1451.60120846,1451.60120846,-1451.60120846,-1451.60120846,1451.60120846,1451.60120846,1451.60120846,-1451.60120846,-1451.60120846,1451.60120846,-1451.60120846,-1451.60120846,1451.60120846,1451.60120846,1451.60120846,-1451.60120846,1451.60120846,1451.60120846,-1451.60120846,1451.60120846,1451.60120846,0.0,0.0,1451.60120846,-1451.60120846,-1451.60120846,-1451.60120846,-1451.60120846
LSU,QWZ6,591.7,11.5440853665,0.00203217612193,1.0,1.0,-1.0,1.0,1.0,-23.0,2016-08-19,577.204268325,4.0,1.0,1.0,29585.0,0.00203217612193,591.7,soft,1.0,1.0,1.0,-23.0,1.0,1.0,-22.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,1,-1,-1.0,-1,-1,-1,240.487722269,240.487722269,240.487722269,-240.487722269,240.487722269,-240.487722269,240.487722269,-240.487722269,-240.487722269,240.487722269,-240.487722269,240.487722269,-240.487722269,-240.487722269,240.487722269,-240.487722269,-240.487722269,240.487722269,240.487722269,-240.487722269,-240.487722269,-240.487722269,240.487722269,-240.487722269,-240.487722269,-240.487722269,-240.487722269,-240.487722269,240.487722269,-240.487722269,-240.487722269,-240.487722269,-240.487722269
MEM,@MMEZ6,928.8,16.1717297205,0.0077031572095,1.0,-1.0,-1.0,1.0,1.0,-7.0,2016-09-13,808.586486025,3.0,1.0,1.0,46440.0,0.0077031572095,928.8,index,1.0,1.0,1.0,-7.0,1.0,-1.0,-6.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,-1,-1,-1,1,1,-1,1.0,-1,-1,-1,1,-1,-1,1,-1,0.0,0.0,-1,1,1.0,0,1,-1,1073.20386243,1073.20386243,1073.20386243,-1073.20386243,1073.20386243,-1073.20386243,1073.20386243,-1073.20386243,-1073.20386243,-1073.20386243,-1073.20386243,1073.20386243,-1073.20386243,1073.20386243,-1073.20386243,1073.20386243,1073.20386243,-1073.20386243,-1073.20386243,-1073.20386243,1073.20386243,-1073.20386243,-1073.20386243,-1073.20386243,1073.20386243,-1073.20386243,0.0,0.0,-1073.20386243,1073.20386243,1073.20386243,0.0,1073.20386243
MFX,IBV6,8895.0,128.35637358,0.0184920135112,1.0,-1.0,-1.0,1.0,1.0,-10.0,2016-09-08,1438.61823509,2.0,1.0,1.0,99695.16,0.0184920135112,8895.0,index,1.0,1.0,1.0,-10.0,1.0,1.0,-9.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,-1,-1,-1,1,-1,-1,-1.0,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,1,1,0.0,0,-1,-1,3687.12849144,3687.12849144,3687.12849144,-3687.12849144,3687.12849144,-3687.12849144,3687.12849144,-3687.12849144,-3687.12849144,-3687.12849144,-3687.12849144,3687.12849144,-3687.12849144,3687.12849144,3687.12849144,-3687.12849144,-3687.12849144,3687.12849144,3687.12849144,-3687.12849144,-3687.12849144,-3687.12849144,3687.12849144,-3687.12849144,-3687.12849144,-3687.12849144,-3687.12849144,-3687.12849144,3687.12849144,3687.12849144,0.0,0.0,-3687.12849144
MP,@PXZ6,0.05057,0.0007771525,0.0101877746704,1.0,-1.0,1.0,-1.0,1.0,12.0,2016-09-06,388.57625,6.0,1.0,1.0,25285.0,0.0101877746704,0.05057,currency,1.0,1.0,1.0,12.0,1.0,-1.0,11.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,6.0,-1.0,2.0,6.0,-1.0,-1,-1,1,1,1,-1,-1.0,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1.0,0,1,1,1545.58729525,1545.58729525,1545.58729525,-1545.58729525,1545.58729525,-1545.58729525,1545.58729525,-1545.58729525,1545.58729525,-1545.58729525,1545.58729525,-1545.58729525,1545.58729525,1545.58729525,-1545.58729525,1545.58729525,-1545.58729525,1545.58729525,1545.58729525,1545.58729525,1545.58729525,1545.58729525,1545.58729525,1545.58729525,1545.58729525,1545.58729525,1545.58729525,1545.58729525,1545.58729525,1545.58729525,1545.58729525,0.0,1545.58729525
MW,@MWZ6,501.25,7.375,0.0131379484588,1.0,1.0,-1.0,1.0,1.0,15.0,2016-08-31,368.75,6.0,1.0,1.0,25062.5,0.0131379484588,501.25,grain,1.0,1.0,1.0,15.0,1.0,1.0,14.0,-1.0,1.0,6.0,-1.0,1.0,6.0,-1.0,2.0,6.0,1.0,2.0,6.0,1.0,-1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1,-1,-1,1975.61899949,1975.61899949,1975.61899949,-1975.61899949,1975.61899949,-1975.61899949,1975.61899949,-1975.61899949,-1975.61899949,1975.61899949,-1975.61899949,1975.61899949,-1975.61899949,-1975.61899949,1975.61899949,-1975.61899949,1975.61899949,-1975.61899949,1975.61899949,-1975.61899949,-1975.61899949,-1975.61899949,-1975.61899949,-1975.61899949,-1975.61899949,-1975.61899949,-1975.61899949,-1975.61899949,-1975.61899949,-1975.61899949,-1975.61899949,-1975.61899949,-1975.61899949
NE,@NEZ6,0.7277,0.0081653925,-0.00478665207877,-1.0,-1.0,-1.0,-1.0,1.0,-11.0,2016-09-07,816.53925,3.0,1.0,1.0,72770.0,-0.00478665207877,0.7277,currency,1.0,1.0,1.0,-11.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,-1,1,1,-1,-1,1.0,-1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,1,1,0.0,0,-1,-1,-1044.97401532,1044.97401532,-1044.97401532,1044.97401532,-1044.97401532,1044.97401532,-1044.97401532,1044.97401532,-1044.97401532,1044.97401532,1044.97401532,1044.97401532,-1044.97401532,-1044.97401532,-1044.97401532,1044.97401532,-1044.97401532,1044.97401532,-1044.97401532,1044.97401532,1044.97401532,1044.97401532,-1044.97401532,1044.97401532,1044.97401532,1044.97401532,1044.97401532,1044.97401532,-1044.97401532,-1044.97401532,-0.0,-0.0,1044.97401532
NG,QNGX6,3.061,0.0906996965,-0.0226692209451,-1.0,1.0,-1.0,1.0,1.0,11.0,2016-09-07,906.996965,3.0,1.0,1.0,30610.0,-0.0226692209451,3.061,energy,1.0,1.0,1.0,11.0,1.0,1.0,10.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1,-1,-1,-2081.71455939,2081.71455939,-2081.71455939,2081.71455939,-2081.71455939,2081.71455939,-2081.71455939,2081.71455939,2081.71455939,-2081.71455939,2081.71455939,-2081.71455939,2081.71455939,2081.71455939,-2081.71455939,2081.71455939,-2081.71455939,2081.71455939,-2081.71455939,2081.71455939,2081.71455939,2081.71455939,2081.71455939,2081.71455939,2081.71455939,2081.71455939,2081.71455939,2081.71455939,2081.71455939,2081.71455939,2081.71455939,2081.71455939,2081.71455939
NIY,@NKDZ6,16770.0,231.495573916,0.0160557406846,1.0,-1.0,-1.0,-1.0,1.0,-13.0,2016-09-02,1148.74738942,2.0,1.0,1.0,83217.5466455,0.0160557406846,16770.0,index,1.0,-1.0,1.0,-13.0,1.0,1.0,-12.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,-1,1,1,1,-1,-1,-1.0,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,1,1,0.0,0,-1,-1,2672.2386987,2672.2386987,2672.2386987,-2672.2386987,2672.2386987,-2672.2386987,-2672.2386987,2672.2386987,2672.2386987,-2672.2386987,-2672.2386987,-2672.2386987,2672.2386987,2672.2386987,2672.2386987,-2672.2386987,-2672.2386987,2672.2386987,2672.2386987,-2672.2386987,-2672.2386987,-2672.2386987,2672.2386987,-2672.2386987,-2672.2386987,-2672.2386987,-2672.2386987,-2672.2386987,2672.2386987,2672.2386987,0.0,0.0,-2672.2386987
NQ,@NQZ6,4886.25,55.2477737825,0.00747422680412,1.0,1.0,-1.0,1.0,-1.0,9.0,2016-09-09,1104.95547565,2.0,1.0,1.0,97725.0,0.00747422680412,4886.25,index,1.0,1.0,-1.0,9.0,1.0,-1.0,8.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1,-1,-1.0,1,-1,-1,-1,1,-1,1,-1,0.0,0.0,-1,-1,0.0,-1,-1,-1,1460.83762887,1460.83762887,1460.83762887,-1460.83762887,1460.83762887,-1460.83762887,1460.83762887,-1460.83762887,-1460.83762887,1460.83762887,-1460.83762887,1460.83762887,-1460.83762887,-1460.83762887,-1460.83762887,1460.83762887,-1460.83762887,1460.83762887,-1460.83762887,-1460.83762887,-1460.83762887,-1460.83762887,1460.83762887,-1460.83762887,1460.83762887,-1460.83762887,0.0,0.0,-1460.83762887,-1460.83762887,0.0,-1460.83762887,-1460.83762887
O,@OZ6,177.25,4.3625,0.00567375886525,1.0,1.0,1.0,-1.0,1.0,-19.0,2016-08-25,218.125,10.0,2.0,2.0,8862.5,0.00567375886525,177.25,grain,1.0,-1.0,1.0,-19.0,1.0,1.0,-18.0,1.0,1.0,10.0,1.0,1.0,10.0,1.0,1.0,10.0,1.0,1.0,10.0,-1.0,-1,1,1,-1,-1,-1,-1.0,1,1,1,-1,1,-1,1,1,-1.0,0.0,1,-1,-1.0,-1,-1,1,502.836879433,502.836879433,502.836879433,-502.836879433,502.836879433,-502.836879433,-502.836879433,502.836879433,502.836879433,502.836879433,502.836879433,-502.836879433,502.836879433,-502.836879433,502.836879433,-502.836879433,-502.836879433,502.836879433,502.836879433,502.836879433,-502.836879433,502.836879433,502.836879433,-502.836879433,502.836879433,502.836879433,-502.836879433,0.0,502.836879433,-502.836879433,-502.836879433,-502.836879433,-502.836879433
OJ,@OJX6,204.05,5.6025,0.0225507391631,1.0,1.0,-1.0,1.0,1.0,-25.0,2016-08-17,840.375,3.0,1.0,1.0,30607.5,0.0225507391631,204.05,soft,1.0,1.0,1.0,-25.0,-1.0,1.0,-24.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,-1,-1,-1,-1,-1,1,-1.0,1,-1,1,-1,-1,-1,-1,1,0.0,0.0,-1,1,-1.0,-1,-1,0,2070.66524681,2070.66524681,-2070.66524681,2070.66524681,2070.66524681,-2070.66524681,2070.66524681,-2070.66524681,-2070.66524681,2070.66524681,-2070.66524681,2070.66524681,-2070.66524681,-2070.66524681,2070.66524681,-2070.66524681,-2070.66524681,2070.66524681,-2070.66524681,2070.66524681,-2070.66524681,0.0,-2070.66524681,-2070.66524681,-2070.66524681,2070.66524681,0.0,0.0,-2070.66524681,2070.66524681,-2070.66524681,-2070.66524681,-2070.66524681
PA,QPAZ6,700.45,18.9875,0.0241994443632,1.0,-1.0,-1.0,-1.0,-1.0,-7.0,2016-09-13,1898.75,2.0,1.0,1.0,70045.0,0.0241994443632,700.45,metal,1.0,1.0,-1.0,-7.0,1.0,-1.0,11.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,-1,-1,1,1,1,-1,-1.0,1,1,-1,1,1,-1,1,-1,0.0,0.0,1,1,1.0,0,1,0,3390.10016084,3390.10016084,3390.10016084,-3390.10016084,3390.10016084,-3390.10016084,3390.10016084,-3390.10016084,3390.10016084,-3390.10016084,-3390.10016084,-3390.10016084,3390.10016084,3390.10016084,-3390.10016084,3390.10016084,-3390.10016084,3390.10016084,3390.10016084,-3390.10016084,3390.10016084,0.0,3390.10016084,-3390.10016084,3390.10016084,-3390.10016084,0.0,0.0,3390.10016084,3390.10016084,3390.10016084,0.0,3390.10016084
