2016-08-23 00:00:00,Contract,LastClose,ATR20,PC2016-08-23 00:00:00,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,Close2016-08-23 00:00:00,RiskOn,group,SEA2016-08-23 00:00:00,SRUN2016-08-23 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-08-22 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-08-22 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-08-22 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-08-22 00:00:00,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting4,Voting5,Voting6,RiskOff,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6
LB,@LBU6,325.0,5.7,0.00556930693069,1.0,-1.0,1.0,-1.0,1.0,-19.0,2016-07-27,627.0,4.0,1.0,1.0,35750.0,325.0,1.0,soft,1.0,-19.0,1.0,1.0,-18.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
LC,@LEV6,109.725,1.67,-0.00566379700952,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,2016-08-05,668.0,3.0,1.0,1.0,43890.0,109.725,1.0,meat,-1.0,12.0,1.0,-1.0,11.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,1,1,1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,-745.752152243,745.752152243,-745.752152243,745.752152243,-745.752152243,745.752152243,745.752152243,745.752152243,745.752152243,745.752152243,-745.752152243,-745.752152243,745.752152243,-745.752152243,745.752152243,-745.752152243,-745.752152243,745.752152243,745.752152243,745.752152243,-745.752152243,745.752152243
LCO,EBZ6,50.73,1.4595,0.015006002401,1.0,-1.0,-1.0,-1.0,1.0,-15.0,2016-08-02,1459.5,2.0,1.0,1.0,50730.0,50.73,1.0,energy,1.0,-15.0,-1.0,1.0,-14.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1,1,-1,1,-1.0,1,-1,-1,-1,-1,1,-1,-1,1522.5090036,1522.5090036,-1522.5090036,1522.5090036,1522.5090036,-1522.5090036,-1522.5090036,-1522.5090036,-1522.5090036,-1522.5090036,1522.5090036,1522.5090036,1522.5090036,-1522.5090036,-1522.5090036,1522.5090036,-1522.5090036,-1522.5090036,-1522.5090036,-1522.5090036,1522.5090036,-1522.5090036
LGO,GASZ6,450.5,13.7328646115,0.00839395635143,1.0,1.0,-1.0,1.0,1.0,16.0,2016-08-01,1373.28646115,2.0,1.0,1.0,45050.0,450.5,1.0,energy,1.0,16.0,-1.0,1.0,15.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,-1,-1,756.295467264,756.295467264,-756.295467264,756.295467264,756.295467264,-756.295467264,-756.295467264,756.295467264,-756.295467264,756.295467264,-756.295467264,-756.295467264,756.295467264,-756.295467264,756.295467264,-756.295467264,-756.295467264,756.295467264,756.295467264,756.295467264,-756.295467264,-756.295467264
LH,@HEV6,60.525,1.92125,-0.0102207686018,-1.0,-1.0,1.0,-1.0,-1.0,-10.0,2016-08-09,768.5,3.0,1.0,1.0,24210.0,60.525,1.0,meat,-1.0,-10.0,-1.0,-1.0,-9.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,-742.334423549,742.334423549,742.334423549,-742.334423549,-742.334423549,742.334423549,-742.334423549,742.334423549,-742.334423549,742.334423549,-742.334423549,-742.334423549,742.334423549,-742.334423549,-742.334423549,742.334423549,742.334423549,-742.334423549,-742.334423549,-742.334423549,742.334423549,-742.334423549
LRC,LRCX6,1821.0,25.288419852,-0.00546149645003,-1.0,-1.0,1.0,-1.0,1.0,-17.0,2016-07-29,252.88419852,8.0,1.0,1.0,18210.0,1821.0,1.0,soft,1.0,-17.0,1.0,1.0,-16.0,-1.0,1.0,8.0,-1.0,1.0,8.0,1.0,2.0,8.0,-1.0,2.0,8.0,-1.0,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,-1,-795.63080284,795.63080284,-795.63080284,795.63080284,-795.63080284,795.63080284,795.63080284,795.63080284,-795.63080284,795.63080284,-795.63080284,-795.63080284,-795.63080284,795.63080284,795.63080284,-795.63080284,795.63080284,795.63080284,795.63080284,795.63080284,-795.63080284,795.63080284
LSU,QWV6,542.1,11.8,0.00687221396731,1.0,-1.0,-1.0,-1.0,-1.0,-18.0,2016-07-28,590.0,4.0,1.0,1.0,27105.0,542.1,1.0,soft,-1.0,-18.0,1.0,-1.0,-17.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,1,1,1,-1,1.0,-1,1,-1,-1,-1,1,-1,-1,745.085438336,745.085438336,745.085438336,-745.085438336,745.085438336,-745.085438336,-745.085438336,-745.085438336,-745.085438336,-745.085438336,745.085438336,745.085438336,-745.085438336,745.085438336,745.085438336,-745.085438336,745.085438336,-745.085438336,-745.085438336,-745.085438336,745.085438336,-745.085438336
MEM,@MMEU6,898.3,11.425,-0.00310731328376,-1.0,1.0,-1.0,1.0,1.0,-26.0,2016-07-18,571.25,4.0,1.0,1.0,44915.0,898.3,1.0,index,1.0,-26.0,-1.0,1.0,40.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,1.0,1.0,4.0,1.0,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,-1,-1,-558.259904561,558.259904561,558.259904561,-558.259904561,-558.259904561,558.259904561,558.259904561,-558.259904561,558.259904561,-558.259904561,558.259904561,558.259904561,-558.259904561,558.259904561,-558.259904561,558.259904561,558.259904561,-558.259904561,-558.259904561,-558.259904561,558.259904561,558.259904561
MFX,IBU6,8574.7,131.183522876,0.0149015244768,1.0,-1.0,1.0,-1.0,1.0,-8.0,2016-08-11,1483.29209315,2.0,1.0,1.0,96954.1329,8574.7,1.0,index,1.0,-8.0,-1.0,1.0,-7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,-1,1,-1.0,1,-1,1,-1,-1,1,1,-1,2889.52876908,2889.52876908,-2889.52876908,2889.52876908,2889.52876908,-2889.52876908,2889.52876908,-2889.52876908,2889.52876908,-2889.52876908,2889.52876908,2889.52876908,2889.52876908,-2889.52876908,-2889.52876908,2889.52876908,-2889.52876908,2889.52876908,-2889.52876908,-2889.52876908,2889.52876908,2889.52876908
MP,@PXU6,0.05401,0.0006345,-0.00935436537051,-1.0,-1.0,-1.0,-1.0,-1.0,-15.0,2016-08-02,317.25,7.0,1.0,1.0,27005.0,0.05401,1.0,currency,-1.0,-15.0,-1.0,-1.0,-14.0,1.0,1.0,7.0,1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,2.0,7.0,-1.0,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,-1768.30245781,1768.30245781,1768.30245781,-1768.30245781,-1768.30245781,1768.30245781,-1768.30245781,1768.30245781,1768.30245781,1768.30245781,-1768.30245781,-1768.30245781,1768.30245781,-1768.30245781,-1768.30245781,1768.30245781,1768.30245781,-1768.30245781,-1768.30245781,-1768.30245781,1768.30245781,-1768.30245781
MW,@MWZ6,515.75,7.779906599,-0.0166825548141,-1.0,1.0,-1.0,1.0,1.0,34.0,2016-08-01,388.99532995,6.0,1.0,1.0,25787.5,515.75,1.0,grain,1.0,34.0,-1.0,1.0,33.0,-1.0,1.0,6.0,-1.0,1.0,6.0,-1.0,2.0,6.0,1.0,2.0,6.0,1.0,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,-1,-1,-2581.20829361,2581.20829361,2581.20829361,-2581.20829361,-2581.20829361,2581.20829361,2581.20829361,-2581.20829361,2581.20829361,-2581.20829361,2581.20829361,2581.20829361,-2581.20829361,2581.20829361,-2581.20829361,2581.20829361,2581.20829361,-2581.20829361,-2581.20829361,-2581.20829361,2581.20829361,2581.20829361
NE,@NEU6,0.7294,0.00807,0.00371542589789,1.0,-1.0,-1.0,-1.0,1.0,-23.0,2016-07-21,807.0,3.0,1.0,1.0,72940.0,0.7294,1.0,currency,1.0,-23.0,1.0,1.0,-22.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,-1,813.009494977,813.009494977,813.009494977,-813.009494977,813.009494977,-813.009494977,-813.009494977,-813.009494977,-813.009494977,-813.009494977,813.009494977,813.009494977,813.009494977,-813.009494977,-813.009494977,813.009494977,-813.009494977,-813.009494977,-813.009494977,-813.009494977,813.009494977,-813.009494977
NG,QNGV6,2.794,0.094010287,0.0344316919659,1.0,1.0,1.0,1.0,-1.0,17.0,2016-07-29,940.10287,3.0,1.0,1.0,27940.0,2.794,1.0,energy,-1.0,17.0,1.0,-1.0,16.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,1,-1,-1.0,1,1,-1,1,1,1,1,-1,2886.06442058,2886.06442058,2886.06442058,-2886.06442058,2886.06442058,-2886.06442058,2886.06442058,2886.06442058,2886.06442058,2886.06442058,-2886.06442058,-2886.06442058,-2886.06442058,2886.06442058,-2886.06442058,2886.06442058,2886.06442058,-2886.06442058,2886.06442058,2886.06442058,2886.06442058,2886.06442058
NIY,@NKDU6,16540.0,272.25,-0.000302206104563,-1.0,1.0,1.0,1.0,1.0,-25.0,2016-07-19,1357.99082203,2.0,1.0,1.0,82501.9952115,16540.0,1.0,index,1.0,-25.0,1.0,-1.0,-24.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,1,-1,1.0,-1,1,1,1,1,-1,1,-1,-49.8652131831,49.8652131831,-49.8652131831,49.8652131831,-49.8652131831,49.8652131831,-49.8652131831,-49.8652131831,-49.8652131831,-49.8652131831,49.8652131831,49.8652131831,49.8652131831,-49.8652131831,-49.8652131831,49.8652131831,-49.8652131831,-49.8652131831,-49.8652131831,-49.8652131831,49.8652131831,-49.8652131831
NQ,@NQU6,4817.0,33.275,0.00109107912921,1.0,1.0,-1.0,1.0,1.0,9.0,2016-08-10,665.5,4.0,1.0,1.0,96340.0,4817.0,1.0,index,1.0,9.0,1.0,1.0,8.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,420.458253234,420.458253234,420.458253234,-420.458253234,420.458253234,-420.458253234,-420.458253234,420.458253234,-420.458253234,420.458253234,-420.458253234,-420.458253234,420.458253234,-420.458253234,420.458253234,-420.458253234,420.458253234,-420.458253234,-420.458253234,-420.458253234,-420.458253234,-420.458253234
O,@OZ6,186.25,4.2625,-0.00798934753662,-1.0,1.0,1.0,1.0,1.0,-12.0,2016-08-05,213.125,10.0,2.0,2.0,9312.5,186.25,1.0,grain,1.0,-12.0,1.0,1.0,-11.0,-1.0,1.0,10.0,-1.0,1.0,10.0,1.0,1.0,10.0,1.0,2.0,10.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,-744.007989348,744.007989348,-744.007989348,744.007989348,-744.007989348,744.007989348,744.007989348,-744.007989348,-744.007989348,-744.007989348,744.007989348,744.007989348,-744.007989348,744.007989348,744.007989348,-744.007989348,-744.007989348,744.007989348,744.007989348,744.007989348,-744.007989348,744.007989348
OJ,@OJX6,186.6,6.757668554,0.0427493713328,1.0,-1.0,1.0,-1.0,-1.0,10.0,2016-08-09,1013.6502831,2.0,1.0,1.0,27990.0,186.6,1.0,soft,-1.0,10.0,-1.0,-1.0,-9.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,2393.10980721,2393.10980721,-2393.10980721,2393.10980721,2393.10980721,-2393.10980721,2393.10980721,-2393.10980721,2393.10980721,-2393.10980721,2393.10980721,2393.10980721,-2393.10980721,2393.10980721,2393.10980721,-2393.10980721,-2393.10980721,2393.10980721,2393.10980721,2393.10980721,-2393.10980721,2393.10980721
PA,QPAU6,699.85,18.6325,0.0111247561945,1.0,-1.0,1.0,-1.0,-1.0,-16.0,2016-08-01,1863.25,2.0,1.0,1.0,69985.0,699.85,1.0,metal,-1.0,-16.0,-1.0,-1.0,-15.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,1557.13212454,1557.13212454,-1557.13212454,1557.13212454,1557.13212454,-1557.13212454,1557.13212454,-1557.13212454,1557.13212454,-1557.13212454,1557.13212454,1557.13212454,-1557.13212454,1557.13212454,1557.13212454,-1557.13212454,-1557.13212454,1557.13212454,1557.13212454,1557.13212454,-1557.13212454,1557.13212454
PL,QPLV6,1111.3,23.185,0.00279732900199,1.0,1.0,1.0,1.0,-1.0,9.0,2016-08-10,1159.25,2.0,1.0,1.0,55565.0,1111.3,-1.0,metal,-1.0,9.0,-1.0,-1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1,-1,1,1,-1.0,1,1,1,1,1,-1,1,1,310.867171991,310.867171991,-310.867171991,310.867171991,-310.867171991,310.867171991,310.867171991,310.867171991,310.867171991,310.867171991,-310.867171991,-310.867171991,-310.867171991,310.867171991,-310.867171991,310.867171991,310.867171991,310.867171991,310.867171991,310.867171991,-310.867171991,310.867171991
RB,QRBV6,1.4196,0.045083155,0.0106791969244,1.0,-1.0,-1.0,1.0,1.0,18.0,2016-07-28,1893.49251,2.0,1.0,1.0,59623.2,1.4196,1.0,energy,1.0,18.0,-1.0,1.0,17.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,-1,1,-1,1,1.0,-1,-1,1,-1,-1,-1,-1,-1,1273.45578812,1273.45578812,-1273.45578812,1273.45578812,1273.45578812,-1273.45578812,-1273.45578812,-1273.45578812,-1273.45578812,1273.45578812,-1273.45578812,1273.45578812,1273.45578812,-1273.45578812,1273.45578812,-1273.45578812,-1273.45578812,1273.45578812,-1273.45578812,-1273.45578812,-1273.45578812,-1273.45578812
RR,@RRX6,10.355,0.274297904,-0.0208037825059,-1.0,1.0,-1.0,1.0,1.0,11.0,2016-08-08,548.595808,4.0,1.0,1.0,20710.0,10.355,1.0,grain,1.0,11.0,1.0,1.0,10.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-1723.38534279,1723.38534279,-1723.38534279,1723.38534279,-1723.38534279,1723.38534279,1723.38534279,-1723.38534279,1723.38534279,-1723.38534279,1723.38534279,1723.38534279,-1723.38534279,1723.38534279,-1723.38534279,1723.38534279,-1723.38534279,1723.38534279,1723.38534279,1723.38534279,1723.38534279,1723.38534279
RS,@RSX6,472.2,7.135,0.00361317747078,1.0,1.0,-1.0,1.0,1.0,18.0,2016-07-27,110.517348203,19.0,3.0,3.0,7314.12639405,472.2,1.0,grain,1.0,18.0,1.0,1.0,17.0,-1.0,1.0,19.0,-1.0,1.0,19.0,-1.0,2.0,19.0,1.0,2.0,19.0,1.0,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,502.117497403,502.117497403,502.117497403,-502.117497403,502.117497403,-502.117497403,-502.117497403,502.117497403,-502.117497403,502.117497403,-502.117497403,-502.117497403,502.117497403,-502.117497403,502.117497403,-502.117497403,502.117497403,-502.117497403,-502.117497403,-502.117497403,-502.117497403,-502.117497403
S,@SX6,1013.5,21.3375,-0.00221511198622,-1.0,1.0,-1.0,1.0,1.0,12.0,2016-08-05,1066.875,2.0,1.0,1.0,50675.0,1013.5,1.0,grain,1.0,12.0,1.0,1.0,11.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-224.501599803,224.501599803,-224.501599803,224.501599803,-224.501599803,224.501599803,224.501599803,-224.501599803,224.501599803,-224.501599803,224.501599803,224.501599803,-224.501599803,224.501599803,-224.501599803,224.501599803,-224.501599803,224.501599803,224.501599803,224.501599803,224.501599803,224.501599803
SB,@SBV6,20.73,0.5665,0.015181194907,1.0,-1.0,-1.0,1.0,1.0,-18.0,2016-07-28,634.48,4.0,1.0,1.0,23217.6,20.73,1.0,soft,1.0,-18.0,1.0,1.0,-17.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,-1,1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,1409.88364349,1409.88364349,1409.88364349,-1409.88364349,1409.88364349,-1409.88364349,-1409.88364349,-1409.88364349,-1409.88364349,1409.88364349,-1409.88364349,1409.88364349,1409.88364349,-1409.88364349,-1409.88364349,1409.88364349,1409.88364349,-1409.88364349,-1409.88364349,-1409.88364349,1409.88364349,-1409.88364349
SF,@SFU6,1.0401,0.007425,-0.0014400921659,-1.0,1.0,1.0,1.0,1.0,20.0,2016-07-26,928.125,3.0,1.0,1.0,130012.5,1.0401,1.0,currency,1.0,20.0,-1.0,1.0,19.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,1,-1,-561.689948157,561.689948157,561.689948157,-561.689948157,-561.689948157,561.689948157,-561.689948157,-561.689948157,-561.689948157,-561.689948157,561.689948157,561.689948157,-561.689948157,561.689948157,-561.689948157,561.689948157,561.689948157,-561.689948157,-561.689948157,-561.689948157,561.689948157,-561.689948157
SI,QSIZ6,1906.5,44.683529755,0.00334058009641,1.0,-1.0,1.0,-1.0,1.0,40.0,2016-08-02,2234.17648775,1.0,1.0,1.0,95325.0,1906.5,-1.0,metal,1.0,40.0,-1.0,1.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,1,1,-1,1,1.0,-1,-1,1,-1,-1,-1,1,1,318.44079769,318.44079769,-318.44079769,318.44079769,-318.44079769,318.44079769,318.44079769,-318.44079769,318.44079769,-318.44079769,318.44079769,318.44079769,318.44079769,-318.44079769,318.44079769,-318.44079769,-318.44079769,318.44079769,-318.44079769,-318.44079769,-318.44079769,318.44079769
SIN,INQ6,8654.0,89.05,0.00307157345697,1.0,-1.0,1.0,-1.0,1.0,11.0,2016-08-08,178.1,12.0,2.0,2.0,17308.0,8654.0,1.0,index,1.0,11.0,-1.0,1.0,10.0,1.0,1.0,12.0,1.0,1.0,12.0,1.0,1.0,12.0,-1.0,1.0,12.0,-1.0,1,1,-1,1,1.0,-1,-1,1,-1,-1,-1,1,-1,637.953520719,637.953520719,-637.953520719,637.953520719,637.953520719,-637.953520719,637.953520719,-637.953520719,637.953520719,-637.953520719,637.953520719,637.953520719,637.953520719,-637.953520719,637.953520719,-637.953520719,-637.953520719,637.953520719,-637.953520719,-637.953520719,-637.953520719,637.953520719
SJB,BBU6,151.57,0.4585,0.00178453403833,1.0,-1.0,-1.0,-1.0,-1.0,-19.0,2016-07-27,457.402234637,5.0,1.0,1.0,151207.102953,151.57,-1.0,rates,-1.0,-19.0,-1.0,1.0,-18.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,2.0,5.0,-1.0,2.0,5.0,-1.0,1,1,-1,1,-1.0,1,-1,-1,-1,-1,1,-1,1,1349.17111029,1349.17111029,-1349.17111029,1349.17111029,-1349.17111029,1349.17111029,-1349.17111029,-1349.17111029,-1349.17111029,-1349.17111029,1349.17111029,1349.17111029,1349.17111029,-1349.17111029,-1349.17111029,1349.17111029,-1349.17111029,-1349.17111029,-1349.17111029,-1349.17111029,1349.17111029,-1349.17111029
SM,@SMZ6,328.5,8.31,-0.00695284159613,-1.0,1.0,1.0,1.0,1.0,-11.0,2016-08-08,831.0,3.0,1.0,1.0,32850.0,328.5,1.0,grain,1.0,-11.0,1.0,1.0,-10.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,-685.202539299,685.202539299,-685.202539299,685.202539299,-685.202539299,685.202539299,685.202539299,-685.202539299,-685.202539299,-685.202539299,685.202539299,685.202539299,-685.202539299,685.202539299,685.202539299,-685.202539299,-685.202539299,685.202539299,685.202539299,685.202539299,-685.202539299,685.202539299
SMI,SWU6,8202.0,84.6,0.00662739322533,1.0,1.0,1.0,1.0,1.0,-5.0,2016-08-16,878.595908194,3.0,1.0,1.0,85180.1848582,8202.0,1.0,index,1.0,-5.0,1.0,-1.0,-4.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,1,-1,1.0,-1,1,1,1,1,-1,1,-1,1693.56774019,1693.56774019,1693.56774019,-1693.56774019,1693.56774019,-1693.56774019,1693.56774019,1693.56774019,1693.56774019,1693.56774019,-1693.56774019,-1693.56774019,-1693.56774019,1693.56774019,1693.56774019,-1693.56774019,1693.56774019,1693.56774019,1693.56774019,1693.56774019,-1693.56774019,1693.56774019
SSG,SSQ6,313.9,3.595,0.00480153649168,1.0,1.0,-1.0,1.0,-1.0,-22.0,2016-07-21,536.567164179,4.0,1.0,1.0,46850.7462687,313.9,1.0,index,-1.0,-22.0,-1.0,-1.0,-21.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,1.0,4.0,1.0,1.0,4.0,1.0,-1,-1,1,1,1.0,-1,1,1,1,1,-1,1,-1,899.822271485,899.822271485,-899.822271485,899.822271485,899.822271485,-899.822271485,899.822271485,899.822271485,-899.822271485,899.822271485,-899.822271485,-899.822271485,-899.822271485,899.822271485,899.822271485,-899.822271485,899.822271485,899.822271485,899.822271485,899.822271485,-899.822271485,899.822271485
STW,TWQ6,337.4,3.94,0.0104821802935,1.0,1.0,-1.0,1.0,1.0,-28.0,2016-07-14,394.0,6.0,1.0,1.0,33740.0,337.4,1.0,index,1.0,-28.0,-1.0,1.0,-27.0,-1.0,1.0,6.0,-1.0,1.0,6.0,-1.0,1.0,6.0,1.0,1.0,6.0,1.0,-1,-1,-1,1,-1.0,1,-1,-1,1,-1,-1,-1,-1,2122.01257862,2122.01257862,-2122.01257862,2122.01257862,2122.01257862,-2122.01257862,-2122.01257862,2122.01257862,-2122.01257862,2122.01257862,-2122.01257862,-2122.01257862,2122.01257862,-2122.01257862,-2122.01257862,2122.01257862,-2122.01257862,-2122.01257862,2122.01257862,-2122.01257862,-2122.01257862,-2122.01257862
SXE,EXU6,2993.0,39.5,0.0125169147497,1.0,1.0,-1.0,1.0,1.0,-18.0,2016-07-28,446.6265,5.0,1.0,1.0,33841.851,2993.0,1.0,index,1.0,-18.0,-1.0,1.0,-17.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,1.0,5.0,1.0,1.0,5.0,1.0,-1,-1,-1,1,-1.0,1,-1,-1,1,-1,-1,-1,-1,2117.97781969,2117.97781969,-2117.97781969,2117.97781969,2117.97781969,-2117.97781969,-2117.97781969,2117.97781969,-2117.97781969,2117.97781969,-2117.97781969,-2117.97781969,2117.97781969,-2117.97781969,-2117.97781969,2117.97781969,-2117.97781969,-2117.97781969,2117.97781969,-2117.97781969,-2117.97781969,-2117.97781969
TF,@TFSU6,1247.0,12.44,0.00718843389064,1.0,1.0,1.0,1.0,1.0,13.0,2016-08-04,1244.0,2.0,1.0,1.0,124700.0,1247.0,1.0,index,1.0,13.0,1.0,1.0,12.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1,-1,-1,-1,1.0,-1,1,1,-1,1,-1,-1,-1,1792.79541233,1792.79541233,1792.79541233,-1792.79541233,1792.79541233,-1792.79541233,-1792.79541233,1792.79541233,1792.79541233,1792.79541233,-1792.79541233,-1792.79541233,1792.79541233,-1792.79541233,1792.79541233,-1792.79541233,1792.79541233,1792.79541233,-1792.79541233,1792.79541233,-1792.79541233,-1792.79541233
TU,@TUU6,109.3046875,0.0984375,-0.000214377590396,-1.0,1.0,1.0,1.0,1.0,-35.0,2016-07-05,196.875,11.0,2.0,2.0,218609.375,109.3046875,-1.0,rates,1.0,-35.0,1.0,1.0,-34.0,-1.0,1.0,11.0,-1.0,1.0,11.0,1.0,1.0,11.0,1.0,1.0,11.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,1,-515.514461555,515.514461555,-515.514461555,515.514461555,515.514461555,-515.514461555,515.514461555,-515.514461555,-515.514461555,-515.514461555,515.514461555,515.514461555,-515.514461555,515.514461555,515.514461555,-515.514461555,-515.514461555,515.514461555,515.514461555,515.514461555,-515.514461555,515.514461555
TY,@TYU6,132.21875,0.5765625,-0.000472478147886,-1.0,1.0,-1.0,1.0,1.0,-35.0,2016-07-05,576.5625,4.0,1.0,1.0,132218.75,132.21875,-1.0,rates,1.0,-35.0,1.0,1.0,-34.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,1,-249.881880463,249.881880463,-249.881880463,249.881880463,249.881880463,-249.881880463,249.881880463,-249.881880463,249.881880463,-249.881880463,249.881880463,249.881880463,-249.881880463,249.881880463,249.881880463,-249.881880463,-249.881880463,249.881880463,249.881880463,249.881880463,-249.881880463,249.881880463
US,@USU6,172.4375,1.6234375,0.000362581580856,1.0,1.0,-1.0,1.0,1.0,-32.0,2016-07-08,1623.4375,2.0,1.0,1.0,172437.5,172.4375,-1.0,rates,1.0,-32.0,1.0,1.0,-31.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,1,125.045322698,125.045322698,125.045322698,-125.045322698,-125.045322698,125.045322698,-125.045322698,125.045322698,-125.045322698,125.045322698,-125.045322698,-125.045322698,125.045322698,-125.045322698,-125.045322698,125.045322698,125.045322698,-125.045322698,-125.045322698,-125.045322698,125.045322698,-125.045322698
