2016-10-27 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2016-10-27 00:00:00,Close2016-10-27 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2016-10-27 00:00:00,LastSRUN,SRUN2016-10-27 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2016-10-26 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-10-26 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-10-26 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-10-26 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
NG,QNGF7,3.237,0.1143156455,0.0156887354879,1.0,1.0,1.0,1.0,-1.0,9.0,2016-10-13,1143.156455,1.0,1.0,1.0,32370.0,1.0,0.0156887354879,3.237,energy,1.0,1.0,2016-10-13,-1.0,-1.0,10.0,10.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,507.844367744,507.844367744,-507.844367744,507.844367744,507.844367744,-507.844367744,507.844367744,-507.844367744,507.844367744,507.844367744,507.844367744,507.844367744,-507.844367744,-507.844367744,-507.844367744,-507.844367744,507.844367744,507.844367744,-507.844367744,-507.844367744,507.844367744,507.844367744,507.844367744,0.0,0.0,507.844367744,507.844367744,507.844367744,507.844367744,507.844367744,507.844367744,507.844367744,-507.844367744,-507.844367744
NIY,@NKDZ6,17450.0,187.75,0.00489490354161,1.0,1.0,-1.0,1.0,1.0,-21.0,2016-09-27,892.347908745,1.0,1.0,1.0,82937.2623574,105.2,0.00489490354161,17450.0,index,1.0,-1.0,2016-09-27,1.0,1.0,-22.0,-22.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,405.969899244,405.969899244,405.969899244,-405.969899244,405.969899244,-405.969899244,-405.969899244,405.969899244,-405.969899244,405.969899244,-405.969899244,405.969899244,-405.969899244,-405.969899244,405.969899244,405.969899244,-405.969899244,405.969899244,-405.969899244,405.969899244,-405.969899244,-405.969899244,-405.969899244,0.0,-405.969899244,-405.969899244,-405.969899244,-405.969899244,-405.969899244,-405.969899244,405.969899244,405.969899244,405.969899244,-405.969899244
NQ,@NQZ6,4807.0,47.125,-0.00963172804533,-1.0,-1.0,1.0,-1.0,1.0,17.0,2016-10-03,942.5,1.0,1.0,1.0,96140.0,1.0,-0.00963172804533,4807.0,index,1.0,1.0,2016-10-03,1.0,1.0,18.0,18.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-925.994334278,925.994334278,925.994334278,-925.994334278,-925.994334278,925.994334278,-925.994334278,925.994334278,-925.994334278,925.994334278,-925.994334278,925.994334278,-925.994334278,-925.994334278,925.994334278,-925.994334278,925.994334278,-925.994334278,925.994334278,-925.994334278,-925.994334278,-925.994334278,-925.994334278,-925.994334278,-925.994334278,-925.994334278,-925.994334278,-925.994334278,-925.994334278,-925.994334278,-925.994334278,925.994334278,-925.994334278,925.994334278
O,@OZ6,232.0,6.4875,0.0790697674419,1.0,-1.0,-1.0,1.0,-1.0,29.0,2016-09-15,324.375,3.0,1.0,1.0,11600.0,1.0,0.0790697674419,232.0,grain,1.0,-1.0,2016-09-15,-1.0,-1.0,-3.0,-3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,0,-1,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,-1,0.0,0,2751.62790698,2751.62790698,2751.62790698,-2751.62790698,2751.62790698,-2751.62790698,-2751.62790698,2751.62790698,2751.62790698,-2751.62790698,-2751.62790698,2751.62790698,-2751.62790698,2751.62790698,2751.62790698,-2751.62790698,2751.62790698,-2751.62790698,2751.62790698,-2751.62790698,-2751.62790698,2751.62790698,-2751.62790698,0.0,0.0,2751.62790698,-2751.62790698,2751.62790698,0.0,2751.62790698,-2751.62790698,2751.62790698,2751.62790698,2751.62790698
OJ,@OJF7,211.75,5.73732353,0.0199903660886,1.0,1.0,-1.0,1.0,1.0,8.0,2016-10-14,860.5985295,1.0,1.0,1.0,31762.5,1.0,0.0199903660886,211.75,soft,1.0,1.0,2016-10-14,1.0,1.0,9.0,9.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,634.94400289,634.94400289,634.94400289,-634.94400289,634.94400289,-634.94400289,634.94400289,-634.94400289,-634.94400289,634.94400289,-634.94400289,634.94400289,-634.94400289,-634.94400289,634.94400289,634.94400289,-634.94400289,634.94400289,-634.94400289,634.94400289,-634.94400289,-634.94400289,-634.94400289,0.0,-634.94400289,-634.94400289,-634.94400289,-634.94400289,-634.94400289,-634.94400289,634.94400289,634.94400289,634.94400289,-634.94400289
PA,QPAZ6,613.2,16.695,-0.012480876077,-1.0,-1.0,1.0,-1.0,1.0,-18.0,2016-09-30,1669.5,1.0,1.0,1.0,61320.0,1.0,-0.012480876077,613.2,metal,1.0,1.0,2016-09-30,1.0,1.0,-19.0,-19.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-765.32732104,765.32732104,765.32732104,-765.32732104,-765.32732104,765.32732104,-765.32732104,765.32732104,-765.32732104,765.32732104,-765.32732104,765.32732104,-765.32732104,-765.32732104,765.32732104,-765.32732104,765.32732104,-765.32732104,765.32732104,-765.32732104,-765.32732104,-765.32732104,-765.32732104,-765.32732104,-765.32732104,-765.32732104,-765.32732104,-765.32732104,-765.32732104,-765.32732104,-765.32732104,765.32732104,-765.32732104,765.32732104
PL,QPLF7,964.9,18.51,0.000933609958506,1.0,1.0,1.0,-1.0,1.0,-18.0,2016-09-30,925.5,1.0,1.0,1.0,48245.0,1.0,0.000933609958506,964.9,metal,-1.0,1.0,2016-09-30,1.0,1.0,-19.0,-19.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,0,1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,1,0.0,0,45.0420124481,45.0420124481,-45.0420124481,45.0420124481,-45.0420124481,45.0420124481,45.0420124481,-45.0420124481,-45.0420124481,45.0420124481,45.0420124481,-45.0420124481,45.0420124481,-45.0420124481,-45.0420124481,45.0420124481,-45.0420124481,45.0420124481,-45.0420124481,45.0420124481,45.0420124481,-45.0420124481,45.0420124481,0.0,0.0,-45.0420124481,45.0420124481,-45.0420124481,0.0,-45.0420124481,45.0420124481,-45.0420124481,-45.0420124481,-45.0420124481
RB,QRBZ6,1.4777,0.0334425645,0.00441816204459,1.0,-1.0,1.0,-1.0,-1.0,-38.0,2016-09-01,1404.587709,1.0,1.0,1.0,62063.4,1.0,0.00441816204459,1.4777,energy,1.0,1.0,2016-09-01,-1.0,-1.0,-39.0,-39.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,-1.0,1,1,0.0,1,274.206158238,274.206158238,-274.206158238,274.206158238,274.206158238,-274.206158238,274.206158238,-274.206158238,274.206158238,-274.206158238,274.206158238,-274.206158238,274.206158238,274.206158238,-274.206158238,-274.206158238,274.206158238,274.206158238,-274.206158238,-274.206158238,274.206158238,274.206158238,274.206158238,0.0,274.206158238,274.206158238,274.206158238,274.206158238,274.206158238,274.206158238,274.206158238,0.0,-274.206158238,274.206158238
RR,@RRF7,10.42,0.208330072,0.0155945419103,1.0,1.0,1.0,1.0,-1.0,6.0,2016-10-18,416.660144,2.0,1.0,1.0,20840.0,1.0,0.0155945419103,10.42,grain,1.0,-1.0,2016-10-18,1.0,1.0,7.0,7.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,-1.0,-1,-1,-1.0,-1,649.980506823,649.980506823,649.980506823,-649.980506823,649.980506823,-649.980506823,-649.980506823,649.980506823,0.0,649.980506823,649.980506823,649.980506823,-649.980506823,-649.980506823,-649.980506823,-649.980506823,649.980506823,-649.980506823,649.980506823,-649.980506823,-649.980506823,-649.980506823,-649.980506823,-649.980506823,-649.980506823,649.980506823,649.980506823,649.980506823,649.980506823,0.0,-649.980506823,649.980506823,-649.980506823,-649.980506823
RS,@RSF7,519.5,6.0717088225,0.00250868390583,1.0,1.0,-1.0,1.0,1.0,16.0,2016-10-03,90.7240765409,11.0,3.0,3.0,7762.4206201,1.3385,0.00250868390583,519.5,grain,1.0,-1.0,2016-10-03,1.0,1.0,17.0,17.0,1.0,-1.0,1.0,11.0,-1.0,1.0,11.0,-1.0,2.0,11.0,1.0,2.0,11.0,1.0,0,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,214.208056479,214.208056479,214.208056479,-214.208056479,214.208056479,-214.208056479,-214.208056479,214.208056479,-214.208056479,214.208056479,-214.208056479,214.208056479,-214.208056479,-214.208056479,214.208056479,214.208056479,-214.208056479,214.208056479,-214.208056479,214.208056479,-214.208056479,-214.208056479,-214.208056479,0.0,-214.208056479,-214.208056479,-214.208056479,-214.208056479,-214.208056479,-214.208056479,214.208056479,214.208056479,214.208056479,-214.208056479
S,@SF7,1025.0,16.6823872225,0.00391772771792,1.0,-1.0,1.0,-1.0,1.0,17.0,2016-10-03,834.119361125,1.0,1.0,1.0,51250.0,1.0,0.00391772771792,1025.0,grain,1.0,-1.0,2016-10-03,1.0,1.0,18.0,18.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,200.783545544,200.783545544,200.783545544,-200.783545544,200.783545544,-200.783545544,-200.783545544,200.783545544,0.0,-200.783545544,200.783545544,-200.783545544,200.783545544,200.783545544,-200.783545544,200.783545544,-200.783545544,200.783545544,-200.783545544,200.783545544,200.783545544,-200.783545544,200.783545544,200.783545544,0.0,200.783545544,200.783545544,-200.783545544,0.0,0.0,-200.783545544,0.0,200.783545544,-200.783545544
SB,@SBH7,22.59,0.543,-0.00352889280988,-1.0,-1.0,-1.0,-1.0,1.0,24.0,2016-09-22,608.16,1.0,1.0,1.0,25300.8,1.0,-0.00352889280988,22.59,soft,1.0,1.0,2016-10-17,1.0,1.0,8.0,8.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-89.2838112042,89.2838112042,89.2838112042,-89.2838112042,-89.2838112042,89.2838112042,-89.2838112042,89.2838112042,-89.2838112042,89.2838112042,89.2838112042,89.2838112042,-89.2838112042,-89.2838112042,-89.2838112042,-89.2838112042,89.2838112042,-89.2838112042,89.2838112042,-89.2838112042,-89.2838112042,-89.2838112042,-89.2838112042,-89.2838112042,-89.2838112042,89.2838112042,-89.2838112042,-89.2838112042,-0.0,-89.2838112042,-89.2838112042,89.2838112042,-89.2838112042,89.2838112042
SF,@SFZ6,1.0091,0.00568,-9.9088386841e-05,-1.0,-1.0,1.0,-1.0,-1.0,40.0,2016-09-29,710.0,1.0,1.0,1.0,126137.5,1.0,-9.9088386841e-05,1.0091,currency,1.0,1.0,2016-09-29,-1.0,-1.0,41.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,-1.0,1,1,0.0,1,-12.4987613952,12.4987613952,-12.4987613952,12.4987613952,-12.4987613952,12.4987613952,-12.4987613952,12.4987613952,-12.4987613952,12.4987613952,-12.4987613952,12.4987613952,-12.4987613952,-12.4987613952,12.4987613952,12.4987613952,-12.4987613952,12.4987613952,-12.4987613952,-12.4987613952,12.4987613952,-12.4987613952,-12.4987613952,-0.0,-12.4987613952,-12.4987613952,-12.4987613952,-12.4987613952,-12.4987613952,-12.4987613952,12.4987613952,-12.4987613952,12.4987613952,-12.4987613952
SI,QSIZ6,1763.9,37.925,0.000737546805855,1.0,1.0,1.0,-1.0,-1.0,23.0,2016-09-23,1896.25,1.0,1.0,1.0,88195.0,1.0,0.000737546805855,1763.9,metal,-1.0,1.0,2016-09-23,-1.0,-1.0,24.0,24.0,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0,1,-1,1,-1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,0.0,-1.0,0.0,-1.0,1,1,0.0,1,65.0479405424,65.0479405424,-65.0479405424,65.0479405424,-65.0479405424,65.0479405424,65.0479405424,-65.0479405424,0.0,65.0479405424,65.0479405424,-65.0479405424,65.0479405424,-65.0479405424,-65.0479405424,-65.0479405424,65.0479405424,-65.0479405424,65.0479405424,-65.0479405424,65.0479405424,65.0479405424,65.0479405424,0.0,65.0479405424,65.0479405424,65.0479405424,65.0479405424,65.0479405424,0.0,-65.0479405424,0.0,-65.0479405424,65.0479405424
SIN,INX6,8650.0,94.358995417,5.80383058217e-05,1.0,-1.0,1.0,-1.0,-1.0,-7.0,2016-10-17,188.717990834,5.0,2.0,2.0,17300.0,1.0,5.80383058217e-05,8650.0,index,1.0,1.0,2016-10-17,-1.0,-1.0,-8.0,-8.0,-1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,-1.0,2.0,5.0,-1.0,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,-1.0,1,1,0.0,1,5.02031345358,5.02031345358,-5.02031345358,5.02031345358,5.02031345358,-5.02031345358,5.02031345358,-5.02031345358,5.02031345358,-5.02031345358,5.02031345358,-5.02031345358,5.02031345358,5.02031345358,-5.02031345358,-5.02031345358,5.02031345358,5.02031345358,-5.02031345358,-5.02031345358,5.02031345358,5.02031345358,5.02031345358,0.0,5.02031345358,5.02031345358,5.02031345358,5.02031345358,5.02031345358,5.02031345358,5.02031345358,0.0,-5.02031345358,5.02031345358
SJB,BBZ6,151.73,0.1295,-0.000461133069829,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,2016-09-28,123.098859316,8.0,3.0,3.0,144230.038023,105.2,-0.000461133069829,151.73,rates,-1.0,1.0,2016-09-28,-1.0,-1.0,21.0,21.0,-1.0,1.0,1.0,8.0,1.0,1.0,8.0,-1.0,1.0,8.0,-1.0,2.0,8.0,-1.0,0,1,-1,1,1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,1.0,-1.0,-1.0,-1.0,1,-1,-1.0,0,-532.07392156,532.07392156,532.07392156,-532.07392156,532.07392156,-532.07392156,-532.07392156,532.07392156,-532.07392156,532.07392156,532.07392156,532.07392156,-532.07392156,-532.07392156,-532.07392156,532.07392156,-532.07392156,532.07392156,-532.07392156,532.07392156,532.07392156,-532.07392156,532.07392156,532.07392156,-0.0,532.07392156,532.07392156,-532.07392156,-0.0,-532.07392156,532.07392156,532.07392156,532.07392156,-532.07392156
SM,@SMZ6,327.6,6.635,0.0266374177374,1.0,-1.0,-1.0,-1.0,1.0,10.0,2016-10-12,663.5,1.0,1.0,1.0,32760.0,1.0,0.0266374177374,327.6,grain,1.0,-1.0,2016-10-12,1.0,1.0,11.0,11.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,872.641805077,872.641805077,872.641805077,-872.641805077,872.641805077,-872.641805077,-872.641805077,872.641805077,0.0,-872.641805077,-872.641805077,-872.641805077,872.641805077,872.641805077,872.641805077,872.641805077,-872.641805077,872.641805077,-872.641805077,872.641805077,-872.641805077,-872.641805077,-872.641805077,0.0,-872.641805077,-872.641805077,-872.641805077,-872.641805077,-872.641805077,0.0,-872.641805077,0.0,872.641805077,-872.641805077
SMI,SWZ6,7918.0,87.15,0.0063548551093,1.0,-1.0,1.0,-1.0,1.0,-24.0,2016-09-22,877.025259133,1.0,1.0,1.0,79681.9965784,0.9937,0.0063548551093,7918.0,index,1.0,1.0,2016-09-22,1.0,1.0,-25.0,-25.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,506.367543076,506.367543076,-506.367543076,506.367543076,506.367543076,-506.367543076,506.367543076,-506.367543076,506.367543076,-506.367543076,506.367543076,-506.367543076,506.367543076,506.367543076,-506.367543076,506.367543076,-506.367543076,506.367543076,-506.367543076,506.367543076,506.367543076,506.367543076,506.367543076,506.367543076,506.367543076,506.367543076,506.367543076,506.367543076,506.367543076,506.367543076,506.367543076,-506.367543076,506.367543076,-506.367543076
SSG,SSV6,310.3,3.2475,-0.000322164948453,-1.0,1.0,1.0,1.0,1.0,13.0,2016-10-07,465.591397849,2.0,1.0,1.0,44487.4551971,1.395,-0.000322164948453,310.3,index,1.0,-1.0,2016-10-07,1.0,1.0,14.0,14.0,-1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0,-1,1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,-1,0,0.0,-1,-28.6645974208,28.6645974208,28.6645974208,-28.6645974208,-28.6645974208,28.6645974208,28.6645974208,-28.6645974208,-0.0,-28.6645974208,-28.6645974208,-28.6645974208,28.6645974208,28.6645974208,28.6645974208,-28.6645974208,28.6645974208,-28.6645974208,28.6645974208,28.6645974208,-28.6645974208,28.6645974208,-0.0,-0.0,28.6645974208,-28.6645974208,-28.6645974208,-28.6645974208,-28.6645974208,-0.0,-28.6645974208,-0.0,-28.6645974208,28.6645974208
STW,TWV6,349.6,3.875,-0.00597099800967,-1.0,1.0,-1.0,1.0,1.0,17.0,2016-09-30,387.5,2.0,1.0,1.0,34960.0,1.0,-0.00597099800967,349.6,index,1.0,1.0,2016-09-30,1.0,1.0,18.0,18.0,-1.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,1.0,-1,0,0.0,-1,-417.492180836,417.492180836,417.492180836,-417.492180836,-417.492180836,417.492180836,-417.492180836,417.492180836,-0.0,-417.492180836,417.492180836,-417.492180836,417.492180836,417.492180836,-417.492180836,-417.492180836,417.492180836,-417.492180836,417.492180836,417.492180836,-417.492180836,417.492180836,-0.0,-0.0,417.492180836,417.492180836,-417.492180836,-417.492180836,-0.0,-0.0,-417.492180836,-0.0,-417.492180836,417.492180836
SXE,EXZ6,3076.0,36.8,0.000976244712008,1.0,1.0,1.0,1.0,1.0,13.0,2016-10-07,401.0096,2.0,1.0,1.0,33519.172,0.917683766174,0.000976244712008,3076.0,index,1.0,1.0,2016-10-07,1.0,1.0,14.0,14.0,-1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,-1,0,0.0,-1,65.4458288318,65.4458288318,-65.4458288318,65.4458288318,65.4458288318,-65.4458288318,65.4458288318,-65.4458288318,0.0,65.4458288318,65.4458288318,65.4458288318,-65.4458288318,-65.4458288318,-65.4458288318,65.4458288318,-65.4458288318,65.4458288318,-65.4458288318,-65.4458288318,65.4458288318,-65.4458288318,0.0,0.0,-65.4458288318,65.4458288318,65.4458288318,65.4458288318,65.4458288318,0.0,65.4458288318,0.0,65.4458288318,-65.4458288318
TF,@TFSZ6,1183.8,15.855,-0.0151414309484,-1.0,-1.0,1.0,-1.0,1.0,-11.0,2016-10-11,1585.5,1.0,1.0,1.0,118380.0,1.0,-0.0151414309484,1183.8,index,1.0,1.0,2016-10-11,1.0,1.0,-12.0,-12.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-1792.44259567,1792.44259567,1792.44259567,-1792.44259567,-1792.44259567,1792.44259567,-1792.44259567,1792.44259567,-1792.44259567,1792.44259567,-1792.44259567,1792.44259567,-1792.44259567,-1792.44259567,1792.44259567,-1792.44259567,1792.44259567,-1792.44259567,1792.44259567,-1792.44259567,-1792.44259567,-1792.44259567,-1792.44259567,-1792.44259567,-1792.44259567,-1792.44259567,-1792.44259567,-1792.44259567,-1792.44259567,-1792.44259567,-1792.44259567,1792.44259567,-1792.44259567,1792.44259567
TU,@TUZ6,109.0,0.067578125,-0.000286615075953,-1.0,1.0,1.0,-1.0,-1.0,18.0,2016-09-30,135.15625,7.0,2.0,2.0,218000.0,1.0,-0.000286615075953,109.0,rates,-1.0,1.0,2016-09-30,-1.0,-1.0,19.0,19.0,-1.0,0.0,1.0,7.0,0.0,1.0,7.0,1.0,1.0,7.0,1.0,2.0,7.0,-1.0,0,1,-1,1,-1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,0.0,-1.0,0.0,-1.0,1,1,0.0,1,-437.374605904,437.374605904,437.374605904,-437.374605904,437.374605904,-437.374605904,-437.374605904,437.374605904,-0.0,-437.374605904,-437.374605904,437.374605904,-437.374605904,437.374605904,437.374605904,437.374605904,-437.374605904,437.374605904,-437.374605904,437.374605904,-437.374605904,-437.374605904,-437.374605904,-0.0,-437.374605904,-437.374605904,-437.374605904,-437.374605904,-437.374605904,-0.0,437.374605904,-0.0,437.374605904,-437.374605904
TY,@TYZ6,129.515625,0.4109375,-0.00324675324675,-1.0,1.0,1.0,-1.0,-1.0,16.0,2016-10-04,410.9375,2.0,1.0,1.0,129515.625,1.0,-0.00324675324675,129.515625,rates,-1.0,1.0,2016-10-13,-1.0,-1.0,-10.0,-10.0,-1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,0,1,-1,1,-1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,0.0,-1.0,0.0,-1.0,1,1,0.0,1,-841.010551948,841.010551948,841.010551948,-841.010551948,841.010551948,-841.010551948,-841.010551948,841.010551948,-0.0,-841.010551948,-841.010551948,841.010551948,-841.010551948,841.010551948,841.010551948,841.010551948,-841.010551948,841.010551948,-841.010551948,841.010551948,-841.010551948,-841.010551948,-841.010551948,-0.0,-841.010551948,-841.010551948,-841.010551948,-841.010551948,-841.010551948,-0.0,841.010551948,-0.0,841.010551948,-841.010551948
US,@USZ6,162.4375,1.3359375,-0.00914982844072,-1.0,1.0,1.0,1.0,-1.0,-9.0,2016-10-13,1335.9375,1.0,1.0,1.0,162437.5,1.0,-0.00914982844072,162.4375,rates,-1.0,1.0,2016-10-13,-1.0,-1.0,-10.0,-10.0,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0,1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,0.0,1.0,0.0,-1.0,1,1,0.0,1,-1486.27525734,1486.27525734,1486.27525734,-1486.27525734,1486.27525734,-1486.27525734,-1486.27525734,1486.27525734,-0.0,-1486.27525734,-1486.27525734,-1486.27525734,1486.27525734,1486.27525734,1486.27525734,1486.27525734,-1486.27525734,1486.27525734,-1486.27525734,1486.27525734,-1486.27525734,-1486.27525734,-1486.27525734,-0.0,-1486.27525734,-1486.27525734,-1486.27525734,-1486.27525734,-1486.27525734,-0.0,-1486.27525734,-0.0,1486.27525734,-1486.27525734
VX,@VXX6,16.075,0.746314977,0.0288,1.0,-1.0,1.0,-1.0,-1.0,9.0,2016-10-13,746.314977,1.0,1.0,1.0,16075.0,1.0,0.0288,16.075,index,-1.0,-1.0,2016-10-13,-1.0,-1.0,10.0,10.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,1,1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1.0,0.0,0.0,-1.0,0.0,-1.0,1,0,0.0,1,462.96,462.96,462.96,-462.96,-462.96,462.96,-462.96,462.96,0.0,-462.96,462.96,-462.96,462.96,462.96,-462.96,-462.96,462.96,-462.96,462.96,462.96,-462.96,462.96,0.0,0.0,462.96,462.96,-462.96,-462.96,0.0,0.0,-462.96,0.0,-462.96,462.96
