2016-11-09 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2016-11-09 00:00:00,Close2016-11-09 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2016-11-09 00:00:00,LastSRUN,SRUN2016-11-09 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2016-11-08 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-11-08 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-11-08 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-11-08 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
OJ,@OJF7,216.2,5.475352942,0.00255042893578,1.0,1.0,-1.0,1.0,-1.0,17.0,2016-10-14,821.3029413,1.0,1.0,1.0,32430.0,1.0,0.00255042893578,216.2,soft,1.0,1.0,2016-10-14,-1.0,-1.0,18.0,18.0,-1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1.0,0,82.7104103872,82.7104103872,-82.7104103872,82.7104103872,82.7104103872,-82.7104103872,82.7104103872,-82.7104103872,-82.7104103872,82.7104103872,-82.7104103872,82.7104103872,-82.7104103872,-82.7104103872,82.7104103872,-82.7104103872,82.7104103872,82.7104103872,-82.7104103872,-82.7104103872,82.7104103872,82.7104103872,82.7104103872,82.7104103872,0.0,82.7104103872,82.7104103872,82.7104103872,82.7104103872,82.7104103872,82.7104103872,82.7104103872,82.7104103872,-82.7104103872
PA,QPAZ6,681.45,17.46,0.0239669421488,1.0,1.0,1.0,1.0,1.0,8.0,2016-10-27,1746.0,1.0,1.0,1.0,68145.0,1.0,0.0239669421488,681.45,metal,1.0,1.0,2016-10-27,1.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,1633.22727273,1633.22727273,1633.22727273,-1633.22727273,1633.22727273,-1633.22727273,1633.22727273,-1633.22727273,1633.22727273,1633.22727273,1633.22727273,1633.22727273,-1633.22727273,-1633.22727273,-1633.22727273,1633.22727273,-1633.22727273,1633.22727273,-1633.22727273,1633.22727273,1633.22727273,-1633.22727273,1633.22727273,1633.22727273,0.0,1633.22727273,1633.22727273,-1633.22727273,0.0,-1633.22727273,1633.22727273,1633.22727273,1633.22727273,-1633.22727273
PL,QPLF7,1003.3,16.955,-0.00525480864565,-1.0,1.0,-1.0,1.0,1.0,12.0,2016-10-21,847.75,1.0,1.0,1.0,50165.0,1.0,-0.00525480864565,1003.3,metal,-1.0,1.0,2016-10-21,1.0,1.0,13.0,13.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1,-1,0.0,-1,-263.607475709,263.607475709,-263.607475709,263.607475709,263.607475709,-263.607475709,-263.607475709,263.607475709,263.607475709,-263.607475709,263.607475709,-263.607475709,263.607475709,263.607475709,-263.607475709,-263.607475709,263.607475709,263.607475709,-263.607475709,-263.607475709,263.607475709,263.607475709,263.607475709,-0.0,263.607475709,263.607475709,263.607475709,263.607475709,263.607475709,263.607475709,263.607475709,-0.0,-263.607475709,263.607475709
RB,QRBZ6,1.3572,0.04686,-0.00876424189308,-1.0,-1.0,1.0,-1.0,-1.0,12.0,2016-10-21,1968.12,1.0,1.0,1.0,57002.4,1.0,-0.00876424189308,1.3572,energy,1.0,1.0,2016-10-21,-1.0,-1.0,13.0,13.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,-1.0,1,1,0.0,1,-499.582822086,499.582822086,499.582822086,-499.582822086,-499.582822086,499.582822086,-499.582822086,499.582822086,-499.582822086,499.582822086,-499.582822086,499.582822086,-499.582822086,-499.582822086,499.582822086,499.582822086,-499.582822086,-499.582822086,499.582822086,499.582822086,-499.582822086,-499.582822086,-499.582822086,-0.0,-499.582822086,-499.582822086,-499.582822086,-499.582822086,-499.582822086,-499.582822086,-499.582822086,-0.0,499.582822086,-499.582822086
RR,@RRF7,9.705,0.2232988065,-0.00461538461538,-1.0,-1.0,1.0,-1.0,-1.0,-6.0,2016-10-31,446.597613,2.0,1.0,1.0,19410.0,1.0,-0.00461538461538,9.705,grain,1.0,-1.0,2016-10-31,-1.0,-1.0,-7.0,-7.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,-1.0,1,1,0.0,1,-179.169230769,179.169230769,179.169230769,-179.169230769,-179.169230769,179.169230769,179.169230769,-179.169230769,-179.169230769,179.169230769,-179.169230769,179.169230769,-179.169230769,-179.169230769,179.169230769,179.169230769,-179.169230769,-179.169230769,179.169230769,179.169230769,-179.169230769,-179.169230769,-179.169230769,-0.0,-179.169230769,-179.169230769,-179.169230769,-179.169230769,-179.169230769,-179.169230769,-179.169230769,-0.0,179.169230769,-179.169230769
RS,@RSF7,509.1,7.0275891255,-0.00254702194357,-1.0,-1.0,-1.0,1.0,1.0,-7.0,2016-10-28,104.858089011,9.0,3.0,3.0,7596.23992838,1.3404,-0.00254702194357,509.1,grain,1.0,-1.0,2016-10-28,1.0,1.0,-8.0,-8.0,1.0,-1.0,1.0,9.0,-1.0,1.0,9.0,-1.0,1.0,9.0,-1.0,2.0,9.0,1.0,0,-1,1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,1.0,0.0,1.0,-1,-1,0.0,-1,-174.130108076,174.130108076,-174.130108076,174.130108076,-174.130108076,174.130108076,174.130108076,-174.130108076,174.130108076,174.130108076,174.130108076,-174.130108076,174.130108076,-174.130108076,-174.130108076,-174.130108076,174.130108076,-174.130108076,174.130108076,-174.130108076,174.130108076,174.130108076,174.130108076,-0.0,174.130108076,174.130108076,174.130108076,174.130108076,174.130108076,-0.0,-174.130108076,-0.0,-174.130108076,174.130108076
S,@SF7,991.0,16.2234343495,-0.0200247218789,-1.0,1.0,1.0,1.0,1.0,-8.0,2016-10-27,811.171717475,1.0,1.0,1.0,49550.0,1.0,-0.0200247218789,991.0,grain,1.0,-1.0,2016-10-27,1.0,1.0,-9.0,-9.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,-992.224969098,992.224969098,-992.224969098,992.224969098,-992.224969098,992.224969098,992.224969098,-992.224969098,-992.224969098,-992.224969098,-992.224969098,-992.224969098,992.224969098,992.224969098,992.224969098,-992.224969098,992.224969098,-992.224969098,992.224969098,-992.224969098,-992.224969098,992.224969098,-992.224969098,-992.224969098,-0.0,-992.224969098,-992.224969098,992.224969098,-0.0,992.224969098,-992.224969098,-992.224969098,-992.224969098,992.224969098
SB,@SBH7,22.11,0.4995,0.00637232589895,1.0,1.0,-1.0,1.0,1.0,5.0,2016-11-01,559.44,1.0,1.0,1.0,24763.2,1.0,0.00637232589895,22.11,soft,1.0,1.0,2016-11-01,1.0,1.0,6.0,6.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,1.0,-1,0,0.0,-1,157.799180701,157.799180701,-157.799180701,157.799180701,157.799180701,-157.799180701,157.799180701,-157.799180701,-157.799180701,157.799180701,-157.799180701,157.799180701,-157.799180701,-157.799180701,157.799180701,157.799180701,-157.799180701,157.799180701,-157.799180701,-157.799180701,157.799180701,-157.799180701,0.0,0.0,-157.799180701,-157.799180701,157.799180701,157.799180701,0.0,0.0,157.799180701,0.0,157.799180701,-157.799180701
SF,@SFZ6,1.0179,0.007545,-0.00789473684211,-1.0,1.0,1.0,-1.0,-1.0,-10.0,2016-10-25,943.125,1.0,1.0,1.0,127237.5,1.0,-0.00789473684211,1.0179,currency,1.0,1.0,2016-10-25,-1.0,-1.0,3.0,3.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,0,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-1004.50657895,1004.50657895,1004.50657895,-1004.50657895,-1004.50657895,1004.50657895,-1004.50657895,1004.50657895,-1004.50657895,-1004.50657895,-1004.50657895,1004.50657895,-1004.50657895,1004.50657895,1004.50657895,1004.50657895,-1004.50657895,-1004.50657895,1004.50657895,1004.50657895,-1004.50657895,-1004.50657895,-1004.50657895,-0.0,-0.0,-1004.50657895,-1004.50657895,-1004.50657895,-1004.50657895,-1004.50657895,-1004.50657895,-1004.50657895,1004.50657895,1004.50657895
SI,QSIZ6,1837.8,34.885,0.00119851819569,1.0,-1.0,1.0,-1.0,1.0,5.0,2016-11-01,1744.25,1.0,1.0,1.0,91890.0,1.0,0.00119851819569,1837.8,metal,-1.0,1.0,2016-11-01,1.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,-1.0,0,110.131837002,110.131837002,110.131837002,-110.131837002,-110.131837002,110.131837002,110.131837002,-110.131837002,110.131837002,-110.131837002,110.131837002,-110.131837002,110.131837002,110.131837002,-110.131837002,110.131837002,-110.131837002,-110.131837002,110.131837002,110.131837002,-110.131837002,-110.131837002,-110.131837002,-110.131837002,0.0,-110.131837002,-110.131837002,-110.131837002,-110.131837002,-110.131837002,-110.131837002,-110.131837002,-110.131837002,110.131837002
SIN,INX6,8454.0,113.793467668,-0.0121523720495,-1.0,1.0,-1.0,1.0,-1.0,-16.0,2016-10-17,227.586935336,4.0,2.0,2.0,16908.0,1.0,-0.0121523720495,8454.0,index,1.0,1.0,2016-10-17,-1.0,-1.0,-17.0,-17.0,1.0,-1.0,1.0,4.0,-1.0,2.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,1.0,-1,-1,-1.0,-1,-821.889226455,821.889226455,-821.889226455,821.889226455,-821.889226455,821.889226455,-821.889226455,821.889226455,821.889226455,-821.889226455,821.889226455,-821.889226455,821.889226455,821.889226455,-821.889226455,821.889226455,-821.889226455,821.889226455,-821.889226455,821.889226455,821.889226455,821.889226455,821.889226455,821.889226455,821.889226455,-821.889226455,821.889226455,-821.889226455,-0.0,-0.0,821.889226455,-821.889226455,-821.889226455,821.889226455
SJB,BBZ6,151.85,0.128,0.000395282956716,1.0,-1.0,-1.0,-1.0,-1.0,29.0,2016-09-28,121.028744327,8.0,3.0,3.0,143579.803328,105.76,0.000395282956716,151.85,rates,-1.0,1.0,2016-09-28,-1.0,-1.0,30.0,30.0,1.0,-1.0,1.0,8.0,-1.0,1.0,8.0,-1.0,1.0,8.0,-1.0,1.0,8.0,-1.0,0,1,-1,1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1,0,0.0,1,454.037193475,454.037193475,454.037193475,-454.037193475,-454.037193475,454.037193475,454.037193475,-454.037193475,-454.037193475,-454.037193475,-454.037193475,-454.037193475,454.037193475,454.037193475,454.037193475,-454.037193475,454.037193475,-454.037193475,454.037193475,454.037193475,-454.037193475,454.037193475,0.0,0.0,454.037193475,-454.037193475,-454.037193475,-454.037193475,-454.037193475,0.0,-454.037193475,0.0,-454.037193475,454.037193475
SM,@SMZ6,311.4,6.68,-0.0136205258156,-1.0,1.0,-1.0,1.0,1.0,-8.0,2016-10-27,668.0,1.0,1.0,1.0,31140.0,1.0,-0.0136205258156,311.4,grain,1.0,-1.0,2016-10-27,1.0,1.0,-9.0,-9.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-424.143173899,424.143173899,-424.143173899,424.143173899,-424.143173899,424.143173899,424.143173899,-424.143173899,424.143173899,-424.143173899,424.143173899,-424.143173899,424.143173899,424.143173899,-424.143173899,-424.143173899,424.143173899,-424.143173899,424.143173899,-424.143173899,424.143173899,424.143173899,424.143173899,-0.0,424.143173899,424.143173899,424.143173899,424.143173899,424.143173899,424.143173899,-424.143173899,-424.143173899,-424.143173899,424.143173899
SMI,SWZ6,7882.0,112.85,0.0205878544607,1.0,-1.0,1.0,-1.0,1.0,-33.0,2016-09-22,1146.8495935,1.0,1.0,1.0,80101.6260163,0.984,0.0205878544607,7882.0,index,1.0,1.0,2016-09-22,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,1649.12061849,1649.12061849,1649.12061849,-1649.12061849,1649.12061849,-1649.12061849,1649.12061849,-1649.12061849,1649.12061849,-1649.12061849,1649.12061849,-1649.12061849,1649.12061849,1649.12061849,-1649.12061849,1649.12061849,-1649.12061849,1649.12061849,-1649.12061849,1649.12061849,1649.12061849,-1649.12061849,1649.12061849,1649.12061849,0.0,1649.12061849,1649.12061849,-1649.12061849,0.0,0.0,-1649.12061849,0.0,1649.12061849,-1649.12061849
SSG,SSX6,308.15,3.765797575,-0.0104367373153,-1.0,1.0,1.0,1.0,-1.0,-16.0,2016-10-17,538.201740031,1.0,1.0,1.0,44040.302987,1.3994,-0.0104367373153,308.15,index,1.0,-1.0,2016-10-17,-1.0,-1.0,-17.0,-17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,-1.0,-1,-1,-1.0,-1,-459.637073564,459.637073564,-459.637073564,459.637073564,-459.637073564,459.637073564,459.637073564,-459.637073564,-459.637073564,-459.637073564,-459.637073564,-459.637073564,459.637073564,459.637073564,459.637073564,459.637073564,-459.637073564,459.637073564,-459.637073564,459.637073564,459.637073564,459.637073564,459.637073564,459.637073564,459.637073564,-459.637073564,-459.637073564,-459.637073564,-459.637073564,-0.0,459.637073564,-459.637073564,459.637073564,459.637073564
STW,TWX6,336.7,4.150389078,-0.0302419354839,-1.0,-1.0,-1.0,1.0,1.0,10.0,2016-10-25,415.0389078,2.0,1.0,1.0,33670.0,1.0,-0.0302419354839,336.7,index,1.0,1.0,2016-10-25,1.0,1.0,11.0,11.0,1.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,1.0,0.0,1.0,-1,-1,0.0,-1,-2036.49193548,2036.49193548,-2036.49193548,2036.49193548,-2036.49193548,2036.49193548,-2036.49193548,2036.49193548,2036.49193548,2036.49193548,2036.49193548,-2036.49193548,2036.49193548,-2036.49193548,-2036.49193548,-2036.49193548,2036.49193548,-2036.49193548,2036.49193548,-2036.49193548,2036.49193548,2036.49193548,2036.49193548,-0.0,2036.49193548,2036.49193548,2036.49193548,2036.49193548,2036.49193548,-0.0,-2036.49193548,-0.0,-2036.49193548,2036.49193548
SXE,EXZ6,3046.0,46.25,0.00994694960212,1.0,1.0,-1.0,1.0,1.0,-11.0,2016-10-24,504.865,1.0,1.0,1.0,33250.136,0.916086478564,0.00994694960212,3046.0,index,1.0,1.0,2016-10-24,1.0,1.0,-12.0,-12.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,330.737427056,330.737427056,330.737427056,-330.737427056,330.737427056,-330.737427056,330.737427056,-330.737427056,-330.737427056,330.737427056,-330.737427056,330.737427056,-330.737427056,-330.737427056,330.737427056,330.737427056,-330.737427056,330.737427056,-330.737427056,330.737427056,-330.737427056,-330.737427056,-330.737427056,0.0,-330.737427056,-330.737427056,-330.737427056,-330.737427056,-330.737427056,-330.737427056,330.737427056,330.737427056,330.737427056,-330.737427056
TF,@TFSZ6,1230.1,21.14,0.0318765204261,1.0,-1.0,-1.0,-1.0,1.0,3.0,2016-10-11,2114.0,1.0,1.0,1.0,123010.0,1.0,0.0318765204261,1230.1,index,1.0,1.0,2016-11-03,1.0,1.0,4.0,4.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,3921.13077762,3921.13077762,3921.13077762,-3921.13077762,3921.13077762,-3921.13077762,3921.13077762,-3921.13077762,-3921.13077762,-3921.13077762,-3921.13077762,-3921.13077762,3921.13077762,3921.13077762,3921.13077762,3921.13077762,-3921.13077762,3921.13077762,-3921.13077762,3921.13077762,-3921.13077762,-3921.13077762,-3921.13077762,0.0,-3921.13077762,-3921.13077762,-3921.13077762,-3921.13077762,-3921.13077762,0.0,-3921.13077762,0.0,3921.13077762,-3921.13077762
TU,@TUZ6,109.015625,0.091796875,-0.000572983813207,-1.0,1.0,1.0,1.0,-1.0,-19.0,2016-10-12,183.59375,5.0,2.0,2.0,218031.25,1.0,-0.000572983813207,109.015625,rates,-1.0,1.0,2016-10-12,-1.0,-1.0,3.0,3.0,-1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,0,1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,0.0,1.0,0.0,-1.0,1,1,0.0,1,-624.641885117,624.641885117,624.641885117,-624.641885117,624.641885117,-624.641885117,-624.641885117,624.641885117,-624.641885117,-624.641885117,-624.641885117,-624.641885117,624.641885117,624.641885117,624.641885117,624.641885117,-624.641885117,624.641885117,-624.641885117,624.641885117,-624.641885117,-624.641885117,-624.641885117,-0.0,-624.641885117,-624.641885117,-624.641885117,-624.641885117,-624.641885117,-0.0,-624.641885117,-0.0,624.641885117,-624.641885117
TY,@TYZ6,128.03125,0.56484375,-0.0113416988417,-1.0,1.0,-1.0,1.0,-1.0,25.0,2016-10-04,564.84375,1.0,1.0,1.0,128031.25,1.0,-0.0113416988417,128.03125,rates,-1.0,1.0,2016-10-04,-1.0,-1.0,26.0,26.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,0.0,1.0,0.0,-1.0,1,-1,-1.0,0,-1452.09187983,1452.09187983,1452.09187983,-1452.09187983,1452.09187983,-1452.09187983,-1452.09187983,1452.09187983,1452.09187983,-1452.09187983,1452.09187983,-1452.09187983,1452.09187983,1452.09187983,-1452.09187983,1452.09187983,-1452.09187983,1452.09187983,-1452.09187983,1452.09187983,1452.09187983,-1452.09187983,1452.09187983,1452.09187983,-0.0,1452.09187983,1452.09187983,-1452.09187983,-0.0,-0.0,-1452.09187983,-0.0,1452.09187983,-1452.09187983
US,@USZ6,156.96875,1.653125,-0.0316175053017,-1.0,-1.0,1.0,-1.0,1.0,6.0,2016-10-31,1653.125,1.0,1.0,1.0,156968.75,1.0,-0.0316175053017,156.96875,rates,-1.0,1.0,2016-10-31,1.0,1.0,7.0,7.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,-1.0,1,1,1.0,1,-4962.96028533,4962.96028533,4962.96028533,-4962.96028533,4962.96028533,-4962.96028533,-4962.96028533,4962.96028533,-4962.96028533,4962.96028533,-4962.96028533,4962.96028533,-4962.96028533,-4962.96028533,4962.96028533,-4962.96028533,4962.96028533,-4962.96028533,4962.96028533,-4962.96028533,-4962.96028533,-4962.96028533,-4962.96028533,-4962.96028533,-4962.96028533,4962.96028533,-4962.96028533,4962.96028533,-0.0,-0.0,-4962.96028533,4962.96028533,4962.96028533,-4962.96028533
VX,@VXZ6,15.725,1.2618966435,-0.0512820512821,-1.0,-1.0,1.0,-1.0,-1.0,3.0,2016-10-24,1261.8966435,1.0,1.0,1.0,15725.0,1.0,-0.0512820512821,15.725,index,-1.0,-1.0,2016-11-03,-1.0,-1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,1,1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1.0,0.0,0.0,-1.0,0.0,-1.0,1,0,0.0,1,-806.41025641,806.41025641,-806.41025641,806.41025641,806.41025641,-806.41025641,806.41025641,-806.41025641,-806.41025641,806.41025641,-806.41025641,806.41025641,-806.41025641,-806.41025641,806.41025641,806.41025641,-806.41025641,806.41025641,-806.41025641,-806.41025641,806.41025641,-806.41025641,-0.0,-0.0,-806.41025641,-806.41025641,806.41025641,806.41025641,-0.0,-0.0,806.41025641,-0.0,806.41025641,-806.41025641
W,@WZ6,406.75,9.025,-0.0204695966285,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,2016-10-21,451.25,2.0,1.0,1.0,20337.5,1.0,-0.0204695966285,406.75,grain,1.0,1.0,2016-10-21,-1.0,-1.0,13.0,13.0,1.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,-832.600842866,832.600842866,-832.600842866,832.600842866,-832.600842866,832.600842866,-832.600842866,832.600842866,832.600842866,832.600842866,832.600842866,832.600842866,-832.600842866,-832.600842866,-832.600842866,832.600842866,-832.600842866,832.600842866,-832.600842866,-832.600842866,832.600842866,-832.600842866,-0.0,-832.600842866,-832.600842866,-832.600842866,832.600842866,-832.600842866,-0.0,-832.600842866,832.600842866,-832.600842866,-832.600842866,-832.600842866
YA,APZ6,5152.0,72.6,-0.0177311725453,-1.0,-1.0,1.0,-1.0,-1.0,-22.0,2016-10-07,1387.5675,1.0,1.0,1.0,98467.6,1.30804447351,-0.0177311725453,5152.0,index,1.0,-1.0,2016-10-07,-1.0,-1.0,-23.0,-23.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,-1.0,1,1,0.0,1,-1745.94600572,1745.94600572,-1745.94600572,1745.94600572,-1745.94600572,1745.94600572,1745.94600572,-1745.94600572,-1745.94600572,1745.94600572,-1745.94600572,1745.94600572,-1745.94600572,-1745.94600572,1745.94600572,1745.94600572,-1745.94600572,1745.94600572,-1745.94600572,-1745.94600572,1745.94600572,-1745.94600572,-1745.94600572,-0.0,-1745.94600572,-1745.94600572,-1745.94600572,-1745.94600572,-1745.94600572,-1745.94600572,1745.94600572,-1745.94600572,1745.94600572,-1745.94600572
YB,HBSM7,98.32,0.0385,0.000508802279434,1.0,-1.0,-1.0,-1.0,-1.0,50.0,2016-08-30,70.6398,14.0,4.0,4.0,180397.536,1.30804447351,0.000508802279434,98.32,rates,-1.0,1.0,2016-10-12,-1.0,-1.0,-20.0,-20.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1,0,0.0,1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
YM,@YMZ6,18532.0,205.8,0.0135083401695,1.0,1.0,1.0,1.0,1.0,2.0,2016-09-22,1029.0,1.0,1.0,1.0,92660.0,1.0,0.0135083401695,18532.0,index,1.0,1.0,2016-09-22,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,1251.68280011,1251.68280011,1251.68280011,-1251.68280011,1251.68280011,-1251.68280011,1251.68280011,-1251.68280011,1251.68280011,1251.68280011,1251.68280011,1251.68280011,-1251.68280011,-1251.68280011,-1251.68280011,1251.68280011,-1251.68280011,1251.68280011,-1251.68280011,1251.68280011,1251.68280011,-1251.68280011,1251.68280011,1251.68280011,0.0,1251.68280011,1251.68280011,-1251.68280011,0.0,-1251.68280011,1251.68280011,1251.68280011,1251.68280011,-1251.68280011
