2016-07-21 00:00:00,Contract,LastClose,ATR20,PC2016-07-21 00:00:00,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,prevACT,usdATR,QTY,contractValue,Close2016-07-21 00:00:00,RiskOn,group,SEA2016-07-21 00:00:00,SRUN2016-07-21 00:00:00,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-07-20 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-07-20 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-07-20 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-07-20 00:00:00,AntiSEA,AntiPrevACT,AdjSEA,Voting,RiskOff,chgValue,PNL_ACT,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_Voting,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff
NG,QNGU6,2.659,0.09955,0.0144982830981,1.0,-1.0,1.0,-1.0,-1.0,13.0,2016-07-01,-1.0,995.5,3.0,26590.0,2.659,1.0,energy,-1.0,13.0,-1.0,12.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,-1.0,-1,-1,385.509347577,1156.52804273,-1156.52804273,-1156.52804273,1156.52804273,-1156.52804273,-1156.52804273,1156.52804273,-1156.52804273,-1156.52804273,-1156.52804273,1156.52804273,1156.52804273,-1156.52804273
NIY,@NKDU6,16560.0,436.75,-0.0175022248591,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,2016-06-28,1.0,2064.81656581,1.0,78290.4689864,16560.0,1.0,index,-1.0,-2.0,-1.0,15.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1,-1,-1.0,-1,-1,-1370.25739252,1370.25739252,1370.25739252,1370.25739252,1370.25739252,1370.25739252,1370.25739252,-1370.25739252,1370.25739252,1370.25739252,-1370.25739252,1370.25739252,-1370.25739252,1370.25739252
NQ,@NQU6,4638.25,68.375,-0.00263412536286,-1.0,1.0,-1.0,1.0,-1.0,-2.0,2016-06-27,1.0,1367.5,2.0,92765.0,4638.25,1.0,index,-1.0,-2.0,-1.0,16.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,1,-1,-1.0,-1,-1,-244.354639286,488.709278572,488.709278572,-488.709278572,488.709278572,-488.709278572,488.709278572,-488.709278572,488.709278572,488.709278572,-488.709278572,488.709278572,-488.709278572,488.709278572
O,@OZ6,204.5,5.825,0.0123762376238,1.0,-1.0,-1.0,1.0,1.0,-11.0,2016-07-06,-1.0,291.25,7.0,10225.0,204.5,1.0,grain,1.0,-11.0,1.0,-10.0,-1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,1.0,7.0,1.0,-1,1,-1.0,-1,-1,126.547029703,885.829207921,-885.829207921,-885.829207921,-885.829207921,885.829207921,885.829207921,-885.829207921,-885.829207921,-885.829207921,-885.829207921,885.829207921,885.829207921,-885.829207921
OJ,@OJU6,180.7,5.3825,-0.00877674163467,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,2016-07-12,-1.0,807.375,3.0,27105.0,180.7,1.0,soft,-1.0,7.0,-1.0,6.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,1,1,-1.0,-1,-1,-237.893582008,713.680746023,713.680746023,713.680746023,713.680746023,713.680746023,713.680746023,-713.680746023,713.680746023,713.680746023,713.680746023,-713.680746023,-713.680746023,713.680746023
PA,QPAU6,685.45,18.045,0.0139792899408,1.0,1.0,-1.0,1.0,1.0,17.0,2016-06-27,1.0,1804.5,2.0,68545.0,685.45,1.0,metal,1.0,17.0,1.0,16.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,1.0,1,-1,958.210428994,1916.42085799,1916.42085799,1916.42085799,-1916.42085799,1916.42085799,1916.42085799,-1916.42085799,1916.42085799,1916.42085799,1916.42085799,-1916.42085799,1916.42085799,-1916.42085799
PL,QPLV6,1108.0,24.49,0.015116811727,1.0,-1.0,-1.0,-1.0,-1.0,-5.0,2016-07-14,-1.0,1224.5,2.0,55400.0,1108.0,-1.0,metal,-1.0,-5.0,-1.0,-4.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,1.0,-1,1,837.471369675,1674.94273935,-1674.94273935,-1674.94273935,-1674.94273935,-1674.94273935,-1674.94273935,1674.94273935,1674.94273935,-1674.94273935,-1674.94273935,1674.94273935,-1674.94273935,1674.94273935
RB,QRBU6,1.3614,0.055027295,-0.00844865258558,-1.0,1.0,-1.0,1.0,1.0,6.0,2016-07-13,-1.0,2311.14639,1.0,57178.8,1.3614,1.0,energy,1.0,6.0,-1.0,5.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,-1.0,-1,-1,-483.08381646,483.08381646,483.08381646,-483.08381646,483.08381646,-483.08381646,483.08381646,-483.08381646,483.08381646,483.08381646,483.08381646,-483.08381646,-483.08381646,483.08381646
RR,@RRU6,10.61,0.256,-0.0185013876041,-1.0,-1.0,-1.0,-1.0,1.0,-10.0,2016-07-07,1.0,512.0,4.0,21220.0,10.61,1.0,grain,1.0,-10.0,1.0,-9.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,-1,-1,-1.0,-1,-1,-392.599444958,1570.39777983,1570.39777983,1570.39777983,1570.39777983,1570.39777983,-1570.39777983,1570.39777983,1570.39777983,1570.39777983,-1570.39777983,1570.39777983,-1570.39777983,1570.39777983
RS,@RSX6,462.6,10.89,-0.00172637030643,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2016-07-13,1.0,166.501032031,13.0,7072.85375736,462.6,1.0,grain,-1.0,6.0,-1.0,5.0,-1.0,1.0,13.0,-1.0,1.0,13.0,-1.0,2.0,13.0,-1.0,2.0,13.0,-1.0,1,-1,-1.0,-1,-1,-12.2103647084,158.73474121,158.73474121,158.73474121,158.73474121,158.73474121,158.73474121,-158.73474121,158.73474121,158.73474121,-158.73474121,158.73474121,-158.73474121,158.73474121
S,@SX6,1012.5,38.5,0.00346878097126,1.0,1.0,1.0,-1.0,-1.0,6.0,2016-07-13,-1.0,1925.0,2.0,50625.0,1012.5,1.0,grain,-1.0,6.0,-1.0,5.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,1,1,-1.0,-1,-1,175.60703667,351.21407334,-351.21407334,351.21407334,351.21407334,-351.21407334,-351.21407334,351.21407334,-351.21407334,-351.21407334,-351.21407334,351.21407334,351.21407334,-351.21407334
SB,@SBV6,19.56,0.707,0.0145228215768,1.0,-1.0,-1.0,-1.0,-1.0,-15.0,2016-06-29,-1.0,791.84,3.0,21907.2,19.56,1.0,soft,-1.0,-15.0,-1.0,-14.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,1.0,-1,-1,318.154356846,954.463070539,-954.463070539,-954.463070539,-954.463070539,-954.463070539,-954.463070539,954.463070539,954.463070539,-954.463070539,-954.463070539,954.463070539,954.463070539,-954.463070539
SF,@SFU6,1.0164,0.008155,0.000393700787402,1.0,-1.0,1.0,-1.0,1.0,-19.0,2016-06-23,-1.0,1019.375,2.0,127050.0,1.0164,1.0,currency,1.0,-19.0,1.0,-18.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,1,-1.0,-1,-1,50.0196850394,100.039370079,-100.039370079,-100.039370079,100.039370079,-100.039370079,100.039370079,-100.039370079,-100.039370079,-100.039370079,-100.039370079,100.039370079,100.039370079,-100.039370079
SI,QSIU6,1981.5,68.29,0.0102992912864,1.0,-1.0,1.0,-1.0,-1.0,-6.0,2016-07-13,-1.0,3414.5,1.0,99075.0,1981.5,-1.0,metal,-1.0,-6.0,-1.0,16.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,1,1,-1.0,-1,1,1020.4022842,1020.4022842,-1020.4022842,-1020.4022842,1020.4022842,-1020.4022842,-1020.4022842,1020.4022842,-1020.4022842,-1020.4022842,-1020.4022842,1020.4022842,-1020.4022842,1020.4022842
SIN,INN6,8523.0,89.940626508,-0.00768424729305,-1.0,1.0,-1.0,1.0,-1.0,-2.0,2016-06-24,1.0,179.881253016,12.0,17046.0,8523.0,1.0,index,-1.0,-2.0,-1.0,-1.0,1.0,1.0,12.0,1.0,1.0,12.0,-1.0,2.0,12.0,1.0,2.0,12.0,1.0,1,-1,1.0,1,-1,-130.985679357,1571.82815229,-1571.82815229,-1571.82815229,1571.82815229,-1571.82815229,1571.82815229,-1571.82815229,-1571.82815229,-1571.82815229,-1571.82815229,1571.82815229,-1571.82815229,1571.82815229
SJB,BBU6,153.17,0.3095,-0.000456799791177,-1.0,-1.0,-1.0,1.0,1.0,3.0,2016-07-08,1.0,292.643721634,7.0,144827.912254,153.17,-1.0,rates,1.0,3.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,1.0,7.0,1.0,-1,-1,1.0,1,1,-66.1573600744,463.101520521,-463.101520521,463.101520521,463.101520521,-463.101520521,-463.101520521,463.101520521,-463.101520521,-463.101520521,-463.101520521,463.101520521,463.101520521,-463.101520521
SM,@SMZ6,347.5,14.24,-0.000862564692352,-1.0,1.0,1.0,-1.0,-1.0,6.0,2016-07-13,-1.0,1424.0,2.0,34750.0,347.5,1.0,grain,-1.0,6.0,-1.0,5.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,1,1,-1.0,-1,-1,-29.9741230592,59.9482461185,59.9482461185,-59.9482461185,-59.9482461185,59.9482461185,59.9482461185,-59.9482461185,59.9482461185,59.9482461185,59.9482461185,-59.9482461185,-59.9482461185,59.9482461185
SMI,SWU6,8176.0,112.95,-0.000855431993157,-1.0,1.0,-1.0,1.0,-1.0,-14.0,2016-07-01,1.0,1145.65371742,2.0,82929.3031748,8176.0,1.0,index,-1.0,-14.0,-1.0,-13.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,1,-1,1.0,1,-1,-70.9403791059,141.880758212,-141.880758212,-141.880758212,141.880758212,-141.880758212,141.880758212,-141.880758212,-141.880758212,-141.880758212,-141.880758212,141.880758212,-141.880758212,141.880758212
SSG,SSN6,325.5,5.2648555375,-0.00199294803005,-1.0,1.0,-1.0,1.0,-1.0,17.0,2016-06-27,1.0,785.799333955,3.0,48582.0895522,325.5,1.0,index,-1.0,17.0,1.0,16.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,1.0,1,-1,-96.8215796687,290.464739006,-290.464739006,-290.464739006,290.464739006,-290.464739006,-290.464739006,290.464739006,-290.464739006,-290.464739006,-290.464739006,290.464739006,-290.464739006,290.464739006
STW,TWN6,338.4,5.1193315515,0.00834326579261,1.0,1.0,-1.0,1.0,-1.0,18.0,2016-06-24,-1.0,511.93315515,4.0,33840.0,338.4,1.0,index,-1.0,18.0,-1.0,17.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,1,1,-1.0,-1,-1,282.336114422,1129.34445769,-1129.34445769,1129.34445769,-1129.34445769,1129.34445769,-1129.34445769,1129.34445769,-1129.34445769,-1129.34445769,-1129.34445769,1129.34445769,1129.34445769,-1129.34445769
SXE,EXU6,2967.0,58.95,0.00134998312521,1.0,1.0,-1.0,1.0,1.0,-11.0,2016-07-06,1.0,649.9827,4.0,32714.142,2967.0,1.0,index,1.0,-11.0,-1.0,-10.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,1,-1,1.0,1,-1,44.1635396558,176.654158623,176.654158623,176.654158623,-176.654158623,176.654158623,-176.654158623,176.654158623,176.654158623,176.654158623,176.654158623,-176.654158623,176.654158623,-176.654158623
TF,@TFSU6,1199.1,18.61,-0.0067097415507,-1.0,1.0,-1.0,1.0,-1.0,-18.0,2016-06-27,1.0,1861.0,2.0,119910.0,1199.1,1.0,index,-1.0,-18.0,-1.0,-17.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,1,-1,1.0,1,-1,-804.565109344,1609.13021869,-1609.13021869,-1609.13021869,1609.13021869,-1609.13021869,1609.13021869,-1609.13021869,-1609.13021869,-1609.13021869,-1609.13021869,1609.13021869,-1609.13021869,1609.13021869
TU,@TUU6,109.390625,0.137890625,0.000571673574389,1.0,1.0,1.0,-1.0,1.0,-12.0,2016-07-05,-1.0,275.78125,8.0,218781.25,109.390625,-1.0,rates,1.0,-12.0,1.0,-11.0,-1.0,1.0,8.0,-1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,8.0,-1.0,-1,1,-1.0,-1,1,125.071459197,1000.57167357,-1000.57167357,1000.57167357,1000.57167357,-1000.57167357,1000.57167357,-1000.57167357,-1000.57167357,-1000.57167357,-1000.57167357,1000.57167357,-1000.57167357,1000.57167357
TY,@TYU6,132.234375,0.82109375,0.00189416360838,1.0,-1.0,-1.0,-1.0,1.0,-12.0,2016-07-05,-1.0,821.09375,3.0,132234.375,132.234375,-1.0,rates,1.0,-12.0,1.0,-11.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,-1,1,-1.0,-1,1,250.473540902,751.420622706,-751.420622706,-751.420622706,-751.420622706,-751.420622706,751.420622706,-751.420622706,-751.420622706,-751.420622706,-751.420622706,751.420622706,-751.420622706,751.420622706
US,@USU6,171.46875,2.246875,0.0,1.0,1.0,1.0,-1.0,1.0,-9.0,2016-07-08,-1.0,2246.875,1.0,171468.75,171.46875,-1.0,rates,1.0,-9.0,1.0,-8.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,-1.0,-1,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
VX,@VXQ6,15.825,1.859541032,0.0226171243942,1.0,-1.0,-1.0,-1.0,1.0,17.0,2016-06-27,-1.0,1859.541032,2.0,15825.0,15.825,-1.0,index,1.0,17.0,1.0,-6.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,1,-1.0,-1,1,357.915993538,715.831987076,-715.831987076,-715.831987076,-715.831987076,-715.831987076,715.831987076,-715.831987076,-715.831987076,-715.831987076,-715.831987076,715.831987076,-715.831987076,715.831987076
W,@WU6,417.75,14.1625,0.0115012106538,1.0,1.0,1.0,-1.0,-1.0,-6.0,2016-07-13,-1.0,708.125,3.0,20887.5,417.75,1.0,grain,-1.0,-6.0,-1.0,-5.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,1,1,1.0,1,-1,240.23153753,720.694612591,720.694612591,720.694612591,720.694612591,-720.694612591,-720.694612591,720.694612591,720.694612591,720.694612591,-720.694612591,720.694612591,720.694612591,-720.694612591
YA,APU6,5483.0,70.5,0.00623967700496,1.0,1.0,-1.0,1.0,1.0,17.0,2016-06-28,1.0,1320.99375,2.0,102737.7125,5483.0,1.0,index,1.0,17.0,1.0,-5.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1.0,-1,-1,641.050142228,1282.10028446,-1282.10028446,1282.10028446,-1282.10028446,1282.10028446,1282.10028446,-1282.10028446,-1282.10028446,-1282.10028446,1282.10028446,-1282.10028446,1282.10028446,-1282.10028446
YB,HBSU6,98.16,0.0315,0.000101884870097,1.0,-1.0,-1.0,1.0,-1.0,13.0,2016-07-04,1.0,56.6622,36.0,176570.208,98.16,-1.0,rates,-1.0,13.0,-1.0,-18.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1,-1,1.0,1,1,17.989832705,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
YM,@YMU6,18436.0,222.45,-0.00512654470887,-1.0,-1.0,-1.0,1.0,-1.0,-2.0,2016-06-27,1.0,1112.25,2.0,92180.0,18436.0,1.0,index,-1.0,-2.0,-1.0,16.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,1,-1,-1.0,-1,-1,-472.564891263,945.129782527,945.129782527,945.129782527,945.129782527,-945.129782527,945.129782527,-945.129782527,945.129782527,945.129782527,-945.129782527,945.129782527,-945.129782527,945.129782527
YT2,HTSU6,98.58,0.059,0.000202922077922,1.0,1.0,1.0,-1.0,1.0,20.0,2016-06-23,1.0,123.8174,17.0,206879.988,98.58,-1.0,rates,1.0,20.0,1.0,19.0,1.0,1.0,17.0,1.0,1.0,17.0,1.0,1.0,17.0,1.0,2.0,17.0,-1.0,-1,-1,1.0,1,1,41.9805170454,713.668789773,713.668789773,713.668789773,713.668789773,-713.668789773,713.668789773,-713.668789773,713.668789773,713.668789773,713.668789773,-713.668789773,-713.668789773,713.668789773
YT3,HXSU6,98.06,0.07675,-5.09865905266e-05,-1.0,-1.0,-1.0,1.0,1.0,-11.0,2016-07-06,1.0,460.193,5.0,587967.76,98.06,-1.0,rates,1.0,-11.0,1.0,-10.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,1.0,5.0,1.0,-1,-1,-1.0,-1,1,-29.978471422,149.89235711,149.89235711,149.89235711,149.89235711,-149.89235711,-149.89235711,149.89235711,149.89235711,149.89235711,-149.89235711,149.89235711,149.89235711,-149.89235711
