2016-10-04 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,PC2016-10-04 00:00:00,Close2016-10-04 00:00:00,group,RiskOn,Excess,SEA2016-10-04 00:00:00,SRUN2016-10-04 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-10-03 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-10-03 00:00:00,0.5SIG2016-09-30 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-10-03 00:00:00,0.75SIG2016-09-30 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-10-03 00:00:00,1SIG2016-09-30 00:00:00,RiskOff,AntiExcess,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Excess,PNL_AntiExcess,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
PA,QPAZ6,699.55,16.5625,-0.0172098904187,-1.0,-1.0,-1.0,-1.0,1.0,-15.0,2016-09-13,1656.25,2.0,1.0,1.0,69955.0,-0.0172098904187,699.55,metal,1.0,1.0,1.0,-15.0,-1.0,1.0,-14.0,0.0,1.0,2.0,0.0,2.0,2.0,-1.0,,2.0,2.0,-1.0,,2.0,2.0,-1.0,,-1,-1,1,1,-1,1,-1.0,1,1,1,1,1,1,0.0,0.0,1.0,1.0,-1.0,0,-1,1,1.0,1,-2407.83576847,2407.83576847,2407.83576847,-2407.83576847,-2407.83576847,2407.83576847,-2407.83576847,2407.83576847,-0.0,2407.83576847,2407.83576847,2407.83576847,-2407.83576847,-2407.83576847,-2407.83576847,2407.83576847,2407.83576847,-2407.83576847,-2407.83576847,-2407.83576847,-2407.83576847,-2407.83576847,-2407.83576847,-2407.83576847,-2407.83576847,-2407.83576847,-0.0,-0.0,-2407.83576847,-2407.83576847,2407.83576847,-0.0,2407.83576847
PL,QPLF7,990.5,21.6596816575,-0.018432266376,-1.0,-1.0,1.0,-1.0,1.0,8.0,2016-09-22,1082.98408288,2.0,1.0,1.0,49525.0,-0.018432266376,990.5,metal,-1.0,1.0,1.0,8.0,-1.0,1.0,7.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,,2.0,2.0,-1.0,,2.0,2.0,-1.0,,1,-1,1,1,-1,1,1.0,-1,1,1,1,-1,1,1.0,0.0,0.0,1.0,0.0,1,1,1,1.0,1,-1825.71598454,1825.71598454,1825.71598454,-1825.71598454,1825.71598454,-1825.71598454,-1825.71598454,1825.71598454,-0.0,1825.71598454,-1825.71598454,1825.71598454,-1825.71598454,-1825.71598454,-1825.71598454,1825.71598454,-1825.71598454,1825.71598454,-1825.71598454,-1825.71598454,-1825.71598454,-1825.71598454,-1825.71598454,-1825.71598454,1825.71598454,-1825.71598454,-1825.71598454,-0.0,-0.0,-1825.71598454,-0.0,-1825.71598454,-1825.71598454
RB,QRBX6,1.4996,0.047065481,0.0197891873512,1.0,1.0,1.0,1.0,-1.0,-22.0,2016-09-01,1976.750202,2.0,1.0,1.0,62983.2,0.0197891873512,1.4996,energy,1.0,1.0,-1.0,-22.0,1.0,-1.0,-21.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,2.0,2.0,1.0,,2.0,2.0,1.0,,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,1,-1,1.0,1.0,0.0,-1.0,0.0,-1,-1,-1,-1.0,-1,2492.77268956,2492.77268956,2492.77268956,-2492.77268956,2492.77268956,-2492.77268956,2492.77268956,-2492.77268956,2492.77268956,2492.77268956,2492.77268956,2492.77268956,-2492.77268956,-2492.77268956,-2492.77268956,2492.77268956,2492.77268956,-2492.77268956,-2492.77268956,-2492.77268956,-2492.77268956,-2492.77268956,-2492.77268956,-2492.77268956,2492.77268956,-2492.77268956,2492.77268956,2492.77268956,0.0,-2492.77268956,0.0,-2492.77268956,-2492.77268956
RR,@RRX6,10.095,0.219,0.00298062593145,1.0,-1.0,-1.0,-1.0,-1.0,22.0,2016-09-01,438.0,5.0,1.0,1.0,20190.0,0.00298062593145,10.095,grain,1.0,-1.0,-1.0,22.0,1.0,-1.0,21.0,0.0,1.0,5.0,0.0,1.0,5.0,-1.0,,1.0,5.0,-1.0,,1.0,5.0,-1.0,,-1,1,1,1,1,-1,-1.0,1,1,-1,1,1,1,-1.0,0.0,1.0,0.0,1.0,0,1,1,0.0,1,300.894187779,300.894187779,300.894187779,-300.894187779,300.894187779,-300.894187779,-300.894187779,300.894187779,0.0,-300.894187779,-300.894187779,-300.894187779,300.894187779,300.894187779,-300.894187779,300.894187779,-300.894187779,300.894187779,300.894187779,-300.894187779,300.894187779,300.894187779,0.0,300.894187779,300.894187779,300.894187779,-300.894187779,0.0,300.894187779,0.0,300.894187779,0.0,300.894187779
RS,@RSX6,467.0,6.065,0.00236102167847,1.0,1.0,1.0,1.0,1.0,-15.0,2016-09-13,91.9775553534,22.0,3.0,3.0,7082.1959357,0.00236102167847,467.0,grain,1.0,-1.0,1.0,-15.0,1.0,1.0,-14.0,0.0,1.0,22.0,0.0,1.0,22.0,1.0,,1.0,22.0,1.0,,1.0,22.0,1.0,,-1,1,-1,-1,-1,-1,-1.0,1,1,1,-1,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,-1,-1,0,0.0,0,367.866798978,367.866798978,367.866798978,-367.866798978,367.866798978,-367.866798978,-367.866798978,367.866798978,0.0,367.866798978,367.866798978,367.866798978,-367.866798978,-367.866798978,367.866798978,-367.866798978,-367.866798978,367.866798978,367.866798978,367.866798978,-367.866798978,0.0,0.0,0.0,-367.866798978,-367.866798978,-367.866798978,0.0,-367.866798978,-367.866798978,-367.866798978,-367.866798978,-367.866798978
S,@SX6,963.5,16.85,-0.00976361767729,-1.0,1.0,1.0,-1.0,1.0,10.0,2016-09-20,842.5,3.0,1.0,1.0,48175.0,-0.00976361767729,963.5,grain,1.0,-1.0,1.0,10.0,1.0,1.0,9.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,,1.0,3.0,1.0,,2.0,3.0,-1.0,,-1,1,1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1,-1411.08684481,1411.08684481,-1411.08684481,1411.08684481,-1411.08684481,1411.08684481,1411.08684481,-1411.08684481,-0.0,-1411.08684481,-1411.08684481,1411.08684481,-1411.08684481,1411.08684481,-1411.08684481,1411.08684481,-1411.08684481,1411.08684481,-1411.08684481,1411.08684481,1411.08684481,1411.08684481,1411.08684481,1411.08684481,1411.08684481,1411.08684481,1411.08684481,-0.0,1411.08684481,1411.08684481,1411.08684481,1411.08684481,1411.08684481
SB,@SBH7,23.26,0.6256904645,0.0260255844729,1.0,1.0,1.0,-1.0,1.0,8.0,2016-09-22,700.77332024,3.0,1.0,1.0,26051.2,0.0260255844729,23.26,soft,1.0,1.0,1.0,8.0,-1.0,1.0,7.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,,1.0,3.0,1.0,,2.0,3.0,-1.0,,-1,-1,1,-1,-1,1,1.0,-1,1,1,-1,-1,1,1.0,1.0,0.0,1.0,-1.0,-1,-1,1,1.0,0,2033.99311866,2033.99311866,-2033.99311866,2033.99311866,2033.99311866,-2033.99311866,2033.99311866,-2033.99311866,2033.99311866,2033.99311866,2033.99311866,-2033.99311866,2033.99311866,-2033.99311866,2033.99311866,-2033.99311866,2033.99311866,-2033.99311866,2033.99311866,2033.99311866,-2033.99311866,2033.99311866,2033.99311866,0.0,-2033.99311866,2033.99311866,2033.99311866,2033.99311866,0.0,2033.99311866,-2033.99311866,-2033.99311866,-2033.99311866
SF,@SFZ6,1.0248,0.008958053,-0.00736148779543,-1.0,1.0,1.0,-1.0,-1.0,24.0,2016-08-30,1119.756625,2.0,1.0,1.0,128100.0,-0.00736148779543,1.0248,currency,1.0,1.0,-1.0,24.0,-1.0,-1.0,23.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,,2.0,2.0,-1.0,,-1,-1,1,-1,1,1,-1.0,1,-1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,-1,-1,1,1.0,0,-1886.01317319,1886.01317319,1886.01317319,-1886.01317319,-1886.01317319,1886.01317319,-1886.01317319,1886.01317319,-1886.01317319,-1886.01317319,-1886.01317319,1886.01317319,-1886.01317319,1886.01317319,1886.01317319,-1886.01317319,1886.01317319,-1886.01317319,1886.01317319,-1886.01317319,-1886.01317319,-1886.01317319,-1886.01317319,-0.0,-1886.01317319,-1886.01317319,-1886.01317319,-1886.01317319,-1886.01317319,-1886.01317319,1886.01317319,1886.01317319,1886.01317319
SI,QSIZ6,1777.5,49.22,-0.0579287682849,-1.0,-1.0,-1.0,-1.0,-1.0,-8.0,2016-09-22,2461.0,1.0,1.0,1.0,88875.0,-0.0579287682849,1777.5,metal,-1.0,1.0,-1.0,-8.0,-1.0,-1.0,-7.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,1,-1,1,1,1,1,1.0,-1,-1,-1,1,1,1,1.0,0.0,1.0,1.0,1.0,1,1,0,0.0,0,-5148.41928132,5148.41928132,5148.41928132,-5148.41928132,5148.41928132,-5148.41928132,-5148.41928132,5148.41928132,-0.0,5148.41928132,5148.41928132,5148.41928132,-5148.41928132,-5148.41928132,5148.41928132,-5148.41928132,-5148.41928132,5148.41928132,5148.41928132,5148.41928132,-5148.41928132,-0.0,-0.0,-0.0,-5148.41928132,-5148.41928132,-5148.41928132,-0.0,-5148.41928132,-5148.41928132,-5148.41928132,-5148.41928132,-5148.41928132
SIN,INV6,8794.0,105.764908716,0.000682749203459,1.0,-1.0,1.0,-1.0,-1.0,16.0,2016-09-12,211.529817433,10.0,2.0,2.0,17588.0,0.000682749203459,8794.0,index,1.0,1.0,-1.0,16.0,1.0,-1.0,15.0,1.0,1.0,10.0,1.0,1.0,10.0,1.0,,1.0,10.0,-1.0,,1.0,10.0,-1.0,,-1,-1,1,1,1,-1,-1.0,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0,1,1,1.0,1,120.081929904,120.081929904,120.081929904,-120.081929904,120.081929904,-120.081929904,120.081929904,-120.081929904,120.081929904,-120.081929904,120.081929904,-120.081929904,120.081929904,120.081929904,-120.081929904,120.081929904,-120.081929904,120.081929904,120.081929904,120.081929904,120.081929904,120.081929904,120.081929904,120.081929904,120.081929904,120.081929904,120.081929904,120.081929904,120.081929904,120.081929904,120.081929904,0.0,120.081929904
SJB,BBZ6,152.13,0.282,-0.000197160883281,-1.0,1.0,1.0,1.0,-1.0,22.0,2016-09-02,274.105754277,8.0,1.0,1.0,147871.306376,-0.000197160883281,152.13,rates,-1.0,1.0,-1.0,22.0,-1.0,-1.0,21.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,,1.0,8.0,1.0,,1.0,8.0,1.0,,1,-1,-1,-1,1,1,-1.0,1,-1,1,1,-1,-1,1.0,1.0,0.0,1.0,0.0,0,1,0,1.0,1,-233.235499016,233.235499016,233.235499016,-233.235499016,233.235499016,-233.235499016,-233.235499016,233.235499016,-233.235499016,-233.235499016,-233.235499016,-233.235499016,233.235499016,233.235499016,233.235499016,-233.235499016,233.235499016,-233.235499016,233.235499016,-233.235499016,-233.235499016,-0.0,-233.235499016,-233.235499016,233.235499016,233.235499016,-233.235499016,-233.235499016,-0.0,-233.235499016,-0.0,-0.0,-233.235499016
SM,@SMZ6,306.3,6.225,-0.0068093385214,-1.0,1.0,-1.0,1.0,1.0,20.0,2016-09-06,622.5,4.0,1.0,1.0,30630.0,-0.0068093385214,306.3,grain,1.0,-1.0,1.0,20.0,1.0,1.0,19.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,,2.0,4.0,1.0,,2.0,4.0,1.0,,-1,1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1,-834.280155642,834.280155642,-834.280155642,834.280155642,-834.280155642,834.280155642,834.280155642,-834.280155642,834.280155642,-834.280155642,834.280155642,-834.280155642,834.280155642,834.280155642,-834.280155642,834.280155642,-834.280155642,834.280155642,-834.280155642,834.280155642,834.280155642,834.280155642,834.280155642,834.280155642,834.280155642,834.280155642,834.280155642,834.280155642,834.280155642,834.280155642,834.280155642,834.280155642,834.280155642
SMI,SWZ6,8195.0,96.4008797655,0.0072517207473,1.0,1.0,-1.0,1.0,1.0,29.0,2016-08-24,984.586658824,3.0,1.0,1.0,83699.3156981,0.0072517207473,8195.0,index,1.0,1.0,1.0,29.0,1.0,1.0,28.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,,2.0,3.0,1.0,,2.0,3.0,1.0,,-1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1,1820.89219255,1820.89219255,1820.89219255,-1820.89219255,1820.89219255,-1820.89219255,1820.89219255,-1820.89219255,-1820.89219255,1820.89219255,-1820.89219255,1820.89219255,-1820.89219255,-1820.89219255,1820.89219255,-1820.89219255,1820.89219255,-1820.89219255,1820.89219255,-1820.89219255,-1820.89219255,-1820.89219255,-1820.89219255,-1820.89219255,-1820.89219255,-1820.89219255,-1820.89219255,-1820.89219255,-1820.89219255,-1820.89219255,-1820.89219255,-1820.89219255,-1820.89219255
SSG,SSV6,316.7,3.9345752585,0.00539682539683,1.0,-1.0,-1.0,1.0,1.0,10.0,2016-09-20,587.250038582,4.0,1.0,1.0,47268.6567164,0.00539682539683,316.7,index,1.0,-1.0,1.0,10.0,-1.0,1.0,-12.0,0.0,1.0,4.0,0.0,2.0,4.0,-1.0,,2.0,4.0,-1.0,,1.0,4.0,1.0,,-1,1,-1,1,-1,1,-1.0,1,-1,1,1,1,1,-1.0,0.0,1.0,0.0,-1.0,0,-1,1,0.0,0,1020.40274816,1020.40274816,-1020.40274816,1020.40274816,1020.40274816,-1020.40274816,-1020.40274816,1020.40274816,0.0,-1020.40274816,-1020.40274816,1020.40274816,-1020.40274816,1020.40274816,1020.40274816,-1020.40274816,-1020.40274816,1020.40274816,-1020.40274816,1020.40274816,1020.40274816,1020.40274816,0.0,0.0,1020.40274816,1020.40274816,-1020.40274816,0.0,1020.40274816,0.0,-1020.40274816,0.0,-1020.40274816
STW,TWV6,346.9,5.1231913345,0.00667440510737,1.0,1.0,1.0,1.0,1.0,-15.0,2016-09-14,512.31913345,4.0,1.0,1.0,34690.0,0.00667440510737,346.9,index,1.0,1.0,1.0,-15.0,1.0,1.0,-14.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,,2.0,4.0,1.0,,2.0,4.0,1.0,,-1,-1,-1,-1,-1,-1,-1.0,1,1,1,-1,-1,-1,0.0,0.0,-1.0,0.0,-1.0,-1,-1,0,1.0,0,926.140452699,926.140452699,926.140452699,-926.140452699,926.140452699,-926.140452699,926.140452699,-926.140452699,0.0,926.140452699,926.140452699,926.140452699,-926.140452699,-926.140452699,926.140452699,-926.140452699,-926.140452699,926.140452699,926.140452699,926.140452699,-926.140452699,0.0,926.140452699,0.0,-926.140452699,-926.140452699,0.0,0.0,-926.140452699,0.0,-926.140452699,-926.140452699,-926.140452699
SXE,EXZ6,3023.0,51.9472941175,0.0137491616365,1.0,-1.0,-1.0,-1.0,-1.0,12.0,2016-09-16,581.965535998,4.0,1.0,1.0,33866.669,0.0137491616365,3023.0,index,1.0,1.0,-1.0,12.0,-1.0,1.0,11.0,0.0,1.0,4.0,0.0,1.0,4.0,-1.0,,1.0,4.0,-1.0,,1.0,4.0,-1.0,,-1,-1,1,1,-1,1,1.0,-1,1,-1,1,1,1,0.0,0.0,1.0,1.0,-1.0,0,-1,1,1.0,0,1862.55322468,1862.55322468,-1862.55322468,1862.55322468,1862.55322468,-1862.55322468,1862.55322468,-1862.55322468,0.0,-1862.55322468,-1862.55322468,-1862.55322468,1862.55322468,1862.55322468,1862.55322468,-1862.55322468,1862.55322468,-1862.55322468,1862.55322468,-1862.55322468,1862.55322468,1862.55322468,1862.55322468,0.0,1862.55322468,1862.55322468,0.0,0.0,1862.55322468,1862.55322468,-1862.55322468,0.0,-1862.55322468
TF,@TFSZ6,1237.3,19.154286009,-0.00466575496742,-1.0,1.0,1.0,1.0,-1.0,-14.0,2016-09-14,1915.4286009,2.0,1.0,1.0,123730.0,-0.00466575496742,1237.3,index,1.0,1.0,-1.0,-14.0,-1.0,-1.0,-13.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,,1.0,2.0,1.0,,-1,-1,-1,-1,1,1,1.0,-1,-1,1,1,1,1,1.0,1.0,1.0,0.0,-1.0,-1,-1,1,1.0,0,-1154.58772424,1154.58772424,1154.58772424,-1154.58772424,-1154.58772424,1154.58772424,-1154.58772424,1154.58772424,-1154.58772424,-1154.58772424,-1154.58772424,-1154.58772424,1154.58772424,1154.58772424,1154.58772424,-1154.58772424,-1154.58772424,1154.58772424,1154.58772424,-1154.58772424,-1154.58772424,-1154.58772424,-1154.58772424,-0.0,-1154.58772424,-1154.58772424,-1154.58772424,-1154.58772424,-1154.58772424,-0.0,1154.58772424,1154.58772424,1154.58772424
TU,@TUZ6,109.1015625,0.090625,-0.000429461026412,-1.0,-1.0,-1.0,-1.0,-1.0,-5.0,2016-09-27,181.25,12.0,2.0,2.0,218203.125,-0.000429461026412,109.1015625,rates,-1.0,1.0,-1.0,-5.0,-1.0,-1.0,25.0,0.0,1.0,12.0,0.0,2.0,12.0,-1.0,,2.0,12.0,-1.0,,2.0,12.0,-1.0,,1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1.0,0.0,1.0,1.0,1.0,1,1,1,1.0,1,-1124.51685635,1124.51685635,1124.51685635,-1124.51685635,1124.51685635,-1124.51685635,-1124.51685635,1124.51685635,-0.0,1124.51685635,1124.51685635,1124.51685635,-1124.51685635,-1124.51685635,1124.51685635,-1124.51685635,1124.51685635,-1124.51685635,1124.51685635,-1124.51685635,-1124.51685635,-1124.51685635,-1124.51685635,-1124.51685635,-1124.51685635,-1124.51685635,-1124.51685635,-0.0,-1124.51685635,-1124.51685635,-1124.51685635,-1124.51685635,-1124.51685635
TY,@TYZ6,130.5,0.50390625,-0.00346020761246,-1.0,1.0,1.0,-1.0,-1.0,-3.0,2016-09-13,503.90625,4.0,1.0,1.0,130500.0,-0.00346020761246,130.5,rates,-1.0,1.0,-1.0,-3.0,-1.0,-1.0,14.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,,1.0,4.0,1.0,,2.0,4.0,-1.0,,1,-1,1,-1,1,1,-1.0,1,-1,1,1,-1,-1,1.0,1.0,0.0,1.0,0.0,0,1,0,1.0,1,-1806.2283737,1806.2283737,1806.2283737,-1806.2283737,1806.2283737,-1806.2283737,-1806.2283737,1806.2283737,-1806.2283737,-1806.2283737,-1806.2283737,1806.2283737,-1806.2283737,1806.2283737,1806.2283737,-1806.2283737,1806.2283737,-1806.2283737,1806.2283737,-1806.2283737,-1806.2283737,-0.0,-1806.2283737,-1806.2283737,1806.2283737,1806.2283737,-1806.2283737,-1806.2283737,-0.0,-1806.2283737,-0.0,-0.0,-1806.2283737
US,@USZ6,166.4375,1.5609375,-0.00966902194124,-1.0,-1.0,-1.0,1.0,-1.0,-3.0,2016-09-21,1560.9375,2.0,1.0,1.0,166437.5,-0.00966902194124,166.4375,rates,-1.0,1.0,-1.0,-3.0,-1.0,-1.0,8.0,0.0,1.0,2.0,0.0,2.0,2.0,-1.0,,2.0,2.0,-1.0,,2.0,2.0,1.0,,1,-1,-1,1,1,1,-1.0,1,-1,1,1,1,1,1.0,0.0,1.0,1.0,1.0,1,1,1,1.0,1,-3218.57567869,3218.57567869,3218.57567869,-3218.57567869,3218.57567869,-3218.57567869,-3218.57567869,3218.57567869,-0.0,3218.57567869,3218.57567869,-3218.57567869,3218.57567869,-3218.57567869,3218.57567869,-3218.57567869,3218.57567869,-3218.57567869,3218.57567869,-3218.57567869,-3218.57567869,-3218.57567869,-3218.57567869,-3218.57567869,-3218.57567869,-3218.57567869,-3218.57567869,-0.0,-3218.57567869,-3218.57567869,-3218.57567869,-3218.57567869,-3218.57567869
VX,@VXV6,15.325,1.313117089,-0.00969305331179,-1.0,1.0,1.0,-1.0,-1.0,-10.0,2016-09-20,1313.117089,2.0,1.0,1.0,15325.0,-0.00969305331179,15.325,index,-1.0,-1.0,-1.0,-10.0,-1.0,-1.0,-9.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,,2.0,2.0,-1.0,,1,1,1,-1,1,1,1.0,-1,-1,1,1,-1,-1,1.0,1.0,0.0,0.0,0.0,0,1,0,1.0,1,-297.092084006,297.092084006,297.092084006,-297.092084006,297.092084006,-297.092084006,297.092084006,-297.092084006,-297.092084006,-297.092084006,-297.092084006,297.092084006,-297.092084006,297.092084006,297.092084006,-297.092084006,-297.092084006,297.092084006,297.092084006,-297.092084006,-297.092084006,-0.0,-297.092084006,-297.092084006,297.092084006,297.092084006,-297.092084006,-297.092084006,-0.0,-0.0,-0.0,-0.0,-297.092084006
W,@WZ6,395.5,8.8125,0.0,1.0,-1.0,1.0,-1.0,1.0,11.0,2016-09-19,440.625,5.0,1.0,1.0,19775.0,0.0,395.5,grain,1.0,1.0,1.0,11.0,-1.0,1.0,22.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,,2.0,5.0,-1.0,,2.0,5.0,-1.0,,-1,-1,1,1,-1,1,1.0,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,0,-1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
YA,APZ6,5473.0,62.082618727,0.00164714494876,1.0,1.0,1.0,1.0,-1.0,9.0,2016-09-21,1182.98429984,2.0,1.0,1.0,104288.015,0.00164714494876,5473.0,index,1.0,-1.0,-1.0,9.0,1.0,-1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,2.0,2.0,1.0,,2.0,2.0,1.0,,-1,1,-1,-1,1,-1,-1.0,1,-1,1,-1,1,-1,0.0,1.0,0.0,-1.0,0.0,-1,-1,-1,-1.0,-1,343.554954246,343.554954246,343.554954246,-343.554954246,343.554954246,-343.554954246,-343.554954246,343.554954246,343.554954246,343.554954246,343.554954246,343.554954246,-343.554954246,-343.554954246,-343.554954246,343.554954246,-343.554954246,343.554954246,-343.554954246,343.554954246,-343.554954246,-343.554954246,-343.554954246,-343.554954246,343.554954246,-343.554954246,0.0,343.554954246,0.0,-343.554954246,0.0,-343.554954246,-343.554954246
YB,HBSH7,98.32,0.0255058515,0.000101719051978,1.0,-1.0,1.0,-1.0,-1.0,25.0,2016-08-30,46.6573440319,43.0,6.0,6.0,179854.8096,0.000101719051978,98.32,rates,-1.0,1.0,-1.0,25.0,-1.0,-1.0,24.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1,1.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YM,@YMZ6,18092.0,210.431763146,-0.00352500550782,-1.0,1.0,-1.0,1.0,1.0,12.0,2016-09-16,1052.15881573,2.0,1.0,1.0,90460.0,-0.00352500550782,18092.0,index,1.0,1.0,1.0,12.0,-1.0,1.0,11.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,,2.0,2.0,1.0,,2.0,2.0,1.0,,-1,-1,-1,-1,-1,1,1.0,-1,-1,-1,-1,-1,1,0.0,0.0,0.0,0.0,-1.0,-1,-1,-1,-1.0,-1,-637.743996475,637.743996475,637.743996475,-637.743996475,-637.743996475,637.743996475,-637.743996475,637.743996475,-0.0,-637.743996475,637.743996475,-637.743996475,637.743996475,637.743996475,-637.743996475,637.743996475,-637.743996475,637.743996475,637.743996475,637.743996475,637.743996475,637.743996475,637.743996475,637.743996475,637.743996475,-637.743996475,-0.0,-0.0,-0.0,-0.0,637.743996475,637.743996475,637.743996475
YT2,HTSZ6,98.48,0.0627551445,-0.000406008932196,-1.0,-1.0,-1.0,1.0,-1.0,10.0,2016-09-20,133.929519186,15.0,2.0,2.0,210172.0768,-0.000406008932196,98.48,rates,-1.0,1.0,-1.0,10.0,-1.0,-1.0,9.0,0.0,1.0,15.0,0.0,1.0,15.0,-1.0,,1.0,15.0,-1.0,,1.0,15.0,1.0,,1,-1,-1,1,1,1,-1.0,1,-1,1,1,1,1,1.0,0.0,1.0,1.0,1.0,1,1,1,1.0,1,-1279.97610719,1279.97610719,1279.97610719,-1279.97610719,1279.97610719,-1279.97610719,-1279.97610719,1279.97610719,-0.0,1279.97610719,1279.97610719,-1279.97610719,1279.97610719,-1279.97610719,1279.97610719,-1279.97610719,1279.97610719,-1279.97610719,1279.97610719,-1279.97610719,-1279.97610719,-1279.97610719,-1279.97610719,-1279.97610719,-1279.97610719,-1279.97610719,-1279.97610719,-0.0,-1279.97610719,-1279.97610719,-1279.97610719,-1279.97610719,-1279.97610719
YT3,HXSZ6,97.97,0.0756263625,-0.000408121620243,-1.0,-1.0,-1.0,-1.0,-1.0,9.0,2016-09-21,461.13930798,5.0,1.0,1.0,597381.872,-0.000408121620243,97.97,rates,-1.0,1.0,-1.0,9.0,-1.0,-1.0,8.0,0.0,1.0,5.0,0.0,1.0,5.0,-1.0,,1.0,5.0,-1.0,,2.0,5.0,-1.0,,1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1.0,0.0,1.0,1.0,1.0,1,1,1,1.0,1,-1219.02228752,1219.02228752,1219.02228752,-1219.02228752,1219.02228752,-1219.02228752,-1219.02228752,1219.02228752,-0.0,1219.02228752,1219.02228752,1219.02228752,-1219.02228752,-1219.02228752,1219.02228752,-1219.02228752,1219.02228752,-1219.02228752,1219.02228752,-1219.02228752,-1219.02228752,-1219.02228752,-1219.02228752,-1219.02228752,-1219.02228752,-1219.02228752,-1219.02228752,-0.0,-1219.02228752,-1219.02228752,-1219.02228752,-1219.02228752,-1219.02228752
