2016-08-16 00:00:00,Contract,LastClose,ATR20,PC2016-08-16 00:00:00,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,Close2016-08-16 00:00:00,RiskOn,group,SEA2016-08-16 00:00:00,SRUN2016-08-16 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-08-15 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-08-15 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-08-15 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-08-15 00:00:00,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting4,Voting5,Voting6,RiskOff,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6
LB,@LBU6,323.3,6.05,-0.00400492914356,-1.0,-1.0,-1.0,-1.0,1.0,-5.0,2016-08-09,665.5,4.0,1.0,1.0,35563.0,323.3,1.0,soft,1.0,-5.0,1.0,1.0,-4.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
LC,@LEV6,113.4,1.82625,-0.00504496600132,-1.0,-1.0,1.0,-1.0,-1.0,18.0,2016-07-21,730.5,3.0,1.0,1.0,45360.0,113.4,1.0,meat,-1.0,18.0,-1.0,-1.0,17.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1,1,1,1,-1.0,1,-1,1,1,1,1,1,-1,-686.518973459,686.518973459,686.518973459,-686.518973459,-686.518973459,686.518973459,-686.518973459,686.518973459,-686.518973459,686.518973459,-686.518973459,-686.518973459,686.518973459,-686.518973459,686.518973459,-686.518973459,686.518973459,-686.518973459,-686.518973459,-686.518973459,-686.518973459,-686.518973459
LCO,EBZ6,49.88,1.421,0.0173363246992,1.0,-1.0,-1.0,-1.0,-1.0,-10.0,2016-08-02,1421.0,2.0,1.0,1.0,49880.0,49.88,1.0,energy,-1.0,-10.0,1.0,-1.0,-9.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,1,-1,1.0,-1,1,-1,-1,-1,1,-1,-1,1729.47175199,1729.47175199,1729.47175199,-1729.47175199,1729.47175199,-1729.47175199,-1729.47175199,-1729.47175199,-1729.47175199,-1729.47175199,1729.47175199,1729.47175199,-1729.47175199,1729.47175199,1729.47175199,-1729.47175199,1729.47175199,-1729.47175199,-1729.47175199,-1729.47175199,1729.47175199,-1729.47175199
LGO,GASU6,428.75,13.3125,0.0147928994083,1.0,-1.0,-1.0,1.0,-1.0,11.0,2016-08-01,1331.25,2.0,1.0,1.0,42875.0,428.75,1.0,energy,-1.0,11.0,1.0,-1.0,10.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,-1,1,1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,1268.49112426,1268.49112426,1268.49112426,-1268.49112426,1268.49112426,-1268.49112426,-1268.49112426,-1268.49112426,-1268.49112426,1268.49112426,-1268.49112426,1268.49112426,-1268.49112426,1268.49112426,-1268.49112426,1268.49112426,1268.49112426,-1268.49112426,-1268.49112426,-1268.49112426,1268.49112426,-1268.49112426
LH,@HEV6,59.85,1.96,-0.0424,-1.0,1.0,1.0,1.0,-1.0,-1.0,2016-08-10,784.0,3.0,1.0,1.0,23940.0,59.85,1.0,meat,-1.0,-1.0,1.0,-1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,1,-1,-1.0,1,1,-1,1,1,1,1,-1,-3045.168,3045.168,-3045.168,3045.168,-3045.168,3045.168,-3045.168,-3045.168,-3045.168,-3045.168,3045.168,3045.168,3045.168,-3045.168,3045.168,-3045.168,-3045.168,3045.168,-3045.168,-3045.168,-3045.168,-3045.168
LRC,LRCU6,1775.0,21.8,-0.0144364242088,-1.0,-1.0,-1.0,-1.0,1.0,4.0,2016-08-10,218.0,10.0,3.0,2.0,17750.0,1775.0,1.0,soft,1.0,4.0,-1.0,1.0,3.0,-1.0,1.0,10.0,-1.0,1.0,10.0,-1.0,2.0,10.0,-1.0,2.0,10.0,-1.0,1,1,-1,1,1.0,-1,-1,1,-1,-1,-1,-1,-1,-2562.46529706,2562.46529706,2562.46529706,-2562.46529706,-2562.46529706,2562.46529706,2562.46529706,2562.46529706,2562.46529706,2562.46529706,-2562.46529706,-2562.46529706,-2562.46529706,2562.46529706,-2562.46529706,2562.46529706,2562.46529706,-2562.46529706,2562.46529706,2562.46529706,2562.46529706,2562.46529706
LSU,QWV6,544.5,11.26,0.00777345918934,1.0,1.0,-1.0,1.0,-1.0,-4.0,2016-08-10,563.0,4.0,1.0,1.0,27225.0,544.5,1.0,soft,-1.0,-4.0,1.0,-1.0,5.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,1,-1,-1.0,1,1,-1,1,1,1,-1,-1,846.529705719,846.529705719,846.529705719,-846.529705719,846.529705719,-846.529705719,-846.529705719,846.529705719,-846.529705719,846.529705719,-846.529705719,-846.529705719,-846.529705719,846.529705719,-846.529705719,846.529705719,846.529705719,-846.529705719,846.529705719,846.529705719,846.529705719,-846.529705719
MEM,@MMEU6,916.8,9.91,-0.00456026058632,-1.0,1.0,-1.0,1.0,-1.0,-21.0,2016-07-18,495.5,5.0,2.0,1.0,45840.0,916.8,1.0,index,-1.0,-21.0,1.0,1.0,-20.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,2.0,5.0,1.0,2.0,5.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,-1045.21172638,1045.21172638,-1045.21172638,1045.21172638,-1045.21172638,1045.21172638,1045.21172638,-1045.21172638,1045.21172638,-1045.21172638,1045.21172638,1045.21172638,-1045.21172638,1045.21172638,1045.21172638,-1045.21172638,-1045.21172638,1045.21172638,1045.21172638,1045.21172638,-1045.21172638,1045.21172638
MFX,IBU6,8635.0,127.950374995,-0.00976470723122,-1.0,1.0,-1.0,1.0,1.0,12.0,2016-08-03,1442.76842845,2.0,1.0,1.0,97368.26,8635.0,1.0,index,1.0,12.0,1.0,1.0,-2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,-1901.54510503,1901.54510503,-1901.54510503,1901.54510503,-1901.54510503,1901.54510503,1901.54510503,-1901.54510503,1901.54510503,-1901.54510503,1901.54510503,1901.54510503,-1901.54510503,1901.54510503,1901.54510503,-1901.54510503,-1901.54510503,1901.54510503,1901.54510503,1901.54510503,-1901.54510503,1901.54510503
MP,@PXU6,0.05534,0.000564,0.00344514959202,1.0,-1.0,-1.0,1.0,-1.0,-10.0,2016-08-02,282.0,8.0,2.0,1.0,27670.0,0.05534,1.0,currency,-1.0,-10.0,1.0,-1.0,-9.0,-1.0,1.0,8.0,-1.0,1.0,8.0,-1.0,1.0,8.0,-1.0,2.0,8.0,1.0,-1,1,1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,762.61831369,762.61831369,762.61831369,-762.61831369,762.61831369,-762.61831369,-762.61831369,-762.61831369,-762.61831369,762.61831369,-762.61831369,762.61831369,-762.61831369,762.61831369,762.61831369,-762.61831369,762.61831369,-762.61831369,-762.61831369,-762.61831369,-762.61831369,-762.61831369
MW,@MWZ6,516.5,8.6764070845,-0.000967117988395,-1.0,1.0,1.0,1.0,1.0,16.0,2016-08-01,433.820354225,5.0,2.0,1.0,25825.0,516.5,1.0,grain,1.0,16.0,1.0,1.0,15.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,-1,-1,-1,-1,1.0,-1,1,1,-1,1,-1,-1,-1,-124.879110251,124.879110251,-124.879110251,124.879110251,-124.879110251,124.879110251,-124.879110251,-124.879110251,-124.879110251,-124.879110251,124.879110251,124.879110251,-124.879110251,124.879110251,-124.879110251,124.879110251,-124.879110251,-124.879110251,124.879110251,-124.879110251,124.879110251,124.879110251
NE,@NEU6,0.7271,0.00782,0.00958067203555,1.0,-1.0,1.0,-1.0,-1.0,-18.0,2016-07-21,782.0,3.0,1.0,1.0,72710.0,0.7271,1.0,currency,-1.0,-18.0,1.0,-1.0,-17.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,1,-1,1.0,-1,1,1,-1,1,1,1,-1,2089.83199111,2089.83199111,2089.83199111,-2089.83199111,2089.83199111,-2089.83199111,2089.83199111,-2089.83199111,2089.83199111,-2089.83199111,2089.83199111,2089.83199111,-2089.83199111,2089.83199111,2089.83199111,-2089.83199111,2089.83199111,2089.83199111,-2089.83199111,2089.83199111,2089.83199111,2089.83199111
NG,QNGV6,2.657,0.094679196,0.0106504374287,1.0,1.0,1.0,-1.0,-1.0,9.0,2016-08-03,946.79196,3.0,1.0,1.0,26570.0,2.657,1.0,energy,-1.0,9.0,1.0,-1.0,11.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1,-1,1,-1,-1.0,1,1,-1,1,1,1,1,-1,848.94636744,848.94636744,848.94636744,-848.94636744,848.94636744,-848.94636744,848.94636744,848.94636744,848.94636744,-848.94636744,848.94636744,-848.94636744,-848.94636744,848.94636744,-848.94636744,848.94636744,848.94636744,-848.94636744,848.94636744,848.94636744,848.94636744,848.94636744
NIY,@NKDU6,16560.0,304.25,-0.0183758150563,-1.0,1.0,-1.0,1.0,-1.0,-9.0,2016-08-03,1516.6999003,2.0,1.0,1.0,82552.3429711,16560.0,1.0,index,-1.0,-9.0,1.0,-1.0,-8.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,1,-1,1.0,-1,1,-1,1,1,-1,-1,-1,-3033.9331738,3033.9331738,-3033.9331738,3033.9331738,-3033.9331738,3033.9331738,3033.9331738,-3033.9331738,3033.9331738,-3033.9331738,3033.9331738,3033.9331738,3033.9331738,-3033.9331738,-3033.9331738,3033.9331738,-3033.9331738,3033.9331738,-3033.9331738,-3033.9331738,3033.9331738,3033.9331738
NQ,@NQU6,4798.5,35.6125,-0.00502825151625,-1.0,1.0,-1.0,1.0,1.0,-20.0,2016-07-19,712.25,3.0,1.0,1.0,95970.0,4798.5,1.0,index,1.0,-20.0,1.0,1.0,-19.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,-1447.68389404,1447.68389404,-1447.68389404,1447.68389404,-1447.68389404,1447.68389404,1447.68389404,-1447.68389404,1447.68389404,-1447.68389404,1447.68389404,1447.68389404,-1447.68389404,1447.68389404,1447.68389404,-1447.68389404,-1447.68389404,1447.68389404,1447.68389404,1447.68389404,-1447.68389404,1447.68389404
O,@OZ6,187.25,4.725,0.00402144772118,1.0,1.0,1.0,1.0,1.0,2.0,2016-08-05,236.25,9.0,3.0,2.0,9362.5,187.25,1.0,grain,1.0,2.0,1.0,1.0,-1.0,1.0,1.0,9.0,1.0,1.0,9.0,1.0,2.0,9.0,1.0,2.0,9.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,338.857238606,338.857238606,338.857238606,-338.857238606,338.857238606,-338.857238606,338.857238606,338.857238606,338.857238606,338.857238606,-338.857238606,-338.857238606,338.857238606,-338.857238606,-338.857238606,338.857238606,338.857238606,-338.857238606,-338.857238606,-338.857238606,338.857238606,-338.857238606
OJ,@OJU6,178.6,7.1175,-0.0151640474221,-1.0,1.0,1.0,1.0,-1.0,5.0,2016-08-09,1067.625,2.0,1.0,1.0,26790.0,178.6,1.0,soft,-1.0,5.0,1.0,-1.0,-5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1,-1,1,-1,1.0,-1,1,1,1,1,-1,1,-1,-812.489660877,812.489660877,-812.489660877,812.489660877,-812.489660877,812.489660877,-812.489660877,-812.489660877,-812.489660877,-812.489660877,812.489660877,812.489660877,812.489660877,-812.489660877,-812.489660877,812.489660877,-812.489660877,-812.489660877,-812.489660877,-812.489660877,812.489660877,-812.489660877
PA,QPAU6,705.1,17.6825,0.0185626579993,1.0,1.0,1.0,-1.0,-1.0,4.0,2016-08-10,1768.25,2.0,1.0,1.0,70510.0,705.1,1.0,metal,-1.0,4.0,1.0,-1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,-1.0,1,-1,1,-1,-1.0,1,1,-1,1,1,1,1,-1,2617.70603106,2617.70603106,2617.70603106,-2617.70603106,2617.70603106,-2617.70603106,2617.70603106,2617.70603106,2617.70603106,-2617.70603106,2617.70603106,-2617.70603106,-2617.70603106,2617.70603106,-2617.70603106,2617.70603106,2617.70603106,-2617.70603106,2617.70603106,2617.70603106,2617.70603106,2617.70603106
PL,QPLV6,1124.1,25.46,0.00698736898683,1.0,-1.0,-1.0,-1.0,-1.0,4.0,2016-08-10,1273.0,2.0,1.0,1.0,56205.0,1124.1,-1.0,metal,-1.0,4.0,-1.0,-1.0,3.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,1,1,-1.0,1,-1,-1,1,-1,1,1,1,785.45014781,785.45014781,-785.45014781,785.45014781,-785.45014781,785.45014781,-785.45014781,-785.45014781,-785.45014781,-785.45014781,785.45014781,785.45014781,-785.45014781,785.45014781,-785.45014781,785.45014781,-785.45014781,-785.45014781,785.45014781,-785.45014781,785.45014781,785.45014781
RB,QRBV6,1.3626,0.0425143275,0.0205212702217,1.0,1.0,1.0,-1.0,-1.0,4.0,2016-08-10,1785.601755,2.0,1.0,1.0,57229.2,1.3626,1.0,energy,-1.0,4.0,1.0,-1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,-1.0,1,-1,1,-1,-1.0,1,1,-1,1,1,1,1,-1,2348.83175554,2348.83175554,2348.83175554,-2348.83175554,2348.83175554,-2348.83175554,2348.83175554,2348.83175554,2348.83175554,-2348.83175554,2348.83175554,-2348.83175554,-2348.83175554,2348.83175554,-2348.83175554,2348.83175554,2348.83175554,-2348.83175554,2348.83175554,2348.83175554,2348.83175554,2348.83175554
RR,@RRU6,10.435,0.276,0.0185456320156,1.0,1.0,1.0,1.0,1.0,3.0,2016-08-09,552.0,4.0,1.0,1.0,20870.0,10.435,1.0,grain,1.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,-1,-1,1.0,-1,1,1,-1,1,-1,-1,-1,1548.18936066,1548.18936066,1548.18936066,-1548.18936066,1548.18936066,-1548.18936066,1548.18936066,1548.18936066,1548.18936066,1548.18936066,-1548.18936066,-1548.18936066,1548.18936066,-1548.18936066,1548.18936066,-1548.18936066,1548.18936066,1548.18936066,-1548.18936066,1548.18936066,-1548.18936066,-1548.18936066
RS,@RSX6,465.6,7.825,-0.00618996798292,-1.0,1.0,-1.0,1.0,1.0,9.0,2016-08-03,121.733042937,17.0,5.0,3.0,7243.31051649,465.6,1.0,grain,1.0,9.0,1.0,1.0,8.0,-1.0,1.0,17.0,-1.0,1.0,17.0,-1.0,2.0,17.0,1.0,2.0,17.0,1.0,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-762.209623187,762.209623187,-762.209623187,762.209623187,-762.209623187,762.209623187,762.209623187,-762.209623187,762.209623187,-762.209623187,762.209623187,762.209623187,-762.209623187,762.209623187,-762.209623187,762.209623187,-762.209623187,762.209623187,762.209623187,762.209623187,762.209623187,762.209623187
S,@SX6,1007.25,24.175,-0.0019816695566,-1.0,1.0,-1.0,1.0,1.0,7.0,2016-08-05,1208.75,2.0,1.0,1.0,50362.5,1007.25,1.0,grain,1.0,7.0,1.0,1.0,-9.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,-199.603666089,199.603666089,-199.603666089,199.603666089,-199.603666089,199.603666089,199.603666089,-199.603666089,199.603666089,-199.603666089,199.603666089,199.603666089,-199.603666089,199.603666089,199.603666089,-199.603666089,-199.603666089,199.603666089,199.603666089,199.603666089,-199.603666089,199.603666089
SB,@SBV6,20.26,0.556,0.014014014014,1.0,1.0,-1.0,1.0,-1.0,-3.0,2016-08-08,622.72,4.0,1.0,1.0,22691.2,20.26,1.0,soft,-1.0,-3.0,1.0,-1.0,5.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,1,-1,-1.0,1,1,-1,1,1,1,-1,-1,1271.97917918,1271.97917918,1271.97917918,-1271.97917918,1271.97917918,-1271.97917918,-1271.97917918,1271.97917918,-1271.97917918,1271.97917918,-1271.97917918,-1271.97917918,-1271.97917918,1271.97917918,-1271.97917918,1271.97917918,1271.97917918,-1271.97917918,1271.97917918,1271.97917918,1271.97917918,-1271.97917918
SF,@SFU6,1.0408,0.007775,0.0104854368932,1.0,1.0,1.0,-1.0,1.0,-6.0,2016-08-08,971.875,3.0,1.0,1.0,130100.0,1.0408,1.0,currency,1.0,-6.0,1.0,1.0,-5.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,1,-1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,-1,4092.46601942,4092.46601942,4092.46601942,-4092.46601942,4092.46601942,-4092.46601942,4092.46601942,4092.46601942,4092.46601942,-4092.46601942,4092.46601942,-4092.46601942,4092.46601942,-4092.46601942,-4092.46601942,4092.46601942,-4092.46601942,-4092.46601942,-4092.46601942,-4092.46601942,4092.46601942,-4092.46601942
SI,QSIU6,1987.4,46.075,0.00136040711443,1.0,-1.0,1.0,-1.0,1.0,19.0,2016-08-02,2303.75,1.0,1.0,1.0,99370.0,1987.4,-1.0,metal,1.0,19.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1,1,-1,-1,1.0,-1,-1,1,-1,-1,1,-1,1,135.18365496,135.18365496,135.18365496,-135.18365496,-135.18365496,135.18365496,135.18365496,-135.18365496,135.18365496,-135.18365496,135.18365496,135.18365496,135.18365496,-135.18365496,135.18365496,-135.18365496,-135.18365496,135.18365496,-135.18365496,-135.18365496,135.18365496,-135.18365496
SIN,INQ6,8661.0,89.5857980205,-0.00636723455515,-1.0,-1.0,-1.0,1.0,1.0,6.0,2016-08-08,179.171596041,12.0,3.0,2.0,17322.0,8661.0,1.0,index,1.0,6.0,1.0,1.0,-17.0,-1.0,1.0,12.0,-1.0,1.0,12.0,-1.0,1.0,12.0,-1.0,2.0,12.0,1.0,-1,1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,-1323.51884357,1323.51884357,-1323.51884357,1323.51884357,-1323.51884357,1323.51884357,1323.51884357,1323.51884357,1323.51884357,-1323.51884357,1323.51884357,-1323.51884357,-1323.51884357,1323.51884357,1323.51884357,-1323.51884357,-1323.51884357,1323.51884357,1323.51884357,1323.51884357,-1323.51884357,1323.51884357
SJB,BBU6,151.56,0.477,0.0013875123885,1.0,-1.0,1.0,-1.0,-1.0,6.0,2016-08-08,475.57328016,5.0,2.0,1.0,151106.67996,151.56,-1.0,rates,-1.0,6.0,-1.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,2.0,5.0,-1.0,2.0,5.0,-1.0,1,1,-1,1,1.0,-1,-1,1,-1,-1,-1,1,1,1048.31195215,1048.31195215,-1048.31195215,1048.31195215,-1048.31195215,1048.31195215,1048.31195215,-1048.31195215,1048.31195215,-1048.31195215,1048.31195215,1048.31195215,1048.31195215,-1048.31195215,1048.31195215,-1048.31195215,-1048.31195215,1048.31195215,-1048.31195215,-1048.31195215,-1048.31195215,1048.31195215
SM,@SMZ6,332.3,9.35,-0.00717060053779,-1.0,-1.0,1.0,-1.0,1.0,6.0,2016-08-08,935.0,3.0,1.0,1.0,33230.0,332.3,1.0,grain,1.0,6.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,-1,-1,1.0,-1,-1,1,-1,-1,1,-1,-1,-714.837167613,714.837167613,-714.837167613,714.837167613,-714.837167613,714.837167613,-714.837167613,714.837167613,-714.837167613,714.837167613,-714.837167613,-714.837167613,-714.837167613,714.837167613,-714.837167613,714.837167613,714.837167613,-714.837167613,714.837167613,714.837167613,-714.837167613,714.837167613
SMI,SWU6,8214.0,83.65,-0.00928717886865,-1.0,1.0,-1.0,1.0,-1.0,4.0,2016-08-10,869.361879027,3.0,1.0,1.0,85366.8675951,8214.0,1.0,index,-1.0,4.0,1.0,-1.0,-13.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,1,-1,1.0,-1,1,-1,1,1,-1,-1,-1,-2378.45210644,2378.45210644,-2378.45210644,2378.45210644,-2378.45210644,2378.45210644,2378.45210644,-2378.45210644,2378.45210644,-2378.45210644,2378.45210644,2378.45210644,2378.45210644,-2378.45210644,-2378.45210644,2378.45210644,-2378.45210644,2378.45210644,-2378.45210644,-2378.45210644,2378.45210644,2378.45210644
SSG,SSQ6,315.1,3.8189680705,-0.00221659278024,-1.0,1.0,-1.0,1.0,-1.0,-8.0,2016-08-03,569.995234403,4.0,1.0,1.0,47029.8507463,315.1,1.0,index,-1.0,-8.0,1.0,-1.0,-7.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,1,-1,1.0,-1,1,-1,1,1,-1,-1,-1,-416.98411048,416.98411048,-416.98411048,416.98411048,-416.98411048,416.98411048,416.98411048,-416.98411048,416.98411048,-416.98411048,416.98411048,416.98411048,416.98411048,-416.98411048,-416.98411048,416.98411048,-416.98411048,416.98411048,-416.98411048,-416.98411048,416.98411048,416.98411048
STW,TWQ6,338.8,4.0316264165,-0.00645161290323,-1.0,1.0,-1.0,1.0,1.0,-23.0,2016-07-14,403.16264165,5.0,2.0,1.0,33880.0,338.8,1.0,index,1.0,-23.0,1.0,1.0,-22.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,1.0,5.0,1.0,1.0,5.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,-1092.90322581,1092.90322581,-1092.90322581,1092.90322581,-1092.90322581,1092.90322581,1092.90322581,-1092.90322581,1092.90322581,-1092.90322581,1092.90322581,1092.90322581,-1092.90322581,1092.90322581,1092.90322581,-1092.90322581,-1092.90322581,1092.90322581,1092.90322581,1092.90322581,-1092.90322581,1092.90322581
SXE,EXU6,3022.0,37.7,-0.00853018372703,-1.0,1.0,-1.0,1.0,1.0,-10.0,2016-08-02,425.1052,5.0,2.0,1.0,34076.072,3022.0,1.0,index,1.0,-10.0,1.0,-1.0,-9.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,2.0,5.0,1.0,2.0,5.0,1.0,-1,-1,1,-1,1.0,-1,1,-1,1,1,-1,-1,-1,-1453.37577428,1453.37577428,-1453.37577428,1453.37577428,-1453.37577428,1453.37577428,1453.37577428,-1453.37577428,1453.37577428,-1453.37577428,1453.37577428,1453.37577428,1453.37577428,-1453.37577428,-1453.37577428,1453.37577428,-1453.37577428,1453.37577428,-1453.37577428,-1453.37577428,1453.37577428,1453.37577428
TF,@TFSU6,1230.0,12.595,-0.00790450072592,-1.0,1.0,-1.0,1.0,1.0,8.0,2016-08-04,1259.5,2.0,1.0,1.0,123000.0,1230.0,1.0,index,1.0,8.0,1.0,1.0,7.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-1944.50717858,1944.50717858,-1944.50717858,1944.50717858,-1944.50717858,1944.50717858,1944.50717858,-1944.50717858,1944.50717858,-1944.50717858,1944.50717858,1944.50717858,-1944.50717858,1944.50717858,-1944.50717858,1944.50717858,-1944.50717858,1944.50717858,1944.50717858,1944.50717858,1944.50717858,1944.50717858
TU,@TUU6,109.3203125,0.098828125,-0.0005,-1.0,1.0,1.0,1.0,1.0,-8.0,2016-08-04,197.65625,11.0,3.0,2.0,218640.625,109.3203125,-1.0,rates,1.0,-8.0,-1.0,1.0,-7.0,1.0,1.0,11.0,1.0,1.0,11.0,1.0,1.0,11.0,1.0,2.0,11.0,1.0,-1,-1,-1,1,-1.0,1,-1,1,1,1,-1,1,1,-1202.5234375,1202.5234375,1202.5234375,-1202.5234375,1202.5234375,-1202.5234375,-1202.5234375,-1202.5234375,-1202.5234375,-1202.5234375,1202.5234375,1202.5234375,-1202.5234375,1202.5234375,1202.5234375,-1202.5234375,1202.5234375,-1202.5234375,-1202.5234375,-1202.5234375,1202.5234375,-1202.5234375
TY,@TYU6,132.0,0.6,-0.00189035916824,-1.0,1.0,-1.0,1.0,1.0,-4.0,2016-08-10,600.0,4.0,1.0,1.0,132000.0,132.0,-1.0,rates,1.0,-4.0,-1.0,1.0,-3.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,1.0,1.0,4.0,1.0,-1,-1,-1,1,-1.0,1,-1,-1,1,-1,-1,-1,1,-998.109640832,998.109640832,998.109640832,-998.109640832,998.109640832,-998.109640832,998.109640832,-998.109640832,998.109640832,-998.109640832,998.109640832,998.109640832,-998.109640832,998.109640832,998.109640832,-998.109640832,998.109640832,998.109640832,-998.109640832,998.109640832,998.109640832,998.109640832
US,@USU6,171.09375,1.7,-0.00382096069869,-1.0,-1.0,-1.0,-1.0,1.0,-4.0,2016-08-10,1700.0,2.0,1.0,1.0,171093.75,171.09375,-1.0,rates,1.0,-4.0,-1.0,1.0,6.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,-1,1,1.0,-1,-1,1,-1,-1,-1,-1,1,-1307.48498908,1307.48498908,1307.48498908,-1307.48498908,1307.48498908,-1307.48498908,1307.48498908,1307.48498908,1307.48498908,1307.48498908,-1307.48498908,-1307.48498908,-1307.48498908,1307.48498908,-1307.48498908,1307.48498908,1307.48498908,-1307.48498908,1307.48498908,1307.48498908,1307.48498908,1307.48498908
