2016-09-14 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,PC2016-09-14 00:00:00,Close2016-09-14 00:00:00,group,RiskOn,Excess,SEA2016-09-14 00:00:00,SRUN2016-09-14 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-09-13 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-09-13 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-09-13 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-09-13 00:00:00,RiskOff,AntiExcess,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting5,Voting6,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Excess,PNL_AntiExcess,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
RB,QRBX6,1.3307,0.046550106,-0.0108972042419,-1.0,-1.0,1.0,-1.0,-1.0,8.0,2016-09-01,1955.104452,2.0,1.0,1.0,55889.4,-0.0108972042419,1.3307,energy,1.0,1.0,-1.0,8.0,-1.0,-1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,1.0,1,1,1,0.0,0,1,1,-1218.07641351,1218.07641351,1218.07641351,-1218.07641351,-1218.07641351,1218.07641351,-1218.07641351,1218.07641351,-1218.07641351,1218.07641351,-1218.07641351,1218.07641351,-1218.07641351,-1218.07641351,1218.07641351,-1218.07641351,1218.07641351,-1218.07641351,1218.07641351,-1218.07641351,-1218.07641351,-1218.07641351,-1218.07641351,-1218.07641351,-1218.07641351,-1218.07641351,-1218.07641351,-1218.07641351,-1218.07641351,-1218.07641351,-0.0,-0.0,-1218.07641351
RR,@RRX6,9.895,0.2543304485,0.0291211648466,1.0,-1.0,1.0,-1.0,1.0,-16.0,2016-08-22,508.660897,4.0,1.0,1.0,19790.0,0.0291211648466,9.895,grain,1.0,-1.0,1.0,-16.0,-1.0,1.0,-15.0,-1.0,1.0,4.0,-1.0,1.0,4.0,1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,-1,1,1,1,-1,1,-1.0,1,1,1,1,1,1,1,1,0.0,0,1,1,-1.0,0,-1,1,2305.23140926,2305.23140926,-2305.23140926,2305.23140926,2305.23140926,-2305.23140926,-2305.23140926,2305.23140926,-2305.23140926,-2305.23140926,2305.23140926,-2305.23140926,2305.23140926,2305.23140926,2305.23140926,-2305.23140926,-2305.23140926,2305.23140926,2305.23140926,2305.23140926,2305.23140926,2305.23140926,2305.23140926,2305.23140926,2305.23140926,2305.23140926,0.0,0.0,2305.23140926,2305.23140926,-2305.23140926,0.0,-2305.23140926
RS,@RSX6,457.6,7.245,0.00240963855422,1.0,-1.0,-1.0,-1.0,-1.0,-15.0,2016-08-23,109.789362025,19.0,3.0,3.0,6934.38399758,0.00240963855422,457.6,grain,1.0,-1.0,-1.0,-15.0,-1.0,-1.0,12.0,1.0,1.0,19.0,1.0,1.0,19.0,-1.0,1.0,19.0,-1.0,2.0,19.0,-1.0,-1,1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,0.0,1,1,1,0.0,0,1,1,317.477821576,317.477821576,-317.477821576,317.477821576,317.477821576,-317.477821576,-317.477821576,317.477821576,317.477821576,-317.477821576,-317.477821576,-317.477821576,317.477821576,317.477821576,-317.477821576,317.477821576,-317.477821576,317.477821576,-317.477821576,317.477821576,317.477821576,317.477821576,317.477821576,317.477821576,317.477821576,317.477821576,0.0,317.477821576,317.477821576,317.477821576,0.0,0.0,317.477821576
S,@SX6,942.75,17.25,-0.00132415254237,-1.0,1.0,1.0,1.0,-1.0,-19.0,2016-08-17,862.5,3.0,1.0,1.0,47137.5,-0.00132415254237,942.75,grain,1.0,-1.0,-1.0,-19.0,-1.0,-1.0,-18.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,1,-1,-1,1,1,1.0,-1,-1,1,1,-1,1,1,1,1.0,1,-1,1,-1.0,-1,-1,1,-187.251721398,187.251721398,187.251721398,-187.251721398,-187.251721398,187.251721398,187.251721398,-187.251721398,187.251721398,-187.251721398,-187.251721398,-187.251721398,187.251721398,187.251721398,187.251721398,-187.251721398,-187.251721398,187.251721398,187.251721398,-187.251721398,-187.251721398,-187.251721398,187.251721398,-187.251721398,-187.251721398,-187.251721398,-187.251721398,-187.251721398,187.251721398,-187.251721398,187.251721398,187.251721398,187.251721398
SB,@SBH7,20.73,0.529454052,-0.0109732824427,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,2016-08-24,592.98853824,4.0,1.0,1.0,23217.6,-0.0109732824427,20.73,soft,1.0,1.0,-1.0,14.0,1.0,-1.0,-32.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,-1,-1,1,1,1,-1,1.0,-1,1,-1,1,1,-1,1,-1,0.0,0,1,1,1.0,0,1,0,-1019.09312977,1019.09312977,-1019.09312977,1019.09312977,-1019.09312977,1019.09312977,-1019.09312977,1019.09312977,-1019.09312977,1019.09312977,1019.09312977,1019.09312977,-1019.09312977,-1019.09312977,1019.09312977,-1019.09312977,-1019.09312977,1019.09312977,-1019.09312977,1019.09312977,-1019.09312977,-0.0,-1019.09312977,1019.09312977,-1019.09312977,1019.09312977,-0.0,-0.0,-1019.09312977,-1019.09312977,-1019.09312977,-0.0,-1019.09312977
SF,@SFZ6,1.0325,0.0075092575,0.00430065370781,1.0,-1.0,-1.0,-1.0,1.0,-18.0,2016-08-18,938.6571875,3.0,1.0,1.0,129062.5,0.00430065370781,1.0325,currency,1.0,1.0,1.0,-18.0,-1.0,1.0,-17.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,-1,-1,1,1,-1,1,-1.0,1,1,1,1,1,-1,-1,1,0.0,0,1,1,-1.0,0,-1,1,1665.15935749,1665.15935749,-1665.15935749,1665.15935749,1665.15935749,-1665.15935749,1665.15935749,-1665.15935749,-1665.15935749,-1665.15935749,-1665.15935749,-1665.15935749,1665.15935749,1665.15935749,1665.15935749,-1665.15935749,-1665.15935749,1665.15935749,1665.15935749,1665.15935749,1665.15935749,1665.15935749,1665.15935749,-1665.15935749,-1665.15935749,1665.15935749,0.0,0.0,1665.15935749,1665.15935749,-1665.15935749,0.0,-1665.15935749
SI,QSIZ6,1906.6,45.2517556285,0.00479578392622,1.0,-1.0,1.0,-1.0,1.0,-6.0,2016-09-06,2262.58778142,1.0,1.0,1.0,95330.0,0.00479578392622,1906.6,metal,-1.0,1.0,1.0,-6.0,-1.0,1.0,-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,1,-1,1,1,-1,1,-1.0,1,1,1,1,1,1,-1,1,1.0,0,1,1,0.0,1,1,1,457.182081686,457.182081686,-457.182081686,457.182081686,-457.182081686,457.182081686,457.182081686,-457.182081686,457.182081686,-457.182081686,457.182081686,-457.182081686,457.182081686,457.182081686,457.182081686,-457.182081686,-457.182081686,457.182081686,457.182081686,457.182081686,457.182081686,457.182081686,457.182081686,457.182081686,-457.182081686,457.182081686,457.182081686,0.0,457.182081686,457.182081686,0.0,457.182081686,457.182081686
SIN,INU6,8769.5,84.4444030715,-0.000626780626781,-1.0,1.0,1.0,1.0,-1.0,27.0,2016-08-08,168.888806143,12.0,2.0,2.0,17539.0,-0.000626780626781,8769.5,index,1.0,1.0,-1.0,27.0,1.0,-1.0,26.0,-1.0,1.0,12.0,-1.0,2.0,12.0,1.0,1.0,12.0,1.0,1.0,12.0,1.0,-1,-1,-1,-1,1,-1,-1.0,1,-1,1,-1,1,1,1,1,1.0,0,1,-1,0.0,-1,-1,0,-131.917264957,131.917264957,-131.917264957,131.917264957,-131.917264957,131.917264957,-131.917264957,131.917264957,131.917264957,-131.917264957,-131.917264957,-131.917264957,131.917264957,131.917264957,131.917264957,-131.917264957,131.917264957,-131.917264957,131.917264957,-131.917264957,131.917264957,-0.0,-131.917264957,-131.917264957,-131.917264957,-131.917264957,-131.917264957,-0.0,-131.917264957,131.917264957,-0.0,131.917264957,131.917264957
SJB,BBZ6,151.61,0.2687004495,0.000461924244424,1.0,-1.0,-1.0,-1.0,-1.0,-35.0,2016-07-27,262.479681059,8.0,1.0,1.0,148100.029305,0.000461924244424,151.61,rates,-1.0,1.0,-1.0,-35.0,1.0,-1.0,-34.0,1.0,1.0,8.0,1.0,1.0,8.0,-1.0,1.0,8.0,-1.0,1.0,8.0,-1.0,1,-1,1,1,1,-1,1.0,-1,1,-1,1,1,-1,-1,-1,0.0,0,1,-1,1.0,1,1,0,547.287953089,547.287953089,547.287953089,-547.287953089,-547.287953089,547.287953089,547.287953089,-547.287953089,547.287953089,-547.287953089,-547.287953089,-547.287953089,547.287953089,547.287953089,-547.287953089,547.287953089,547.287953089,-547.287953089,547.287953089,-547.287953089,547.287953089,0.0,547.287953089,-547.287953089,-547.287953089,-547.287953089,0.0,0.0,547.287953089,-547.287953089,547.287953089,547.287953089,547.287953089
SM,@SMZ6,305.7,6.55,-0.00130676249592,-1.0,1.0,-1.0,1.0,-1.0,-26.0,2016-08-08,655.0,4.0,1.0,1.0,30570.0,-0.00130676249592,305.7,grain,1.0,-1.0,-1.0,-26.0,-1.0,-1.0,-25.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,1,-1,-1,1,1,1.0,-1,-1,-1,1,-1,1,1,1,0.0,1,-1,1,-1.0,-1,-1,0,-159.790918001,159.790918001,159.790918001,-159.790918001,-159.790918001,159.790918001,159.790918001,-159.790918001,159.790918001,-159.790918001,159.790918001,-159.790918001,159.790918001,159.790918001,159.790918001,-159.790918001,-159.790918001,159.790918001,159.790918001,159.790918001,-159.790918001,-0.0,159.790918001,-159.790918001,-159.790918001,-159.790918001,-0.0,-159.790918001,159.790918001,-159.790918001,159.790918001,159.790918001,159.790918001
SMI,SWZ6,8135.0,85.425073315,-0.0030637254902,-1.0,-1.0,-1.0,-1.0,1.0,15.0,2016-08-24,877.684920528,3.0,1.0,1.0,83581.6295079,-0.0030637254902,8135.0,index,1.0,1.0,1.0,15.0,-1.0,1.0,14.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1.0,3.0,-1.0,-1,-1,1,1,-1,1,1.0,-1,1,-1,1,-1,-1,-1,1,0.0,0,-1,1,-1.0,0,-1,1,-768.213506506,768.213506506,768.213506506,-768.213506506,-768.213506506,768.213506506,-768.213506506,768.213506506,768.213506506,768.213506506,768.213506506,768.213506506,-768.213506506,-768.213506506,-768.213506506,768.213506506,-768.213506506,768.213506506,-768.213506506,768.213506506,-768.213506506,-768.213506506,768.213506506,768.213506506,768.213506506,-768.213506506,-0.0,-0.0,768.213506506,-768.213506506,768.213506506,-0.0,768.213506506
SSG,SSU6,308.5,4.0252511005,-0.00483870967742,-1.0,-1.0,-1.0,1.0,-1.0,38.0,2016-07-21,600.783746343,4.0,1.0,1.0,46044.7761194,-0.00483870967742,308.5,index,1.0,-1.0,-1.0,38.0,1.0,-1.0,37.0,1.0,1.0,4.0,1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,2.0,4.0,1.0,-1,1,-1,1,1,-1,-1.0,1,-1,-1,1,1,-1,1,-1,-1.0,0,-1,1,1.0,0,1,-1,-891.189215214,891.189215214,-891.189215214,891.189215214,-891.189215214,891.189215214,891.189215214,-891.189215214,-891.189215214,891.189215214,891.189215214,-891.189215214,891.189215214,-891.189215214,891.189215214,-891.189215214,891.189215214,-891.189215214,891.189215214,891.189215214,-891.189215214,891.189215214,-891.189215214,891.189215214,-891.189215214,891.189215214,891.189215214,-0.0,891.189215214,-891.189215214,-891.189215214,-0.0,-891.189215214
STW,TWU6,329.8,4.640860247,-0.00542822677925,-1.0,1.0,-1.0,1.0,-1.0,-5.0,2016-09-07,464.0860247,5.0,1.0,1.0,32980.0,-0.00542822677925,329.8,index,1.0,1.0,-1.0,-5.0,1.0,-1.0,-4.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,2.0,5.0,1.0,2.0,5.0,1.0,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,-1,-1,1,-1,0.0,0,-1,-1,0.0,-1,-1,-1,-895.114595899,895.114595899,-895.114595899,895.114595899,-895.114595899,895.114595899,-895.114595899,895.114595899,895.114595899,-895.114595899,895.114595899,-895.114595899,895.114595899,895.114595899,895.114595899,-895.114595899,-895.114595899,895.114595899,895.114595899,895.114595899,895.114595899,895.114595899,895.114595899,895.114595899,-895.114595899,895.114595899,-0.0,-0.0,895.114595899,895.114595899,-0.0,895.114595899,895.114595899
SXE,EXZ6,2952.0,46.0816470605,-0.0023656640757,-1.0,-1.0,1.0,-1.0,1.0,19.0,2016-08-18,518.418529431,4.0,1.0,1.0,33210.0,-0.0023656640757,2952.0,index,1.0,1.0,1.0,19.0,-1.0,1.0,18.0,-1.0,1.0,4.0,-1.0,1.0,4.0,1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,-1,-1,1,1,-1,1,1.0,-1,1,1,1,-1,1,1,1,1.0,0,1,1,-1.0,0,-1,1,-314.254815816,314.254815816,314.254815816,-314.254815816,-314.254815816,314.254815816,-314.254815816,314.254815816,314.254815816,314.254815816,-314.254815816,314.254815816,-314.254815816,-314.254815816,-314.254815816,314.254815816,-314.254815816,314.254815816,-314.254815816,-314.254815816,-314.254815816,-314.254815816,314.254815816,-314.254815816,-314.254815816,-314.254815816,-314.254815816,-0.0,-314.254815816,-314.254815816,314.254815816,-0.0,314.254815816
TF,@TFSZ6,1204.6,15.661727678,-0.00322714108399,-1.0,-1.0,1.0,-1.0,-1.0,29.0,2016-08-04,1566.1727678,2.0,1.0,1.0,120460.0,-0.00322714108399,1204.6,index,1.0,1.0,-1.0,29.0,-1.0,-1.0,28.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,1.0,1,1,1,0.0,0,1,1,-777.482829955,777.482829955,777.482829955,-777.482829955,-777.482829955,777.482829955,-777.482829955,777.482829955,-777.482829955,777.482829955,-777.482829955,777.482829955,-777.482829955,-777.482829955,777.482829955,-777.482829955,777.482829955,-777.482829955,777.482829955,-777.482829955,-777.482829955,-777.482829955,-777.482829955,-777.482829955,-777.482829955,-777.482829955,-777.482829955,-777.482829955,-777.482829955,-777.482829955,-0.0,-0.0,-777.482829955
TU,@TUZ6,109.2109375,0.0980153615,0.00100250626566,1.0,-1.0,1.0,-1.0,1.0,-50.0,2016-07-05,196.030723,11.0,2.0,2.0,218421.875,0.00100250626566,109.2109375,rates,-1.0,1.0,1.0,-50.0,-1.0,1.0,-49.0,1.0,1.0,11.0,1.0,1.0,11.0,1.0,1.0,11.0,-1.0,1.0,11.0,-1.0,1,-1,1,1,-1,1,-1.0,1,1,1,1,1,1,-1,1,1.0,0,1,1,0.0,1,1,1,2408.6622807,2408.6622807,-2408.6622807,2408.6622807,-2408.6622807,2408.6622807,2408.6622807,-2408.6622807,2408.6622807,-2408.6622807,2408.6622807,-2408.6622807,2408.6622807,2408.6622807,2408.6622807,-2408.6622807,-2408.6622807,2408.6622807,2408.6622807,2408.6622807,2408.6622807,2408.6622807,2408.6622807,2408.6622807,-2408.6622807,2408.6622807,2408.6622807,0.0,2408.6622807,2408.6622807,0.0,2408.6622807,2408.6622807
TY,@TYZ6,130.4375,0.548404736,0.00348599591297,1.0,-1.0,1.0,-1.0,1.0,-50.0,2016-07-05,548.404736,4.0,1.0,1.0,130437.5,0.00348599591297,130.4375,rates,-1.0,1.0,1.0,-50.0,-1.0,1.0,-49.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,1,-1,1,1,-1,1,-1.0,1,1,1,1,1,1,-1,1,1.0,0,1,1,0.0,1,1,1,1818.81836759,1818.81836759,-1818.81836759,1818.81836759,-1818.81836759,1818.81836759,1818.81836759,-1818.81836759,1818.81836759,-1818.81836759,1818.81836759,-1818.81836759,1818.81836759,1818.81836759,1818.81836759,-1818.81836759,-1818.81836759,1818.81836759,1818.81836759,1818.81836759,1818.81836759,1818.81836759,1818.81836759,1818.81836759,-1818.81836759,1818.81836759,1818.81836759,0.0,1818.81836759,1818.81836759,0.0,1818.81836759,1818.81836759
US,@USZ6,165.875,1.594562659,0.00359236150501,1.0,1.0,1.0,1.0,1.0,-47.0,2016-07-08,1594.562659,2.0,1.0,1.0,165875.0,0.00359236150501,165.875,rates,-1.0,1.0,1.0,-47.0,-1.0,1.0,-46.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1,-1,-1,-1,-1,1,-1.0,1,-1,1,-1,-1,1,-1,1,1.0,0,-1,-1,-1.0,0,-1,0,1191.76592929,1191.76592929,-1191.76592929,1191.76592929,-1191.76592929,1191.76592929,1191.76592929,-1191.76592929,-1191.76592929,1191.76592929,1191.76592929,1191.76592929,-1191.76592929,-1191.76592929,1191.76592929,-1191.76592929,-1191.76592929,1191.76592929,-1191.76592929,1191.76592929,-1191.76592929,0.0,-1191.76592929,1191.76592929,-1191.76592929,1191.76592929,1191.76592929,0.0,-1191.76592929,-1191.76592929,-1191.76592929,0.0,-1191.76592929
VX,@VXV6,18.875,1.0014120945,0.0300136425648,1.0,1.0,-1.0,1.0,-1.0,5.0,2016-09-07,1001.4120945,2.0,1.0,1.0,18875.0,0.0300136425648,18.875,index,-1.0,-1.0,-1.0,5.0,1.0,-1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1,-1,-1,1,-1,-1.0,1,-1,-1,-1,1,-1,-1,-1,-1.0,0,-1,-1,1.0,0,1,-1,1133.01500682,1133.01500682,1133.01500682,-1133.01500682,-1133.01500682,1133.01500682,-1133.01500682,1133.01500682,1133.01500682,1133.01500682,-1133.01500682,1133.01500682,-1133.01500682,-1133.01500682,-1133.01500682,1133.01500682,-1133.01500682,1133.01500682,-1133.01500682,-1133.01500682,-1133.01500682,-1133.01500682,1133.01500682,-1133.01500682,-1133.01500682,-1133.01500682,-1133.01500682,0.0,-1133.01500682,-1133.01500682,1133.01500682,0.0,1133.01500682
W,@WZ6,403.0,9.1875,0.00498753117207,1.0,1.0,1.0,1.0,-1.0,9.0,2016-08-31,459.375,5.0,1.0,1.0,20150.0,0.00498753117207,403.0,grain,1.0,1.0,-1.0,9.0,-1.0,-1.0,-16.0,-1.0,1.0,5.0,-1.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,-1,-1,-1,-1,1,1,1.0,-1,-1,1,1,-1,1,1,1,1.0,1,-1,1,-1.0,-1,-1,1,502.493765586,502.493765586,-502.493765586,502.493765586,502.493765586,-502.493765586,502.493765586,-502.493765586,-502.493765586,502.493765586,502.493765586,502.493765586,-502.493765586,-502.493765586,-502.493765586,502.493765586,502.493765586,-502.493765586,-502.493765586,502.493765586,502.493765586,502.493765586,-502.493765586,502.493765586,502.493765586,502.493765586,502.493765586,502.493765586,-502.493765586,502.493765586,-502.493765586,-502.493765586,-502.493765586
YA,APZ6,5218.0,61.35941165,0.0079196445818,1.0,1.0,1.0,-1.0,1.0,9.0,2016-09-01,1146.04041109,2.0,1.0,1.0,97459.195,0.0079196445818,5218.0,index,1.0,-1.0,1.0,9.0,-1.0,-1.0,8.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,-1,1,1,-1,1,1,-1.0,1,-1,1,1,1,1,1,1,1.0,1,1,1,-1.0,-1,-1,1,1543.68437126,1543.68437126,-1543.68437126,1543.68437126,1543.68437126,-1543.68437126,-1543.68437126,1543.68437126,-1543.68437126,1543.68437126,1543.68437126,-1543.68437126,1543.68437126,-1543.68437126,-1543.68437126,1543.68437126,-1543.68437126,1543.68437126,-1543.68437126,1543.68437126,1543.68437126,1543.68437126,1543.68437126,1543.68437126,1543.68437126,1543.68437126,1543.68437126,1543.68437126,1543.68437126,1543.68437126,-1543.68437126,-1543.68437126,-1543.68437126
YB,HBSZ6,98.28,0.0205,0.0,1.0,-1.0,1.0,-1.0,-1.0,-11.0,2016-08-30,36.75732,55.0,7.0,7.0,176219.9712,0.0,98.28,rates,-1.0,1.0,-1.0,-11.0,1.0,-1.0,-10.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,1,-1,1,1,1,-1,1.0,-1,1,-1,1,1,1,1,-1,1.0,0,1,-1,1.0,1,1,0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
YM,@YMZ6,17920.0,161.303342181,-0.00494197345772,-1.0,1.0,-1.0,1.0,-1.0,28.0,2016-08-04,806.516710903,3.0,1.0,1.0,89600.0,-0.00494197345772,17920.0,index,1.0,1.0,-1.0,28.0,-1.0,1.0,27.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,-1,1,1.0,-1,-1,-1,-1,-1,-1,-1,1,0.0,0,-1,1,-1.0,-1,-1,-1,-1328.40246543,1328.40246543,1328.40246543,-1328.40246543,-1328.40246543,1328.40246543,-1328.40246543,1328.40246543,1328.40246543,-1328.40246543,1328.40246543,-1328.40246543,1328.40246543,1328.40246543,-1328.40246543,1328.40246543,-1328.40246543,1328.40246543,1328.40246543,1328.40246543,1328.40246543,1328.40246543,1328.40246543,1328.40246543,1328.40246543,-1328.40246543,-0.0,-0.0,1328.40246543,-1328.40246543,1328.40246543,1328.40246543,1328.40246543
YT2,HTSZ6,98.46,0.0435257195,-0.000203086921202,-1.0,-1.0,1.0,-1.0,-1.0,59.0,2016-08-02,91.0505821077,22.0,3.0,3.0,205966.5048,-0.000203086921202,98.46,rates,-1.0,1.0,-1.0,59.0,-1.0,-1.0,58.0,1.0,1.0,22.0,1.0,1.0,22.0,1.0,2.0,22.0,-1.0,2.0,22.0,-1.0,1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,1.0,1,1,1,1.0,1,1,1,-920.240273274,920.240273274,920.240273274,-920.240273274,920.240273274,-920.240273274,-920.240273274,920.240273274,-920.240273274,920.240273274,-920.240273274,920.240273274,-920.240273274,-920.240273274,920.240273274,-920.240273274,920.240273274,-920.240273274,920.240273274,-920.240273274,-920.240273274,-920.240273274,-920.240273274,-920.240273274,-920.240273274,-920.240273274,-920.240273274,-920.240273274,-920.240273274,-920.240273274,-920.240273274,-920.240273274,-920.240273274
YT3,HXSZ6,97.9,0.060258199,-0.000484953674162,-1.0,-1.0,1.0,-1.0,-1.0,8.0,2016-09-02,360.151203783,6.0,1.0,1.0,585128.72,-0.000484953674162,97.9,rates,-1.0,1.0,-1.0,8.0,-1.0,-1.0,7.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,6.0,-1.0,2.0,6.0,-1.0,1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,1.0,1,1,1,1.0,1,1,1,-1702.56193573,1702.56193573,1702.56193573,-1702.56193573,1702.56193573,-1702.56193573,-1702.56193573,1702.56193573,-1702.56193573,1702.56193573,-1702.56193573,1702.56193573,-1702.56193573,-1702.56193573,1702.56193573,-1702.56193573,1702.56193573,-1702.56193573,1702.56193573,-1702.56193573,-1702.56193573,-1702.56193573,-1702.56193573,-1702.56193573,-1702.56193573,-1702.56193573,-1702.56193573,-1702.56193573,-1702.56193573,-1702.56193573,-1702.56193573,-1702.56193573,-1702.56193573
