2016-08-19 00:00:00,Contract,LastClose,ATR20,PC2016-08-19 00:00:00,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,Close2016-08-19 00:00:00,RiskOn,group,SEA2016-08-19 00:00:00,SRUN2016-08-19 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-08-18 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-08-18 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-08-18 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-08-18 00:00:00,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting4,Voting5,Voting6,RiskOff,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6
LC,@LEV6,110.25,1.6225,-0.00293918155098,-1.0,-1.0,1.0,-1.0,-1.0,10.0,2016-08-05,649.0,4.0,1.0,1.0,44100.0,110.25,1.0,meat,-1.0,10.0,-1.0,-1.0,-13.0,-1.0,1.0,4.0,-1.0,1.0,4.0,1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,-518.471625593,518.471625593,518.471625593,-518.471625593,-518.471625593,518.471625593,518.471625593,518.471625593,-518.471625593,518.471625593,-518.471625593,-518.471625593,518.471625593,-518.471625593,-518.471625593,518.471625593,518.471625593,-518.471625593,-518.471625593,-518.471625593,518.471625593,-518.471625593
LCO,EBZ6,51.6,1.405,0.000969932104753,1.0,1.0,-1.0,1.0,1.0,13.0,2016-08-02,1405.0,2.0,1.0,1.0,51600.0,51.6,1.0,energy,1.0,13.0,1.0,-1.0,12.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,1,-1,-1.0,1,1,-1,1,1,1,-1,-1,100.09699321,100.09699321,100.09699321,-100.09699321,100.09699321,-100.09699321,100.09699321,100.09699321,-100.09699321,100.09699321,-100.09699321,-100.09699321,-100.09699321,100.09699321,-100.09699321,100.09699321,100.09699321,-100.09699321,100.09699321,100.09699321,100.09699321,-100.09699321
LGO,GASZ6,453.25,13.457440643,-0.00165198237885,-1.0,-1.0,-1.0,1.0,1.0,14.0,2016-08-01,1345.7440643,2.0,1.0,1.0,45325.0,453.25,1.0,energy,1.0,14.0,1.0,-1.0,13.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,-1,1,1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,-149.752202643,149.752202643,-149.752202643,149.752202643,-149.752202643,149.752202643,-149.752202643,149.752202643,149.752202643,-149.752202643,149.752202643,-149.752202643,149.752202643,-149.752202643,149.752202643,-149.752202643,-149.752202643,149.752202643,149.752202643,149.752202643,-149.752202643,149.752202643
LH,@HEV6,61.925,1.94,0.0201812191104,1.0,1.0,-1.0,1.0,-1.0,-8.0,2016-08-09,776.0,3.0,1.0,1.0,24770.0,61.925,1.0,meat,-1.0,-8.0,-1.0,-1.0,6.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,1,1,-1.0,1,1,-1,1,1,-1,1,-1,1499.66639209,1499.66639209,-1499.66639209,1499.66639209,1499.66639209,-1499.66639209,-1499.66639209,1499.66639209,-1499.66639209,1499.66639209,-1499.66639209,-1499.66639209,-1499.66639209,1499.66639209,-1499.66639209,1499.66639209,1499.66639209,-1499.66639209,1499.66639209,1499.66639209,-1499.66639209,1499.66639209
LRC,LRCX6,1817.0,24.825841415,-0.003291278113,-1.0,-1.0,1.0,-1.0,1.0,-15.0,2016-07-29,248.25841415,9.0,3.0,2.0,18170.0,1817.0,1.0,soft,1.0,-15.0,1.0,1.0,-14.0,1.0,1.0,9.0,1.0,1.0,9.0,1.0,2.0,9.0,-1.0,2.0,9.0,-1.0,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,-1,-538.222709819,538.222709819,-538.222709819,538.222709819,-538.222709819,538.222709819,-538.222709819,538.222709819,-538.222709819,538.222709819,-538.222709819,-538.222709819,-538.222709819,538.222709819,538.222709819,-538.222709819,538.222709819,538.222709819,538.222709819,538.222709819,-538.222709819,538.222709819
LSU,QWV6,525.3,11.66,-0.0192307692308,-1.0,-1.0,-1.0,-1.0,-1.0,-16.0,2016-07-28,583.0,4.0,1.0,1.0,26265.0,525.3,1.0,soft,-1.0,-16.0,1.0,-1.0,-15.0,1.0,1.0,4.0,1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,1.0,4.0,-1.0,1,1,1,-1,1.0,-1,1,-1,-1,-1,1,-1,-1,-2020.38461538,2020.38461538,-2020.38461538,2020.38461538,-2020.38461538,2020.38461538,-2020.38461538,2020.38461538,2020.38461538,2020.38461538,-2020.38461538,-2020.38461538,2020.38461538,-2020.38461538,-2020.38461538,2020.38461538,-2020.38461538,2020.38461538,2020.38461538,2020.38461538,-2020.38461538,2020.38461538
MEM,@MMEU6,914.3,10.48,-0.00522250027201,-1.0,1.0,-1.0,1.0,-1.0,-24.0,2016-07-18,524.0,4.0,1.0,1.0,45715.0,914.3,1.0,index,-1.0,-24.0,1.0,-1.0,-23.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,1,-1,1.0,-1,1,-1,1,1,-1,-1,-1,-954.986399739,954.986399739,-954.986399739,954.986399739,-954.986399739,954.986399739,-954.986399739,-954.986399739,954.986399739,-954.986399739,954.986399739,954.986399739,954.986399739,-954.986399739,-954.986399739,954.986399739,-954.986399739,954.986399739,-954.986399739,-954.986399739,954.986399739,954.986399739
MFX,IBU6,8454.0,131.210586683,-0.00960637300843,-1.0,1.0,-1.0,1.0,1.0,-6.0,2016-08-11,1485.56626242,2.0,1.0,1.0,95716.188,8454.0,1.0,index,1.0,-6.0,1.0,1.0,11.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-1838.97080975,1838.97080975,-1838.97080975,1838.97080975,-1838.97080975,1838.97080975,-1838.97080975,-1838.97080975,1838.97080975,-1838.97080975,1838.97080975,1838.97080975,-1838.97080975,1838.97080975,-1838.97080975,1838.97080975,-1838.97080975,1838.97080975,1838.97080975,1838.97080975,1838.97080975,1838.97080975
MP,@PXU6,0.05461,0.000603,-0.00817290228841,-1.0,-1.0,-1.0,-1.0,-1.0,-13.0,2016-08-02,301.5,7.0,2.0,1.0,27305.0,0.05461,1.0,currency,-1.0,-13.0,1.0,-1.0,-12.0,1.0,1.0,7.0,1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,1,1,1,-1,1.0,-1,1,-1,-1,-1,1,-1,-1,-1562.1276789,1562.1276789,-1562.1276789,1562.1276789,-1562.1276789,1562.1276789,-1562.1276789,1562.1276789,1562.1276789,1562.1276789,-1562.1276789,-1562.1276789,1562.1276789,-1562.1276789,-1562.1276789,1562.1276789,-1562.1276789,1562.1276789,1562.1276789,1562.1276789,-1562.1276789,1562.1276789
MW,@MWZ6,527.25,8.0583454635,0.00237642585551,1.0,1.0,-1.0,1.0,1.0,32.0,2016-08-01,402.917273175,5.0,2.0,1.0,26362.5,527.25,1.0,grain,1.0,32.0,1.0,1.0,31.0,1.0,1.0,5.0,1.0,1.0,5.0,-1.0,2.0,5.0,1.0,2.0,5.0,1.0,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,313.24263308,313.24263308,313.24263308,-313.24263308,313.24263308,-313.24263308,313.24263308,313.24263308,-313.24263308,313.24263308,-313.24263308,-313.24263308,313.24263308,-313.24263308,313.24263308,-313.24263308,313.24263308,-313.24263308,-313.24263308,-313.24263308,-313.24263308,-313.24263308
NE,@NEU6,0.7256,0.00821,-0.00425415122821,-1.0,-1.0,-1.0,-1.0,-1.0,-21.0,2016-07-21,821.0,3.0,1.0,1.0,72560.0,0.7256,1.0,currency,-1.0,-21.0,1.0,-1.0,-20.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,1,-1,1.0,-1,1,-1,-1,-1,1,-1,-1,-926.043639358,926.043639358,-926.043639358,926.043639358,-926.043639358,926.043639358,-926.043639358,926.043639358,926.043639358,926.043639358,-926.043639358,-926.043639358,926.043639358,-926.043639358,-926.043639358,926.043639358,-926.043639358,926.043639358,926.043639358,926.043639358,-926.043639358,926.043639358
NG,QNGV6,2.619,0.091589444,-0.0342920353982,-1.0,-1.0,1.0,-1.0,-1.0,15.0,2016-07-29,915.89444,3.0,1.0,1.0,26190.0,2.619,1.0,energy,-1.0,15.0,1.0,-1.0,14.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1,1,1,-1,-1.0,1,1,-1,-1,-1,1,1,-1,-2694.32522124,2694.32522124,-2694.32522124,2694.32522124,-2694.32522124,2694.32522124,-2694.32522124,2694.32522124,-2694.32522124,2694.32522124,-2694.32522124,-2694.32522124,2694.32522124,-2694.32522124,2694.32522124,-2694.32522124,-2694.32522124,2694.32522124,2694.32522124,2694.32522124,-2694.32522124,-2694.32522124
NIY,@NKDU6,16475.0,294.25,-0.00362866646507,-1.0,-1.0,-1.0,-1.0,-1.0,-23.0,2016-07-19,1468.45992614,2.0,1.0,1.0,82218.7843098,16475.0,1.0,index,-1.0,-23.0,-1.0,-1.0,-22.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,-596.689090848,596.689090848,596.689090848,-596.689090848,-596.689090848,596.689090848,596.689090848,596.689090848,596.689090848,596.689090848,-596.689090848,-596.689090848,596.689090848,-596.689090848,-596.689090848,596.689090848,596.689090848,-596.689090848,-596.689090848,-596.689090848,596.689090848,-596.689090848
NQ,@NQU6,4807.0,35.275,-0.000311947592804,-1.0,1.0,-1.0,1.0,1.0,7.0,2016-08-10,705.5,3.0,1.0,1.0,96140.0,4807.0,1.0,index,1.0,7.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-89.9719247166,89.9719247166,-89.9719247166,89.9719247166,-89.9719247166,89.9719247166,-89.9719247166,-89.9719247166,89.9719247166,-89.9719247166,89.9719247166,89.9719247166,-89.9719247166,89.9719247166,-89.9719247166,89.9719247166,-89.9719247166,89.9719247166,89.9719247166,89.9719247166,89.9719247166,89.9719247166
O,@OZ6,184.5,4.3125,0.00408163265306,1.0,1.0,1.0,1.0,1.0,-10.0,2016-08-05,215.625,10.0,3.0,2.0,9225.0,184.5,1.0,grain,1.0,-10.0,-1.0,1.0,-9.0,-1.0,1.0,10.0,-1.0,1.0,10.0,1.0,1.0,10.0,1.0,2.0,10.0,1.0,-1,-1,-1,1,-1.0,1,-1,1,1,1,-1,1,-1,376.530612245,376.530612245,-376.530612245,376.530612245,376.530612245,-376.530612245,-376.530612245,376.530612245,376.530612245,376.530612245,-376.530612245,-376.530612245,376.530612245,-376.530612245,-376.530612245,376.530612245,-376.530612245,376.530612245,376.530612245,376.530612245,-376.530612245,376.530612245
OJ,@OJX6,180.2,6.922257081,0.0154973231896,1.0,-1.0,1.0,-1.0,-1.0,-8.0,2016-08-09,1038.33856215,2.0,1.0,1.0,27030.0,180.2,1.0,soft,-1.0,-8.0,1.0,-1.0,-7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,1,-1,1.0,-1,1,1,-1,1,1,1,-1,837.785291631,837.785291631,837.785291631,-837.785291631,837.785291631,-837.785291631,837.785291631,-837.785291631,837.785291631,-837.785291631,837.785291631,837.785291631,-837.785291631,837.785291631,837.785291631,-837.785291631,837.785291631,837.785291631,-837.785291631,837.785291631,837.785291631,837.785291631
PA,QPAU6,709.35,18.315,-0.00567703952902,-1.0,-1.0,1.0,-1.0,-1.0,-14.0,2016-08-01,1831.5,2.0,1.0,1.0,70935.0,709.35,1.0,metal,-1.0,-14.0,1.0,-1.0,-13.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,1,-1,1.0,-1,1,1,-1,1,1,1,-1,-805.401597981,805.401597981,-805.401597981,805.401597981,-805.401597981,805.401597981,-805.401597981,805.401597981,-805.401597981,805.401597981,-805.401597981,-805.401597981,805.401597981,-805.401597981,-805.401597981,805.401597981,-805.401597981,-805.401597981,805.401597981,-805.401597981,-805.401597981,-805.401597981
PL,QPLV6,1118.4,24.97,-0.0130603600424,-1.0,-1.0,-1.0,1.0,-1.0,7.0,2016-08-10,1248.5,2.0,1.0,1.0,55920.0,1118.4,-1.0,metal,-1.0,7.0,1.0,-1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,-1,1,1,-1,-1.0,1,1,-1,-1,-1,1,-1,1,-1460.67066714,1460.67066714,-1460.67066714,1460.67066714,1460.67066714,-1460.67066714,-1460.67066714,1460.67066714,1460.67066714,-1460.67066714,1460.67066714,-1460.67066714,1460.67066714,-1460.67066714,1460.67066714,-1460.67066714,-1460.67066714,1460.67066714,1460.67066714,1460.67066714,-1460.67066714,1460.67066714
RB,QRBV6,1.4385,0.0449296315,0.0120303925707,1.0,-1.0,-1.0,1.0,-1.0,16.0,2016-07-28,1887.044523,2.0,1.0,1.0,60417.0,1.4385,1.0,energy,-1.0,16.0,1.0,-1.0,15.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,-1,1,1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,1453.68045589,1453.68045589,1453.68045589,-1453.68045589,1453.68045589,-1453.68045589,1453.68045589,-1453.68045589,-1453.68045589,1453.68045589,-1453.68045589,1453.68045589,-1453.68045589,1453.68045589,-1453.68045589,1453.68045589,1453.68045589,-1453.68045589,-1453.68045589,-1453.68045589,1453.68045589,-1453.68045589
RR,@RRX6,10.31,0.283995003,0.00342465721094,1.0,1.0,1.0,1.0,1.0,9.0,2016-08-08,567.990006,4.0,1.0,1.0,20620.0,10.31,1.0,grain,1.0,9.0,-1.0,1.0,8.0,-1.0,1.0,4.0,-1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,1,-1,282.465726758,282.465726758,-282.465726758,282.465726758,282.465726758,-282.465726758,-282.465726758,282.465726758,282.465726758,282.465726758,-282.465726758,-282.465726758,282.465726758,-282.465726758,282.465726758,-282.465726758,-282.465726758,282.465726758,282.465726758,282.465726758,-282.465726758,282.465726758
RS,@RSX6,469.2,7.385,0.00149413020277,1.0,1.0,-1.0,1.0,1.0,16.0,2016-07-27,114.825468398,18.0,5.0,3.0,7295.34323253,469.2,1.0,grain,1.0,16.0,-1.0,1.0,15.0,-1.0,1.0,18.0,-1.0,1.0,18.0,-1.0,2.0,18.0,1.0,2.0,18.0,1.0,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,-1,-1,196.20346794,196.20346794,-196.20346794,196.20346794,196.20346794,-196.20346794,-196.20346794,196.20346794,-196.20346794,196.20346794,-196.20346794,-196.20346794,196.20346794,-196.20346794,196.20346794,-196.20346794,-196.20346794,196.20346794,196.20346794,196.20346794,-196.20346794,-196.20346794
S,@SX6,1004.5,21.95,-0.00985707244948,-1.0,1.0,-1.0,1.0,1.0,10.0,2016-08-05,1097.5,2.0,1.0,1.0,50225.0,1004.5,1.0,grain,1.0,10.0,-1.0,1.0,-12.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,1,-1.0,1,-1,-1,1,-1,-1,-1,-1,-990.142927551,990.142927551,990.142927551,-990.142927551,-990.142927551,990.142927551,990.142927551,-990.142927551,990.142927551,-990.142927551,990.142927551,990.142927551,-990.142927551,990.142927551,990.142927551,-990.142927551,990.142927551,990.142927551,-990.142927551,990.142927551,990.142927551,990.142927551
SB,@SBV6,19.77,0.56,-0.0105105105105,-1.0,1.0,-1.0,1.0,-1.0,-16.0,2016-07-28,627.2,4.0,1.0,1.0,22142.4,19.77,1.0,soft,-1.0,-16.0,1.0,-1.0,-15.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,1,-1,1.0,-1,1,-1,1,1,-1,-1,-1,-930.911711712,930.911711712,-930.911711712,930.911711712,-930.911711712,930.911711712,-930.911711712,-930.911711712,930.911711712,-930.911711712,930.911711712,930.911711712,930.911711712,-930.911711712,-930.911711712,930.911711712,-930.911711712,930.911711712,-930.911711712,-930.911711712,930.911711712,930.911711712
SF,@SFU6,1.0436,0.00812,-0.006000571483,-1.0,1.0,-1.0,1.0,1.0,18.0,2016-07-26,1015.0,2.0,1.0,1.0,130450.0,1.0436,1.0,currency,1.0,18.0,1.0,1.0,17.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-1565.54909991,1565.54909991,-1565.54909991,1565.54909991,-1565.54909991,1565.54909991,-1565.54909991,-1565.54909991,1565.54909991,-1565.54909991,1565.54909991,1565.54909991,-1565.54909991,1565.54909991,-1565.54909991,1565.54909991,-1565.54909991,1565.54909991,1565.54909991,1565.54909991,1565.54909991,1565.54909991
SI,QSIU6,1931.7,45.8,-0.0214285714286,-1.0,-1.0,-1.0,-1.0,1.0,38.0,2016-08-02,2290.0,1.0,1.0,1.0,96585.0,1931.7,-1.0,metal,1.0,38.0,1.0,1.0,-12.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,1,-2069.67857143,2069.67857143,-2069.67857143,2069.67857143,2069.67857143,-2069.67857143,-2069.67857143,2069.67857143,2069.67857143,2069.67857143,-2069.67857143,-2069.67857143,-2069.67857143,2069.67857143,2069.67857143,-2069.67857143,2069.67857143,2069.67857143,2069.67857143,2069.67857143,-2069.67857143,2069.67857143
SIN,INQ6,8688.0,90.175,0.000575837844063,1.0,1.0,1.0,1.0,1.0,9.0,2016-08-08,180.35,12.0,3.0,2.0,17376.0,8688.0,1.0,index,1.0,9.0,1.0,1.0,-20.0,1.0,1.0,12.0,1.0,1.0,12.0,1.0,1.0,12.0,1.0,2.0,12.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,120.069100541,120.069100541,120.069100541,-120.069100541,120.069100541,-120.069100541,120.069100541,120.069100541,120.069100541,120.069100541,-120.069100541,-120.069100541,120.069100541,-120.069100541,-120.069100541,120.069100541,120.069100541,-120.069100541,-120.069100541,-120.069100541,120.069100541,-120.069100541
SJB,BBU6,151.44,0.4725,0.000330272805337,1.0,-1.0,1.0,-1.0,-1.0,-17.0,2016-07-27,471.60395249,5.0,2.0,1.0,151152.809662,151.44,-1.0,rates,-1.0,-17.0,1.0,-1.0,-16.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,1,1,1,-1,1.0,-1,1,1,-1,1,1,1,1,249.608312408,249.608312408,249.608312408,-249.608312408,-249.608312408,249.608312408,249.608312408,-249.608312408,249.608312408,-249.608312408,249.608312408,249.608312408,-249.608312408,249.608312408,249.608312408,-249.608312408,249.608312408,249.608312408,-249.608312408,249.608312408,249.608312408,249.608312408
SM,@SMZ6,325.5,8.43,-0.0172101449275,-1.0,1.0,-1.0,1.0,1.0,-9.0,2016-08-08,843.0,3.0,1.0,1.0,32550.0,325.5,1.0,grain,1.0,-9.0,-1.0,1.0,-8.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,1,-1.0,1,-1,-1,1,-1,-1,-1,-1,-1680.57065217,1680.57065217,1680.57065217,-1680.57065217,-1680.57065217,1680.57065217,1680.57065217,-1680.57065217,1680.57065217,-1680.57065217,1680.57065217,1680.57065217,-1680.57065217,1680.57065217,1680.57065217,-1680.57065217,1680.57065217,1680.57065217,-1680.57065217,1680.57065217,1680.57065217,1680.57065217
SMI,SWU6,8116.0,84.2,-0.00818770622021,-1.0,1.0,1.0,1.0,-1.0,-3.0,2016-08-10,876.900645699,3.0,1.0,1.0,84524.057488,8116.0,1.0,index,-1.0,-3.0,1.0,-1.0,-2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,1,-1,1.0,-1,1,1,1,1,-1,1,-1,-2076.17445376,2076.17445376,-2076.17445376,2076.17445376,-2076.17445376,2076.17445376,-2076.17445376,-2076.17445376,-2076.17445376,-2076.17445376,2076.17445376,2076.17445376,2076.17445376,-2076.17445376,-2076.17445376,2076.17445376,-2076.17445376,-2076.17445376,-2076.17445376,-2076.17445376,2076.17445376,-2076.17445376
SSG,SSQ6,312.7,3.705,0.000319897632757,1.0,-1.0,-1.0,-1.0,-1.0,-20.0,2016-07-21,552.985074627,4.0,1.0,1.0,46671.641791,312.7,1.0,index,-1.0,-20.0,-1.0,-1.0,-19.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,59.7205909034,59.7205909034,-59.7205909034,59.7205909034,59.7205909034,-59.7205909034,-59.7205909034,-59.7205909034,-59.7205909034,-59.7205909034,59.7205909034,59.7205909034,-59.7205909034,59.7205909034,59.7205909034,-59.7205909034,-59.7205909034,59.7205909034,59.7205909034,59.7205909034,-59.7205909034,59.7205909034
STW,TWQ6,336.0,3.895,-0.0100176782557,-1.0,1.0,-1.0,1.0,1.0,-26.0,2016-07-14,389.5,6.0,2.0,1.0,33600.0,336.0,1.0,index,1.0,-26.0,1.0,1.0,-25.0,1.0,1.0,6.0,1.0,1.0,6.0,-1.0,2.0,6.0,1.0,2.0,6.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,-2019.56393636,2019.56393636,-2019.56393636,2019.56393636,-2019.56393636,2019.56393636,-2019.56393636,-2019.56393636,2019.56393636,-2019.56393636,2019.56393636,2019.56393636,-2019.56393636,2019.56393636,2019.56393636,-2019.56393636,-2019.56393636,2019.56393636,2019.56393636,2019.56393636,-2019.56393636,2019.56393636
SXE,EXU6,2969.0,38.45,-0.0076871657754,-1.0,1.0,-1.0,1.0,1.0,-16.0,2016-07-28,435.3309,5.0,2.0,1.0,33615.018,2969.0,1.0,index,1.0,-16.0,1.0,1.0,-15.0,1.0,1.0,5.0,1.0,1.0,5.0,-1.0,2.0,5.0,1.0,2.0,5.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,-1292.02107955,1292.02107955,-1292.02107955,1292.02107955,-1292.02107955,1292.02107955,-1292.02107955,-1292.02107955,1292.02107955,-1292.02107955,1292.02107955,1292.02107955,-1292.02107955,1292.02107955,1292.02107955,-1292.02107955,-1292.02107955,1292.02107955,1292.02107955,1292.02107955,-1292.02107955,1292.02107955
TF,@TFSU6,1234.7,12.385,-0.000809257910496,-1.0,1.0,1.0,1.0,1.0,11.0,2016-08-04,1238.5,2.0,1.0,1.0,123470.0,1234.7,1.0,index,1.0,11.0,1.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1,-1,-1,-1,1.0,-1,1,1,-1,1,-1,-1,-1,-199.838148418,199.838148418,-199.838148418,199.838148418,-199.838148418,199.838148418,-199.838148418,-199.838148418,-199.838148418,-199.838148418,199.838148418,199.838148418,-199.838148418,199.838148418,-199.838148418,199.838148418,-199.838148418,-199.838148418,199.838148418,-199.838148418,199.838148418,199.838148418
TU,@TUU6,109.3125,0.099609375,-0.000642811227769,-1.0,1.0,1.0,1.0,1.0,-33.0,2016-07-05,199.21875,11.0,3.0,2.0,218625.0,109.3125,-1.0,rates,1.0,-33.0,1.0,1.0,-32.0,1.0,1.0,11.0,1.0,2.0,11.0,1.0,2.0,11.0,1.0,2.0,11.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,1,-1545.88065138,1545.88065138,-1545.88065138,1545.88065138,1545.88065138,-1545.88065138,-1545.88065138,-1545.88065138,-1545.88065138,-1545.88065138,1545.88065138,1545.88065138,-1545.88065138,1545.88065138,1545.88065138,-1545.88065138,-1545.88065138,1545.88065138,1545.88065138,1545.88065138,-1545.88065138,1545.88065138
TY,@TYU6,131.953125,0.59296875,-0.00318696883853,-1.0,-1.0,-1.0,-1.0,1.0,-33.0,2016-07-05,592.96875,4.0,1.0,1.0,131953.125,131.953125,-1.0,rates,1.0,-33.0,1.0,1.0,-32.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,1,-1682.12199008,1682.12199008,-1682.12199008,1682.12199008,1682.12199008,-1682.12199008,-1682.12199008,1682.12199008,1682.12199008,1682.12199008,-1682.12199008,-1682.12199008,-1682.12199008,1682.12199008,1682.12199008,-1682.12199008,1682.12199008,1682.12199008,1682.12199008,1682.12199008,-1682.12199008,1682.12199008
US,@USU6,171.09375,1.66875,-0.00472641337939,-1.0,1.0,-1.0,1.0,1.0,-30.0,2016-07-08,1668.75,2.0,1.0,1.0,171093.75,171.09375,-1.0,rates,1.0,-30.0,1.0,1.0,-29.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,1,-1617.31957826,1617.31957826,-1617.31957826,1617.31957826,1617.31957826,-1617.31957826,-1617.31957826,-1617.31957826,1617.31957826,-1617.31957826,1617.31957826,1617.31957826,-1617.31957826,1617.31957826,1617.31957826,-1617.31957826,-1617.31957826,1617.31957826,1617.31957826,1617.31957826,-1617.31957826,1617.31957826
VX,@VXU6,14.675,0.7555480195,0.00686106346484,1.0,-1.0,1.0,-1.0,1.0,-20.0,2016-07-22,755.5480195,3.0,1.0,1.0,14675.0,14.675,-1.0,index,1.0,-20.0,-1.0,1.0,-19.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1,1,-1,1,-1.0,1,-1,1,-1,-1,1,1,1,302.058319039,302.058319039,-302.058319039,302.058319039,-302.058319039,302.058319039,-302.058319039,-302.058319039,302.058319039,-302.058319039,302.058319039,302.058319039,302.058319039,-302.058319039,-302.058319039,302.058319039,-302.058319039,302.058319039,-302.058319039,-302.058319039,302.058319039,302.058319039
