2017-09-04 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-09-01 00:00:00,Close2017-09-01 00:00:00,group,RiskOn,Custom,PC2017-09-04 00:00:00,Close2017-09-04 00:00:00,vSTART,LastSEA,SEA2017-09-01 00:00:00,LastSRUN,SRUN2017-09-01 00:00:00,SEA2017-09-04 00:00:00,SRUN2017-09-04 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-09-01 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-09-01 00:00:00,0.5SIG2017-08-31 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-09-01 00:00:00,0.75SIG2017-08-31 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-09-01 00:00:00,1SIG2017-08-31 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
KW,@KWZ7,438.75,10.039663073,,1.0,-1.0,1.0,-1.0,1.0,-24.0,2017-07-31,501.98315365,1.0,1.0,1.0,21937.5,1.0,0.00573065902579,438.75,grain,1.0,1.0,,,2017-07-31,1.0,1.0,-24.0,-24.0,,,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LB,@LBX7,374.2,6.4565167215,,1.0,1.0,1.0,1.0,-1.0,9.0,2017-08-21,710.216839365,1.0,1.0,1.0,41162.0,1.0,0.00645508337816,374.2,soft,1.0,-1.0,,,2017-08-21,-1.0,-1.0,9.0,9.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,@LEV7,105.15,2.105,,-1.0,-1.0,-1.0,-1.0,1.0,23.0,2017-08-01,842.0,1.0,1.0,1.0,42060.0,1.0,-0.00237191650854,105.15,meat,1.0,-1.0,,,2017-08-01,1.0,1.0,23.0,23.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,-1.0,,2.0,1.0,-1.0,,0,-1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCO,EBX7,52.34,1.206324846,-0.00777251184834,-1.0,1.0,-1.0,1.0,-1.0,33.0,2017-07-18,1206.324846,1.0,1.0,1.0,52340.0,1.0,,,energy,1.0,1.0,-0.00777251184834,52.34,2017-07-18,-1.0,,34.0,,-1.0,34.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
LGO,GASV7,503.25,12.565919936,-0.0117820324006,-1.0,1.0,1.0,1.0,-1.0,11.0,2017-08-17,1256.5919936,1.0,1.0,1.0,50325.0,1.0,,,energy,1.0,1.0,-0.0117820324006,503.25,2017-08-17,-1.0,,12.0,,-1.0,12.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
LH,@HEV7,61.45,1.4675,,1.0,1.0,1.0,-1.0,1.0,13.0,2017-08-15,587.0,1.0,1.0,1.0,24580.0,1.0,0.000814332247557,61.45,meat,1.0,-1.0,,,2017-08-15,1.0,1.0,13.0,13.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,-1.0,,0,-1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,-1.0,1.0,1.0,-1,1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRC,LRCX7,2021.0,39.3213313895,-0.0184555609519,-1.0,1.0,1.0,1.0,1.0,-7.0,2017-08-22,393.213313895,2.0,1.0,1.0,20210.0,1.0,,,soft,1.0,1.0,-0.0184555609519,2021.0,2017-08-22,1.0,,-8.0,,1.0,-8.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
LSU,QWV7,374.1,8.625,0.00726978998384,1.0,1.0,1.0,-1.0,-1.0,1.0,2017-08-16,431.25,2.0,1.0,1.0,18705.0,1.0,,,soft,1.0,1.0,0.00726978998384,374.1,2017-08-16,-1.0,,2.0,,-1.0,2.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,2.0,0.0,-1.0,,0,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,-1,1,1.0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
MEM,@MMEU7,1095.2,13.125,0.0,1.0,1.0,-1.0,1.0,-1.0,-16.0,2017-08-10,656.25,1.0,1.0,1.0,54760.0,1.0,,,index,1.0,1.0,0.0,1095.2,2017-08-24,-1.0,,-1.0,,-1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
MFX,IBU7,10241.4,121.226427576,-0.00894153167276,-1.0,1.0,-1.0,1.0,1.0,-9.0,2017-08-21,1442.23080887,1.0,1.0,1.0,121841.9358,0.84054803732,,,index,1.0,1.0,-0.00894153167276,10241.4,2017-08-21,1.0,,-10.0,,1.0,-10.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
MP,@PXU7,0.05603,0.0005075,,1.0,-1.0,-1.0,-1.0,-1.0,-30.0,2017-07-21,253.75,3.0,1.0,1.0,28015.0,1.0,0.00142984807864,0.05603,currency,1.0,1.0,,,2017-07-21,-1.0,-1.0,-30.0,-30.0,,,1.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,,1.0,3.0,-1.0,,1.0,3.0,-1.0,,0,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MW,@MWZ7,631.75,18.225,,-1.0,-1.0,1.0,-1.0,1.0,-23.0,2017-08-01,911.25,1.0,1.0,1.0,31587.5,1.0,-0.0136612021858,631.75,grain,1.0,1.0,,,2017-08-01,1.0,1.0,-23.0,-23.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,@NEU7,0.7163,0.00627,,-1.0,-1.0,1.0,-1.0,1.0,25.0,2017-07-28,627.0,1.0,1.0,1.0,71630.0,1.0,-0.0018115942029,0.7163,currency,1.0,1.0,,,2017-07-28,1.0,1.0,25.0,25.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NG,QNGV7,3.07,0.07340512,,1.0,-1.0,1.0,-1.0,-1.0,-20.0,2017-08-04,734.0512,1.0,1.0,1.0,30700.0,1.0,0.00986842105263,3.07,energy,1.0,1.0,,,2017-08-04,-1.0,-1.0,-20.0,-20.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIY,@NKDU7,19690.0,205.5,,1.0,1.0,-1.0,1.0,1.0,-5.0,2017-08-25,936.81619256,1.0,1.0,1.0,89761.1232677,109.68,0.000762388818297,19690.0,index,1.0,-1.0,,,2017-08-25,1.0,1.0,-5.0,-5.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,@NQU7,5988.25,70.75,,-1.0,1.0,1.0,1.0,1.0,9.0,2017-08-21,1415.0,1.0,1.0,1.0,119765.0,1.0,-0.000417310019614,5988.25,index,1.0,1.0,,,2017-08-21,1.0,1.0,9.0,9.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,@OZ7,236.25,7.65,,-1.0,-1.0,1.0,-1.0,1.0,-16.0,2017-08-10,382.5,2.0,1.0,1.0,11812.5,1.0,-0.00316455696203,236.25,grain,1.0,-1.0,,,2017-08-10,1.0,1.0,-16.0,-16.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OJ,@OJX7,136.5,3.740662865,,1.0,-1.0,-1.0,-1.0,-1.0,-11.0,2017-08-17,561.09942975,1.0,1.0,1.0,20475.0,1.0,0.0201793721973,136.5,soft,1.0,1.0,,,2017-08-17,-1.0,-1.0,-11.0,-11.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA,QPAZ7,977.1,15.576036585,,1.0,1.0,1.0,1.0,-1.0,-23.0,2017-08-01,1557.6036585,1.0,1.0,1.0,97710.0,1.0,0.0481094127112,977.1,metal,1.0,1.0,,,2017-08-01,-1.0,-1.0,-23.0,-23.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,QPLV7,1009.0,14.425,,1.0,1.0,-1.0,1.0,-1.0,-21.0,2017-08-03,721.25,1.0,1.0,1.0,50450.0,1.0,0.0105157736605,1009.0,metal,-1.0,1.0,,,2017-08-03,-1.0,-1.0,-21.0,-21.0,,,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB,QRBV7,1.7479,0.0516164515,,-1.0,-1.0,-1.0,1.0,-1.0,12.0,2017-08-16,2167.890963,1.0,1.0,1.0,73411.8,1.0,-0.017592176259,1.7479,energy,1.0,1.0,,,2017-08-16,-1.0,-1.0,12.0,12.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,-1.0,,2.0,1.0,1.0,,0,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,-1.0,1,1,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,@RRX7,12.945,0.1753769985,,1.0,-1.0,-1.0,-1.0,1.0,18.0,2017-08-08,350.753997,2.0,1.0,1.0,25890.0,1.0,0.0093567251462,12.945,grain,1.0,-1.0,,,2017-08-08,1.0,1.0,18.0,18.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS,@RSX7,497.3,6.57,,-1.0,-1.0,-1.0,-1.0,1.0,-5.0,2017-08-25,105.856763071,9.0,2.0,2.0,8012.56746959,1.2413,-0.0044044044044,497.3,grain,1.0,-1.0,,,2017-08-25,1.0,1.0,-5.0,-5.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,@SX7,949.5,12.2,,1.0,-1.0,-1.0,-1.0,1.0,-16.0,2017-08-10,610.0,1.0,1.0,1.0,47475.0,1.0,0.0044961650357,949.5,grain,1.0,-1.0,,,2017-08-10,1.0,1.0,-16.0,-16.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,0,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB,@SBV7,13.75,0.4015,,-1.0,-1.0,-1.0,-1.0,1.0,-12.0,2017-08-16,449.68,2.0,1.0,1.0,15400.0,1.0,-0.0451388888889,13.75,soft,1.0,1.0,,,2017-08-16,1.0,1.0,-12.0,-12.0,,,-1.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SF,@SFU7,1.0373,0.009155,,-1.0,1.0,1.0,1.0,1.0,-3.0,2017-08-15,1144.375,1.0,1.0,1.0,129662.5,1.0,-0.00527426160338,1.0373,currency,1.0,1.0,,,2017-08-15,1.0,1.0,-3.0,-3.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SI,QSIZ7,1781.6,34.1207622485,,1.0,1.0,-1.0,1.0,1.0,-22.0,2017-08-02,1706.03811243,1.0,1.0,1.0,89080.0,1.0,0.0137126600284,1781.6,metal,-1.0,1.0,,,2017-08-02,1.0,1.0,-22.0,-22.0,,,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN,INU7,9927.0,98.6112907305,-0.00868783702816,-1.0,1.0,-1.0,1.0,1.0,8.0,2017-08-22,197.222581461,5.0,1.0,1.0,19854.0,1.0,,,index,1.0,1.0,-0.00868783702816,9927.0,2017-08-22,1.0,,9.0,,1.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
SJB,BBU7,151.25,0.161,-0.000198307773665,-1.0,-1.0,-1.0,1.0,1.0,41.0,2017-07-06,146.790663749,6.0,1.0,1.0,137901.167031,109.68,,,rates,-1.0,1.0,-0.000198307773665,151.25,2017-07-06,-1.0,,42.0,,-1.0,42.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,2.0,0.0,1.0,,0,1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,-1,-1.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
SM,@SMZ7,298.8,4.245,,-1.0,-1.0,1.0,-1.0,1.0,-17.0,2017-08-09,424.5,2.0,1.0,1.0,29880.0,1.0,-0.00233722871452,298.8,grain,1.0,-1.0,,,2017-08-09,1.0,1.0,-17.0,-17.0,,,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,2.0,-1.0,,1.0,2.0,-1.0,,0,-1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMI,SWU7,8860.0,91.95,-0.0089485458613,-1.0,-1.0,-1.0,-1.0,1.0,11.0,2017-08-17,959.611772073,1.0,1.0,1.0,92465.0386141,0.9582,,,index,1.0,1.0,-0.0089485458613,8860.0,2017-08-17,1.0,,12.0,,1.0,12.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
SSG,SSU7,359.9,3.852362644,-0.0166666666667,-1.0,1.0,1.0,1.0,1.0,21.0,2017-08-02,567.818209743,1.0,1.0,1.0,53047.3874272,1.3569,,,index,1.0,-1.0,-0.0166666666667,359.9,2017-08-02,-1.0,,23.0,,-1.0,23.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,2.0,0.0,,1.0,2.0,0.0,,1.0,0,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
STW,TWU7,395.8,3.8072895075,-0.00277147896196,-1.0,1.0,-1.0,1.0,1.0,14.0,2017-08-14,380.72895075,2.0,1.0,1.0,39580.0,1.0,,,index,1.0,1.0,-0.00277147896196,395.8,2017-08-14,1.0,,15.0,,1.0,15.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
SXE,EXU7,3431.0,37.6,-0.00377468060395,-1.0,1.0,-1.0,1.0,1.0,-10.0,2017-08-18,447.3272,2.0,1.0,1.0,40818.607,0.84054803732,,,index,1.0,1.0,-0.00377468060395,3431.0,2017-08-18,1.0,,-11.0,,1.0,-11.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
TF,@TFSU7,1412.1,16.4,0.0,1.0,1.0,-1.0,1.0,-1.0,11.0,2017-08-17,1640.0,1.0,1.0,1.0,141210.0,1.0,,,index,1.0,1.0,0.0,1412.1,2017-08-17,1.0,,12.0,,1.0,12.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
TU,@TUZ7,108.109375,0.062831435,,-1.0,1.0,-1.0,1.0,1.0,43.0,2017-07-03,125.66287,7.0,1.0,1.0,216218.75,1.0,-0.000433400751228,108.109375,rates,-1.0,1.0,,,2017-07-03,1.0,1.0,43.0,43.0,,,-1.0,-1.0,1.0,7.0,-1.0,2.0,7.0,-1.0,,2.0,7.0,1.0,,2.0,7.0,1.0,,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TY,@TYZ7,126.671875,0.3945867925,,-1.0,1.0,-1.0,1.0,1.0,40.0,2017-07-07,394.5867925,2.0,1.0,1.0,126671.875,1.0,-0.00246093269349,126.671875,rates,-1.0,1.0,,,2017-07-07,1.0,1.0,40.0,40.0,,,-1.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,,1.0,2.0,1.0,,1.0,2.0,1.0,,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
