2016-07-22 00:00:00,Contract,LastClose,ATR20,PC2016-07-22 00:00:00,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,prevACT,usdATR,QTY,contractValue,Close2016-07-22 00:00:00,RiskOn,group,SEA2016-07-22 00:00:00,SRUN2016-07-22 00:00:00,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-07-21 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-07-21 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-07-21 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-07-21 00:00:00,AntiSEA,AntiPrevACT,AdjSEA,Voting,RiskOff,chgValue,PNL_ACT,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_Voting,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff
NG,QNGU6,2.743,0.10215,0.0315908236179,1.0,-1.0,-1.0,-1.0,-1.0,14.0,2016-07-01,1.0,1021.5,2.0,27430.0,2.743,1.0,energy,-1.0,14.0,-1.0,13.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,-1,-1.0,-1,-1,866.536291839,1733.07258368,-1733.07258368,-1733.07258368,-1733.07258368,-1733.07258368,-1733.07258368,1733.07258368,-1733.07258368,-1733.07258368,1733.07258368,-1733.07258368,1733.07258368,-1733.07258368
NIY,@NKDU6,16610.0,352.5,0.0030193236715,1.0,-1.0,-1.0,-1.0,-1.0,-3.0,2016-06-28,-1.0,1659.7608061,2.0,78208.8708918,16610.0,1.0,index,-1.0,-3.0,-1.0,-2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1,1,1.0,-1,-1,236.137895205,472.275790409,-472.275790409,-472.275790409,-472.275790409,-472.275790409,-472.275790409,472.275790409,472.275790409,-472.275790409,-472.275790409,472.275790409,472.275790409,-472.275790409
NQ,@NQU6,4657.25,57.2,0.0040963725543,1.0,1.0,-1.0,1.0,-1.0,-3.0,2016-06-27,-1.0,1144.0,2.0,93145.0,4657.25,1.0,index,-1.0,-3.0,-1.0,-2.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1,1.0,1,-1,381.556621571,763.113243141,763.113243141,763.113243141,-763.113243141,763.113243141,-763.113243141,763.113243141,763.113243141,763.113243141,-763.113243141,763.113243141,763.113243141,-763.113243141
O,@OZ6,204.0,5.65,-0.00244498777506,-1.0,1.0,-1.0,1.0,1.0,-12.0,2016-07-06,1.0,282.5,8.0,10200.0,204.0,1.0,grain,1.0,-12.0,1.0,-11.0,-1.0,1.0,8.0,-1.0,1.0,8.0,-1.0,1.0,8.0,1.0,1.0,8.0,1.0,-1,-1,-1.0,-1,-1,-24.9388753056,199.511002445,199.511002445,-199.511002445,199.511002445,-199.511002445,-199.511002445,199.511002445,199.511002445,199.511002445,-199.511002445,199.511002445,-199.511002445,199.511002445
OJ,@OJU6,180.65,5.1175,-0.00027670171555,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,2016-07-12,-1.0,767.625,3.0,27097.5,180.65,1.0,soft,-1.0,8.0,-1.0,7.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,-1.0,-1,-1,-7.49792473713,22.4937742114,22.4937742114,22.4937742114,22.4937742114,22.4937742114,22.4937742114,-22.4937742114,22.4937742114,22.4937742114,22.4937742114,-22.4937742114,-22.4937742114,22.4937742114
PA,QPAU6,686.05,17.1225,0.000875337369611,1.0,1.0,-1.0,1.0,1.0,18.0,2016-06-27,1.0,1712.25,2.0,68605.0,686.05,1.0,metal,1.0,18.0,1.0,17.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,1.0,1,-1,60.0525202422,120.105040484,120.105040484,120.105040484,-120.105040484,120.105040484,120.105040484,-120.105040484,120.105040484,120.105040484,120.105040484,-120.105040484,120.105040484,-120.105040484
PL,QPLV6,1088.4,23.565,-0.0176895306859,-1.0,1.0,1.0,1.0,-1.0,18.0,2016-06-27,1.0,1178.25,2.0,54420.0,1088.4,-1.0,metal,-1.0,18.0,-1.0,-5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1,-1,1.0,1,1,-962.664259928,1925.32851986,-1925.32851986,-1925.32851986,-1925.32851986,-1925.32851986,1925.32851986,-1925.32851986,-1925.32851986,-1925.32851986,-1925.32851986,1925.32851986,1925.32851986,-1925.32851986
RB,QRBU6,1.3615,0.0519482815,7.34537975613e-05,1.0,-1.0,-1.0,-1.0,1.0,7.0,2016-07-13,-1.0,2181.827823,1.0,57183.0,1.3615,1.0,energy,1.0,7.0,1.0,6.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,-1,1,1.0,-1,-1,4.20030850595,4.20030850595,-4.20030850595,-4.20030850595,-4.20030850595,-4.20030850595,4.20030850595,-4.20030850595,4.20030850595,-4.20030850595,-4.20030850595,4.20030850595,4.20030850595,-4.20030850595
RR,@RRU6,10.405,0.25125,-0.0193213949105,-1.0,1.0,1.0,1.0,1.0,-11.0,2016-07-07,-1.0,502.5,4.0,20810.0,10.405,1.0,grain,1.0,-11.0,1.0,-10.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,1,-1.0,1,-1,-402.078228087,1608.31291235,-1608.31291235,-1608.31291235,-1608.31291235,-1608.31291235,-1608.31291235,1608.31291235,1608.31291235,-1608.31291235,1608.31291235,-1608.31291235,-1608.31291235,1608.31291235
RS,@RSX6,451.5,10.92,-0.0239948119326,-1.0,-1.0,1.0,-1.0,-1.0,7.0,2016-07-13,-1.0,166.222695791,13.0,6872.6691529,451.5,1.0,grain,-1.0,7.0,-1.0,6.0,-1.0,1.0,13.0,-1.0,1.0,13.0,1.0,2.0,13.0,-1.0,2.0,13.0,-1.0,1,1,-1.0,-1,-1,-164.908403799,2143.80924938,2143.80924938,2143.80924938,-2143.80924938,2143.80924938,2143.80924938,-2143.80924938,2143.80924938,2143.80924938,2143.80924938,-2143.80924938,-2143.80924938,2143.80924938
S,@SX6,988.25,39.1625,-0.023950617284,-1.0,1.0,1.0,-1.0,-1.0,7.0,2016-07-13,1.0,1958.125,2.0,49412.5,988.25,1.0,grain,-1.0,7.0,-1.0,6.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,1,-1,-1.0,-1,-1,-1183.45987654,2366.91975309,2366.91975309,-2366.91975309,-2366.91975309,2366.91975309,2366.91975309,-2366.91975309,2366.91975309,2366.91975309,-2366.91975309,2366.91975309,-2366.91975309,2366.91975309
SB,@SBV6,19.59,0.689,0.00153374233129,1.0,1.0,-1.0,1.0,-1.0,-16.0,2016-06-29,1.0,771.68,3.0,21940.8,19.59,1.0,soft,-1.0,-16.0,-1.0,-15.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,1,-1,1.0,1,-1,33.6515337423,100.954601227,100.954601227,100.954601227,-100.954601227,100.954601227,-100.954601227,100.954601227,100.954601227,100.954601227,100.954601227,-100.954601227,100.954601227,-100.954601227
SF,@SFU6,1.0146,0.0072,-0.00177095631641,-1.0,-1.0,1.0,-1.0,1.0,-20.0,2016-06-23,1.0,900.0,3.0,126825.0,1.0146,1.0,currency,1.0,-20.0,1.0,-19.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,-1,-1.0,-1,-1,-224.601534829,673.804604486,673.804604486,673.804604486,-673.804604486,673.804604486,-673.804604486,673.804604486,673.804604486,673.804604486,-673.804604486,673.804604486,-673.804604486,673.804604486
SI,QSIU6,1968.9,64.09,-0.00635881907646,-1.0,-1.0,1.0,-1.0,-1.0,-7.0,2016-07-13,1.0,3204.5,1.0,98445.0,1968.9,-1.0,metal,-1.0,-7.0,-1.0,-6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1,-1,1.0,1,1,-625.993943982,625.993943982,-625.993943982,625.993943982,-625.993943982,625.993943982,625.993943982,-625.993943982,-625.993943982,-625.993943982,-625.993943982,625.993943982,625.993943982,-625.993943982
SIN,INN6,8557.0,85.950364985,0.00398920567875,1.0,1.0,-1.0,1.0,-1.0,-1.0,2016-06-24,-1.0,171.90072997,12.0,17114.0,8557.0,1.0,index,-1.0,-1.0,-1.0,-2.0,1.0,1.0,12.0,1.0,1.0,12.0,-1.0,1.0,12.0,1.0,1.0,12.0,1.0,1,1,1.0,1,-1,68.2712659862,819.255191834,819.255191834,819.255191834,-819.255191834,819.255191834,-819.255191834,819.255191834,819.255191834,819.255191834,-819.255191834,819.255191834,819.255191834,-819.255191834
SJB,BBU6,153.18,0.3025,6.52869360842e-05,1.0,-1.0,-1.0,1.0,1.0,4.0,2016-07-18,-1.0,284.866748281,8.0,144250.87108,153.18,-1.0,rates,1.0,4.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,8.0,-1.0,2.0,8.0,-1.0,2.0,8.0,1.0,-1,1,1.0,1,1,9.4176974003,75.3415792024,75.3415792024,-75.3415792024,-75.3415792024,75.3415792024,75.3415792024,-75.3415792024,75.3415792024,75.3415792024,-75.3415792024,75.3415792024,-75.3415792024,75.3415792024
SM,@SMZ6,341.7,14.335,-0.016690647482,-1.0,1.0,1.0,-1.0,-1.0,7.0,2016-07-13,-1.0,1433.5,2.0,34170.0,341.7,1.0,grain,-1.0,7.0,-1.0,6.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,1,1,-1.0,-1,-1,-570.31942446,1140.63884892,1140.63884892,-1140.63884892,-1140.63884892,1140.63884892,1140.63884892,-1140.63884892,1140.63884892,1140.63884892,1140.63884892,-1140.63884892,-1140.63884892,1140.63884892
SMI,SWU6,8177.0,105.05,0.000122309197652,1.0,-1.0,-1.0,-1.0,-1.0,-15.0,2016-07-01,-1.0,1064.12074554,2.0,82830.2269044,8177.0,1.0,index,-1.0,-15.0,-1.0,-14.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1,1,1.0,-1,-1,10.130898594,20.261797188,-20.261797188,-20.261797188,-20.261797188,-20.261797188,-20.261797188,20.261797188,20.261797188,-20.261797188,-20.261797188,20.261797188,20.261797188,-20.261797188
SSG,SSN6,325.7,4.7084991975,0.000614439324117,1.0,1.0,-1.0,1.0,-1.0,18.0,2016-06-27,-1.0,702.761074254,3.0,48611.9402985,325.7,1.0,index,-1.0,18.0,-1.0,17.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,1,1,-1.0,-1,-1,29.869087741,89.6072632231,-89.6072632231,89.6072632231,-89.6072632231,89.6072632231,-89.6072632231,89.6072632231,-89.6072632231,-89.6072632231,-89.6072632231,89.6072632231,89.6072632231,-89.6072632231
STW,TWN6,335.9,4.4668637945,-0.00738770685579,-1.0,1.0,-1.0,1.0,-1.0,19.0,2016-06-24,1.0,446.68637945,5.0,33590.0,335.9,1.0,index,-1.0,19.0,-1.0,18.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,2.0,5.0,1.0,2.0,5.0,1.0,1,-1,-1.0,-1,-1,-248.153073286,1240.76536643,1240.76536643,-1240.76536643,1240.76536643,-1240.76536643,1240.76536643,-1240.76536643,1240.76536643,1240.76536643,-1240.76536643,1240.76536643,-1240.76536643,1240.76536643
SXE,EXU6,2965.0,55.1,-0.000674081563869,-1.0,1.0,1.0,1.0,-1.0,-12.0,2016-07-06,1.0,604.8327,4.0,32546.805,2965.0,1.0,index,-1.0,-12.0,1.0,-11.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,-1.0,1,-1,-21.9392012133,87.7568048534,-87.7568048534,-87.7568048534,-87.7568048534,-87.7568048534,-87.7568048534,87.7568048534,87.7568048534,-87.7568048534,-87.7568048534,87.7568048534,-87.7568048534,87.7568048534
TF,@TFSU6,1209.9,17.405,0.0090067550663,1.0,1.0,-1.0,1.0,-1.0,-19.0,2016-06-27,-1.0,1740.5,2.0,120990.0,1209.9,1.0,index,-1.0,-19.0,-1.0,-18.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,1,1,1.0,1,-1,1089.72729547,2179.45459094,2179.45459094,2179.45459094,-2179.45459094,2179.45459094,-2179.45459094,2179.45459094,2179.45459094,2179.45459094,-2179.45459094,2179.45459094,2179.45459094,-2179.45459094
TU,@TUU6,109.3515625,0.108984375,-0.000357091844022,-1.0,-1.0,1.0,-1.0,1.0,-13.0,2016-07-05,1.0,217.96875,10.0,218703.125,109.3515625,-1.0,rates,1.0,-13.0,1.0,-12.0,-1.0,1.0,10.0,-1.0,1.0,10.0,1.0,1.0,10.0,-1.0,1.0,10.0,-1.0,-1,-1,-1.0,-1,1,-78.0971021997,780.971021997,780.971021997,780.971021997,-780.971021997,780.971021997,-780.971021997,780.971021997,780.971021997,780.971021997,-780.971021997,780.971021997,780.971021997,-780.971021997
TY,@TYU6,132.125,0.67421875,-0.000827129859388,-1.0,1.0,1.0,-1.0,1.0,-13.0,2016-07-05,1.0,674.21875,3.0,132125.0,132.125,-1.0,rates,1.0,-13.0,1.0,-12.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,-1,-1,-1.0,-1,1,-109.284532672,327.853598015,327.853598015,-327.853598015,-327.853598015,327.853598015,-327.853598015,327.853598015,327.853598015,327.853598015,-327.853598015,327.853598015,327.853598015,-327.853598015
US,@USU6,171.625,1.9265625,0.000911244760343,1.0,1.0,1.0,-1.0,1.0,-10.0,2016-07-08,1.0,1926.5625,2.0,171625.0,171.625,-1.0,rates,1.0,-10.0,1.0,-9.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,-1,-1,-1.0,-1,1,156.392381994,312.784763988,-312.784763988,312.784763988,312.784763988,-312.784763988,312.784763988,-312.784763988,-312.784763988,-312.784763988,312.784763988,-312.784763988,-312.784763988,312.784763988
VX,@VXQ6,15.375,1.2341653975,-0.0284360189573,-1.0,-1.0,1.0,-1.0,1.0,18.0,2016-06-27,1.0,1234.1653975,2.0,15375.0,15.375,-1.0,index,1.0,18.0,1.0,17.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,-1,1.0,1,1,-437.203791469,874.407582938,-874.407582938,874.407582938,-874.407582938,874.407582938,-874.407582938,874.407582938,-874.407582938,-874.407582938,-874.407582938,874.407582938,874.407582938,-874.407582938
W,@WU6,425.25,14.5125,0.0179533213645,1.0,-1.0,1.0,-1.0,-1.0,-7.0,2016-07-13,1.0,725.625,3.0,21262.5,425.25,1.0,grain,-1.0,-7.0,-1.0,-6.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1,-1,1.0,1,-1,381.732495512,1145.19748654,1145.19748654,-1145.19748654,1145.19748654,-1145.19748654,-1145.19748654,1145.19748654,1145.19748654,1145.19748654,1145.19748654,-1145.19748654,1145.19748654,-1145.19748654
YA,APU6,5467.0,65.4,-0.00291811052344,-1.0,1.0,1.0,1.0,-1.0,18.0,2016-06-28,1.0,1221.1815,2.0,102082.5575,5467.0,1.0,index,-1.0,18.0,1.0,17.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,1.0,1,-1,-297.8881853,595.7763706,-595.7763706,-595.7763706,-595.7763706,-595.7763706,-595.7763706,595.7763706,-595.7763706,-595.7763706,-595.7763706,595.7763706,-595.7763706,595.7763706
YB,HBSU6,98.17,0.029,0.000101874490628,1.0,1.0,1.0,1.0,-1.0,-1.0,2016-07-04,1.0,51.98424,39.0,175975.6152,98.17,-1.0,rates,-1.0,-1.0,-1.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1,-1,-1.0,1,1,17.9274261614,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
YM,@YMU6,18478.0,184.2,0.00227815144283,1.0,1.0,-1.0,1.0,-1.0,-3.0,2016-06-27,-1.0,921.0,3.0,92390.0,18478.0,1.0,index,-1.0,-3.0,-1.0,-2.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,1,1,1.0,1,-1,210.478411803,631.435235409,631.435235409,631.435235409,-631.435235409,631.435235409,-631.435235409,631.435235409,631.435235409,631.435235409,-631.435235409,631.435235409,631.435235409,-631.435235409
YT2,HTSU6,98.59,0.056,0.000101440454453,1.0,1.0,1.0,-1.0,1.0,21.0,2016-06-23,1.0,117.11392,18.0,206183.2388,98.59,-1.0,rates,1.0,21.0,1.0,20.0,1.0,1.0,18.0,1.0,1.0,18.0,1.0,1.0,18.0,1.0,1.0,18.0,-1.0,-1,-1,1.0,1,1,20.9153214445,376.475786001,376.475786001,376.475786001,376.475786001,-376.475786001,376.475786001,-376.475786001,376.475786001,376.475786001,376.475786001,-376.475786001,-376.475786001,376.475786001
YT3,HXSU6,98.08,0.0755,0.000203956761167,1.0,-1.0,-1.0,1.0,1.0,-12.0,2016-07-06,-1.0,451.1276,5.0,586047.616,98.08,-1.0,rates,1.0,-12.0,1.0,-11.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,1.0,5.0,1.0,-1,1,-1.0,-1,1,119.528373649,597.641868244,-597.641868244,-597.641868244,-597.641868244,597.641868244,597.641868244,-597.641868244,-597.641868244,-597.641868244,-597.641868244,597.641868244,-597.641868244,597.641868244
