2016-10-06 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,PC2016-10-06 00:00:00,Close2016-10-06 00:00:00,group,RiskOn,Excess,SEA2016-10-06 00:00:00,SRUN2016-10-06 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-10-05 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-10-05 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-10-05 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-10-05 00:00:00,RiskOff,AntiExcess,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Excess,PNL_AntiExcess,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
FV,@FVZ6,120.8046875,0.283984375,-0.00135623869801,-1.0,-1.0,-1.0,-1.0,-1.0,-5.0,2016-09-29,283.984375,8.0,1.0,1.0,120804.6875,-0.00135623869801,120.8046875,rates,-1.0,1.0,-1.0,-5.0,-1.0,-1.0,-4.0,0.0,1.0,8.0,0.0,1.0,8.0,-1.0,1.0,8.0,-1.0,2.0,8.0,-1.0,1,-1,1,1,1,1,1.0,-1,-1,-1,1,1,1,1.0,0.0,1.0,1.0,1.0,1,1,0,0.0,0,-1310.71993671,1310.71993671,1310.71993671,-1310.71993671,1310.71993671,-1310.71993671,-1310.71993671,1310.71993671,-0.0,1310.71993671,1310.71993671,1310.71993671,-1310.71993671,-1310.71993671,1310.71993671,-1310.71993671,-1310.71993671,1310.71993671,1310.71993671,1310.71993671,-1310.71993671,-0.0,-0.0,-0.0,-1310.71993671,-1310.71993671,-1310.71993671,-0.0,-1310.71993671,-1310.71993671,-1310.71993671,-1310.71993671,-1310.71993671
GC,QGCZ6,1253.0,15.02,-0.0122970203374,-1.0,-1.0,1.0,-1.0,1.0,-10.0,2016-09-22,1502.0,2.0,1.0,1.0,125300.0,-0.0122970203374,1253.0,metal,-1.0,1.0,1.0,-10.0,-1.0,1.0,-9.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,-1,1,1,-1,1,-1.0,1,1,1,1,-1,1,1.0,0.0,0.0,1.0,0.0,1,1,1,1.0,1,-3081.63329655,3081.63329655,3081.63329655,-3081.63329655,3081.63329655,-3081.63329655,-3081.63329655,3081.63329655,-3081.63329655,3081.63329655,-3081.63329655,3081.63329655,-3081.63329655,-3081.63329655,-3081.63329655,3081.63329655,3081.63329655,-3081.63329655,-3081.63329655,-3081.63329655,-3081.63329655,-3081.63329655,-3081.63329655,-3081.63329655,3081.63329655,-3081.63329655,-3081.63329655,-0.0,-0.0,-3081.63329655,-0.0,-3081.63329655,-3081.63329655
HCM,HHIV6,9952.0,200.53202329,0.0155102040816,1.0,-1.0,-1.0,-1.0,1.0,15.0,2016-09-14,1290.42486029,2.0,1.0,1.0,64041.1840412,0.0155102040816,9952.0,index,1.0,1.0,1.0,15.0,1.0,1.0,-17.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,-1,-1,1,1,-1,-1,-1.0,1,1,-1,-1,1,1,-1.0,-1.0,0.0,1.0,0.0,0,-1,0,-1.0,-1,1986.58366822,1986.58366822,1986.58366822,-1986.58366822,1986.58366822,-1986.58366822,1986.58366822,-1986.58366822,0.0,-1986.58366822,-1986.58366822,-1986.58366822,1986.58366822,1986.58366822,1986.58366822,-1986.58366822,-1986.58366822,1986.58366822,1986.58366822,-1986.58366822,-1986.58366822,0.0,-1986.58366822,-1986.58366822,1986.58366822,1986.58366822,-1986.58366822,-1986.58366822,0.0,1986.58366822,0.0,0.0,-1986.58366822
HG,QHGZ6,215.55,3.0,-0.004158004158,-1.0,-1.0,-1.0,-1.0,1.0,-21.0,2016-09-07,750.0,3.0,1.0,1.0,53887.5,-0.004158004158,215.55,metal,1.0,1.0,1.0,-21.0,-1.0,1.0,-20.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,-1,1,1,-1,1,-1.0,1,1,1,1,1,1,0.0,0.0,1.0,1.0,-1.0,0,-1,1,1.0,1,-672.193347193,672.193347193,672.193347193,-672.193347193,-672.193347193,672.193347193,-672.193347193,672.193347193,-672.193347193,672.193347193,672.193347193,672.193347193,-672.193347193,-672.193347193,-672.193347193,672.193347193,672.193347193,-672.193347193,-672.193347193,-672.193347193,-672.193347193,-672.193347193,-672.193347193,-672.193347193,-672.193347193,-672.193347193,-0.0,-0.0,-672.193347193,-672.193347193,672.193347193,-0.0,672.193347193
HIC,HSIV6,23925.0,375.364675102,0.00736842105263,1.0,-1.0,-1.0,-1.0,1.0,18.0,2016-09-09,2415.47409976,1.0,1.0,1.0,153957.528958,0.00736842105263,23925.0,index,1.0,1.0,1.0,18.0,1.0,1.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1,-1,1,1,-1,-1,1.0,-1,1,-1,-1,1,1,-1.0,-1.0,0.0,0.0,0.0,0,-1,0,-1.0,-1,1134.42389758,1134.42389758,1134.42389758,-1134.42389758,1134.42389758,-1134.42389758,1134.42389758,-1134.42389758,0.0,-1134.42389758,-1134.42389758,-1134.42389758,1134.42389758,1134.42389758,1134.42389758,-1134.42389758,1134.42389758,-1134.42389758,1134.42389758,-1134.42389758,-1134.42389758,0.0,-1134.42389758,-1134.42389758,1134.42389758,1134.42389758,-1134.42389758,-1134.42389758,0.0,0.0,0.0,0.0,-1134.42389758
HO,QHOX6,1.5958,0.04254,0.00853188396638,1.0,1.0,-1.0,1.0,-1.0,-16.0,2016-09-14,1786.68,2.0,1.0,1.0,67023.6,0.00853188396638,1.5958,energy,1.0,1.0,-1.0,-16.0,1.0,-1.0,-15.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,1,-1,0.0,0.0,0.0,-1.0,0.0,-1,-1,-1,-1.0,-1,1143.67515642,1143.67515642,1143.67515642,-1143.67515642,1143.67515642,-1143.67515642,1143.67515642,-1143.67515642,-1143.67515642,1143.67515642,-1143.67515642,1143.67515642,-1143.67515642,-1143.67515642,-1143.67515642,1143.67515642,1143.67515642,-1143.67515642,-1143.67515642,-1143.67515642,-1143.67515642,-1143.67515642,-1143.67515642,-1143.67515642,1143.67515642,-1143.67515642,0.0,0.0,0.0,-1143.67515642,0.0,-1143.67515642,-1143.67515642
JY,@JYZ6,0.9626,0.0091697825,-0.0050645994832,-1.0,-1.0,-1.0,-1.0,1.0,-2.0,2016-09-27,1146.2228125,2.0,1.0,1.0,120325.0,-0.0050645994832,0.9626,currency,-1.0,1.0,1.0,-2.0,-1.0,1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,-1,1,1,-1,1,-1.0,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,0.0,1,1,1,1.0,1,-1218.79586563,1218.79586563,1218.79586563,-1218.79586563,1218.79586563,-1218.79586563,-1218.79586563,1218.79586563,-1218.79586563,1218.79586563,1218.79586563,1218.79586563,-1218.79586563,-1218.79586563,-1218.79586563,1218.79586563,1218.79586563,-1218.79586563,-1218.79586563,-1218.79586563,-1218.79586563,-1218.79586563,-1218.79586563,-1218.79586563,1218.79586563,-1218.79586563,-0.0,1218.79586563,-0.0,-1218.79586563,-0.0,-1218.79586563,-1218.79586563
KC,@KCZ6,146.4,3.5825,-0.0121457489879,-1.0,1.0,1.0,1.0,1.0,12.0,2016-09-20,1343.4375,2.0,1.0,1.0,54900.0,-0.0121457489879,146.4,soft,1.0,1.0,1.0,12.0,1.0,1.0,11.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1,-1333.60323887,1333.60323887,-1333.60323887,1333.60323887,-1333.60323887,1333.60323887,-1333.60323887,1333.60323887,1333.60323887,-1333.60323887,-1333.60323887,-1333.60323887,1333.60323887,1333.60323887,-1333.60323887,1333.60323887,-1333.60323887,1333.60323887,-1333.60323887,1333.60323887,1333.60323887,1333.60323887,1333.60323887,1333.60323887,1333.60323887,1333.60323887,-0.0,-0.0,1333.60323887,1333.60323887,1333.60323887,1333.60323887,1333.60323887
KW,@KWZ6,405.0,9.2875,-0.0240963855422,-1.0,1.0,-1.0,1.0,1.0,-18.0,2016-09-12,464.375,5.0,1.0,1.0,20250.0,-0.0240963855422,405.0,grain,1.0,1.0,1.0,-18.0,1.0,1.0,-17.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,2.0,5.0,1.0,2.0,5.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0.0,-1.0,-1,-1,-1,-1.0,-1,-2439.75903614,2439.75903614,-2439.75903614,2439.75903614,-2439.75903614,2439.75903614,-2439.75903614,2439.75903614,2439.75903614,-2439.75903614,2439.75903614,-2439.75903614,2439.75903614,2439.75903614,-2439.75903614,2439.75903614,2439.75903614,-2439.75903614,-2439.75903614,2439.75903614,2439.75903614,2439.75903614,2439.75903614,2439.75903614,2439.75903614,2439.75903614,2439.75903614,2439.75903614,2439.75903614,-0.0,2439.75903614,2439.75903614,2439.75903614
LB,@LBX6,336.0,6.665,0.0129635212541,1.0,1.0,1.0,1.0,1.0,7.0,2016-09-27,733.15,3.0,1.0,1.0,36960.0,0.0129635212541,336.0,soft,1.0,-1.0,1.0,7.0,1.0,1.0,-14.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,-1,1,-1,-1,-1,-1,-1.0,1,1,1,-1,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,-1,-1,0,0.0,0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
LC,@LEZ6,103.1,1.973471468,0.000485201358564,1.0,1.0,-1.0,1.0,-1.0,11.0,2016-09-21,789.3885872,3.0,1.0,1.0,41240.0,0.000485201358564,103.1,meat,1.0,-1.0,-1.0,11.0,1.0,-1.0,10.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,1,-1,-1,1,-1,-1.0,1,-1,-1,-1,1,-1,-1.0,0.0,0.0,-1.0,0.0,-1,-1,-1,-1.0,-1,60.0291120815,60.0291120815,60.0291120815,-60.0291120815,60.0291120815,-60.0291120815,-60.0291120815,60.0291120815,-60.0291120815,60.0291120815,-60.0291120815,60.0291120815,-60.0291120815,-60.0291120815,-60.0291120815,60.0291120815,-60.0291120815,60.0291120815,-60.0291120815,-60.0291120815,-60.0291120815,-60.0291120815,-60.0291120815,-60.0291120815,60.0291120815,-60.0291120815,-60.0291120815,0.0,0.0,-60.0291120815,0.0,-60.0291120815,-60.0291120815
LCO,EBZ6,52.51,1.4925,0.0125337446973,1.0,1.0,-1.0,1.0,-1.0,-14.0,2016-09-16,1492.5,2.0,1.0,1.0,52510.0,0.0125337446973,52.51,energy,1.0,1.0,-1.0,-14.0,1.0,-1.0,-13.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,1,-1,0.0,0.0,0.0,-1.0,0.0,-1,-1,-1,-1.0,-1,1316.29386811,1316.29386811,1316.29386811,-1316.29386811,1316.29386811,-1316.29386811,1316.29386811,-1316.29386811,-1316.29386811,1316.29386811,-1316.29386811,1316.29386811,-1316.29386811,-1316.29386811,-1316.29386811,1316.29386811,1316.29386811,-1316.29386811,-1316.29386811,-1316.29386811,-1316.29386811,-1316.29386811,-1316.29386811,-1316.29386811,1316.29386811,-1316.29386811,0.0,0.0,0.0,-1316.29386811,0.0,-1316.29386811,-1316.29386811
LGO,GASZ6,470.25,13.8,0.00857908847185,1.0,-1.0,-1.0,-1.0,-1.0,-25.0,2016-09-01,1380.0,2.0,1.0,1.0,47025.0,0.00857908847185,470.25,energy,1.0,1.0,-1.0,-25.0,1.0,-1.0,-24.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,-1,-1,1,1,1,-1,1.0,-1,1,-1,1,1,1,0.0,0.0,1.0,0.0,1.0,0,1,1,1.0,1,806.863270777,806.863270777,806.863270777,-806.863270777,806.863270777,-806.863270777,806.863270777,-806.863270777,806.863270777,-806.863270777,-806.863270777,-806.863270777,806.863270777,806.863270777,-806.863270777,806.863270777,806.863270777,-806.863270777,806.863270777,-806.863270777,806.863270777,806.863270777,806.863270777,806.863270777,806.863270777,806.863270777,0.0,0.0,806.863270777,0.0,806.863270777,0.0,806.863270777
LH,@HEZ6,43.175,1.9192951545,0.0416164053076,1.0,1.0,1.0,-1.0,-1.0,-24.0,2016-09-01,767.7180618,3.0,1.0,1.0,17270.0,0.0416164053076,43.175,meat,1.0,-1.0,-1.0,-24.0,-1.0,-1.0,-23.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,-1,1,1,-1,1,1,1.0,-1,-1,1,1,1,1,1.0,1.0,1.0,0.0,-1.0,-1,-1,1,1.0,0,2156.14595899,2156.14595899,-2156.14595899,2156.14595899,2156.14595899,-2156.14595899,-2156.14595899,2156.14595899,2156.14595899,2156.14595899,2156.14595899,-2156.14595899,2156.14595899,-2156.14595899,-2156.14595899,2156.14595899,2156.14595899,-2156.14595899,-2156.14595899,2156.14595899,2156.14595899,2156.14595899,2156.14595899,0.0,2156.14595899,2156.14595899,2156.14595899,2156.14595899,2156.14595899,0.0,-2156.14595899,-2156.14595899,-2156.14595899
LRC,LRCX6,1986.0,24.7,-0.00401203610833,-1.0,1.0,-1.0,1.0,1.0,-8.0,2016-09-26,247.0,9.0,2.0,2.0,19860.0,-0.00401203610833,1986.0,soft,1.0,1.0,1.0,-8.0,1.0,1.0,-7.0,-1.0,1.0,9.0,-1.0,1.0,9.0,-1.0,2.0,9.0,1.0,2.0,9.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0.0,-1.0,-1,-1,-1,-1.0,-1,-717.111334002,717.111334002,-717.111334002,717.111334002,-717.111334002,717.111334002,-717.111334002,717.111334002,717.111334002,-717.111334002,717.111334002,-717.111334002,717.111334002,717.111334002,-717.111334002,717.111334002,717.111334002,-717.111334002,-717.111334002,717.111334002,717.111334002,717.111334002,717.111334002,717.111334002,717.111334002,717.111334002,717.111334002,717.111334002,717.111334002,-0.0,717.111334002,717.111334002,717.111334002
LSU,QWZ6,590.5,13.82,-0.0231596360629,-1.0,-1.0,-1.0,1.0,1.0,12.0,2016-09-28,691.0,3.0,1.0,1.0,29525.0,-0.0231596360629,590.5,soft,1.0,1.0,1.0,12.0,1.0,1.0,-5.0,0.0,1.0,3.0,0.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,-1,-1,-1,1,-1,-1,-1.0,1,1,-1,-1,1,1,-1.0,-1.0,0.0,0.0,0.0,0,-1,0,-1.0,-1,-2051.36476427,2051.36476427,-2051.36476427,2051.36476427,-2051.36476427,2051.36476427,-2051.36476427,2051.36476427,-0.0,2051.36476427,2051.36476427,-2051.36476427,2051.36476427,-2051.36476427,-2051.36476427,2051.36476427,2051.36476427,-2051.36476427,-2051.36476427,2051.36476427,2051.36476427,-0.0,2051.36476427,2051.36476427,-2051.36476427,-2051.36476427,2051.36476427,2051.36476427,-0.0,-0.0,-0.0,-0.0,2051.36476427
MEM,@MMEZ6,921.3,15.885,0.000325732899023,1.0,-1.0,1.0,-1.0,1.0,7.0,2016-09-27,794.25,3.0,1.0,1.0,46065.0,0.000325732899023,921.3,index,1.0,1.0,1.0,7.0,1.0,1.0,6.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,-1,-1,1,1,-1,-1,1.0,-1,1,-1,-1,1,1,0.0,0.0,0.0,0.0,0.0,0,-1,0,-1.0,-1,45.0146579804,45.0146579804,45.0146579804,-45.0146579804,45.0146579804,-45.0146579804,45.0146579804,-45.0146579804,0.0,-45.0146579804,45.0146579804,-45.0146579804,45.0146579804,45.0146579804,45.0146579804,-45.0146579804,45.0146579804,-45.0146579804,45.0146579804,-45.0146579804,-45.0146579804,0.0,-45.0146579804,-45.0146579804,45.0146579804,45.0146579804,0.0,0.0,0.0,0.0,0.0,0.0,-45.0146579804
MFX,IBV6,8765.7,142.989293707,-0.000399124207453,-1.0,1.0,-1.0,1.0,1.0,-20.0,2016-09-08,1594.75959272,2.0,1.0,1.0,97763.8521,-0.000399124207453,8765.7,index,1.0,1.0,1.0,-20.0,1.0,1.0,-19.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0.0,-1.0,-1,-1,-1,-1.0,-1,-78.039839974,78.039839974,-78.039839974,78.039839974,-78.039839974,78.039839974,-78.039839974,78.039839974,78.039839974,-78.039839974,78.039839974,-78.039839974,78.039839974,78.039839974,-78.039839974,78.039839974,78.039839974,-78.039839974,-78.039839974,78.039839974,78.039839974,78.039839974,78.039839974,78.039839974,78.039839974,78.039839974,78.039839974,78.039839974,78.039839974,-0.0,78.039839974,78.039839974,78.039839974
MP,@PXZ6,0.0515,0.0007311545,-0.00135737832073,-1.0,-1.0,-1.0,1.0,1.0,8.0,2016-09-26,365.57725,6.0,1.0,1.0,25750.0,-0.00135737832073,0.0515,currency,1.0,1.0,1.0,8.0,1.0,1.0,7.0,0.0,1.0,6.0,0.0,1.0,6.0,-1.0,1.0,6.0,-1.0,2.0,6.0,1.0,-1,-1,-1,1,-1,-1,1.0,-1,1,-1,-1,1,1,-1.0,-1.0,0.0,-1.0,0.0,0,-1,0,-1.0,-1,-209.714950553,209.714950553,-209.714950553,209.714950553,-209.714950553,209.714950553,-209.714950553,209.714950553,-0.0,209.714950553,209.714950553,-209.714950553,209.714950553,-209.714950553,-209.714950553,209.714950553,-209.714950553,209.714950553,-209.714950553,209.714950553,209.714950553,-0.0,209.714950553,209.714950553,-209.714950553,-209.714950553,209.714950553,209.714950553,-0.0,209.714950553,-0.0,-0.0,209.714950553
MW,@MWZ6,524.75,8.65,0.00047664442326,1.0,1.0,-1.0,1.0,1.0,25.0,2016-08-31,432.5,5.0,1.0,1.0,26237.5,0.00047664442326,524.75,grain,1.0,1.0,1.0,25.0,1.0,1.0,24.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,2.0,5.0,1.0,2.0,5.0,1.0,-1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,-1,62.5297902765,62.5297902765,62.5297902765,-62.5297902765,62.5297902765,-62.5297902765,62.5297902765,-62.5297902765,-62.5297902765,62.5297902765,-62.5297902765,62.5297902765,-62.5297902765,-62.5297902765,62.5297902765,-62.5297902765,62.5297902765,-62.5297902765,62.5297902765,-62.5297902765,-62.5297902765,-62.5297902765,-62.5297902765,-62.5297902765,-62.5297902765,-62.5297902765,-62.5297902765,-62.5297902765,-62.5297902765,-62.5297902765,-62.5297902765,-62.5297902765,-62.5297902765
NE,@NEZ6,0.7129,0.007136553,-0.00265808617795,-1.0,-1.0,1.0,-1.0,1.0,-21.0,2016-09-07,713.6553,3.0,1.0,1.0,71290.0,-0.00265808617795,0.7129,currency,1.0,1.0,1.0,-21.0,-1.0,1.0,-20.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,-1,1,1,-1,1,-1.0,1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,0,-1,1,1.0,1,-568.484890879,568.484890879,568.484890879,-568.484890879,-568.484890879,568.484890879,-568.484890879,568.484890879,-568.484890879,568.484890879,-568.484890879,568.484890879,-568.484890879,-568.484890879,-568.484890879,568.484890879,568.484890879,-568.484890879,-568.484890879,-568.484890879,-568.484890879,-568.484890879,-568.484890879,-568.484890879,-568.484890879,-568.484890879,-568.484890879,-568.484890879,-568.484890879,-568.484890879,568.484890879,-0.0,568.484890879
NG,QNGX6,3.049,0.0876,0.00263071358106,1.0,1.0,1.0,1.0,-1.0,-11.0,2016-09-21,876.0,3.0,1.0,1.0,30490.0,0.00263071358106,3.049,energy,1.0,1.0,-1.0,-11.0,1.0,-1.0,-10.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,1,-1,1.0,1.0,0.0,-1.0,0.0,-1,-1,-1,-1.0,-1,240.631371259,240.631371259,240.631371259,-240.631371259,240.631371259,-240.631371259,240.631371259,-240.631371259,-240.631371259,240.631371259,240.631371259,240.631371259,-240.631371259,-240.631371259,-240.631371259,240.631371259,240.631371259,-240.631371259,-240.631371259,-240.631371259,-240.631371259,-240.631371259,-240.631371259,-240.631371259,240.631371259,-240.631371259,240.631371259,240.631371259,0.0,-240.631371259,0.0,-240.631371259,-240.631371259
NIY,@NKDZ6,16945.0,252.75,-0.000294985250737,-1.0,-1.0,-1.0,1.0,-1.0,-7.0,2016-09-27,1215.2610828,2.0,1.0,1.0,81474.1802096,-0.000294985250737,16945.0,index,1.0,-1.0,-1.0,-7.0,1.0,-1.0,-6.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,-1,1,-1,1,1,-1,1.0,-1,-1,-1,1,1,1,-1.0,0.0,1.0,-1.0,1.0,0,1,0,-1.0,0,-48.0673629555,48.0673629555,-48.0673629555,48.0673629555,-48.0673629555,48.0673629555,48.0673629555,-48.0673629555,-0.0,48.0673629555,48.0673629555,-48.0673629555,48.0673629555,-48.0673629555,48.0673629555,-48.0673629555,-48.0673629555,48.0673629555,48.0673629555,48.0673629555,-48.0673629555,-0.0,48.0673629555,-0.0,-48.0673629555,-48.0673629555,48.0673629555,-0.0,-48.0673629555,48.0673629555,-48.0673629555,-0.0,-48.0673629555
NQ,@NQZ6,4872.0,54.3802819785,-0.000307787011388,-1.0,1.0,1.0,1.0,1.0,-12.0,2016-09-20,1087.60563957,2.0,1.0,1.0,97440.0,-0.000307787011388,4872.0,index,1.0,1.0,1.0,-12.0,1.0,1.0,-11.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,1,-1,-1,-1,0.0,0.0,-1.0,0.0,-1.0,-1,-1,0,1.0,0,-59.9815327793,59.9815327793,-59.9815327793,59.9815327793,-59.9815327793,59.9815327793,-59.9815327793,59.9815327793,-0.0,-59.9815327793,-59.9815327793,-59.9815327793,59.9815327793,59.9815327793,-59.9815327793,59.9815327793,59.9815327793,-59.9815327793,-59.9815327793,-59.9815327793,59.9815327793,-0.0,-59.9815327793,-0.0,59.9815327793,59.9815327793,-0.0,-0.0,59.9815327793,-0.0,59.9815327793,59.9815327793,59.9815327793
O,@OZ6,187.75,3.7125,0.0203804347826,1.0,-1.0,-1.0,1.0,1.0,15.0,2016-09-15,185.625,11.0,2.0,2.0,9387.5,0.0203804347826,187.75,grain,1.0,-1.0,1.0,15.0,1.0,1.0,14.0,0.0,1.0,11.0,0.0,1.0,11.0,-1.0,1.0,11.0,-1.0,2.0,11.0,1.0,-1,1,-1,1,-1,-1,1.0,-1,1,-1,-1,1,1,-1.0,-1.0,0.0,-1.0,0.0,0,-1,0,-1.0,-1,2104.53464674,2104.53464674,2104.53464674,-2104.53464674,2104.53464674,-2104.53464674,-2104.53464674,2104.53464674,0.0,-2104.53464674,-2104.53464674,2104.53464674,-2104.53464674,2104.53464674,2104.53464674,-2104.53464674,2104.53464674,-2104.53464674,2104.53464674,-2104.53464674,-2104.53464674,0.0,-2104.53464674,-2104.53464674,2104.53464674,2104.53464674,-2104.53464674,-2104.53464674,0.0,-2104.53464674,0.0,0.0,-2104.53464674
OJ,@OJX6,199.65,6.455,-0.00868917576961,-1.0,1.0,-1.0,1.0,1.0,-7.0,2016-09-27,968.25,3.0,1.0,1.0,29947.5,-0.00868917576961,199.65,soft,1.0,1.0,1.0,-7.0,-1.0,1.0,-6.0,0.0,1.0,3.0,0.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,-1,-1,-1,-1,-1,1,-1.0,1,-1,1,-1,-1,1,0.0,0.0,0.0,1.0,-1.0,-1,-1,0,-1.0,-1,-780.657274081,780.657274081,780.657274081,-780.657274081,-780.657274081,780.657274081,-780.657274081,780.657274081,-0.0,-780.657274081,780.657274081,-780.657274081,780.657274081,780.657274081,-780.657274081,780.657274081,780.657274081,-780.657274081,780.657274081,-780.657274081,780.657274081,-0.0,780.657274081,780.657274081,780.657274081,-780.657274081,-0.0,-0.0,-0.0,-780.657274081,780.657274081,780.657274081,780.657274081
PA,QPAZ6,666.15,17.28,-0.0139875666075,-1.0,1.0,-1.0,1.0,1.0,-4.0,2016-09-30,1728.0,2.0,1.0,1.0,66615.0,-0.0139875666075,666.15,metal,1.0,1.0,1.0,-4.0,-1.0,1.0,3.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1,-1,-1,-1,-1,1,1.0,-1,-1,-1,-1,-1,1,0.0,0.0,0.0,0.0,-1.0,-1,-1,-1,-1.0,-1,-1863.56349911,1863.56349911,1863.56349911,-1863.56349911,-1863.56349911,1863.56349911,-1863.56349911,1863.56349911,1863.56349911,-1863.56349911,1863.56349911,-1863.56349911,1863.56349911,1863.56349911,-1863.56349911,1863.56349911,-1863.56349911,1863.56349911,1863.56349911,1863.56349911,1863.56349911,1863.56349911,1863.56349911,1863.56349911,1863.56349911,-1863.56349911,-0.0,-0.0,-0.0,-0.0,1863.56349911,1863.56349911,1863.56349911
