2017-06-06 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-06-06 00:00:00,Close2017-06-06 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-06-06 00:00:00,LastSRUN,SRUN2017-06-06 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-06-05 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-06-02 00:00:00,0.5SIG2017-06-05 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-06-02 00:00:00,0.75SIG2017-06-05 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-06-02 00:00:00,1SIG2017-06-05 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ7,72.52,1.499946549,-0.00123949869164,-1.0,-1.0,1.0,-1.0,-1.0,16.0,2017-05-15,749.9732745,1.0,1.0,1.0,36260.0,1.0,-0.00123949869164,72.52,soft,1.0,1.0,2017-05-15,1.0,1.0,18.0,18.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CU,@EUM7,1.12755,0.0072725,0.000976519153092,1.0,-1.0,-1.0,1.0,1.0,-22.0,2017-05-02,909.0625,1.0,1.0,1.0,140943.75,1.0,0.000976519153092,1.12755,currency,1.0,1.0,2017-05-02,-1.0,-1.0,-24.0,-24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,-1.0,,1.0,1.0,1.0,,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,1.0,0.0,1.0,-1,-1,0.0,-1,137.634271384,137.634271384,137.634271384,-137.634271384,137.634271384,-137.634271384,137.634271384,-137.634271384,137.634271384,-137.634271384,-137.634271384,137.634271384,-137.634271384,137.634271384,137.634271384,137.634271384,-137.634271384,-137.634271384,137.634271384,-137.634271384,137.634271384,-137.634271384,-137.634271384,-137.634271384,0.0,-137.634271384,-137.634271384,-137.634271384,-137.634271384,-137.634271384,0.0,137.634271384,0.0,137.634271384,-137.634271384
DX,@DXM7,96.591,0.5026,-0.00168468487091,-1.0,-1.0,-1.0,-1.0,1.0,-23.0,2017-05-02,502.6,1.0,1.0,1.0,96591.0,1.0,-0.00168468487091,96.591,currency,-1.0,-1.0,2017-05-02,1.0,1.0,-25.0,-25.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1.0,-1.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
EBL,BDU7,164.93,0.548758845,0.00267493464648,1.0,-1.0,-1.0,-1.0,-1.0,18.0,2017-05-09,618.780473622,1.0,1.0,1.0,185975.068,0.886839304718,0.00267493464648,164.93,rates,-1.0,1.0,2017-05-09,-1.0,-1.0,20.0,20.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,2.0,0.0,-1.0,,0,1,-1,1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
EBM,BLU7,133.2,0.213234341,0.00135317997294,1.0,-1.0,-1.0,1.0,-1.0,20.0,2017-05-05,240.443042912,4.0,1.0,1.0,150196.32,0.886839304718,0.00135317997294,133.2,rates,-1.0,1.0,2017-05-05,-1.0,-1.0,22.0,22.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,2.0,0.0,1.0,,0,1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1,-1,-1.0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
EBS,EZU7,112.17,0.0537014935,0.000267522739433,1.0,1.0,-1.0,1.0,1.0,-5.0,2017-05-26,60.5538040706,16.0,4.0,4.0,126482.892,0.886839304718,0.000267522739433,112.17,rates,-1.0,1.0,2017-05-08,1.0,1.0,21.0,21.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
ED,@EDZ7,98.6,0.02975,0.000152152964447,1.0,-1.0,1.0,-1.0,1.0,-11.0,2017-05-17,74.375,13.0,3.0,3.0,246500.0,1.0,0.000152152964447,98.6,rates,-1.0,1.0,2017-05-17,1.0,1.0,-13.0,-13.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
EMD,@EMDM7,1736.1,16.825,-0.00361570247934,-1.0,1.0,1.0,1.0,-1.0,6.0,2017-05-24,1682.5,1.0,1.0,1.0,173610.0,1.0,-0.00361570247934,1736.1,index,1.0,1.0,2017-05-24,-1.0,-1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-627.722107438,627.722107438,-627.722107438,627.722107438,-627.722107438,627.722107438,-627.722107438,627.722107438,-627.722107438,-627.722107438,-627.722107438,-627.722107438,627.722107438,627.722107438,627.722107438,627.722107438,627.722107438,-627.722107438,627.722107438,-627.722107438,627.722107438,627.722107438,627.722107438,627.722107438,627.722107438,627.722107438,-627.722107438,-627.722107438,-627.722107438,-627.722107438,-0.0,627.722107438,-627.722107438,-0.0,627.722107438
ES,@ESM7,2430.75,14.5375,-0.00154035736291,-1.0,1.0,-1.0,1.0,-1.0,11.0,2017-05-17,726.875,1.0,1.0,1.0,121537.5,1.0,-0.00154035736291,2430.75,index,1.0,1.0,2017-05-17,-1.0,-1.0,13.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-187.211182994,187.211182994,-187.211182994,187.211182994,-187.211182994,187.211182994,-187.211182994,187.211182994,-187.211182994,-187.211182994,187.211182994,-187.211182994,187.211182994,187.211182994,-187.211182994,187.211182994,187.211182994,-187.211182994,187.211182994,-187.211182994,187.211182994,187.211182994,187.211182994,187.211182994,187.211182994,187.211182994,-187.211182994,187.211182994,-187.211182994,-0.0,-0.0,187.211182994,-187.211182994,-0.0,187.211182994
FC,@GFQ7,155.375,3.79125,-0.0281469898358,-1.0,1.0,-1.0,1.0,1.0,5.0,2017-05-26,1895.625,1.0,1.0,1.0,77687.5,1.0,-0.0281469898358,155.375,meat,1.0,-1.0,2017-05-26,1.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-1.0,2.0,1.0,,1.0,2.0,1.0,,1.0,0,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-2186.66927287,2186.66927287,-2186.66927287,2186.66927287,-2186.66927287,2186.66927287,2186.66927287,-2186.66927287,-2186.66927287,-2186.66927287,2186.66927287,-2186.66927287,2186.66927287,2186.66927287,-2186.66927287,-2186.66927287,-2186.66927287,2186.66927287,-2186.66927287,2186.66927287,-2186.66927287,2186.66927287,2186.66927287,2186.66927287,-0.0,2186.66927287,2186.66927287,2186.66927287,2186.66927287,2186.66927287,2186.66927287,-2186.66927287,-2186.66927287,-2186.66927287,2186.66927287
FCH,MTM7,5262.5,49.5,-0.00688809209285,-1.0,1.0,-1.0,1.0,-1.0,-24.0,2017-05-02,558.162,1.0,1.0,1.0,59339.95,0.886839304718,-0.00688809209285,5262.5,index,1.0,1.0,2017-05-02,-1.0,-1.0,-25.0,-25.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,,-1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
FDX,DXMM7,12686.0,111.125,-0.0102208004993,-1.0,-1.0,1.0,-1.0,-1.0,-23.0,2017-05-02,626.52275,1.0,1.0,1.0,71523.668,0.886839304718,-0.0102208004993,12686.0,index,1.0,1.0,2017-05-02,-1.0,-1.0,-24.0,-24.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
FEI,IEU7,100.32,0.008,0.0,1.0,-1.0,1.0,-1.0,-1.0,-7.0,2017-05-25,22.552,44.0,11.0,11.0,282802.08,0.886839304718,0.0,100.32,rates,-1.0,1.0,2017-05-25,-1.0,-1.0,-8.0,-8.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,1.0,1.0,0.0,,-1.0,1.0,0.0,,-1.0,0,1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1.0,0.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
FFI,LFM7,7509.0,54.625,-0.000598921940507,-1.0,1.0,1.0,1.0,-1.0,-18.0,2017-05-09,705.263375,1.0,1.0,1.0,96948.699,0.77453334366,-0.000598921940507,7509.0,index,1.0,1.0,2017-05-09,-1.0,-1.0,-19.0,-19.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,2.0,0.0,,1.0,2.0,0.0,,1.0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
FLG,LGU7,128.45,0.5266113265,0.00587314017228,1.0,1.0,-1.0,1.0,-1.0,18.0,2017-05-09,679.907883644,1.0,1.0,1.0,165841.795,0.77453334366,0.00587314017228,128.45,rates,-1.0,1.0,2017-05-09,1.0,1.0,19.0,19.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,-1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,0.0,1.0,0.0,-1.0,1,-1,-1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
FSS,LLU7,99.69,0.0155,0.0,1.0,1.0,-1.0,1.0,-1.0,-17.0,2017-05-10,25.0150625,39.0,9.0,9.0,160887.19875,0.77453334366,0.0,99.69,rates,-1.0,-1.0,2017-05-10,-1.0,-1.0,-18.0,-18.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,-1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,0,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
