2016-09-26 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,PC2016-09-26 00:00:00,Close2016-09-26 00:00:00,group,RiskOn,Excess,SEA2016-09-26 00:00:00,SRUN2016-09-26 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-09-23 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-09-23 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-09-23 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-09-23 00:00:00,RiskOff,AntiExcess,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting5,Voting6,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Excess,PNL_AntiExcess,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
FV,@FVZ6,121.609375,0.308203125,0.00122210072683,1.0,1.0,1.0,1.0,1.0,9.0,2016-09-13,308.203125,7.0,1.0,1.0,121609.375,0.00122210072683,121.609375,rates,-1.0,1.0,1.0,9.0,1.0,1.0,-13.0,0.0,1.0,7.0,0.0,2.0,7.0,1.0,2.0,7.0,1.0,2.0,7.0,1.0,1,-1,-1,-1,-1,-1,-1.0,1,1,1,-1,1,-1,-1,-1,0.0,-1.0,-1.0,0.0,0.0,0,-1,0,1040.33233904,1040.33233904,1040.33233904,-1040.33233904,-1040.33233904,1040.33233904,1040.33233904,-1040.33233904,0.0,1040.33233904,1040.33233904,1040.33233904,-1040.33233904,-1040.33233904,1040.33233904,-1040.33233904,-1040.33233904,1040.33233904,1040.33233904,1040.33233904,-1040.33233904,0.0,1040.33233904,-1040.33233904,-1040.33233904,-1040.33233904,0.0,-1040.33233904,-1040.33233904,0.0,0.0,0.0,-1040.33233904
GC,QGCZ6,1344.1,14.695,0.00178877543415,1.0,-1.0,-1.0,1.0,1.0,6.0,2016-09-16,1469.5,2.0,1.0,1.0,134410.0,0.00178877543415,1344.1,metal,-1.0,1.0,1.0,6.0,-1.0,1.0,5.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,1,-1,-1,1,-1,1,1.0,-1,-1,-1,1,-1,-1,-1,1,0.0,-1.0,0.0,0.0,0.0,1,1,0,480.858612208,480.858612208,-480.858612208,480.858612208,-480.858612208,480.858612208,480.858612208,-480.858612208,-480.858612208,-480.858612208,-480.858612208,480.858612208,-480.858612208,480.858612208,480.858612208,-480.858612208,480.858612208,-480.858612208,-480.858612208,-480.858612208,480.858612208,0.0,-480.858612208,-480.858612208,-480.858612208,480.858612208,0.0,-480.858612208,0.0,0.0,0.0,480.858612208,480.858612208
HCM,HHIV6,9625.0,178.371943232,-0.0187716792486,-1.0,1.0,1.0,-1.0,1.0,-10.0,2016-09-09,1147.82460252,2.0,1.0,1.0,61936.9369369,-0.0187716792486,9625.0,index,1.0,1.0,1.0,-10.0,-1.0,1.0,-9.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,-1,-1,1,-1,-1,1,-1.0,1,1,1,-1,1,1,-1,1,1.0,1.0,0.0,1.0,-1.0,-1,-1,1,-2325.32062765,2325.32062765,2325.32062765,-2325.32062765,-2325.32062765,2325.32062765,-2325.32062765,2325.32062765,-2325.32062765,-2325.32062765,-2325.32062765,2325.32062765,-2325.32062765,2325.32062765,-2325.32062765,2325.32062765,2325.32062765,-2325.32062765,-2325.32062765,-2325.32062765,2325.32062765,-2325.32062765,-2325.32062765,-2325.32062765,2325.32062765,-2325.32062765,-2325.32062765,-2325.32062765,-0.0,-2325.32062765,2325.32062765,2325.32062765,2325.32062765
HG,QHGZ6,219.85,2.5425,-0.00113584734212,-1.0,-1.0,1.0,-1.0,-1.0,-13.0,2016-09-07,635.625,4.0,1.0,1.0,54962.5,-0.00113584734212,219.85,metal,1.0,1.0,-1.0,-13.0,1.0,-1.0,-12.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,-1,-1,1,1,1,-1,1.0,-1,1,-1,1,1,1,1,1,1.0,1.0,1.0,0.0,1.0,0,1,1,-249.716038164,249.716038164,-249.716038164,249.716038164,-249.716038164,249.716038164,-249.716038164,249.716038164,-249.716038164,249.716038164,-249.716038164,249.716038164,-249.716038164,-249.716038164,249.716038164,-249.716038164,-249.716038164,249.716038164,-249.716038164,249.716038164,-249.716038164,-249.716038164,-249.716038164,-249.716038164,-249.716038164,-249.716038164,-249.716038164,-249.716038164,-249.716038164,-0.0,-249.716038164,-0.0,-249.716038164
HIC,HSIV6,23311.0,335.945983273,-0.0154138513514,-1.0,1.0,1.0,-1.0,1.0,-11.0,2016-09-08,2161.81456418,1.0,1.0,1.0,150006.435006,-0.0154138513514,23311.0,index,1.0,1.0,1.0,-11.0,-1.0,1.0,-10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1,-1,1,-1,-1,1,-1.0,1,1,1,-1,1,1,-1,1,1.0,1.0,0.0,1.0,-1.0,-1,-1,1,-2312.17689094,2312.17689094,2312.17689094,-2312.17689094,-2312.17689094,2312.17689094,-2312.17689094,2312.17689094,-2312.17689094,-2312.17689094,-2312.17689094,2312.17689094,-2312.17689094,2312.17689094,-2312.17689094,2312.17689094,2312.17689094,-2312.17689094,-2312.17689094,-2312.17689094,2312.17689094,-2312.17689094,-2312.17689094,-2312.17689094,2312.17689094,-2312.17689094,-2312.17689094,-2312.17689094,-0.0,-2312.17689094,2312.17689094,2312.17689094,2312.17689094
HO,QHOX6,1.4579,0.045845234,0.0285008818342,1.0,-1.0,-1.0,-1.0,-1.0,12.0,2016-09-08,1925.499828,2.0,1.0,1.0,61231.8,0.0285008818342,1.4579,energy,1.0,1.0,-1.0,12.0,-1.0,-1.0,11.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0,1,1,3490.32059259,3490.32059259,-3490.32059259,3490.32059259,3490.32059259,-3490.32059259,3490.32059259,-3490.32059259,3490.32059259,-3490.32059259,-3490.32059259,-3490.32059259,3490.32059259,3490.32059259,-3490.32059259,3490.32059259,-3490.32059259,3490.32059259,-3490.32059259,3490.32059259,3490.32059259,3490.32059259,3490.32059259,3490.32059259,3490.32059259,3490.32059259,3490.32059259,3490.32059259,3490.32059259,3490.32059259,0.0,0.0,3490.32059259
JY,@JYZ6,0.99995,0.0103415655,0.00720185334408,1.0,-1.0,1.0,-1.0,-1.0,15.0,2016-09-02,1292.6956875,2.0,1.0,1.0,124993.75,0.00720185334408,0.99995,currency,-1.0,1.0,-1.0,15.0,-1.0,-1.0,14.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1,1800.37331285,1800.37331285,-1800.37331285,1800.37331285,-1800.37331285,1800.37331285,1800.37331285,-1800.37331285,1800.37331285,-1800.37331285,1800.37331285,-1800.37331285,1800.37331285,1800.37331285,-1800.37331285,1800.37331285,-1800.37331285,1800.37331285,-1800.37331285,1800.37331285,1800.37331285,1800.37331285,1800.37331285,1800.37331285,1800.37331285,1800.37331285,1800.37331285,1800.37331285,1800.37331285,1800.37331285,1800.37331285,1800.37331285,1800.37331285
KC,@KCZ6,153.55,3.55,0.0142007926024,1.0,1.0,1.0,1.0,-1.0,-13.0,2016-09-07,1331.25,2.0,1.0,1.0,57581.25,0.0142007926024,153.55,soft,1.0,1.0,-1.0,-13.0,-1.0,-1.0,-12.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1,-1,-1,-1,1,1,1.0,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,0.0,-1.0,-1,-1,1,1635.39877807,1635.39877807,-1635.39877807,1635.39877807,1635.39877807,-1635.39877807,1635.39877807,-1635.39877807,1635.39877807,1635.39877807,1635.39877807,1635.39877807,-1635.39877807,-1635.39877807,-1635.39877807,1635.39877807,1635.39877807,-1635.39877807,-1635.39877807,1635.39877807,1635.39877807,1635.39877807,-1635.39877807,1635.39877807,1635.39877807,1635.39877807,1635.39877807,1635.39877807,1635.39877807,0.0,-1635.39877807,-1635.39877807,-1635.39877807
KW,@KWZ6,414.0,8.5625,-0.017793594306,-1.0,1.0,1.0,1.0,1.0,18.0,2016-08-30,428.125,5.0,1.0,1.0,20700.0,-0.017793594306,414.0,grain,1.0,1.0,1.0,18.0,1.0,1.0,17.0,0.0,1.0,5.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,-1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,-1841.63701068,1841.63701068,-1841.63701068,1841.63701068,-1841.63701068,1841.63701068,-1841.63701068,1841.63701068,-0.0,-1841.63701068,-1841.63701068,-1841.63701068,1841.63701068,1841.63701068,-1841.63701068,1841.63701068,-1841.63701068,1841.63701068,-1841.63701068,1841.63701068,1841.63701068,1841.63701068,1841.63701068,1841.63701068,1841.63701068,1841.63701068,-0.0,-0.0,1841.63701068,1841.63701068,1841.63701068,1841.63701068,1841.63701068
LB,@LBX6,327.1,6.57,0.0,1.0,-1.0,-1.0,1.0,1.0,-7.0,2016-09-15,722.7,3.0,1.0,1.0,35981.0,0.0,327.1,soft,1.0,-1.0,1.0,-7.0,1.0,-1.0,-6.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,-1,1,-1,1,1,-1,1.0,-1,-1,-1,1,-1,-1,1,1,-1.0,0.0,1.0,-1.0,1.0,0,1,0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
LC,@LEZ6,106.125,2.2526154885,-0.0067852129153,-1.0,1.0,-1.0,1.0,-1.0,14.0,2016-09-06,901.0461954,3.0,1.0,1.0,42450.0,-0.0067852129153,106.125,meat,1.0,-1.0,-1.0,14.0,-1.0,-1.0,13.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,1,-1,-1,1,1,-1.0,1,-1,1,1,-1,1,1,1,0.0,1.0,1.0,0.0,-1.0,-1,-1,1,-864.096864764,864.096864764,864.096864764,-864.096864764,-864.096864764,864.096864764,864.096864764,-864.096864764,-864.096864764,-864.096864764,864.096864764,-864.096864764,864.096864764,864.096864764,864.096864764,-864.096864764,864.096864764,-864.096864764,864.096864764,-864.096864764,-864.096864764,-864.096864764,864.096864764,-864.096864764,-864.096864764,-864.096864764,-0.0,-864.096864764,-864.096864764,-0.0,864.096864764,864.096864764,864.096864764
LCO,EBZ6,47.93,1.627,0.0311962134251,1.0,-1.0,-1.0,-1.0,-1.0,12.0,2016-09-08,1627.0,2.0,1.0,1.0,47930.0,0.0311962134251,47.93,energy,1.0,1.0,-1.0,12.0,-1.0,-1.0,11.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0,1,1,2990.46901893,2990.46901893,-2990.46901893,2990.46901893,2990.46901893,-2990.46901893,2990.46901893,-2990.46901893,2990.46901893,-2990.46901893,-2990.46901893,-2990.46901893,2990.46901893,2990.46901893,-2990.46901893,2990.46901893,-2990.46901893,2990.46901893,-2990.46901893,2990.46901893,2990.46901893,2990.46901893,2990.46901893,2990.46901893,2990.46901893,2990.46901893,2990.46901893,2990.46901893,2990.46901893,2990.46901893,0.0,0.0,2990.46901893
LGO,GASZ6,428.75,13.9125,0.0,1.0,1.0,-1.0,1.0,-1.0,-17.0,2016-09-01,1391.25,2.0,1.0,1.0,42875.0,0.0,428.75,energy,1.0,1.0,-1.0,-17.0,-1.0,-1.0,-16.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1,1,1.0,-1,-1,-1,1,-1,1,1,1,1.0,1.0,1.0,0.0,-1.0,-1,-1,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
LH,@HEZ6,48.6,1.6990583705,-0.00613496932515,-1.0,1.0,1.0,1.0,1.0,-16.0,2016-09-01,679.6233482,3.0,1.0,1.0,19440.0,-0.00613496932515,48.6,meat,1.0,-1.0,1.0,-16.0,1.0,1.0,-15.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,-1,1,-1,-1,-1,-1,-1.0,1,1,1,-1,1,-1,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,-1,-1,0,-357.791411043,357.791411043,-357.791411043,357.791411043,-357.791411043,357.791411043,357.791411043,-357.791411043,-357.791411043,-357.791411043,-357.791411043,-357.791411043,357.791411043,357.791411043,-357.791411043,357.791411043,357.791411043,-357.791411043,-357.791411043,-357.791411043,357.791411043,-0.0,-357.791411043,357.791411043,357.791411043,357.791411043,357.791411043,-0.0,357.791411043,357.791411043,357.791411043,357.791411043,357.791411043
LRC,LRCX6,1975.0,24.65,0.00457782299084,1.0,-1.0,-1.0,-1.0,-1.0,-12.0,2016-09-08,246.5,9.0,2.0,2.0,19750.0,0.00457782299084,1975.0,soft,1.0,1.0,-1.0,-12.0,-1.0,-1.0,-11.0,0.0,1.0,9.0,0.0,1.0,9.0,-1.0,2.0,9.0,-1.0,2.0,9.0,-1.0,-1,-1,1,1,1,1,1.0,-1,-1,-1,1,-1,1,1,1,1.0,1.0,1.0,1.0,0.0,0,1,0,813.708036623,813.708036623,-813.708036623,813.708036623,813.708036623,-813.708036623,813.708036623,-813.708036623,0.0,-813.708036623,-813.708036623,-813.708036623,813.708036623,813.708036623,-813.708036623,813.708036623,813.708036623,-813.708036623,-813.708036623,-813.708036623,813.708036623,0.0,-813.708036623,813.708036623,813.708036623,813.708036623,813.708036623,813.708036623,813.708036623,813.708036623,0.0,0.0,813.708036623
LSU,QWZ6,598.9,12.0545399115,0.0113137453563,1.0,-1.0,-1.0,1.0,1.0,-25.0,2016-08-19,602.726995575,4.0,1.0,1.0,29945.0,0.0113137453563,598.9,soft,1.0,1.0,1.0,-25.0,1.0,1.0,-24.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,-1,-1,-1,1,-1,-1,-1.0,1,1,-1,-1,1,-1,1,1,-1.0,-1.0,0.0,0.0,0.0,0,-1,0,1355.16041878,1355.16041878,1355.16041878,-1355.16041878,1355.16041878,-1355.16041878,1355.16041878,-1355.16041878,-1355.16041878,-1355.16041878,-1355.16041878,1355.16041878,-1355.16041878,1355.16041878,1355.16041878,-1355.16041878,-1355.16041878,1355.16041878,1355.16041878,-1355.16041878,-1355.16041878,0.0,1355.16041878,-1355.16041878,1355.16041878,1355.16041878,-1355.16041878,-1355.16041878,0.0,0.0,0.0,0.0,-1355.16041878
MEM,@MMEZ6,903.0,16.570879604,-0.0148374427231,-1.0,1.0,1.0,1.0,1.0,-9.0,2016-09-13,828.5439802,3.0,1.0,1.0,45150.0,-0.0148374427231,903.0,index,1.0,1.0,1.0,-9.0,-1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,-1,1,1.0,-1,-1,1,-1,-1,1,-1,1,1.0,1.0,0.0,0.0,-1.0,-1,-1,0,-2009.73161684,2009.73161684,2009.73161684,-2009.73161684,-2009.73161684,2009.73161684,-2009.73161684,2009.73161684,-0.0,-2009.73161684,-2009.73161684,-2009.73161684,2009.73161684,2009.73161684,-2009.73161684,2009.73161684,-2009.73161684,2009.73161684,2009.73161684,-2009.73161684,2009.73161684,-0.0,2009.73161684,-2009.73161684,2009.73161684,-2009.73161684,-2009.73161684,-2009.73161684,-0.0,-0.0,2009.73161684,2009.73161684,2009.73161684
MFX,IBV6,8690.3,134.817416352,-0.0130154800168,-1.0,1.0,-1.0,1.0,1.0,-12.0,2016-09-08,1517.10038621,2.0,1.0,1.0,97791.9459,-0.0130154800168,8690.3,index,1.0,1.0,1.0,-12.0,-1.0,1.0,-11.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,-1,1,-1.0,1,-1,1,-1,-1,-1,-1,1,0.0,0.0,0.0,1.0,-1.0,-1,-1,0,-2545.61823533,2545.61823533,2545.61823533,-2545.61823533,-2545.61823533,2545.61823533,-2545.61823533,2545.61823533,-0.0,-2545.61823533,2545.61823533,-2545.61823533,2545.61823533,2545.61823533,-2545.61823533,2545.61823533,2545.61823533,-2545.61823533,2545.61823533,-2545.61823533,2545.61823533,-0.0,2545.61823533,2545.61823533,2545.61823533,-2545.61823533,-0.0,-0.0,-0.0,-2545.61823533,2545.61823533,2545.61823533,2545.61823533
MP,@PXZ6,0.04983,0.0007482985,-0.00538922155689,-1.0,1.0,1.0,-1.0,1.0,14.0,2016-09-06,374.14925,6.0,1.0,1.0,24915.0,-0.00538922155689,0.04983,currency,1.0,1.0,1.0,14.0,-1.0,1.0,13.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,6.0,-1.0,-1,-1,1,-1,-1,1,1.0,-1,1,1,-1,-1,1,-1,1,1.0,1.0,0.0,1.0,-1.0,-1,-1,1,-805.634730539,805.634730539,805.634730539,-805.634730539,-805.634730539,805.634730539,-805.634730539,805.634730539,-805.634730539,-805.634730539,-805.634730539,805.634730539,-805.634730539,805.634730539,-805.634730539,805.634730539,-805.634730539,805.634730539,-805.634730539,-805.634730539,805.634730539,-805.634730539,805.634730539,-805.634730539,805.634730539,-805.634730539,-805.634730539,-805.634730539,-0.0,-805.634730539,805.634730539,805.634730539,805.634730539
MW,@MWZ6,494.5,7.4625,-0.0183622828784,-1.0,-1.0,1.0,-1.0,1.0,17.0,2016-08-31,373.125,6.0,1.0,1.0,24725.0,-0.0183622828784,494.5,grain,1.0,1.0,1.0,17.0,1.0,1.0,16.0,0.0,1.0,6.0,0.0,1.0,6.0,1.0,2.0,6.0,-1.0,2.0,6.0,-1.0,-1,-1,1,1,-1,-1,1.0,-1,1,-1,-1,1,-1,1,1,0.0,0.0,0.0,0.0,0.0,0,-1,0,-2724.04466501,2724.04466501,-2724.04466501,2724.04466501,-2724.04466501,2724.04466501,-2724.04466501,2724.04466501,-0.0,2724.04466501,-2724.04466501,2724.04466501,-2724.04466501,-2724.04466501,-2724.04466501,2724.04466501,-2724.04466501,2724.04466501,-2724.04466501,2724.04466501,2724.04466501,-0.0,-2724.04466501,2724.04466501,-2724.04466501,-2724.04466501,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2724.04466501
NE,@NEZ6,0.7248,0.0079392135,0.00443458980044,1.0,-1.0,1.0,-1.0,1.0,-13.0,2016-09-07,793.92135,3.0,1.0,1.0,72480.0,0.00443458980044,0.7248,currency,1.0,1.0,1.0,-13.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,-1,1,1,-1,1,1.0,-1,1,1,1,-1,1,1,1,1.0,1.0,1.0,1.0,-1.0,0,-1,1,964.257206208,964.257206208,-964.257206208,964.257206208,964.257206208,-964.257206208,964.257206208,-964.257206208,964.257206208,-964.257206208,964.257206208,-964.257206208,964.257206208,964.257206208,964.257206208,-964.257206208,964.257206208,-964.257206208,964.257206208,964.257206208,964.257206208,964.257206208,-964.257206208,964.257206208,964.257206208,964.257206208,964.257206208,964.257206208,964.257206208,964.257206208,-964.257206208,0.0,-964.257206208
NG,QNGX6,3.055,0.0896921345,0.013939595088,1.0,1.0,-1.0,1.0,-1.0,13.0,2016-09-07,896.921345,3.0,1.0,1.0,30550.0,0.013939595088,3.055,energy,1.0,1.0,-1.0,13.0,-1.0,1.0,12.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,-1,-1,-1,-1,-1,1,1.0,-1,-1,-1,-1,-1,-1,-1,1,0.0,0.0,0.0,0.0,-1.0,-1,-1,-1,1277.56388981,1277.56388981,-1277.56388981,1277.56388981,1277.56388981,-1277.56388981,1277.56388981,-1277.56388981,-1277.56388981,1277.56388981,-1277.56388981,1277.56388981,-1277.56388981,-1277.56388981,1277.56388981,-1277.56388981,1277.56388981,-1277.56388981,-1277.56388981,-1277.56388981,-1277.56388981,-1277.56388981,-1277.56388981,-1277.56388981,-1277.56388981,1277.56388981,0.0,0.0,0.0,0.0,-1277.56388981,-1277.56388981,-1277.56388981
NIY,@NKDZ6,16280.0,239.675863087,-0.0180940892642,-1.0,-1.0,1.0,-1.0,-1.0,-15.0,2016-09-02,1194.67582039,2.0,1.0,1.0,81148.4398365,-0.0180940892642,16280.0,index,1.0,-1.0,-1.0,-15.0,-1.0,1.0,-14.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,1,1,1,-1,1,-1.0,1,1,1,1,1,1,1,1,0.0,1.0,1.0,1.0,-1.0,0,-1,1,-2936.6142281,2936.6142281,2936.6142281,-2936.6142281,-2936.6142281,2936.6142281,2936.6142281,-2936.6142281,-2936.6142281,2936.6142281,-2936.6142281,2936.6142281,-2936.6142281,-2936.6142281,-2936.6142281,2936.6142281,2936.6142281,-2936.6142281,-2936.6142281,-2936.6142281,-2936.6142281,-2936.6142281,-2936.6142281,-2936.6142281,-2936.6142281,-2936.6142281,-0.0,-2936.6142281,-2936.6142281,-2936.6142281,2936.6142281,-0.0,2936.6142281
NQ,@NQZ6,4815.0,55.3264224525,-0.00854524863585,-1.0,-1.0,-1.0,1.0,-1.0,-4.0,2016-09-20,1106.52844905,2.0,1.0,1.0,96300.0,-0.00854524863585,4815.0,index,1.0,1.0,-1.0,-4.0,-1.0,-1.0,-3.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,-1,-1,-1,1,1,1,1.0,-1,-1,-1,1,-1,1,1,1,1.0,1.0,1.0,0.0,0.0,0,1,0,-1645.81488726,1645.81488726,1645.81488726,-1645.81488726,-1645.81488726,1645.81488726,-1645.81488726,1645.81488726,-0.0,1645.81488726,1645.81488726,-1645.81488726,1645.81488726,-1645.81488726,1645.81488726,-1645.81488726,-1645.81488726,1645.81488726,1645.81488726,1645.81488726,-1645.81488726,-0.0,1645.81488726,-1645.81488726,-1645.81488726,-1645.81488726,-1645.81488726,-1645.81488726,-1645.81488726,-0.0,-0.0,-0.0,-1645.81488726
O,@OZ6,173.25,3.9125,-0.021186440678,-1.0,-1.0,-1.0,-1.0,1.0,-21.0,2016-08-25,195.625,11.0,2.0,2.0,8662.5,-0.021186440678,173.25,grain,1.0,-1.0,1.0,-21.0,-1.0,1.0,-20.0,1.0,1.0,11.0,1.0,1.0,11.0,-1.0,1.0,11.0,-1.0,1.0,11.0,-1.0,-1,1,1,1,-1,1,-1.0,1,1,1,1,1,-1,1,1,-1.0,0.0,1.0,1.0,-1.0,0,-1,1,-2018.8029661,2018.8029661,2018.8029661,-2018.8029661,-2018.8029661,2018.8029661,2018.8029661,-2018.8029661,-2018.8029661,2018.8029661,2018.8029661,2018.8029661,-2018.8029661,-2018.8029661,-2018.8029661,2018.8029661,2018.8029661,-2018.8029661,-2018.8029661,-2018.8029661,-2018.8029661,-2018.8029661,-2018.8029661,2018.8029661,-2018.8029661,-2018.8029661,2018.8029661,-0.0,-2018.8029661,-2018.8029661,2018.8029661,-0.0,2018.8029661
OJ,@OJX6,204.35,5.6625,0.00814010853478,1.0,1.0,-1.0,1.0,1.0,-27.0,2016-08-17,849.375,3.0,1.0,1.0,30652.5,0.00814010853478,204.35,soft,1.0,1.0,1.0,-27.0,-1.0,1.0,-26.0,0.0,1.0,3.0,0.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,-1,1,-1.0,1,-1,1,-1,-1,-1,-1,1,0.0,0.0,0.0,1.0,-1.0,-1,-1,0,748.544030587,748.544030587,-748.544030587,748.544030587,748.544030587,-748.544030587,748.544030587,-748.544030587,0.0,748.544030587,-748.544030587,748.544030587,-748.544030587,-748.544030587,748.544030587,-748.544030587,-748.544030587,748.544030587,-748.544030587,748.544030587,-748.544030587,0.0,-748.544030587,-748.544030587,-748.544030587,748.544030587,0.0,0.0,0.0,748.544030587,-748.544030587,-748.544030587,-748.544030587
PA,QPAZ6,696.15,18.8375,-0.0145101925255,-1.0,-1.0,-1.0,-1.0,-1.0,-9.0,2016-09-13,1883.75,2.0,1.0,1.0,69615.0,-0.0145101925255,696.15,metal,1.0,1.0,-1.0,-9.0,1.0,-1.0,-8.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,-1,1,1,1,-1,1.0,-1,1,-1,1,1,-1,1,1,0.0,0.0,1.0,0.0,1.0,0,1,1,-2020.25410532,2020.25410532,-2020.25410532,2020.25410532,-2020.25410532,2020.25410532,-2020.25410532,2020.25410532,-0.0,2020.25410532,2020.25410532,2020.25410532,-2020.25410532,-2020.25410532,2020.25410532,-2020.25410532,-2020.25410532,2020.25410532,-2020.25410532,2020.25410532,-2020.25410532,-2020.25410532,-2020.25410532,2020.25410532,-2020.25410532,-2020.25410532,-0.0,-0.0,-2020.25410532,-0.0,-2020.25410532,-0.0,-2020.25410532
