2016-09-23 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,PC2016-09-23 00:00:00,Close2016-09-23 00:00:00,group,RiskOn,Excess,SEA2016-09-23 00:00:00,SRUN2016-09-23 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-09-22 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-09-22 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-09-22 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-09-22 00:00:00,RiskOff,AntiExcess,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting5,Voting6,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Excess,PNL_AntiExcess,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
FV,@FVZ6,121.4609375,0.3140625,0.00109465550547,1.0,1.0,1.0,1.0,1.0,-13.0,2016-09-06,314.0625,7.0,1.0,1.0,121460.9375,0.00109465550547,121.4609375,rates,-1.0,1.0,1.0,-13.0,1.0,1.0,-12.0,-1.0,1.0,7.0,-1.0,1.0,7.0,1.0,2.0,7.0,1.0,2.0,7.0,1.0,1,-1,-1,-1,-1,-1,-1.0,1,1,1,-1,1,-1,-1,-1,0.0,-1.0,-1.0,-1,0.0,0,-1,0,930.70518754,930.70518754,930.70518754,-930.70518754,-930.70518754,930.70518754,930.70518754,-930.70518754,-930.70518754,930.70518754,930.70518754,930.70518754,-930.70518754,-930.70518754,930.70518754,-930.70518754,-930.70518754,930.70518754,930.70518754,930.70518754,-930.70518754,0.0,930.70518754,-930.70518754,-930.70518754,-930.70518754,0.0,-930.70518754,-930.70518754,-930.70518754,0.0,0.0,-930.70518754
GC,QGCZ6,1341.7,14.78,-0.00223098088793,-1.0,1.0,-1.0,1.0,1.0,5.0,2016-09-16,1478.0,2.0,1.0,1.0,134170.0,-0.00223098088793,1341.7,metal,-1.0,1.0,1.0,5.0,1.0,1.0,4.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,0.0,0,-1,-1,-598.661411467,598.661411467,-598.661411467,598.661411467,598.661411467,-598.661411467,-598.661411467,598.661411467,598.661411467,-598.661411467,598.661411467,-598.661411467,598.661411467,598.661411467,-598.661411467,598.661411467,-598.661411467,598.661411467,-598.661411467,598.661411467,598.661411467,598.661411467,598.661411467,598.661411467,598.661411467,598.661411467,598.661411467,598.661411467,598.661411467,598.661411467,-0.0,-0.0,598.661411467
HCM,HHIU6,9802.0,178.65,-0.0108980827447,-1.0,-1.0,1.0,-1.0,1.0,-9.0,2016-09-09,1149.61389961,2.0,1.0,1.0,63075.9330759,-0.0108980827447,9802.0,index,1.0,1.0,1.0,-9.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,-1,-1,1,1,-1,-1,1.0,-1,1,-1,-1,1,-1,1,1,0.0,0.0,0.0,1,0.0,0,-1,0,-1374.81347572,1374.81347572,-1374.81347572,1374.81347572,-1374.81347572,1374.81347572,-1374.81347572,1374.81347572,-0.0,1374.81347572,-1374.81347572,1374.81347572,-1374.81347572,-1374.81347572,-1374.81347572,1374.81347572,-1374.81347572,1374.81347572,-1374.81347572,1374.81347572,1374.81347572,-0.0,-1374.81347572,1374.81347572,-1374.81347572,-1374.81347572,-0.0,-0.0,-0.0,-1374.81347572,-0.0,-0.0,1374.81347572
HG,QHGZ6,220.1,2.5025,0.00296195033037,1.0,-1.0,1.0,-1.0,-1.0,-12.0,2016-09-07,625.625,4.0,1.0,1.0,55025.0,0.00296195033037,220.1,metal,1.0,1.0,-1.0,-12.0,1.0,-1.0,-11.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,-1,-1,1,1,1,-1,1.0,-1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1,1.0,0,1,1,651.925267715,651.925267715,651.925267715,-651.925267715,651.925267715,-651.925267715,651.925267715,-651.925267715,651.925267715,-651.925267715,651.925267715,-651.925267715,651.925267715,651.925267715,-651.925267715,651.925267715,651.925267715,-651.925267715,651.925267715,-651.925267715,651.925267715,651.925267715,651.925267715,651.925267715,651.925267715,651.925267715,651.925267715,651.925267715,651.925267715,651.925267715,651.925267715,0.0,651.925267715
HIC,HSIU6,23680.0,334.3,-0.00504201680672,-1.0,-1.0,1.0,-1.0,1.0,-10.0,2016-09-08,2151.22265122,1.0,1.0,1.0,152380.952381,-0.00504201680672,23680.0,index,1.0,1.0,1.0,-10.0,1.0,1.0,-9.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1,-1,1,1,-1,-1,-1.0,1,1,1,-1,1,-1,1,1,0.0,0.0,0.0,1,0.0,0,-1,1,-768.307322929,768.307322929,-768.307322929,768.307322929,-768.307322929,768.307322929,-768.307322929,768.307322929,-0.0,768.307322929,-768.307322929,768.307322929,-768.307322929,-768.307322929,-768.307322929,768.307322929,768.307322929,-768.307322929,-768.307322929,-768.307322929,768.307322929,-768.307322929,-768.307322929,768.307322929,-768.307322929,-768.307322929,-0.0,-0.0,-0.0,-768.307322929,-0.0,-0.0,768.307322929
HO,QHOX6,1.4175,0.0440481865,-0.0334128878282,-1.0,1.0,1.0,1.0,-1.0,11.0,2016-09-08,1850.023833,2.0,1.0,1.0,59535.0,-0.0334128878282,1.4175,energy,1.0,1.0,-1.0,11.0,1.0,-1.0,10.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1,-1,-1,-1,1,-1,-1.0,1,-1,1,-1,1,1,1,1,1.0,1.0,0.0,-1,0.0,-1,-1,0,-3978.4725537,3978.4725537,-3978.4725537,3978.4725537,-3978.4725537,3978.4725537,-3978.4725537,3978.4725537,-3978.4725537,-3978.4725537,-3978.4725537,-3978.4725537,3978.4725537,3978.4725537,3978.4725537,-3978.4725537,3978.4725537,-3978.4725537,3978.4725537,-3978.4725537,3978.4725537,-0.0,-3978.4725537,-3978.4725537,-3978.4725537,-3978.4725537,-3978.4725537,-3978.4725537,-0.0,3978.4725537,-0.0,3978.4725537,3978.4725537
JY,@JYZ6,0.9928,0.0101976575,-0.00180977277297,-1.0,-1.0,1.0,-1.0,-1.0,14.0,2016-09-02,1274.7071875,2.0,1.0,1.0,124100.0,-0.00180977277297,0.9928,currency,-1.0,1.0,-1.0,14.0,-1.0,-1.0,13.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,1.0,1.0,1.0,1,1.0,1,1,1,-449.185602252,449.185602252,449.185602252,-449.185602252,449.185602252,-449.185602252,-449.185602252,449.185602252,-449.185602252,449.185602252,-449.185602252,449.185602252,-449.185602252,-449.185602252,449.185602252,-449.185602252,449.185602252,-449.185602252,449.185602252,-449.185602252,-449.185602252,-449.185602252,-449.185602252,-449.185602252,-449.185602252,-449.185602252,-449.185602252,-449.185602252,-449.185602252,-449.185602252,-449.185602252,-449.185602252,-449.185602252
KC,@KCZ6,151.4,3.47,-0.0247987117552,-1.0,1.0,1.0,1.0,-1.0,-12.0,2016-09-07,1301.25,2.0,1.0,1.0,56775.0,-0.0247987117552,151.4,soft,1.0,1.0,-1.0,-12.0,-1.0,-1.0,-11.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1,1,1.0,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,1,-1.0,-1,-1,1,-2815.89371981,2815.89371981,2815.89371981,-2815.89371981,-2815.89371981,2815.89371981,-2815.89371981,2815.89371981,-2815.89371981,-2815.89371981,-2815.89371981,-2815.89371981,2815.89371981,2815.89371981,2815.89371981,-2815.89371981,-2815.89371981,2815.89371981,2815.89371981,-2815.89371981,-2815.89371981,-2815.89371981,2815.89371981,-2815.89371981,-2815.89371981,-2815.89371981,-2815.89371981,-2815.89371981,-2815.89371981,-2815.89371981,2815.89371981,2815.89371981,2815.89371981
KW,@KWZ6,421.5,8.8625,0.0017825311943,1.0,1.0,1.0,1.0,1.0,17.0,2016-08-30,443.125,5.0,1.0,1.0,21075.0,0.0017825311943,421.5,grain,1.0,1.0,1.0,17.0,-1.0,1.0,16.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,-1,-1,-1,-1,-1,1,1.0,-1,-1,1,-1,-1,1,1,1,1.0,1.0,0.0,1,-1.0,-1,-1,0,187.834224599,187.834224599,-187.834224599,187.834224599,187.834224599,-187.834224599,187.834224599,-187.834224599,187.834224599,187.834224599,187.834224599,187.834224599,-187.834224599,-187.834224599,187.834224599,-187.834224599,187.834224599,-187.834224599,-187.834224599,187.834224599,-187.834224599,0.0,-187.834224599,187.834224599,187.834224599,187.834224599,187.834224599,187.834224599,0.0,187.834224599,-187.834224599,-187.834224599,-187.834224599
LB,@LBX6,327.1,6.735,0.00522433927474,1.0,1.0,1.0,1.0,-1.0,-6.0,2016-09-15,740.85,3.0,1.0,1.0,35981.0,0.00522433927474,327.1,soft,1.0,-1.0,-1.0,-6.0,1.0,-1.0,-5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,-1,1,-1,-1,1,-1,1.0,-1,-1,-1,-1,-1,1,1,1,0.0,1.0,0.0,-1,0.0,-1,-1,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
LC,@LEZ6,106.85,2.229252717,-0.000935016362786,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,2016-09-06,891.7010868,3.0,1.0,1.0,42740.0,-0.000935016362786,106.85,meat,1.0,-1.0,-1.0,13.0,-1.0,-1.0,12.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,-1,1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,0.0,1.0,1.0,1,0.0,0,1,1,-119.887798036,119.887798036,119.887798036,-119.887798036,-119.887798036,119.887798036,119.887798036,-119.887798036,-119.887798036,119.887798036,119.887798036,119.887798036,-119.887798036,-119.887798036,119.887798036,-119.887798036,119.887798036,-119.887798036,119.887798036,-119.887798036,-119.887798036,-119.887798036,-119.887798036,-119.887798036,-119.887798036,-119.887798036,-0.0,-119.887798036,-119.887798036,-119.887798036,-0.0,-0.0,-119.887798036
LCO,EBZ6,46.48,1.599,-0.03588467123,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,2016-09-08,1599.0,2.0,1.0,1.0,46480.0,-0.03588467123,46.48,energy,1.0,1.0,-1.0,11.0,1.0,-1.0,10.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,-1,1,1,1,-1,-1.0,1,1,-1,1,1,-1,1,-1,0.0,0.0,1.0,1,1.0,0,1,0,-3335.83903754,3335.83903754,-3335.83903754,3335.83903754,-3335.83903754,3335.83903754,-3335.83903754,3335.83903754,-0.0,3335.83903754,3335.83903754,3335.83903754,-3335.83903754,-3335.83903754,3335.83903754,-3335.83903754,3335.83903754,-3335.83903754,-3335.83903754,3335.83903754,-3335.83903754,-0.0,-3335.83903754,3335.83903754,-3335.83903754,3335.83903754,-0.0,-0.0,-3335.83903754,-3335.83903754,-3335.83903754,-0.0,-3335.83903754
LGO,GASZ6,428.75,13.5625,-0.00464306442252,-1.0,1.0,-1.0,1.0,-1.0,-16.0,2016-09-01,1356.25,2.0,1.0,1.0,42875.0,-0.00464306442252,428.75,energy,1.0,1.0,-1.0,-16.0,1.0,-1.0,-15.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,-1,-1,1,-1,0.0,0.0,0.0,-1,0.0,-1,-1,-1,-398.142774231,398.142774231,-398.142774231,398.142774231,-398.142774231,398.142774231,-398.142774231,398.142774231,-0.0,-398.142774231,398.142774231,-398.142774231,398.142774231,398.142774231,398.142774231,-398.142774231,-398.142774231,398.142774231,398.142774231,398.142774231,398.142774231,398.142774231,398.142774231,398.142774231,-398.142774231,398.142774231,-0.0,-0.0,-0.0,398.142774231,-0.0,398.142774231,398.142774231
LH,@HEZ6,48.9,1.701662996,0.00617283950617,1.0,1.0,1.0,1.0,1.0,-15.0,2016-09-01,680.6651984,3.0,1.0,1.0,19560.0,0.00617283950617,48.9,meat,1.0,-1.0,1.0,-15.0,1.0,1.0,-14.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,-1,1,-1,-1,-1,-1,-1.0,1,1,1,-1,1,-1,1,1,-1.0,0.0,-1.0,-1,-1.0,-1,-1,1,362.222222222,362.222222222,362.222222222,-362.222222222,362.222222222,-362.222222222,-362.222222222,362.222222222,0.0,362.222222222,362.222222222,362.222222222,-362.222222222,-362.222222222,362.222222222,-362.222222222,-362.222222222,362.222222222,362.222222222,362.222222222,-362.222222222,362.222222222,362.222222222,-362.222222222,362.222222222,362.222222222,-362.222222222,0.0,-362.222222222,-362.222222222,-362.222222222,-362.222222222,-362.222222222
LRC,LRCX6,1966.0,24.25,-0.017982017982,-1.0,-1.0,-1.0,-1.0,-1.0,-11.0,2016-09-08,242.5,9.0,2.0,2.0,19660.0,-0.017982017982,1966.0,soft,1.0,1.0,-1.0,-11.0,1.0,-1.0,-10.0,0.0,1.0,9.0,0.0,1.0,9.0,-1.0,2.0,9.0,-1.0,2.0,9.0,-1.0,-1,-1,1,1,1,-1,1.0,-1,1,-1,1,1,-1,1,-1,0.0,0.0,1.0,1,1.0,0,1,0,-3181.73826174,3181.73826174,-3181.73826174,3181.73826174,-3181.73826174,3181.73826174,-3181.73826174,3181.73826174,-0.0,3181.73826174,3181.73826174,3181.73826174,-3181.73826174,-3181.73826174,3181.73826174,-3181.73826174,-3181.73826174,3181.73826174,-3181.73826174,3181.73826174,-3181.73826174,-0.0,-3181.73826174,3181.73826174,-3181.73826174,3181.73826174,-0.0,-0.0,-3181.73826174,-3181.73826174,-3181.73826174,-0.0,-3181.73826174
LSU,QWZ6,592.2,11.7117572065,0.000845022815616,1.0,-1.0,-1.0,1.0,1.0,-24.0,2016-08-19,585.587860325,4.0,1.0,1.0,29610.0,0.000845022815616,592.2,soft,1.0,1.0,1.0,-24.0,1.0,1.0,-23.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,-1,-1,-1,1,-1,-1,-1.0,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,0.0,1,0.0,0,-1,-1,100.084502282,100.084502282,100.084502282,-100.084502282,100.084502282,-100.084502282,100.084502282,-100.084502282,-100.084502282,-100.084502282,-100.084502282,100.084502282,-100.084502282,100.084502282,100.084502282,-100.084502282,-100.084502282,100.084502282,100.084502282,-100.084502282,-100.084502282,-100.084502282,100.084502282,-100.084502282,-100.084502282,-100.084502282,-100.084502282,-100.084502282,0.0,100.084502282,0.0,0.0,-100.084502282
MEM,@MMEZ6,916.6,16.2662445755,-0.0131352282515,-1.0,1.0,1.0,1.0,1.0,1.0,2016-09-13,813.312228775,3.0,1.0,1.0,45830.0,-0.0131352282515,916.6,index,1.0,1.0,1.0,1.0,1.0,1.0,-7.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,1,-1,1,-1,1,1,0.0,0.0,-1.0,-1,-1.0,-1,-1,1,-1805.9625323,1805.9625323,-1805.9625323,1805.9625323,-1805.9625323,1805.9625323,-1805.9625323,1805.9625323,-0.0,-1805.9625323,-1805.9625323,-1805.9625323,1805.9625323,1805.9625323,-1805.9625323,1805.9625323,1805.9625323,-1805.9625323,-1805.9625323,-1805.9625323,1805.9625323,-1805.9625323,-1805.9625323,1805.9625323,-1805.9625323,-1805.9625323,-0.0,-0.0,1805.9625323,1805.9625323,1805.9625323,1805.9625323,1805.9625323
MFX,IBV6,8804.9,130.709060835,-0.0101292861158,-1.0,1.0,-1.0,1.0,1.0,-11.0,2016-09-08,1467.99346224,2.0,1.0,1.0,98887.8319,-0.0101292861158,8804.9,index,1.0,1.0,1.0,-11.0,1.0,1.0,-10.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,-2003.32628537,2003.32628537,-2003.32628537,2003.32628537,-2003.32628537,2003.32628537,-2003.32628537,2003.32628537,2003.32628537,-2003.32628537,2003.32628537,-2003.32628537,2003.32628537,2003.32628537,-2003.32628537,2003.32628537,2003.32628537,-2003.32628537,-2003.32628537,2003.32628537,2003.32628537,2003.32628537,-2003.32628537,2003.32628537,2003.32628537,2003.32628537,2003.32628537,2003.32628537,2003.32628537,2003.32628537,2003.32628537,2003.32628537,2003.32628537
MP,@PXZ6,0.0501,0.00074166,-0.00929404785446,-1.0,-1.0,-1.0,-1.0,1.0,13.0,2016-09-06,370.83,6.0,1.0,1.0,25050.0,-0.00929404785446,0.0501,currency,1.0,1.0,1.0,13.0,1.0,1.0,12.0,-1.0,1.0,6.0,-1.0,1.0,6.0,-1.0,1.0,6.0,-1.0,1.0,6.0,-1.0,-1,-1,1,1,-1,-1,1.0,-1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,0.0,1,0.0,0,-1,-1,-1396.89539253,1396.89539253,-1396.89539253,1396.89539253,-1396.89539253,1396.89539253,-1396.89539253,1396.89539253,1396.89539253,1396.89539253,1396.89539253,1396.89539253,-1396.89539253,-1396.89539253,-1396.89539253,1396.89539253,-1396.89539253,1396.89539253,-1396.89539253,1396.89539253,1396.89539253,1396.89539253,-1396.89539253,1396.89539253,1396.89539253,1396.89539253,1396.89539253,1396.89539253,-0.0,-1396.89539253,-0.0,-0.0,1396.89539253
MW,@MWZ6,503.75,7.3125,0.00498753117207,1.0,1.0,-1.0,1.0,1.0,16.0,2016-08-31,365.625,6.0,1.0,1.0,25187.5,0.00498753117207,503.75,grain,1.0,1.0,1.0,16.0,1.0,1.0,15.0,-1.0,1.0,6.0,-1.0,1.0,6.0,-1.0,2.0,6.0,1.0,2.0,6.0,1.0,-1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,753.740648379,753.740648379,753.740648379,-753.740648379,753.740648379,-753.740648379,753.740648379,-753.740648379,-753.740648379,753.740648379,-753.740648379,753.740648379,-753.740648379,-753.740648379,753.740648379,-753.740648379,753.740648379,-753.740648379,753.740648379,-753.740648379,-753.740648379,-753.740648379,-753.740648379,-753.740648379,-753.740648379,-753.740648379,-753.740648379,-753.740648379,-753.740648379,-753.740648379,-753.740648379,-753.740648379,-753.740648379
NE,@NEZ6,0.7216,0.0078232495,-0.00838257523705,-1.0,-1.0,1.0,-1.0,1.0,3.0,2016-09-07,782.32495,3.0,1.0,1.0,72160.0,-0.00838257523705,0.7216,currency,1.0,1.0,1.0,3.0,-1.0,1.0,-11.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,-1,1,1,-1,1,-1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,-1.0,0,-1,1,-1814.65988732,1814.65988732,1814.65988732,-1814.65988732,-1814.65988732,1814.65988732,-1814.65988732,1814.65988732,-1814.65988732,1814.65988732,-1814.65988732,1814.65988732,-1814.65988732,-1814.65988732,-1814.65988732,1814.65988732,1814.65988732,-1814.65988732,-1814.65988732,-1814.65988732,-1814.65988732,-1814.65988732,-1814.65988732,-1814.65988732,-1814.65988732,-1814.65988732,-1814.65988732,-1814.65988732,-1814.65988732,-1814.65988732,1814.65988732,-0.0,1814.65988732
NG,QNGX6,3.013,0.0893551845,-0.015681149951,-1.0,1.0,-1.0,1.0,1.0,12.0,2016-09-07,893.551845,3.0,1.0,1.0,30130.0,-0.015681149951,3.013,energy,1.0,1.0,1.0,12.0,-1.0,1.0,11.0,0.0,1.0,3.0,0.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,-1,-1,-1,-1,-1,1,1.0,-1,-1,-1,-1,-1,-1,-1,1,0.0,0.0,0.0,1,-1.0,-1,-1,-1,-1417.41914407,1417.41914407,1417.41914407,-1417.41914407,-1417.41914407,1417.41914407,-1417.41914407,1417.41914407,-0.0,-1417.41914407,1417.41914407,-1417.41914407,1417.41914407,1417.41914407,-1417.41914407,1417.41914407,-1417.41914407,1417.41914407,1417.41914407,1417.41914407,1417.41914407,1417.41914407,1417.41914407,1417.41914407,1417.41914407,-1417.41914407,-0.0,-0.0,-0.0,-1417.41914407,1417.41914407,1417.41914407,1417.41914407
NIY,@NKDZ6,16580.0,231.85106226,-0.0113297555158,-1.0,-1.0,-1.0,-1.0,1.0,-14.0,2016-09-02,1147.66390585,2.0,1.0,1.0,82071.0820711,-0.0113297555158,16580.0,index,1.0,-1.0,1.0,-14.0,1.0,1.0,-13.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,1,1,1,-1,-1,-1.0,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,0.0,1,0.0,0,-1,-1,-1859.69058957,1859.69058957,-1859.69058957,1859.69058957,-1859.69058957,1859.69058957,1859.69058957,-1859.69058957,1859.69058957,1859.69058957,1859.69058957,1859.69058957,-1859.69058957,-1859.69058957,-1859.69058957,1859.69058957,1859.69058957,-1859.69058957,-1859.69058957,1859.69058957,1859.69058957,1859.69058957,-1859.69058957,1859.69058957,1859.69058957,1859.69058957,1859.69058957,1859.69058957,-0.0,-1859.69058957,-0.0,-0.0,1859.69058957
NQ,@NQZ6,4856.5,54.312663265,-0.00608851368636,-1.0,-1.0,-1.0,1.0,-1.0,-3.0,2016-09-09,1086.2532653,2.0,1.0,1.0,97130.0,-0.00608851368636,4856.5,index,1.0,1.0,-1.0,-3.0,1.0,-1.0,9.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,-1,-1,-1,1,1,-1,-1.0,1,-1,-1,1,1,-1,1,-1,0.0,0.0,1.0,1,1.0,0,1,-1,-1182.75466871,1182.75466871,-1182.75466871,1182.75466871,-1182.75466871,1182.75466871,-1182.75466871,1182.75466871,-0.0,1182.75466871,1182.75466871,-1182.75466871,1182.75466871,-1182.75466871,1182.75466871,-1182.75466871,1182.75466871,-1182.75466871,1182.75466871,1182.75466871,-1182.75466871,1182.75466871,-1182.75466871,1182.75466871,-1182.75466871,1182.75466871,-0.0,-0.0,-1182.75466871,-1182.75466871,-1182.75466871,-0.0,-1182.75466871
O,@OZ6,177.0,4.1,-0.00141043723554,-1.0,-1.0,-1.0,-1.0,1.0,-20.0,2016-08-25,205.0,10.0,2.0,2.0,8850.0,-0.00141043723554,177.0,grain,1.0,-1.0,1.0,-20.0,1.0,1.0,-19.0,-1.0,1.0,10.0,-1.0,1.0,10.0,-1.0,1.0,10.0,-1.0,1.0,10.0,-1.0,-1,1,1,1,-1,-1,-1.0,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,0.0,1,0.0,0,-1,-1,-124.823695346,124.823695346,-124.823695346,124.823695346,-124.823695346,124.823695346,124.823695346,-124.823695346,124.823695346,124.823695346,124.823695346,124.823695346,-124.823695346,-124.823695346,-124.823695346,124.823695346,124.823695346,-124.823695346,-124.823695346,124.823695346,124.823695346,124.823695346,-124.823695346,124.823695346,124.823695346,124.823695346,124.823695346,124.823695346,-0.0,-124.823695346,-0.0,-0.0,124.823695346
OJ,@OJX6,202.7,5.7075,-0.00661602548395,-1.0,1.0,1.0,1.0,1.0,-26.0,2016-08-17,856.125,3.0,1.0,1.0,30405.0,-0.00661602548395,202.7,soft,1.0,1.0,1.0,-26.0,1.0,1.0,-25.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,1,-1,1,-1,1,1,0.0,0.0,-1.0,-1,-1.0,-1,-1,1,-603.480764519,603.480764519,-603.480764519,603.480764519,-603.480764519,603.480764519,-603.480764519,603.480764519,-0.0,-603.480764519,-603.480764519,-603.480764519,603.480764519,603.480764519,-603.480764519,603.480764519,603.480764519,-603.480764519,-603.480764519,-603.480764519,603.480764519,-603.480764519,-603.480764519,603.480764519,-603.480764519,-603.480764519,-0.0,-0.0,603.480764519,603.480764519,603.480764519,603.480764519,603.480764519
PA,QPAZ6,706.4,18.735,0.00849453922478,1.0,1.0,-1.0,1.0,-1.0,-8.0,2016-09-13,1873.5,2.0,1.0,1.0,70640.0,0.00849453922478,706.4,metal,1.0,1.0,-1.0,-8.0,1.0,-1.0,-7.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,-1,-1,1,-1,0.0,0.0,0.0,-1,0.0,-1,-1,-1,1200.10850168,1200.10850168,1200.10850168,-1200.10850168,1200.10850168,-1200.10850168,1200.10850168,-1200.10850168,0.0,1200.10850168,-1200.10850168,1200.10850168,-1200.10850168,-1200.10850168,-1200.10850168,1200.10850168,1200.10850168,-1200.10850168,-1200.10850168,-1200.10850168,-1200.10850168,-1200.10850168,-1200.10850168,-1200.10850168,1200.10850168,-1200.10850168,0.0,0.0,0.0,-1200.10850168,0.0,-1200.10850168,-1200.10850168
