2016-10-26 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2016-10-26 00:00:00,Close2016-10-26 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2016-10-26 00:00:00,LastSRUN,SRUN2016-10-26 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2016-10-25 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-10-25 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-10-25 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-10-25 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
FSS,LLZ6,99.59,0.017,-0.000100401606426,-1.0,-1.0,1.0,-1.0,-1.0,-32.0,2016-09-09,26.01425,38.0,10.0,10.0,152397.5975,0.816859990198,-0.000100401606426,99.59,rates,-1.0,-1.0,2016-09-09,-1.0,-1.0,-33.0,-33.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1.0,0.0,0.0,-1.0,0.0,-1.0,1,0,0.0,1,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
FV,@FVZ6,120.8359375,0.229296875,-0.000904334345327,-1.0,-1.0,-1.0,-1.0,-1.0,15.0,2016-10-04,229.296875,4.0,2.0,2.0,120835.9375,1.0,-0.000904334345327,120.8359375,rates,-1.0,1.0,2016-10-04,-1.0,-1.0,16.0,16.0,-1.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,-1.0,0,1,-1,1,1,1,1,1,-1,1,-1,-1,1,1,1,1.0,0.0,1.0,-1.0,-1.0,-1.0,1,0,-1.0,0,-437.104353724,437.104353724,437.104353724,-437.104353724,437.104353724,-437.104353724,-437.104353724,437.104353724,437.104353724,437.104353724,437.104353724,437.104353724,-437.104353724,-437.104353724,-437.104353724,437.104353724,-437.104353724,437.104353724,-437.104353724,437.104353724,437.104353724,-437.104353724,-0.0,437.104353724,-0.0,-437.104353724,-437.104353724,-437.104353724,-0.0,-437.104353724,437.104353724,437.104353724,437.104353724,-437.104353724
GC,QGCZ6,1266.6,13.875,-0.00549623115578,-1.0,-1.0,-1.0,1.0,-1.0,19.0,2016-09-28,1387.5,1.0,1.0,1.0,126660.0,1.0,-0.00549623115578,1266.6,metal,-1.0,1.0,2016-09-28,-1.0,-1.0,20.0,20.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,0,1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1,-1,-1.0,0,-696.152638191,696.152638191,-696.152638191,696.152638191,696.152638191,-696.152638191,-696.152638191,696.152638191,696.152638191,696.152638191,696.152638191,-696.152638191,696.152638191,-696.152638191,-696.152638191,696.152638191,-696.152638191,696.152638191,-696.152638191,696.152638191,696.152638191,-696.152638191,696.152638191,696.152638191,-0.0,-696.152638191,696.152638191,696.152638191,696.152638191,-0.0,696.152638191,-0.0,696.152638191,-696.152638191
HCM,HHIV6,9699.0,171.2,-0.016228826453,-1.0,1.0,-1.0,1.0,1.0,7.0,2016-10-13,1103.46250032,1.0,1.0,1.0,62514.5022817,7.7574,-0.016228826453,9699.0,index,1.0,1.0,2016-10-13,1.0,1.0,8.0,8.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-1014.53700832,1014.53700832,-1014.53700832,1014.53700832,-1014.53700832,1014.53700832,-1014.53700832,1014.53700832,1014.53700832,-1014.53700832,1014.53700832,-1014.53700832,1014.53700832,1014.53700832,-1014.53700832,-1014.53700832,1014.53700832,-1014.53700832,1014.53700832,-1014.53700832,1014.53700832,1014.53700832,1014.53700832,-0.0,1014.53700832,1014.53700832,1014.53700832,1014.53700832,1014.53700832,1014.53700832,-1014.53700832,-1014.53700832,-1014.53700832,1014.53700832
HG,QHGZ6,214.55,2.9725,0.00327332242226,1.0,-1.0,-1.0,-1.0,1.0,17.0,2016-09-30,743.125,1.0,1.0,1.0,53637.5,1.0,0.00327332242226,214.55,metal,1.0,1.0,2016-09-30,1.0,1.0,18.0,18.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,0,0.0,-1,175.572831424,175.572831424,175.572831424,-175.572831424,175.572831424,-175.572831424,175.572831424,-175.572831424,-175.572831424,-175.572831424,-175.572831424,-175.572831424,175.572831424,175.572831424,175.572831424,175.572831424,-175.572831424,175.572831424,-175.572831424,175.572831424,-175.572831424,-175.572831424,0.0,0.0,-175.572831424,175.572831424,175.572831424,-175.572831424,-175.572831424,0.0,-175.572831424,0.0,175.572831424,-175.572831424
HIC,HSIX6,23302.0,344.228000338,-0.0128362635035,-1.0,1.0,-1.0,1.0,1.0,-16.0,2016-09-29,2218.70730102,1.0,1.0,1.0,150192.074664,7.7574,-0.0128362635035,23302.0,index,1.0,1.0,2016-09-29,1.0,1.0,-17.0,-17.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-1927.90504653,1927.90504653,-1927.90504653,1927.90504653,-1927.90504653,1927.90504653,-1927.90504653,1927.90504653,1927.90504653,-1927.90504653,1927.90504653,-1927.90504653,1927.90504653,1927.90504653,-1927.90504653,-1927.90504653,1927.90504653,-1927.90504653,1927.90504653,-1927.90504653,1927.90504653,1927.90504653,1927.90504653,-0.0,1927.90504653,1927.90504653,1927.90504653,1927.90504653,1927.90504653,1927.90504653,-1927.90504653,-1927.90504653,-1927.90504653,1927.90504653
HO,QHOF7,1.586,0.0351560115,-0.00862607825978,-1.0,-1.0,-1.0,1.0,-1.0,-29.0,2016-09-14,1476.552483,1.0,1.0,1.0,66612.0,1.0,-0.00862607825978,1.586,energy,1.0,1.0,2016-09-14,-1.0,-1.0,-30.0,-30.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1,1,1.0,1,-574.600325041,574.600325041,574.600325041,-574.600325041,-574.600325041,574.600325041,-574.600325041,574.600325041,574.600325041,574.600325041,574.600325041,-574.600325041,574.600325041,-574.600325041,-574.600325041,574.600325041,-574.600325041,-574.600325041,574.600325041,574.600325041,-574.600325041,-574.600325041,-574.600325041,-574.600325041,-574.600325041,-574.600325041,-574.600325041,-574.600325041,-574.600325041,-574.600325041,-574.600325041,-0.0,-574.600325041,-574.600325041
JY,@JYZ6,0.9582,0.0078525,-0.00301737592342,-1.0,-1.0,-1.0,1.0,-1.0,-15.0,2016-10-04,981.5625,1.0,1.0,1.0,119775.0,1.0,-0.00301737592342,0.9582,currency,-1.0,1.0,2016-10-04,-1.0,-1.0,-16.0,-16.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,0,1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1,-1,-1.0,0,-361.406201228,361.406201228,-361.406201228,361.406201228,361.406201228,-361.406201228,-361.406201228,361.406201228,361.406201228,361.406201228,361.406201228,-361.406201228,361.406201228,-361.406201228,-361.406201228,361.406201228,-361.406201228,361.406201228,-361.406201228,361.406201228,361.406201228,-361.406201228,361.406201228,361.406201228,-0.0,-361.406201228,361.406201228,361.406201228,361.406201228,-0.0,361.406201228,-0.0,361.406201228,-361.406201228
KC,@KCZ6,163.7,3.15,-0.0048632218845,-1.0,1.0,-1.0,1.0,1.0,13.0,2016-10-06,1181.25,1.0,1.0,1.0,61387.5,1.0,-0.0048632218845,163.7,soft,1.0,1.0,2016-10-13,1.0,1.0,-9.0,-9.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-298.541033435,298.541033435,-298.541033435,298.541033435,-298.541033435,298.541033435,-298.541033435,298.541033435,298.541033435,-298.541033435,298.541033435,-298.541033435,298.541033435,298.541033435,-298.541033435,-298.541033435,298.541033435,-298.541033435,298.541033435,-298.541033435,298.541033435,298.541033435,298.541033435,-0.0,298.541033435,298.541033435,298.541033435,298.541033435,298.541033435,298.541033435,-298.541033435,-298.541033435,-298.541033435,298.541033435
KW,@KWZ6,417.0,9.85,0.00846432889964,1.0,-1.0,1.0,-1.0,-1.0,9.0,2016-10-12,492.5,2.0,1.0,1.0,20850.0,1.0,0.00846432889964,417.0,grain,1.0,1.0,2016-10-12,-1.0,-1.0,10.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,-1.0,1,1,0.0,1,352.962515115,352.962515115,352.962515115,-352.962515115,352.962515115,-352.962515115,352.962515115,-352.962515115,352.962515115,-352.962515115,352.962515115,-352.962515115,352.962515115,352.962515115,-352.962515115,-352.962515115,352.962515115,-352.962515115,352.962515115,352.962515115,-352.962515115,352.962515115,352.962515115,0.0,352.962515115,352.962515115,352.962515115,352.962515115,352.962515115,352.962515115,-352.962515115,352.962515115,-352.962515115,352.962515115
LB,@LBF7,316.7,6.724817518,-0.00658720200753,-1.0,-1.0,1.0,-1.0,1.0,-12.0,2016-10-07,739.72992698,1.0,1.0,1.0,34837.0,1.0,-0.00658720200753,316.7,soft,1.0,-1.0,2016-10-07,1.0,1.0,-13.0,-13.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
LC,@LEZ6,104.4,2.2225,0.00481231953802,1.0,1.0,-1.0,1.0,-1.0,-8.0,2016-10-13,889.0,1.0,1.0,1.0,41760.0,1.0,0.00481231953802,104.4,meat,1.0,-1.0,2016-10-13,-1.0,-1.0,-9.0,-9.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1.0,0,200.962463908,200.962463908,-200.962463908,200.962463908,200.962463908,-200.962463908,-200.962463908,200.962463908,-200.962463908,200.962463908,-200.962463908,200.962463908,-200.962463908,-200.962463908,200.962463908,-200.962463908,200.962463908,200.962463908,-200.962463908,-200.962463908,200.962463908,200.962463908,200.962463908,200.962463908,0.0,200.962463908,200.962463908,200.962463908,200.962463908,200.962463908,200.962463908,200.962463908,200.962463908,-200.962463908
LCO,EBF7,51.04,1.274008855,-0.0144815601467,-1.0,-1.0,-1.0,-1.0,-1.0,-27.0,2016-09-16,1274.008855,1.0,1.0,1.0,51040.0,1.0,-0.0144815601467,51.04,energy,1.0,1.0,2016-09-16,-1.0,-1.0,-28.0,-28.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1,1,1.0,1,-739.13882989,739.13882989,739.13882989,-739.13882989,-739.13882989,739.13882989,-739.13882989,739.13882989,739.13882989,739.13882989,739.13882989,739.13882989,-739.13882989,-739.13882989,-739.13882989,739.13882989,-739.13882989,-739.13882989,739.13882989,739.13882989,-739.13882989,-739.13882989,-739.13882989,-739.13882989,-739.13882989,-739.13882989,-739.13882989,-739.13882989,-739.13882989,-739.13882989,-739.13882989,-0.0,-739.13882989,-739.13882989
LGO,GASZ6,462.25,10.875,-0.00215866162979,-1.0,-1.0,-1.0,-1.0,-1.0,-20.0,2016-09-27,1087.5,1.0,1.0,1.0,46225.0,1.0,-0.00215866162979,462.25,energy,1.0,1.0,2016-09-27,-1.0,-1.0,-21.0,-21.0,-1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1,1,1.0,1,-99.784133837,99.784133837,99.784133837,-99.784133837,-99.784133837,99.784133837,-99.784133837,99.784133837,99.784133837,99.784133837,99.784133837,99.784133837,-99.784133837,-99.784133837,-99.784133837,99.784133837,-99.784133837,-99.784133837,99.784133837,99.784133837,-99.784133837,-99.784133837,-99.784133837,-99.784133837,-99.784133837,-99.784133837,-99.784133837,-99.784133837,-99.784133837,-99.784133837,-99.784133837,-0.0,-99.784133837,-99.784133837
LH,@HEZ6,44.2,1.66875,-0.00952380952381,-1.0,1.0,1.0,1.0,-1.0,-3.0,2016-10-13,667.5,1.0,1.0,1.0,17680.0,1.0,-0.00952380952381,44.2,meat,1.0,-1.0,2016-10-20,-1.0,-1.0,-4.0,-4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,1.0,0.0,-1.0,1.0,-1.0,-1,-1,-1.0,-1,-168.380952381,168.380952381,-168.380952381,168.380952381,-168.380952381,168.380952381,168.380952381,-168.380952381,-168.380952381,-168.380952381,-168.380952381,-168.380952381,168.380952381,168.380952381,168.380952381,168.380952381,-168.380952381,168.380952381,-168.380952381,168.380952381,168.380952381,168.380952381,168.380952381,168.380952381,168.380952381,-168.380952381,168.380952381,-168.380952381,-168.380952381,-0.0,168.380952381,-168.380952381,168.380952381,168.380952381
LRC,LRCF7,2178.0,28.686303387,0.0,1.0,1.0,-1.0,1.0,1.0,-8.0,2016-10-13,286.86303387,3.0,1.0,1.0,21780.0,1.0,0.0,2178.0,soft,1.0,1.0,2016-10-13,1.0,1.0,-9.0,-9.0,1.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
LSU,QWZ6,595.7,10.965,-0.00117370892019,-1.0,-1.0,1.0,-1.0,1.0,25.0,2016-09-28,548.25,1.0,1.0,1.0,29785.0,1.0,-0.00117370892019,595.7,soft,1.0,1.0,2016-09-28,1.0,1.0,26.0,26.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-34.9589201878,34.9589201878,34.9589201878,-34.9589201878,-34.9589201878,34.9589201878,-34.9589201878,34.9589201878,-34.9589201878,34.9589201878,-34.9589201878,34.9589201878,-34.9589201878,-34.9589201878,34.9589201878,-34.9589201878,34.9589201878,-34.9589201878,34.9589201878,-34.9589201878,-34.9589201878,-34.9589201878,-34.9589201878,-34.9589201878,-34.9589201878,-34.9589201878,-34.9589201878,-34.9589201878,-34.9589201878,-34.9589201878,-34.9589201878,34.9589201878,-34.9589201878,34.9589201878
MEM,@MMEZ6,909.8,11.965,-0.0103339497444,-1.0,-1.0,-1.0,-1.0,-1.0,-20.0,2016-09-27,598.25,1.0,1.0,1.0,45490.0,1.0,-0.0103339497444,909.8,index,1.0,1.0,2016-09-27,-1.0,-1.0,2.0,2.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1.0,0.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,-470.091373871,470.091373871,-470.091373871,470.091373871,-470.091373871,470.091373871,-470.091373871,470.091373871,470.091373871,470.091373871,470.091373871,470.091373871,-470.091373871,-470.091373871,-470.091373871,470.091373871,-470.091373871,470.091373871,-470.091373871,-470.091373871,470.091373871,-470.091373871,-470.091373871,-470.091373871,-470.091373871,-470.091373871,-470.091373871,-470.091373871,-0.0,-470.091373871,470.091373871,-470.091373871,-470.091373871,-470.091373871
MFX,IBX6,9118.1,125.775732176,0.00474931129477,1.0,-1.0,-1.0,-1.0,1.0,8.0,2016-10-13,1371.83591084,1.0,1.0,1.0,99451.1167,0.916842394792,0.00474931129477,9118.1,index,1.0,1.0,2016-10-13,1.0,1.0,9.0,9.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,472.32431182,472.32431182,-472.32431182,472.32431182,472.32431182,-472.32431182,472.32431182,-472.32431182,-472.32431182,-472.32431182,-472.32431182,-472.32431182,472.32431182,472.32431182,472.32431182,472.32431182,-472.32431182,472.32431182,-472.32431182,472.32431182,472.32431182,472.32431182,472.32431182,472.32431182,472.32431182,472.32431182,472.32431182,472.32431182,0.0,472.32431182,472.32431182,-472.32431182,472.32431182,-472.32431182
MP,@PXZ6,0.05322,0.0005565,-0.00838457238681,-1.0,1.0,1.0,1.0,1.0,-4.0,2016-10-19,278.25,3.0,1.0,1.0,26610.0,1.0,-0.00838457238681,0.05322,currency,1.0,1.0,2016-10-19,1.0,1.0,-5.0,-5.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,0,1.0,0,-669.340413639,669.340413639,-669.340413639,669.340413639,-669.340413639,669.340413639,-669.340413639,669.340413639,-669.340413639,-669.340413639,-669.340413639,-669.340413639,669.340413639,669.340413639,669.340413639,-669.340413639,669.340413639,-669.340413639,669.340413639,-669.340413639,-669.340413639,669.340413639,-0.0,-669.340413639,-0.0,669.340413639,669.340413639,669.340413639,-0.0,669.340413639,-669.340413639,-669.340413639,-669.340413639,669.340413639
MW,@MWZ6,525.5,8.6625,0.00286259541985,1.0,1.0,-1.0,1.0,-1.0,38.0,2016-08-31,433.125,2.0,1.0,1.0,26275.0,1.0,0.00286259541985,525.5,grain,1.0,1.0,2016-08-31,-1.0,-1.0,39.0,39.0,-1.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1.0,0,150.429389313,150.429389313,-150.429389313,150.429389313,150.429389313,-150.429389313,150.429389313,-150.429389313,-150.429389313,150.429389313,-150.429389313,150.429389313,-150.429389313,-150.429389313,150.429389313,-150.429389313,150.429389313,150.429389313,-150.429389313,-150.429389313,150.429389313,150.429389313,150.429389313,150.429389313,0.0,150.429389313,150.429389313,150.429389313,150.429389313,150.429389313,150.429389313,150.429389313,150.429389313,-150.429389313
NE,@NEZ6,0.7135,0.006185,-0.00167902616482,-1.0,-1.0,-1.0,-1.0,1.0,10.0,2016-10-11,618.5,1.0,1.0,1.0,71350.0,1.0,-0.00167902616482,0.7135,currency,1.0,1.0,2016-10-11,1.0,1.0,11.0,11.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,0,0.0,-1,-119.79851686,119.79851686,-119.79851686,119.79851686,-119.79851686,119.79851686,-119.79851686,119.79851686,119.79851686,119.79851686,119.79851686,119.79851686,-119.79851686,-119.79851686,-119.79851686,-119.79851686,119.79851686,-119.79851686,119.79851686,-119.79851686,119.79851686,119.79851686,-0.0,-0.0,119.79851686,-119.79851686,-119.79851686,119.79851686,119.79851686,-0.0,119.79851686,-0.0,-119.79851686,119.79851686
NG,QNGF7,3.187,0.114259405,-0.038902291918,-1.0,-1.0,-1.0,1.0,-1.0,8.0,2016-10-13,1142.59405,1.0,1.0,1.0,31870.0,1.0,-0.038902291918,3.187,energy,1.0,1.0,2016-10-13,-1.0,-1.0,9.0,9.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,0,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1,1,1.0,1,-1239.81604343,1239.81604343,1239.81604343,-1239.81604343,-1239.81604343,1239.81604343,-1239.81604343,1239.81604343,1239.81604343,1239.81604343,1239.81604343,-1239.81604343,1239.81604343,-1239.81604343,-1239.81604343,1239.81604343,-1239.81604343,-1239.81604343,1239.81604343,1239.81604343,-1239.81604343,-1239.81604343,-1239.81604343,-1239.81604343,-1239.81604343,-1239.81604343,-1239.81604343,-1239.81604343,-1239.81604343,-1239.81604343,-1239.81604343,-0.0,-1239.81604343,-1239.81604343
NIY,@NKDZ6,17365.0,190.75,0.000864553314121,1.0,1.0,-1.0,1.0,1.0,-20.0,2016-09-27,912.59209645,1.0,1.0,1.0,83078.1743374,104.51,0.000864553314121,17365.0,index,1.0,-1.0,2016-09-27,1.0,1.0,-21.0,-21.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,71.8255109545,71.8255109545,71.8255109545,-71.8255109545,71.8255109545,-71.8255109545,-71.8255109545,71.8255109545,-71.8255109545,71.8255109545,-71.8255109545,71.8255109545,-71.8255109545,-71.8255109545,71.8255109545,71.8255109545,-71.8255109545,71.8255109545,-71.8255109545,71.8255109545,-71.8255109545,-71.8255109545,-71.8255109545,0.0,-71.8255109545,-71.8255109545,-71.8255109545,-71.8255109545,-71.8255109545,-71.8255109545,71.8255109545,71.8255109545,71.8255109545,-71.8255109545
NQ,@NQZ6,4853.75,47.0125,-0.00660049119935,-1.0,-1.0,1.0,-1.0,1.0,16.0,2016-10-03,940.25,1.0,1.0,1.0,97075.0,1.0,-0.00660049119935,4853.75,index,1.0,1.0,2016-10-03,1.0,1.0,17.0,17.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-640.742683176,640.742683176,640.742683176,-640.742683176,-640.742683176,640.742683176,-640.742683176,640.742683176,-640.742683176,640.742683176,-640.742683176,640.742683176,-640.742683176,-640.742683176,640.742683176,-640.742683176,640.742683176,-640.742683176,640.742683176,-640.742683176,-640.742683176,-640.742683176,-640.742683176,-640.742683176,-640.742683176,-640.742683176,-640.742683176,-640.742683176,-640.742683176,-640.742683176,-640.742683176,640.742683176,-640.742683176,640.742683176
O,@OZ6,215.0,5.9,0.0141509433962,1.0,-1.0,-1.0,1.0,-1.0,28.0,2016-09-15,295.0,3.0,1.0,1.0,10750.0,1.0,0.0141509433962,215.0,grain,1.0,-1.0,2016-09-15,-1.0,-1.0,29.0,29.0,-1.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1.0,3.0,1.0,0,-1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1,1,1.0,1,456.367924528,456.367924528,-456.367924528,456.367924528,456.367924528,-456.367924528,-456.367924528,456.367924528,-456.367924528,-456.367924528,-456.367924528,456.367924528,-456.367924528,456.367924528,456.367924528,-456.367924528,456.367924528,456.367924528,-456.367924528,-456.367924528,456.367924528,456.367924528,456.367924528,456.367924528,456.367924528,456.367924528,456.367924528,456.367924528,456.367924528,456.367924528,456.367924528,0.0,456.367924528,456.367924528
