dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp
2016-06-21 04:00:00,0.0824334440004,0.0,0.00309276856414,0.0,100784.15,453.61,both_gainAhead_VotingSoft DPS wl11.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100517.62,226.72,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f30_is30,,1.0,-193.498566667,20160621 00:46:30 EDT
2016-06-21 08:00:00,0.0621996360845,0.00217526020436,0.00323029141235,2.01018011375,100507.0,494.54,both_gainAhead_VotingSoft DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100506.99,496.54,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f23_is15,,1.0,-192.4016,20160621 04:47:35 EDT
2016-06-21 12:00:00,0.00133131952886,0.0,0.00114208048144,2.0,99331.09,11.89,both_gainAhead_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,99331.1,13.89,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is32,,1.0,-193.446966667,20160621 08:46:33 EDT
2016-06-21 16:00:00,0.0364654444189,9.0997800044e-05,0.00131876094679,8.06133741301,100758.66,304.14,both_zigZag_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100606.58,152.07,4.02442435263,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f20_is10,,1.0,-193.395633333,20160621 12:46:36 EDT
2016-06-21 20:00:00,-0.0340416655706,0.0,0.00131876094679,2.01196428637,100596.2,-256.45,both_gainAhead_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100611.29,-127.07,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is15,,1.0,-193.602466667,20160621 16:46:23 EDT
2016-06-22 00:00:00,-0.0531331360606,0.0,0.00161514570617,3.97986596962,99492.67,-80.91,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,99490.67,-80.91,3.97978603143,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is21,,1.0,-193.043733333,20160621 20:46:57 EDT
2016-06-22 04:00:00,-0.110611234802,0.0,0.00186500961648,3.97764030532,99437.03,-269.96,both_zigZag_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99663.04,-270.57,3.9866809237,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is45,,1.0,-192.507683333,20160622 00:47:29 EDT
2016-06-22 08:00:00,-0.014419519351,0.0,0.00131876094679,0.0,99333.79,-45.89,both_gainAhead_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99331.8,-45.89,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is27,,1.0,-193.51575,20160622 04:46:29 EDT
2016-06-22 12:00:00,-0.131824556936,0.0,0.00161514570617,2.0,98653.19,-794.86,both_gainAhead_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,99351.02,-397.63,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is4,,1.0,-193.406066667,20160622 08:46:35 EDT
2016-06-22 16:00:00,-0.0378746262389,0.0,0.00186500961648,3.93441717355,98356.49,-105.38,both_gainAhead_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,98819.49,-105.87,3.95293767306,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f26_is21,,1.0,-192.784066667,20160622 12:47:12 EDT
2016-06-22 20:00:00,-0.0511082863798,0.0,0.00208514414057,3.94933174346,98729.34,114.28,both_gainAhead_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99194.11,114.82,3.96792320683,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is10,,1.0,-193.215583333,20160622 16:46:47 EDT
2016-06-23 00:00:00,-0.0374452845174,0.0,0.00131876094679,3.91762327926,97936.66,-140.99,both_zigZag_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,98741.06,-142.14,3.94980024753,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f23_is15,,1.0,-184.064683333,20160622 20:55:56 EDT
2016-06-23 04:00:00,-0.00187764049241,0.0,0.00161514570617,0.0,98373.69,172.63,both_zigZag_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,98836.76,173.44,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f23_is15,,1.0,-191.0544,20160623 00:48:56 EDT
2016-06-23 08:00:00,0.0740317608928,0.000111,0.00131876094679,2.0,98657.66,300.69,both_zigZag_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,99124.09,304.12,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f23_is15,,1.0,-191.150783333,20160623 04:48:50 EDT
2016-06-23 12:00:00,-0.124867365097,0.0,0.00161514570617,0.0,98768.39,-281.82,both_sellHold DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,98940.75,-282.31,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-190.282966667,20160623 08:49:43 EDT
2016-06-23 16:00:00,-0.123073794343,0.0,0.00186500961648,0.0,99345.0,-42.6,both_sellHold DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99275.36,-42.58,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-192.838316667,20160623 12:47:09 EDT
2016-06-23 20:00:00,-0.127327809503,0.0,0.00208514414057,0.0,98797.87,-112.04,both_sellHold DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,98970.27,-112.24,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-192.993166667,20160623 16:47:00 EDT
2016-06-24 00:00:00,-0.0374612007045,0.0,0.00228416096288,0.0,98534.24,-645.31,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,98722.49,-646.55,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is21,,1.0,-271.664316667,20160623 19:28:20 EDT
2016-06-24 00:00:00,-0.0501722853353,0.0,0.00228416096288,0.0,98771.26,-408.29,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,98959.97,-409.07,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is21,,1.0,-175.643066667,20160623 21:04:21 EDT
2016-06-24 04:00:00,-0.035524568635,0.0,0.00131876094679,3.83381515842,95841.55,-2944.46,both_gainAhead_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,96163.24,-2954.35,3.84668354363,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is35,,1.0,-190.846383333,20160624 00:49:09 EDT
2016-06-24 08:00:00,-0.0303666257077,0.0,0.00161514570617,3.85241654266,96306.56,-917.25,both_gainAhead_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,96306.26,-917.25,3.8524046554,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f33_is35,,1.0,-190.413666667,20160624 04:49:35 EDT
2016-06-24 12:00:00,-0.0369785142591,0.0,0.00186500961648,0.0,94775.17,-880.85,both_gainAhead_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,95118.53,-884.04,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f33_is35,,1.0,-192.6366,20160624 08:47:21 EDT
2016-06-24 16:00:00,-0.0368920063204,0.0,0.00131876094679,0.0,94029.34,-129.51,both_zigZag_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_short,94466.49,-130.11,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is3,,1.0,-192.679683333,20160624 12:47:19 EDT
2016-06-24 20:00:00,-0.0122913384631,0.0,0.00161514570617,0.0,94443.4,18.57,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,94441.51,18.57,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is4,,1.0,-193.827983333,20160624 16:46:10 EDT
2016-06-24 20:00:00,-0.00901483048228,0.0,0.00161514570617,0.0,94461.97,37.14,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,94460.08,37.14,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is4,,1.0,79.3744166667,20160624 21:19:22 EDT
2016-06-24 20:00:00,-0.00901503081037,0.0,0.00161514570617,0.0,94461.97,37.14,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,94460.08,37.14,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is4,,1.0,1.3,20160625 00:46:24 EDT
2016-06-24 20:00:00,-0.00951476265026,0.0,0.00161514570617,0.0,94461.97,37.14,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,94460.08,37.14,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is4,,1.0,2.6,20160625 04:47:38 EDT
2016-06-24 20:00:00,-0.0098897319023,0.0,0.00161514570617,0.0,94461.97,37.14,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,94460.08,37.14,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is4,,1.0,2.67,20160625 08:47:43 EDT
2016-06-24 20:00:00,-0.0095152003014,0.0,0.00161514570617,0.0,94461.97,37.14,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,94460.08,37.14,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is4,,1.0,3.86,20160625 12:48:56 EDT
2016-06-24 20:00:00,-0.00938974211612,0.0,0.00161514570617,0.0,94461.97,37.14,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,94460.08,37.14,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is4,,1.0,4.7,20160625 16:49:50 EDT
2016-06-24 20:00:00,-0.0105155356489,0.0,0.00161514570617,0.0,94461.97,37.14,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,94460.08,37.14,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is4,,1.0,1.48,20160625 20:46:35 EDT
2016-06-24 20:00:00,-0.00989017258858,0.0,0.00161514570617,0.0,94461.97,37.14,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,94460.08,37.14,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is4,,1.0,1.9,20160626 00:46:56 EDT
2016-06-27 08:00:00,-0.0240830739547,0.0,0.00186500961648,2.0,98154.78,-763.68,both_sellHold DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,98427.69,-380.41,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-231.587016667,20160627 04:08:24 EDT
2016-06-27 08:00:00,0.00194595486995,0.00233044845393,0.00186500961648,0.0,98618.83,-299.63,both_sellHold DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,98658.45,-149.65,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-191.072833333,20160627 04:48:55 EDT
2016-06-27 12:00:00,-0.0526312036436,0.0,0.00208514414057,0.0,98253.0,343.17,both_zigZag_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,98251.03,343.16,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is6,,1.0,-192.5625,20160627 08:47:26 EDT
2016-06-27 16:00:00,-0.0387223188622,0.0,0.00228416096288,0.0,98456.15,-621.75,both_buyHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,98454.19,-621.73,0.0,1.0,buyHold,1.0,buyHold,,1.0,-190.222116667,20160627 12:49:46 EDT
2016-06-27 20:00:00,-0.0542841661596,0.0,0.00246717581898,0.0,98234.51,-342.47,both_zigZag_PCA10_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,98232.56,-342.46,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is35,,1.0,-193.04415,20160627 16:46:57 EDT
2016-06-28 00:00:00,-0.0615957416894,0.0,0.00263752189358,3.92821670406,98201.49,-279.92,both_gainAhead_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,98199.53,-279.92,3.92813852378,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f18_is5,,1.0,-185.22655,20160627 20:54:46 EDT
