dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp,RS_netEquity,v4.5_system
2016-05-25 00:00:00,111585.74,108532.09,-0.00347465333336,0.0,0.00114208048144,2.23175934398,-268.58,both_zigZag_GNBayes DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_short,-129.37,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f19_is16,1.0,-212.219,20160524 20:27:46 EDT,,
2016-05-25 00:00:00,112394.39,108381.77,-0.00731954536963,0.0,0.00114208048144,2.24793278894,-583.85,both_zigZag_GNBayes DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_short,-279.69,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f19_is16,1.0,139.639666667,20160525 02:19:38 EDT,,
2016-05-26 00:00:00,112048.73,108529.04,0.00243620963911,9.0997800044e-05,0.00131876094679,0.0,152.13,both_zigZag_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,73.73,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is3,1.0,-332.098666667,20160525 18:27:54 EDT,,
2016-05-27 00:00:00,109739.93,107581.85,-0.0113031955617,0.0,0.00161514570617,0.0,-37.07,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-36.34,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f19_is4,1.0,-342.33155,20160526 18:17:40 EDT,,
2016-05-27 00:00:00,109767.16,107608.55,-0.0106972528098,0.0,0.00161514570617,0.0,-9.84,both_zigZag_GNBayes DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-9.64,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f19_is4,1.0,-250.5781,20160526 19:49:25 EDT,,
2016-05-27 00:00:00,103381.49,102877.87,-0.012566480794,0.0,0.00161514570617,0.0,-73.44,both_buyHold DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-73.08,0.0,1.0,buyHold,1.0,buyHold,1.0,-180.390433333,20160526 20:59:36 EDT,,
2016-05-27 00:00:00,103670.96,103165.93,-0.00465241720617,0.0,0.00161514570617,0.0,216.03,both_buyHold DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,214.98,0.0,1.0,buyHold,1.0,buyHold,1.0,1111.09566667,20160527 18:31:05 EDT,,
2016-05-31 00:00:00,110350.81,105673.97,-0.00294196255569,0.0,0.00208514414057,0.0,-69.95,both_gainAhead_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-66.99,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f26_is21,1.0,-339.769016667,20160530 18:20:13 EDT,,
2016-06-01 00:00:00,107073.24,105308.6,0.0162176995551,0.00102423883635,0.00186500961648,8.56654473247,7.8,both_zigZag_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,3.84,4.21251239934,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f25_is19,1.0,-407.208916667,20160531 17:12:47 EDT,,
2016-06-01 00:00:00,109317.13,106412.13,0.0540724991644,0.000744224208399,0.00186500961648,8.74606972891,2251.69,both_zigZag_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,1107.37,4.25665558098,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f25_is19,1.0,1020.0794,20160601 17:00:04 EDT,,
2016-06-02 00:00:00,102127.2,102044.75,0.0364916530378,0.0,0.00659380473396,0.0,168.98,both_finalWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,84.49,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f25_is19,1.0,-316.518083333,20160601 18:43:28 EDT,100021.34,
2016-06-02 00:00:00,102606.92,102284.62,0.0282512629045,0.0,0.00659380473396,0.0,648.7,both_finalWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,324.36,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f25_is19,1.0,1007.66583333,20160602 16:47:39 EDT,99785.84,
2016-06-03 00:00:00,102065.28,101554.01,0.027307139422,0.00558336192381,0.00228416096288,0.0,1586.08,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,795.25,0.0,1.0,sellHold,-1.0,sellHold,1.0,1007.88706667,20160603 16:47:53 EDT,,
2016-06-03 00:00:00,101258.34,101544.13,0.0210653895379,0.00372575096791,0.00228416096288,2.0252072983,781.15,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,785.37,0.0,1.0,sellHold,-1.0,sellHold,1.0,1.53,20160604 16:47:47 EDT,,
2016-06-03 00:00:00,101258.34,101544.13,0.0275199450666,0.00558336192381,0.00228416096288,2.0252072983,781.15,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,785.37,0.0,1.0,sellHold,-1.0,sellHold,1.0,2.6,20160605 16:47:46 EDT,,
2016-06-06 00:00:00,103831.96,102043.65,0.0175352596496,0.0,0.00246717581898,0.0,1998.16,both_gainAhead_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,991.41,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f25_is19,1.0,1008.57841667,20160606 16:48:34 EDT,,
2016-06-07 00:00:00,102259.58,102079.08,0.0447966873571,0.0,0.00659380473396,0.0,365.1,both_finalWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,182.56,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is9,1.0,1007.96105,20160607 16:47:57 EDT,99828.83,
2016-06-08 00:00:00,101865.64,101865.65,0.0281361823503,0.00270294920445,0.00279751442472,2.03735359663,924.37,both_sellHold DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,926.39,0.0,1.0,sellHold,-1.0,sellHold,1.0,1007.90813333,20160608 16:47:54 EDT,,
2016-06-09 00:00:00,101323.88,101325.91,0.00653777503405,4e-05,0.00659380473396,2.02651820346,273.31,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,275.34,0.0,1.0,buyHold,1.0,buyHold,1.0,1008.13115,20160609 16:48:07 EDT,99550.47,
2016-06-10 00:00:00,100957.34,100544.39,0.0598449707813,0.00103091506561,0.00659380473396,0.0,144.64,both_finalWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,72.08,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is16,1.0,-237.357083333,20160609 20:02:38 EDT,99708.91,
2016-06-10 00:00:00,100434.57,100412.16,0.049140259454,0.000574215024762,0.00659380473396,0.0,-54.79,both_finalBestOfWorst DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-27.38,0.0,1.0,sellHold,-1.0,sellHold,1.0,-183.7167,20160609 20:56:16 EDT,100412.16,
2016-06-10 04:00:00,100260.37,100190.97,0.0151527337983,3.99999940576e-05,0.00659380473396,8.02147105064,142.81,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,71.41,4.00779902292,1.0,buyHold,1.0,buyHold,1.0,-193.633366667,20160610 00:46:21 EDT,99940.6,
2016-06-10 08:00:00,100309.18,100198.26,0.0179720732403,1.7656839057e-05,0.00208514414057,0.0,225.52,both_sellHold DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,112.76,0.0,1.0,sellHold,-1.0,sellHold,1.0,-192.32025,20160610 04:47:40 EDT,,
2016-06-10 12:00:00,100460.61,100461.74,0.0108014301487,2.78542996077e-05,0.00228416096288,2.00925235288,423.0,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,425.0,0.0,1.0,sellHold,-1.0,sellHold,1.0,-192.766083333,20160610 08:47:14 EDT,,
2016-06-10 16:00:00,102013.26,101020.05,0.171930877452,1.70360078993e-05,0.00208514414057,0.0,1042.51,both_sellHold DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,518.83,0.0,1.0,sellHold,-1.0,sellHold,1.0,-192.088416667,20160610 12:47:54 EDT,,
2016-06-10 20:00:00,101905.82,101241.07,0.19258317679,2.08633582268e-05,0.00228416096288,0.0,397.5,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,197.84,0.0,1.0,sellHold,-1.0,sellHold,1.0,-192.948583333,20160610 16:47:03 EDT,,
2016-06-10 20:00:00,102754.27,101371.49,0.219472458729,2.08632643421e-05,0.00228416096288,0.0,663.34,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,328.26,0.0,1.0,sellHold,-1.0,sellHold,1.0,47.7820666667,20160610 20:47:46 EDT,,
2016-06-10 20:00:00,102754.27,101371.49,0.221815483029,2.08633582268e-05,0.00228416096288,0.0,663.34,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,328.26,0.0,1.0,sellHold,-1.0,sellHold,1.0,3.45,20160611 00:48:32 EDT,,
2016-06-10 20:00:00,102754.27,101371.49,0.21940711347,2.08631495943e-05,0.00228416096288,0.0,663.34,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,328.26,0.0,1.0,sellHold,-1.0,sellHold,1.0,2.17,20160611 04:48:04 EDT,,
2016-06-10 20:00:00,102754.27,101371.49,0.196397488413,3.12949054078e-05,0.00228416096288,0.0,663.34,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,328.26,0.0,1.0,sellHold,-1.0,sellHold,1.0,1.21,20160611 08:47:18 EDT,,
2016-06-10 20:00:00,102167.87,101371.49,0.219668483312,2.08632643421e-05,0.00228416096288,0.0,659.55,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,328.26,0.0,1.0,sellHold,-1.0,sellHold,1.0,1.28,20160611 12:46:19 EDT,,
2016-06-10 20:00:00,102754.27,101371.49,0.219407114779,2.08632643422e-05,0.00228416096288,0.0,663.34,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,328.26,0.0,1.0,sellHold,-1.0,sellHold,1.0,1.28,20160611 16:46:22 EDT,,
2016-06-10 20:00:00,102167.87,101371.49,0.210036951132,2.66005198424e-05,0.00228416096288,0.0,659.55,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,328.26,0.0,1.0,sellHold,-1.0,sellHold,1.0,1.41,20160611 20:46:31 EDT,,
2016-06-10 20:00:00,102754.27,101371.49,0.212379743031,2.66004259578e-05,0.00228416096288,0.0,663.34,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,328.26,0.0,1.0,sellHold,-1.0,sellHold,1.0,2.54,20160612 00:47:38 EDT,,
2016-06-10 20:00:00,102167.87,101371.49,0.219472460033,2.66005198424e-05,0.00228416096288,0.0,659.55,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,328.26,0.0,1.0,sellHold,-1.0,sellHold,1.0,3.32,20160612 04:49:05 EDT,,
2016-06-10 20:00:00,102754.27,101371.49,0.219211092002,2.08631495943e-05,0.00228416096288,0.0,663.34,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,328.26,0.0,1.0,sellHold,-1.0,sellHold,1.0,1.1,20160612 08:46:12 EDT,,
2016-06-10 20:00:00,102754.27,101371.49,0.219407118685,2.08632643421e-05,0.00228416096288,0.0,663.34,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,328.26,0.0,1.0,sellHold,-1.0,sellHold,1.0,1.7,20160612 12:46:44 EDT,,
2016-06-10 20:00:00,102754.27,101371.49,0.219407118685,2.08632643422e-05,0.00228416096288,0.0,663.34,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,328.26,0.0,1.0,sellHold,-1.0,sellHold,1.0,3.21,20160612 16:48:15 EDT,,
2016-06-13 00:00:00,102801.77,101628.92,0.0186636612896,0.0,0.00246717581898,0.0,525.33,both_sellHold DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,260.33,0.0,1.0,sellHold,-1.0,sellHold,1.0,2.61,20160612 20:47:40 EDT,,
2016-06-13 04:00:00,102142.18,101354.73,0.192218562748,0.0,0.00263752189358,0.0,334.27,both_sellHold DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,166.12,0.0,1.0,sellHold,-1.0,sellHold,1.0,-193.742983333,20160613 00:46:15 EDT,,
2016-06-13 08:00:00,101751.59,101035.58,0.162501120456,0.0,0.00279751442472,0.0,522.3,both_sellHold DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,259.98,0.0,1.0,sellHold,-1.0,sellHold,1.0,-193.27785,20160613 04:46:43 EDT,,
2016-06-13 12:00:00,99466.91,99466.91,-0.177675335408,0.0,0.00659380473396,0.0,146.96,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,146.96,0.0,1.0,buyHold,1.0,buyHold,1.0,-323.6383,20160613 06:36:21 EDT,99466.91,
2016-06-13 12:00:00,99654.61,99654.61,-0.0910398544805,0.0,0.00659380473396,0.0,334.66,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,334.66,0.0,1.0,buyHold,1.0,buyHold,1.0,-191.8446,20160613 08:48:09 EDT,99654.61,
2016-06-13 16:00:00,99925.79,99925.79,-0.0353342034194,0.0,0.00659380473396,0.0,-264.23,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-264.23,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is26,1.0,-193.633416667,20160613 12:46:21 EDT,99605.13,
2016-06-13 20:00:00,99725.83,99725.83,-0.126433340142,0.0,0.00659380473396,0.0,-4.36,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-4.36,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is13,1.0,-193.135366667,20160613 16:46:51 EDT,99654.28,
2016-06-14 04:00:00,98990.23,98990.23,-0.102733826309,0.0,0.00659380473396,0.0,-123.83,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-123.83,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is5,1.0,-192.574983333,20160614 00:47:25 EDT,98990.23,
2016-06-14 08:00:00,99099.16,99099.16,-0.163170299036,0.0,0.00659380473396,3.96412510968,-192.82,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-192.82,3.96412510968,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is3,1.0,-191.447916667,20160614 04:48:33 EDT,99099.16,
2016-06-14 12:00:00,99140.84,99140.84,-0.105567534944,0.0,0.00659380473396,0.0,-53.82,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-53.82,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is4,1.0,-191.126483333,20160614 08:48:52 EDT,99140.84,
2016-06-14 16:00:00,99503.37,99503.37,-0.0998353477111,0.0,0.00659380473396,0.0,-282.75,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-282.75,0.0,1.0,buyHold,1.0,buyHold,1.0,-192.086383333,20160614 12:47:54 EDT,99503.37,
2016-06-14 20:00:00,99450.83,99450.83,-0.110092287064,0.0,0.00659380473396,0.0,-229.7,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-229.7,0.0,1.0,buyHold,1.0,buyHold,1.0,-193.967966667,20160614 16:46:01 EDT,99450.83,
2016-06-15 00:00:00,99841.18,99841.18,-0.0952208892805,0.0,0.00659380473396,0.0,37.46,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,37.46,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is7,1.0,-175.558433333,20160614 21:04:26 EDT,99676.11,
2016-06-15 04:00:00,99464.66,99464.66,-0.12499632135,0.0,0.00659380473396,0.0,-145.7,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-145.7,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f29_is28,1.0,-192.541716667,20160615 00:47:27 EDT,99464.66,
2016-06-15 08:00:00,99169.6,99169.6,-0.0912107243202,0.0,0.00659380473396,0.0,-576.1,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-576.1,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f25_is40,1.0,-192.0133,20160615 04:47:59 EDT,99169.6,
2016-06-15 12:00:00,98772.19,98772.19,-0.151580003256,0.0,0.00659380473396,0.0,-395.9,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-395.9,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is4,1.0,-193.613533333,20160615 08:46:23 EDT,98772.19,
2016-06-15 16:00:00,99132.83,99132.83,-0.139477153527,0.0,0.00659380473396,0.0,228.98,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,228.98,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is5,1.0,-193.461483333,20160615 12:46:32 EDT,99132.83,
2016-06-15 20:00:00,99084.31,99084.31,-0.086138802871,0.0,0.00659380473396,0.0,-162.56,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-162.56,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is6,1.0,-191.361166667,20160615 16:48:38 EDT,99084.31,
2016-06-16 00:00:00,99511.21,99511.21,-0.131691747106,0.0,0.00659380473396,0.0,-119.69,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-119.69,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is7,1.0,-191.565016667,20160615 20:48:26 EDT,99511.21,
2016-06-16 04:00:00,100147.85,100147.85,-0.071448369744,0.0,0.00659380473396,0.0,254.21,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,254.21,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is10,1.0,-192.038066667,20160616 00:47:57 EDT,99639.43,
2016-06-16 08:00:00,99324.23,99324.23,-0.10004956143,0.0,0.00659380473396,0.0,-60.69,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-60.69,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is10,1.0,-193.956033333,20160616 04:46:02 EDT,99324.23,
2016-06-16 12:00:00,99730.85,99730.85,-0.149798916587,0.0,0.00659380473396,0.0,359.76,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,359.76,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is28,1.0,-192.201766667,20160616 08:47:47 EDT,99730.85,
2016-06-16 16:00:00,100556.09,100556.09,-0.0116808326247,0.0,0.00659380473396,0.0,348.35,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,348.35,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is9,1.0,-191.766183333,20160616 12:48:14 EDT,99435.33,
2016-06-16 20:00:00,100139.08,100139.08,-0.0734723797877,0.0,0.00659380473396,0.0,20.46,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,20.46,0.0,1.0,sellHold,-1.0,sellHold,1.0,-192.297333333,20160616 16:47:42 EDT,99202.29,
2016-06-17 00:00:00,99803.48,99803.48,-0.122254607177,0.0,0.00659380473396,3.99229888819,444.83,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,444.83,3.99229888819,1.0,sellHold,-1.0,sellHold,1.0,-189.203133333,20160616 20:50:47 EDT,98921.02,
2016-06-17 08:00:00,99823.37,99823.37,-0.047283613709,0.0,0.00659380473396,3.99309469034,52.67,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,52.67,3.99309469034,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f25_is37,1.0,-408.147233333,20160617 01:11:51 EDT,99721.31,
2016-06-17 08:00:00,99639.93,99639.93,-0.148134141551,0.0,0.00659380473396,0.0,-130.77,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-130.77,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is9,1.0,-191.930316667,20160617 04:48:04 EDT,99639.93,
2016-06-17 12:00:00,100835.85,100679.3,0.0134885132351,0.00337061889806,0.00659380473396,0.0,317.12,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,158.56,0.0,1.0,sellHold,-1.0,sellHold,1.0,-193.48605,20160617 08:46:30 EDT,99763.26,
2016-06-17 16:00:00,99310.71,99310.71,-0.183432444614,0.0,0.00659380473396,0.0,-76.0,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-76.0,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f20_is10,1.0,-192.8701,20160617 12:47:07 EDT,99310.71,
2016-06-17 20:00:00,99719.68,99719.68,-0.0544597029119,0.0,0.00659380473396,0.0,-214.61,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-214.61,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,-192.038433333,20160617 16:47:57 EDT,99372.11,
2016-06-17 20:00:00,99621.47,99621.47,-0.0566370991027,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,47.54485,20160617 20:47:32 EDT,99274.24,
2016-06-17 20:00:00,99621.47,99621.47,-0.0895614868672,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,2.18,20160618 00:48:14 EDT,99274.24,
2016-06-17 20:00:00,99621.47,99621.47,-0.0628274576467,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,1.88,20160618 04:46:58 EDT,99274.24,
2016-06-17 20:00:00,99621.47,99621.47,-0.0562633960047,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,1.13,20160618 08:48:11 EDT,99274.24,
2016-06-17 20:00:00,99621.47,99621.47,-0.0605984774733,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,2.93,20160618 12:47:59 EDT,99274.24,
2016-06-17 20:00:00,99621.47,99621.47,-0.0615862162311,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,1.18,20160618 16:46:17 EDT,99274.24,
2016-06-17 20:00:00,99621.47,99621.47,-0.0451033549993,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,1.97,20160618 20:47:24 EDT,99274.24,
2016-06-17 20:00:00,99621.47,99621.47,-0.0493139050202,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,1.02,20160619 00:46:06 EDT,99274.24,
