dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp
2016-06-10 20:00:00,0.0957608190551,0.0,0.00384481582077,0.0,100889.29,220.21,both_gainAhead_PCA10_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100681.67,110.0,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is14,,1.0,1.52,20160611 08:48:21 EDT
2016-06-10 20:00:00,0.098998438752,0.0,0.00384481582077,0.0,100889.29,220.21,both_gainAhead_PCA10_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100681.67,110.0,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is14,,1.0,1.36,20160611 12:48:50 EDT
2016-06-10 20:00:00,0.104775144203,0.0,0.00384481582077,0.0,100889.29,220.21,both_gainAhead_PCA10_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100681.67,110.0,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is14,,1.0,1.11,20160611 16:48:18 EDT
2016-06-10 20:00:00,0.0768390789248,0.0,0.00384481582077,0.0,100889.29,220.21,both_gainAhead_PCA10_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100681.67,110.0,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is14,,1.0,1.81,20160611 20:48:31 EDT
2016-06-10 20:00:00,0.102462749894,0.0,0.00384481582077,0.0,100889.29,220.21,both_gainAhead_PCA10_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100681.67,110.0,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is14,,1.0,2.19,20160612 00:48:54 EDT
2016-06-10 20:00:00,0.0836328389974,0.0,0.00384481582077,0.0,100889.29,220.21,both_gainAhead_PCA10_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100681.67,110.0,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is14,,1.0,1.68,20160612 04:46:49 EDT
2016-06-10 20:00:00,0.097753396708,0.0,0.00384481582077,0.0,100889.29,220.21,both_gainAhead_PCA10_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100681.67,110.0,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is14,,1.0,1.72,20160612 08:48:06 EDT
2016-06-10 20:00:00,0.0899076719394,0.0,0.00384481582077,0.0,100889.29,220.21,both_gainAhead_PCA10_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100681.67,110.0,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is14,,1.0,1.88,20160612 12:48:47 EDT
2016-06-10 20:00:00,0.108013108654,0.0,0.00384481582077,0.0,100889.29,220.21,both_gainAhead_PCA10_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100681.67,110.0,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is14,,1.0,2.38,20160612 16:48:56 EDT
2016-06-13 00:00:00,0.00285090444319,0.000129945881656,0.00395628284037,0.0,100496.93,-6.59,both_gainAhead_PCA10_VotingSoft DPS wl18.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100390.54,-3.29,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is14,,1.0,1.12,20160612 20:48:26 EDT
2016-06-13 04:00:00,0.0257086530235,0.0017170295565,0.00406469422349,2.00250513439,100123.25,108.71,both_gainAhead_PCA10_VotingSoft DPS wl19.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100221.31,110.82,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is14,,1.0,-191.805833333,20160613 00:48:11 EDT
2016-06-13 08:00:00,0.0277419602766,0.0,0.00114208048144,0.0,100475.52,345.4,both_sellHold DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100302.82,172.7,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-192.255083333,20160613 04:47:44 EDT
2016-06-13 12:00:00,-0.0615595807631,0.0,0.00659380473396,0.0,99821.58,-15.08,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99821.58,-15.08,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is16,99630.59,1.0,-325.08505,20160613 06:34:54 EDT
2016-06-13 12:00:00,-0.0663031716569,0.0,0.00659380473396,0.0,99853.71,17.05,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99853.71,17.05,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is16,99662.65,1.0,-191.406016667,20160613 08:48:35 EDT
2016-06-13 16:00:00,-0.0233627138761,0.0,0.00659380473396,4.00669131245,100163.28,151.0,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100163.28,151.0,4.00669131245,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f23_is16,99593.13,1.0,-191.83715,20160613 12:48:09 EDT
2016-06-13 20:00:00,-0.031415643115,0.0,0.00659380473396,3.99382736933,99841.69,-184.33,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99841.69,-184.33,3.99382736933,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f20_is10,99510.58,1.0,-191.678716667,20160613 16:48:19 EDT
2016-06-14 00:00:00,-0.0417877714669,0.0,0.00659380473396,3.99957314872,99985.33,-2.69,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99985.33,-2.69,3.99957314872,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is11,99639.96,1.0,-185.820066667,20160613 20:54:10 EDT
2016-06-14 04:00:00,0.0410722450697,4e-05,0.00659380473396,0.0,100534.52,151.16,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100460.95,75.58,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is16,99769.96,1.0,-192.312316667,20160614 00:47:41 EDT
2016-06-14 08:00:00,-0.0125882708626,0.0,0.00659380473396,3.98961216123,99736.31,-281.95,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99736.31,-281.95,3.98961216123,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is11,99379.87,1.0,-192.102566667,20160614 04:47:53 EDT
2016-06-14 12:00:00,-0.0772057989144,0.0,0.00659380473396,3.99512099142,99874.03,146.7,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99874.03,146.7,3.99512099142,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is6,99572.65,1.0,-191.838666667,20160614 08:48:09 EDT
2016-06-14 16:00:00,-0.150122810097,0.0,0.00659380473396,0.0,99279.33,-194.32,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99279.33,-194.32,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is7,99279.33,1.0,-193.146266667,20160614 12:46:51 EDT
2016-06-14 20:00:00,-0.167442726679,0.0,0.00659380473396,3.97708968486,99423.27,5.82,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99423.27,5.82,3.97708968486,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is3,99423.27,1.0,-191.617316667,20160614 16:48:22 EDT
2016-06-15 00:00:00,-0.127045810134,0.0,0.00659380473396,0.0,99276.44,-306.12,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99276.44,-306.12,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is4,99276.44,1.0,-176.14065,20160614 21:03:51 EDT
2016-06-15 04:00:00,-0.0308474909727,0.0,0.00659380473396,3.99073591414,99764.41,-285.36,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99764.41,-285.36,3.99073591414,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f25_is39,99708.21,1.0,-192.989416667,20160615 00:47:00 EDT
2016-06-15 08:00:00,-0.173194242147,0.0,0.00659380473396,0.0,99286.72,-147.8,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99286.72,-147.8,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is16,99286.72,1.0,-192.1029,20160615 04:47:53 EDT
2016-06-15 12:00:00,-0.0185614288511,0.0,0.00659380473396,0.0,99982.49,-3.29,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99982.49,-3.29,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is7,99726.73,1.0,-192.181366667,20160615 08:47:49 EDT
2016-06-15 16:00:00,-0.156558988098,0.0,0.00659380473396,3.97836425931,99455.13,-53.14,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99455.13,-53.14,3.97836425931,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is13,99455.13,1.0,-192.51735,20160615 12:47:28 EDT
2016-06-15 20:00:00,-0.0748430999002,0.0,0.00659380473396,0.0,99787.37,42.02,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99787.37,42.02,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f22_is13,99787.37,1.0,-191.82605,20160615 16:48:10 EDT
2016-06-16 00:00:00,-0.033486958354,0.0,0.00659380473396,0.0,99971.35,72.31,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99971.35,72.31,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is13,99826.73,1.0,-192.417433333,20160615 20:47:34 EDT
2016-06-16 04:00:00,-0.0245091419291,0.0,0.00659380473396,3.97969971615,99488.51,-455.39,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,99488.51,-455.39,3.97969971615,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is4,99488.51,1.0,-191.506233333,20160616 00:48:29 EDT
2016-06-16 08:00:00,-0.167777124495,0.0,0.00659380473396,6.00771917894,100122.65,521.44,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99862.93,259.73,3.99467707041,1.0,sellHold,-1.0,sellHold,99306.89,1.0,-191.7462,20160616 04:48:15 EDT
2016-06-16 12:00:00,0.118636931253,3.999982e-05,0.00659380473396,8.13134690824,101633.71,863.94,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,101203.77,431.99,4.04831287495,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is6,99423.04,1.0,-191.410033333,20160616 08:48:35 EDT
2016-06-16 16:00:00,-0.044041469173,0.0,0.00659380473396,0.0,100396.61,135.63,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,100396.61,135.63,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is7,99471.84,1.0,-191.415883333,20160616 12:48:35 EDT
2016-06-16 20:00:00,0.0696528030931,4e-05,0.00659380473396,8.06717252783,100831.59,13.1,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,100827.06,6.55,4.03324374044,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is3,99898.32,1.0,-191.940266667,20160616 16:48:03 EDT
2016-06-17 00:00:00,-0.216415866565,0.0,0.00659380473396,3.97560190216,99386.07,-32.68,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99386.07,-32.68,3.97560190216,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is35,99386.07,1.0,-184.472483333,20160616 20:55:31 EDT
2016-06-17 08:00:00,-0.0498768031276,0.0,0.00659380473396,0.0,99780.91,-65.51,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99780.91,-65.51,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f22_is13,99780.91,1.0,-191.5651,20160617 04:48:26 EDT
2016-06-17 12:00:00,-0.0174031062588,0.0,0.00659380473396,0.0,99942.22,2.62,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,99942.22,2.62,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is35,99796.69,1.0,-191.862716667,20160617 08:48:08 EDT
2016-06-17 16:00:00,-0.0138618957325,0.0,0.00659380473396,4.00408952481,100098.23,97.09,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,100098.23,97.09,4.00408952481,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is8,99896.05,1.0,-192.557316667,20160617 12:47:26 EDT
2016-06-17 20:00:00,-0.0654101077014,0.0,0.00659380473396,3.99154444028,99784.62,-0.72,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99784.62,-0.72,3.99154444028,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f22_is13,99784.62,1.0,-191.769133333,20160617 16:48:13 EDT
2016-06-17 20:00:00,-0.0651963295353,0.0,0.00659380473396,3.98850894577,99708.74,-76.6,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99708.74,-76.6,3.98850894577,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f22_is13,99708.74,1.0,47.84775,20160617 20:47:50 EDT
2016-06-17 20:00:00,-0.0668839775733,0.0,0.00659380473396,3.98850894577,99708.74,-76.6,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99708.74,-76.6,3.98850894577,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f22_is13,99708.74,1.0,2.03,20160618 00:48:05 EDT
2016-06-17 20:00:00,-0.0605000221212,0.0,0.00659380473396,3.98850894577,99708.74,-76.6,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99708.74,-76.6,3.98850894577,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f22_is13,99708.74,1.0,2.22,20160618 04:48:39 EDT
2016-06-17 20:00:00,-0.0794671368714,0.0,0.00659380473396,3.98850894577,99708.74,-76.6,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99708.74,-76.6,3.98850894577,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f22_is13,99708.74,1.0,1.91,20160618 08:48:55 EDT
2016-06-17 20:00:00,-0.0608751261101,0.0,0.00659380473396,3.98850894577,99708.74,-76.6,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99708.74,-76.6,3.98850894577,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f22_is13,99708.74,1.0,3.58,20160618 12:48:41 EDT
2016-06-17 20:00:00,-0.0670830865609,0.0,0.00659380473396,3.98850894577,99708.74,-76.6,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99708.74,-76.6,3.98850894577,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f22_is13,99708.74,1.0,2.15,20160618 16:47:52 EDT
2016-06-17 20:00:00,-0.0694331425867,0.0,0.00659380473396,3.98850894577,99708.74,-76.6,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99708.74,-76.6,3.98850894577,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f22_is13,99708.74,1.0,2.52,20160618 20:47:57 EDT
2016-06-17 20:00:00,-0.0498850533043,0.0,0.00659380473396,3.98850894577,99708.74,-76.6,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99708.74,-76.6,3.98850894577,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f22_is13,99708.74,1.0,2.04,20160619 00:47:07 EDT
2016-06-17 20:00:00,-0.0668847981513,0.0,0.00659380473396,3.98850894577,99708.74,-76.6,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99708.74,-76.6,3.98850894577,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f22_is13,99708.74,1.0,2.34,20160619 04:48:31 EDT
2016-06-17 20:00:00,-0.070947761811,0.0,0.00659380473396,3.98850894577,99708.74,-76.6,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99708.74,-76.6,3.98850894577,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f22_is13,99708.74,1.0,1.94,20160619 08:47:01 EDT
2016-06-17 20:00:00,-0.0647327235274,0.0,0.00659380473396,3.98850894577,99708.74,-76.6,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99708.74,-76.6,3.98850894577,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f22_is13,99708.74,1.0,2.4,20160619 12:48:17 EDT
2016-06-17 20:00:00,-0.0708220854915,0.0,0.00659380473396,3.98850894577,99708.74,-76.6,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,99708.74,-76.6,3.98850894577,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f22_is13,99708.74,1.0,2.78,20160619 16:47:51 EDT
2016-06-20 00:00:00,0.000947456651468,0.00098781561879,0.00161514570617,2.00572162845,100284.08,162.22,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100229.1,164.13,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is13,,1.0,3.02,20160619 20:11:35 EDT
2016-06-20 00:00:00,0.000303956309011,0.0010808962667,0.00161514570617,2.00467061135,100231.53,109.67,both_buyHold DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,100176.58,111.61,0.0,1.0,buyHold,1.0,buyHold,,1.0,2.66,20160619 20:47:41 EDT
2016-06-20 04:00:00,0.01683721578,0.00117365061945,0.00279751442472,0.0,100403.03,220.57,both_zigZag_PCA10_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100292.75,110.29,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is23,,1.0,-192.891583333,20160620 00:47:06 EDT
2016-06-20 08:00:00,0.164290667395,0.0,0.0029488391231,0.0,101720.1,1185.77,both_gainAhead_GNBayes DPS wl10.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_short,100891.92,591.5,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is12,,1.0,-192.728683333,20160620 04:47:16 EDT
2016-06-20 12:00:00,-0.00154858706891,0.0,0.00114208048144,6.032037702,100527.93,-12.65,both_gainAhead_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100533.25,-7.33,4.021490834,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f22_is13,,1.0,-192.904233333,20160620 08:47:05 EDT
2016-06-20 16:00:00,-0.0133795623549,0.0,0.00131876094679,2.01788534135,100892.25,-89.9,both_gainAhead_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100784.6,-43.87,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f21_is23,,1.0,-192.963483333,20160620 12:47:02 EDT
2016-06-20 20:00:00,-0.0116105644421,0.0,0.00161514570617,0.0,100701.73,-30.55,both_sellHold DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100698.44,-30.55,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-191.5752,20160620 16:48:25 EDT
2016-06-21 00:00:00,-0.00399633860155,0.0,0.00186500961648,2.00350079827,100173.04,-46.96,both_sellHold DPS wl4.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100196.25,-22.48,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-191.696433333,20160620 20:48:18 EDT
