,signals,gainAhead
2012-12-27,1.0,-0.0189615452773
2012-12-28,1.0,0.0260115606936
2012-12-31,0.0,0.0265845070423
2013-01-04,1.0,-0.00137197736237
2013-01-07,0.0,-0.00240425897304
2013-01-08,0.0,0.00241005336547
2013-01-09,1.0,0.00772797527048
2013-01-10,1.0,0.000170415814588
2013-01-11,1.0,-0.00204464133583
2013-01-14,1.0,0.000682943486426
2013-01-15,0.0,0.000170619348234
2013-01-16,1.0,0.00699419993176
2013-01-17,0.0,0.00220227003219
2013-01-18,1.0,0.00709939148073
2013-01-22,1.0,0.000503524672709
2013-01-23,1.0,0.00100654252642
2013-01-24,1.0,0.00268141444612
2013-01-25,1.0,0.000835701153268
2013-01-28,1.0,0.00534402137609
2013-01-29,1.0,-0.00647840531561
2013-01-30,1.0,-0.0013375689684
2013-01-31,0.0,0.00904068307383
2013-02-01,0.0,-0.008793761407
2013-02-04,0.0,0.00836960160696
2013-02-05,0.0,0.000498007968127
2013-02-06,0.0,-0.000995520159283
2013-02-07,0.0,0.00481647566849
2013-02-08,1.0,0.0102479338843
2013-02-19,0.0,-0.0137434554974
2013-02-20,1.0,-0.00398142003981
2013-02-21,0.0,0.00899400399734
2013-02-22,1.0,-0.0179927368769
2013-02-25,1.0,0.00353000504286
2013-02-26,1.0,0.0155778894472
2013-02-27,1.0,-0.00164934850734
2013-02-28,1.0,0.00214769535767
2013-03-01,1.0,0.00609957138147
2013-03-04,0.0,0.00737342290677
2013-03-05,1.0,0.00130123617437
2013-03-06,1.0,0.00243664717349
2013-03-07,0.0,0.00113433803273
2013-03-08,0.0,0.00388475234704
2013-03-11,0.0,-0.00241857465334
2013-03-12,1.0,0.00210117989332
2013-03-13,1.0,0.00387096774194
2013-03-14,1.0,-0.00160668380463
2013-03-15,1.0,-0.00434502735758
2013-03-18,0.0,-0.00290932600614
2013-03-19,1.0,0.00437672232128
2013-03-20,0.0,-0.00645577792124
2013-03-21,1.0,0.00844704353476
2013-03-22,1.0,-0.00322164948454
2013-03-25,0.0,0.00662572721396
2013-03-26,1.0,-0.000321078824852
2013-03-27,1.0,0.00385418339489
2013-03-28,1.0,-0.00431930891057
2013-04-01,0.0,0.00546272493573
2013-04-02,1.0,-0.0102269095558
2013-04-03,1.0,0.00694220213109
2013-04-08,1.0,0.00256533589867
2013-04-09,0.0,0.012474012474
2013-04-10,1.0,0.00315905860054
2013-04-11,0.0,-0.00362147693277
2013-04-12,0.0,-0.0243362831858
2013-04-15,0.0,0.0163589245222
2013-04-16,0.0,-0.0145019920319
2013-04-17,1.0,-0.00776196636481
2013-04-18,1.0,0.00880052151239
2013-04-19,0.0,0.00549273021002
2013-04-22,1.0,0.0112467866324
2013-04-23,0.0,0.00031776294884
2013-04-24,1.0,0.00492376111817
2013-04-25,0.0,-0.00331910858227
2013-04-26,1.0,0.00999048525214
2013-05-02,1.0,0.0102056837808
2013-05-03,1.0,0.00310848616724
2013-05-06,1.0,0.00433839479393
2013-05-07,1.0,0.00509102128973
2013-05-08,1.0,-0.00260936300844
2013-05-09,0.0,0.00307787011388
2013-05-10,0.0,0.000767106474379
2013-05-13,1.0,0.0105779549287
2013-05-14,0.0,0.00379247572816
2013-05-15,0.0,-0.00377814719661
2013-05-16,1.0,0.00910194174757
2013-05-17,1.0,0.000901984365604
2013-05-20,1.0,0.00060078101532
2013-05-21,1.0,-0.00600420294206
2013-05-22,1.0,-0.00332225913621
2013-05-23,1.0,0.00030303030303
2013-05-24,1.0,0.00242350802787
2013-05-28,1.0,-0.00453309156845
2013-05-29,1.0,0.00394656952034
2013-05-30,0.0,-0.0148170547324
2013-05-31,1.0,0.00445058317986
2013-06-03,1.0,-0.00305576776165
2013-06-04,1.0,-0.0142528735632
2013-06-05,1.0,0.00917288557214
2013-06-06,0.0,0.00616237867817
2013-06-07,1.0,-0.0010718113612
2013-06-13,1.0,-0.00766400980993
2013-06-14,0.0,0.00942230460303
2013-06-17,1.0,0.007039020658
2013-06-18,1.0,-0.0130679228081
2013-06-19,0.0,-0.024480369515
2013-06-20,1.0,0.0
2013-06-21,1.0,-0.0112058080808
2013-06-24,1.0,0.009736632083
2013-06-25,1.0,0.00885235535884
2013-06-26,1.0,0.00689439047321
2013-06-27,0.0,-0.00451291627762
2013-06-28,1.0,0.00468969829608
2013-07-01,0.0,0.000311187179088
2013-07-02,1.0,0.00108881630114
2013-07-03,1.0,0.0113424487259
2013-07-05,1.0,0.00506990321094
2013-07-08,0.0,0.0061143381229
2013-07-09,0.0,0.00182315405652
2013-07-10,1.0,0.013042159539
2013-07-11,1.0,0.000149700598802
2013-07-12,1.0,0.00434066756474
2013-07-15,1.0,-0.00372578241431
2013-07-16,1.0,0.00254300673149
2013-07-17,1.0,0.00298418382572
2013-07-18,0.0,0.00535554894377
2013-07-19,1.0,0.000443918319029
2013-07-22,1.0,-0.00118325691466
2013-07-23,0.0,-0.002665482008
2013-07-24,1.0,0.00014847809948
2013-07-25,0.0,0.00148456057007
2013-07-26,1.0,-0.00237177586718
2013-07-29,1.0,0.00133729569094
2013-07-30,0.0,-0.00252262947025
2013-07-31,0.0,0.0117524546266
2013-08-01,0.0,0.00220555800618
2013-08-02,0.0,-0.000880281690141
2013-08-05,0.0,-0.00499265785609
2013-08-06,1.0,-0.00339433293979
2013-08-07,1.0,0.00325781134311
2013-08-08,0.0,-0.00442804428044
2013-08-09,1.0,0.000444773906597
2013-08-12,0.0,0.00222288085359
2013-08-13,0.0,-0.0207008723939
2013-08-15,1.0,-0.00286879057829
2013-08-16,1.0,-0.00363416111448
2013-08-19,1.0,0.00334346504559
2013-08-20,1.0,-0.00848227809755
2013-08-21,1.0,0.0111518484571
2013-08-22,1.0,0.00407916603717
2013-08-23,1.0,-0.00436352693349
2013-08-26,1.0,-0.0157170923379
2013-08-27,1.0,0.00245662521112
2013-08-28,0.0,0.00275693061725
2013-08-29,0.0,-0.00336031770276
2013-08-30,1.0,0.00475095785441
2013-09-03,0.0,0.00884685784015
2013-09-04,0.0,-0.00030238887209
2013-09-05,0.0,-0.00378100423472
2013-09-06,0.0,0.00956429330499
2013-09-09,1.0,0.00796992481203
2013-09-10,1.0,0.00387886021185
2013-09-11,1.0,-0.00237776787041
2013-09-12,1.0,0.00223447043051
2013-09-13,1.0,0.00549940546968
2013-09-16,1.0,0.00413895048041
2013-09-17,1.0,0.0114824083615
2013-09-18,1.0,-0.0145539222821
2013-09-23,1.0,-0.000147688672279
2013-09-24,1.0,-0.003988183161
2013-09-25,0.0,0.0040041524544
2013-09-26,0.0,-0.00354505169867
2013-09-27,0.0,-0.00726356359324
2013-09-30,1.0,-0.0141854561744
2013-10-08,1.0,-0.00106028476219
2013-10-09,1.0,0.021986353298
2013-10-10,1.0,0.00830860534125
2013-10-11,1.0,-0.00412007062978
2013-10-15,0.0,0.0125591016548
2013-10-16,1.0,0.00846344666569
2013-10-17,1.0,0.00506439010273
2013-10-18,1.0,0.00100777425857
2013-10-21,1.0,0.0064720264634
2013-10-22,1.0,-0.00442983709631
2013-10-23,1.0,0.00387541265968
2013-10-24,1.0,0.00314555333143
2013-10-25,1.0,0.00285062713797
2013-10-28,1.0,0.00483229107447
2013-10-29,1.0,-0.0039603960396
2013-10-30,1.0,-0.00539619426299
2013-10-31,1.0,0.00214163335237
2013-11-01,1.0,0.00470152443368
2013-11-04,0.0,-0.00368689733409
2013-11-05,0.0,0.00512382578992
2013-11-06,0.0,-0.0114698385726
2013-11-07,1.0,0.0118894141241
2013-11-08,0.0,0.000849377123443
2013-11-11,0.0,-0.001414427157
2013-11-12,0.0,0.00779036827195
2013-11-13,1.0,0.00505973295854
2013-11-14,0.0,0.00321633337995
2013-11-15,1.0,-0.00264845274603
2013-11-18,0.0,-0.00195667365479
2013-11-19,0.0,-0.00308080100826
2013-11-20,1.0,0.007866273353
2013-11-21,1.0,0.00418118466899
2013-11-22,1.0,0.000693962526024
2013-11-25,0.0,-0.000277392510402
2013-11-26,1.0,0.00124861265261
2013-11-27,1.0,-0.00013856172925
2013-11-29,1.0,-0.00235587583149
2013-12-02,1.0,-0.00458396999583
2013-12-03,1.0,0.000139547864918
2013-12-04,1.0,-0.00432538021487
2013-12-05,0.0,0.00812780269058
2013-12-06,1.0,0.00236308034473
2013-12-09,1.0,-0.00332824850922
2013-12-10,1.0,-0.0123834701544
2013-12-11,1.0,-0.00338123415046
2013-12-12,1.0,0.0
2013-12-13,1.0,0.00664404862878
2013-12-16,1.0,-0.0040724617329
2013-12-17,1.0,0.01790750141
2013-12-18,1.0,-0.00152375675301
2013-12-19,1.0,0.00693673695893
2013-12-20,0.0,0.00454670708184
2013-12-23,1.0,0.00342888492662
2013-12-24,1.0,0.00410060142154
2013-12-27,1.0,-0.000952899537163
2013-12-30,0.0,0.00340645864559
2013-12-31,1.0,-0.00787615426399
2014-01-02,1.0,-0.000547495209417
2014-01-03,1.0,-0.00260202684196
2014-01-06,0.0,0.00549224220788
2014-01-07,0.0,0.000955892393828
2014-01-08,0.0,0.000272851296044
2014-01-09,0.0,0.00259138025095
2014-01-10,1.0,-0.0123792681268
2014-01-13,1.0,0.0099173553719
2014-01-14,0.0,0.00463720676487
2014-01-15,0.0,-0.00285093673636
2014-01-16,1.0,-0.00108917631042
2014-01-17,1.0,0.00231702330653
2014-01-21,1.0,0.0
2014-01-22,0.0,-0.00775088387272
2014-01-23,0.0,-0.0231602028231
2014-01-24,0.0,-0.00350729517396
2014-01-27,1.0,0.00703927917781
2014-01-28,1.0,-0.00950650076891
2014-01-29,1.0,0.00564573041637
2014-01-30,1.0,0.00687719298246
2014-02-07,1.0,0.000696961248955
2014-02-10,1.0,0.0104471374843
2014-02-11,1.0,0.00192996967191
2014-02-12,1.0,0.00399009356081
2014-02-13,1.0,0.00589283267096
2014-02-14,1.0,0.00136239782016
2014-02-18,1.0,-0.0065306122449
2014-02-19,1.0,0.0058887975897
2014-02-20,1.0,-0.00108917631042
2014-02-21,1.0,0.00640588796511
2014-02-24,1.0,0.000135427952329
2014-02-25,1.0,-0.0023019634394
2014-02-26,1.0,0.00651465798046
2014-02-27,0.0,0.00188781014024
2014-02-28,1.0,-0.00780619111709
2014-03-03,1.0,0.0154639175258
2014-03-04,1.0,0.000534330750735
2014-03-05,1.0,0.00200267022697
2014-03-06,0.0,-0.00279813457695
2014-03-07,1.0,-0.00053447354356
2014-03-10,1.0,-0.00641711229947
2014-03-11,1.0,0.0014800861141
2014-03-12,0.0,-0.0112857718662
2014-03-13,1.0,-0.00366897676315
2014-03-14,1.0,0.00968357883252
2014-03-17,1.0,0.00702417938674
2014-03-18,1.0,-0.00617035546613
2014-03-19,1.0,0.00742340396815
2014-03-20,1.0,-0.0048231511254
2014-03-21,1.0,-0.00403877221325
2014-03-24,0.0,0.00527169505272
2014-03-25,1.0,-0.00900900900901
2014-03-26,0.0,-0.0010854816825
2014-03-27,0.0,0.0054333061668
2014-03-28,1.0,0.00756552283167
2014-03-31,1.0,0.00710646285868
2014-04-01,1.0,0.00279589934762
2014-04-02,1.0,0.0
2014-04-03,1.0,-0.012214551248
2014-04-04,1.0,-0.00806451612903
2014-04-08,1.0,0.0107046070461
2014-04-09,0.0,-0.0202440005363
2014-04-10,1.0,-0.00834701696771
2014-04-11,1.0,0.00703739478405
2014-04-14,1.0,0.00822143052891
2014-04-15,1.0,0.00720304430552
2014-04-16,1.0,0.00283362569154
2014-04-17,0.0,0.00861141011841
2014-04-22,0.0,-0.000533617929562
2014-04-23,0.0,0.0
2014-04-24,0.0,-0.0069407367859
2014-04-25,0.0,0.00322580645161
2014-04-28,1.0,0.00308145766345
2014-04-29,0.0,0.00333912114332
2014-04-30,0.0,-0.00119808306709
2014-05-05,0.0,-0.000799680127949
2014-05-07,0.0,-0.00106709350407
2014-05-08,0.0,0.000667645880625
2014-05-09,0.0,0.0102748865759
2014-05-12,1.0,0.000792497688548
2014-05-13,1.0,-0.00475122079979
2014-05-14,0.0,-0.00954780533086
2014-05-15,1.0,0.00401660195475
2014-05-16,1.0,0.00400053340445
2014-05-19,1.0,-0.00757072652411
2014-05-20,1.0,0.00910064239829
2014-05-21,1.0,0.00278514588859
2014-05-22,0.0,0.00357095622272
2014-05-23,0.0,0.00645756457565
2014-05-27,0.0,-0.000130941469163
2014-05-28,0.0,0.00471451021477
2014-05-29,0.0,0.00182481751825
2014-05-30,0.0,0.000260213374967
2014-06-03,1.0,0.00195109261186
2014-06-04,1.0,0.00662079709204
2014-06-05,1.0,0.00180551973175
2014-06-06,1.0,0.000386199794027
2014-06-09,0.0,0.000257367134217
2014-06-10,0.0,-0.00334491187444
2014-06-11,0.0,-0.00697044017039
2014-06-12,1.0,0.00259976602106
2014-06-13,1.0,0.000518604952677
2014-06-16,0.0,0.00233251263444
2014-06-17,1.0,0.00788623141564
2014-06-18,1.0,0.00064135454079
2014-06-19,0.0,0.00153826432509
2014-06-20,1.0,-0.000127991808524
2014-06-23,0.0,-0.00499231950845
2014-06-24,1.0,0.00321626141773
2014-06-25,1.0,-0.000384714029238
2014-06-26,0.0,0.00166773572803
2014-06-27,1.0,0.000256147540984
2014-06-30,1.0,0.0078104993598
2014-07-02,0.0,0.00495489772583
2014-07-03,0.0,-0.00328697850822
2014-07-07,1.0,-0.00532724505327
2014-07-08,0.0,0.00344299923489
2014-07-09,1.0,-0.00482907612149
2014-07-10,1.0,0.00242625462904
2014-07-11,1.0,0.00433121019108
2014-07-14,1.0,-0.00152207001522
2014-07-15,0.0,0.00342987804878
2014-07-16,0.0,-0.0107608558045
2014-07-17,0.0,0.00921423086767
2014-07-18,1.0,-0.00266294699467
2014-07-21,0.0,0.00445009535919
2014-07-22,1.0,0.00291139240506
2014-07-23,1.0,0.0
2014-07-24,0.0,-0.00466994825192
2014-07-25,0.0,0.000760841998478
2014-07-28,1.0,-0.00506842372022
2014-07-29,0.0,0.00101884870097
2014-07-30,1.0,-0.0204834605598
2014-07-31,0.0,-0.00324717495779
2014-08-01,1.0,0.00703674745895
2014-08-04,1.0,-0.00983436853002
2014-08-05,1.0,0.000914793518035
2014-08-06,1.0,-0.00496148322235
2014-08-07,1.0,0.00971001180947
2014-08-08,1.0,0.00454840805718
2014-08-11,1.0,-0.00103492884864
2014-08-12,0.0,0.00738150738151
2014-08-13,1.0,0.00449929296825
2014-08-14,1.0,-0.000511901714871
2014-08-15,0.0,0.00768245838668
2014-08-18,0.0,0.00495552731893
2014-08-19,1.0,0.00303451763813
2014-08-20,1.0,0.00315139291567
2014-08-21,1.0,-0.000879617994471
2014-08-22,0.0,0.00364733995724
2014-08-25,1.0,0.00175438596491
2014-08-26,1.0,-0.000750562922192
2014-08-27,1.0,-0.000125187781673
2014-08-28,0.0,0.00237886565669
2014-08-29,1.0,-0.000874344241819
2014-09-02,1.0,-0.000500062507813
2014-09-03,1.0,-0.000500312695435
2014-09-04,0.0,0.00412964585158
2014-09-05,1.0,-0.00947158524427
2014-09-10,1.0,0.00100654252642
2014-09-11,0.0,-0.00615887380593
2014-09-12,1.0,-0.000379410648792
2014-09-15,1.0,0.00784412955466
2014-09-16,1.0,0.00112980165704
2014-09-17,1.0,0.00539184952978
2014-09-18,1.0,-0.000374158144176
2014-09-19,1.0,-0.00873362445415
2014-09-22,1.0,-0.00704845814978
2014-09-23,1.0,0.0095069083534
2014-09-24,0.0,-0.0148166750377
2014-09-25,0.0,0.00739230180984
2014-09-26,0.0,-0.00328947368421
2014-09-29,1.0,-0.002030972328
2014-09-30,1.0,-0.00190791147291
2014-10-08,1.0,-0.0187332738626
2014-10-09,0.0,-0.015974025974
2014-10-10,1.0,-0.0151775108882
2014-10-13,0.0,0.00495845617797
2014-10-14,0.0,-0.01493532471
2014-10-15,0.0,0.00203059428726
2014-10-16,1.0,0.0164820318833
2014-10-17,1.0,0.010101010101
2014-10-20,1.0,0.02
2014-10-21,1.0,-0.00670794633643
2014-10-22,1.0,0.0109090909091
2014-10-23,1.0,0.00706577595067
2014-10-24,1.0,-0.00140324020921
2014-10-27,1.0,0.0117526826776
2014-10-28,1.0,-0.00391414141414
2014-10-29,1.0,0.00823932057295
2014-10-30,1.0,0.0115665074177
2014-10-31,1.0,-0.000248570718369
2014-11-03,1.0,-0.00273495773247
2014-11-04,1.0,0.00660683121416
2014-11-05,1.0,0.00458204334365
2014-11-06,1.0,-0.000986193293886
2014-11-07,1.0,0.00394866732478
2014-11-10,1.0,0.00122910521141
2014-11-11,1.0,-0.000245519273263
2014-11-12,1.0,-0.00098231827112
2014-11-13,0.0,0.00196656833825
2014-11-14,0.0,0.00085868498528
2014-11-17,0.0,0.00428974138988
2014-11-18,0.0,-0.000610202587259
2014-11-19,0.0,0.00232018561485
2014-11-20,1.0,0.0047514619883
2014-11-21,0.0,0.00278889293076
2014-11-24,0.0,0.0
2014-11-25,0.0,0.00229746070133
2014-11-26,0.0,-0.00289540354687
2014-11-28,0.0,-0.00750151240169
2014-12-01,1.0,0.0074363037913
2014-12-02,0.0,0.00314617618587
2014-12-03,0.0,-0.000241254523522
2014-12-04,1.0,0.0019305019305
2014-12-05,1.0,-0.0114402697495
2014-12-08,1.0,-0.000852722621513
2014-12-09,1.0,-0.0151182638381
2014-12-10,1.0,0.00222827432533
2014-12-11,0.0,-0.0165513833992
2014-12-12,0.0,-0.00364230092941
2014-12-15,1.0,-0.00920206731375
2014-12-16,0.0,0.022010178117
2014-12-17,1.0,0.0257687040956
2014-12-18,1.0,0.00339805825243
2014-12-19,1.0,0.00266086115143
2014-12-22,1.0,0.00313630880579
2014-12-23,1.0,-0.00012025012025
2014-12-24,1.0,0.00336740829826
2014-12-29,1.0,-0.0159415078509
2014-12-31,0.0,-0.00304506699147
2015-01-02,1.0,-0.01478313989
2015-01-05,1.0,-0.0106646825397
2015-01-06,0.0,0.0125344697919
2015-01-07,1.0,0.0175786085665
2015-01-08,0.0,-0.00961070559611
2015-01-09,0.0,-0.00626458666012
2015-01-12,1.0,-0.00321384425216
2015-01-13,0.0,-0.00421626984127
2015-01-14,1.0,-0.00921544209215
2015-01-15,0.0,0.0120663650075
2015-01-16,1.0,0.00186289120715
2015-01-20,1.0,0.00483451097062
2015-01-21,1.0,0.0148038490007
2015-01-22,1.0,-0.006078288354
2015-01-23,0.0,0.00464774951076
2015-01-26,0.0,-0.0114438763087
2015-01-27,1.0,-0.0189655172414
2015-01-28,1.0,0.0135576198845
2015-01-29,0.0,-0.0148625216745
2015-01-30,1.0,0.0143324113654
2015-02-02,1.0,0.0123946455131
2015-02-03,0.0,-0.00587659157689
2015-02-04,1.0,0.012315270936
2015-02-05,0.0,-0.000973236009732
2015-02-06,0.0,-0.00511446663419
2015-02-09,0.0,0.00966952264382
2015-02-10,1.0,0.0016971754152
2015-02-11,1.0,0.00883456371778
2015-02-12,1.0,0.00455854126679
2015-02-13,0.0,0.0011941724385
2015-02-17,0.0,-0.000238549618321
2015-02-18,1.0,0.00548795036984
2015-02-20,0.0,-0.000118652112008
2015-02-23,1.0,0.00332265337605
2015-02-24,1.0,-0.00165582495565
2015-02-25,1.0,-0.000118469375666
2015-02-26,1.0,-0.00343601895735
2015-02-27,1.0,0.00535013672572
2015-03-02,0.0,-0.00437559129612
2015-03-03,0.0,-0.0039197054282
2015-03-04,1.0,0.00155020271882
2015-03-05,0.0,-0.0175020835814
2015-03-06,1.0,0.00339311682016
2015-03-09,0.0,-0.017270531401
2015-03-10,1.0,-0.00110605874401
2015-03-11,0.0,0.0120570866142
2015-03-12,0.0,-0.00692924872356
2015-03-13,1.0,0.012853470437
2015-03-16,1.0,-0.00108774474257
2015-03-17,1.0,0.0127041742287
2015-03-18,1.0,-0.005256869773
2015-03-19,0.0,0.0085275042037
2015-03-20,1.0,-0.0021436227224
2015-03-23,1.0,-0.0046544933763
2015-03-24,1.0,-0.0149880095923
2015-03-25,1.0,-0.00255629945222
2015-03-26,0.0,0.00195264827923
2015-03-27,1.0,0.0112058465286
2015-03-30,1.0,-0.00710672127198
2015-03-31,1.0,-0.00376076671115
2015-04-01,0.0,0.0031660983926
2015-04-02,0.0,0.00400582665696
2015-04-07,0.0,0.00398984403337
2015-04-08,1.0,0.00469653179191
2015-04-09,0.0,0.00467457749011
2015-04-10,0.0,-0.00429491768074
2015-04-13,0.0,0.00215672178289
2015-04-14,0.0,0.0041893830703
2015-04-15,1.0,0.00047624490418
2015-04-16,1.0,-0.0120242198062
2015-04-17,1.0,0.00746807998073
2015-04-20,1.0,0.0
2015-04-21,0.0,0.00442850310856
2015-04-22,1.0,0.0032091264891
2015-04-23,0.0,0.00225913621262
2015-04-24,0.0,-0.00331477061787
2015-04-27,0.0,0.00343982211749
2015-04-28,1.0,-0.0061553030303
2015-04-29,0.0,-0.00952834683182
2015-04-30,0.0,0.0108225108225
2015-05-01,1.0,0.00369260052344
2015-05-04,0.0,-0.011975764012
2015-05-05,1.0,-0.00467370441459
2015-05-06,0.0,0.00482099640354
2015-05-07,0.0,0.011630026964
2015-05-08,1.0,-0.0050936684847
2015-05-11,0.0,-0.00131568911601
2015-05-12,0.0,-0.000238663484487
2015-05-13,0.0,0.0109811410838
2015-05-14,1.0,0.000708382526564
2015-05-15,1.0,0.00330344502124
2015-05-18,1.0,-0.000705550329257
2015-05-19,1.0,-0.000941397975994
2015-05-20,1.0,0.00259128386337
2015-05-21,1.0,-0.00164473684211
2015-05-22,1.0,-0.00917863026594
2015-05-26,1.0,0.00760095011876
2015-05-27,0.0,0.00035832154644
2015-05-28,1.0,-0.00742779579217
2015-05-29,1.0,0.00154795821462
2015-06-01,1.0,-0.00118524980325
2015-06-02,0.0,0.00438588163816
2015-06-03,0.0,-0.00803402646503
2015-06-04,1.0,-0.00321105288232
2015-06-05,0.0,-0.0104002370642
2015-06-08,0.0,0.000965950253562
2015-06-09,0.0,0.0129119420989
2015-06-10,0.0,0.00106704267218
2015-06-11,1.0,-0.00785153461813
2015-06-12,1.0,-0.00455635491607
2015-06-15,1.0,0.00650445675741
2015-06-16,1.0,0.000124461464816
2015-06-17,0.0,0.0122052784239
2015-06-18,1.0,-0.00803873725624
2015-06-19,1.0,0.00893333841812
2015-06-23,1.0,-0.00803212851406
2015-06-24,1.0,-0.00261967135032
2015-06-25,0.0,0.000840496657116
2015-06-26,1.0,-0.021595984273
2015-06-29,0.0,0.00195074372104
2015-06-30,0.0,0.00694086152349
2015-07-02,1.0,-0.00205920454765
2015-07-06,1.0,0.00448534754178
2015-07-07,1.0,-0.016636447805
2015-07-08,1.0,0.000980747918363
2015-07-09,1.0,0.013589645611
2015-07-10,1.0,0.0123247945868
2015-07-13,1.0,0.00358080687515
2015-07-14,1.0,0.00107516650809
2015-07-15,1.0,0.00605438491441
2015-07-16,0.0,0.000831365139348
2015-07-17,0.0,0.00152919632238
2015-07-20,1.0,-0.00353440150801
2015-07-21,1.0,-0.00307401276898
2015-07-22,1.0,-0.00450664136622
2015-07-23,1.0,-0.0100071479628
2015-07-24,1.0,-0.00625752105897
2015-07-27,1.0,0.0110244611286
2015-07-28,1.0,0.00682234125121
2015-07-29,1.0,0.00107542231739
2015-07-30,1.0,-0.00250028520364
2015-07-31,1.0,-0.0035739814153
2015-08-03,1.0,-0.00382592061215
2015-08-04,1.0,0.00516562650024
2015-08-05,1.0,-0.00681071373987
2015-08-06,0.0,-0.0028853089685
2015-08-07,0.0,0.0126645768025
2015-08-10,1.0,-0.00952489808359
2015-08-11,1.0,0.00216371119745
2015-08-12,1.0,-0.00180399758188
2015-08-13,1.0,0.00432588320115
2015-08-14,1.0,0.00467097391721
2015-08-17,1.0,-0.00250564484628
2015-08-18,1.0,-0.0101432664756
2015-08-19,1.0,-0.0228005171848
2015-08-20,1.0,-0.0266600839299
2015-08-21,0.0,-0.0508445346183
2015-08-24,1.0,0.000801598922651
2015-08-25,0.0,0.0348362844144
2015-08-26,1.0,0.0264499484004
2015-08-27,1.0,0.000251349748148
2015-08-28,1.0,-0.0103027500804
2015-08-31,0.0,-0.0270456922905
2015-09-01,1.0,0.0161795407098
2015-09-02,1.0,0.00501284026708
2015-09-08,1.0,-0.0118869968724
2015-09-09,0.0,0.00323765192656
2015-09-10,1.0,0.00541304078855
2015-09-11,0.0,-0.00320982843313
2015-09-14,0.0,0.0133744855967
2015-09-15,1.0,0.00913705583756
2015-09-16,1.0,-0.00540241448692
2015-09-17,1.0,-0.0135338802181
2015-09-18,0.0,0.00640861317611
2015-09-21,0.0,-0.015792154865
2015-09-22,0.0,-0.0018115942029
2015-09-23,1.0,-0.00505055742805
2015-09-24,1.0,0.000260584961121
2015-09-25,1.0,-0.0233214884904
2015-09-29,0.0,0.018276873833
2015-09-30,1.0,0.051206018567
2015-10-08,0.0,0.000498380264142
2015-10-09,1.0,0.00174346201743
2015-10-12,1.0,-0.00845350571855
2015-10-13,0.0,-0.00501504513541
2015-10-14,1.0,0.0176411290323
2015-10-15,1.0,0.00321941555225
2015-10-16,1.0,0.000987410515922
2015-10-19,1.0,-0.00345252774353
2015-10-20,1.0,0.0160851274437
2015-10-22,1.0,0.00633219678519
2015-10-23,1.0,-0.00181026137464
2015-10-26,1.0,-0.000853432641859
2015-10-27,1.0,0.0116476583354
2015-10-28,1.0,-0.000719597025666
2015-10-29,0.0,-0.00443590974556
2015-10-30,0.0,0.0104833731965
2015-11-02,1.0,0.00357909806729
2015-11-03,1.0,-0.00391821207798
2015-11-04,1.0,-0.000362810059386
2015-11-05,0.0,-0.000114613180516
2015-11-06,1.0,-0.00991517652453
2015-11-09,0.0,0.00241196333816
2015-11-10,0.0,-0.00433108758422
2015-11-11,0.0,-0.0137747704205
2015-11-12,0.0,-0.010781671159
2015-11-13,1.0,0.0146148129799
2015-11-16,1.0,0.00048828125
2015-11-17,1.0,0.0150122010737
2015-11-18,1.0,-0.000240412355272
2015-11-19,0.0,0.00456893317815
2015-11-20,1.0,-0.00215438824949
2015-11-23,0.0,0.000239893295462
2015-11-24,1.0,0.00155413572785
2015-11-25,1.0,0.00095785440613
2015-11-27,1.0,-0.0048995215311
2015-11-30,0.0,0.0097318921414
2015-12-01,1.0,-0.00880952380952
2015-12-02,1.0,-0.0145279846265
2015-12-03,1.0,0.018154695163
2015-12-04,0.0,-0.00359109408667
2015-12-07,0.0,-0.0144161460836
2015-12-08,1.0,-0.00816187225744
2015-12-09,0.0,0.00331324412809
2015-12-10,0.0,-0.0194708476237
2015-12-11,1.0,0.0041174060342
2015-12-14,1.0,0.0136849962677
2015-12-15,1.0,0.0131369661267
2015-12-16,0.0,-0.0188975462263
2015-12-17,1.0,-0.0161796953713
2015-12-18,1.0,0.011546184739
2015-12-21,1.0,0.0104218362283
2015-12-22,0.0,0.00834970530452
2015-12-23,1.0,-0.00206527033609
2015-12-28,0.0,0.0117144028583
2015-12-29,0.0,-0.00880951002528
2015-12-30,0.0,-0.00924799221222
2015-12-31,0.0,-0.0130189142717
2016-01-04,0.0,0.00137381781981
2016-01-05,0.0,-0.0128047083151
2016-01-06,1.0,-0.0266868076536
2016-01-07,1.0,-0.0111226073461
2016-01-08,1.0,0.00144389223123
2016-01-11,1.0,0.00561052312643
2016-01-12,1.0,-0.0225974025974
2016-01-13,0.0,0.0175391974488
2016-01-14,0.0,-0.0206320188039
2016-01-15,0.0,-0.00106666666667
2016-01-19,0.0,-0.00961025093433
2016-01-20,0.0,0.00323450134771
2016-01-21,0.0,0.0205588393337
2016-01-22,1.0,-0.0152691048092
2016-01-25,0.0,0.013762792339
2016-01-26,1.0,-0.0110759493671
2016-01-27,0.0,0.003072
2016-01-28,1.0,0.0261809055914
2016-01-29,1.0,0.000652849740933
2016-02-01,0.0,-0.0174808156333
2016-02-02,0.0,0.00579710144928
2016-02-03,1.0,-0.000387739062091
2016-02-04,0.0,0.0
