Date,Close,High,Low,Open,Volume,index
20160317  09:00:00,1.448905,1.448945,1.44789,1.448375,0.0,
20160317  09:30:00,1.447385,1.449105,1.447175,1.448905,0.0,
20160317  10:00:00,1.44845,1.448685,1.44702,1.447385,0.0,
20160317  10:30:00,1.44777,1.44889,1.447485,1.44845,0.0,
20160317  11:00:00,1.44816,1.44909,1.447445,1.44777,0.0,
20160317  11:30:00,1.449015,1.449195,1.44784,1.44816,0.0,
20160317  12:00:00,1.448075,1.44907,1.447725,1.449015,0.0,
20160317  12:30:00,1.448015,1.448385,1.447345,1.448075,0.0,
20160317  13:00:00,1.448195,1.448325,1.44786,1.44795,0.0,
20160317  13:30:00,1.447525,1.44821,1.44717,1.448195,0.0,
20160317  14:00:00,1.447355,1.448215,1.44726,1.447525,0.0,
20160317  14:30:00,1.44752,1.44764,1.44707,1.447355,0.0,
20160317  15:00:00,1.44762,1.44782,1.447135,1.44752,0.0,
20160317  15:30:00,1.44743,1.447955,1.447325,1.44762,0.0,
20160317  16:00:00,1.44685,1.447465,1.446745,1.44743,0.0,
20160317  16:30:00,1.44821,1.44864,1.44685,1.44685,0.0,
20160317  17:00:00,1.44892,1.44968,1.44821,1.44821,0.0,
20160317  17:30:00,1.448465,1.449595,1.448355,1.44892,0.0,
20160317  18:00:00,1.447155,1.448655,1.44712,1.448465,0.0,
20160317  18:30:00,1.44706,1.44759,1.446765,1.447155,0.0,
20160317  19:00:00,1.44693,1.447145,1.44622,1.44706,0.0,
20160317  19:30:00,1.445805,1.44693,1.4458,1.44693,0.0,
20160317  20:00:00,1.44569,1.446375,1.44569,1.445805,0.0,
20160317  20:30:00,1.44628,1.446365,1.44548,1.44569,0.0,
20160317  21:00:00,1.446315,1.44644,1.44596,1.44628,0.0,
20160317  21:30:00,1.446245,1.446865,1.445795,1.446315,0.0,
20160317  22:00:00,1.446835,1.447465,1.446215,1.446245,0.0,
20160317  22:30:00,1.44503,1.446835,1.444705,1.446835,0.0,
20160317  23:00:00,1.4462,1.4462,1.444395,1.44503,0.0,
20160317  23:30:00,1.445275,1.44684,1.44442,1.4462,0.0,
20160318  00:00:00,1.444835,1.44592,1.44394,1.445275,0.0,
20160318  00:30:00,1.441615,1.44484,1.441275,1.444835,0.0,
20160318  01:00:00,1.44293,1.44385,1.441055,1.441615,0.0,
20160318  01:30:00,1.444105,1.444995,1.44213,1.44293,0.0,
20160318  02:00:00,1.443995,1.44457,1.443095,1.444105,0.0,
20160318  02:30:00,1.44414,1.44491,1.44358,1.443995,0.0,
20160318  03:00:00,1.44463,1.445275,1.44357,1.44414,0.0,
20160318  03:30:00,1.446745,1.447785,1.444565,1.44463,0.0,
20160318  04:00:00,1.449035,1.449545,1.44657,1.446745,0.0,
20160318  04:30:00,1.44904,1.45005,1.44865,1.449035,0.0,
20160318  05:00:00,1.448805,1.45061,1.448215,1.44904,0.0,
20160318  05:30:00,1.449205,1.45051,1.44777,1.448805,0.0,
20160318  06:00:00,1.448545,1.449215,1.44793,1.449205,0.0,
20160318  06:30:00,1.449325,1.449775,1.44801,1.448545,0.0,
20160318  07:00:00,1.44893,1.449655,1.448125,1.449325,0.0,
20160318  07:30:00,1.451415,1.45143,1.44816,1.44893,0.0,
20160318  08:00:00,1.449175,1.45144,1.448935,1.451415,0.0,
20160318  08:30:00,1.448945,1.44947,1.447595,1.449175,0.0,
20160318  09:00:00,1.44916,1.45014,1.448505,1.448945,0.0,
20160318  09:30:00,1.44906,1.449775,1.4485,1.44916,0.0,
20160318  10:00:00,1.44823,1.4492,1.44782,1.44906,0.0,
20160318  10:30:00,1.44788,1.44878,1.4472,1.44823,0.0,
20160318  11:00:00,1.447715,1.448265,1.447075,1.44788,0.0,
20160318  11:30:00,1.447095,1.447875,1.44707,1.447715,0.0,
20160318  12:00:00,1.447385,1.44788,1.44707,1.447095,0.0,
20160318  12:30:00,1.4471,1.448485,1.4471,1.447385,0.0,
20160320  13:00:00,1.446155,1.4468,1.445405,1.4457,0.0,
20160320  13:30:00,1.445725,1.44654,1.444785,1.44616,0.0,
20160320  14:00:00,1.446205,1.44681,1.44572,1.445725,0.0,
20160320  14:30:00,1.446425,1.44649,1.44605,1.44621,0.0,
20160320  15:00:00,1.446455,1.44666,1.446285,1.446425,0.0,
20160320  15:30:00,1.446165,1.446735,1.446015,1.446455,0.0,
20160320  16:00:00,1.445455,1.44668,1.445445,1.446165,0.0,
20160320  16:30:00,1.445255,1.44553,1.44494,1.445455,0.0,
20160320  17:00:00,1.44452,1.44549,1.44447,1.445255,0.0,
20160320  17:30:00,1.44489,1.445145,1.44433,1.44452,0.0,
20160320  18:00:00,1.44546,1.445535,1.444655,1.44489,0.0,
20160320  18:30:00,1.44501,1.44553,1.44495,1.44546,0.0,
20160320  19:00:00,1.444795,1.445125,1.44475,1.44501,0.0,
20160320  19:30:00,1.44448,1.44481,1.4444,1.444795,0.0,
20160320  20:00:00,1.4448,1.445005,1.444415,1.44448,0.0,
20160320  20:30:00,1.44428,1.444805,1.44414,1.4448,0.0,
20160320  21:00:00,1.44371,1.4446,1.44364,1.44428,0.0,
20160320  21:30:00,1.44288,1.443855,1.44217,1.44371,0.0,
20160320  22:00:00,1.44174,1.44314,1.441595,1.44288,0.0,
20160320  22:30:00,1.44139,1.442195,1.440835,1.44174,0.0,
20160320  23:00:00,1.441585,1.44267,1.441025,1.44139,0.0,
20160320  23:30:00,1.43837,1.44186,1.43755,1.441585,0.0,
20160321  00:00:00,1.438625,1.439345,1.43769,1.43837,0.0,
20160321  00:30:00,1.439885,1.441065,1.438625,1.438625,0.0,
20160321  01:00:00,1.44012,1.440485,1.438425,1.439885,0.0,
20160321  01:30:00,1.4407,1.442685,1.43993,1.44012,0.0,
20160321  02:00:00,1.440795,1.442255,1.440675,1.4407,0.0,
20160321  02:30:00,1.44208,1.44208,1.44035,1.440795,0.0,
20160321  03:00:00,1.43956,1.44209,1.43933,1.44208,0.0,
20160321  03:30:00,1.43924,1.439775,1.43851,1.43956,0.0,
20160321  04:00:00,1.43988,1.440735,1.438755,1.43924,0.0,
20160321  04:30:00,1.439225,1.440355,1.43889,1.43988,0.0,
20160321  05:00:00,1.439935,1.44013,1.439,1.439225,0.0,
20160321  05:30:00,1.439025,1.44003,1.438945,1.439935,0.0,
20160321  06:00:00,1.43819,1.43952,1.436545,1.439025,0.0,
20160321  06:30:00,1.43713,1.43844,1.436895,1.43819,0.0,
20160321  07:00:00,1.439695,1.440475,1.436895,1.43713,0.0,
20160321  07:30:00,1.44022,1.44147,1.438835,1.439695,0.0,
20160321  08:00:00,1.43876,1.440235,1.438725,1.44022,0.0,
20160321  08:30:00,1.43784,1.43974,1.43695,1.43876,0.0,
20160321  09:00:00,1.43989,1.440435,1.437835,1.43784,0.0,
20160321  09:30:00,1.43971,1.44001,1.43791,1.43989,0.0,
20160321  10:00:00,1.439305,1.44012,1.43924,1.43971,0.0,
20160321  10:30:00,1.439405,1.439735,1.43897,1.439305,0.0,
20160321  11:00:00,1.438865,1.43944,1.43838,1.439405,0.0,
20160321  11:30:00,1.437095,1.438865,1.437075,1.438865,0.0,
20160321  12:00:00,1.437485,1.437995,1.436975,1.437095,0.0,
20160321  12:30:00,1.436825,1.43767,1.4368,1.437485,0.0,
20160321  13:00:00,1.436995,1.437095,1.436925,1.436925,0.0,
20160321  13:30:00,1.437015,1.43772,1.436855,1.436995,0.0,
20160321  14:00:00,1.43748,1.437505,1.436765,1.437015,0.0,
20160321  14:30:00,1.43708,1.43753,1.43691,1.43748,0.0,
20160321  15:00:00,1.437555,1.4376,1.437025,1.43708,0.0,
20160321  15:30:00,1.436595,1.43762,1.43655,1.437555,0.0,
20160321  16:00:00,1.437245,1.4374,1.436575,1.436595,0.0,
20160321  16:30:00,1.43742,1.43767,1.436965,1.437245,0.0,
20160321  17:00:00,1.437955,1.438235,1.437415,1.43742,0.0,
20160321  17:30:00,1.437215,1.438295,1.43704,1.437955,0.0,
20160321  18:00:00,1.43783,1.437855,1.43716,1.437215,0.0,
20160321  18:30:00,1.437935,1.43829,1.437685,1.43783,0.0,
20160321  19:00:00,1.438215,1.43873,1.43792,1.437935,0.0,
20160321  19:30:00,1.437605,1.43823,1.437555,1.438215,0.0,
20160321  20:00:00,1.437975,1.43807,1.437675,1.43769,0.0,
