,gainAhead,safef,signals,trade,commission,numBars,equity,maxEquity,drawdown,maxDD
2016-04-14 03:30:00,0.000210205563934,1,1,-16.6692329682,0.0,14.0,99942.3562848,100028.725384,0.000863442963773,0.000941310290763
2016-04-14 04:00:00,-8.32631292895e-05,1,1,21.0084393637,0.0,15.0,99963.3647241,100028.725384,0.000653418900354,0.000941310290763
2016-04-14 04:30:00,-0.000805290142875,1,1,-8.32326256124,0.0,16.0,99955.0414616,100028.725384,0.000736627623942,0.000941310290763
2016-04-14 05:00:00,-0.000533930443839,1,1,-80.4928096196,0.0,17.0,99874.5486519,100028.725384,0.00154132456785,0.00154132456785
2016-04-14 05:30:00,-0.000117608424742,1,1,-53.32606209,0.0,18.0,99821.2225898,100028.725384,0.00207443205158,0.00207443205158
2016-04-14 06:00:00,9.91026423013e-05,1,1,-11.7398167446,0.0,19.0,99809.4827731,100028.725384,0.00219179650564,0.00219179650564
2016-04-14 06:30:00,5.19399432944e-05,1,1,9.89138346954,0.0,20.0,99819.3741566,100028.725384,0.00209291107616,0.00219179650564
2016-04-14 07:00:00,-1.67511535118e-05,1,1,5.18461263337,0.0,21.0,99824.5587692,100028.725384,0.00204107983855,0.00219179650564
2016-04-14 07:30:00,0.000128780429213,1,1,-1.67217650819,0.0,22.0,99822.8865927,100028.725384,0.00205779680162,0.00219179650564
2016-04-14 08:00:00,0.000123728435657,1,1,12.8552341807,0.0,23.0,99835.7418269,100028.725384,0.00192928137636,0.00219179650564
2016-04-14 08:30:00,0.000666180500322,1,1,12.3525201588,0.0,24.0,99848.094347,100028.725384,0.00180579164767,0.00219179650564
2016-04-14 09:00:00,-4.96442900287e-05,1,1,66.5168534483,0.0,25.0,99914.6112005,100028.725384,0.00114081413053,0.00219179650564
2016-04-14 09:30:00,-0.000596511167689,1,1,-4.96018993654,0.0,26.0,99909.6510105,100028.725384,0.00119040178565,0.00219179650564
2016-04-14 10:00:00,-0.00201588660547,1,1,-59.5972225877,0.0,27.0,99850.053788,100028.725384,0.00178620286538,0.00219179650564
2016-04-14 10:30:00,-0.000171317061515,1,1,-201.286385986,0.0,28.0,99648.767402,100028.725384,0.00379848868842,0.00379848868842
2016-04-14 11:00:00,0.00070466701777,1,1,-17.0715340149,0.0,29.0,99631.695868,100028.725384,0.00396915500401,0.00396915500401
2016-04-14 11:30:00,0.00031425081128,1,1,70.2071700027,0.0,30.0,99701.903038,100028.725384,0.00326728491886,0.00396915500401
2016-04-14 12:00:00,0.000307389250975,1,1,31.3314039158,0.0,31.0,99733.2344419,100028.725384,0.00295406085452,0.00396915500401
2016-04-14 12:30:00,-0.000238333970555,1,1,30.6569242324,0.0,32.0,99763.8913661,100028.725384,0.0026475796501,0.00396915500401
2016-04-14 13:00:00,-0.000119521141761,1,1,-23.7771243473,0.0,33.0,99740.1142418,100028.725384,0.00288528261248,0.00396915500401
2016-04-14 13:30:00,0.000176835105184,1,1,-11.9210523335,0.0,34.0,99728.1931894,100028.725384,0.00300445890197,0.00396915500401
2016-04-14 14:00:00,-0.000161140711569,1,1,17.6354455325,0.0,35.0,99745.828635,100028.725384,0.00282815509059,0.00396915500401
2016-04-14 14:30:00,-0.00018188622455,1,1,-16.0731138023,0.0,36.0,99729.7555212,100028.725384,0.00298884007124,0.00396915500401
2016-04-14 15:00:00,0.000398626145503,1,1,-18.139468707,0.0,37.0,99711.6160524,100028.725384,0.00317018266695,0.00396915500401
2016-04-14 15:30:00,7.62107566909e-05,1,1,39.7476571688,0.0,38.0,99751.3637096,100028.725384,0.00277282023915,0.00396915500401
2016-04-14 16:00:00,0.000201853074935,1,1,7.60212690925,0.0,39.0,99758.9658365,100028.725384,0.00269682080119,0.00396915500401
2016-04-14 16:30:00,0.000625691587447,1,1,20.1366540064,0.0,40.0,99779.1024905,100028.725384,0.00249551208782,0.00396915500401
2016-04-14 17:00:00,-0.000230634976095,1,1,62.4309450313,0.0,41.0,99841.5334356,100028.725384,0.00187138192129,0.00396915500401
2016-04-14 17:30:00,3.44717044864e-05,1,1,-23.0269496772,0.0,42.0,99818.5064859,100028.725384,0.00210158529127,0.00396915500401
2016-04-14 18:00:00,-5.81583371738e-05,1,1,3.44091405786,0.0,43.0,99821.9473999,100028.725384,0.00206718603201,0.00396915500401
2016-04-14 18:30:00,0.000179934662303,1,1,-5.80547847423,0.0,44.0,99816.1419215,100028.725384,0.00212522414508,0.00396915500401
2016-04-14 19:00:00,-8.01469511145e-05,1,1,17.960383789,0.0,45.0,99834.1023053,100028.725384,0.00194567188426,0.00396915500401
2016-04-14 19:30:00,-0.000291591378484,1,1,-8.00139891702,0.0,46.0,99826.1009063,100028.725384,0.00202566289571,0.00396915500401
2016-04-14 20:00:00,0.000108390402152,1,1,-29.108430372,0.0,47.0,99796.992476,100028.725384,0.00231666360836,0.00396915500401
2016-04-14 20:30:00,-0.000178512360399,1,1,10.817036148,0.0,48.0,99807.8095121,100028.725384,0.0022085243103,0.00396915500401
2016-04-14 21:00:00,0.00103713490538,1,1,-17.8169276623,0.0,49.0,99789.9925845,100028.725384,0.00238664242182,0.00396915500401
2016-04-14 21:30:00,0.000485904272441,1,1,103.495684517,0.0,50.0,99893.488269,100028.725384,0.00135198278659,0.00396915500401
2016-04-14 22:00:00,9.09238554962e-06,1,1,48.5386727389,0.0,51.0,99942.0269417,100028.725384,0.000866735448366,0.00396915500401
2016-04-14 22:30:00,0.000277937829596,1,1,0.908711441565,0.0,52.0,99942.9356532,100028.725384,0.00085765094351,0.00396915500401
2016-04-14 23:00:00,9.09120617614e-05,1,1,27.7779226189,0.0,53.0,99970.7135758,100028.725384,0.000579951487555,0.00396915500401
2016-04-14 23:30:00,0.000279746887575,1,1,9.08854368693,0.0,54.0,99979.8021195,100028.725384,0.00048909215038,0.00396915500401
2016-04-15 00:00:00,-0.000263390571796,1,1,27.9690384632,0.0,55.0,100007.771158,100028.725384,0.000209482084812,0.00396915500401
2016-04-15 00:30:00,-0.000248890516518,1,1,-26.3411040293,0.0,56.0,99981.4300539,100028.725384,0.000472817481002,0.00396915500401
2016-04-15 01:00:00,-4.24829250754e-07,1,1,-24.8844297683,0.0,57.0,99956.5456241,100028.725384,0.000721590317733,0.00396915500401
2016-04-15 01:30:00,4.59368435474e-05,1,1,-0.0424644643855,0.0,58.0,99956.5031597,100028.725384,0.000722014840431,0.00396915500401
2016-04-15 02:00:00,-6.13608241213e-05,1,1,4.59168624719,0.0,59.0,99961.0948459,100028.725384,0.000676111163966,0.00396915500401
2016-04-15 02:30:00,-8.7360038933e-05,1,1,-6.13369515981,0.0,60.0,99954.9611507,100028.725384,0.000737430501349,0.00396915500401
2016-04-15 03:00:00,-0.000709321052346,1,1,-8.73206929767,0.0,61.0,99946.2290815,100028.725384,0.000824726118325,0.00396915500401
2016-04-15 03:30:00,-0.000477310405209,1,1,-70.8939643901,0.0,62.0,99875.3351171,100028.725384,0.00153346217507,0.00396915500401
2016-04-15 04:00:00,2.06943600675e-05,1,1,-47.6715366751,0.0,63.0,99827.6635804,100028.725384,0.00201004064283,0.00396915500401
2016-04-15 04:30:00,-0.000195463819278,1,1,2.06586961483,0.0,64.0,99829.72945,100028.725384,0.00198938787927,0.00396915500401
2016-04-15 05:00:00,-0.000173895227175,1,1,-19.5131001957,0.0,65.0,99810.2163498,100028.725384,0.00218446284519,0.00396915500401
2016-04-15 05:30:00,0.000373205065289,1,1,-17.3565202465,0.0,66.0,99792.8598296,100028.725384,0.0023579782047,0.00396915500401
2016-04-15 06:00:00,-0.000430764499184,1,1,37.2432007681,0.0,67.0,99830.1030303,100028.725384,0.00198565314883,0.00396915500401
2016-04-15 06:30:00,-0.000518034027696,1,1,-43.0032643354,0.0,68.0,99787.099766,100028.725384,0.00241556229913,0.00396915500401
2016-04-15 07:00:00,-0.000657437818898,1,1,-51.6931132039,0.0,69.0,99735.4066528,100028.725384,0.00293234498335,0.00396915500401
2016-04-15 07:30:00,-0.000269096544991,1,1,-65.5698282167,0.0,70.0,99669.8368246,100028.725384,0.00358785496776,0.00396915500401
2016-04-15 08:00:00,-0.000413405652722,1,1,-26.8208087293,0.0,71.0,99643.0160158,100028.725384,0.00385598603338,0.00396915500401
2016-04-15 08:30:00,-6.2631947044e-05,1,1,-41.1929860752,0.0,72.0,99601.8230298,100028.725384,0.00426779759968,0.00426779759968
2016-04-15 09:00:00,8.28542882374e-05,1,1,-6.23825610549,0.0,73.0,99595.5847737,100028.725384,0.00433016224625,0.00433016224625
2016-04-15 09:30:00,-0.000130303506985,1,1,8.25192128801,0.0,74.0,99603.8366949,100028.725384,0.00424766673052,0.00433016224625
2016-04-15 10:00:00,-0.000312246406496,1,1,-12.9787292306,0.0,75.0,99590.8579657,100028.725384,0.00437741675163,0.00437741675163
2016-04-15 10:30:00,0.000210163173129,1,1,-31.0968875196,0.0,76.0,99559.7610782,100028.725384,0.00468829632548,0.00468829632548
2016-04-15 11:00:00,0.000701951889103,1,1,20.9237953042,0.0,77.0,99580.6848735,100028.725384,0.00447911845958,0.00468829632548
2016-04-15 11:30:00,-0.00010089837107,1,1,69.9008498652,0.0,78.0,99650.5857234,100028.725384,0.00378031069614,0.00468829632548
2016-04-15 12:00:00,-0.000371903355464,1,1,-10.0545817756,0.0,79.0,99640.5311416,100028.725384,0.00388082764002,0.00468829632548
2016-04-15 12:30:00,0.00038931983021,1,1,-37.0566478717,0.0,80.0,99603.4744937,100028.725384,0.00425128770266,0.00468829632548
2016-04-15 13:00:00,0.000204249344882,1,1,38.7776077782,0.0,81.0,99642.2521015,100028.725384,0.00386362298306,0.00468829632548
2016-04-15 13:30:00,-6.97215065366e-06,1,1,20.3518647143,0.0,82.0,99662.6039662,100028.725384,0.00366016278064,0.00468829632548
2016-04-15 14:00:00,3.29320839606e-05,1,1,-0.694862689388,0.0,83.0,99661.9091035,100028.725384,0.00366710941209,0.00468829632548
2016-04-15 14:30:00,0.000150136796654,1,1,3.28207435827,0.0,84.0,99665.1911779,100028.725384,0.00363429809368,0.00468829632548
2016-04-15 15:00:00,-3.47895657542e-05,1,1,14.9634125414,0.0,85.0,99680.1545904,100028.725384,0.0034847069389,0.00468829632548
2016-04-15 15:30:00,-8.77100612792e-05,1,1,-3.46782929252,0.0,86.0,99676.6867611,100028.725384,0.00351937527322,0.00468829632548
2016-04-15 16:00:00,5.44689525413e-05,1,1,-8.74264830392,0.0,87.0,99667.9441128,100028.725384,0.00360677664987,0.00468829632548
2016-04-15 16:30:00,-0.000110420259584,1,1,5.42880851777,0.0,88.0,99673.3729213,100028.725384,0.00355250415468,0.00468829632548
2016-04-15 17:00:00,-3.03973021497e-05,1,1,-11.0059597116,0.0,89.0,99662.3669616,100028.725384,0.00366253214583,0.00468829632548
