,gainAhead,safef,signals,trade,commission,numBars,equity,maxEquity,drawdown,maxDD
2016-04-19 20:30:00,0.000115628470508,1,1,4.22725566369,0.0,19.0,100065.002211,100069.718154,4.71265764861e-05,0.000496383171706
2016-04-19 21:00:00,0.000443444364721,1,1,11.5703631569,0.0,20.0,100076.572574,100076.572574,0.0,0.000496383171706
2016-04-19 21:30:00,-6.30091113499e-05,1,1,44.3783921484,0.0,21.0,100120.950966,100120.950966,0.0,0.000496383171706
2016-04-19 22:00:00,0.000521212779865,1,1,-6.30853214787,0.0,22.0,100114.642434,100120.950966,6.300911135e-05,0.000496383171706
2016-04-19 22:30:00,-9.43061487738e-05,1,1,52.181031088,0.0,23.0,100166.823465,100166.823465,0.0,0.000496383171706
2016-04-19 23:00:00,-0.000213239454641,1,1,-9.44634735587,0.0,24.0,100157.377117,100166.823465,9.43061487738e-05,0.000496383171706
2016-04-19 23:30:00,6.98273214645e-05,1,1,-21.3575044748,0.0,25.0,100136.019613,100166.823465,0.000307525493624,0.000496383171706
2016-04-20 00:00:00,0.000179953516591,1,1,6.99223003169,0.0,26.0,100143.011843,100166.823465,0.000237719645841,0.000496383171706
2016-04-20 00:30:00,0.00044600128843,1,1,18.0210871432,0.0,27.0,100161.03293,100166.823465,5.78089077358e-05,0.000496383171706
2016-04-20 01:00:00,-0.000401021568201,1,1,44.6719497373,0.0,28.0,100205.70488,100205.70488,0.0,0.000496383171706
2016-04-20 01:30:00,9.02760219434e-05,1,1,-40.1846489136,0.0,29.0,100165.520231,100205.70488,0.000401021568201,0.000496383171706
2016-04-20 02:00:00,0.000445527745413,1,1,9.04254470235,0.0,30.0,100174.562776,100205.70488,0.000310781748889,0.000496383171706
2016-04-20 02:30:00,-4.62513032765e-05,1,1,44.6305471012,0.0,31.0,100219.193323,100219.193323,0.0,0.000496383171706
2016-04-20 03:00:00,0.000265234824076,1,1,-4.6352683045,0.0,32.0,100214.558054,100219.193323,4.62513032765e-05,0.000496383171706
2016-04-20 03:30:00,-0.000359611946812,1,1,26.5803906754,0.0,33.0,100241.138445,100241.138445,0.0,0.000496383171706
2016-04-20 04:00:00,0.000477747094613,1,1,-36.0479109469,0.0,34.0,100205.090534,100241.138445,0.000359611946812,0.000496383171706
2016-04-20 04:30:00,-0.000523384507221,1,1,47.8726908681,0.0,35.0,100252.963225,100252.963225,0.0,0.000496383171706
2016-04-20 05:00:00,-0.000235852408606,1,1,-52.470847755,0.0,36.0,100200.492377,100252.963225,0.000523384507221,0.000523384507221
2016-04-20 05:30:00,-0.000183831927264,1,1,-23.6325274707,0.0,37.0,100176.85985,100252.963225,0.000759113474331,0.000759113474331
2016-04-20 06:00:00,-0.000265079396586,1,1,-18.4157052134,0.0,38.0,100158.444145,100252.963225,0.000942805852302,0.000942805852302
2016-04-20 06:30:00,-0.000775155834801,1,1,-26.5499399369,0.0,39.0,100131.894205,100252.963225,0.00120763533048,0.00120763533048
2016-04-20 07:00:00,-0.000422806043591,1,1,-77.6178220424,0.0,40.0,100054.276383,100252.963225,0.00198185505971,0.00198185505971
2016-04-20 07:30:00,0.000146131796606,1,1,-42.3035527417,0.0,41.0,100011.97283,100252.963225,0.002403823163,0.002403823163
2016-04-20 08:00:00,-0.000206157029544,1,1,14.6149292718,0.0,42.0,100026.587759,100252.963225,0.0022580426414,0.002403823163
2016-04-20 08:30:00,0.000169021818353,1,1,-20.6211842078,0.0,43.0,100005.966575,100252.963225,0.00246373415958,0.00246373415958
2016-04-20 09:00:00,-4.13627162926e-05,1,1,16.9031903166,0.0,44.0,100022.869765,100252.963225,0.00229512876605,0.00246373415958
2016-04-20 09:30:00,-0.000128158897482,1,1,-4.13721758487,0.0,45.0,100018.732548,100252.963225,0.00233639654958,0.00246373415958
2016-04-20 10:00:00,4.6901300518e-05,1,1,-12.8182904909,0.0,46.0,100005.914257,100252.963225,0.00246425601706,0.00246425601706
2016-04-20 10:30:00,0.000527587996669,1,1,4.69040743816,0.0,47.0,100010.604665,100252.963225,0.00241747029335,0.00246425601706
2016-04-20 11:00:00,0.000529467718004,1,1,52.7643945607,0.0,48.0,100063.369059,100252.963225,0.00189115772499,0.00246425601706
2016-04-20 11:30:00,-0.000229917096359,1,1,52.9803236716,0.0,49.0,100116.349383,100252.963225,0.00136269131395,0.00246425601706
2016-04-20 12:00:00,-0.00121722126361,1,1,-23.0184603482,0.0,50.0,100093.330923,100252.963225,0.00159229510428,0.00246425601706
2016-04-20 12:30:00,-0.000369232938939,1,1,-121.835730745,0.0,51.0,99971.4951918,100252.963225,0.00280757819244,0.00280757819244
2016-04-20 13:00:00,2.33485175803e-05,1,1,-36.9127689798,0.0,52.0,99934.5824228,100252.963225,0.00317577448103,0.00317577448103
2016-04-20 13:30:00,-0.000528056226159,1,1,2.33332435458,0.0,53.0,99936.9157472,100252.963225,0.00315250011308,0.00317577448103
2016-04-20 14:00:00,-4.18655183817e-05,1,1,-52.7723105834,0.0,54.0,99884.1434366,100252.963225,0.00367889164192,0.00367889164192
2016-04-20 14:30:00,0.000207002186801,1,1,-4.18170144308,0.0,55.0,99879.9617351,100252.963225,0.0037206031416,0.0037206031416
2016-04-20 15:00:00,-0.000270810463227,1,1,20.6753704968,0.0,56.0,99900.6371056,100252.963225,0.00351437112778,0.0037206031416
2016-04-20 15:30:00,0.000100841570739,1,1,-27.0541378112,0.0,57.0,99873.5829678,100252.963225,0.00378422986254,0.00378422986254
2016-04-20 16:00:00,0.000227322883772,1,1,10.0714089818,0.0,58.0,99883.6543768,100252.963225,0.00368376989948,0.00378422986254
2016-04-20 16:30:00,8.87773719057e-05,1,1,22.7058403546,0.0,59.0,99906.3602172,100252.963225,0.00345728442091,0.00378422986254
2016-04-20 17:00:00,-8.74533110418e-05,1,1,8.86942409674,0.0,60.0,99915.2296412,100252.963225,0.00336881397763,0.00378422986254
2016-04-20 17:30:00,-0.000237539921952,1,1,-8.73791765563,0.0,61.0,99906.4917236,100252.963225,0.00345597267473,0.00378422986254
2016-04-20 18:00:00,9.43893872096e-05,1,1,-23.7317802466,0.0,62.0,99882.7599433,100252.963225,0.0036926916652,0.00378422986254
2016-04-20 18:30:00,0.000297111448906,1,1,9.42787250386,0.0,63.0,99892.1878159,100252.963225,0.0035986508289,0.00378422986254
2016-04-20 19:00:00,-7.30029859015e-05,1,1,29.6791126563,0.0,64.0,99921.8669285,100252.963225,0.00330260858035,0.00378422986254
2016-04-20 19:30:00,-6.79125507e-05,1,1,-7.29459464263,0.0,65.0,99914.5723339,100252.963225,0.00337537046597,0.00378422986254
2016-04-20 20:00:00,-0.00040312190565,1,1,-6.78545345929,0.0,66.0,99907.7868804,100252.963225,0.00344305378665,0.00378422986254
2016-04-20 20:30:00,-0.000126304998062,1,1,-40.2750174365,0.0,67.0,99867.511863,100252.963225,0.0038447877219,0.0038447877219
2016-04-20 21:00:00,0.000597217620047,1,1,-12.6137658923,0.0,68.0,99854.8980971,100252.963225,0.00397060710405,0.00397060710405
2016-04-20 21:30:00,-1.94081638282e-05,1,1,59.6351045915,0.0,69.0,99914.5332017,100252.963225,0.00337576080053,0.00397060710405
2016-04-20 22:00:00,0.000466699377569,1,1,-1.9391576292,0.0,70.0,99912.594044,100252.963225,0.00339510344704,0.00397060710405
2016-04-20 22:30:00,-0.000542759688567,1,1,46.6291454517,0.0,71.0,99959.2231895,100252.963225,0.00292998856214,0.00397060710405
2016-04-20 23:00:00,0.000222805465951,1,1,-54.2538368477,0.0,72.0,99904.9693526,100252.963225,0.00347115797103,0.00397060710405
2016-04-20 23:30:00,-3.32292796903e-05,1,1,22.2593732474,0.0,73.0,99927.2287259,100252.963225,0.00324912589804,0.00397060710405
2016-04-21 00:00:00,-0.000283165189605,1,1,-3.32050983201,0.0,74.0,99923.9082161,100252.963225,0.00328224721162,0.00397060710405
2016-04-21 00:30:00,-0.000196512709703,1,1,-28.294972416,0.0,75.0,99895.6132436,100252.963225,0.00356448298307,0.00397060710405
2016-04-21 01:00:00,7.51002209632e-05,1,1,-19.630757646,0.0,76.0,99875.982486,100252.963225,0.00376029522656,0.00397060710405
2016-04-21 01:30:00,0.000424147504983,1,1,7.50070835361,0.0,77.0,99883.4831943,100252.963225,0.0036854774046,0.00397060710405
2016-04-21 02:00:00,0.000266789247518,1,1,42.3653301859,0.0,78.0,99925.8485245,100252.963225,0.00326289308567,0.00397060710405
2016-04-21 02:30:00,1.30194011944e-05,1,1,26.6591419355,0.0,79.0,99952.5076665,100252.963225,0.00299697434294,0.00397060710405
2016-04-21 03:00:00,-0.000378751998826,1,1,1.30132179769,0.0,80.0,99953.8089883,100252.963225,0.00298399396056,0.00397060710405
2016-04-21 03:30:00,0.000239062944449,1,1,-37.8577049445,0.0,81.0,99915.9512833,100252.963225,0.0033616157657,0.00397060710405
2016-04-21 04:00:00,0.000316413259072,1,1,23.8862015112,0.0,82.0,99939.8374848,100252.963225,0.00312335645902,0.00397060710405
2016-04-21 04:30:00,-0.000163685979085,1,1,31.6222896897,0.0,83.0,99971.4597745,100252.963225,0.00280793147134,0.00397060710405
2016-04-21 05:00:00,-0.000133298838482,1,1,-16.3639262737,0.0,84.0,99955.0958483,100252.963225,0.00297115783142,0.00397060710405
2016-04-21 05:30:00,-0.000322331438887,1,1,-13.3238981769,0.0,85.0,99941.7719501,100252.963225,0.00310406061801,0.00397060710405
2016-04-21 06:00:00,0.000225059651612,1,1,-32.2143751576,0.0,86.0,99909.5575749,100252.963225,0.00342539152057,0.00397060710405
2016-04-21 06:30:00,-0.000115545224065,1,1,22.4856102205,0.0,87.0,99932.0431851,100252.963225,0.00320110278638,0.00397060710405
2016-04-21 07:00:00,0.000102231575136,1,1,-11.5466703211,0.0,88.0,99920.4965148,100252.963225,0.00331627813831,0.00397060710405
2016-04-21 07:30:00,-0.000134180531092,1,1,10.2150297471,0.0,89.0,99930.7115446,100252.963225,0.00321438559151,0.00397060710405
