,gainAhead,safef,signals,trade,commission,numBars,equity,maxEquity,drawdown,maxDD
2016-04-19 23:30:00,0.000123313974349,1,1,0.915858495052,0.0,25.0,99744.7087402,100037.773701,0.00292954300663,0.00293869813335
2016-04-20 00:00:00,-0.000293268985156,1,1,12.2999164551,0.0,26.0,99757.0086566,100037.773701,0.00280659028587,0.00293869813335
2016-04-20 00:30:00,-0.000895601034062,1,1,-29.2556366909,0.0,27.0,99727.7530199,100037.773701,0.00309903618514,0.00309903618514
2016-04-20 01:00:00,0.000679799235545,1,1,-89.3162787294,0.0,28.0,99638.4367412,100037.773701,0.00399186171919,0.00399186171919
2016-04-20 01:30:00,-0.000470523583931,1,1,67.7341331275,0.0,29.0,99706.1708743,100037.773701,0.00331477614819,0.00399186171919
2016-04-20 02:00:00,-0.000780922438803,1,1,-46.9141048598,0.0,30.0,99659.2567695,100037.773701,0.00378374005177,0.00399186171919
2016-04-20 02:30:00,-0.000390462320206,1,1,-77.8261498457,0.0,31.0,99581.4306196,100037.773701,0.00456170768306,0.00456170768306
2016-04-20 03:00:00,0.000687524453192,1,1,-38.8827964492,0.0,32.0,99542.5478232,100037.773701,0.0049503888283,0.0049503888283
2016-04-20 03:30:00,0.000462977292934,1,1,68.4379357614,0.0,33.0,99610.9857589,100037.773701,0.00426626788848,0.0049503888283
2016-04-20 04:00:00,-0.000277206673215,1,1,46.1176245332,0.0,34.0,99657.1033835,100037.773701,0.00380526578071,0.0049503888283
2016-04-20 04:30:00,0.00051800169608,1,1,-27.6256140912,0.0,35.0,99629.4777694,100037.773701,0.00408141760886,0.0049503888283
2016-04-20 05:00:00,0.000447466054754,1,1,51.6082384641,0.0,36.0,99681.0860079,100037.773701,0.00356553009402,0.0049503888283
2016-04-20 05:30:00,0.000521468543262,1,1,44.6039022895,0.0,37.0,99725.6899101,100037.773701,0.00311965949295,0.0049503888283
2016-04-20 06:00:00,0.000377307941576,1,1,52.0038102432,0.0,38.0,99777.6937204,100037.773701,0.00259981775398,0.0049503888283
2016-04-20 06:30:00,0.00132284018492,1,1,37.6469162328,0.0,39.0,99815.3406366,100037.773701,0.00222349074429,0.0049503888283
2016-04-20 07:00:00,0.000341699328082,1,1,132.039743666,0.0,40.0,99947.3803803,100037.773701,0.000903591882273,0.0049503888283
2016-04-20 07:30:00,-0.000850718784675,1,1,34.1519527195,0.0,41.0,99981.532333,100037.773701,0.00056220131093,0.0049503888283
2016-04-20 08:00:00,0.000554031506041,1,1,-85.0561676762,0.0,42.0,99896.4761653,100037.773701,0.00141244182039,0.0049503888283
2016-04-20 08:30:00,-0.000471065706507,1,1,55.3457951381,0.0,43.0,99951.8219605,100037.773701,0.000859192851617,0.0049503888283
2016-04-20 09:00:00,0.000130846414172,1,1,-47.0838756285,0.0,44.0,99904.7380848,100037.773701,0.00132985382184,0.0049503888283
2016-04-20 09:30:00,-0.000573125105432,1,1,13.0721767372,0.0,45.0,99917.8102616,100037.773701,0.00119918141427,0.0049503888283
2016-04-20 10:00:00,-0.000218509959652,1,1,-57.2654055407,0.0,46.0,99860.544856,100037.773701,0.00177161923873,0.0049503888283
2016-04-20 10:30:00,0.000119400953168,1,1,-21.8205236273,0.0,47.0,99838.7243324,100037.773701,0.00198974208193,0.0049503888283
2016-04-20 11:00:00,-0.000521621941977,1,1,11.9208388484,0.0,48.0,99850.6451713,100037.773701,0.00187057870586,0.0049503888283
2016-04-20 11:30:00,0.00110745584839,1,1,-52.0842874419,0.0,49.0,99798.5608838,100037.773701,0.00239122491294,0.0049503888283
2016-04-20 12:00:00,0.0014922171646,1,1,110.522499911,0.0,50.0,99909.0833837,100037.773701,0.00128641724057,0.0049503888283
2016-04-20 12:30:00,-0.000343367591348,1,1,149.086049124,0.0,51.0,100058.169433,100058.169433,0.0,0.0049503888283
2016-04-20 13:00:00,-0.000191966746952,1,1,-34.3567326328,0.0,52.0,100023.8127,100058.169433,0.000343367591348,0.0049503888283
2016-04-20 13:30:00,0.000252809777022,1,1,-19.2012459418,0.0,53.0,100004.611454,100058.169433,0.00053526842314,0.0049503888283
2016-04-20 14:00:00,0.000199502832894,1,1,25.2821435229,0.0,54.0,100029.893598,100058.169433,0.000282593967208,0.0049503888283
2016-04-20 14:30:00,-0.000373498099983,1,1,19.9562471468,0.0,55.0,100049.849845,100058.169433,8.31475126115e-05,0.0049503888283
2016-04-20 15:00:00,0.000435916431568,1,1,-37.3684288207,0.0,56.0,100012.481416,100058.169433,0.000456614557156,0.0049503888283
2016-04-20 15:30:00,-0.000597786364194,1,1,43.5970840112,0.0,57.0,100056.0785,100058.169433,2.08971713764e-05,0.0049503888283
2016-04-20 16:00:00,-0.000697704549559,1,1,-59.8121593821,0.0,58.0,99996.2663408,100058.169433,0.000618671043526,0.0049503888283
2016-04-20 16:30:00,-0.000446422369626,1,1,-69.7678499649,0.0,59.0,99926.4984908,100058.169433,0.00131594394348,0.0049503888283
2016-04-20 17:00:00,8.03262312228e-05,1,1,-44.6094242447,0.0,60.0,99881.8890665,100058.169433,0.0017617788463,0.0049503888283
2016-04-20 17:30:00,0.000261221310397,1,1,8.02313571613,0.0,61.0,99889.9122023,100058.169433,0.00168159413213,0.0049503888283
2016-04-20 18:00:00,-3.06182563786e-06,1,1,26.093373761,0.0,62.0,99916.005576,100058.169433,0.00142081208995,0.0049503888283
2016-04-20 18:30:00,-0.000378314216215,1,1,-0.305925387505,0.0,63.0,99915.6996506,100058.169433,0.00142386956531,0.0049503888283
2016-04-20 19:00:00,0.000143385046006,1,1,-37.7995296009,0.0,64.0,99877.900121,100058.169433,0.00180164511143,0.0049503888283
2016-04-20 19:30:00,-2.73351836861e-05,1,1,14.3209973039,0.0,65.0,99892.2211183,100058.169433,0.00165851839439,0.0049503888283
2016-04-20 20:00:00,0.000590949230795,1,1,-2.73057221308,0.0,66.0,99889.4905461,100058.169433,0.00168580824217,0.0049503888283
2016-04-20 20:30:00,1.27247661018e-05,1,1,59.0296176027,0.0,67.0,99948.5201637,100058.169433,0.00109585523846,0.0049503888283
2016-04-20 21:00:00,-0.000870670444572,1,1,1.27182154131,0.0,68.0,99949.7919853,100058.169433,0.00108314441686,0.0049503888283
2016-04-20 21:30:00,-0.000168177240319,1,1,-87.0233298227,0.0,69.0,99862.7686554,100058.169433,0.0019528717996,0.0049503888283
2016-04-20 22:00:00,-0.000166815789133,1,1,-16.7946448431,0.0,70.0,99845.9740106,100058.169433,0.00212072061133,0.0049503888283
2016-04-20 22:30:00,0.000628861043929,1,1,-16.6558849464,0.0,71.0,99829.3181257,100058.169433,0.00228718263078,0.0049503888283
2016-04-20 23:00:00,-0.000621687122349,1,1,62.7787692112,0.0,72.0,99892.0968949,100058.169433,0.00165975990691,0.0049503888283
2016-04-20 23:30:00,0.000232896493714,1,1,-62.101630264,0.0,73.0,99829.9952646,100058.169433,0.0022804151779,0.0049503888283
2016-04-21 00:00:00,0.000867081586508,1,1,23.2500558646,0.0,74.0,99853.2453205,100058.169433,0.00204804978488,0.0049503888283
2016-04-21 00:30:00,0.00049343719145,1,1,86.5809103704,0.0,75.0,99939.8262308,100058.169433,0.00118274402463,0.0049503888283
2016-04-21 01:00:00,-0.000267010403211,1,1,49.3140271694,0.0,76.0,99989.140258,100058.169433,0.000689890443072,0.0049503888283
2016-04-21 01:30:00,-0.000416369259772,1,1,-26.698140657,0.0,77.0,99962.4421174,100058.169433,0.000956716638357,0.0049503888283
2016-04-21 02:00:00,-0.000502716223974,1,1,-41.6212880294,0.0,78.0,99920.8208293,100058.169433,0.00137268755073,0.0049503888283
2016-04-21 02:30:00,0.000301259460604,1,1,-50.2318177437,0.0,79.0,99870.5890116,100058.169433,0.0018747137024,0.0049503888283
2016-04-21 03:00:00,0.00054836406481,1,1,30.0869597759,0.0,80.0,99900.6759714,100058.169433,0.00157401901704,0.0049503888283
2016-04-21 03:30:00,-0.000537259409837,1,1,54.7819407529,0.0,81.0,99955.4579121,100058.169433,0.00102651808769,0.0049503888283
2016-04-21 04:00:00,9.59162794598e-05,1,1,-53.7020103279,0.0,82.0,99901.7559018,100058.169433,0.00156322599103,0.0049503888283
2016-04-21 04:30:00,-0.000566898812227,1,1,9.5822047376,0.0,83.0,99911.3381065,100058.169433,0.00146745965039,0.0049503888283
2016-04-21 05:00:00,-0.000106353029436,1,1,-56.6396189006,0.0,84.0,99854.6984876,100058.169433,0.00203352656148,0.0049503888283
2016-04-21 05:30:00,-0.000101710183408,1,1,-10.6198496876,0.0,85.0,99844.0786379,100058.169433,0.00213966331921,0.0049503888283
2016-04-21 06:00:00,-2.30747696774e-05,1,1,-10.1551595504,0.0,86.0,99833.9234784,100058.169433,0.00224115587707,0.0049503888283
2016-04-21 06:30:00,0.000468397674874,1,1,-2.30364479026,0.0,87.0,99831.6198336,100058.169433,0.00226417893259,0.0049503888283
2016-04-21 07:00:00,0.00029707428997,1,1,46.7608986089,0.0,88.0,99878.3807322,100058.169433,0.00179684179386,0.0049503888283
2016-04-21 07:30:00,-5.01850262649e-05,1,1,29.6712990394,0.0,89.0,99908.0520312,100058.169433,0.00150030129939,0.0049503888283
