,system,signals,gainAhead,safef,CAR25,EMA30,dd95,ddTol,trade,numDays,equity,maxEquity,drawdown,maxDD
2011-08-15,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0052148518982099998,2.0,20581.1145693,3954901204.6927876,0.0,0.011795356492399999,0.241512502808,462.0,6.77484210463,7.02053883327,0.0349968477448,0.406824940206
2011-08-16,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0018871880897499999,0.0,-77.980412024899991,3699746283.2300005,0.0,0.011795356492399999,-0.0706595964188,463.0,6.70418250821,7.02053883327,0.0450615447854,0.406824940206
2011-08-17,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.039075630252099994,2.0,72.745502478800006,3461052979.327775,0.0,0.011795356492399999,0.0,463.0,6.70418250821,7.02053883327,0.0450615447854,0.406824940206
2011-08-18,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.017052907739399999,0.0,-96.864362267700002,3237759232.4766693,0.0,0.011795356492399999,-0.523940313667,464.0,6.18024219455,7.02053883327,0.119691188764,0.406824940206
2011-08-19,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.00066725978647699997,2.0,13613.736421000001,3028872418.3643951,0.0,0.011795356492399999,0.0,464.0,6.18024219455,7.02053883327,0.119691188764,0.406824940206
2011-08-22,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0313821500111,2.0,21.329480210899998,2833461295.9750457,0.0,0.011795356492399999,0.00824765417422,465.0,6.18848984872,7.02053883327,0.118516399426,0.406824940206
2011-08-23,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0116529995684,2.0,829835.5807060001,2650710879.1754107,0.0,0.011795356492399999,0.388416233549,466.0,6.57690608227,7.02053883327,0.0631906982544,0.406824940206
2011-08-24,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0123720136519,2.0,2799.8356735500001,2479697454.7018795,0.0,0.011795356492399999,0.153281367476,467.0,6.73018744975,7.02053883327,0.0413574214766,0.406824940206
2011-08-25,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.015982721382299999,2.0,3467.19760202,2319717197.4435391,0.0,0.011795356492399999,0.166531942016,468.0,6.89671939176,7.02053883327,0.017636743339,0.406824940206
2011-08-26,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.027210884353700001,0.0,-99.044221250699991,2170058017.0249739,0.0,0.011795356492399999,-0.220456688981,469.0,6.67626270278,7.02053883327,0.0490384197939,0.406824940206
2011-08-29,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0026903973509899998,2.0,252035.47342800003,2030070534.344229,0.0,0.011795356492399999,0.0,469.0,6.67626270278,7.02053883327,0.0490384197939,0.406824940206
2011-08-30,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.010790620460700001,0.0,-54.168659267399995,1899098238.3111393,0.0,0.011795356492399999,-0.0359235989802,470.0,6.6403391038,7.02053883327,0.0541553488264,0.406824940206
2011-08-31,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0135495791419,2.0,2161.7323381599999,1776575910.7899263,0.0,0.011795356492399999,0.0,470.0,6.6403391038,7.02053883327,0.0541553488264,0.406824940206
2011-09-01,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.026638917793999999,2.0,4907.0230605899997,1661958426.675935,0.0,0.011795356492399999,0.179947600432,471.0,6.82028670423,7.02053883327,0.0285237549124,0.406824940206
2011-09-02,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0040624331836599994,2.0,213993.420579,1554749108.401396,0.0,0.011795356492399999,0.363370113691,472.0,7.18365681792,7.18365681792,0.0,0.406824940206
2011-09-06,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.029626449119799999,2.0,224.17038933900002,1454442728.7735891,0.0,0.011795356492399999,0.0583662516743,473.0,7.2420230696,7.2420230696,0.0,0.406824940206
2011-09-07,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.015846538782299999,0.0,-96.838339786299997,1360607707.7663679,0.0,0.011795356492399999,-0.429110855992,474.0,6.81291221361,7.2420230696,0.0592528982396,0.406824940206
2011-09-08,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.023516949152500001,0.0,-99.005431743299994,1272826558.9423809,0.0,0.011795356492399999,0.0,474.0,6.81291221361,7.2420230696,0.0592528982396,0.406824940206
2011-09-09,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.026036016489499998,0.0,-96.821466399500011,1190708710.183423,0.0,0.011795356492399999,0.0,474.0,6.81291221361,7.2420230696,0.0592528982396,0.406824940206
2011-09-14,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0186085853246,2.0,180081.127955,1113900411.5346832,0.0,0.011795356492399999,0.0,474.0,6.81291221361,7.2420230696,0.0592528982396,0.406824940206
2011-09-15,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.00622794270293,0.0,-96.807883019100004,1042035862.6093564,0.0,0.011795356492399999,-0.253557316472,475.0,6.55935489714,7.2420230696,0.0942648436636,0.406824940206
2011-09-16,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.011553538271099999,0.0,-96.7735131524,974807736.1975584,0.0,0.011795356492399999,0.0,475.0,6.55935489714,7.2420230696,0.0942648436636,0.406824940206
2011-09-19,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.00146107284492,2.0,2717.9127411600002,911917089.85660243,0.0,0.011795356492399999,0.0,475.0,6.55935489714,7.2420230696,0.0942648436636,0.406824940206
2011-09-20,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.033653846153800002,2.0,52.693784936599997,853083732.62029159,0.0,0.011795356492399999,0.0191673906408,476.0,6.57852228778,7.2420230696,0.0916181535803,0.406824940206
2011-09-21,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.027903958468499999,0.0,-96.84944208520001,798046066.20288944,0.0,0.011795356492399999,-0.442785153984,477.0,6.13573713379,7.2420230696,0.152759239397,0.406824940206
2011-09-22,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0055629728526899996,0.0,-96.833586387600008,746559216.97472978,0.0,0.011795356492399999,0.0,477.0,6.13573713379,7.2420230696,0.152759239397,0.406824940206
2011-09-23,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.025448107988499998,0.0,-80.098912051599996,698394101.03449488,0.0,0.011795356492399999,0.0,477.0,6.13573713379,7.2420230696,0.152759239397,0.406824940206
2011-09-26,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0094950366853700004,0.0,-96.826804009200004,653336410.849895,0.0,0.011795356492399999,0.0,477.0,6.13573713379,7.2420230696,0.152759239397,0.406824940206
2011-09-27,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.017742625053400001,2.0,1456.6955792399999,611185768.6463908,0.0,0.011795356492399999,0.0,477.0,6.13573713379,7.2420230696,0.152759239397,0.406824940206
2011-09-28,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0065288356909700002,2.0,16619.142653799998,571755500.9364723,0.0,0.011795356492399999,0.217728166782,478.0,6.35346530057,7.2420230696,0.122694689106,0.406824940206
2011-09-29,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.026162162162200003,2.0,561.25876747999996,534868085.47339457,0.0,0.011795356492399999,0.0829614620315,479.0,6.43642676261,7.2420230696,0.111239124655,0.406824940206
2011-09-30,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.035301953818800004,2.0,186701.90429400001,500372512.33990419,0.0,0.011795356492399999,0.336781681417,480.0,6.77320844402,7.2420230696,0.0647353123666,0.406824940206
2011-10-03,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.096432681242799995,0.0,-96.853980665999998,468090408.52094388,0.0,0.011795356492399999,-0.478214983392,481.0,6.29499346063,7.2420230696,0.130768653989,0.406824940206
2011-10-10,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0012594458438299999,2.0,71343841979800.0,4603266405853.1318,0.0,0.011795356492399999,0.0,481.0,6.29499346063,7.2420230696,0.130768653989,0.406824940206
2011-10-11,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0073560319461999993,0.0,-30.5874413365,4306281476441.2788,0.0,0.011795356492399999,-0.0158564067019,482.0,6.27913705393,7.2420230696,0.132958153601,0.406824940206
2011-10-12,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.000208637596495,0.0,-88.183910357299993,4028456865052.2812,0.0,0.011795356492399999,0.0,482.0,6.27913705393,7.2420230696,0.132958153601,0.406824940206
2011-10-13,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0177378964942,2.0,6.2325127045599995,3768556422146.0845,0.0,0.011795356492399999,0.0,482.0,6.27913705393,7.2420230696,0.132958153601,0.406824940206
2011-10-14,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.020709452532299999,0.0,-96.805470941900012,3525423749743.3174,0.0,0.011795356492399999,-0.222757366271,483.0,6.05637968766,7.2420230696,0.163717150656,0.406824940206
2011-10-17,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.024288107202699999,0.0,-96.813699923899989,3297977056205.2446,0.0,0.011795356492399999,0.0,483.0,6.05637968766,7.2420230696,0.163717150656,0.406824940206
2011-10-18,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0134914145544,0.0,-96.823598287199999,3085204342895.4336,0.0,0.011795356492399999,0.0,483.0,6.05637968766,7.2420230696,0.163717150656,0.406824940206
2011-10-19,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0029009531703300001,0.0,-98.021950183299992,2886158901411.9849,0.0,0.011795356492399999,0.0,483.0,6.05637968766,7.2420230696,0.163717150656,0.406824940206
2011-10-20,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.020867768594999999,0.0,-56.885314845799996,2699955101317.2192,0.0,0.011795356492399999,0.0,483.0,6.05637968766,7.2420230696,0.163717150656,0.406824940206
2011-10-21,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0095122444849199995,0.0,-96.8141380908,2525764449613.0879,0.0,0.011795356492399999,0.0,483.0,6.05637968766,7.2420230696,0.163717150656,0.406824940206
2011-10-24,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.018043303929400002,0.0,-93.691200558899993,2362811904470.7148,0.0,0.011795356492399999,0.0,483.0,6.05637968766,7.2420230696,0.163717150656,0.406824940206
2011-10-25,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.010616578195200002,0.0,-96.806317101900007,2210372426756.6812,0.0,0.011795356492399999,0.0,483.0,6.05637968766,7.2420230696,0.163717150656,0.406824940206
2011-10-26,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.036363636363600002,2.0,2051.06288821,2067767754195.0283,0.0,0.011795356492399999,0.0,483.0,6.05637968766,7.2420230696,0.163717150656,0.406824940206
2011-10-27,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0011695906432700001,2.0,3432044.9561200002,1934363604378.8945,0.0,0.011795356492399999,0.440463977284,484.0,6.49684366494,7.2420230696,0.102896579795,0.406824940206
2011-10-28,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.024785323965699997,0.0,-28.755069089999999,1809565952481.6267,0.0,0.011795356492399999,-0.0151972951226,485.0,6.48164636982,7.2420230696,0.104995067328,0.406824940206
2011-10-31,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.019811887132299998,0.0,-96.82497253790001,1692819761992.6943,0.0,0.011795356492399999,0.0,485.0,6.48164636982,7.2420230696,0.104995067328,0.406824940206
2011-11-01,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0079624336463900002,2.0,30184.886739700003,1583605585747.0293,0.0,0.011795356492399999,0.0,485.0,6.48164636982,7.2420230696,0.104995067328,0.406824940206
2011-11-02,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0174194855175,2.0,900.34703774899992,1481437483498.8562,0.0,0.011795356492399999,0.103219358278,486.0,6.5848657281,7.2420230696,0.0907422325484,0.406824940206
2011-11-03,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0037826000398199998,2.0,15136.967004499998,1385860872636.7988,0.0,0.011795356492399999,0.229409946371,487.0,6.81427567447,7.2420230696,0.0590646275248,0.406824940206
2011-11-04,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0051958433253400001,2.0,198.96675010499999,1296450493769.8418,0.0,0.011795356492399999,0.0515513588752,488.0,6.86582703334,7.2420230696,0.05194626317,0.406824940206
2011-11-07,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.012524850894599999,0.0,-77.8584600744,1212808526424.8289,0.0,0.011795356492399999,-0.0713475231283,489.0,6.79447951021,7.2420230696,0.0617981405311,0.406824940206
2011-11-08,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.037502454349099996,2.0,3627.72659518,1134562815276.6287,0.0,0.011795356492399999,0.0,489.0,6.79447951021,7.2420230696,0.0617981405311,0.406824940206
2011-11-09,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0097919216646299989,2.0,4745561.7511900002,1061365520456.314,0.0,0.011795356492399999,0.509619315315,490.0,7.30409882553,7.30409882553,0.0,0.406824940206
2011-11-10,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.019393939393900002,0.0,-94.184644616599996,992890325582.08826,0.0,0.011795356492399999,-0.143042327061,491.0,7.16105649847,7.30409882553,0.0195838433293,0.406824940206
2011-11-11,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0071343638525600012,2.0,26761.745855200003,928832886948.51782,0.0,0.011795356492399999,0.0,491.0,7.16105649847,7.30409882553,0.0195838433293,0.406824940206
2011-11-14,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.00119760479042,0.0,-87.396997174099994,868908184559.104,0.0,0.011795356492399999,-0.102179165258,492.0,7.05887733321,7.30409882553,0.0335731345065,0.406824940206
2011-11-15,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.018341307814999999,0.0,-29.331469243400001,812849592005.01135,0.0,0.011795356492399999,0.0,492.0,7.05887733321,7.30409882553,0.0335731345065,0.406824940206
2011-11-16,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.013200649878100001,0.0,-96.807142658999993,760407682837.1521,0.0,0.011795356492399999,0.0,492.0,7.05887733321,7.30409882553,0.0335731345065,0.406824940206
2011-11-17,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.00061741098991600007,0.0,-97.846830179699992,711349122647.79736,0.0,0.011795356492399999,0.0,492.0,7.05887733321,7.30409882553,0.0335731345065,0.406824940206
2011-11-18,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.019151565074099999,2.0,19.5898867356,665455630865.3324,0.0,0.011795356492399999,0.0,492.0,7.05887733321,7.30409882553,0.0335731345065,0.406824940206
2011-11-21,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0067184547554100006,0.0,-96.809386853999996,622523009512.93616,0.0,0.011795356492399999,-0.270377097194,493.0,6.78850023602,7.30409882553,0.0705903085142,0.406824940206
2011-11-22,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.019234834073099998,0.0,-96.774877789100003,582360234699.40637,0.0,0.011795356492399999,0.0,493.0,6.78850023602,7.30409882553,0.0705903085142,0.406824940206
2011-11-23,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0056034482758599994,2.0,25562.620737000001,544788608303.48474,0.0,0.011795356492399999,0.0,493.0,6.78850023602,7.30409882553,0.0705903085142,0.406824940206
2011-11-25,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.032509752925900005,2.0,406.12258635000001,509640956181.07428,0.0,0.011795356492399999,0.0760780198864,494.0,6.8645782559,7.30409882553,0.0601745102476,0.406824940206
2011-11-28,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0046179680940399998,0.0,-96.846289844200001,476760894485.72455,0.0,0.011795356492399999,-0.44633148608,495.0,6.41824676982,7.30409882553,0.121281499178,0.406824940206
2011-11-29,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.041370664437900002,2.0,280.66307717000001,446002127117.65607,0.0,0.011795356492399999,0.0,495.0,6.41824676982,7.30409882553,0.121281499178,0.406824940206
2011-11-30,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.00200642054575,0.0,-96.870668951699997,417227796329.62207,0.0,0.011795356492399999,-0.531054266788,496.0,5.88719250304,7.30409882553,0.193987835644,0.406824940206
2011-12-01,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0,0.0,-44.108201449100001,390309873982.92981,0.0,0.011795356492399999,0.0,496.0,5.88719250304,7.30409882553,0.193987835644,0.406824940206
2011-12-02,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0092480900683600004,0.0,0.0,365128591790.48273,0.0,0.011795356492399999,0.0,496.0,5.88719250304,7.30409882553,0.193987835644,0.406824940206
2011-12-05,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0,0.0,-93.186826125400003,341571908443.14923,0.0,0.011795356492399999,0.0,496.0,5.88719250304,7.30409882553,0.193987835644,0.406824940206
2011-12-06,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.00717131474104,0.0,0.0,319535011124.23639,0.0,0.011795356492399999,0.0,496.0,5.88719250304,7.30409882553,0.193987835644,0.406824940206
2011-12-07,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.026700949367100001,0.0,-87.531713973099997,298919849110.57391,0.0,0.011795356492399999,0.0,496.0,5.88719250304,7.30409882553,0.193987835644,0.406824940206
2011-12-08,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.018492176386900001,2.0,217825.36671,279634711608.30249,0.0,0.011795356492399999,0.0,496.0,5.88719250304,7.30409882553,0.193987835644,0.406824940206
2011-12-09,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.018954509177999998,2.0,20635.023829900001,261593763803.57483,0.0,0.011795356492399999,0.21773400438,497.0,6.10492650742,7.30409882553,0.164177997417,0.406824940206
2011-12-12,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0073215375228799992,2.0,23578.456004799998,244716748305.18005,0.0,0.011795356492399999,0.231431771032,498.0,6.33635827845,7.30409882553,0.132492805779,0.406824940206
2011-12-13,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.011473058799399999,0.0,-88.06475924530001,228928570989.48685,0.0,0.011795356492399999,-0.0927837697881,499.0,6.24357450866,7.30409882553,0.145195778727,0.406824940206
2011-12-14,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0045595854922299995,0.0,-96.4366381289,214158985758.13693,0.0,0.011795356492399999,0.0,499.0,6.24357450866,7.30409882553,0.145195778727,0.406824940206
2011-12-15,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.00061893955023700005,2.0,274.291207654,200342277017.24365,0.0,0.011795356492399999,0.0,499.0,6.24357450866,7.30409882553,0.145195778727,0.406824940206
2011-12-16,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0099091659785300011,0.0,-16.422550238499998,187416968821.52325,0.0,0.011795356492399999,-0.00772879039652,500.0,6.23584571826,7.30409882553,0.146253923007,0.406824940206
2011-12-19,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.030859049207700003,0.0,-94.379861427600005,175325551472.11014,0.0,0.011795356492399999,0.0,500.0,6.23584571826,7.30409882553,0.146253923007,0.406824940206
2011-12-20,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.00020226537216800001,2.0,714752.47018299997,164014271683.74628,0.0,0.011795356492399999,0.0,500.0,6.23584571826,7.30409882553,0.146253923007,0.406824940206
2011-12-21,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.010313447927200001,2.0,6.0365373838600007,153432705769.05533,0.0,0.011795356492399999,0.00252259130997,501.0,6.23836830957,7.30409882553,0.145908556471,0.406824940206
