,system,signals,gainAhead,safef,CAR25,dd95,ddTol,trade,numDays,equity,maxEquity,drawdown,maxDD
2009-03-17,"('CAR25', 'less than threshold of', 0.0)",0,0.020960980328900002,0,0,0,0,-0.0743508270128,359.0,3.40583980661,3.78406850608,0.0999529207406,0.307027005891
2009-03-18,"('CAR25', 'less than threshold of', 0.0)",0,-0.014529374605199999,0,0,0,0,0.0,359.0,3.40583980661,3.78406850608,0.0999529207406,0.307027005891
2009-03-19,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.020512820512800001,2.0,6537.9749957900003,0.0,0.011795356492399999,0.0,359.0,3.40583980661,3.78406850608,0.0999529207406,0.307027005891
2009-03-20,"('CAR25', 'less than threshold of', 0.0)",0,0.069698952879599999,0,0,0,0,-0.139726761297,360.0,3.26611304532,3.78406850608,0.13687792912,0.307027005891
2009-03-23,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.016824717038800001,2.0,41958118751.599998,0.0,0.011795356492399999,0.0,360.0,3.26611304532,3.78406850608,0.13687792912,0.307027005891
2009-03-24,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0046242774566499995,2.0,793.55090936500005,0.0,0.011795356492399999,-0.109902855608,361.0,3.15621018971,3.78406850608,0.165921498345,0.307027005891
2009-03-25,"('CAR25', 'less than threshold of', 0.0)",0,0.023507578100799998,0,0,0,0,0.0291903832574,362.0,3.18540057296,3.78406850608,0.158207477521,0.307027005891
2009-03-26,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0203905801264,2.0,281.35813110300001,0.0,0.011795356492399999,0.0,362.0,3.18540057296,3.78406850608,0.158207477521,0.307027005891
2009-03-27,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.013228257810299999,2.0,35654.826341599997,0.0,0.011795356492399999,0.129904331235,363.0,3.3153049042,3.78406850608,0.123878201762,0.307027005891
2009-03-30,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.030555555555599998,2.0,4464.65005251,0.0,0.011795356492399999,0.087711415985,364.0,3.40301632019,3.78406850608,0.100699071721,0.307027005891
2009-03-31,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.00323450134771,2.0,655436.31159699999,0.0,0.011795356492399999,0.207962108456,365.0,3.61097842864,3.78406850608,0.045741792771,0.307027005891
2009-04-01,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.032437442076000002,2.0,19212.782601299998,0.0,0.011795356492399999,0.023359429188,366.0,3.63433785783,3.78406850608,0.0395686938563,0.307027005891
2009-04-02,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.00598444045482,2.0,1121340.1358100001,0.0,0.011795356492399999,0.235777247496,367.0,3.87011510533,3.87011510533,0.0,0.307027005891
2009-04-03,"('CAR25', 'less than threshold of', 0.0)",0,-0.031528851873899998,0,0,0,0,-0.0463209468022,368.0,3.82379415852,3.87011510533,0.0119688809096,0.307027005891
2009-04-07,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.010442260442299999,2.0,865310.52079799992,0.0,0.011795356492399999,0.0,368.0,3.82379415852,3.87011510533,0.0119688809096,0.307027005891
2009-04-08,"('CAR25', 'less than threshold of', 0.0)",0,0.036474164133699999,0,0,0,0,-0.0798581089621,369.0,3.74393604956,3.87011510533,0.0326034374509,0.307027005891
2009-04-09,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.033103051237800003,2.0,61.607444652799998,0.0,0.011795356492399999,0.0,369.0,3.74393604956,3.87011510533,0.0326034374509,0.307027005891
2009-04-13,"('CAR25', 'less than threshold of', 0.0)",0,-0.016100702576099999,0,0,0,0,-0.247871413759,370.0,3.4960646358,3.87011510533,0.0966509934056,0.307027005891
2009-04-14,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0098185063969099991,2.0,10330.3236918,0.0,0.011795356492399999,0.0,370.0,3.4960646358,3.87011510533,0.0966509934056,0.307027005891
2009-04-15,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.015321154979399999,2.0,1608.91118454,0.0,0.011795356492399999,0.0686522659813,371.0,3.56471690178,3.87011510533,0.0789119174058,0.307027005891
2009-04-16,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0060940220545600008,2.0,8235.8477904899992,0.0,0.011795356492399999,0.10923116022,372.0,3.673948062,3.87011510533,0.0506876508796,0.307027005891
2009-04-17,"('CAR25', 'less than threshold of', 0.0)",0,-0.038938563599699993,0,0,0,0,-0.0447782410343,373.0,3.62916982097,3.87011510533,0.062257911664,0.307027005891
2009-04-20,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0024227740763200002,2.0,2317.53358501,0.0,0.011795356492399999,0.0,373.0,3.62916982097,3.87011510533,0.062257911664,0.307027005891
2009-04-21,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0126806251843,2.0,16449.3144254,0.0,0.011795356492399999,-0.0175853171216,374.0,3.61158450385,3.87011510533,0.0668017861078,0.307027005891
2009-04-22,"('CAR25', 'less than threshold of', 0.0)",0,0.0140382317802,0,0,0,0,-0.0915942988294,375.0,3.51999020502,3.87011510533,0.0904688596538,0.307027005891
2009-04-23,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.020913107510999999,2.0,5663.1435223400003,0.0,0.011795356492399999,0.0,375.0,3.51999020502,3.87011510533,0.0904688596538,0.307027005891
2009-04-24,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.011252163877700002,2.0,41436.229328500005,0.0,0.011795356492399999,0.14722786719,376.0,3.66721807221,3.87011510533,0.0524266146085,0.307027005891
2009-04-27,"('CAR25', 'less than threshold of', 0.0)",0,-0.0058360081704099996,0,0,0,0,-0.0825282774475,377.0,3.58468979476,3.87011510533,0.0737511166457,0.307027005891
2009-04-28,"('CAR25', 'less than threshold of', 0.0)",0,0.020252421485200001,0,0,0,0,0.0,377.0,3.58468979476,3.87011510533,0.0737511166457,0.307027005891
2009-04-29,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.00115074798619,2.0,34265.378418799999,0.0,0.011795356492399999,0.0,377.0,3.58468979476,3.87011510533,0.0737511166457,0.307027005891
2009-04-30,"('CAR25', 'less than threshold of', 0.0)",0,0.037643678160900002,0,0,0,0,-0.00825014912487,378.0,3.57643964564,3.87011510533,0.0758828747201,0.307027005891
2009-05-04,"('CAR25', 'less than threshold of', 0.0)",0,0.0008307947936860001,0,0,0,0,0.0,378.0,3.57643964564,3.87011510533,0.0758828747201,0.307027005891
2009-05-05,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.018551765409900001,2.0,382.95979927699995,0.0,0.011795356492399999,0.0,378.0,3.57643964564,3.87011510533,0.0758828747201,0.307027005891
2009-05-06,"('CAR25', 'less than threshold of', 0.0)",0,-0.0111747070046,0,0,0,0,-0.132698538617,379.0,3.44374110702,3.87011510533,0.110170882959,0.307027005891
2009-05-07,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0195700110254,2.0,2426.4911153500002,0.0,0.011795356492399999,0.0,379.0,3.44374110702,3.87011510533,0.110170882959,0.307027005891
2009-05-08,"('CAR25', 'less than threshold of', 0.0)",0,-0.017031630170299999,0,0,0,0,-0.134788102866,380.0,3.30895300415,3.87011510533,0.144998814221,0.307027005891
2009-05-11,"('CAR25', 'less than threshold of', 0.0)",0,-0.0024752475247499998,0,0,0,0,0.0,380.0,3.30895300415,3.87011510533,0.144998814221,0.307027005891
2009-05-12,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0237110559691,2.0,104.80399386399999,0.0,0.011795356492399999,0.0,380.0,3.30895300415,3.87011510533,0.144998814221,0.307027005891
2009-05-13,"('CAR25', 'less than threshold of', 0.0)",0,0.0048009036995200005,0,0,0,0,-0.156917539761,381.0,3.15203546439,3.87011510533,0.185544776161,0.307027005891
2009-05-14,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0073074761101700001,2.0,301.33836279900004,0.0,0.011795356492399999,0.0,381.0,3.15203546439,3.87011510533,0.185544776161,0.307027005891
2009-05-15,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0124753775443,2.0,956273.93958400004,0.0,0.011795356492399999,0.0460668477089,382.0,3.1981023121,3.87011510533,0.173641551979,0.307027005891
2009-05-18,"('CAR25', 'less than threshold of', 0.0)",0,-0.00055126791620700006,0,0,0,0,-0.0797950675375,383.0,3.11830724456,3.87011510533,0.194259819231,0.307027005891
2009-05-19,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.007170435741859999,2.0,17.320043496700002,0.0,0.011795356492399999,0.0,383.0,3.11830724456,3.87011510533,0.194259819231,0.307027005891
2009-05-20,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.012500000000000001,2.0,695.87832485600006,0.0,0.011795356492399999,0.044719243441,384.0,3.163026488,3.87011510533,0.182704802849,0.307027005891
2009-05-21,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0042194092827,2.0,3601.1424507900001,0.0,0.011795356492399999,0.0790756622001,385.0,3.2421021502,3.87011510533,0.16227242292,0.307027005891
2009-05-22,"('CAR25', 'less than threshold of', 0.0)",0,0.026836158192099998,0,0,0,0,-0.0273595118161,386.0,3.21474263839,3.87011510533,0.16934185395,0.307027005891
2009-05-26,"('CAR25', 'less than threshold of', 0.0)",0,-0.017881705639599999,0,0,0,0,0.0,386.0,3.21474263839,3.87011510533,0.16934185395,0.307027005891
2009-05-27,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.01715954728,2.0,278196.58270000003,0.0,0.011795356492399999,0.0,386.0,3.21474263839,3.87011510533,0.16934185395,0.307027005891
2009-06-01,"('CAR25', 'less than threshold of', 0.0)",0,0.0037273695420700003,0,0,0,0,-0.110327056593,387.0,3.10441558179,3.87011510533,0.197849289412,0.307027005891
2009-06-02,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.011405835543799999,2.0,194.22846569200001,0.0,0.011795356492399999,0.0,387.0,3.10441558179,3.87011510533,0.197849289412,0.307027005891
2009-06-03,"('CAR25', 'less than threshold of', 0.0)",0,0.0093909310437300005,0,0,0,0,-0.0708169071711,388.0,3.03359867462,3.87011510533,0.216147687584,0.307027005891
2009-06-04,"('CAR25', 'less than threshold of', 0.0)",0,0.0,0,0,0,0,0.0,388.0,3.03359867462,3.87011510533,0.216147687584,0.307027005891
2009-06-05,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.00066269052352600007,2.0,915.943764999,0.0,0.011795356492399999,0.0,388.0,3.03359867462,3.87011510533,0.216147687584,0.307027005891
2009-06-08,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.00107009095773,2.0,533.35533713099994,0.0,0.011795356492399999,-0.00402067418771,389.0,3.02957800044,3.87011510533,0.217186590583,0.307027005891
2009-06-09,"('CAR25', 'less than threshold of', 0.0)",0,0.00106894708712,0,0,0,0,-0.00648384804801,390.0,3.02309415239,3.87011510533,0.218861953685,0.307027005891
2009-06-10,"('CAR25', 'less than threshold of', 0.0)",0,0.0018686599039000001,0,0,0,0,0.0,390.0,3.02309415239,3.87011510533,0.218861953685,0.307027005891
2009-06-11,"('CAR25', 'less than threshold of', 0.0)",0,0.0026645350386399996,0,0,0,0,0.0,390.0,3.02309415239,3.87011510533,0.218861953685,0.307027005891
2009-06-12,"('CAR25', 'less than threshold of', 0.0)",0,-0.022588360350799998,0,0,0,0,0.0,390.0,3.02309415239,3.87011510533,0.218861953685,0.307027005891
2009-06-15,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.016824717038800001,2.0,41958118751.599998,0.0,0.011795356492399999,0.0,390.0,3.02309415239,3.87011510533,0.218861953685,0.307027005891
2009-06-16,"('CAR25', 'less than threshold of', 0.0)",0,-0.0027540622418099998,0,0,0,0,-0.101725407391,391.0,2.921368745,3.87011510533,0.24514680688,0.307027005891
2009-06-17,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0088373377520000011,2.0,122.01576760399999,0.0,0.011795356492399999,0.0,391.0,2.921368745,3.87011510533,0.24514680688,0.307027005891
2009-06-18,"('CAR25', 'less than threshold of', 0.0)",0,0.0027374760470799996,0,0,0,0,-0.0516342445953,392.0,2.8697345004,3.87011510533,0.258488592122,0.307027005891
2009-06-19,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.029757029756999998,2.0,120.952625731,0.0,0.011795356492399999,0.0,392.0,2.8697345004,3.87011510533,0.258488592122,0.307027005891
2009-06-22,"('CAR25', 'less than threshold of', 0.0)",0,0.0019696117051199997,0,0,0,0,-0.170789549846,393.0,2.69894495056,3.87011510533,0.30261894618,0.307027005891
2009-06-23,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.018244731047500001,2.0,4680.2763317199997,0.0,0.011795356492399999,0.0,393.0,2.69894495056,3.87011510533,0.30261894618,0.307027005891
2009-06-24,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.032437442076000002,2.0,19212.782601299998,0.0,0.011795356492399999,0.0984830494698,394.0,2.79742800002,3.87011510533,0.277171886651,0.307027005891
2009-06-25,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0027277686852199999,2.0,37883.157381099998,0.0,0.011795356492399999,0.181482817425,395.0,2.97891081745,3.87011510533,0.230278496536,0.307027005891
2009-06-26,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0079321663019700003,2.0,120.33276248,0.0,0.011795356492399999,0.0162515592878,396.0,2.99516237674,3.87011510533,0.226079252109,0.307027005891
2009-06-29,"('CAR25', 'less than threshold of', 0.0)",0,-0.0062415196743600002,0,0,0,0,-0.0475162521474,397.0,2.94764612459,3.87011510533,0.238356988263,0.307027005891
2009-06-30,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0040961223375199996,2.0,508.590752474,0.0,0.011795356492399999,0.0,397.0,2.94764612459,3.87011510533,0.238356988263,0.307027005891
2009-07-01,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.028283927114499997,2.0,227.34429754200002,0.0,0.011795356492399999,0.0241478382681,398.0,2.97179396286,3.87011510533,0.232117422355,0.307027005891
2009-07-02,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0025188916876599998,2.0,342539.576198,0.0,0.011795356492399999,0.16810800769,399.0,3.13990197055,3.87011510533,0.188679952638,0.307027005891
2009-07-06,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0098185063969099991,2.0,1121340.1358100001,0.0,0.011795356492399999,0.0158181459474,400.0,3.1557201165,3.87011510533,0.184592697991,0.307027005891
2009-07-07,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0062553312482200004,2.0,18674.420102700002,0.0,0.011795356492399999,0.0619689163013,401.0,3.2176890328,3.87011510533,0.16858053437,0.307027005891
2009-07-08,"('CAR25', 'less than threshold of', 0.0)",0,0.0060085836909900001,0,0,0,0,-0.0402554215078,402.0,3.17743361129,3.87011510533,0.178982142697,0.307027005891
2009-07-09,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.038938563599699993,2.0,8235.8477904899992,0.0,0.011795356492399999,0.0,402.0,3.17743361129,3.87011510533,0.178982142697,0.307027005891
2009-07-10,"('CAR25', 'less than threshold of', 0.0)",0,0.024306548470099998,0,0,0,0,-0.247449401514,403.0,2.92998420978,3.87011510533,0.242920654803,0.307027005891
2009-07-13,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0126806251843,2.0,16449.3144254,0.0,0.011795356492399999,0.0,403.0,2.92998420978,3.87011510533,0.242920654803,0.307027005891
2009-07-14,"('CAR25', 'less than threshold of', 0.0)",0,0.028563505268999999,0,0,0,0,-0.0743080631202,404.0,2.85567614665,3.87011510533,0.262121133626,0.307027005891
2009-07-15,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0091668913453799988,2.0,371034.86398800003,0.0,0.011795356492399999,0.0,404.0,2.85567614665,3.87011510533,0.262121133626,0.307027005891
2009-07-16,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.011252163877700002,2.0,41436.229328500005,0.0,0.011795356492399999,-0.052355345908,405.0,2.80332080075,3.87011510533,0.275649244414,0.307027005891
2009-07-17,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0128068303095,2.0,47.254677868000002,0.0,0.011795356492399999,-0.0630868501035,406.0,2.74023395064,3.87011510533,0.291950271228,0.307027005891
2009-07-20,"('CAR25', 'less than threshold of', 0.0)",0,0.00474183350896,0,0,0,0,-0.0701874224284,407.0,2.67004652822,3.87011510533,0.310086016682,0.310086016682
2009-07-21,"('CAR25', 'less than threshold of', 0.0)",0,-0.0041950707918200006,0,0,0,0,0.0,407.0,2.67004652822,3.87011510533,0.310086016682,0.310086016682
2009-07-22,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.020537124802500001,2.0,236.846878844,0.0,0.011795356492399999,0.0,407.0,2.67004652822,3.87011510533,0.310086016682,0.310086016682
2009-07-23,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0008307947936860001,2.0,34265.378418799999,0.0,0.011795356492399999,-0.109670157557,408.0,2.56037637066,3.87011510533,0.338423715839,0.338423715839
2009-07-24,"('CAR25', 'less than threshold of', 0.0)",0,0.0023012017386900003,0,0,0,0,0.00425429471724,409.0,2.56463066538,3.87011510533,0.337324447574,0.338423715839
2009-07-27,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0040816326530600001,2.0,94.741898187099991,0.0,0.011795356492399999,0.0,409.0,2.56463066538,3.87011510533,0.337324447574,0.338423715839
2009-07-28,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0010245901639299999,2.0,225.97541728599998,0.0,0.011795356492399999,0.0209357605337,410.0,2.58556642591,3.87011510533,0.331914851227,0.338423715839
2009-07-29,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0074358974358999996,2.0,34.561370946300002,0.0,0.011795356492399999,0.00529829185635,411.0,2.59086471777,3.87011510533,0.330545824283,0.338423715839
2009-07-30,"('CAR25', 'less than threshold of', 0.0)",0,0.0022906592008099997,0,0,0,0,-0.0385308086232,412.0,2.55233390914,3.87011510533,0.34050180946,0.34050180946
2009-07-31,"('CAR25', 'less than threshold of', 0.0)",0,0.016505840528200002,0,0,0,0,0.0,412.0,2.55233390914,3.87011510533,0.34050180946,0.34050180946
2009-08-03,"('CAR25', 'less than threshold of', 0.0)",0,0.0039970022483099997,0,0,0,0,0.0,412.0,2.55233390914,3.87011510533,0.34050180946,0.34050180946
2009-08-04,"('CAR25', 'less than threshold of', 0.0)",0,-0.0039810898233399996,0,0,0,0,0.0,412.0,2.55233390914,3.87011510533,0.34050180946,0.34050180946
2009-08-05,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0057456907319499992,2.0,216.63296778200001,0.0,0.011795356492399999,0.0,412.0,2.55233390914,3.87011510533,0.34050180946,0.34050180946
2009-08-06,"('CAR25', 'less than threshold of', 0.0)",0,0.011557788944700002,0,0,0,0,-0.0293298425732,413.0,2.52300406657,3.87011510533,0.348080354743,0.348080354743
2009-08-07,"('CAR25', 'less than threshold of', 0.0)",0,0.00099354197714899986,0,0,0,0,0.0,413.0,2.52300406657,3.87011510533,0.348080354743,0.348080354743
2009-08-10,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0052109181141400005,2.0,33.356655232500003,0.0,0.011795356492399999,0.0,413.0,2.52300406657,3.87011510533,0.348080354743,0.348080354743
2009-08-12,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0042194092827,2.0,301.33836279900004,0.0,0.011795356492399999,-0.0262943351851,414.0,2.49670973138,3.87011510533,0.354874554519,0.354874554519
2009-08-13,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0076467686235800001,2.0,2463.1872261200001,0.0,0.011795356492399999,-0.0210692804336,415.0,2.47564045095,3.87011510533,0.360318651106,0.360318651106
2009-08-14,"('CAR25', 'less than threshold of', 0.0)",0,-0.027342779020599998,0,0,0,0,-0.0378612994472,416.0,2.4377791515,3.87011510533,0.370101641641,0.370101641641
2009-08-17,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0115001277792,2.0,261724.73313200002,0.0,0.011795356492399999,0.0,416.0,2.4377791515,3.87011510533,0.370101641641,0.370101641641
2009-08-18,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0075795856493200003,2.0,2674.8780066700001,0.0,0.011795356492399999,0.0560695434795,417.0,2.49384869498,3.87011510533,0.355613818423,0.370101641641
2009-08-19,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0077733199598800009,2.0,795.67921718699995,0.0,0.011795356492399999,0.0378046795601,418.0,2.53165337454,3.87011510533,0.345845457914,0.370101641641
2009-08-20,"('CAR25', 'less than threshold of', 0.0)",0,0.020403085344599999,0,0,0,0,-0.0393587034157,419.0,2.49229467113,3.87011510533,0.356015363032,0.370101641641
2009-08-21,"('CAR25', 'less than threshold of', 0.0)",0,-0.00073152889539100001,0,0,0,0,0.0,419.0,2.49229467113,3.87011510533,0.356015363032,0.370101641641
2009-08-24,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0014641288433399999,2.0,23.609635465700002,0.0,0.011795356492399999,0.0,419.0,2.49229467113,3.87011510533,0.356015363032,0.370101641641
2009-08-25,"('CAR25', 'less than threshold of', 0.0)",0,0.00073099415204699999,0,0,0,0,-0.0072980810282,420.0,2.4849965901,3.87011510533,0.357901115995,0.370101641641
2009-08-26,"('CAR25', 'less than threshold of', 0.0)",0,0.0024348672997300002,0,0,0,0,0.0,420.0,2.4849965901,3.87011510533,0.357901115995,0.370101641641
2009-08-27,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0017002671848399997,2.0,102.42421148299999,0.0,0.011795356492399999,0.0,420.0,2.4849965901,3.87011510533,0.357901115995,0.370101641641
2009-08-28,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0075425790754300006,2.0,63.644810334300004,0.0,0.011795356492399999,0.00845031631317,421.0,2.49344690641,3.87011510533,0.355717636672,0.370101641641
