Date,Open,High,Low,Close,Volume,OI,P,R,RINFO
20080505,131829.0,132173.0,131840.0,132014.0,343859,1333420,0,0,0.0
20080506,131957.0,132521.0,131898.0,132014.0,903569,1322365,0,0,0.0
20080507,131887.0,132138.0,131770.0,132188.0,799550,1324840,0,0,0.0
20080508,132212.0,133159.0,132153.0,133117.0,1151005,1298051,0,0,0.0
20080509,133152.0,133809.0,133001.0,133605.0,1129578,1283834,0,0,0.0
20080512,133616.0,133705.0,133315.0,133419.0,589886,1266559,0,0,0.0
20080513,133326.0,133717.0,132525.0,132606.0,1311068,1271737,0,0,0.0
20080514,132490.0,132522.0,131805.0,131979.0,1135411,1230340,0,0,0.0
20080515,131921.0,131942.0,131027.0,131851.0,1330352,1273314,0,0,0.0
20080516,131654.0,131942.0,131410.0,131735.0,878648,1333556,0,0,0.0
20080519,131770.0,132058.0,131398.0,131689.0,670146,1347886,0,0,0.0
20080520,131607.0,131954.0,131549.0,131828.0,764185,1373136,0,0,0.0
20080521,131955.0,131977.0,131084.0,131224.0,1100120,1300360,0,0,0.0
20080522,131166.0,131304.0,130828.0,130887.0,866384,1258397,200809,200809,0.0
20080523,130794.0,131432.0,130689.0,131096.0,881043,27496,0,0,190.0
20080526,131107.0,131108.0,130886.0,130841.0,92878,29327,0,0,0.0
20080527,130748.0,131085.0,130689.0,130713.0,805322,43153,0,0,0.0
20080528,130713.0,130691.0,130306.0,130319.0,982291,65994,0,0,0.0
20080529,130215.0,130204.0,129436.0,129589.0,1313872,97360,0,0,0.0
20080530,129670.0,130123.0,129668.0,129705.0,1100460,151279,0,0,0.0
20080602,129658.0,130505.0,129714.0,130424.0,1361190,278322,0,0,0.0
20080603,130411.0,130737.0,129575.0,129972.0,2738740,593516,0,0,0.0
20080604,130075.0,130320.0,129853.0,130042.0,2584382,977016,0,0,0.0
20080605,129762.0,129833.0,128995.0,129045.0,2097959,1244668,0,0,0.0
20080606,129078.0,130018.0,129099.0,129914.0,1086344,1183960,0,0,0.0
20080609,129808.0,131269.0,128937.0,129149.0,1694572,1263241,0,0,0.0
20080610,128858.0,129102.0,128450.0,128430.0,1038684,1262288,0,0,0.0
20080611,128371.0,128986.0,128149.0,128302.0,1218227,1310446,0,0,0.0
20080612,128325.0,128441.0,127801.0,127757.0,994462,1368671,0,0,0.0
20080613,127838.0,128012.0,127314.0,127340.0,1115007,1370609,0,0,0.0
20080616,127490.0,127885.0,127314.0,127560.0,729393,1283074,0,0,0.0
20080617,127791.0,128001.0,127650.0,127919.0,798444,1310953,0,0,0.0
20080618,127814.0,128036.0,127766.0,127907.0,662632,1300565,0,0,0.0
20080619,127872.0,128314.0,127140.0,127200.0,1143971,1300593,0,0,0.0
20080620,127408.0,127943.0,127372.0,127583.0,675050,1278563,0,0,0.0
20080623,127617.0,128267.0,127662.0,127838.0,661882,1275685,0,0,0.0
20080624,127837.0,128337.0,127674.0,128093.0,820935,1305774,0,0,0.0
20080625,128046.0,128152.0,127813.0,128116.0,656451,1282809,0,0,0.0
20080626,128150.0,129137.0,128045.0,129124.0,1005221,1279894,0,0,0.0
20080627,129112.0,129241.0,128775.0,128927.0,1112014,1327727,0,0,0.0
20080701,128011.0,128986.0,127882.0,127988.0,1130557,1298651,0,0,0.0
20080702,128104.0,128071.0,127383.0,127791.0,1015645,1296461,0,0,0.0
20080703,127687.0,128847.0,127395.0,128823.0,1184547,1321911,0,0,0.0
20080704,128869.0,130145.0,128589.0,129287.0,380071,1288573,0,0,0.0
20080707,129170.0,130191.0,129192.0,129878.0,812970,1285804,0,0,0.0
20080708,130039.0,130284.0,129679.0,129994.0,958473,1269172,0,0,0.0
20080709,129877.0,130319.0,129470.0,130365.0,871424,1264620,0,0,0.0
20080710,130306.0,130273.0,129795.0,130064.0,815986,1274114,0,0,0.0
20080711,129831.0,130435.0,129354.0,129508.0,1099416,1241223,0,0,0.0
20080714,129367.0,130238.0,129366.0,130250.0,749815,1241769,0,0,0.0
20080715,130259.0,130794.0,130143.0,130180.0,1012063,1206207,0,0,0.0
20080716,130224.0,130655.0,130004.0,130018.0,890037,1208335,0,0,0.0
20080717,129981.0,129983.0,129378.0,129404.0,858609,1190591,0,0,0.0
20080718,129587.0,129670.0,128242.0,128291.0,1079600,1211678,0,0,0.0
20080721,128358.0,128558.0,127709.0,127862.0,773581,1191092,0,0,0.0
20080722,127860.0,128199.0,127593.0,127595.0,753476,1181946,0,0,0.0
20080723,127489.0,127689.0,127199.0,127630.0,967462,1223793,0,0,0.0
20080724,127674.0,128639.0,127663.0,128592.0,824829,1263553,0,0,0.0
20080725,128624.0,129230.0,127837.0,127850.0,1103913,1271189,0,0,0.0
20080728,128114.0,128894.0,128023.0,128824.0,630895,1239846,0,0,0.0
20080729,128856.0,129462.0,128696.0,129288.0,943272,1233231,0,0,0.0
20080730,129378.0,130192.0,129334.0,130053.0,901088,1225433,0,0,0.0
20080731,129981.0,130551.0,129601.0,130528.0,1036758,1250475,0,0,0.0
20080801,130503.0,130736.0,130204.0,130563.0,874023,1221370,0,0,0.0
20080804,130515.0,130875.0,130424.0,130540.0,669417,1217365,0,0,0.0
20080805,130619.0,130956.0,130528.0,130783.0,606128,1216842,0,0,0.0
20080806,130897.0,131269.0,130505.0,130713.0,842206,1180059,0,0,0.0
20080807,130758.0,131628.0,130760.0,131640.0,851398,1194616,0,0,0.0
20080808,131546.0,131860.0,131491.0,131605.0,756498,1230211,0,0,0.0
20080811,131627.0,131721.0,131398.0,131512.0,376555,1214940,0,0,0.0
20080812,131604.0,132057.0,131630.0,131941.0,621284,1231972,0,0,0.0
20080813,131894.0,132289.0,131758.0,131987.0,794459,1249806,0,0,0.0
20080814,131998.0,132185.0,131781.0,132103.0,636189,1236285,0,0,0.0
20080815,132102.0,132672.0,132129.0,132497.0,411443,1232668,0,0,0.0
20080818,132473.0,132776.0,132454.0,132659.0,472741,1217891,0,0,0.0
20080819,132682.0,133147.0,132384.0,132450.0,759473,1268016,0,0,0.0
20080820,132485.0,133182.0,132140.0,133018.0,805263,1229408,0,0,0.0
20080821,132925.0,133043.0,132221.0,132253.0,829170,1211583,200812,200812,0.0
20080822,132241.0,132301.0,131606.0,131882.0,761867,33406,0,0,-260.0
20080825,132067.0,132858.0,132048.0,132823.0,363554,34156,0,0,0.0
20080826,132799.0,133113.0,132710.0,133009.0,771158,47166,0,0,0.0
20080827,133008.0,133020.0,132071.0,132579.0,946953,66954,0,0,0.0
20080828,132462.0,132730.0,131943.0,132416.0,961332,78545,0,0,0.0
20080829,132613.0,132672.0,132048.0,132207.0,864542,110919,0,0,0.0
20080901,132276.0,132765.0,132292.0,132753.0,476504,137307,0,0,0.0
20080902,132648.0,132707.0,131641.0,132614.0,1661323,297341,0,0,0.0
20080903,132660.0,132986.0,132362.0,132579.0,2170608,626555,0,0,0.0
20080904,132346.0,133520.0,132071.0,133462.0,2785193,933316,0,0,0.0
20080905,133589.0,134217.0,133384.0,133636.0,2091366,1197006,0,0,0.0
20080908,132776.0,133752.0,132466.0,133764.0,993437,1144744,0,0,0.0
20080909,133647.0,133787.0,132780.0,133834.0,1036741,1144340,0,0,0.0
20080910,133635.0,133810.0,133140.0,133393.0,1007088,1133012,0,0,0.0
20080911,133345.0,133856.0,133186.0,133172.0,1001679,1206138,0,0,0.0
20080912,132997.0,133217.0,132140.0,132370.0,1117663,1177181,0,0,0.0
20080915,133601.0,134309.0,133372.0,134008.0,1332401,1186870,0,0,0.0
20080916,134310.0,134866.0,133535.0,133485.0,1558549,1278237,0,0,0.0
20080917,133648.0,134529.0,133337.0,134333.0,1281095,1198866,0,0,0.0
20080918,134113.0,134227.0,133453.0,133427.0,948802,1242132,0,0,0.0
20080919,133056.0,133228.0,131733.0,131719.0,1319275,1125159,0,0,0.0
20080922,131859.0,132160.0,131222.0,131626.0,923938,1139016,0,0,0.0
20080923,131557.0,132009.0,131571.0,131742.0,849164,1101099,0,0,0.0
20080924,131615.0,132485.0,131594.0,132462.0,772095,1132080,0,0,0.0
20080925,132173.0,132380.0,131617.0,131753.0,924142,1091105,0,0,0.0
20080926,131941.0,132461.0,131908.0,132125.0,625055,1052677,0,0,0.0
20080929,132313.0,134795.0,132280.0,134611.0,1092189,1012695,0,0,0.0
20080930,134509.0,134644.0,133372.0,133472.0,1022553,1042745,0,0,0.0
20081001,133638.0,134272.0,133418.0,133553.0,828948,1066027,0,0,0.0
20081002,133743.0,134632.0,133453.0,134622.0,935357,1050322,0,0,0.0
20081003,134440.0,135538.0,134081.0,135005.0,1110499,1047253,0,0,0.0
20081006,135393.0,136281.0,135173.0,135900.0,871609,1030976,0,0,0.0
20081007,135823.0,136339.0,135487.0,136249.0,1132591,1045696,0,0,0.0
20081008,136497.0,136827.0,134964.0,135122.0,1343994,1099065,0,0,0.0
20081009,135219.0,135410.0,134185.0,135168.0,997387,1040709,0,0,0.0
20081010,135103.0,135631.0,133000.0,133216.0,1203142,1005938,0,0,0.0
20081013,133233.0,133262.0,132547.0,132565.0,643344,1010392,0,0,0.0
20081014,132490.0,133239.0,132233.0,132333.0,848110,994522,0,0,0.0
20081015,132502.0,132914.0,132245.0,132507.0,761191,1032542,0,0,0.0
20081016,132653.0,133030.0,132106.0,132577.0,858345,1038995,0,0,0.0
20081017,132432.0,133936.0,132338.0,133321.0,852790,986277,0,0,0.0
20081020,133013.0,133506.0,132780.0,133449.0,532103,964534,0,0,0.0
20081021,133489.0,134331.0,133338.0,134227.0,738283,992108,0,0,0.0
20081022,134430.0,135841.0,134384.0,135726.0,864632,993087,0,0,0.0
20081023,135638.0,136259.0,135256.0,135784.0,936940,1016681,0,0,0.0
20081024,136265.0,136712.0,135802.0,135830.0,886736,1038563,0,0,0.0
20081027,136172.0,136491.0,135767.0,136004.0,544868,994047,0,0,0.0
20081028,135568.0,136491.0,135139.0,135783.0,768538,1041404,0,0,0.0
20081029,135928.0,136236.0,135720.0,135922.0,508529,1025245,0,0,0.0
20081030,135661.0,136248.0,135058.0,135957.0,754294,1017562,0,0,0.0
20081031,136277.0,136411.0,134674.0,134667.0,867803,1057383,0,0,0.0
20081103,134802.0,135807.0,134767.0,135747.0,493598,993122,0,0,0.0
20081104,135453.0,135946.0,135313.0,135991.0,474785,984523,0,0,0.0
20081105,135732.0,136016.0,134825.0,135979.0,775552,1018198,0,0,0.0
20081106,135976.0,137050.0,135697.0,136618.0,771444,982363,0,0,0.0
20081107,136557.0,136957.0,136325.0,136827.0,404532,976610,0,0,0.0
20081110,136545.0,136992.0,136186.0,136804.0,464677,963646,0,0,0.0
20081111,136998.0,137166.0,136628.0,136932.0,464677,1021766,0,0,0.0
20081112,136893.0,137758.0,136744.0,137664.0,649367,1061488,0,0,0.0
20081113,137660.0,137851.0,137151.0,137153.0,585782,1056281,0,0,0.0
20081114,137253.0,137990.0,136884.0,137838.0,395743,1052295,0,0,0.0
20081117,137787.0,138013.0,137593.0,137954.0,395743,1042495,0,0,0.0
20081118,138066.0,138466.0,137953.0,138384.0,740651,1036829,0,0,0.0
20081119,138554.0,139349.0,138371.0,139348.0,740651,1039222,0,0,0.0
20081120,139541.0,141045.0,139545.0,141091.0,985696,1044365,0,0,0.0
20081121,140575.0,141080.0,139824.0,140278.0,935469,1080503,200903,200903,0.0
20081124,140226.0,140406.0,139173.0,139163.0,645473,45925,0,0,150.0
20081125,139460.0,140673.0,139440.0,140463.0,805237,61643,0,0,0.0
20081126,140516.0,141230.0,140392.0,141217.0,722495,80583,0,0,0.0
20081127,141027.0,141300.0,140868.0,141055.0,412729,87325,0,0,0.0
20081128,141317.0,141602.0,141297.0,141322.0,545461,119322,0,0,0.0
20081201,141630.0,143295.0,141436.0,143190.0,545461,119322,0,0,0.0
20081202,143138.0,144177.0,142957.0,144141.0,744801,181258,0,0,0.0
20081203,143799.0,144919.0,143433.0,144860.0,985611,271893,0,0,0.0
20081204,144646.0,145441.0,143503.0,144141.0,1481305,436587,0,0,0.0
20081205,144147.0,144838.0,143747.0,143688.0,2023392,671972,0,0,0.0
20081208,143602.0,143771.0,142586.0,142667.0,1335601,927749,0,0,0.0
20081209,142848.0,143191.0,141565.0,142238.0,596137,860061,0,0,0.0
20081210,142059.0,142240.0,141402.0,142041.0,520301,867426,0,0,0.0
20081211,141908.0,142437.0,141669.0,142134.0,478360,850087,0,0,0.0
20081212,142674.0,143168.0,140833.0,141496.0,660197,845545,0,0,0.0
20081215,141282.0,142344.0,141112.0,142018.0,660197,828309,0,0,0.0
20081216,142245.0,144049.0,142157.0,142703.0,390854,833322,0,0,0.0
20081217,143927.0,144873.0,143991.0,144745.0,488510,864043,0,0,0.0
20081218,144391.0,144815.0,143956.0,144490.0,577771,861282,0,0,0.0
20081219,144565.0,144885.0,143805.0,144281.0,493546,876956,0,0,0.0
20081222,143741.0,145221.0,143642.0,144896.0,235608,880454,0,0,0.0
20081223,144832.0,145233.0,144896.0,144977.0,132050,872242,0,0,0.0
20081229,145145.0,145627.0,144884.0,145348.0,132154,862244,0,0,0.0
20081230,145667.0,145639.0,144896.0,144849.0,163394,853788,0,0,0.0
20090102,144623.0,145581.0,143991.0,144698.0,428423,870328,0,0,0.0
20090105,144774.0,144862.0,143945.0,144652.0,428423,870328,0,0,0.0
20090106,144496.0,144607.0,142807.0,143294.0,766992,829044,0,0,0.0
20090107,143208.0,143470.0,142412.0,142865.0,725475,837232,0,0,0.0
20090108,142976.0,143714.0,142238.0,143503.0,608693,840190,0,0,0.0
20090109,143452.0,144909.0,143317.0,144768.0,608693,847190,0,0,0.0
20090112,144624.0,145234.0,144408.0,145232.0,439896,885935,0,0,0.0
20090113,145251.0,145536.0,145128.0,145394.0,760729,881943,0,0,0.0
20090114,145135.0,146197.0,144733.0,146137.0,696306,912430,0,0,0.0
20090115,146295.0,146765.0,145882.0,146288.0,760729,889336,0,0,0.0
20090116,145750.0,146313.0,145534.0,146033.0,696306,890178,0,0,0.0
20090119,145738.0,145756.0,144443.0,145186.0,487427,849135,0,0,0.0
20090120,145471.0,145710.0,144594.0,145639.0,537328,883855,0,0,0.0
20090121,145343.0,145629.0,144931.0,144885.0,537328,893913,0,0,0.0
20090122,144740.0,145385.0,144037.0,144258.0,864346,866551,0,0,0.0
20090123,144264.0,144457.0,142679.0,142958.0,804442,864202,0,0,0.0
20090126,143034.0,143077.0,141750.0,141972.0,614575,864579,0,0,0.0
20090127,142001.0,142949.0,141576.0,142390.0,661091,864579,0,0,0.0
20090128,142581.0,143123.0,142238.0,142784.0,614660,848338,0,0,0.0
20090129,142070.0,142961.0,141890.0,142587.0,672635,834857,0,0,0.0
20090130,142093.0,142613.0,141774.0,141984.0,738565,836358,0,0,0.0
20090202,141965.0,142915.0,141971.0,142448.0,435998,872735,0,0,0.0
20090203,142290.0,142474.0,141414.0,141763.0,435998,872735,0,0,0.0
20090204,141536.0,141720.0,141101.0,141392.0,685463,800985,0,0,0.0
20090205,141316.0,142219.0,141113.0,141856.0,685463,800985,0,0,0.0
20090206,142012.0,142381.0,141357.0,141554.0,648187,786569,0,0,0.0
20090209,141757.0,141766.0,141090.0,141183.0,440270,784258,0,0,0.0
20090210,141374.0,142358.0,141264.0,142401.0,811353,802038,0,0,0.0
20090211,142314.0,143831.0,142344.0,143666.0,895075,861956,0,0,0.0
20090212,143625.0,144875.0,143609.0,144629.0,579051,886818,0,0,0.0
20090213,144646.0,144655.0,144085.0,144339.0,579051,886744,0,0,0.0
20090216,144460.0,145281.0,144352.0,145151.0,335697,809085,0,0,0.0
20090217,145295.0,146116.0,145304.0,145986.0,751773,851439,0,0,0.0
20090218,145956.0,146209.0,145420.0,145417.0,815050,805859,0,0,0.0
20090219,145469.0,145513.0,144364.0,144814.0,815195,818720,0,0,0.0
20090220,144959.0,145826.0,144979.0,145359.0,536898,777331,0,0,0.0
20090223,145110.0,145722.0,144863.0,145603.0,647268,780988,200906,200906,0.0
20090224,145528.0,146116.0,145559.0,145522.0,599187,63368,0,0,-1270.0
20090225,145446.0,146057.0,145371.0,145393.0,823745,79012,0,0,0.0
20090226,145622.0,145577.0,144386.0,144608.0,757586,98061,0,0,0.0
20090227,144696.0,145624.0,144527.0,144819.0,937347,117236,0,0,0.0
20090302,145059.0,145671.0,145125.0,145604.0,1212000,224424,0,0,0.0
20090303,145235.0,145448.0,145031.0,145346.0,1778206,418932,0,0,0.0
20090304,145200.0,145178.0,144198.0,144397.0,1702530,601708,0,0,0.0
20090305,144462.0,146069.0,144245.0,145956.0,795225,829318,0,0,0.0
20090306,145833.0,146971.0,145898.0,146577.0,566558,874196,0,0,0.0
20090309,146747.0,147205.0,146578.0,146940.0,617424,850881,0,0,0.0
20090310,146618.0,146596.0,145816.0,145897.0,768215,818750,0,0,0.0
20090311,145915.0,145905.0,144901.0,145487.0,661937,814292,0,0,0.0
20090312,145575.0,146116.0,145522.0,145616.0,796239,823484,0,0,0.0
20090313,145364.0,145448.0,144385.0,144878.0,538677,811617,0,0,0.0
20090316,144813.0,144792.0,144256.0,144409.0,827917,799717,0,0,0.0
20090317,144133.0,144534.0,143541.0,143565.0,856180,814253,0,0,0.0
20090318,143641.0,145846.0,143189.0,145581.0,1025606,807877,0,0,0.0
20090319,145634.0,145764.0,144690.0,145182.0,649476,862079,0,0,0.0
20090320,145247.0,146127.0,145253.0,146038.0,570796,892671,0,0,0.0
20090323,145985.0,146045.0,145347.0,145428.0,753343,853808,0,0,0.0
20090324,145247.0,145283.0,144010.0,144197.0,687797,852682,0,0,0.0
20090325,144169.0,144521.0,143799.0,143974.0,534366,830082,0,0,0.0
20090326,143817.0,144474.0,143682.0,144361.0,626701,818209,0,0,0.0
20090327,144309.0,144966.0,144163.0,144291.0,558696,823003,0,0,0.0
20090330,144438.0,145610.0,144503.0,145475.0,519422,849625,0,0,0.0
20090331,145411.0,145938.0,145312.0,145885.0,573069,833346,0,0,0.0
20090401,145868.0,146067.0,145664.0,145897.0,1020952,835441,0,0,0.0
20090402,145634.0,145774.0,143835.0,143904.0,669764,823119,0,0,0.0
20090403,143618.0,144052.0,142791.0,142744.0,520840,800059,0,0,0.0
20090406,142739.0,143408.0,142779.0,143107.0,455562,842000,0,0,0.0
20090407,143278.0,143490.0,143084.0,143377.0,464844,827590,0,0,0.0
20090408,143419.0,143759.0,142943.0,143236.0,518967,803471,0,0,0.0
20090409,142950.0,143279.0,142603.0,143048.0,435678,806479,0,0,0.0
20090414,143419.0,143631.0,143213.0,143564.0,537662,788537,0,0,0.0
20090415,143771.0,144287.0,143717.0,143998.0,515304,784314,0,0,0.0
20090416,143970.0,143924.0,143353.0,143471.0,510374,780683,0,0,0.0
20090417,143642.0,143643.0,142638.0,142627.0,612352,798822,0,0,0.0
20090420,142739.0,144170.0,142732.0,144080.0,881795,791942,0,0,0.0
20090421,144134.0,144674.0,143834.0,143998.0,850365,859115,0,0,0.0
20090422,144169.0,144451.0,143330.0,143342.0,686755,799045,0,0,0.0
20090423,143349.0,143490.0,142990.0,143201.0,567226,782324,0,0,0.0
20090424,143337.0,143818.0,143213.0,143541.0,627603,805070,0,0,0.0
20090427,143853.0,144556.0,143846.0,144256.0,627603,801361,0,0,0.0
20090428,144392.0,144509.0,143811.0,143857.0,861302,814320,0,0,0.0
20090429,143923.0,144322.0,143401.0,143916.0,731730,821445,0,0,0.0
20090430,143794.0,143912.0,143295.0,143939.0,731730,835115,0,0,0.0
20090504,143700.0,143748.0,142873.0,143083.0,546538,834904,0,0,0.0
20090505,143032.0,143479.0,142861.0,143282.0,709693,806300,0,0,0.0
20090506,143641.0,143713.0,142709.0,143141.0,1160521,822412,0,0,0.0
20090507,143032.0,142987.0,141396.0,141512.0,602619,852060,0,0,0.0
20090508,141309.0,141511.0,140845.0,140973.0,602619,862017,0,0,0.0
20090511,141016.0,141781.0,141068.0,141829.0,612097,860637,0,0,0.0
20090512,141825.0,141781.0,141326.0,141501.0,634970,863724,0,0,0.0
20090513,141262.0,142379.0,141267.0,142099.0,762353,853928,0,0,0.0
20090514,142247.0,142883.0,142076.0,142521.0,762353,845629,0,0,0.0
20090515,142575.0,143035.0,141970.0,142099.0,451169,854933,0,0,0.0
20090518,142176.0,142426.0,141853.0,141794.0,451169,837219,0,0,0.0
20090519,141777.0,141735.0,141114.0,141337.0,772713,842308,0,0,0.0
20090520,141250.0,141594.0,141020.0,141583.0,664848,882060,0,0,0.0
20090521,141449.0,142391.0,141090.0,141032.0,664848,855810,200909,200909,0.0
20090522,141027.0,141231.0,140398.0,140481.0,522811,50930,0,0,-620.0
20090525,140414.0,140430.0,140115.0,140116.0,170227,52149,0,0,0.0
20090526,140143.0,140595.0,139726.0,139668.0,705542,68755,0,0,0.0
20090527,139754.0,139994.0,139337.0,139315.0,770787,104626,0,0,0.0
20090528,139200.0,139758.0,139266.0,139668.0,749367,104626,0,0,0.0
20090529,139730.0,140347.0,139631.0,140399.0,755875,151068,0,0,0.0
20090601,140083.0,140276.0,139018.0,139032.0,1020480,163646,0,0,0.0
20090602,139305.0,139675.0,139183.0,139562.0,1773836,274438,0,0,0.0
20090603,139552.0,140523.0,139324.0,140422.0,2000968,488014,0,0,0.0
20090604,140224.0,140511.0,139477.0,139491.0,1225535,717862,0,0,0.0
20090605,139494.0,139745.0,138569.0,138666.0,538327,907515,0,0,0.0
20090608,138434.0,139403.0,138463.0,139126.0,631664,873187,0,0,0.0
20090609,139259.0,139792.0,139147.0,139550.0,631779,845400,0,0,0.0
20090610,139377.0,139462.0,138829.0,139020.0,631779,873048,0,0,0.0
20090611,139047.0,139427.0,138523.0,139244.0,492662,874358,0,0,0.0
20090612,139424.0,139922.0,139466.0,139562.0,565009,870736,0,0,0.0
20090615,139789.0,140864.0,139808.0,140764.0,642769,868990,0,0,0.0
20090616,140861.0,140958.0,140574.0,141011.0,634245,868493,0,0,0.0
20090617,140837.0,141335.0,140822.0,141093.0,716305,854359,0,0,0.0
20090618,140990.0,141182.0,140327.0,140362.0,716305,854359,0,0,0.0
20090619,140483.0,141158.0,140009.0,141210.0,551923,864162,0,0,0.0
20090622,141166.0,141688.0,141011.0,141681.0,688662,852211,0,0,0.0
20090623,141732.0,141712.0,141270.0,141599.0,688662,873722,0,0,0.0
20090624,141555.0,141900.0,141518.0,141564.0,629569,880567,0,0,0.0
20090625,141390.0,142289.0,141388.0,142306.0,498368,856828,0,0,0.0
20090626,142238.0,142619.0,141977.0,142577.0,411068,869045,0,0,0.0
20090629,142627.0,142855.0,142507.0,142883.0,659403,858661,0,0,0.0
20090630,142816.0,142796.0,142354.0,142600.0,659403,847242,0,0,0.0
20090701,142686.0,142690.0,142342.0,142506.0,632025,862987,0,0,0.0
20090702,142486.0,143385.0,142483.0,143272.0,783200,907257,0,0,0.0
20090703,143311.0,143291.0,143143.0,143237.0,206610,877323,0,0,0.0
20090706,143370.0,143691.0,143343.0,143602.0,534343,884058,0,0,0.0
20090707,143594.0,143750.0,143249.0,143696.0,595878,901527,0,0,0.0
20090708,143853.0,144268.0,143673.0,144179.0,649862,908858,0,0,0.0
20090709,144030.0,144068.0,143484.0,143672.0,426355,943805,0,0,0.0
20090710,143783.0,144174.0,143578.0,144014.0,358949,954153,0,0,0.0
20090713,144125.0,144245.0,143873.0,143861.0,633591,929511,0,0,0.0
20090714,143783.0,143750.0,143201.0,143390.0,645465,873787,0,0,0.0
20090715,143430.0,143514.0,142682.0,142624.0,711536,856675,0,0,0.0
20090716,142888.0,143549.0,142588.0,143413.0,644472,896304,0,0,0.0
20090717,143371.0,143455.0,142411.0,142600.0,585069,864605,0,0,0.0
20090720,142346.0,142913.0,141904.0,142859.0,662144,864384,0,0,0.0
20090721,142817.0,143113.0,142175.0,143071.0,687946,867093,0,0,0.0
20090722,142911.0,143337.0,142670.0,142753.0,835661,856889,0,0,0.0
20090723,142675.0,142901.0,141916.0,141858.0,584510,922391,0,0,0.0
20090724,141992.0,142053.0,141621.0,141752.0,599968,904680,0,0,0.0
20090727,141556.0,141759.0,141350.0,141670.0,675836,848795,0,0,0.0
20090728,141521.0,142477.0,141421.0,142035.0,635341,829890,0,0,0.0
20090729,142193.0,142571.0,142116.0,142259.0,652405,839348,0,0,0.0
20090730,142146.0,142983.0,141880.0,142978.0,825021,890519,0,0,0.0
20090731,142782.0,144019.0,142788.0,144074.0,638903,907062,0,0,0.0
20090803,143819.0,143901.0,143142.0,143332.0,637729,878875,0,0,0.0
20090804,143301.0,143701.0,143166.0,143202.0,825990,872460,0,0,0.0
20090805,143254.0,143524.0,142730.0,142837.0,841805,850694,0,0,0.0
20090806,142924.0,143736.0,142695.0,142896.0,714310,829554,0,0,0.0
20090807,142794.0,143100.0,141446.0,141529.0,393699,873394,0,0,0.0
20090810,141380.0,142028.0,141399.0,142000.0,562644,840129,0,0,0.0
20090811,141816.0,142240.0,141705.0,142000.0,566830,852819,0,0,0.0
20090812,142063.0,142499.0,141823.0,142024.0,686706,863962,0,0,0.0
20090813,141922.0,142676.0,141599.0,142613.0,592931,892388,0,0,0.0
20090814,142558.0,143618.0,142624.0,143556.0,546593,921454,0,0,0.0
20090817,143913.0,144089.0,143708.0,143886.0,541904,905800,0,0,0.0
20090818,143854.0,143948.0,143567.0,143851.0,648585,889623,0,0,0.0
20090819,144031.0,144560.0,144062.0,144369.0,546330,867396,0,0,0.0
20090820,144208.0,144513.0,143956.0,144393.0,649120,888410,0,0,0.0
20090821,144609.0,144690.0,143638.0,143674.0,562188,845559,200912,200912,0.0
20090824,143619.0,144042.0,143449.0,144086.0,503841,25835,0,0,-1360.0
20090825,144048.0,144352.0,143973.0,144360.0,721391,38956,0,0,0.0
20090826,144334.0,144662.0,144140.0,144670.0,648021,50701,0,0,0.0
20090827,144680.0,144710.0,144223.0,144301.0,527608,68495,0,0,0.0
20090828,144394.0,144603.0,143973.0,144599.0,337419,78734,0,0,0.0
20090831,144787.0,144805.0,144176.0,144504.0,925414,97185,0,0,0.0
20090901,144549.0,144734.0,144128.0,144671.0,1242809,170617,0,0,0.0
20090902,144716.0,144948.0,144593.0,144933.0,1739131,328288,0,0,0.0
20090903,144752.0,144722.0,144367.0,144683.0,1835647,592319,0,0,0.0
20090904,144621.0,144865.0,144260.0,144361.0,1835647,592319,0,0,0.0
20090907,144454.0,144817.0,144105.0,144850.0,726438,838025,0,0,0.0
20090908,144811.0,144829.0,144272.0,144207.0,995004,838439,0,0,0.0
20090909,144263.0,144519.0,143306.0,143564.0,857370,843450,0,0,0.0
20090910,143477.0,144436.0,143246.0,144398.0,762070,849947,0,0,0.0
20090911,144287.0,144996.0,144259.0,144827.0,501460,903986,0,0,0.0
20090914,144871.0,144853.0,144605.0,144553.0,821550,916539,0,0,0.0
20090915,144502.0,144567.0,143973.0,144255.0,902320,892555,0,0,0.0
20090916,144216.0,144496.0,143687.0,143790.0,792991,888025,0,0,0.0
20090917,143739.0,143781.0,143341.0,143790.0,589480,920505,0,0,0.0
20090918,143775.0,144079.0,143138.0,143194.0,603530,906877,0,0,0.0
20090921,143191.0,143567.0,143090.0,143265.0,766260,917167,0,0,0.0
20090922,143131.0,143388.0,142864.0,143241.0,716910,904890,0,0,0.0
20090923,143155.0,143888.0,143007.0,143944.0,873720,918258,0,0,0.0
20090924,143929.0,144376.0,143829.0,144242.0,651100,919029,0,0,0.0
20090925,144155.0,144948.0,144163.0,144969.0,552120,947751,0,0,0.0
20090928,145120.0,145198.0,144711.0,144874.0,813710,950719,0,0,0.0
20090929,144858.0,145115.0,144532.0,145112.0,888410,953096,0,0,0.0
20090930,145013.0,145306.0,144925.0,144957.0,1045400,958246,0,0,0.0
20091001,145025.0,145961.0,144842.0,145946.0,938480,987297,0,0,0.0
20091002,146097.0,146461.0,146010.0,146149.0,515720,958507,0,0,0.0
20091005,146192.0,146270.0,146070.0,146066.0,595270,984046,0,0,0.0
