Date,Open,High,Low,Close,Volume,OI,P,R,RINFO
20151027,19370.0,19881.0,19075.0,19419.0,42989,230632,0,0,0.0
20151028,19524.0,19658.0,18608.0,18882.0,59234,233848,0,0,0.0
20151029,18917.0,19496.0,18386.0,18590.0,45380,240128,0,0,0.0
20151030,18594.0,19280.0,18042.0,19104.0,70509,241876,0,0,0.0
20151102,18725.0,18918.0,18463.0,18782.0,53960,241523,0,0,0.0
20151103,18848.0,19211.0,18700.0,18897.0,55194,244361,0,0,0.0
20151104,19032.0,19319.0,18677.0,18759.0,55680,250836,0,0,0.0
20151105,18809.0,19666.0,18623.0,19480.0,71205,255165,0,0,0.0
20151106,19516.0,19766.0,19067.0,19426.0,82823,256503,0,0,0.0
20151109,19485.0,19597.0,18547.0,18789.0,91812,262791,0,0,0.0
20151110,18909.0,19312.0,18685.0,19058.0,86567,272633,0,0,0.0
20151111,19155.0,19366.0,18662.0,18812.0,90484,278509,0,0,0.0
20151112,18909.0,19243.0,18593.0,18758.0,83917,299443,0,0,0.0
20151113,18986.0,19620.0,18884.0,19379.0,79271,323058,0,0,0.0
20151116,19947.0,20028.0,19175.0,19594.0,86122,331566,0,0,0.0
20151117,19255.0,19658.0,18846.0,19387.0,81309,336492,201601,201601,0.0
20151118,19516.0,19658.0,18900.0,19065.0,17697,72598,0,0,530.0
20151119,19012.0,19235.0,18285.0,18464.0,23522,74894,0,0,0.0
20151120,18462.0,18533.0,17438.0,17563.0,28037,78160,0,0,0.0
20151123,17415.0,18050.0,17048.0,17924.0,19285,80487,0,0,0.0
20151124,17867.0,17990.0,17250.0,17819.0,23849,82381,0,0,0.0
20151125,17762.0,18073.0,17415.0,17646.0,18734,84887,0,0,0.0
20151127,17596.0,17718.0,16920.0,17015.0,11082,87530,0,0,0.0
20151130,16775.0,17356.0,16695.0,17203.0,19112,89632,0,0,0.0
20151201,17279.0,17431.0,16837.0,17165.0,34706,93115,0,0,0.0
20151202,17083.0,17174.0,16530.0,16677.0,32993,91958,0,0,0.0
20151203,16752.0,16993.0,16380.0,16767.0,30885,91790,0,0,0.0
20151204,16963.0,17084.0,16680.0,16880.0,28531,92163,0,0,0.0
20151207,16850.0,16888.0,15946.0,16016.0,71762,92158,0,0,0.0
20151208,16014.0,16201.0,15556.0,15978.0,60476,108228,0,0,0.0
20151209,16142.0,16382.0,15721.0,15903.0,68347,118329,0,0,0.0
20151210,15976.0,16224.0,15451.0,15587.0,78962,132808,0,0,0.0
20151211,15517.0,15590.0,15151.0,15399.0,63927,152459,0,0,0.0
20151214,14885.0,14979.0,14454.0,14715.0,54612,168043,0,0,0.0
20151215,14765.0,14858.0,13967.0,14167.0,80293,180421,0,0,0.0
20151216,14080.0,14526.0,13802.0,14017.0,84643,199250,0,0,0.0
20151217,14321.0,14564.0,13929.0,14070.0,103231,209034,201602,201602,0.0
20151218,14035.0,14406.0,13554.0,14055.0,51773,207250,0,0,1010.0
20151221,14406.0,14987.0,14001.0,14718.0,58192,208883,0,0,0.0
20151222,14785.0,14944.0,14299.0,14497.0,30465,209803,0,0,0.0
20151223,14635.0,15224.0,14285.0,14975.0,35974,210758,0,0,0.0
20151228,15835.0,16593.0,15392.0,16401.0,55470,212255,0,0,0.0
20151229,16492.0,17303.0,16343.0,17085.0,60752,211725,0,0,0.0
20151230,16821.0,16945.0,15811.0,16073.0,47454,210319,0,0,0.0
20151231,16507.0,17217.0,16393.0,16843.0,44284,211014,0,0,0.0
20160104,17064.0,17152.0,16159.0,16750.0,46743,210204,0,0,0.0
20160105,16550.0,16973.0,16187.0,16721.0,45899,209248,0,0,0.0
20160106,16929.0,17095.0,16116.0,16315.0,65249,209883,0,0,0.0
20160107,16543.0,17461.0,16293.0,17063.0,74674,216346,0,0,0.0
20160108,17193.0,17870.0,16960.0,17612.0,85276,217602,0,0,0.0
20160111,17479.0,17805.0,16683.0,17028.0,82547,223086,0,0,0.0
20160112,16858.0,16945.0,15959.0,16116.0,79835,227517,0,0,0.0
20160113,16194.0,16658.0,16087.0,16323.0,71824,231925,0,0,0.0
20160114,16394.0,16622.0,15349.0,15539.0,77671,236345,0,0,0.0
20160115,15608.0,15733.0,14987.0,15161.0,61982,241487,201603,201603,0.0
20160119,14937.0,15668.0,14739.0,15040.0,33038,112872,0,0,670.0
20160120,15069.0,15459.0,14801.0,15178.0,30214,116904,0,0,0.0
20160121,15256.0,15702.0,14938.0,15316.0,47273,118801,0,0,0.0
20160122,15381.0,15639.0,15048.0,15364.0,22470,120237,0,0,0.0
20160125,15513.0,15646.0,14904.0,15481.0,35186,121023,0,0,0.0
20160126,15416.0,15931.0,15138.0,15481.0,35220,121726,0,0,0.0
20160127,15464.0,15855.0,15214.0,15412.0,44724,122008,0,0,0.0
20160128,15339.0,15834.0,14870.0,15467.0,55801,122659,0,0,0.0
20160129,15768.0,16321.0,15585.0,16109.0,64057,124649,0,0,0.0
20160201,15636.0,15848.0,15124.0,15377.0,71108,127974,0,0,0.0
20160202,15304.0,15382.0,14196.0,14645.0,79540,128733,0,0,0.0
20160203,14702.0,14909.0,14333.0,14666.0,51934,125862,0,0,0.0
20160204,14730.0,14798.0,14051.0,14245.0,61048,129547,0,0,0.0
20160205,14335.0,14944.0,14223.0,14763.0,78765,136864,0,0,0.0
20160208,14999.0,15459.0,14849.0,15122.0,94037,147692,0,0,0.0
20160209,15020.0,15153.0,14602.0,14846.0,72014,165089,0,0,0.0
20160210,14875.0,15014.0,14306.0,14583.0,80277,180399,0,0,0.0
20160211,14619.0,14979.0,14072.0,14238.0,87398,192219,0,0,0.0
20160212,14308.0,14548.0,13859.0,14024.0,60596,212047,0,0,0.0
20160216,13948.0,14138.0,13378.0,13603.0,68177,225451,0,0,0.0
20160217,13713.0,14103.0,13467.0,13893.0,62781,232784,201604,201604,0.0
20160218,13948.0,14075.0,13330.0,13409.0,31247,179604,0,0,630.0
20160219,13465.0,13603.0,12917.0,13014.0,31214,182429,0,0,0.0
20160222,12935.0,13239.0,12697.0,12940.0,26874,185029,0,0,0.0
20160223,13036.0,13178.0,12624.0,12733.0,27524,187171,0,0,0.0
20160224,12761.0,13023.0,12531.0,12773.0,25595,190895,0,0,0.0
20160225,12815.0,12875.0,12198.0,12492.0,53561,190030,0,0,0.0
20160226,12553.0,12727.0,12032.0,12532.0,32911,194666,0,0,0.0
20160229,11969.0,12397.0,11839.0,12097.0,83589,196374,0,0,0.0
20160301,12097.0,12667.0,11919.0,12365.0,87824,197041,0,0,0.0
20160302,12406.0,12505.0,11832.0,12044.0,43255,203929,0,0,0.0
20160303,12070.0,12249.0,11712.0,11823.0,59047,209901,0,0,0.0
20160304,11795.0,12107.0,11552.0,11957.0,38800,208946,0,0,0.0
20160307,11748.0,12411.0,11525.0,11970.0,85136,213276,0,0,0.0
20160308,12064.0,12330.0,11798.0,12064.0,88300,223103,0,0,0.0
20160309,12151.0,12586.0,11998.0,12352.0,83471,232624,0,0,0.0
20160310,12527.0,12856.0,12198.0,12600.0,96096,247748,0,0,0.0
20160311,12728.0,13133.0,12564.0,12814.0,79623,265274,0,0,0.0
20160314,12856.0,13140.0,12444.0,12807.0,58512,284585,0,0,0.0
20160315,12876.0,13450.0,12684.0,13014.0,64249,291892,0,0,0.0
20160316,13037.0,13288.0,12711.0,13081.0,59964,304929,0,0,0.0
20160317,13118.0,13666.0,12764.0,13456.0,94018,307425,201605,201605,0.0
20160318,13494.0,13700.0,13077.0,13275.0,23922,81714,0,0,1010.0
20160321,13251.0,13424.0,12539.0,12727.0,32575,78084,0,0,0.0
20160322,12682.0,13122.0,12463.0,12956.0,24302,81099,0,0,0.0
20160323,13008.0,13315.0,12406.0,12568.0,26933,83326,0,0,0.0
20160324,12573.0,12872.0,12374.0,12664.0,23204,82678,0,0,0.0
20160328,12662.0,13193.0,12336.0,13040.0,18844,84666,0,0,0.0
20160329,13173.0,13514.0,12836.0,13352.0,33011,85704,0,0,0.0
20160330,13326.0,13668.0,13146.0,13435.0,26049,87467,0,0,0.0
20160331,13460.0,13700.0,12867.0,13078.0,53155,90244,0,0,0.0
20160401,13140.0,13392.0,12804.0,13065.0,29140,94434,0,0,0.0
20160404,13255.0,13906.0,13121.0,13307.0,40796,100524,0,0,0.0
20160405,13396.0,13675.0,12817.0,13052.0,38744,103127,0,0,0.0
20160406,13006.0,13097.0,12602.0,12759.0,43685,104537,0,0,0.0
20160407,12731.0,13528.0,12577.0,13377.0,73171,111923,0,0,0.0
20160408,13383.0,13637.0,13096.0,13224.0,56427,126891,0,0,0.0
20160411,13031.0,13116.0,12634.0,12740.0,73859,141383,0,0,0.0
20160412,12878.0,13508.0,12710.0,13262.0,88391,163617,0,0,0.0
20160413,13306.0,13662.0,13153.0,13491.0,79454,189397,0,0,0.0
20160414,13574.0,13675.0,12982.0,13134.0,61622,207359,0,0,0.0
20160415,13107.0,13225.0,12577.0,12714.0,71202,219504,201606,201606,0.0
20160418,12653.0,13167.0,12495.0,13026.0,25872,201242,0,0,1080.0
20160419,13004.0,14015.0,12837.0,13836.0,44883,202013,0,0,0.0
20160420,13889.0,14290.0,13558.0,13794.0,50803,200868,0,0,0.0
20160421,13822.0,14253.0,13624.0,14048.0,48199,200234,0,0,0.0
20160422,14070.0,14674.0,13840.0,14411.0,59634,201795,0,0,0.0
20160425,14452.0,14814.0,13726.0,13976.0,35515,204858,0,0,0.0
20160426,14064.0,14234.0,13588.0,13873.0,46417,204581,0,0,0.0
20160427,13973.0,14240.0,13564.0,13940.0,80316,206184,0,0,0.0
20160428,13937.0,14039.0,13396.0,13626.0,84937,207525,0,0,0.0
20160429,13531.0,14295.0,13318.0,14043.0,98786,207806,0,0,0.0
20160502,13767.0,14002.0,13234.0,13414.0,60841,209148,0,0,0.0
20160503,13537.0,13868.0,13288.0,13632.0,46033,209214,0,0,0.0
20160504,13622.0,14118.0,13378.0,13886.0,44659,211123,0,0,0.0
20160505,13955.0,14203.0,13378.0,13535.0,48983,211803,0,0,0.0
20160506,13573.0,13831.0,13276.0,13565.0,61148,214907,0,0,0.0
20160509,13615.0,13837.0,13318.0,13480.0,56898,219675,0,0,0.0
20160510,13524.0,14051.0,13354.0,13819.0,72439,222951,0,0,0.0
20160511,13912.0,14106.0,13492.0,13916.0,77994,233087,0,0,0.0
