permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,balance,margin_available
460,Paper,Paper,2.0,USD,IDEALPRO,460.0,,,1.0,112.995,50000.0,0.0,42.0,BOT,USD,JPY,20160315  05:33:54,,9950.50217081,1766730.85506
461,Paper,Paper,2.0,USD,IDEALPRO,461.0,,,1.0,0.74735,50000.0,0.0,-4.5,BOT,AUD,USD,20160315  05:34:01,,9946.00217081,1804098.35506
462,Paper,Paper,2.0,USD,IDEALPRO,462.0,,,1.0,113.085,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  05:43:02,,9944.00217081,1754340.95506
463,Paper,Paper,2.0,USD,IDEALPRO,463.0,,,1.0,0.74655,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160315  05:43:10,,9942.00217081,1717013.45506
464,Paper,Paper,2.0,USD,IDEALPRO,464.0,,,1.0,0.987056150399,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  05:52:56,,9940.00217081,1667031.01906
465,Paper,Paper,2.0,USD,IDEALPRO,465.0,,,1.0,113.085,50000.0,0.0,0.200000000004,BOT,USD,JPY,20160315  05:53:01,,9940.20217081,1716788.41906
466,Paper,Paper,2.0,USD,IDEALPRO,466.0,,,1.0,1.33525,50000.0,0.0,-157.0855,SLD,USD,CAD,20160315  05:53:05,,9783.11667081,1766841.79706
467,Paper,Paper,2.0,USD,IDEALPRO,467.0,,,1.0,0.987056150399,50000.0,-50000.0,76.1342283066,BOT,USD,CHF,20160315  06:02:23,,9859.25089912,1816796.70883
468,Paper,Paper,2.0,USD,IDEALPRO,468.0,,,1.0,113.145,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  06:02:28,,9857.25089912,1767012.90883
469,Paper,Paper,2.0,USD,IDEALPRO,469.0,,,1.0,1.33965,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  06:02:32,,9855.25089912,1716950.18833
470,Paper,Paper,2.0,USD,IDEALPRO,470.0,,,1.0,113.145,50000.0,0.0,-15.2,BOT,USD,JPY,20160315  06:06:56,,9840.05089912,1766733.98833
471,Paper,Paper,2.0,USD,IDEALPRO,471.0,,,1.0,113.08,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  06:11:58,,9838.05089912,1716978.78833
472,Paper,Paper,2.0,USD,IDEALPRO,472.0,,,1.0,1.11081676713,50000.0,-2000.0,-130.3383565,BOT,EUR,USD,20160315  06:17:13,,9707.71254262,1772519.62669
473,Paper,Paper,2.0,USD,IDEALPRO,473.0,,,1.0,125.31,50000.0,50000.0,-2.0,BOT,EUR,JPY,20160315  06:17:17,,9705.71254262,1717383.22669
474,Paper,Paper,2.0,USD,IDEALPRO,474.0,,,1.0,113.08,50000.0,0.0,-8.6,BOT,USD,JPY,20160315  06:17:22,,9697.11254262,1767138.42669
475,Paper,Paper,2.0,USD,IDEALPRO,475.0,,,1.0,0.74655,50000.0,0.0,-29.5,BOT,AUD,USD,20160315  06:17:26,,9667.61254262,1804465.92669
476,Paper,Paper,2.0,USD,IDEALPRO,476.0,,,1.0,1.10882949104,50000.0,-52000.0,-2.0,SLD,EUR,USD,20160315  06:22:04,,9665.61254262,1749028.42669
477,Paper,Paper,2.0,USD,IDEALPRO,477.0,,,1.0,125.31,50000.0,0.0,-15.2,SLD,EUR,JPY,20160315  06:22:07,,9650.41254262,1804178.02669
478,Paper,Paper,2.0,USD,IDEALPRO,478.0,,,1.0,0.7459,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160315  06:22:13,,9648.41254262,1766883.02669
479,Paper,Paper,2.0,USD,IDEALPRO,479.0,,,1.0,1.10882949104,50000.0,-2000.0,11.525448,BOT,EUR,USD,20160315  06:26:49,,9659.93799062,1822324.50124
480,Paper,Paper,2.0,USD,IDEALPRO,480.0,,,1.0,125.35,50000.0,50000.0,-2.0,BOT,EUR,JPY,20160315  06:26:52,,9657.93799062,1767170.50124
481,Paper,Paper,2.0,USD,IDEALPRO,481.0,,,1.0,0.9875280752,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  06:26:56,,9655.93799062,1717167.82124
482,Paper,Paper,2.0,USD,IDEALPRO,482.0,,,1.0,0.9875280752,50000.0,-50000.0,49.719614128,BOT,USD,CHF,20160315  06:32:08,,9705.65760475,1767146.61713
483,Paper,Paper,2.0,USD,IDEALPRO,483.0,,,1.0,113.05,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  06:37:59,,9703.65760475,1717404.61713
484,Paper,Paper,2.0,USD,IDEALPRO,484.0,,,1.0,0.9881140376,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  06:42:35,,9701.65760475,1667366.51013
485,Paper,Paper,2.0,USD,IDEALPRO,485.0,,,1.0,0.9881140376,50000.0,-50000.0,37.777557064,BOT,USD,CHF,20160315  06:47:49,,9739.43516181,1717374.96157
486,Paper,Paper,2.0,USD,IDEALPRO,486.0,,,1.0,0.9888570188,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  06:52:14,,9737.43516181,1667291.30557
487,Paper,Paper,2.0,USD,IDEALPRO,487.0,,,1.0,113.05,50000.0,0.0,28.8,BOT,USD,JPY,20160315  06:52:19,,9766.23516181,1717033.30557
488,Paper,Paper,2.0,USD,IDEALPRO,488.0,,,1.0,1.10841651889,50000.0,-52000.0,-2.0,SLD,EUR,USD,20160315  06:58:14,,9764.23516181,1661613.30557
489,Paper,Paper,2.0,USD,IDEALPRO,489.0,,,1.0,125.35,50000.0,0.0,-4.2,SLD,EUR,JPY,20160315  06:58:17,,9760.03516181,1716769.50557
490,Paper,Paper,2.0,USD,IDEALPRO,490.0,,,1.0,0.9888570188,50000.0,-50000.0,-4.885721468,BOT,USD,CHF,20160315  06:58:22,,9755.14944034,1766815.55929
491,Paper,Paper,2.0,USD,IDEALPRO,491.0,,,1.0,113.1,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  06:58:27,,9753.14944034,1717051.55929
492,Paper,Paper,2.0,USD,IDEALPRO,492.0,,,1.0,1.10841651889,50000.0,-2000.0,32.1740555,BOT,EUR,USD,20160315  07:07:52,,9785.32349584,1772472.38523
493,Paper,Paper,2.0,USD,IDEALPRO,493.0,,,1.0,125.415,50000.0,50000.0,-2.0,BOT,EUR,JPY,20160315  07:07:55,,9783.32349584,1717289.78523
494,Paper,Paper,2.0,USD,IDEALPRO,494.0,,,1.0,0.9885035094,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  07:08:00,,9781.32349584,1667279.51373
495,Paper,Paper,2.0,USD,IDEALPRO,495.0,,,1.0,0.9885035094,50000.0,-50000.0,-19.891110734,BOT,USD,CHF,20160315  07:22:48,,9761.43238511,1717307.67634
496,Paper,Paper,2.0,USD,IDEALPRO,496.0,,,1.0,113.1,50000.0,0.0,-32.8,BOT,USD,JPY,20160315  07:22:51,,9728.63238511,1767071.67634
497,Paper,Paper,2.0,USD,IDEALPRO,497.0,,,1.0,0.7459,50000.0,0.0,-2.0,BOT,AUD,USD,20160315  07:32:19,,9726.63238511,1804366.67634
498,Paper,Paper,2.0,USD,IDEALPRO,498.0,,,1.0,0.9881017547,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  07:38:15,,9724.63238511,1754379.17934
499,Paper,Paper,2.0,USD,IDEALPRO,499.0,,,1.0,113.04,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  07:38:18,,9722.63238511,1704641.57934
500,Paper,Paper,2.0,USD,IDEALPRO,500.0,,,1.0,0.9881017547,50000.0,-50000.0,-37.515805367,BOT,USD,CHF,20160315  07:48:38,,9685.11657974,1754649.40915
501,Paper,Paper,2.0,USD,IDEALPRO,501.0,,,1.0,113.04,50000.0,0.0,-21.8,BOT,USD,JPY,20160315  07:48:42,,9663.31657974,1804387.00915
502,Paper,Paper,2.0,USD,IDEALPRO,502.0,,,1.0,1.33965,50000.0,0.0,111.9785,SLD,USD,CAD,20160315  07:48:47,,9775.29507974,1854335.75115
503,Paper,Paper,2.0,USD,IDEALPRO,503.0,,,1.0,0.98762587735,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  07:57:39,,9773.29507974,1804376.08965
504,Paper,Paper,2.0,USD,IDEALPRO,504.0,,,1.0,0.98762587735,50000.0,-50000.0,-18.4926526835,BOT,USD,CHF,20160315  08:03:00,,9754.80242706,1854359.8353
505,Paper,Paper,2.0,USD,IDEALPRO,505.0,,,1.0,0.7458,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160315  08:11:43,,9752.80242706,1817069.8353
506,Paper,Paper,2.0,USD,IDEALPRO,506.0,,,1.0,0.987162938675,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  08:21:22,,9750.80242706,1767132.9483
507,Paper,Paper,2.0,USD,IDEALPRO,507.0,,,1.0,0.987162938675,50000.0,-50000.0,-22.8988263418,BOT,USD,CHF,20160315  08:26:46,,9727.90360072,1817093.26463
508,Paper,Paper,2.0,USD,IDEALPRO,508.0,,,1.0,112.88,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  08:26:52,,9725.90360072,1767426.06463
509,Paper,Paper,2.0,USD,IDEALPRO,509.0,,,1.0,112.88,50000.0,0.0,-79.0,BOT,USD,JPY,20160315  08:36:52,,9646.90360072,1817093.26463
510,Paper,Paper,2.0,USD,IDEALPRO,510.0,,,1.0,0.7458,50000.0,0.0,-52.0,BOT,AUD,USD,20160315  08:36:55,,9594.90360072,1854383.26463
511,Paper,Paper,2.0,USD,IDEALPRO,511.0,,,1.0,0.7455,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160315  08:41:39,,9592.90360072,1817108.26463
512,Paper,Paper,2.0,USD,IDEALPRO,512.0,,,1.0,112.69,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  08:46:36,,9590.90360072,1767524.66463
513,Paper,Paper,2.0,USD,IDEALPRO,513.0,,,1.0,112.69,50000.0,0.0,28.8,BOT,USD,JPY,20160315  08:52:07,,9619.70360072,1817108.26463
514,Paper,Paper,2.0,USD,IDEALPRO,514.0,,,1.0,0.7455,50000.0,0.0,3.0,BOT,AUD,USD,20160315  08:52:11,,9622.70360072,1854383.26463
515,Paper,Paper,2.0,USD,IDEALPRO,515.0,,,1.0,1.33655,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  08:52:14,,9620.70360072,1804436.39113
516,Paper,Paper,2.0,USD,IDEALPRO,516.0,,,1.0,0.986556469338,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  08:56:32,,9618.70360072,1754537.46163
517,Paper,Paper,2.0,USD,IDEALPRO,517.0,,,1.0,1.33655,50000.0,0.0,78.3455,SLD,USD,CAD,20160315  09:02:23,,9697.04910072,1804403.98963
518,Paper,Paper,2.0,USD,IDEALPRO,518.0,,,1.0,0.7466,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160315  09:12:32,,9695.04910072,1767073.98963
519,Paper,Paper,2.0,USD,IDEALPRO,519.0,,,1.0,1.3354,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  09:12:36,,9693.04910072,1717170.09163
520,Paper,Paper,2.0,USD,IDEALPRO,520.0,,,1.0,0.986556469338,50000.0,-50000.0,-30.1629131962,BOT,USD,CHF,20160315  09:18:02,,9662.88618752,1767099.71454
521,Paper,Paper,2.0,USD,IDEALPRO,521.0,,,1.0,112.805,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  09:18:05,,9660.88618752,1717465.51454
522,Paper,Paper,2.0,USD,IDEALPRO,522.0,,,1.0,1.11046794303,50000.0,-52000.0,-2.0,SLD,EUR,USD,20160315  09:28:27,,9658.88618752,1661938.01454
523,Paper,Paper,2.0,USD,IDEALPRO,523.0,,,1.0,125.415,50000.0,0.0,-21.8,SLD,EUR,JPY,20160315  09:28:30,,9637.08618752,1717140.41454
524,Paper,Paper,2.0,USD,IDEALPRO,524.0,,,1.0,1.4187,50000.0,50000.0,-2.0,BOT,GBP,USD,20160315  09:28:33,,9635.08618752,1646205.41454
525,Paper,Paper,2.0,USD,IDEALPRO,525.0,,,1.0,0.986528234669,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  09:28:36,,9633.08618752,1596278.64954
526,Paper,Paper,2.0,USD,IDEALPRO,526.0,,,1.0,112.805,50000.0,0.0,66.2,BOT,USD,JPY,20160315  09:28:41,,9699.28618752,1645912.84954
527,Paper,Paper,2.0,USD,IDEALPRO,527.0,,,1.0,112.85,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  09:52:06,,9697.28618752,1596258.84954
528,Paper,Paper,2.0,USD,IDEALPRO,528.0,,,1.0,0.986528234669,50000.0,-50000.0,-46.4474565981,BOT,USD,CHF,20160315  10:08:12,,9650.83873092,1646187.0435
529,Paper,Paper,2.0,USD,IDEALPRO,529.0,,,1.0,112.85,50000.0,0.0,-54.8,BOT,USD,JPY,20160315  10:08:16,,9596.03873092,1695841.0435
530,Paper,Paper,2.0,USD,IDEALPRO,530.0,,,1.0,1.3354,50000.0,0.0,-15.0795,SLD,USD,CAD,20160315  10:08:20,,9580.95923092,1745758.021
531,Paper,Paper,2.0,USD,IDEALPRO,531.0,,,1.0,1.11046794303,50000.0,-2000.0,29.6028485,BOT,EUR,USD,20160315  10:23:10,,9610.56207942,1801281.41815
532,Paper,Paper,2.0,USD,IDEALPRO,532.0,,,1.0,125.36,50000.0,50000.0,-2.0,BOT,EUR,JPY,20160315  10:23:13,,9608.56207942,1746123.01815
533,Paper,Paper,2.0,USD,IDEALPRO,533.0,,,1.0,112.855,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  10:23:31,,9606.56207942,1696466.81815
534,Paper,Paper,2.0,USD,IDEALPRO,534.0,,,1.0,112.855,50000.0,0.0,79.4,BOT,USD,JPY,20160315  10:33:07,,9685.96207942,1746123.01815
535,Paper,Paper,2.0,USD,IDEALPRO,535.0,,,1.0,1.3371,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  10:33:27,,9683.96207942,1696155.59115
536,Paper,Paper,2.0,USD,IDEALPRO,536.0,,,1.0,1.10867184396,50000.0,-52000.0,-2.0,SLD,EUR,USD,20160315  10:42:58,,9681.96207942,1640725.59115
537,Paper,Paper,2.0,USD,IDEALPRO,537.0,,,1.0,125.36,50000.0,0.0,33.2,SLD,EUR,JPY,20160315  10:43:02,,9715.16207942,1695848.79115
538,Paper,Paper,2.0,USD,IDEALPRO,538.0,,,1.0,1.4187,50000.0,0.0,160.5,SLD,GBP,USD,20160315  10:43:09,,9875.66207942,1766621.29115
539,Paper,Paper,2.0,USD,IDEALPRO,539.0,,,1.0,113.01,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  10:43:14,,9873.66207942,1716896.89115
540,Paper,Paper,2.0,USD,IDEALPRO,540.0,,,1.0,0.986939117335,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  10:53:12,,9871.66207942,1666927.10765
541,Paper,Paper,2.0,USD,IDEALPRO,541.0,,,1.0,113.01,50000.0,0.0,-17.4,BOT,USD,JPY,20160315  10:53:16,,9854.26207942,1716651.50765
542,Paper,Paper,2.0,USD,IDEALPRO,542.0,,,1.0,1.3371,50000.0,0.0,-39.37,SLD,USD,CAD,20160315  10:53:22,,9814.89207942,1766656.30465
543,Paper,Paper,2.0,USD,IDEALPRO,543.0,,,1.0,113.0,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  11:02:35,,9812.89207942,1716936.30465
544,Paper,Paper,2.0,USD,IDEALPRO,544.0,,,1.0,0.986939117335,50000.0,-50000.0,16.2642716756,BOT,USD,CHF,20160315  11:06:48,,9829.1563511,1766885.29338
545,Paper,Paper,2.0,USD,IDEALPRO,545.0,,,1.0,1.33825,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  11:06:53,,9827.1563511,1716874.89088
546,Paper,Paper,2.0,USD,IDEALPRO,546.0,,,1.0,1.10867184396,50000.0,-2000.0,34.407802,BOT,EUR,USD,20160315  11:11:47,,9861.5641531,1772308.48308
547,Paper,Paper,2.0,USD,IDEALPRO,547.0,,,1.0,125.33,50000.0,50000.0,-2.0,BOT,EUR,JPY,20160315  11:11:50,,9859.5641531,1717163.28308
548,Paper,Paper,2.0,USD,IDEALPRO,548.0,,,1.0,1.33825,50000.0,0.0,-13.211,SLD,USD,CAD,20160315  11:11:57,,9846.3531531,1767184.89658
549,Paper,Paper,2.0,USD,IDEALPRO,549.0,,,1.0,113.0,50000.0,0.0,-10.8,BOT,USD,JPY,20160315  11:21:51,,9835.5531531,1816904.89658
550,Paper,Paper,2.0,USD,IDEALPRO,550.0,,,1.0,1.33905,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  11:21:55,,9833.5531531,1766864.59808
551,Paper,Paper,2.0,USD,IDEALPRO,551.0,,,1.0,112.96,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  11:26:35,,9831.5531531,1717162.19808
552,Paper,Paper,2.0,USD,IDEALPRO,552.0,,,1.0,0.7466,50000.0,0.0,-44.5,BOT,AUD,USD,20160315  11:32:27,,9787.0531531,1754492.19808
553,Paper,Paper,2.0,USD,IDEALPRO,553.0,,,1.0,0.986444558668,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  11:38:13,,9785.0531531,1704593.26858
554,Paper,Paper,2.0,USD,IDEALPRO,554.0,,,1.0,112.96,50000.0,0.0,2.4,BOT,USD,JPY,20160315  11:38:17,,9787.4531531,1754295.66858
555,Paper,Paper,2.0,USD,IDEALPRO,555.0,,,1.0,0.986444558668,50000.0,-50000.0,-54.8651141875,BOT,USD,CHF,20160315  12:01:48,,9732.58803891,1804219.62769
556,Paper,Paper,2.0,USD,IDEALPRO,556.0,,,1.0,1.33905,50000.0,0.0,117.584,SLD,USD,CAD,20160315  12:06:53,,9850.17203891,1854140.34219
557,Paper,Paper,2.0,USD,IDEALPRO,557.0,,,1.0,112.885,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  12:11:48,,9848.17203891,1804470.94219
558,Paper,Paper,2.0,USD,IDEALPRO,558.0,,,1.0,1.33685,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  12:11:52,,9846.17203891,1754512.85769
559,Paper,Paper,2.0,USD,IDEALPRO,559.0,,,1.0,0.986247279334,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  12:17:05,,9844.17203891,1704608.86719
560,Paper,Paper,2.0,USD,IDEALPRO,560.0,,,1.0,112.885,50000.0,0.0,-4.2,BOT,USD,JPY,20160315  12:21:52,,9839.97203891,1754278.26719
561,Paper,Paper,2.0,USD,IDEALPRO,561.0,,,1.0,112.935,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  12:26:35,,9837.97203891,1704586.86719
562,Paper,Paper,2.0,USD,IDEALPRO,562.0,,,1.0,0.986247279334,50000.0,-50000.0,10.7901929063,BOT,USD,CHF,20160315  12:32:47,,9848.76223182,1754500.842
563,Paper,Paper,2.0,USD,IDEALPRO,563.0,,,1.0,112.935,50000.0,0.0,-4.2,BOT,USD,JPY,20160315  12:33:02,,9844.56223182,1804192.242
564,Paper,Paper,2.0,USD,IDEALPRO,564.0,,,1.0,1.33685,50000.0,0.0,14.8165,SLD,USD,CAD,20160315  12:33:05,,9859.37873182,1854133.51
565,Paper,Paper,2.0,USD,IDEALPRO,565.0,,,1.0,112.96,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  12:41:46,,9857.37873182,1804431.11
566,Paper,Paper,2.0,USD,IDEALPRO,566.0,,,1.0,1.10946814784,50000.0,-52000.0,-2.0,SLD,EUR,USD,20160315  12:48:46,,9855.37873182,1748956.11
567,Paper,Paper,2.0,USD,IDEALPRO,567.0,,,1.0,125.33,50000.0,0.0,6.8,SLD,EUR,JPY,20160315  12:48:49,,9862.17873182,1804092.51
568,Paper,Paper,2.0,USD,IDEALPRO,568.0,,,1.0,0.986723639667,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  12:48:53,,9860.17873182,1754130.318
569,Paper,Paper,2.0,USD,IDEALPRO,569.0,,,1.0,0.7454,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160315  12:48:59,,9858.17873182,1716860.318
570,Paper,Paper,2.0,USD,IDEALPRO,570.0,,,1.0,0.986723639667,50000.0,-50000.0,22.1085964531,BOT,USD,CHF,20160315  12:57:28,,9880.28732827,1766798.4014
571,Paper,Paper,2.0,USD,IDEALPRO,571.0,,,1.0,112.96,50000.0,0.0,6.8,BOT,USD,JPY,20160315  12:57:35,,9887.08732827,1816500.8014
572,Paper,Paper,2.0,USD,IDEALPRO,572.0,,,1.0,1.337,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  12:57:39,,9885.08732827,1766537.1114
573,Paper,Paper,2.0,USD,IDEALPRO,573.0,,,1.0,0.986786819834,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  13:01:42,,9883.08732827,1716592.6329
574,Paper,Paper,2.0,USD,IDEALPRO,574.0,,,1.0,112.97,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  13:01:45,,9881.08732827,1666885.8329
575,Paper,Paper,2.0,USD,IDEALPRO,575.0,,,1.0,0.986786819834,50000.0,-50000.0,-11.4549517987,BOT,USD,CHF,20160315  13:07:00,,9869.63237647,1716827.11385
576,Paper,Paper,2.0,USD,IDEALPRO,576.0,,,1.0,1.10946814784,50000.0,-2000.0,82.092608,BOT,EUR,USD,20160315  13:12:37,,9951.72498447,1772300.52124
577,Paper,Paper,2.0,USD,IDEALPRO,577.0,,,1.0,125.55,50000.0,50000.0,-2.0,BOT,EUR,JPY,20160315  13:12:37,,9949.72498447,1717058.52124
578,Paper,Paper,2.0,USD,IDEALPRO,578.0,,,1.0,0.986618409917,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  13:12:41,,9947.72498447,1667134.28674
579,Paper,Paper,2.0,USD,IDEALPRO,579.0,,,1.0,1.337,50000.0,0.0,29.7645,SLD,USD,CAD,20160315  13:13:01,,9977.48948447,1717066.21224
580,Paper,Paper,2.0,USD,IDEALPRO,580.0,,,1.0,112.97,50000.0,0.0,-2.0,BOT,USD,JPY,20160315  13:16:52,,9975.48948447,1766773.01224
581,Paper,Paper,2.0,USD,IDEALPRO,581.0,,,1.0,0.986618409917,50000.0,-50000.0,-13.0537258994,BOT,USD,CHF,20160315  13:26:34,,9962.43575857,1816705.76997
582,Paper,Paper,2.0,USD,IDEALPRO,582.0,,,1.0,1.3371,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  13:26:39,,9960.43575857,1766738.34297
583,Paper,Paper,2.0,USD,IDEALPRO,583.0,,,1.0,1.3371,50000.0,0.0,-2.0,SLD,USD,CAD,20160315  13:32:12,,9958.43575857,1816705.76997
584,Paper,Paper,2.0,USD,IDEALPRO,584.0,,,1.0,113.02,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  13:36:38,,9956.43575857,1766976.96997
585,Paper,Paper,2.0,USD,IDEALPRO,585.0,,,1.0,1.3371,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  13:36:42,,9954.43575857,1717009.54297
586,Paper,Paper,2.0,USD,IDEALPRO,586.0,,,1.0,1.11076800569,50000.0,-52000.0,-2.0,SLD,EUR,USD,20160315  13:42:56,,9952.43575857,1661468.54297
587,Paper,Paper,2.0,USD,IDEALPRO,587.0,,,1.0,125.55,50000.0,0.0,4.6,SLD,EUR,JPY,20160315  13:43:00,,9957.03575857,1716703.94297
588,Paper,Paper,2.0,USD,IDEALPRO,588.0,,,1.0,113.02,50000.0,0.0,-5.08,BOT,USD,JPY,20160315  13:43:14,,9951.95575857,1766432.74297
589,Paper,Paper,2.0,USD,IDEALPRO,589.0,,,1.0,1.3371,50000.0,0.0,16.685,SLD,USD,CAD,20160315  13:52:30,,9968.64075857,1816381.48497
590,Paper,Paper,2.0,USD,IDEALPRO,590.0,,,1.0,113.025,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  13:57:09,,9966.64075857,1766650.48497
591,Paper,Paper,2.0,USD,IDEALPRO,591.0,,,1.0,1.3357,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  13:57:15,,9964.64075857,1716735.37597
592,Paper,Paper,2.0,USD,IDEALPRO,592.0,,,1.0,0.986359204959,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  14:03:53,,9962.64075857,1666828.85497
593,Paper,Paper,2.0,USD,IDEALPRO,593.0,,,1.0,0.7454,50000.0,0.0,10.5,BOT,AUD,USD,20160315  14:04:10,,9973.14075857,1704098.85497
594,Paper,Paper,2.0,USD,IDEALPRO,594.0,,,1.0,0.986359204959,50000.0,-50000.0,-10.057362975,BOT,USD,CHF,20160315  14:12:42,,9963.0833956,1754018.49433
595,Paper,Paper,2.0,USD,IDEALPRO,595.0,,,1.0,113.025,50000.0,0.0,1.51999999999,BOT,USD,JPY,20160315  14:12:54,,9964.6033956,1803749.49433
596,Paper,Paper,2.0,USD,IDEALPRO,596.0,,,1.0,113.032,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  14:24:08,,9962.6033956,1754015.41433
597,Paper,Paper,2.0,USD,IDEALPRO,597.0,,,1.0,0.745,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160315  14:24:12,,9960.6033956,1716765.41433
598,Paper,Paper,2.0,USD,IDEALPRO,598.0,,,1.0,1.3357,50000.0,0.0,-9.474,SLD,USD,CAD,20160315  14:24:17,,9951.1293956,1766687.99733
599,Paper,Paper,2.0,USD,IDEALPRO,599.0,,,1.0,0.986704602479,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  14:36:48,,9949.1293956,1716733.39683
600,Paper,Paper,2.0,USD,IDEALPRO,600.0,,,1.0,113.032,50000.0,0.0,30.12,BOT,USD,JPY,20160315  14:36:51,,9979.2493956,1766467.47683
601,Paper,Paper,2.0,USD,IDEALPRO,601.0,,,1.0,113.12,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  14:41:47,,9977.2493956,1716694.67683
602,Paper,Paper,2.0,USD,IDEALPRO,602.0,,,1.0,1.33625,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  14:41:52,,9975.2493956,1666759.01433
603,Paper,Paper,2.0,USD,IDEALPRO,603.0,,,1.0,0.986704602479,50000.0,-50000.0,33.1940685378,BOT,USD,CHF,20160315  14:46:54,,10008.4434641,1716696.13426
604,Paper,Paper,2.0,USD,IDEALPRO,604.0,,,1.0,113.12,50000.0,0.0,-4.2,BOT,USD,JPY,20160315  14:46:57,,10004.2434641,1766468.93426
605,Paper,Paper,2.0,USD,IDEALPRO,605.0,,,1.0,113.12,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160315  14:51:50,,10002.2434641,1716696.13426
606,Paper,Paper,2.0,USD,IDEALPRO,606.0,,,1.0,1.33625,50000.0,0.0,18.5535,SLD,USD,CAD,20160315  14:51:54,,10020.7969641,1766611.24326
607,Paper,Paper,2.0,USD,IDEALPRO,607.0,,,1.0,0.986927301239,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160315  14:57:02,,10018.7969641,1716651.58176
608,Paper,Paper,2.0,USD,IDEALPRO,608.0,,,1.0,113.12,50000.0,0.0,0.199999999998,BOT,USD,JPY,20160315  14:57:05,,10018.9969641,1766424.38176
609,Paper,Paper,2.0,USD,IDEALPRO,609.0,,,1.0,0.986927301239,50000.0,-50000.0,16.8622842942,BOT,USD,CHF,20160315  15:02:44,,10035.8592484,1816372.77248
610,Paper,Paper,2.0,USD,IDEALPRO,610.0,,,1.0,1.33575,50000.0,50000.0,-2.0,BOT,USD,CAD,20160315  15:02:50,,10033.8592484,1766455.79498
