trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,commission,index
29,-1.448974422,20160316 13:06:54 EST,,,0.9886,,USDCHF,short,20160316 12:58:27 EST,20160316 12:58:27 EST,closed,20160316 12:58:27 EST,0.98857,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,6.003874422,
37,7.19964960001,20160316 13:07:03 EST,,,113.648,,USDJPY,short,20160316 13:04:55 EST,20160316 13:04:55 EST,closed,20160316 13:04:55 EST,113.638,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.0003504,
35,62.35074,20160316 13:10:31 EST,,,1.10798,,EURUSD,long,20160316 13:04:23 EST,20160316 13:04:23 EST,closed,20160316 13:04:23 EST,1.10844,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.64926,
41,-62.7617496,20160316 13:11:25 EST,,,113.691,,USDJPY,long,20160316 13:07:03 EST,20160316 13:07:03 EST,closed,20160316 13:07:03 EST,113.648,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.0017496,
38,-20.96241,20160316 13:13:23 EST,,,0.74368,,AUDUSD,short,20160316 13:06:14 EST,20160316 13:06:14 EST,closed,20160316 13:06:14 EST,0.74379,10000.0,,15.0,15.0,,AUDUSD,strat104v1v2,4.46241,
42,-38.14725,20160316 13:13:25 EST,,,1.10777,,EURUSD,short,20160316 13:10:31 EST,20160316 13:10:31 EST,closed,20160316 13:10:31 EST,1.10798,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.64725,
39,22.042014366,20160316 13:13:31 EST,,,1.33486,,USDCAD,short,20160316 13:06:45 EST,20160316 13:06:45 EST,closed,20160316 13:06:45 EST,1.33461,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.985485634,
43,-2.042964,20160316 13:13:35 EST,,,113.694,,USDJPY,short,20160316 13:11:25 EST,20160316 13:11:25 EST,closed,20160316 13:11:25 EST,113.691,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.002964,
46,-22.802882514,20160316 13:15:58 EST,,,1.33501,,USDCAD,long,20160316 13:13:31 EST,20160316 13:13:31 EST,closed,20160316 13:13:31 EST,1.33486,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.986382514,
45,26.35404,20160316 13:21:35 EST,,,1.10755,,EURUSD,long,20160316 13:13:25 EST,20160316 13:13:25 EST,closed,20160316 13:13:25 EST,1.10777,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.64596,
48,78.098583906,20160316 13:23:59 EST,,,1.33401,,USDCAD,long,20160316 13:19:55 EST,20160316 13:19:55 EST,closed,20160316 13:19:55 EST,1.33476,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.983916094,
40,-66.73718016,20160316 13:24:10 EST,,,0.989,,USDCHF,long,20160316 13:06:54 EST,20160316 13:06:54 EST,closed,20160316 13:06:54 EST,0.9886,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,6.00518016,
50,7.47069649196,20160316 13:25:53 EST,,,1.33413,,USDCAD,short,20160316 13:23:59 EST,20160316 13:23:59 EST,closed,20160316 13:23:59 EST,1.33401,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.982503508,
51,-15.116012604,20160316 13:26:02 EST,,,0.98894,,USDCHF,short,20160316 13:24:10 EST,20160316 13:24:10 EST,closed,20160316 13:24:10 EST,0.989,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,6.006212604,
49,-27.64488,20160316 13:27:19 EST,,,1.10741,,EURUSD,short,20160316 13:21:35 EST,20160316 13:21:35 EST,closed,20160316 13:21:35 EST,1.10755,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.64488,
47,-78.6044952,20160316 13:28:03 EST,,,113.749,,USDJPY,long,20160316 13:13:35 EST,20160316 13:13:35 EST,closed,20160316 13:13:35 EST,113.694,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.0044952,
54,15.85599,20160316 13:29:28 EST,,,1.10726,,EURUSD,long,20160316 13:27:19 EST,20160316 13:27:19 EST,closed,20160316 13:27:19 EST,1.10741,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.64401,
55,-2.0460264,20160316 13:31:37 EST,,,113.752,,USDJPY,short,20160316 13:28:03 EST,20160316 13:28:03 EST,closed,20160316 13:28:03 EST,113.749,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.0060264,
53,-1.45103931,20160316 13:32:28 EST,,,0.98891,,USDCHF,long,20160316 13:26:02 EST,20160316 13:26:02 EST,closed,20160316 13:26:02 EST,0.98894,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,6.00593931,
57,-11.2862112,20160316 13:32:31 EST,,,113.756,,USDJPY,long,20160316 13:31:37 EST,20160316 13:31:37 EST,closed,20160316 13:31:37 EST,113.752,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.0062112,
56,-11.14347,20160316 13:33:09 EST,,,1.10726,,EURUSD,long,20160316 13:31:15 EST,20160316 13:31:15 EST,closed,20160316 13:31:15 EST,1.10723,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.64347,
52,-41.858690076,20160316 13:33:15 EST,,,1.33445,,USDCAD,long,20160316 13:25:53 EST,20160316 13:25:53 EST,closed,20160316 13:25:53 EST,1.33413,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.983490076,
59,4.55347199999,20160316 13:34:21 EST,,,113.764,,USDJPY,short,20160316 13:32:31 EST,20160316 13:32:31 EST,closed,20160316 13:32:31 EST,113.756,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.006528,
60,14.35602,20160316 13:35:07 EST,,,1.1074,,EURUSD,short,20160316 13:33:09 EST,20160316 13:33:09 EST,closed,20160316 13:33:09 EST,1.10726,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.64398,
61,-14.952828204,20160316 13:35:14 EST,,,1.33437,,USDCAD,short,20160316 13:33:15 EST,20160316 13:33:15 EST,closed,20160316 13:33:15 EST,1.33445,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.984028204,
58,1.58549995798,20160316 13:35:17 EST,,,0.98896,,USDCHF,short,20160316 13:32:28 EST,20160316 13:32:28 EST,closed,20160316 13:32:28 EST,0.98891,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,6.006000042,
62,-12.6068712,20160316 13:35:22 EST,,,113.769,,USDJPY,long,20160316 13:34:21 EST,20160316 13:34:21 EST,closed,20160316 13:34:21 EST,113.764,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.0068712,
65,7.65882142201,20160316 13:36:33 EST,,,0.98887,,USDCHF,long,20160316 13:35:17 EST,20160316 13:35:17 EST,closed,20160316 13:35:17 EST,0.98896,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,6.005878578,
63,-5.14437000002,20160316 13:37:10 EST,,,1.10739,,EURUSD,long,20160316 13:35:07 EST,20160316 13:35:07 EST,closed,20160316 13:35:07 EST,1.1074,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.64437,
67,-28.779649794,20160316 13:37:21 EST,,,0.98872,,USDCHF,short,20160316 13:36:33 EST,20160316 13:36:33 EST,closed,20160316 13:36:33 EST,0.98887,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,6.005149794,
64,34.376558364,20160316 13:39:16 EST,,,1.33401,,USDCAD,long,20160316 13:35:14 EST,20160316 13:35:14 EST,closed,20160316 13:35:14 EST,1.33437,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.983041636,
69,-18.151337232,20160316 13:39:19 EST,,,0.9888,,USDCHF,long,20160316 13:37:21 EST,20160316 13:37:21 EST,closed,20160316 13:37:21 EST,0.98872,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,6.004937232,
66,12.4726272,20160316 13:39:23 EST,,,113.783,,USDJPY,short,20160316 13:35:22 EST,20160316 13:35:22 EST,closed,20160316 13:35:22 EST,113.769,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.0073728,
68,8.35536000003,20160316 13:40:08 EST,,,1.10749,,EURUSD,short,20160316 13:37:10 EST,20160316 13:37:10 EST,closed,20160316 13:37:10 EST,1.10739,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.64464,
70,13.076084382,20160316 13:40:14 EST,,,1.33418,,USDCAD,short,20160316 13:39:16 EST,20160316 13:39:16 EST,closed,20160316 13:39:16 EST,1.33401,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.982615618,
72,-12.6078744,20160316 13:41:18 EST,,,113.788,,USDJPY,long,20160316 13:39:23 EST,20160316 13:39:23 EST,closed,20160316 13:39:23 EST,113.783,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.0078744,
73,-123.64728,20160316 13:43:14 EST,,,1.10827,,EURUSD,long,20160316 13:40:08 EST,20160316 13:40:08 EST,closed,20160316 13:40:08 EST,1.10749,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.64728,
74,18.681696492,20160316 13:43:22 EST,,,1.33396,,USDCAD,long,20160316 13:40:14 EST,20160316 13:40:14 EST,closed,20160316 13:40:14 EST,1.33418,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.982503508,
75,-86.526396,20160316 13:43:32 EST,,,113.727,,USDJPY,short,20160316 13:41:18 EST,20160316 13:41:18 EST,closed,20160316 13:41:18 EST,113.788,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.006396,
76,26.34972,20160316 13:44:16 EST,,,1.10849,,EURUSD,short,20160316 13:43:14 EST,20160316 13:43:14 EST,closed,20160316 13:43:14 EST,1.10827,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.65028,
77,22.044929226,20160316 13:44:24 EST,,,1.33421,,USDCAD,short,20160316 13:43:22 EST,20160316 13:43:22 EST,closed,20160316 13:43:22 EST,1.33396,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.982570774,
71,-94.064818932,20160316 13:44:30 EST,,,0.98822,,USDCHF,short,20160316 13:39:19 EST,20160316 13:39:19 EST,closed,20160316 13:39:19 EST,0.9888,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,6.003418932,
78,48.1162968,20160316 13:44:36 EST,,,113.686,,USDJPY,long,20160316 13:43:32 EST,20160316 13:43:32 EST,closed,20160316 13:43:32 EST,113.727,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.0037032,
79,14.34948,20160316 13:45:14 EST,,,1.10835,,EURUSD,long,20160316 13:44:16 EST,20160316 13:44:16 EST,closed,20160316 13:44:16 EST,1.10849,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.65052,
82,5.87714159998,20160316 13:45:33 EST,,,113.695,,USDJPY,short,20160316 13:44:36 EST,20160316 13:44:36 EST,closed,20160316 13:44:36 EST,113.686,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.0028584,
83,-35.14953,20160316 13:46:12 EST,,,1.10816,,EURUSD,short,20160316 13:45:14 EST,20160316 13:45:14 EST,closed,20160316 13:45:14 EST,1.10835,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.64953,
80,0.743603208019,20160316 13:46:22 EST,,,1.33415,,USDCAD,long,20160316 13:44:24 EST,20160316 13:44:24 EST,closed,20160316 13:44:24 EST,1.33421,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.982996792,
84,-19.20336,20160316 13:46:32 EST,,,113.705,,USDJPY,long,20160316 13:45:33 EST,20160316 13:45:33 EST,closed,20160316 13:45:33 EST,113.695,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.00336,
85,-48.6498,20160316 13:49:12 EST,,,1.10844,,EURUSD,long,20160316 13:46:12 EST,20160316 13:46:12 EST,closed,20160316 13:46:12 EST,1.10816,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.6498,
86,-18.314715618,20160316 13:49:20 EST,,,1.33404,,USDCAD,short,20160316 13:46:22 EST,20160316 13:46:22 EST,closed,20160316 13:46:22 EST,1.33415,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.982615618,
81,24.364949616,20160316 13:49:25 EST,,,0.98802,,USDCHF,long,20160316 13:44:30 EST,20160316 13:44:30 EST,closed,20160316 13:44:30 EST,0.98822,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,6.001050384,
87,-31.0810632,20160316 13:49:29 EST,,,113.647,,USDJPY,short,20160316 13:48:33 EST,20160316 13:48:33 EST,closed,20160316 13:48:33 EST,113.666,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.0010632,
88,-3.65069999998,20160316 13:50:12 EST,,,1.10846,,EURUSD,short,20160316 13:49:12 EST,20160316 13:49:12 EST,closed,20160316 13:49:12 EST,1.10844,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.6507,
89,-20.556960462,20160316 13:50:23 EST,,,1.33417,,USDCAD,long,20160316 13:49:20 EST,20160316 13:49:20 EST,closed,20160316 13:49:20 EST,1.33404,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.982660462,
90,28.919758518,20160316 13:50:29 EST,,,0.98825,,USDCHF,short,20160316 13:49:25 EST,20160316 13:49:25 EST,closed,20160316 13:49:25 EST,0.98802,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,6.001141482,
91,3.23962320001,20160316 13:50:34 EST,,,113.64,,USDJPY,long,20160316 13:49:29 EST,20160316 13:49:29 EST,closed,20160316 13:49:29 EST,113.647,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.0003768,
94,51.694714008,20160316 13:51:28 EST,,,0.98787,,USDCHF,long,20160316 13:50:29 EST,20160316 13:50:29 EST,closed,20160316 13:50:29 EST,0.98825,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,6.000685992,
92,-0.650639999994,20160316 13:52:14 EST,,,1.10842,,EURUSD,long,20160316 13:50:12 EST,20160316 13:50:12 EST,closed,20160316 13:50:12 EST,1.10846,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.65064,
93,-25.041270774,20160316 13:52:25 EST,,,1.334,,USDCAD,short,20160316 13:50:23 EST,20160316 13:50:23 EST,closed,20160316 13:50:23 EST,1.33417,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.982570774,
96,60.804331812,20160316 13:52:29 EST,,,0.98831,,USDCHF,short,20160316 13:51:28 EST,20160316 13:51:28 EST,closed,20160316 13:51:28 EST,0.98787,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,6.000868188,
95,8.51951759999,20160316 13:52:35 EST,,,113.651,,USDJPY,short,20160316 13:50:34 EST,20160316 13:50:34 EST,closed,20160316 13:50:34 EST,113.64,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.0004824,
98,-9.345556866,20160316 13:53:24 EST,,,1.33403,,USDCAD,long,20160316 13:52:25 EST,20160316 13:52:25 EST,closed,20160316 13:52:25 EST,1.334,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.982256866,
100,-9.96085199998,20160316 13:53:34 EST,,,113.654,,USDJPY,long,20160316 13:52:35 EST,20160316 13:52:35 EST,closed,20160316 13:52:35 EST,113.651,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.000852,
101,37.73970141,20160316 13:54:22 EST,,,1.33442,,USDCAD,short,20160316 13:53:24 EST,20160316 13:53:24 EST,closed,20160316 13:53:24 EST,1.33403,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.98319859,
102,-11.2808256,20160316 13:54:32 EST,,,113.65,,USDJPY,short,20160316 13:53:34 EST,20160316 13:53:34 EST,closed,20160316 13:53:34 EST,113.654,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.0008256,
97,56.34822,20160316 13:55:11 EST,,,1.10884,,EURUSD,short,20160316 13:52:14 EST,20160316 13:52:14 EST,closed,20160316 13:52:14 EST,1.10842,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.65178,
103,43.34531352,20160316 13:55:21 EST,,,1.33398,,USDCAD,long,20160316 13:54:22 EST,20160316 13:54:22 EST,closed,20160316 13:54:22 EST,1.33442,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.98308648,
105,-0.652919999994,20160316 13:56:17 EST,,,1.1088,,EURUSD,long,20160316 13:55:11 EST,20160316 13:55:11 EST,closed,20160316 13:55:11 EST,1.10884,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.65292,
106,-23.91934116,20160316 13:56:28 EST,,,1.33382,,USDCAD,short,20160316 13:55:21 EST,20160316 13:55:21 EST,closed,20160316 13:55:21 EST,1.33398,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.98174116,
99,103.31758206,20160316 13:57:30 EST,,,0.98759,,USDCHF,long,20160316 13:52:29 EST,20160316 13:52:29 EST,closed,20160316 13:52:29 EST,0.98831,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,6.00001794,
108,-56.431891398,20160316 13:58:27 EST,,,1.33427,,USDCAD,long,20160316 13:56:28 EST,20160316 13:56:28 EST,closed,20160316 13:56:28 EST,1.33382,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.982391398,
109,80.54353755,20160316 13:58:31 EST,,,0.98816,,USDCHF,short,20160316 13:57:30 EST,20160316 13:57:30 EST,closed,20160316 13:57:30 EST,0.98759,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.99956245,
2,357.670368,20160316 13:58:43 EST,,,126.078,,EURJPY,short,20160316 12:49:10 EST,20160316 12:49:10 EST,closed,20160316 12:49:10 EST,125.802,10000.0,,15.0,15.0,,EURJPY,strat104v1v2,6.649632,
111,30.438635472,20160316 13:59:34 EST,,,0.98792,,USDCHF,long,20160316 13:58:31 EST,20160316 13:58:31 EST,closed,20160316 13:58:31 EST,0.98816,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,6.000564528,
104,-122.1630432,20160316 13:59:38 EST,,,113.738,,USDJPY,long,20160316 13:54:32 EST,20160316 13:54:32 EST,closed,20160316 13:54:32 EST,113.65,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,6.0030432,
113,-572.314409226,20160316 14:01:03 EST,,,0.98419,,USDCHF,short,20160316 13:59:34 EST,20160316 13:59:34 EST,closed,20160316 13:59:34 EST,0.98792,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.988509226,
114,-433.6768128,20160316 14:01:19 EST,,,113.414,,USDJPY,short,20160316 13:59:38 EST,20160316 13:59:38 EST,closed,20160316 13:59:38 EST,113.738,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9968128,
107,1118.3247,20160316 14:02:18 EST,,,1.1163,,EURUSD,short,20160316 13:56:17 EST,20160316 13:56:17 EST,closed,20160316 13:56:17 EST,1.1088,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.6753,
110,-1309.7966236,20160316 14:02:23 EST,,,1.32264,,USDCAD,short,20160316 13:58:27 EST,20160316 13:58:27 EST,closed,20160316 13:58:27 EST,1.33427,10000.0,,15.0,15.0,,USDCAD,strat104v1v2,5.957323602,
115,385.75205172,20160316 14:02:29 EST,,,0.98161,,USDCHF,long,20160316 14:01:03 EST,20160316 14:01:03 EST,closed,20160316 14:01:03 EST,0.98419,10000.0,,15.0,15.0,,USDCHF,strat104v1v2,5.96934828,
116,409.8200568,20160316 14:02:40 EST,,,113.099,,USDJPY,long,20160316 14:01:19 EST,20160316 14:01:19 EST,closed,20160316 14:01:19 EST,113.414,10000.0,,15.0,15.0,,USDJPY,strat104v1v2,5.9799432,
117,150.80535,20160316 14:03:30 EST,,,1.11525,,EURUSD,long,20160316 14:02:18 EST,20160316 14:02:18 EST,closed,20160316 14:02:18 EST,1.1163,10000.0,,15.0,15.0,,EURUSD,strat104v1v2,6.69465,
