permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
14,Paper,Paper,10417.225,USD,BITSTAMP,14.0,,,1.0,416.689,2.0,-1.0,-3927.225,SLD,BTC,USD,20160322 16:12:03 EST,,6490.0,-92121.2,-3766900.0,416.689,53450.0,-3927.225
15,Paper,Paper,10431.75,USD,BITSTAMP,15.0,,,1.0,417.27,2.0,1.0,-16241.75,BOT,BTC,USD,20160322 16:48:04 EST,,-5810.0,-108362.95,-3766900.0,417.27,47640.0,-16241.75
16,Paper,Paper,10431.25,USD,BITSTAMP,16.0,,,1.0,417.25,2.0,-1.0,-10631.25,SLD,BTC,USD,20160322 16:49:49 EST,,-200.0,-118994.2,-3766900.0,417.25,47440.0,-10631.25
17,Paper,Paper,10401.75,USD,BITSTAMP,17.0,,,1.0,416.07,2.0,1.0,1398.25,BOT,BTC,USD,20160322 17:29:58 EST,,11800.0,-117595.95,-3766900.0,416.07,59240.0,1398.25
18,Paper,Paper,10400.25,USD,BITSTAMP,18.0,,,1.0,416.01,2.0,-1.0,-11000.25,SLD,BTC,USD,20160322 17:44:36 EST,,-600.0,-128596.2,-3766900.0,416.01,58640.0,-11000.25
19,Paper,Paper,10388.25,USD,BITSTAMP,19.0,,,1.0,415.53,2.0,1.0,-5588.25,BOT,BTC,USD,20160322 19:13:25 EST,,4800.0,-134184.45,-3766900.0,415.53,63440.0,-5588.25
20,Paper,Paper,10370.5,USD,BITSTAMP,20.0,,,1.0,414.82,2.0,-1.0,-17470.5,SLD,BTC,USD,20160322 19:26:31 EST,,-7100.0,-151654.95,-3766900.0,414.82,56340.0,-17470.5
21,Paper,Paper,10396.0,USD,BITSTAMP,21.0,,,1.0,415.84,2.0,1.0,-20596.0,BOT,BTC,USD,20160322 21:01:32 EST,,-10200.0,-172250.95,-3766900.0,415.84,46140.0,-20596.0
22,Paper,Paper,10416.5,USD,BITSTAMP,22.0,,,1.0,416.66,2.0,-1.0,-2216.5,SLD,BTC,USD,20160322 21:05:20 EST,,8200.0,-174467.45,-3766900.0,416.66,54340.0,-2216.5
23,Paper,Paper,10386.0,USD,BITSTAMP,23.0,,,1.0,415.44,2.0,1.0,1814.0,BOT,BTC,USD,20160322 23:57:45 EST,,12200.0,-172653.45,-3766900.0,415.44,66540.0,1814.0
24,Paper,Paper,10384.775,USD,BITSTAMP,24.0,,,1.0,415.391,2.0,-1.0,-10874.775,SLD,BTC,USD,20160322 23:59:40 EST,,-490.0,-183528.225,-3766900.0,415.391,66050.0,-10874.775
25,Paper,Paper,10353.0,USD,BITSTAMP,25.0,,,1.0,414.12,2.0,1.0,2357.0,BOT,BTC,USD,20160323 03:17:09 EST,,12710.0,-181171.225,-3766900.0,414.12,78760.0,2357.0
26,Paper,Paper,10377.8,USD,BITSTAMP,26.0,,,1.0,415.112,2.0,-1.0,-457.8,SLD,BTC,USD,20160323 03:37:38 EST,,9920.0,-181629.025,-3766900.0,415.112,88680.0,-457.8
27,Paper,Paper,10375.0,USD,BITSTAMP,27.0,,,1.0,415.0,2.0,1.0,-9255.0,BOT,BTC,USD,20160323 08:00:11 EST,,1120.0,-190884.025,-3766900.0,415.0,89800.0,-9255.0
28,Paper,Paper,10383.25,USD,BITSTAMP,28.0,,,1.0,415.33,2.0,-1.0,-7083.25,SLD,BTC,USD,20160323 08:32:14 EST,,3300.0,-197967.275,-3766900.0,415.33,93100.0,-7083.25
