Date,Symbol1,Symbol2,Confidence,Pv,Hurst
1458828376.0,EURJPY,EURUSD,100.0,2.4688581811e-05,0.831886201057
1458828382.0,EURJPY,GBPJPY,100.0,3.12140384185e-06,0.901576798835
1458828388.0,EURJPY,GBPUSD,100.0,5.57106079006e-05,0.86584732958
1458828394.0,EURJPY,NZDJPY,100.0,0.00493327900016,0.647362471033
1458828399.0,EURJPY,NZDUSD,100.0,0.00775611465376,0.707057003543
1458828406.0,EURJPY,USDCAD,100.0,0.000150094035824,0.857874386842
1458828412.0,EURJPY,USDCHF,100.0,7.7450871954e-06,0.871242540326
1458828418.0,EURJPY,USDJPY,100.0,0.00171572724232,0.802807559994
1458828455.0,EURUSD,btcnCNY,80.0,0.209680367208,-1.0
1458828551.0,EURUSD,AUDJPY,100.0,0.00197273812751,0.836802736439
1458828557.0,EURUSD,AUDUSD,100.0,0.00341589282194,0.837748693739
1458828563.0,EURUSD,CADJPY,100.0,4.46073412456e-05,0.869494882877
1458828569.0,EURUSD,CHFJPY,100.0,0.000618325411899,0.864953313057
1458828575.0,EURUSD,EURCHF,100.0,5.92330384541e-05,0.86365224346
1458828582.0,EURUSD,EURGBP,100.0,3.89903441332e-05,0.837032111859
1458828588.0,EURUSD,EURJPY,100.0,0.00139554070173,0.868221354018
1458828594.0,EURUSD,GBPJPY,100.0,1.84942939913e-06,0.868170505633
1458828600.0,EURUSD,GBPUSD,100.0,3.08195224669e-08,0.876619678265
1458828606.0,EURUSD,NZDJPY,100.0,0.00654542620234,0.599598349478
1458828611.0,EURUSD,NZDUSD,99.0,0.0145211084968,0.61945517874
1458828618.0,EURUSD,USDCAD,100.0,0.000201412770379,0.830068757624
1458828624.0,EURUSD,USDCHF,100.0,0.000534629677751,0.807731492635
1458828630.0,EURUSD,USDJPY,100.0,0.00166822647112,0.802568481148
1458828667.0,GBPJPY,btcnCNY,22.0,0.788962980199,-1.0
1458828763.0,GBPJPY,AUDJPY,100.0,1.82350848445e-09,0.883715422685
1458828769.0,GBPJPY,AUDUSD,100.0,6.63137587188e-05,0.855150087938
1458828775.0,GBPJPY,CADJPY,100.0,1.60427203867e-07,0.870099859736
1458828782.0,GBPJPY,CHFJPY,100.0,6.42598484902e-06,0.837316523211
1458828788.0,GBPJPY,EURCHF,100.0,6.23823925491e-05,0.847364676079
1458828794.0,GBPJPY,EURGBP,100.0,0.000245798125015,0.818061406786
1458828800.0,GBPJPY,EURJPY,100.0,7.70618814802e-07,0.843857489753
1458828806.0,GBPJPY,EURUSD,100.0,5.19479521348e-06,0.831977836159
1458828812.0,GBPJPY,GBPUSD,100.0,1.43311788958e-07,0.862133150562
1458828818.0,GBPJPY,NZDJPY,100.0,0.000106198981884,0.696502733188
1458828824.0,GBPJPY,NZDUSD,100.0,0.000173609677597,0.77924134761
1458828830.0,GBPJPY,USDCAD,100.0,1.32784243386e-06,0.86482345616
1458828836.0,GBPJPY,USDCHF,100.0,1.67497418589e-07,0.881999133312
1458828842.0,GBPJPY,USDJPY,100.0,0.000162046353773,0.850235609807
1458828879.0,GBPUSD,btcnCNY,15.0,0.855116571178,-1.0
1458828975.0,GBPUSD,AUDJPY,100.0,2.40920370554e-05,0.85589441256
1458828981.0,GBPUSD,AUDUSD,100.0,0.000579312477778,0.811855912824
1458828987.0,GBPUSD,CADJPY,100.0,1.01003857626e-05,0.876726403367
1458828994.0,GBPUSD,CHFJPY,100.0,0.000242804121798,0.82640150499
1458828999.0,GBPUSD,EURCHF,100.0,3.22604150298e-05,0.857305152811
1458829006.0,GBPUSD,EURGBP,100.0,3.47189229631e-05,0.837912149157
1458829012.0,GBPUSD,EURJPY,100.0,2.12181366599e-05,0.81658092828
1458829018.0,GBPUSD,EURUSD,100.0,1.29146796326e-06,0.83780005928
1458829024.0,GBPUSD,GBPJPY,100.0,0.00124673305027,0.843459194997
1458829030.0,GBPUSD,NZDJPY,100.0,0.000179514233541,0.550609044888
1458829036.0,GBPUSD,NZDUSD,100.0,1.62897063542e-05,0.73539647893
1458829042.0,GBPUSD,USDCAD,100.0,4.93218185332e-08,0.883063678132
1458829048.0,GBPUSD,USDCHF,100.0,2.48069077141e-08,0.824752441765
1458829054.0,GBPUSD,USDJPY,100.0,0.000107166351993,0.850939496474
1458829092.0,NZDJPY,btcnCNY,70.0,0.307443733866,-1.0
1458829189.0,NZDJPY,AUDJPY,99.0,0.0112789120905,0.696640619087
1458829194.0,NZDJPY,AUDUSD,100.0,0.00684512246493,0.699731440856
1458829200.0,NZDJPY,CADJPY,100.0,2.50908509662e-05,0.768286433637
1458829206.0,NZDJPY,CHFJPY,100.0,0.00112898185893,0.659488570004
1458829211.0,NZDJPY,EURCHF,100.0,0.00229827411601,0.575297485486
1458829217.0,NZDJPY,EURGBP,100.0,0.00362098007879,0.629364930393
1458829223.0,NZDJPY,EURJPY,100.0,0.00186203280993,0.707788597129
1458829228.0,NZDJPY,EURUSD,100.0,0.000787599591759,0.612122976034
1458829234.0,NZDJPY,GBPJPY,100.0,0.00505678120227,0.646634465482
1458829240.0,NZDJPY,GBPUSD,100.0,0.00449289149553,0.68780733671
1458829246.0,NZDJPY,NZDUSD,100.0,0.000941886886657,0.841378191212
1458829251.0,NZDJPY,USDCAD,100.0,2.33993332364e-05,0.7637511805
1458829257.0,NZDJPY,USDCHF,100.0,0.000380171932159,0.679402503209
1458829263.0,NZDJPY,USDJPY,98.0,0.0235428701129,0.610211743728
1458829300.0,NZDUSD,btcnCNY,56.0,0.440736121214,-1.0
1458829396.0,NZDUSD,AUDJPY,99.0,0.0112875202812,0.620287672012
1458829401.0,NZDUSD,AUDUSD,98.0,0.02465658877,0.601223754703
1458829407.0,NZDUSD,CADJPY,100.0,5.6313751951e-05,0.680607596205
1458829413.0,NZDUSD,CHFJPY,100.0,0.00211375115919,0.616715208011
1458829418.0,NZDUSD,EURCHF,100.0,0.00270018917962,0.601713453766
1458829424.0,NZDUSD,EURGBP,98.0,0.0218808905727,0.623801523374
1458829430.0,NZDUSD,EURJPY,100.0,0.00249007568997,0.620224058869
1458829435.0,NZDUSD,EURUSD,100.0,0.00558640309353,0.660407030976
1458829441.0,NZDUSD,GBPJPY,100.0,0.00311320043831,0.564587748221
1458829446.0,NZDUSD,GBPUSD,100.0,0.0035063132536,0.685615580492
1458829452.0,NZDUSD,NZDJPY,100.0,0.000187083809126,0.835609404213
1458829458.0,NZDUSD,USDCAD,100.0,0.000597805556389,0.713769245229
1458829464.0,NZDUSD,USDCHF,100.0,4.77511188817e-05,0.738508186469
1458829469.0,NZDUSD,USDJPY,97.0,0.035463307475,0.661938756263
1458829507.0,USDCAD,btcnCNY,2.0,0.988639949598,-1.0
1458829603.0,USDCAD,AUDJPY,100.0,6.17431542309e-05,0.868155113617
1458829609.0,USDCAD,AUDUSD,100.0,0.000259632851782,0.77729365223
1458829615.0,USDCAD,CADJPY,100.0,0.000272947641605,0.893342187503
1458829621.0,USDCAD,CHFJPY,100.0,0.000286265409854,0.8742962766
1458829627.0,USDCAD,EURCHF,100.0,3.29330280382e-05,0.876612337255
1458829633.0,USDCAD,EURGBP,100.0,6.43459566081e-08,0.90830392314
1458829640.0,USDCAD,EURJPY,100.0,7.45308360588e-05,0.874619534705
1458829646.0,USDCAD,EURUSD,100.0,4.42519107593e-06,0.862544425984
1458829652.0,USDCAD,GBPJPY,100.0,0.000243480892879,0.902175095764
1458829658.0,USDCAD,GBPUSD,100.0,0.000179317004734,0.845840972895
1458829664.0,USDCAD,NZDJPY,100.0,0.000761711191103,0.438059510847
1458829669.0,USDCAD,NZDUSD,100.0,2.72669935977e-05,0.618579495935
1458829676.0,USDCAD,USDCHF,100.0,2.55841543892e-06,0.857613181573
1458829682.0,USDCAD,USDJPY,100.0,5.4614489488e-06,0.856905499153
1458829719.0,USDCHF,btcnCNY,15.0,0.852167935319,-1.0
1458829815.0,USDCHF,AUDJPY,100.0,0.0017987096574,0.896896900748
1458829821.0,USDCHF,AUDUSD,100.0,0.00128658615238,0.841017756073
1458829827.0,USDCHF,CADJPY,100.0,0.000457415677213,0.864253519765
1458829833.0,USDCHF,CHFJPY,100.0,0.000692081609177,0.877400535592
1458829839.0,USDCHF,EURCHF,100.0,6.74972549104e-05,0.864957427963
1458829845.0,USDCHF,EURGBP,100.0,8.51066327996e-05,0.854024326852
1458829852.0,USDCHF,EURJPY,100.0,0.0012441509158,0.871920050268
1458829858.0,USDCHF,EURUSD,100.0,1.19327760004e-06,0.781015061163
1458829864.0,USDCHF,GBPJPY,100.0,7.5491192922e-06,0.884765207568
1458829870.0,USDCHF,GBPUSD,100.0,4.58943667325e-09,0.856293517901
1458829876.0,USDCHF,NZDJPY,99.0,0.0122634269833,0.622484616301
1458829882.0,USDCHF,NZDUSD,99.0,0.0175591142668,0.673218708577
1458829888.0,USDCHF,USDCAD,100.0,2.96471274874e-06,0.832656649997
1458829894.0,USDCHF,USDJPY,100.0,0.00167068442101,0.819005175991
1458829931.0,USDJPY,btcnCNY,61.0,0.391217483754,-1.0
1458830027.0,USDJPY,AUDJPY,100.0,0.00131737017469,0.882771408264
1458830033.0,USDJPY,AUDUSD,100.0,2.59702834492e-05,0.85891227714
1458830039.0,USDJPY,CADJPY,100.0,0.00115069411048,0.896410290863
1458830045.0,USDJPY,CHFJPY,100.0,0.0016413952479,0.88160967473
1458830050.0,USDJPY,EURCHF,100.0,0.000407443688929,0.846295862205
1458830056.0,USDJPY,EURGBP,100.0,0.000759182972284,0.843293522334
1458830062.0,USDJPY,EURJPY,100.0,0.000893696212414,0.879385892641
1458830068.0,USDJPY,EURUSD,100.0,7.92248298199e-05,0.830123125257
1458830074.0,USDJPY,GBPJPY,100.0,0.00342898765519,0.836316009326
1458830080.0,USDJPY,GBPUSD,100.0,8.44845892808e-06,0.874831207798
1458830086.0,USDJPY,NZDJPY,100.0,0.00272582478523,0.607732894346
1458830091.0,USDJPY,NZDUSD,96.0,0.0410863030412,0.783888302058
1458830097.0,USDJPY,USDCAD,100.0,0.000175464270079,0.857177674053
1458830103.0,USDJPY,USDCHF,100.0,1.20954266159e-06,0.872137548482
