rowname,Type,Unnamed: 0,Unnamed: 0.1,abs_slippage,c2price,c2timestamp,csiPrice,csitimestamp,delta,slippage,symbol,timedelta
2016-10-07 02:00:11 ctwo:3016.0 csi:3019.0 EXZ6,Open,14,,0.00099370652534,3016.0,2016-10-07 02:00:11,3019.0,2016-10-06 20:00:00,0.250127314815,-0.00099370652534,EXZ6,0 days 06:00:11.000000000
2016-10-07 02:00:12 ctwo:4480.5 csi:4476.0 MTV6,Close,15,,0.00100536193029,4480.5,2016-10-07 02:00:12,4476.0,2016-10-06 20:00:00,0.250138888889,0.00100536193029,MTV6,0 days 06:00:12.000000000
2016-10-06 22:08:52 ctwo:0.7574 csi:0.7565 @ADZ6,Close,16,,0.00118968935889,0.7574,2016-10-06 22:08:52,0.7565,2016-10-06 20:00:00,0.0894907407407,0.00118968935889,@ADZ6,0 days 02:08:52.000000000
2016-10-06 22:08:56 ctwo:96.89 csi:96.772 @DXZ6,Open,17,,0.00121936097218,96.89,2016-10-06 22:08:56,96.772,2016-10-06 20:00:00,0.089537037037,0.00121936097218,@DXZ6,0 days 02:08:56.000000000
2016-10-06 22:09:10 ctwo:467.4 csi:468.0 @RSX6,Open,18,,0.00128205128205,467.4,2016-10-06 22:09:10,468.0,2016-10-06 20:00:00,0.0896990740741,-0.00128205128205,@RSX6,0 days 02:09:10.000000000
2016-10-06 22:09:09 ctwo:467.4 csi:468.0 @RSX6,Close,19,,0.00128205128205,467.4,2016-10-06 22:09:09,468.0,2016-10-06 20:00:00,0.0896875,-0.00128205128205,@RSX6,0 days 02:09:09.000000000
2016-10-07 03:30:07 ctwo:23.07 csi:23.11 @SBH7,Open,20,,0.00173085244483,23.07,2016-10-07 03:30:07,23.11,2016-10-06 20:00:00,0.312581018519,-0.00173085244483,@SBH7,0 days 07:30:07.000000000
2016-10-06 22:09:09 ctwo:667.45 csi:666.15 QPAZ6,Close,21,,0.00195151242213,667.45,2016-10-06 22:09:09,666.15,2016-10-06 20:00:00,0.0896875,0.00195151242213,QPAZ6,0 days 02:09:09.000000000
2016-10-06 22:09:07 ctwo:4862.25 csi:4872.0 @NQZ6,Open,22,,0.00200123152709,4862.25,2016-10-06 22:09:07,4872.0,2016-10-06 20:00:00,0.0896643518519,-0.00200123152709,@NQZ6,0 days 02:09:07.000000000
2016-10-06 22:09:15 ctwo:165.40625 csi:165.0625 @USZ6,Open,23,,0.00208254449072,165.40625,2016-10-06 22:09:15,165.0625,2016-10-06 20:00:00,0.0897569444444,0.00208254449072,@USZ6,0 days 02:09:15.000000000
2016-10-06 22:08:57 ctwo:2152.0 csi:2156.5 @ESZ6,Close,24,,0.00208671458382,2152.0,2016-10-06 22:08:57,2156.5,2016-10-06 20:00:00,0.0895486111111,-0.00208671458382,@ESZ6,0 days 02:08:57.000000000
2016-10-06 22:08:58 ctwo:2152.0 csi:2156.5 @ESZ6,Open,25,,0.00208671458382,2152.0,2016-10-06 22:08:58,2156.5,2016-10-06 20:00:00,0.0895601851852,-0.00208671458382,@ESZ6,0 days 02:08:58.000000000
2016-10-06 22:09:12 ctwo:8722.04166667 csi:8740.5 INV6,Close,26,,0.00211181663902,8722.04166667,2016-10-06 22:09:12,8740.5,2016-10-06 20:00:00,0.0897222222222,-0.00211181663902,INV6,0 days 02:09:12.000000000
2016-10-07 02:00:54 ctwo:10556.0 csi:10584.0 DXMZ6,Close,27,,0.0026455026455,10556.0,2016-10-07 02:00:54,10584.0,2016-10-06 20:00:00,0.250625,-0.0026455026455,DXMZ6,0 days 06:00:54.000000000
2016-10-07 02:01:07 ctwo:10556.0 csi:10584.0 DXMZ6,Open,28,,0.0026455026455,10556.0,2016-10-07 02:01:07,10584.0,2016-10-06 20:00:00,0.250775462963,-0.0026455026455,DXMZ6,0 days 06:01:07.000000000
2016-10-06 22:09:17 ctwo:5451.0 csi:5467.0 APZ6,Open,29,,0.00292665081397,5451.0,2016-10-06 22:09:17,5467.0,2016-10-06 20:00:00,0.0897800925926,-0.00292665081397,APZ6,0 days 02:09:17.000000000
2016-10-06 22:09:16 ctwo:5451.0 csi:5467.0 APZ6,Close,30,,0.00292665081397,5451.0,2016-10-06 22:09:16,5467.0,2016-10-06 20:00:00,0.0897685185185,-0.00292665081397,APZ6,0 days 02:09:16.000000000
2016-10-06 22:09:04 ctwo:406.25 csi:405.0 @KWZ6,Open,31,,0.00308641975309,406.25,2016-10-06 22:09:04,405.0,2016-10-06 20:00:00,0.0896296296296,0.00308641975309,@KWZ6,0 days 02:09:04.000000000
2016-10-06 22:09:10 ctwo:961.5 csi:958.5 @SX6,Close,32,,0.00312989045383,961.5,2016-10-06 22:09:10,958.5,2016-10-06 20:00:00,0.0896990740741,0.00312989045383,@SX6,0 days 02:09:10.000000000
2016-10-06 22:09:11 ctwo:961.5 csi:958.5 @SX6,Open,33,,0.00312989045383,961.5,2016-10-06 22:09:11,958.5,2016-10-06 20:00:00,0.0897106481481,0.00312989045383,@SX6,0 days 02:09:11.000000000
2016-10-06 22:09:07 ctwo:16890.0 csi:16945.0 @NKDZ6,Open,34,,0.00324579521983,16890.0,2016-10-06 22:09:07,16945.0,2016-10-06 20:00:00,0.0896643518519,-0.00324579521983,@NKDZ6,0 days 02:09:07.000000000
2016-10-07 04:20:46 ctwo:2797.0 csi:2787.0 @CCZ6,Close,35,,0.00358808754934,2797.0,2016-10-07 04:20:46,2787.0,2016-10-06 20:00:00,0.34775462963,0.00358808754934,@CCZ6,0 days 08:20:46.000000000
2016-10-06 22:09:03 ctwo:406.5 csi:405.0 @KWZ6,Close,36,,0.0037037037037,406.5,2016-10-06 22:09:03,405.0,2016-10-06 20:00:00,0.0896180555556,0.0037037037037,@KWZ6,0 days 02:09:03.000000000
2016-10-07 08:00:10 ctwo:198.9 csi:199.65 @OJX6,Open,37,,0.00375657400451,198.9,2016-10-07 08:00:10,199.65,2016-10-06 20:00:00,0.500115740741,-0.00375657400451,@OJX6,0 days 12:00:10.000000000
2016-10-06 22:09:16 ctwo:397.25 csi:395.75 @WZ6,Open,38,,0.00379027163613,397.25,2016-10-06 22:09:16,395.75,2016-10-06 20:00:00,0.0897685185185,0.00379027163613,@WZ6,0 days 02:09:16.000000000
2016-10-06 22:09:02 ctwo:23833.0 csi:23925.0 HSIV6,Open,39,,0.00384535005225,23833.0,2016-10-06 22:09:02,23925.0,2016-10-06 20:00:00,0.0896064814815,-0.00384535005225,HSIV6,0 days 02:09:02.000000000
2016-10-06 22:08:54 ctwo:33.44 csi:33.3 @BOZ6,Open,40,,0.0042042042042,33.44,2016-10-06 22:08:54,33.3,2016-10-06 20:00:00,0.0895138888889,0.0042042042042,@BOZ6,0 days 02:08:54.000000000
2016-10-06 22:08:53 ctwo:33.44 csi:33.3 @BOZ6,Close,41,,0.0042042042042,33.44,2016-10-06 22:08:53,33.3,2016-10-06 20:00:00,0.0895023148148,0.0042042042042,@BOZ6,0 days 02:08:53.000000000
2016-10-06 22:09:02 ctwo:9910.0 csi:9952.0 HHIV6,Open,42,,0.00422025723473,9910.0,2016-10-06 22:09:02,9952.0,2016-10-06 20:00:00,0.0896064814815,-0.00422025723473,HHIV6,0 days 02:09:02.000000000
2016-10-06 22:08:54 ctwo:342.0 csi:340.5 @CZ6,Open,43,,0.00440528634361,342.0,2016-10-06 22:08:54,340.5,2016-10-06 20:00:00,0.0895138888889,0.00440528634361,@CZ6,0 days 02:08:54.000000000
2016-10-07 03:00:11 ctwo:7008.0 csi:6977.0 LFZ6,Close,44,,0.00444317041708,7008.0,2016-10-07 03:00:11,6977.0,2016-10-06 20:00:00,0.291793981481,0.00444317041708,LFZ6,0 days 07:00:11.000000000
2016-10-06 22:08:55 ctwo:6781.0 csi:6750.0 @CTZ6,Open,45,,0.00459259259259,6781.0,2016-10-06 22:08:55,6750.0,2016-10-06 20:00:00,0.089525462963,0.00459259259259,@CTZ6,0 days 02:08:55.000000000
2016-10-06 22:09:06 ctwo:916.9 csi:921.3 @MMEZ6,Open,46,,0.00477586019755,916.9,2016-10-06 22:09:06,921.3,2016-10-06 20:00:00,0.0896527777778,-0.00477586019755,@MMEZ6,0 days 02:09:06.000000000
2016-10-06 22:09:13 ctwo:316.05 csi:317.7 SSV6,Open,47,,0.00519357884797,316.05,2016-10-06 22:09:13,317.7,2016-10-06 20:00:00,0.0897337962963,-0.00519357884797,SSV6,0 days 02:09:13.000000000
2016-10-07 03:00:01 ctwo:128.13 csi:128.93 LGZ6,Open,48,,0.00620491739704,128.13,2016-10-07 03:00:01,128.93,2016-10-06 20:00:00,0.291678240741,-0.00620491739704,LGZ6,0 days 07:00:01.000000000
2016-10-07 09:30:46 ctwo:122.0 csi:122.775 @GFX6,Open,49,,0.00631236000815,122.0,2016-10-07 09:30:46,122.775,2016-10-06 20:00:00,0.563032407407,-0.00631236000815,@GFX6,0 days 13:30:46.000000000
2016-10-07 09:30:35 ctwo:43.6 csi:43.175 @HEZ6,Close,50,,0.00984365952519,43.6,2016-10-07 09:30:35,43.175,2016-10-06 20:00:00,0.562905092593,0.00984365952519,@HEZ6,0 days 13:30:35.000000000
2016-10-07 09:31:03 ctwo:43.6 csi:43.175 @HEZ6,Open,51,,0.00984365952519,43.6,2016-10-07 09:31:03,43.175,2016-10-06 20:00:00,0.563229166667,0.00984365952519,@HEZ6,0 days 13:31:03.000000000
2016-10-06 22:09:08 ctwo:190.0 csi:187.75 @OZ6,Open,52,,0.0119840213049,190.0,2016-10-06 22:09:08,187.75,2016-10-06 20:00:00,0.0896759259259,0.0119840213049,@OZ6,0 days 02:09:08.000000000
2016-10-10 02:20:15 ctwo:8619.9 csi:8619.9 IBV6,Open,0,0.0,0.0,8619.9,2016-10-10 02:20:15,8619.9,2016-10-07 20:00:00,2.2640625,0.0,IBV6,2 days 06:20:15.000000000
2016-10-09 18:30:11 ctwo:98.39 csi:98.4 HTSZ6,Open,1,1.0,0.00010162601626,98.39,2016-10-09 18:30:11,98.4,2016-10-07 20:00:00,1.93762731481,-0.00010162601626,HTSZ6,1 days 22:30:11.000000000
2016-10-09 18:00:57 ctwo:130.078125 csi:130.0625 @TYZ6,Open,2,2.0,0.000120134550697,130.078125,2016-10-09 18:00:57,130.0625,2016-10-07 20:00:00,1.91732638889,0.000120134550697,@TYZ6,1 days 22:00:57.000000000
2016-10-09 18:00:43 ctwo:130.078125 csi:130.0625 @TYZ6,Close,3,3.0,0.000120134550697,130.078125,2016-10-09 18:00:43,130.0625,2016-10-07 20:00:00,1.91716435185,0.000120134550697,@TYZ6,1 days 22:00:43.000000000
2016-10-09 18:00:52 ctwo:120.890625 csi:120.8671875 @FVZ6,Open,4,4.0,0.000193911188676,120.890625,2016-10-09 18:00:52,120.8671875,2016-10-07 20:00:00,1.91726851852,0.000193911188676,@FVZ6,1 days 22:00:52.000000000
2016-10-09 18:00:43 ctwo:120.890625 csi:120.8671875 @FVZ6,Close,5,5.0,0.000193911188676,120.890625,2016-10-09 18:00:43,120.8671875,2016-10-07 20:00:00,1.91716435185,0.000193911188676,@FVZ6,1 days 22:00:43.000000000
2016-10-09 18:00:30 ctwo:109.054688 csi:109.03125 @TUZ6,Open,6,6.0,0.000214965892806,109.054688,2016-10-09 18:00:30,109.03125,2016-10-07 20:00:00,1.91701388889,0.000214965892806,@TUZ6,1 days 22:00:30.000000000
2016-10-10 02:00:40 ctwo:10493.0 csi:10488.5 DXMZ6,Close,7,7.0,0.000429041330982,10493.0,2016-10-10 02:00:40,10488.5,2016-10-07 20:00:00,2.25046296296,0.000429041330982,DXMZ6,2 days 06:00:40.000000000
2016-10-10 02:00:55 ctwo:10493.0 csi:10488.5 DXMZ6,Open,8,8.0,0.000429041330982,10493.0,2016-10-10 02:00:55,10488.5,2016-10-07 20:00:00,2.25063657407,0.000429041330982,DXMZ6,2 days 06:00:55.000000000
2016-10-10 08:00:24 ctwo:198.0 csi:198.1 @OJX6,Open,9,9.0,0.000504795557799,198.0,2016-10-10 08:00:24,198.1,2016-10-07 20:00:00,2.50027777778,-0.000504795557799,@OJX6,2 days 12:00:24.000000000
2016-10-10 08:00:02 ctwo:198.0 csi:198.1 @OJX6,Close,10,10.0,0.000504795557799,198.0,2016-10-10 08:00:02,198.1,2016-10-07 20:00:00,2.50002314815,-0.000504795557799,@OJX6,2 days 12:00:02.000000000
2016-10-09 19:30:01 ctwo:151.85 csi:151.93 BBZ6,Close,11,11.0,0.00052655828342,151.85,2016-10-09 19:30:01,151.93,2016-10-07 20:00:00,1.97917824074,-0.00052655828342,BBZ6,1 days 23:30:01.000000000
2016-10-09 19:30:11 ctwo:151.85 csi:151.93 BBZ6,Open,12,12.0,0.00052655828342,151.85,2016-10-09 19:30:11,151.93,2016-10-07 20:00:00,1.97929398148,-0.00052655828342,BBZ6,1 days 23:30:11.000000000
2016-10-09 18:00:53 ctwo:0.009722 csi:0.0097275 @JYZ6,Open,13,13.0,0.000565407350296,0.009722,2016-10-09 18:00:53,0.0097275,2016-10-07 20:00:00,1.91728009259,-0.000565407350296,@JYZ6,1 days 22:00:53.000000000
2016-10-09 18:00:43 ctwo:0.009722 csi:0.0097275 @JYZ6,Close,14,14.0,0.000565407350296,0.009722,2016-10-09 18:00:43,0.0097275,2016-10-07 20:00:00,1.91716435185,-0.000565407350296,@JYZ6,1 days 22:00:43.000000000
2016-10-10 02:00:23 ctwo:2993.0 csi:2991.0 EXZ6,Close,15,15.0,0.000668672684721,2993.0,2016-10-10 02:00:23,2991.0,2016-10-07 20:00:00,2.2502662037,0.000668672684721,EXZ6,2 days 06:00:23.000000000
2016-10-10 02:00:50 ctwo:2993.0 csi:2991.0 EXZ6,Open,16,16.0,0.000668672684721,2993.0,2016-10-10 02:00:50,2991.0,2016-10-07 20:00:00,2.2505787037,0.000668672684721,EXZ6,2 days 06:00:50.000000000
2016-10-09 18:00:23 ctwo:0.75425 csi:0.75335 @CDZ6,Open,17,17.0,0.00119466383487,0.75425,2016-10-09 18:00:23,0.75335,2016-10-07 20:00:00,1.91693287037,0.00119466383487,@CDZ6,1 days 22:00:23.000000000
2016-10-09 18:00:26 ctwo:1.1225 csi:1.12105 @EUZ6,Close,18,18.0,0.00129343026627,1.1225,2016-10-09 18:00:26,1.12105,2016-10-07 20:00:00,1.91696759259,0.00129343026627,@EUZ6,1 days 22:00:26.000000000
2016-10-09 18:00:48 ctwo:1.1225 csi:1.12105 @EUZ6,Open,19,19.0,0.00129343026627,1.1225,2016-10-09 18:00:48,1.12105,2016-10-07 20:00:00,1.91722222222,0.00129343026627,@EUZ6,1 days 22:00:48.000000000
2016-10-09 18:00:26 ctwo:1.0266 csi:1.0252 @SFZ6,Open,20,20.0,0.0013655872025,1.0266,2016-10-09 18:00:26,1.0252,2016-10-07 20:00:00,1.91696759259,0.0013655872025,@SFZ6,1 days 22:00:26.000000000
2016-10-10 02:00:24 ctwo:450.55 csi:449.9 AEXV6,Open,21,21.0,0.00144476550345,450.55,2016-10-10 02:00:24,449.9,2016-10-07 20:00:00,2.25027777778,0.00144476550345,AEXV6,2 days 06:00:24.000000000
2016-10-10 03:00:13 ctwo:7028.5 csi:7016.5 LFZ6,Open,22,22.0,0.00171025440034,7028.5,2016-10-10 03:00:13,7016.5,2016-10-07 20:00:00,2.29181712963,0.00171025440034,LFZ6,2 days 07:00:13.000000000
2016-10-10 02:00:22 ctwo:4454.0 csi:4446.0 MTV6,Open,23,23.0,0.00179937022042,4454.0,2016-10-10 02:00:22,4446.0,2016-10-07 20:00:00,2.25025462963,0.00179937022042,MTV6,2 days 06:00:22.000000000
2016-10-10 04:15:06 ctwo:148.3 csi:148.0 @KCZ6,Open,24,24.0,0.00202702702703,148.3,2016-10-10 04:15:06,148.0,2016-10-07 20:00:00,2.34381944444,0.00202702702703,@KCZ6,2 days 08:15:06.000000000
2016-10-09 18:00:12 ctwo:0.7583 csi:0.7567 @ADZ6,Open,25,25.0,0.00211444429761,0.7583,2016-10-09 18:00:12,0.7567,2016-10-07 20:00:00,1.91680555556,0.00211444429761,@ADZ6,1 days 22:00:12.000000000
2016-10-09 18:00:28 ctwo:1534.7 csi:1530.8 @EMDZ6,Open,26,26.0,0.00254768748367,1534.7,2016-10-09 18:00:28,1530.8,2016-10-07 20:00:00,1.91699074074,0.00254768748367,@EMDZ6,1 days 22:00:28.000000000
2016-10-09 04:00:13 ctwo:16830.0 csi:16785.0 @NKDZ6,Open,27,27.0,0.00268096514745,16830.0,2016-10-09 04:00:13,16785.0,2016-10-07 20:00:00,1.3334837963,0.00268096514745,@NKDZ6,1 days 08:00:13.000000000
2016-10-09 04:00:02 ctwo:16830.0 csi:16785.0 @NKDZ6,Close,28,28.0,0.00268096514745,16830.0,2016-10-09 04:00:02,16785.0,2016-10-07 20:00:00,1.33335648148,0.00268096514745,@NKDZ6,1 days 08:00:02.000000000
2016-10-09 20:15:22 ctwo:9870.0 csi:9897.0 HHIV6,Open,29,29.0,0.00272809942407,9870.0,2016-10-09 20:15:22,9897.0,2016-10-07 20:00:00,2.0106712963,-0.00272809942407,HHIV6,2 days 00:15:22.000000000
2016-10-09 20:15:11 ctwo:9870.0 csi:9897.0 HHIV6,Close,30,30.0,0.00272809942407,9870.0,2016-10-09 20:15:11,9897.0,2016-10-07 20:00:00,2.01054398148,-0.00272809942407,HHIV6,2 days 00:15:11.000000000
2016-10-09 18:00:25 ctwo:2152.5 csi:2146.5 @ESZ6,Close,31,31.0,0.00279524807827,2152.5,2016-10-09 18:00:25,2146.5,2016-10-07 20:00:00,1.91695601852,0.00279524807827,@ESZ6,1 days 22:00:25.000000000
2016-10-09 18:00:43 ctwo:2152.5 csi:2146.5 @ESZ6,Open,32,32.0,0.00279524807827,2152.5,2016-10-09 18:00:43,2146.5,2016-10-07 20:00:00,1.91716435185,0.00279524807827,@ESZ6,1 days 22:00:43.000000000
2016-10-10 04:20:27 ctwo:2777.0 csi:2785.0 @CCZ6,Open,33,33.0,0.00287253141831,2777.0,2016-10-10 04:20:27,2785.0,2016-10-07 20:00:00,2.34753472222,-0.00287253141831,@CCZ6,2 days 08:20:27.000000000
2016-10-09 20:00:24 ctwo:404.25 csi:403.0 @KWZ6,Open,34,34.0,0.0031017369727,404.25,2016-10-09 20:00:24,403.0,2016-10-07 20:00:00,2.00027777778,0.0031017369727,@KWZ6,2 days 00:00:24.000000000
2016-10-09 20:00:21 ctwo:404.25 csi:403.0 @KWZ6,Close,35,35.0,0.0031017369727,404.25,2016-10-09 20:00:21,403.0,2016-10-07 20:00:00,2.00024305556,0.0031017369727,@KWZ6,2 days 00:00:21.000000000
2016-10-09 20:45:04 ctwo:348.2 csi:346.9 TWV6,Close,36,36.0,0.00374747765927,348.2,2016-10-09 20:45:04,346.9,2016-10-07 20:00:00,2.0312962963,0.00374747765927,TWV6,2 days 00:45:04.000000000
2016-10-09 20:45:16 ctwo:348.2 csi:346.9 TWV6,Open,37,37.0,0.00374747765927,348.2,2016-10-09 20:45:16,346.9,2016-10-07 20:00:00,2.03143518519,0.00374747765927,TWV6,2 days 00:45:16.000000000
2016-10-09 20:00:31 ctwo:396.25 csi:394.75 @WZ6,Open,38,38.0,0.00379987333756,396.25,2016-10-09 20:00:31,394.75,2016-10-07 20:00:00,2.0003587963,0.00379987333756,@WZ6,2 days 00:00:31.000000000
2016-10-09 20:00:09 ctwo:396.25 csi:394.75 @WZ6,Close,39,39.0,0.00379987333756,396.25,2016-10-09 20:00:09,394.75,2016-10-07 20:00:00,2.00010416667,0.00379987333756,@WZ6,2 days 00:00:09.000000000
2016-10-09 19:16:15 ctwo:920.9 csi:916.8 @MMEZ6,Open,40,40.0,0.00447207678883,920.9,2016-10-09 19:16:15,916.8,2016-10-07 20:00:00,1.96961805556,0.00447207678883,@MMEZ6,1 days 23:16:15.000000000
2016-10-09 19:16:01 ctwo:920.9 csi:916.8 @MMEZ6,Close,41,41.0,0.00447207678883,920.9,2016-10-09 19:16:01,916.8,2016-10-07 20:00:00,1.96945601852,0.00447207678883,@MMEZ6,1 days 23:16:01.000000000
2016-10-09 21:00:14 ctwo:8754.5 csi:8714.0 INV6,Close,42,42.0,0.004647693367,8754.5,2016-10-09 21:00:14,8714.0,2016-10-07 20:00:00,2.0418287037,0.004647693367,INV6,2 days 01:00:14.000000000
2016-10-09 21:00:24 ctwo:8754.5 csi:8714.0 INV6,Open,43,43.0,0.004647693367,8754.5,2016-10-09 21:00:24,8714.0,2016-10-07 20:00:00,2.04194444444,0.004647693367,INV6,2 days 01:00:24.000000000
2016-10-10 03:45:01 ctwo:594.5 csi:598.7 QWZ6,Open,44,44.0,0.00701519959913,594.5,2016-10-10 03:45:01,598.7,2016-10-07 20:00:00,2.32292824074,-0.00701519959913,QWZ6,2 days 07:45:01.000000000
2016-10-10 09:30:18 ctwo:42.95 csi:42.6 @HEZ6,Close,45,45.0,0.00821596244131,42.95,2016-10-10 09:30:18,42.6,2016-10-07 20:00:00,2.56270833333,0.00821596244131,@HEZ6,2 days 13:30:18.000000000
2016-10-10 09:31:30 ctwo:42.95 csi:42.6 @HEZ6,Open,46,46.0,0.00821596244131,42.95,2016-10-10 09:31:30,42.6,2016-10-07 20:00:00,2.56354166667,0.00821596244131,@HEZ6,2 days 13:31:30.000000000
2016-10-10 03:30:23 ctwo:23.22 csi:23.42 @SBH7,Open,47,47.0,0.00853970964987,23.22,2016-10-10 03:30:23,23.42,2016-10-07 20:00:00,2.3127662037,-0.00853970964987,@SBH7,2 days 07:30:23.000000000
2016-10-10 03:30:13 ctwo:23.22 csi:23.42 @SBH7,Close,48,48.0,0.00853970964987,23.22,2016-10-10 03:30:13,23.42,2016-10-07 20:00:00,2.31265046296,-0.00853970964987,@SBH7,2 days 07:30:13.000000000
2016-10-09 18:00:23 ctwo:465.0 csi:469.5 GASZ6,Close,49,49.0,0.00958466453674,465.0,2016-10-09 18:00:23,469.5,2016-10-07 20:00:00,1.91693287037,-0.00958466453674,GASZ6,1 days 22:00:23.000000000
2016-10-09 18:00:44 ctwo:465.0 csi:469.5 GASZ6,Open,50,50.0,0.00958466453674,465.0,2016-10-09 18:00:44,469.5,2016-10-07 20:00:00,1.91717592593,-0.00958466453674,GASZ6,1 days 22:00:44.000000000
2016-10-09 20:00:53 ctwo:194.75 csi:190.75 @OZ6,Open,51,51.0,0.0209698558322,194.75,2016-10-09 20:00:53,190.75,2016-10-07 20:00:00,2.00061342593,0.0209698558322,@OZ6,2 days 00:00:53.000000000
2016-10-09 20:00:19 ctwo:194.75 csi:190.75 @OZ6,Close,52,52.0,0.0209698558322,194.75,2016-10-09 20:00:19,190.75,2016-10-07 20:00:00,2.00021990741,0.0209698558322,@OZ6,2 days 00:00:19.000000000
