rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-08-25 16:48:41 8.0 MXP20170918 $120,MXP20170918,MXP,MP,2017-08-25 16:48:41,0.05656,2017-08-25 17:00:00,0.05659,-0.000530128998056,0.000530128998056,Open,1.0,120.0,20.0,-12.0
ib: 2017-08-25 14:13:01 1.0 ZW20171214 $-12,ZW20171214,ZW,W,2017-08-25 14:13:01,435.0,2017-08-25 14:20:00,435.25,-0.000574382538771,0.000574382538771,Open,-1.0,-12.0,2.5,-7.0
ib: 2017-08-25 16:48:03 2.0 CL20170920 $59,CL20170920,CL,CL,2017-08-25 16:48:03,47.84,2017-08-25 17:00:00,47.87,-0.000626697305201,0.000626697305201,Open,1.0,59.0,5.0,-12.0
ib: 2017-08-25 16:48:09 1.0 AUD20170918 $49,AUD20170918,AUD,AD,2017-08-25 16:48:09,0.793,2017-08-25 17:00:00,0.7935,-0.000630119722747,0.000630119722747,Open,1.0,49.0,2.5,-12.0
ib: 2017-08-25 16:48:25 1.0 JPY20170918 $74,JPY20170918,JPY,JY,2017-08-25 16:48:25,0.91555,2017-08-25 17:00:00,0.91615,-0.000654914588222,0.000654914588222,Open,1.0,74.0,2.5,-12.0
ib: 2017-08-25 14:13:09 1.0 ZM20171214 $19,ZM20171214,ZM,SM,2017-08-25 14:13:09,300.2,2017-08-25 14:20:00,300.0,0.000666666666667,0.000666666666667,Open,-1.0,19.0,2.5,-7.0
ib: 2017-08-25 16:48:21 1.0 NZD20170918 $49,NZD20170918,NZD,NE,2017-08-25 16:48:21,0.7233,2017-08-25 17:00:00,0.7238,-0.000690798563139,0.000690798563139,Open,1.0,49.0,2.5,-12.0
ib: 2017-08-25 16:48:50 1.0 PA20170927 $-64,PA20170927,PA,PA,2017-08-25 16:48:50,930.4,2017-08-25 17:00:00,931.05,-0.00069813651254,0.00069813651254,Open,-1.0,-64.0,2.5,-12.0
ib: 2017-08-25 14:13:05 3.0 ZC20171214 $37,ZC20171214,ZC,C,2017-08-25 14:13:05,353.75,2017-08-25 14:20:00,353.5,0.000707213578501,0.000707213578501,Open,-1.0,37.0,7.5,-7.0
ib: 2017-08-25 16:48:23 1.0 CHF20170918 $-124,CHF20170918,CHF,SF,2017-08-25 16:48:23,1.0471,2017-08-25 17:00:00,1.0461,0.000955931555301,0.000955931555301,Open,1.0,-124.0,2.5,-12.0
ib: 2017-08-25 16:48:19 1.0 GC20171227 $140,GC20171227,GC,GC,2017-08-25 16:48:19,1296.5,2017-08-25 17:00:00,1297.9,-0.00107866553664,0.00107866553664,Open,1.0,140.0,2.5,-12.0
ib: 2017-08-25 14:00:26 2.0 LE20171031 $-100,LE20171031,LE,LC,2017-08-25 14:00:26,107.05,2017-08-25 14:05:00,106.925,0.00116904372224,0.00116904372224,Open,1.0,-100.0,5.0,-5.0
ib: 2017-08-25 14:00:22 1.0 HE20171013 $-30,HE20171013,HE,LH,2017-08-25 14:00:22,63.0,2017-08-25 14:05:00,63.075,-0.00118906064209,0.00118906064209,Open,-1.0,-30.0,2.5,-5.0
ib: 2017-08-25 14:13:03 2.0 ZL20171214 $59,ZL20171214,ZL,BO,2017-08-25 14:13:03,35.0,2017-08-25 14:20:00,34.95,0.00143061516452,0.00143061516452,Open,-1.0,59.0,5.0,-7.0
ib: 2017-08-25 16:48:13 2.0 NG20170927 $-99,NG20170927,NG,NG,2017-08-25 16:48:13,2.929,2017-08-25 17:00:00,2.924,0.00170998632011,0.00170998632011,Open,1.0,-99.0,5.0,-12.0
ib: 2017-08-25 16:48:29 2.0 HG20171227 $-275,HG20171227,HG,HG,2017-08-25 16:48:29,306.2,2017-08-25 17:00:00,305.65,0.00179944380828,0.00179944380828,Open,1.0,-275.0,5.0,-12.0
ib: 2017-08-25 16:48:47 2.0 RB20170929 $-352,RB20170929,RB,RB,2017-08-25 16:48:47,1.545,2017-08-25 17:00:00,1.5408,0.00272585669782,0.00272585669782,Open,1.0,-352.0,5.0,-12.0
ib: 2017-08-25 16:48:35 1.0 EUR20170918 $-531,EUR20170918,EUR,CU,2017-08-25 16:48:35,1.19345,2017-08-25 17:00:00,1.1892,0.00357383114699,0.00357383114699,Open,1.0,-531.0,2.5,-12.0
