rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-05-19 16:45:26 4.0 GBP20170619 $-124,GBP20170619,GBP,BP,2017-05-19 16:45:26,1.3048,2017-05-19 17:00:00,1.3043,0.000383347389404,0.000383347389404,Open,1.0,-124.0,10.0,-15.0
ib: 2017-05-19 16:44:50 2.0 CHF20170619 $-125,CHF20170619,CHF,SF,2017-05-19 16:44:50,1.0295,2017-05-19 17:00:00,1.029,0.000485908649174,0.000485908649174,Open,1.0,-125.0,5.0,-16.0
ib: 2017-05-19 16:44:54 4.0 ZN20170621 $250,ZN20170621,ZN,TY,2017-05-19 16:44:54,126.25,2017-05-19 17:00:00,126.1875,0.000495294700347,0.000495294700347,Open,-1.0,250.0,10.0,-16.0
ib: 2017-05-19 16:45:16 2.0 NIY20170608 $-89,NIY20170608,NIY,NIY,2017-05-19 16:45:16,19695.0,2017-05-19 17:00:00,19685.0,0.000508001016002,0.000508001016002,Open,1.0,-89.0,5.0,-15.0
ib: 2017-05-19 16:45:34 2.0 PL20170727 $-50,PL20170727,PL,PL,2017-05-19 16:45:34,939.7,2017-05-19 17:00:00,940.2,-0.00053180174431,0.00053180174431,Open,-1.0,-50.0,5.0,-15.0
ib: 2017-05-19 14:17:43 4.0 ZW20170714 $-50,ZW20170714,ZW,W,2017-05-19 14:17:43,435.5,2017-05-19 14:20:00,435.25,0.000574382538771,0.000574382538771,Open,1.0,-50.0,10.0,-3.0
ib: 2017-05-19 14:00:26 2.0 HE20170717 $39,HE20170717,HE,LH,2017-05-19 14:00:26,80.125,2017-05-19 14:05:00,80.175,-0.000623635796695,0.000623635796695,Open,1.0,39.0,5.0,-5.0
ib: 2017-05-19 14:00:31 2.0 GF20170831 $-100,GF20170831,GF,FC,2017-05-19 14:00:31,150.55,2017-05-19 14:05:00,150.45,0.000664672648721,0.000664672648721,Open,1.0,-100.0,5.0,-5.0
ib: 2017-05-19 14:17:38 6.0 ZC20170714 $74,ZC20170714,ZC,C,2017-05-19 14:17:38,372.25,2017-05-19 14:20:00,372.5,-0.000671140939597,0.000671140939597,Open,1.0,74.0,15.0,-3.0
ib: 2017-05-19 16:45:24 2.0 ZB20170621 $250,ZB20170621,ZB,US,2017-05-19 16:45:24,153.96875,2017-05-19 17:00:00,153.84375,0.000812512695511,0.000812512695511,Open,-1.0,250.0,5.0,-15.0
ib: 2017-05-19 16:45:06 2.0 EMD20170616 $-279,EMD20170616,EMD,EMD,2017-05-19 16:45:06,1712.3,2017-05-19 17:00:00,1710.9,0.000818282775148,0.000818282775148,Open,1.0,-279.0,5.0,-15.0
ib: 2017-05-19 14:00:28 2.0 LE20170831 $79,LE20170831,LE,LC,2017-05-19 14:00:28,120.95,2017-05-19 14:05:00,121.05,-0.000826104915324,0.000826104915324,Open,1.0,79.0,5.0,-5.0
ib: 2017-05-19 16:45:00 2.0 NZD20170619 $120,NZD20170619,NZD,NE,2017-05-19 16:45:00,0.6928,2017-05-19 17:00:00,0.6934,-0.000865301413326,0.000865301413326,Open,1.0,120.0,5.0,-15.0
ib: 2017-05-19 16:44:48 2.0 JPY20170619 $237,JPY20170619,JPY,JY,2017-05-19 16:44:48,0.89965,2017-05-19 17:00:00,0.8987,0.00105708245243,0.00105708245243,Open,-1.0,237.0,5.0,-16.0
ib: 2017-05-19 14:17:36 5.0 ZL20170714 $119,ZL20170714,ZL,BO,2017-05-19 14:17:36,33.0,2017-05-19 14:20:00,33.04,-0.00121065375303,0.00121065375303,Open,1.0,119.0,12.5,-3.0
ib: 2017-05-19 16:45:10 2.0 HO20170630 $-168,HO20170630,HO,HO,2017-05-19 16:45:10,1.5904,2017-05-19 17:00:00,1.5884,0.00125912868295,0.00125912868295,Open,1.0,-168.0,5.0,-15.0
ib: 2017-05-19 14:17:44 1.0 ZM20170714 $39,ZM20170714,ZM,SM,2017-05-19 14:17:44,307.4,2017-05-19 14:20:00,307.0,0.00130293159609,0.00130293159609,Open,-1.0,39.0,2.5,-3.0
ib: 2017-05-19 16:44:56 2.0 GC20170628 $340,GC20170628,GC,GC,2017-05-19 16:44:56,1255.3,2017-05-19 17:00:00,1253.6,0.00135609444799,0.00135609444799,Open,-1.0,340.0,5.0,-16.0
ib: 2017-05-19 16:45:00 2.0 NG20170628 $100,NG20170628,NG,NG,2017-05-19 16:45:00,3.348,2017-05-19 17:00:00,3.353,-0.00149120190874,0.00149120190874,Open,1.0,100.0,5.0,-15.0
ib: 2017-05-19 16:45:18 2.0 CL20170620 $-200,CL20170620,CL,CL,2017-05-19 16:45:18,50.77,2017-05-19 17:00:00,50.67,0.00197355437142,0.00197355437142,Open,1.0,-200.0,5.0,-15.0
ib: 2017-05-19 16:45:02 6.0 MXP20170619 $449,MXP20170619,MXP,MP,2017-05-19 16:45:02,0.05323,2017-05-19 17:00:00,0.05338,-0.00281004121394,0.00281004121394,Open,1.0,449.0,15.0,-15.0
ib: 2017-05-19 16:45:12 2.0 SI20170727 $490,SI20170727,SI,SI,2017-05-19 16:45:12,1684.5,2017-05-19 17:00:00,1679.6,0.00291736127649,0.00291736127649,Open,-1.0,490.0,5.0,-15.0
ib: 2017-05-19 16:45:14 2.0 HG20170727 $-425,HG20170727,HG,HG,2017-05-19 16:45:14,259.0,2017-05-19 17:00:00,258.15,0.0032926593066,0.0032926593066,Open,1.0,-425.0,5.0,-15.0
ib: 2017-05-19 16:45:56 2.0 PA20170628 $780,PA20170628,PA,PA,2017-05-19 16:45:56,756.8,2017-05-19 17:00:00,760.7,-0.00512685684238,0.00512685684238,Open,1.0,780.0,5.0,-15.0
