rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-05-05 16:49:39 3 @PXM7 $-90,@PXM7,2017-05-05 16:49:39,0.05229,2017-05-05 17:00:00,0.05235,-0.00114613180516,0.00114613180516,Open,-1.0,-90.0,7.5,-1 days +23:49:39.000000000,-11.0
ctwo opened: 2017-05-05 16:49:40 1 @NEM7 $80,@NEM7,2017-05-05 16:49:40,0.6916,2017-05-05 17:00:00,0.6908,0.0011580775912,0.0011580775912,Open,-1.0,80.0,2.5,-1 days +23:49:40.000000000,-11.0
ctwo opened: 2017-05-05 14:19:51 3 @CN7 $75,@CN7,2017-05-05 14:19:51,371.25,2017-05-05 14:20:00,370.75,0.00134861766689,0.00134861766689,Open,-1.0,75.0,7.5,-1 days +23:59:51.000000000,-1.0
ctwo opened: 2017-05-05 16:49:39 1 @JYM7 $-162,@JYM7,2017-05-05 16:49:39,0.00888,2017-05-05 17:00:00,0.008893,-0.00146182390644,0.00146182390644,Open,-1.0,-162.0,2.5,-1 days +23:49:39.000000000,-11.0
ctwo opened: 2017-05-05 14:19:50 2 @BON7 $60,@BON7,2017-05-05 14:19:50,32.95,2017-05-05 14:20:00,32.9,0.00151975683891,0.00151975683891,Open,-1.0,60.0,5.0,-1 days +23:59:50.000000000,-1.0
ctwo opened: 2017-05-05 16:49:40 1 QNGM7 $-59,QNGM7,2017-05-05 16:49:40,3.272,2017-05-05 17:00:00,3.266,0.00183710961421,0.00183710961421,Open,1.0,-59.0,2.5,-1 days +23:49:40.000000000,-11.0
ctwo opened: 2017-05-05 16:49:40 1 @NKDM7 $177,@NKDM7,2017-05-05 16:49:40,19745.0,2017-05-05 17:00:00,19705.0,0.00202994163918,0.00202994163918,Open,-1.0,177.0,2.5,-1 days +23:49:40.000000000,-11.0
ctwo opened: 2017-05-05 16:49:34 2 @CDM7 $429,@CDM7,2017-05-05 16:49:34,0.7333,2017-05-05 17:00:00,0.73115,0.00294057306982,0.00294057306982,Open,-1.0,429.0,5.0,-1 days +23:49:34.000000000,-11.0
ctwo opened: 2017-05-05 16:49:38 1 QHGN7 $237,QHGN7,2017-05-05 16:49:38,253.8,2017-05-05 17:00:00,252.85,0.00375716828159,0.00375716828159,Open,-1.0,237.0,2.5,-1 days +23:49:38.000000000,-11.0
ctwo opened: 2017-05-05 16:49:43 1 QSIN7 $329,QSIN7,2017-05-05 16:49:43,16.34,2017-05-05 17:00:00,16.274,0.00405554872803,0.00405554872803,Open,-1.0,329.0,2.5,-1 days +23:49:43.000000000,-11.0
ctwo opened: 2017-05-05 16:49:41 1 QPLN7 $189,QPLN7,2017-05-05 16:49:41,914.0,2017-05-05 17:00:00,910.2,0.00417490661393,0.00417490661393,Open,-1.0,189.0,2.5,-1 days +23:49:41.000000000,-11.0
ctwo opened: 2017-05-05 16:49:42 1 QRBM7 $298,QRBM7,2017-05-05 16:49:42,1.5117,2017-05-05 17:00:00,1.5046,0.00471886215605,0.00471886215605,Open,-1.0,298.0,2.5,-1 days +23:49:42.000000000,-11.0
ctwo opened: 2017-05-05 16:49:35 1 QCLM7 $270,QCLM7,2017-05-05 16:49:35,46.49,2017-05-05 17:00:00,46.22,0.0058416270013,0.0058416270013,Open,-1.0,270.0,2.5,-1 days +23:49:35.000000000,-11.0
ctwo opened: 2017-05-05 16:49:38 1 QHOM7 $478,QHOM7,2017-05-05 16:49:38,1.448,2017-05-05 17:00:00,1.4366,0.00793540303494,0.00793540303494,Open,-1.0,478.0,2.5,-1 days +23:49:38.000000000,-11.0
