rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-05-08 14:16:20 1.0 ZS20170714 $25,ZS20170714,ZS,S,2017-05-08 14:16:20,964.25,2017-05-08 14:20:00,964.75,-0.000518268981601,0.000518268981601,Open,1.0,25.0,2.5,-4.0
ib: 2017-05-08 16:48:43 1.0 EMD20170616 $90,EMD20170616,EMD,EMD,2017-05-08 16:48:43,1729.6,2017-05-08 17:00:00,1730.5,-0.000520080901474,0.000520080901474,Open,1.0,90.0,2.5,-12.0
ib: 2017-05-08 14:16:22 2.0 ZW20170714 $25,ZW20170714,ZW,W,2017-05-08 14:16:22,433.25,2017-05-08 14:20:00,433.5,-0.000576701268743,0.000576701268743,Open,1.0,25.0,5.0,-4.0
ib: 2017-05-08 14:16:24 2.0 ZM20170714 $40,ZM20170714,ZM,SM,2017-05-08 14:16:24,313.4,2017-05-08 14:20:00,313.6,-0.000637755102041,0.000637755102041,Open,1.0,40.0,5.0,-4.0
ib: 2017-05-08 14:16:18 2.0 ZC20170714 $25,ZC20170714,ZC,C,2017-05-08 14:16:18,365.75,2017-05-08 14:20:00,366.0,-0.00068306010929,0.00068306010929,Open,1.0,25.0,5.0,-4.0
ib: 2017-05-08 16:48:57 1.0 EUR20170619 $93,EUR20170619,EUR,CU,2017-05-08 16:48:57,1.09465,2017-05-08 17:00:00,1.0954,-0.000684681394924,0.000684681394924,Open,1.0,93.0,2.5,-12.0
ib: 2017-05-08 16:48:29 1.0 ZN20170621 $-93,ZN20170621,ZN,TY,2017-05-08 16:48:29,124.96875,2017-05-08 17:00:00,125.0625,-0.000749625187406,0.000749625187406,Open,-1.0,-93.0,2.5,-12.0
ib: 2017-05-08 16:48:25 1.0 CHF20170619 $99,CHF20170619,CHF,SF,2017-05-08 16:48:25,1.0035,2017-05-08 17:00:00,1.0043,-0.000796574728667,0.000796574728667,Open,1.0,99.0,2.5,-12.0
ib: 2017-05-08 16:48:49 1.0 HG20170727 $50,HG20170727,HG,HG,2017-05-08 16:48:49,249.15,2017-05-08 17:00:00,249.35,-0.000802085422098,0.000802085422098,Open,1.0,50.0,2.5,-12.0
ib: 2017-05-08 14:00:43 1.0 LE20170630 $50,LE20170630,LE,LC,2017-05-08 14:00:43,127.65,2017-05-08 14:05:00,127.775,-0.000978282136568,0.000978282136568,Open,1.0,50.0,2.5,-5.0
ib: 2017-05-08 16:48:35 1.0 NZD20170619 $70,NZD20170619,NZD,NE,2017-05-08 16:48:35,0.69,2017-05-08 17:00:00,0.6907,-0.00101346460113,0.00101346460113,Open,1.0,70.0,2.5,-12.0
ib: 2017-05-08 16:48:31 1.0 CL20170522 $-49,CL20170522,CL,CL,2017-05-08 16:48:31,46.48,2017-05-08 17:00:00,46.43,0.00107688994185,0.00107688994185,Open,1.0,-49.0,2.5,-12.0
ib: 2017-05-08 16:48:21 1.0 ZB20170621 $-187,ZB20170621,ZB,US,2017-05-08 16:48:21,151.125,2017-05-08 17:00:00,151.3125,-0.00123915737299,0.00123915737299,Open,-1.0,-187.0,2.5,-12.0
ib: 2017-05-08 14:00:41 1.0 GF20170831 $100,GF20170831,GF,FC,2017-05-08 14:00:41,156.45,2017-05-08 14:05:00,156.65,-0.00127673156719,0.00127673156719,Open,1.0,100.0,2.5,-5.0
ib: 2017-05-08 14:00:45 1.0 HE20170614 $39,HE20170614,HE,LH,2017-05-08 14:00:45,77.275,2017-05-08 14:05:00,77.375,-0.00129240710824,0.00129240710824,Open,1.0,39.0,2.5,-5.0
ib: 2017-05-08 16:48:39 1.0 NG20170526 $-49,NG20170526,NG,NG,2017-05-08 16:48:39,3.177,2017-05-08 17:00:00,3.172,0.0015762925599,0.0015762925599,Open,1.0,-49.0,2.5,-12.0
ib: 2017-05-08 16:48:23 1.0 JPY20170619 $-218,JPY20170619,JPY,JY,2017-05-08 16:48:23,0.88415,2017-05-08 17:00:00,0.8859,-0.00197539225646,0.00197539225646,Open,-1.0,-218.0,2.5,-12.0
ib: 2017-05-08 16:48:37 3.0 MXP20170619 $180,MXP20170619,MXP,MP,2017-05-08 16:48:37,0.05171,2017-05-08 17:00:00,0.05183,-0.0023152614316,0.0023152614316,Open,1.0,180.0,7.5,-12.0
ib: 2017-05-08 16:48:55 1.0 HO20170531 $-147,HO20170531,HO,HO,2017-05-08 16:48:55,1.4591,2017-05-08 17:00:00,1.4556,0.00240450673262,0.00240450673262,Open,1.0,-147.0,2.5,-12.0
ib: 2017-05-08 16:48:27 1.0 PA20170628 $-200,PA20170628,PA,PA,2017-05-08 16:48:27,807.55,2017-05-08 17:00:00,805.55,0.00248277574328,0.00248277574328,Open,1.0,-200.0,2.5,-12.0
ib: 2017-05-08 16:49:05 1.0 RB20170531 $-168,RB20170531,RB,RB,2017-05-08 16:49:05,1.5218,2017-05-08 17:00:00,1.5178,0.00263539333245,0.00263539333245,Open,1.0,-168.0,2.5,-11.0
