timestamp,YYYYMMDD,fee_event_list,index_price,strategy_raw,strategy_with_cost,unix_timestamp
2017-06-20 20:47:48,20170620,,2437.03,251928,235446,1497991668
2017-06-20 20:48:45,20170620,,2437.03,252036,235554,1497991725
2017-06-20 20:49:02,20170620,,2437.03,252172,235690,1497991742
2017-06-20 20:57:57,20170620,,2437.03,252364,235882,1497992277
2017-06-21 18:13:34,20170621,,2435.61,251457,234667,1498068814
2017-06-21 18:13:45,20170621,,2435.61,251402,234612,1498068825
2017-06-21 18:13:49,20170621,,2435.61,251377,234587,1498068829
2017-06-21 20:46:12,20170621,,2435.61,252317,235527,1498077972
2017-06-21 20:46:51,20170621,,2435.61,252359,235569,1498078011
2017-06-21 20:56:11,20170621,,2435.61,252389,235599,1498078571
2017-06-22 18:16:12,20170622,,2434.50,254461,237559,1498155372
2017-06-22 18:16:45,20170622,,2434.50,254544,237642,1498155405
2017-06-22 20:47:50,20170622,,2434.50,255296,238394,1498164470
2017-06-23 18:01:42,20170623,,2438.30,249659,232641,1498240902
2017-06-23 20:49:28,20170623,,2438.30,250265,233247,1498250968
2017-06-24 01:30:49,20170623,,2438.30,250742,233724,1498267849
2017-06-24 08:43:11,20170624,,2438.30,250742,233724,1498293791
2017-06-25 09:19:25,20170625,,2438.30,250642,233624,1498382365
2017-06-25 22:00:54,20170625,,2438.30,249667,232649,1498428054
2017-06-25 22:03:54,20170625,,2438.30,249301,232283,1498428234
2017-06-26 02:43:17,20170625,,2438.30,245933,228915,1498444997
2017-06-26 06:42:34,20170626,,2439.07,246058,228780,1498459354
2017-06-26 10:42:53,20170626,,2439.07,243685,226407,1498473773
2017-06-26 10:50:57,20170626,,2439.07,243650,226372,1498474257
2017-06-26 15:15:57,20170626,,2439.07,247580,230302,1498490157
2017-06-26 15:30:18,20170626,,2439.07,245428,228150,1498491018
2017-06-26 18:15:20,20170626,,2439.07,241822,224544,1498500920
2017-06-26 18:15:55,20170626,,2439.07,241693,224415,1498500955
2017-06-26 20:43:02,20170626,,2439.07,239857,222579,1498509782
2017-06-26 20:50:36,20170626,,2439.07,239379,222101,1498510236
2017-06-26 20:50:47,20170626,,2439.07,239332,222054,1498510247
2017-06-26 21:00:56,20170626,,2439.07,238846,221568,1498510856
2017-06-26 23:07:40,20170626,,2439.07,239387,222109,1498518460
2017-06-27 01:19:32,20170626,,2439.07,240643,223365,1498526372
2017-06-27 03:05:31,20170626,,2439.07,240619,223341,1498532731
2017-06-27 05:06:21,20170627,,2419.38,240235,222717,1498539981
2017-06-27 06:56:34,20170627,,2419.38,240150,222632,1498546594
2017-06-27 08:52:14,20170627,,2419.38,243105,225587,1498553534
2017-06-27 10:19:15,20170627,,2419.38,244010,226492,1498558755
2017-06-27 11:46:16,20170627,,2419.38,246241,228723,1498563976
2017-06-27 13:49:39,20170627,,2419.38,246934,229416,1498571379
2017-06-27 15:13:05,20170627,,2419.38,253568,236050,1498576385
2017-06-27 16:59:49,20170627,,2419.38,251532,234014,1498582789
2017-06-27 17:01:12,20170627,,2419.38,251845,234327,1498582872
2017-06-27 18:03:51,20170627,,2419.38,251853,234335,1498586631
2017-06-27 18:04:15,20170627,,2419.38,251802,234284,1498586655
2017-06-27 18:19:05,20170627,,2419.38,251246,233728,1498587545
2017-06-27 18:19:11,20170627,,2419.38,251251,233733,1498587551
2017-06-27 20:08:55,20170627,,2419.38,251852,234334,1498594135
2017-06-27 20:47:56,20170627,,2419.38,250575,233057,1498596476
2017-06-27 20:48:07,20170627,,2419.38,250597,233079,1498596487
2017-06-27 20:57:46,20170627,,2419.38,250537,233019,1498597066
2017-06-27 22:31:27,20170627,,2419.38,250836,233318,1498602687
2017-06-28 00:11:34,20170627,,2419.38,251095,233577,1498608694
2017-06-28 02:03:54,20170627,,2419.38,251988,234470,1498615434
2017-06-28 03:54:23,20170627,,2419.38,251015,233497,1498622063
2017-06-28 05:53:38,20170628,,2440.69,250147,232377,1498629218
2017-06-28 07:41:51,20170628,,2440.69,248798,231028,1498635711
2017-06-28 09:41:20,20170628,,2440.69,250399,232629,1498642880
2017-06-28 11:37:37,20170628,,2440.69,250643,232873,1498649857
2017-06-28 13:44:59,20170628,,2440.69,253216,235446,1498657499
2017-06-28 13:53:33,20170628,,2440.69,253151,235381,1498658013
2017-06-28 15:32:41,20170628,,2440.69,258955,241185,1498663961
2017-06-28 17:32:37,20170628,,2440.69,260986,243216,1498671157
2017-06-28 18:01:21,20170628,,2440.69,262254,244484,1498672881
2017-06-28 18:02:01,20170628,,2440.69,262110,244340,1498672921
2017-06-28 18:02:05,20170628,,2440.69,262085,244315,1498672925
2017-06-28 18:14:54,20170628,,2440.69,261698,243928,1498673694
2017-06-28 20:11:29,20170628,,2440.69,262687,244917,1498680689
2017-06-28 20:49:45,20170628,,2440.69,263059,245289,1498682985
2017-06-28 20:59:37,20170628,,2440.69,263160,245390,1498683577
2017-06-28 22:52:43,20170628,,2440.69,262721,244951,1498690363
2017-06-29 00:53:30,20170628,,2440.69,262411,244641,1498697610
2017-06-29 02:44:19,20170628,,2440.69,261443,243673,1498704259
2017-06-29 04:38:56,20170629,,2419.70,261693,243675,1498711136
2017-06-29 06:31:17,20170629,,2419.70,261721,243703,1498717877
2017-06-29 08:15:00,20170629,,2419.70,263251,245233,1498724100
2017-06-29 08:15:28,20170629,,2419.70,263213,245195,1498724128
2017-06-29 10:14:02,20170629,,2419.70,263225,245207,1498731242
2017-06-29 12:08:49,20170629,,2419.70,265265,247247,1498738129
2017-06-29 13:46:36,20170629,,2419.70,266921,248903,1498743996
2017-06-29 15:07:36,20170629,,2419.70,265792,247774,1498748856
2017-06-29 17:06:43,20170629,,2419.70,265203,247185,1498756003
2017-06-29 18:04:44,20170629,,2419.70,264634,246616,1498759484
2017-06-29 18:16:58,20170629,,2419.70,264223,246205,1498760218
2017-06-29 18:17:36,20170629,,2419.70,264104,246086,1498760256
2017-06-29 20:11:15,20170629,,2419.70,263736,245718,1498767075
2017-06-29 20:48:15,20170629,,2419.70,263493,245475,1498769295
2017-06-29 20:48:34,20170629,,2419.70,263503,245485,1498769314
2017-06-29 20:49:06,20170629,,2419.70,263481,245463,1498769346
2017-06-30 01:19:10,20170629,,2419.70,262489,244471,1498785550
2017-06-30 03:29:51,20170629,,2419.70,263541,245523,1498793391
2017-06-30 03:30:32,20170629,,2419.70,263614,245596,1498793432
2017-06-30 05:44:37,20170630,,2423.41,262488,244342,1498801477
2017-06-30 07:59:40,20170630,,2423.41,262303,244157,1498809580
2017-06-30 10:26:03,20170630,,2423.41,265140,246994,1498818363
2017-06-30 12:46:47,20170630,,2423.41,264021,245875,1498826807
2017-06-30 14:28:38,20170630,,2423.41,264121,245975,1498832918
2017-06-30 16:44:34,20170630,,2423.41,267578,249432,1498841074
2017-06-30 18:14:00,20170630,,2423.41,267578,249432,1498846440
2017-06-30 18:14:07,20170630,,2423.41,267409,249263,1498846447
2017-06-30 18:14:14,20170630,,2423.41,267419,249273,1498846454
2017-06-30 18:14:50,20170630,,2423.41,266557,248411,1498846490
2017-06-30 20:20:11,20170630,,2423.41,264061,245915,1498854011
2017-06-30 20:49:12,20170630,,2423.41,264020,245874,1498855752
2017-06-30 22:50:46,20170630,,2423.41,264344,246198,1498863046
2017-07-01 00:49:34,20170630,,2423.41,264569,246423,1498870174
2017-07-01 02:36:53,20170630,,2423.41,264569,246423,1498876613
2017-07-01 03:59:59,20170630,,2423.41,264569,246423,1498881599
2017-07-01 09:41:41,20170701,,2423.41,264569,246423,1498902101
2017-07-01 10:54:13,20170701,,2423.41,264569,246423,1498906453
2017-07-01 12:05:14,20170701,,2423.41,264569,246423,1498910714
2017-07-01 13:13:26,20170701,,2423.41,264569,246423,1498914806
2017-07-01 14:12:47,20170701,,2423.41,264569,246423,1498918367
2017-07-01 15:11:36,20170701,,2423.41,264569,246423,1498921896
2017-07-01 16:08:46,20170701,,2423.41,264569,246423,1498925326
2017-07-01 16:57:39,20170701,,2423.41,264569,246423,1498928259
2017-07-01 17:48:59,20170701,,2423.41,264569,246423,1498931339
2017-07-01 18:17:00,20170701,,2423.41,264569,246423,1498933020
2017-07-01 18:49:00,20170701,,2423.41,264569,246423,1498934940
2017-07-01 19:16:20,20170701,,2423.41,264569,246423,1498936580
2017-07-01 19:40:43,20170701,,2423.41,264569,246423,1498938043
2017-07-01 20:03:08,20170701,,2423.41,264569,246423,1498939388
2017-07-01 20:16:12,20170701,,2423.41,264569,246423,1498940172
2017-07-01 20:30:50,20170701,,2423.41,264569,246423,1498941050
2017-07-01 20:45:36,20170701,,2423.41,264569,246423,1498941936
2017-07-02 01:28:56,20170701,,2423.41,264569,246423,1498958936
2017-07-02 01:28:56,20170701,,2423.41,264569,246423,1498958936
2017-07-02 10:12:38,20170702,,2423.41,264494,246348,1498990358
2017-07-02 10:12:38,20170702,,2423.41,264494,246348,1498990358
2017-07-02 14:11:02,20170702,,2423.41,264494,246348,1499004662
2017-07-02 14:12:44,20170702,,2423.41,264494,246348,1499004764
2017-07-02 14:28:38,20170702,,2423.41,264494,246348,1499005718
2017-07-02 18:39:31,20170702,,2423.41,264494,246348,1499020771
2017-07-02 18:48:49,20170702,,2423.41,264494,246348,1499021329
2017-07-02 23:30:45,20170702,,2423.41,265018,246872,1499038245
2017-07-02 23:43:01,20170702,,2423.41,265252,247106,1499038981
2017-07-03 04:06:33,20170703,,2429.01,265167,246773,1499054793
2017-07-03 04:07:36,20170703,,2429.01,265167,246773,1499054856
2017-07-03 04:18:10,20170703,,2429.01,265518,247124,1499055490
2017-07-03 08:36:07,20170703,,2429.01,266578,248184,1499070967
2017-07-03 08:49:30,20170703,,2429.01,266281,247887,1499071770
2017-07-03 13:10:40,20170703,,2429.01,262844,244450,1499087440
2017-07-03 13:14:06,20170703,,2429.01,262948,244554,1499087646
2017-07-03 13:26:03,20170703,,2429.01,262601,244207,1499088363
2017-07-03 17:22:14,20170703,,2429.01,253481,235087,1499102534
2017-07-03 17:22:25,20170703,,2429.01,253481,235087,1499102545
2017-07-03 17:22:29,20170703,,2429.01,253481,235087,1499102549
2017-07-03 17:39:49,20170703,,2429.01,253651,235257,1499103589
2017-07-03 19:44:14,20170703,,2429.01,255747,237353,1499111054
2017-07-03 20:42:56,20170703,,2429.01,255499,237105,1499114576
2017-07-03 20:43:01,20170703,,2429.01,255499,237105,1499114581
2017-07-03 22:15:43,20170703,,2429.01,255806,237412,1499120143
2017-07-03 23:51:38,20170703,,2429.01,256150,237756,1499125898
2017-07-04 01:41:56,20170703,,2429.01,254979,236585,1499132516
2017-07-04 03:37:44,20170703,,2429.01,255081,236687,1499139464
2017-07-04 05:50:23,20170704,,2429.01,251040,232538,1499147423
2017-07-04 07:07:11,20170704,,2429.01,252501,233999,1499152031
2017-07-04 08:56:48,20170704,,2429.01,251973,233471,1499158608
2017-07-04 10:59:54,20170704,,2429.01,253129,234627,1499165994
2017-07-04 11:00:53,20170704,,2429.01,253156,234654,1499166053
2017-07-04 12:45:31,20170704,,2429.01,253859,235357,1499172331
2017-07-04 12:45:40,20170704,,2429.01,253844,235342,1499172340
2017-07-04 14:24:19,20170704,,2429.01,255681,237179,1499178259
2017-07-04 15:54:08,20170704,,2429.01,252503,234001,1499183648
2017-07-04 16:51:57,20170704,,2429.01,253517,235015,1499187117
2017-07-04 16:52:01,20170704,,2429.01,253517,235015,1499187121
2017-07-04 16:52:08,20170704,,2429.01,253517,235015,1499187128
2017-07-04 17:45:35,20170704,,2429.01,253576,235074,1499190335
2017-07-04 18:57:14,20170704,,2429.01,253545,235043,1499194634
2017-07-04 20:10:55,20170704,,2429.01,254845,236343,1499199055
2017-07-04 21:35:47,20170704,,2429.01,254073,235571,1499204147
2017-07-04 22:44:39,20170704,,2429.01,253863,235361,1499208279
2017-07-04 23:37:49,20170704,,2429.01,254137,235635,1499211469
2017-07-05 00:51:35,20170704,,2429.01,253854,235352,1499215895
2017-07-05 01:21:03,20170704,,2429.01,253347,234845,1499217663
2017-07-05 02:22:27,20170704,,2429.01,253605,235103,1499221347
2017-07-05 03:26:09,20170704,,2429.01,254244,235742,1499225169
2017-07-05 04:36:54,20170705,,2432.54,253897,235247,1499229414
2017-07-05 05:12:45,20170705,,2432.54,254318,235668,1499231565
2017-07-05 06:22:07,20170705,,2432.54,254224,235574,1499235727
2017-07-05 06:54:47,20170705,,2432.54,254624,235974,1499237687
2017-07-05 07:21:27,20170705,,2432.54,254063,235413,1499239287
2017-07-05 07:57:13,20170705,,2432.54,254937,236287,1499241433
2017-07-05 08:37:39,20170705,,2432.54,252496,233846,1499243859
2017-07-05 09:26:39,20170705,,2432.54,250843,232193,1499246799
2017-07-05 10:11:43,20170705,,2432.54,248918,230268,1499249503
2017-07-05 10:58:02,20170705,,2432.54,247855,229205,1499252282
2017-07-05 11:36:43,20170705,,2432.54,248324,229674,1499254603
2017-07-05 12:16:14,20170705,,2432.54,249818,231168,1499256974
2017-07-05 12:58:56,20170705,,2432.54,249023,230373,1499259536
2017-07-05 13:38:15,20170705,,2432.54,250409,231759,1499261895
2017-07-05 14:46:13,20170705,,2432.54,244293,225643,1499265973
2017-07-05 15:58:31,20170705,,2432.54,245017,226367,1499270311
2017-07-05 18:01:41,20170705,,2432.54,245369,226719,1499277701
2017-07-05 18:14:28,20170705,,2432.54,245602,226952,1499278468
2017-07-05 20:11:59,20170705,,2432.54,245536,226886,1499285519
2017-07-05 20:44:48,20170705,,2432.54,247390,228740,1499287488
2017-07-05 20:44:59,20170705,,2432.54,247354,228704,1499287499
2017-07-05 20:45:07,20170705,,2432.54,247354,228704,1499287507
2017-07-05 20:45:49,20170705,,2432.54,247285,228635,1499287549
2017-07-05 20:45:51,20170705,,2432.54,247285,228635,1499287551
2017-07-05 20:54:56,20170705,,2432.54,247388,228738,1499288096
2017-07-05 22:27:09,20170705,,2432.54,246905,228255,1499293629
2017-07-06 00:23:47,20170705,,2432.54,246569,227919,1499300627
2017-07-06 02:12:15,20170705,,2432.54,245017,226367,1499307135
2017-07-06 04:06:50,20170706,,2409.75,245789,227139,1499314010
2017-07-06 06:08:11,20170706,,2409.75,245492,226842,1499321291
2017-07-06 07:51:34,20170706,,2409.75,245477,226827,1499327494
2017-07-06 09:41:27,20170706,,2409.75,245643,226993,1499334087
2017-07-06 11:24:11,20170706,,2409.75,246503,227853,1499340251
2017-07-06 14:43:54,20170706,,2409.75,248812,230162,1499352234
2017-07-06 14:55:51,20170706,,2409.75,248261,229611,1499352951
2017-07-06 16:43:28,20170706,,2409.75,247488,228838,1499359408
2017-07-06 18:14:34,20170706,,2409.75,246224,227574,1499364874
2017-07-06 18:14:45,20170706,,2409.75,246247,227597,1499364885
2017-07-06 18:14:50,20170706,,2409.75,246215,227565,1499364890
2017-07-06 19:32:33,20170706,,2409.75,246475,227825,1499369553
2017-07-06 20:44:13,20170706,,2409.75,245652,227002,1499373853
2017-07-06 20:44:31,20170706,,2409.75,245652,227002,1499373871
2017-07-06 20:44:38,20170706,,2409.75,245703,227053,1499373878
2017-07-06 20:44:47,20170706,,2409.75,245703,227053,1499373887
2017-07-06 22:22:51,20170706,,2409.75,245038,226388,1499379771
2017-07-06 23:30:33,20170706,,2409.75,247595,228945,1499383833
