PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,trade_id,underlying
55,1457965629,2016-03-14 10:33:00,1457965980,113.675,,forex,short,2016-03-14 10:27:09,1457965629,closed,2016-03-14 10:23:22,113.73700,10000,,10,10,,USDJPY,,101208784,
-604,1457621010,2016-03-10 15:14:08,1457640848,113.68300,,forex,long,2016-03-10 09:43:30,1457621010,closed,2016-03-10 09:25:33,113.79400,10000,,10,10,,USDJPY,,101144856,
10,1457959089,2016-03-14 09:00:31,1457960431,113.641,,forex,short,2016-03-14 08:38:09,1457959089,closed,2016-03-14 08:33:50,113.65200,10000,,10,10,,USDJPY,,101205559,
26,1457961511,2016-03-14 09:40:25,1457962825,113.67,,forex,long,2016-03-14 09:18:31,1457961511,closed,2016-03-14 09:14:33,113.64000,10000,,10,10,,USDJPY,,101206112,
131,1457943113,2016-03-14 06:07:57,1457950077,113.616,,forex,short,2016-03-14 04:11:53,1457943113,closed,2016-03-14 04:08:01,113.76500,10000,,10,10,,USDJPY,,101202795,
21,1457953914,2016-03-14 07:37:58,1457955478,113.667,,forex,short,2016-03-14 07:11:54,1457953914,closed,2016-03-14 07:08:00,113.69100,10000,,10,10,,USDJPY,,101204674,
-4,1457960652,2016-03-14 09:04:14,1457960654,113.636,,forex,long,2016-03-14 09:04:12,1457960652,closed,2016-03-14 09:00:36,113.64000,10000,,10,10,,USDJPY,,101205879,
-24,1457963535,2016-03-14 09:56:19,1457963779,113.619,,forex,long,2016-03-14 09:52:15,1457963535,closed,2016-03-14 09:48:30,113.64600,10000,,10,10,,USDJPY,,101207475,
0,1457961016,2016-03-14 09:14:28,1457961268,113.637,,forex,short,2016-03-14 09:10:16,1457961016,closed,2016-03-14 09:04:19,113.63700,10000,,10,10,,USDJPY,,101205934,
51,1457966214,2016-03-14 10:49:02,1457966942,113.726,,forex,long,2016-03-14 10:36:54,1457966214,closed,2016-03-14 10:33:04,113.66800,10000,,10,10,,USDJPY,,101209155,
4,1457976392,2016-03-14 13:26:34,1457976394,113.68,,forex,short,2016-03-14 13:26:32,1457976392,closed,2016-03-14 13:22:06,113.68400,10000,,10,10,,USDJPY,,101214241,
20,1457963077,2016-03-14 09:48:25,1457963305,113.648,,forex,short,2016-03-14 09:44:37,1457963077,closed,2016-03-14 09:40:29,113.67100,10000,,10,10,,USDJPY,,101207137,
17,1457975829,2016-03-14 13:22:01,1457976121,113.679,,forex,long,2016-03-14 13:17:09,1457975829,closed,2016-03-14 13:12:25,113.66000,10000,,10,10,,USDJPY,,101213970,
-123,1457917546,2016-03-14 00:46:44,1457930804,113.8,,forex,long,2016-03-13 21:05:46,1457917546,closed,2016-03-13 21:01:46,113.94000,10000,,10,10,,USDJPY,,101198702,
-14,1457935084,2016-03-14 03:57:05,1457942225,113.777,,forex,long,2016-03-14 01:58:04,1457935084,closed,2016-03-14 01:54:20,113.79300,10000,,10,10,,USDJPY,,101201345,
-6,1457968379,2016-03-14 11:13:02,1457968382,113.75,,forex,long,2016-03-14 11:12:59,1457968379,closed,2016-03-14 11:10:08,113.75700,10000,,10,10,,USDJPY,,101210375,
19,1457942874,2016-03-14 04:07:56,1457942876,113.75,,forex,long,2016-03-14 04:07:54,1457942874,closed,2016-03-14 04:03:59,113.72800,10000,,10,10,,USDJPY,,101202751,
-19,1457968989,2016-03-14 11:29:16,1457969356,113.768,,forex,short,2016-03-14 11:23:09,1457968989,closed,2016-03-14 11:20:03,113.74600,10000,,10,10,,USDJPY,,101210727,
221,1457711792,2016-03-13 20:00:12,1457913612,113.787,,forex,long,2016-03-11 10:56:32,1457711792,closed,2016-03-11 10:52:22,113.53500,10000,,10,10,,USDJPY,,101180451,
-20,1457967122,2016-03-14 10:52:04,1457967124,113.745,,forex,short,2016-03-14 10:52:02,1457967122,closed,2016-03-14 10:49:06,113.72200,10000,,10,10,,USDJPY,,101209717,
-16,1457702742,2016-03-11 08:25:45,1457702745,113.71900,,forex,long,2016-03-11 08:25:42,1457699185,closed,2016-03-11 07:14:49,113.72800,10000,,20,20,,USDJPY,,101175297,
60,1457964242,2016-03-14 10:08:16,1457964496,113.705,,forex,long,2016-03-14 10:04:02,1457964242,closed,2016-03-14 10:00:15,113.63700,10000,,10,10,,USDJPY,,101207984,
-22,1457976616,,,113.65400,,forex,long,2016-03-14 13:30:16,1457976616,open,2016-03-14 13:26:39,113.67900,10000,,0,10,,USDJPY,,101214377,
-26,1457974268,2016-03-14 12:58:25,1457974705,113.625,,forex,short,2016-03-14 12:51:08,1457974268,closed,2016-03-14 12:47:31,113.59600,10000,,10,10,,USDJPY,,101213384,
114,1457970774,2016-03-14 12:20:18,1457972418,113.589,,forex,short,2016-03-14 11:52:54,1457970774,closed,2016-03-14 11:49:20,113.71800,10000,,10,10,,USDJPY,,101211660,
-281,1457503968,2016-03-09 10:03:50,1457535830,112.57800,,forex,short,2016-03-09 01:12:48,1457503968,closed,2016-03-09 01:03:44,112.61300,10000,,10,10,,USDJPY,,101099501,
-24,1457644449,2016-03-10 16:14:11,1457644451,113.17100,,forex,long,2016-03-10 16:14:09,1457644449,closed,2016-03-10 15:43:58,113.19800,10000,,10,10,,USDJPY,,101160213,
3,1457964715,2016-03-14 10:15:20,1457964920,113.7,,forex,short,2016-03-14 10:11:55,1457964715,closed,2016-03-14 10:08:21,113.70300,10000,,10,10,,USDJPY,,101208325,
-141,1457913896,2016-03-13 21:01:41,1457917301,113.954,,forex,short,2016-03-13 20:04:56,1457913896,closed,2016-03-13 20:00:17,113.79300,10000,,10,10,,USDJPY,,101198065,
