PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,trade_id,underlying
-430,1457500307,2016-03-09 08:03:57,1457528637,1.41843,,forex,short,2016-03-09 00:11:47,1457500307,closed,2016-03-09 00:05:15,1.41833,10000,,10,10,,GBPUSD,,101097045,
966,1457718016,2016-03-11 12:40:19,1457718019,1.43519,,forex,long,2016-03-11 12:40:16,1457699170,closed,2016-03-11 07:14:30,1.43036,10000,,20,20,,GBPUSD,,101175289,
-19,1457969830,2016-03-14 11:37:12,1457969832,1.4317,,forex,long,2016-03-14 11:37:10,1457969830,closed,2016-03-14 11:33:07,1.43189,10000,,10,10,,GBPUSD,,101211136,
140,1457664226,2016-03-11 01:14:38,1457676878,1.42732,,forex,long,2016-03-10 21:43:46,1457664226,closed,2016-03-10 21:14:08,1.42634,10000,,10,10,,GBPUSD,,101163654,
-87,1457692941,2016-03-11 05:42:23,1457692943,1.42978,,forex,short,2016-03-11 05:42:21,1457692941,closed,2016-03-11 05:13:49,1.42895,10000,,10,10,,GBPUSD,,101173935,
-6,1457971435,2016-03-14 13:11:58,1457975518,1.43235,,forex,short,2016-03-14 12:03:55,1457971435,closed,2016-03-14 12:00:16,1.43229,10000,,10,10,,GBPUSD,,101211919,
-204,1457961724,2016-03-14 09:35:13,1457962513,1.43438,,forex,long,2016-03-14 09:22:04,1457961724,closed,2016-03-14 09:18:18,1.43642,10000,,10,10,,GBPUSD,,101206139,
186,1457648021,2016-03-10 21:14:03,1457662443,1.42800,,forex,short,2016-03-10 17:13:41,1457648021,closed,2016-03-10 16:44:04,1.42833,10000,,10,10,,GBPUSD,,101161101,
-40,1457696540,2016-03-11 07:14:26,1457698466,1.42905,,forex,short,2016-03-11 06:42:20,1457696540,closed,2016-03-11 06:12:47,1.43000,10000,,10,10,,GBPUSD,,101174607,
64,1457546990,2016-03-09 14:04:19,1457550259,1.42248,,forex,short,2016-03-09 13:09:50,1457546990,closed,2016-03-09 13:03:22,1.42260,10000,,10,10,,GBPUSD,,101124034,
242,1457718270,2016-03-14 05:23:00,1457947380,1.43808,,forex,short,2016-03-11 12:44:30,1457718270,closed,2016-03-11 12:40:23,1.44050,10000,,10,10,,GBPUSD,,101183663,
-71,1457970061,2016-03-14 11:41:03,1457970063,1.43232,,forex,short,2016-03-14 11:41:01,1457970061,closed,2016-03-14 11:37:16,1.43161,10000,,10,10,,GBPUSD,,101211278,
1109,1457575584,2016-03-10 12:13:50,1457630030,1.41997,,forex,long,2016-03-09 21:06:24,1457575584,closed,2016-03-09 21:01:50,1.41990,10000,,10,10,,GBPUSD,,101132317,
-84,1457963290,2016-03-14 09:48:12,1457963292,1.43218,,forex,long,2016-03-14 09:48:10,1457963290,closed,2016-03-14 09:44:23,1.43302,10000,,10,10,,GBPUSD,,101207287,
257,1457554211,2016-03-09 21:01:46,1457575306,1.42219,,forex,short,2016-03-09 15:10:11,1457554211,closed,2016-03-09 15:03:42,1.42258,10000,,10,10,,GBPUSD,,101127508,
227,1457631819,2016-03-10 14:14:00,1457637240,1.42988,,forex,short,2016-03-10 12:43:39,1457631819,closed,2016-03-10 12:13:54,1.43113,10000,,10,10,,GBPUSD,,101153966,
17,1457496419,2016-03-09 00:05:10,1457499910,1.41798,,forex,long,2016-03-08 23:06:59,1457496419,closed,2016-03-08 23:04:20,1.41821,10000,,10,10,,GBPUSD,,101094519,
36,1457960416,2016-03-14 09:10:05,1457961005,1.43653,,forex,short,2016-03-14 09:00:16,1457960416,closed,2016-03-14 08:56:11,1.43689,10000,,10,10,,GBPUSD,,101205820,
-1,1457976609,,,1.43158,,forex,short,2016-03-14 13:30:09,1457976609,open,2016-03-14 13:26:24,1.43186,10000,,0,10,,GBPUSD,,101214372,
172,1457678628,2016-03-11 03:13:53,1457684033,1.42702,,forex,short,2016-03-11 01:43:48,1457678628,closed,2016-03-11 01:14:43,1.42775,10000,,10,10,,GBPUSD,,101170794,
48,1457971210,2016-03-14 12:00:12,1457971212,1.4323,,forex,long,2016-03-14 12:00:10,1457971210,closed,2016-03-14 11:56:15,1.43182,10000,,10,10,,GBPUSD,,101211810,
11,1457529710,2016-03-09 13:03:16,1457546596,1.42093,,forex,long,2016-03-09 08:21:50,1457529710,closed,2016-03-09 08:04:02,1.42251,10000,,10,10,,GBPUSD,,101111292,
-148,1457950911,2016-03-14 08:33:26,1457958806,1.43657,,forex,short,2016-03-14 06:21:51,1457950911,closed,2016-03-14 06:19:05,1.43509,10000,,10,10,,GBPUSD,,101204189,
9,1457964002,2016-03-14 11:33:02,1457969582,1.43195,,forex,short,2016-03-14 10:00:02,1457964002,closed,2016-03-14 09:56:10,1.43204,10000,,10,10,,GBPUSD,,101207835,
-31,1457970547,2016-03-14 11:56:10,1457970970,1.43191,,forex,short,2016-03-14 11:49:07,1457970547,closed,2016-03-14 11:45:31,1.43160,10000,,10,10,,GBPUSD,,101211496,
-32,1457961253,2016-03-14 09:14:15,1457961255,1.43615,,forex,long,2016-03-14 09:14:13,1457961253,closed,2016-03-14 09:10:10,1.43647,10000,,10,10,,GBPUSD,,101206056,
-73,1457970324,2016-03-14 11:45:26,1457970326,1.43152,,forex,long,2016-03-14 11:45:24,1457970324,closed,2016-03-14 11:41:08,1.43225,10000,,10,10,,GBPUSD,,101211384,
8,1457959308,2016-03-14 08:48:10,1457959690,1.43605,,forex,short,2016-03-14 08:41:48,1457959308,closed,2016-03-14 08:38:02,1.43613,10000,,10,10,,GBPUSD,,101205673,
191,1457485365,2016-03-08 23:04:15,1457496255,1.41981,,forex,short,2016-03-08 20:02:45,1457485365,closed,2016-03-08 19:50:14,1.42023,10000,,10,10,,GBPUSD,,101092821,
-45,1457959076,2016-03-14 08:37:58,1457959078,1.43607,,forex,long,2016-03-14 08:37:56,1457959076,closed,2016-03-14 08:33:30,1.43652,10000,,10,10,,GBPUSD,,101205551,
-78,1457963763,2016-03-14 09:56:05,1457963765,1.43218,,forex,long,2016-03-14 09:56:03,1457963763,closed,2016-03-14 09:52:08,1.43296,10000,,10,10,,GBPUSD,,101207654,
-47,1457638999,2016-03-10 16:43:59,1457646239,1.42918,,forex,long,2016-03-10 14:43:19,1457638999,closed,2016-03-10 14:14:06,1.42880,10000,,10,10,,GBPUSD,,101157659,
-34,1457961491,2016-03-14 09:18:13,1457961493,1.43648,,forex,short,2016-03-14 09:18:11,1457961491,closed,2016-03-14 09:14:20,1.43614,10000,,10,10,,GBPUSD,,101206105,
