PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,trade_id,underlying
-2,1457096695,2016-03-03 10:01:13,1457017273,1.34289,,forex,long,,1457073669,closed,2016-03-03 07:01:17,1.34322,10000,,1,1,,USDCAD,,100964531,
16,1457096695,2016-03-03 15:01:06,1457035266,1.34056,,forex,long,,1457073669,closed,2016-03-03 14:01:04,1.33841,10000,,1,1,,USDCAD,,100976275,
-20,1457096695,2016-03-03 10:01:09,1457017269,0.99076,,forex,long,,1457073669,closed,2016-03-03 09:01:09,0.99276,10000,,1,1,,USDCHF,,100966029,
-6,1457096695,2016-03-04 00:01:34,1457067694,0.73645,,forex,short,,1457073669,closed,2016-03-03 16:01:18,0.73590,10000,,1,1,,AUDUSD,,100978892,
-5,1457096695,2016-03-03 05:01:38,1456999298,1.08701,,forex,short,,1457073669,closed,2016-03-03 03:13:09,1.08650,10000,,1,1,,EURUSD,,100962826,
15,1457096695,2016-03-03 22:01:21,1457060481,1.09374,,forex,short,,1457073669,closed,2016-03-03 20:04:04,1.09520,10000,,1,1,,EURUSD,,100980711,
1,1457096695,2016-03-03 06:17:01,1457003821,1.40696,,forex,long,,1457073669,closed,2016-03-03 06:12:43,1.40691,10000,,1,1,,GBPUSD,,100964158,
32,1457096695,2016-03-04 04:04:34,1457082274,0.99417,,forex,long,,1457076474,closed,2016-03-04 02:04:58,0.99103,10000,,1,1,,USDCHF,,100986340,
-1,1457096695,2016-03-04 01:01:11,1457071271,1.34171,,forex,long,,1457073669,closed,2016-03-03 23:09:38,1.34187,10000,,1,1,,USDCAD,,100981979,
3,1457096695,2016-03-03 06:03:47,1457003027,113.945,,forex,short,,1457073669,closed,2016-03-03 05:01:42,113.96400,10000,,2,2,,USDJPY,,100963625,
-84,1457096695,2016-03-03 10:01:11,1457017271,113.528,,forex,long,,1457073669,closed,2016-03-03 07:01:14,114.00200,10000,,2,2,,USDJPY,,100964525,
33,1457096695,2016-03-03 14:01:03,1457031663,1.33851,,forex,short,,1457073669,closed,2016-03-03 10:01:14,1.34288,10000,,1,1,,USDCAD,,100968859,
5,1457096695,2016-03-03 06:17:03,1457003823,0.9974,,forex,long,,1457073669,closed,2016-03-03 05:09:07,0.99690,10000,,1,1,,USDCHF,,100963708,
-12,1457096695,2016-03-03 03:04:26,1456992266,114.044,,forex,long,,1457073669,closed,2016-03-03 02:02:24,114.08967,10000,,3,3,,USDJPY,,100962199,
-30,1457096695,2016-03-04 02:04:47,1457075087,0.99222,,forex,short,,1457073669,closed,2016-03-03 10:01:10,0.99123,10000,,3,3,,USDCHF,,100968853,
84,1457096695,2016-03-03 10:01:06,1457017266,1.4144,,forex,long,,1457073669,closed,2016-03-03 07:01:12,1.40601,10000,,1,1,,GBPUSD,,100964522,
20,1457096695,2016-03-03 03:04:08,1456992248,1.08659333333333,,forex,long,,1457073669,closed,2016-03-02 23:52:39,1.08592,10000,,3,3,,EURUSD,,100961305,
27,1457085921,2016-03-04 09:05:46,1457100346,1.34113,,forex,short,2016-03-04 05:05:21,1457085921,closed,2016-03-04 05:05:15,1.34472,10000,,1,1,,USDCAD,,100987722,
9,1457096695,2016-03-03 03:04:22,1456992262,0.997625,,forex,long,,1457073669,closed,2016-03-03 02:02:11,0.99718,10000,,2,2,,USDCHF,,100962197,
0,1457096695,2016-03-03 07:01:15,1457006475,0.73304,,forex,long,,1457073669,closed,2016-03-03 06:17:08,0.73306,10000,,1,1,,AUDUSD,,100964222,
