trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance,mark_to_mkt,pure_mark_to_mkt,currency,pure_unr_pnl,unr_pnl
178.0,3.32452,20160324 06:50:02 EST,20160324 06:50:02 EST,20160324 06:50:02 EST,1.32453,,USDCAD,long,,20160324 06:41:09 EST,closed,20160324 06:41:09 EST,1.32355,,,1.0,1.0,,USDCAD,,7.32452,-1.0,18816.38144,4.0,400224.9674,19660.38144,,,,,
179.0,-5.94324,20160324 06:51:34 EST,20160324 06:51:34 EST,20160324 06:51:34 EST,1.32479,,USDCAD,short,,20160324 06:50:02 EST,closed,20160324 06:50:02 EST,1.32453,,,1.0,1.0,,USDCAD,,-1.94324,1.0,18810.4382,4.0,400226.91064,19658.4382,,,,,
180.0,-3.17786,20160324 06:58:09 EST,20160324 06:58:09 EST,20160324 06:58:09 EST,1.3249,,USDCAD,long,,20160324 06:51:34 EST,closed,20160324 06:51:34 EST,1.32479,,,1.0,1.0,,USDCAD,,0.82214,-1.0,18807.26034,4.0,400227.73278,19659.26034,,,,,
181.0,-6.84012,20160324 06:59:42 EST,20160324 06:59:42 EST,20160324 06:59:42 EST,1.32528,,USDCAD,short,,20160324 06:58:09 EST,closed,20160324 06:58:09 EST,1.3249,,,1.0,1.0,,USDCAD,,-2.84012,1.0,18800.42022,4.0,400230.5729,19656.42022,,,,,
182.0,4.74458,20160324 07:20:38 EST,20160324 07:20:38 EST,20160324 07:20:38 EST,1.32645,,USDCAD,long,,20160324 06:59:42 EST,closed,20160324 06:59:42 EST,1.32528,,,1.0,1.0,,USDCAD,,8.74458,-1.0,18805.1648,4.0,400239.31748,19665.1648,,,,,
183.0,-2.05676,20160324 07:26:18 EST,20160324 07:26:18 EST,20160324 07:26:18 EST,1.32619,,USDCAD,short,,20160324 07:20:38 EST,closed,20160324 07:20:38 EST,1.32645,,,1.0,1.0,,USDCAD,,1.94324,1.0,18803.10804,4.0,400237.37424,19667.10804,,,,,
184.0,-9.2318,20160324 07:34:48 EST,20160324 07:34:48 EST,20160324 07:34:48 EST,1.32549,,USDCAD,long,,20160324 07:26:18 EST,closed,20160324 07:26:18 EST,1.32619,,,1.0,1.0,,USDCAD,,-5.2318,-1.0,18793.87624,4.0,400232.14244,19661.87624,,,,,
185.0,-3.32734,20160324 07:38:35 EST,20160324 07:38:35 EST,20160324 07:38:35 EST,1.3254,,USDCAD,short,,20160324 07:34:48 EST,closed,20160324 07:34:48 EST,1.32549,,,1.0,1.0,,USDCAD,,0.672660000001,1.0,18790.5489,4.0,400231.46978,19662.5489,,,,,
186.0,-4.14948,20160324 07:39:45 EST,20160324 07:39:45 EST,20160324 07:39:45 EST,1.32538,,USDCAD,long,,20160324 07:38:35 EST,closed,20160324 07:38:35 EST,1.3254,,,1.0,1.0,,USDCAD,,-0.149479999999,-1.0,18786.39942,4.0,400231.3203,19662.39942,,,,,
187.0,-14.38886,20160324 07:49:37 EST,20160324 07:49:37 EST,20160324 07:49:37 EST,1.32677,,USDCAD,short,,20160324 07:39:45 EST,closed,20160324 07:39:45 EST,1.32538,,,1.0,1.0,,USDCAD,,-10.38886,1.0,18772.01056,4.0,400241.70916,19652.01056,,,,,
188.0,-4.97162,20160324 07:54:14 EST,20160324 07:54:14 EST,20160324 07:54:14 EST,1.32664,,USDCAD,long,,20160324 07:49:37 EST,closed,20160324 07:49:37 EST,1.32677,,,1.0,1.0,,USDCAD,,-0.97162,-1.0,18767.03894,4.0,400240.73754,19651.03894,,,,,
189.0,-1.68306,20160324 08:05:08 EST,20160324 08:05:08 EST,20160324 08:05:08 EST,1.32633,,USDCAD,short,,20160324 07:54:14 EST,closed,20160324 07:54:14 EST,1.32664,,,1.0,1.0,,USDCAD,,2.31694,1.0,18765.35588,4.0,400238.4206,19653.35588,,,,,
190.0,-21.11546,20160324 08:16:12 EST,20160324 08:16:12 EST,20160324 08:16:12 EST,1.32404,,USDCAD,long,,20160324 08:05:08 EST,closed,20160324 08:05:08 EST,1.32633,,,1.0,1.0,,USDCAD,,-17.11546,-1.0,18744.24042,4.0,400221.30514,19636.24042,,,,,
191.0,-0.412480000001,20160324 08:22:49 EST,20160324 08:22:49 EST,20160324 08:22:49 EST,1.32356,,USDCAD,short,,20160324 08:16:12 EST,closed,20160324 08:16:12 EST,1.32404,,,1.0,1.0,,USDCAD,,3.58752,1.0,18743.82794,4.0,400217.71762,19639.82794,,,,,
192.0,-5.94324,20160324 08:24:21 EST,20160324 08:24:21 EST,20160324 08:24:21 EST,1.3233,,USDCAD,long,,20160324 08:22:49 EST,closed,20160324 08:22:49 EST,1.32356,,,1.0,1.0,,USDCAD,,-1.94324,-1.0,18737.8847,4.0,400215.77438,19637.8847,,,,,
193.0,-4.7474,20160324 08:25:54 EST,20160324 08:25:54 EST,20160324 08:25:54 EST,1.3234,,USDCAD,short,,20160324 08:24:21 EST,closed,20160324 08:24:21 EST,1.3233,,,1.0,1.0,,USDCAD,,-0.7474,1.0,18733.1373,4.0,400216.52178,19637.1373,,,,,
194.0,2.05394,20160324 08:29:31 EST,20160324 08:29:31 EST,20160324 08:29:31 EST,1.32421,,USDCAD,long,,20160324 08:25:54 EST,closed,20160324 08:25:54 EST,1.3234,,,1.0,1.0,,USDCAD,,6.05394,-1.0,18735.19124,4.0,400222.57572,19643.19124,,,,,
195.0,-3.92526,20160324 08:31:07 EST,20160324 08:31:07 EST,20160324 08:31:07 EST,1.3242,,USDCAD,short,,20160324 08:29:31 EST,closed,20160324 08:29:31 EST,1.32421,,,1.0,1.0,,USDCAD,,0.0747400000005,1.0,18731.26598,4.0,400222.50098,19643.26598,,,,,
196.0,7.88366,20160324 08:43:33 EST,20160324 08:43:33 EST,20160324 08:43:33 EST,1.32579,,USDCAD,long,,20160324 08:31:07 EST,closed,20160324 08:31:07 EST,1.3242,,,1.0,1.0,,USDCAD,,11.88366,-1.0,18739.14964,4.0,400234.38464,19655.14964,,,,,
197.0,0.8581,20160324 08:44:38 EST,20160324 08:44:38 EST,20160324 08:44:38 EST,1.32514,,USDCAD,short,,20160324 08:43:33 EST,closed,20160324 08:43:33 EST,1.32579,,,1.0,1.0,,USDCAD,,4.8581,1.0,18740.00774,4.0,400229.52654,19660.00774,,,,,
198.0,3.474,20160324 08:46:51 EST,20160324 08:46:51 EST,20160324 08:46:51 EST,1.32614,,USDCAD,long,,20160324 08:44:38 EST,closed,20160324 08:44:38 EST,1.32514,,,1.0,1.0,,USDCAD,,7.474,-1.0,18743.48174,4.0,400237.00054,19667.48174,,,,,
199.0,-7.06434,20160324 09:00:44 EST,20160324 09:00:44 EST,20160324 09:00:44 EST,1.32655,,USDCAD,short,,20160324 08:46:51 EST,closed,20160324 08:46:51 EST,1.32614,,,1.0,1.0,,USDCAD,,-3.06434,1.0,18736.4174,4.0,400240.06488,19664.4174,,,,,
200.0,8.3321,20160324 09:41:41 EST,20160324 09:41:41 EST,20160324 09:41:41 EST,1.3282,,USDCAD,long,,20160324 09:00:44 EST,closed,20160324 09:00:44 EST,1.32655,,,1.0,1.0,,USDCAD,,12.3321,-1.0,18744.7495,4.0,400252.39698,19676.7495,,,,,
201.0,-7.21382,20160324 09:46:36 EST,20160324 09:46:36 EST,20160324 09:46:36 EST,1.32863,,USDCAD,short,,20160324 09:41:41 EST,closed,20160324 09:41:41 EST,1.3282,,,1.0,1.0,,USDCAD,,-3.21382,1.0,18737.53568,4.0,400255.6108,19673.53568,,,,,
202.0,-12.52036,20160324 09:52:52 EST,20160324 09:52:52 EST,20160324 09:52:52 EST,1.32749,,USDCAD,long,,20160324 09:46:36 EST,closed,20160324 09:46:36 EST,1.32863,,,1.0,1.0,,USDCAD,,-8.52036,-1.0,18725.01532,4.0,400247.09044,19665.01532,,,,,
203.0,-10.27816,20160324 10:30:00 EST,20160324 10:30:00 EST,20160324 10:30:00 EST,1.32833,,USDCAD,short,,20160324 09:52:52 EST,closed,20160324 09:52:52 EST,1.32749,,,1.0,1.0,,USDCAD,,-6.27816,1.0,18714.73716,4.0,400253.3686,19658.73716,,,,,
204.0,-11.474,20160324 10:35:46 EST,20160324 10:35:46 EST,20160324 10:35:46 EST,1.32733,,USDCAD,long,,20160324 10:30:00 EST,closed,20160324 10:30:00 EST,1.32833,,,1.0,1.0,,USDCAD,,-7.474,-1.0,18703.26316,4.0,400245.8946,19651.26316,,,,,
205.0,-6.91486,20160324 10:42:28 EST,20160324 10:42:28 EST,20160324 10:42:28 EST,1.32772,,USDCAD,short,,20160324 10:35:46 EST,closed,20160324 10:35:46 EST,1.32733,,,1.0,1.0,,USDCAD,,-2.91486,1.0,18696.3483,4.0,400248.80946,19648.3483,,,,,
206.0,-6.16746,20160324 11:01:05 EST,20160324 11:01:05 EST,20160324 11:01:05 EST,1.32743,,USDCAD,long,,20160324 10:42:28 EST,closed,20160324 10:42:28 EST,1.32772,,,1.0,1.0,,USDCAD,,-2.16746,-1.0,18690.18084,4.0,400246.642,19646.18084,,,,,
207.0,-8.4844,20160324 11:07:22 EST,20160324 11:07:22 EST,20160324 11:07:22 EST,1.32803,,USDCAD,short,,20160324 11:01:05 EST,closed,20160324 11:01:05 EST,1.32743,,,1.0,1.0,,USDCAD,,-4.4844,1.0,18681.69644,4.0,400251.1264,19641.69644,,,,,
208.0,-10.57712,20160324 11:33:11 EST,20160324 11:33:11 EST,20160324 11:33:11 EST,1.32715,,USDCAD,long,,20160324 11:07:22 EST,closed,20160324 11:07:22 EST,1.32803,,,1.0,1.0,,USDCAD,,-6.57712,-1.0,18671.11932,4.0,400244.54928,19635.11932,,,,,
209.0,-5.8685,20160324 11:34:44 EST,20160324 11:34:44 EST,20160324 11:34:44 EST,1.3274,,USDCAD,short,,20160324 11:33:11 EST,closed,20160324 11:33:11 EST,1.32715,,,1.0,1.0,,USDCAD,,-1.8685,1.0,18665.25082,4.0,400246.41778,19633.25082,,,,,
210.0,-3.2526,20160324 11:37:27 EST,20160324 11:37:27 EST,20160324 11:37:27 EST,1.3275,,USDCAD,long,,20160324 11:34:44 EST,closed,20160324 11:34:44 EST,1.3274,,,1.0,1.0,,USDCAD,,0.7474,-1.0,18661.99822,4.0,400247.16518,19633.99822,,,,,
211.0,-3.2526,20160324 11:39:29 EST,20160324 11:39:29 EST,20160324 11:39:29 EST,1.3274,,USDCAD,short,,20160324 11:37:27 EST,closed,20160324 11:37:27 EST,1.3275,,,1.0,1.0,,USDCAD,,0.7474,1.0,18658.74562,4.0,400246.41778,19634.74562,,,,,
212.0,-3.17786,20160324 11:40:29 EST,20160324 11:40:29 EST,20160324 11:40:29 EST,1.32751,,USDCAD,long,,20160324 11:39:29 EST,closed,20160324 11:39:29 EST,1.3274,,,1.0,1.0,,USDCAD,,0.82214,-1.0,18655.56776,4.0,400247.23992,19635.56776,,,,,
213.0,-4.52318,20160324 11:48:37 EST,20160324 11:48:37 EST,20160324 11:48:37 EST,1.32758,,USDCAD,short,,20160324 11:40:29 EST,closed,20160324 11:40:29 EST,1.32751,,,1.0,1.0,,USDCAD,,-0.52318,1.0,18651.04458,4.0,400247.7631,19635.04458,,,,,
214.0,-3.55156,20160324 11:51:40 EST,20160324 11:51:40 EST,20160324 11:51:40 EST,1.32764,,USDCAD,long,,20160324 11:48:37 EST,closed,20160324 11:48:37 EST,1.32758,,,1.0,1.0,,USDCAD,,0.44844,-1.0,18647.49302,4.0,400248.21154,19635.49302,,,,,
215.0,-7.21382,20160324 11:52:41 EST,20160324 11:52:41 EST,20160324 11:52:41 EST,1.32807,,USDCAD,short,,20160324 11:51:40 EST,closed,20160324 11:51:40 EST,1.32764,,,1.0,1.0,,USDCAD,,-3.21382,1.0,18640.2792,4.0,400251.42536,19632.2792,,,,,
216.0,-6.91486,20160324 11:56:21 EST,20160324 11:56:21 EST,20160324 11:56:21 EST,1.32768,,USDCAD,long,,20160324 11:52:41 EST,closed,20160324 11:52:41 EST,1.32807,,,1.0,1.0,,USDCAD,,-2.91486,-1.0,18633.36434,4.0,400248.5105,19629.36434,,,,,
217.0,-0.113519999999,20160324 12:00:00 EST,20160324 12:00:00 EST,20160324 12:00:00 EST,1.32716,,USDCAD,short,,20160324 11:56:21 EST,closed,20160324 11:56:21 EST,1.32768,,,1.0,1.0,,USDCAD,,3.88648,1.0,18633.25082,4.0,400244.62402,19633.25082,,,,,
218.0,-10.7266,20160324 12:28:13 EST,20160324 12:28:13 EST,20160324 12:28:13 EST,1.32626,,USDCAD,long,,20160324 12:00:00 EST,closed,20160324 12:00:00 EST,1.32716,,,1.0,1.0,,USDCAD,,-6.7266,-1.0,18622.52422,4.0,400237.89742,19626.52422,,,,,
219.0,0.8581,20160324 12:52:17 EST,20160324 12:52:17 EST,20160324 12:52:17 EST,1.32561,,USDCAD,short,,20160324 12:28:13 EST,closed,20160324 12:28:13 EST,1.32626,,,1.0,1.0,,USDCAD,,4.8581,1.0,18623.38232,4.0,400233.03932,19631.38232,,,,,
220.0,-1.98202,20160324 13:16:14 EST,20160324 13:16:14 EST,20160324 13:16:14 EST,1.32588,,USDCAD,long,,20160324 12:52:17 EST,closed,20160324 12:52:17 EST,1.32561,,,1.0,1.0,,USDCAD,,2.01798,-1.0,18621.4003,4.0,400235.0573,19633.4003,,,,,
221.0,3.69822,20160324 13:32:09 EST,20160324 13:32:09 EST,20160324 13:32:09 EST,1.32485,,USDCAD,short,,20160324 13:16:14 EST,closed,20160324 13:16:14 EST,1.32588,,,1.0,1.0,,USDCAD,,7.69822,1.0,18625.09852,4.0,400227.35908,19641.09852,,,,,
222.0,-2.8789,20160324 14:45:54 EST,20160324 14:45:54 EST,20160324 14:45:54 EST,1.325,,USDCAD,long,,20160324 13:32:09 EST,closed,20160324 13:32:09 EST,1.32485,,,1.0,1.0,,USDCAD,,1.1211,-1.0,18622.21962,4.0,400228.48018,19642.21962,,,,,
223.0,-6.2422,20160324 14:49:01 EST,20160324 14:49:01 EST,20160324 14:49:01 EST,1.3253,,USDCAD,short,,20160324 14:45:54 EST,closed,20160324 14:45:54 EST,1.325,,,1.0,1.0,,USDCAD,,-2.2422,1.0,18615.97742,4.0,400230.72238,19639.97742,,,,,
224.0,-6.76538,20160324 14:50:37 EST,20160324 14:50:37 EST,20160324 14:50:37 EST,1.32493,,USDCAD,long,,20160324 14:49:01 EST,closed,20160324 14:49:01 EST,1.3253,,,1.0,1.0,,USDCAD,,-2.76538,-1.0,18609.21204,4.0,400227.957,19637.21204,,,,,
225.0,-5.04636,20160324 14:52:12 EST,20160324 14:52:12 EST,20160324 14:52:12 EST,1.32507,,USDCAD,short,,20160324 14:50:37 EST,closed,20160324 14:50:37 EST,1.32493,,,1.0,1.0,,USDCAD,,-1.04636,1.0,18604.16568,4.0,400229.00336,19636.16568,,,,,
226.0,-6.9896,20160324 14:58:27 EST,20160324 14:58:27 EST,20160324 14:58:27 EST,1.32467,,USDCAD,long,,20160324 14:52:12 EST,closed,20160324 14:52:12 EST,1.32507,,,1.0,1.0,,USDCAD,,-2.9896,-1.0,18597.17608,4.0,400226.01376,19633.17608,,,,,
227.0,-1.30936,20160324 15:06:37 EST,20160324 15:06:37 EST,20160324 15:06:37 EST,1.32431,,USDCAD,short,,20160324 14:58:27 EST,closed,20160324 14:58:27 EST,1.32467,,,1.0,1.0,,USDCAD,,2.69064,1.0,18595.86672,4.0,400223.32312,19635.86672,,,,,
228.0,-4.07474,20160324 15:12:27 EST,20160324 15:12:27 EST,20160324 15:12:27 EST,1.3243,,USDCAD,long,,20160324 15:06:37 EST,closed,20160324 15:06:37 EST,1.32431,,,1.0,1.0,,USDCAD,,-0.0747400000005,-1.0,18591.79198,4.0,400223.24838,19635.79198,,,,,
229.0,-1.0104,20160324 15:16:39 EST,20160324 15:16:39 EST,20160324 15:16:39 EST,1.3239,,USDCAD,short,,20160324 15:12:27 EST,closed,20160324 15:12:27 EST,1.3243,,,1.0,1.0,,USDCAD,,2.9896,1.0,18590.78158,4.0,400220.25878,19638.78158,,,,,
230.0,-1.45884,20160324 15:21:28 EST,20160324 15:21:28 EST,20160324 15:21:28 EST,1.32424,,USDCAD,long,,20160324 15:16:39 EST,closed,20160324 15:16:39 EST,1.3239,,,1.0,1.0,,USDCAD,,2.54116,-1.0,18589.32274,4.0,400222.79994,19641.32274,,,,,
231.0,-2.57994,20160324 15:34:25 EST,20160324 15:34:25 EST,20160324 15:34:25 EST,1.32405,,USDCAD,short,,20160324 15:21:28 EST,closed,20160324 15:21:28 EST,1.32424,,,1.0,1.0,,USDCAD,,1.42006,1.0,18586.7428,4.0,400221.37988,19642.7428,,,,,
232.0,-4.7474,20160324 15:37:11 EST,20160324 15:37:11 EST,20160324 15:37:11 EST,1.32395,,USDCAD,long,,20160324 15:34:25 EST,closed,20160324 15:34:25 EST,1.32405,,,1.0,1.0,,USDCAD,,-0.7474,-1.0,18581.9954,4.0,400220.63248,19641.9954,,,,,
233.0,-3.32734,20160324 15:40:18 EST,20160324 15:40:18 EST,20160324 15:40:18 EST,1.32386,,USDCAD,short,,20160324 15:37:11 EST,closed,20160324 15:37:11 EST,1.32395,,,1.0,1.0,,USDCAD,,0.672659999999,1.0,18578.66806,4.0,400219.95982,19642.66806,,,,,
234.0,-2.5052,20160324 16:03:36 EST,20160324 16:03:36 EST,20160324 16:03:36 EST,1.32406,,USDCAD,long,,20160324 15:40:18 EST,closed,20160324 15:40:18 EST,1.32386,,,1.0,1.0,,USDCAD,,1.4948,-1.0,18576.16286,4.0,400221.45462,19644.16286,,,,,
235.0,-4.44844,20160324 16:10:24 EST,20160324 16:10:24 EST,20160324 16:10:24 EST,1.32412,,USDCAD,short,,20160324 16:03:36 EST,closed,20160324 16:03:36 EST,1.32406,,,1.0,1.0,,USDCAD,,-0.44844,1.0,18571.71442,4.0,400221.90306,19643.71442,,,,,
236.0,-3.47682,20160324 16:11:56 EST,20160324 16:11:56 EST,20160324 16:11:56 EST,1.32419,,USDCAD,long,,20160324 16:10:24 EST,closed,20160324 16:10:24 EST,1.32412,,,1.0,1.0,,USDCAD,,0.52318,-1.0,18568.2376,4.0,400222.42624,19644.2376,,,,,
237.0,-5.56954,20160324 16:16:00 EST,20160324 16:16:00 EST,20160324 16:16:00 EST,1.3244,,USDCAD,short,,20160324 16:11:56 EST,closed,20160324 16:11:56 EST,1.32419,,,1.0,1.0,,USDCAD,,-1.56954,1.0,18562.66806,4.0,400223.99578,19642.66806,,,,,
238.0,-4.7474,20160324 16:17:32 EST,20160324 16:17:32 EST,20160324 16:17:32 EST,1.3243,,USDCAD,long,,20160324 16:16:00 EST,closed,20160324 16:16:00 EST,1.3244,,,1.0,1.0,,USDCAD,,-0.7474,-1.0,18557.92066,4.0,400223.24838,19641.92066,,,,,
239.0,-4.3737,20160324 16:22:46 EST,20160324 16:22:46 EST,20160324 16:22:46 EST,1.32435,,USDCAD,short,,20160324 16:17:32 EST,closed,20160324 16:17:32 EST,1.3243,,,1.0,1.0,,USDCAD,,-0.373699999999,1.0,18553.54696,4.0,400223.62208,19641.54696,,,,,
240.0,-3.70104,20160324 16:25:56 EST,20160324 16:25:56 EST,20160324 16:25:56 EST,1.32439,,USDCAD,long,,20160324 16:22:46 EST,closed,20160324 16:22:46 EST,1.32435,,,1.0,1.0,,USDCAD,,0.29896,-1.0,18549.84592,4.0,400223.92104,19641.84592,,,,,
241.0,-0.561960000001,20160324 16:28:33 EST,20160324 16:28:33 EST,20160324 16:28:33 EST,1.32393,,USDCAD,short,,20160324 16:25:56 EST,closed,20160324 16:25:56 EST,1.32439,,,1.0,1.0,,USDCAD,,3.43804,1.0,18549.28396,4.0,400220.483,19645.28396,,,,,
242.0,-1.98202,20160324 16:34:44 EST,20160324 16:34:44 EST,20160324 16:34:44 EST,1.3242,,USDCAD,long,,20160324 16:28:33 EST,closed,20160324 16:28:33 EST,1.32393,,,1.0,1.0,,USDCAD,,2.01798,-1.0,18547.30194,4.0,400222.50098,19647.30194,,,,,
243.0,-7.58752,20160324 16:47:30 EST,20160324 16:47:30 EST,20160324 16:47:30 EST,1.32468,,USDCAD,short,,20160324 16:34:44 EST,closed,20160324 16:34:44 EST,1.3242,,,1.0,1.0,,USDCAD,,-3.58752,1.0,18539.71442,4.0,400226.0885,19643.71442,,,,,
244.0,-5.34532,20160324 16:49:03 EST,20160324 16:49:03 EST,20160324 16:49:03 EST,1.3245,,USDCAD,long,,20160324 16:47:30 EST,closed,20160324 16:47:30 EST,1.32468,,,1.0,1.0,,USDCAD,,-1.34532,-1.0,18534.3691,4.0,400224.74318,19642.3691,,,,,
245.0,-3.6263,20160324 16:50:35 EST,20160324 16:50:35 EST,20160324 16:50:35 EST,1.32445,,USDCAD,short,,20160324 16:49:03 EST,closed,20160324 16:49:03 EST,1.3245,,,1.0,1.0,,USDCAD,,0.373700000001,1.0,18530.7428,4.0,400224.36948,19642.7428,,,,,
246.0,-4.7474,20160324 16:52:12 EST,20160324 16:52:12 EST,20160324 16:52:12 EST,1.32435,,USDCAD,long,,20160324 16:50:35 EST,closed,20160324 16:50:35 EST,1.32445,,,1.0,1.0,,USDCAD,,-0.7474,-1.0,18525.9954,4.0,400223.62208,19641.9954,,,,,
247.0,-6.6159,20160324 16:53:44 EST,20160324 16:53:44 EST,20160324 16:53:44 EST,1.3247,,USDCAD,short,,20160324 16:52:12 EST,closed,20160324 16:52:12 EST,1.32435,,,1.0,1.0,,USDCAD,,-2.6159,1.0,18519.3795,4.0,400226.23798,19639.3795,,,,,
248.0,-3.2526,20160324 16:54:52 EST,20160324 16:54:52 EST,20160324 16:54:52 EST,1.3248,,USDCAD,long,,20160324 16:53:44 EST,closed,20160324 16:53:44 EST,1.3247,,,1.0,1.0,,USDCAD,,0.7474,-1.0,18516.1269,4.0,400226.98538,19640.1269,,,,,
249.0,-2.57994,20160324 17:25:18 EST,20160324 17:25:18 EST,20160324 17:25:18 EST,1.32461,,USDCAD,short,,20160324 16:54:52 EST,closed,20160324 16:54:52 EST,1.3248,,,1.0,1.0,,USDCAD,,1.42006,1.0,18513.54696,4.0,400225.56532,19641.54696,,,,,
250.0,-4.3737,20160324 17:30:36 EST,20160324 17:30:36 EST,20160324 17:30:36 EST,1.32456,,USDCAD,long,,20160324 17:25:18 EST,closed,20160324 17:25:18 EST,1.32461,,,1.0,1.0,,USDCAD,,-0.373700000001,-1.0,18509.17326,4.0,400225.19162,19641.17326,,,,,
251.0,-6.2422,20160324 17:48:33 EST,20160324 17:48:33 EST,20160324 17:48:33 EST,1.32486,,USDCAD,short,,20160324 17:30:36 EST,closed,20160324 17:30:36 EST,1.32456,,,1.0,1.0,,USDCAD,,-2.2422,1.0,18502.93106,4.0,400227.43382,19638.93106,,,,,
252.0,-8.55914,20160324 17:53:24 EST,20160324 17:53:24 EST,20160324 17:53:24 EST,1.32425,,USDCAD,long,,20160324 17:48:33 EST,closed,20160324 17:48:33 EST,1.32486,,,1.0,1.0,,USDCAD,,-4.55914,-1.0,18494.37192,4.0,400222.87468,19634.37192,,,,,
253.0,-4.52318,20160324 18:41:02 EST,20160324 18:41:02 EST,20160324 18:41:02 EST,1.32432,,USDCAD,short,,20160324 17:53:24 EST,closed,20160324 17:53:24 EST,1.32425,,,1.0,1.0,,USDCAD,,-0.52318,1.0,18489.84874,4.0,400223.39786,19633.84874,,,,,
254.0,-7.28856,20160324 18:43:04 EST,20160324 18:43:04 EST,20160324 18:43:04 EST,1.32388,,USDCAD,long,,20160324 18:41:02 EST,closed,20160324 18:41:02 EST,1.32432,,,1.0,1.0,,USDCAD,,-3.28856,-1.0,18482.56018,4.0,400220.1093,19630.56018,,,,,
255.0,-6.6159,20160324 19:03:45 EST,20160324 19:03:45 EST,20160324 19:03:45 EST,1.32423,,USDCAD,short,,20160324 18:43:04 EST,closed,20160324 18:43:04 EST,1.32388,,,1.0,1.0,,USDCAD,,-2.6159,1.0,18475.94428,4.0,400222.7252,19627.94428,,,,,
256.0,-8.03596,20160324 19:11:18 EST,20160324 19:11:18 EST,20160324 19:11:18 EST,1.32369,,USDCAD,long,,20160324 19:03:45 EST,closed,20160324 19:03:45 EST,1.32423,,,1.0,1.0,,USDCAD,,-4.03596,-1.0,18467.90832,4.0,400218.68924,19623.90832,,,,,
257.0,-6.2422,20160324 19:12:49 EST,20160324 19:12:49 EST,20160324 19:12:49 EST,1.32399,,USDCAD,short,,20160324 19:11:18 EST,closed,20160324 19:11:18 EST,1.32369,,,1.0,1.0,,USDCAD,,-2.2422,1.0,18461.66612,4.0,400220.93144,19621.66612,,,,,
258.0,-6.2422,20160324 19:14:52 EST,20160324 19:14:52 EST,20160324 19:14:52 EST,1.32369,,USDCAD,long,,20160324 19:12:49 EST,closed,20160324 19:12:49 EST,1.32399,,,1.0,1.0,,USDCAD,,-2.2422,-1.0,18455.42392,4.0,400218.68924,19619.42392,,,,,
259.0,-6.01798,20160324 19:18:25 EST,20160324 19:18:25 EST,20160324 19:18:25 EST,1.32396,,USDCAD,short,,20160324 19:14:52 EST,closed,20160324 19:14:52 EST,1.32369,,,1.0,1.0,,USDCAD,,-2.01798,1.0,18449.40594,4.0,400220.70722,19617.40594,,,,,
260.0,-6.16746,20160324 19:19:27 EST,20160324 19:19:27 EST,20160324 19:19:27 EST,1.32367,,USDCAD,long,,20160324 19:18:25 EST,closed,20160324 19:18:25 EST,1.32396,,,1.0,1.0,,USDCAD,,-2.16746,-1.0,18443.23848,4.0,400218.53976,19615.23848,,,,,
261.0,-8.26018,20160324 19:21:28 EST,20160324 19:21:28 EST,20160324 19:21:28 EST,1.32424,,USDCAD,short,,20160324 19:19:27 EST,closed,20160324 19:19:27 EST,1.32367,,,1.0,1.0,,USDCAD,,-4.26018,1.0,18434.9783,4.0,400222.79994,19610.9783,,,,,
262.0,-5.4948,20160324 19:27:31 EST,20160324 19:27:31 EST,20160324 19:27:31 EST,1.32404,,USDCAD,long,,20160324 19:21:28 EST,closed,20160324 19:21:28 EST,1.32424,,,1.0,1.0,,USDCAD,,-1.4948,-1.0,18429.4835,4.0,400221.30514,19609.4835,,,,,
263.0,-3.2526,20160324 19:32:04 EST,20160324 19:32:04 EST,20160324 19:32:04 EST,1.32394,,USDCAD,short,,20160324 19:27:31 EST,closed,20160324 19:27:31 EST,1.32404,,,1.0,1.0,,USDCAD,,0.7474,1.0,18426.2309,4.0,400220.55774,19610.2309,,,,,
264.0,-5.04636,20160324 19:36:37 EST,20160324 19:36:37 EST,20160324 19:36:37 EST,1.3238,,USDCAD,long,,20160324 19:32:04 EST,closed,20160324 19:32:04 EST,1.32394,,,1.0,1.0,,USDCAD,,-1.04636,-1.0,18421.18454,4.0,400219.51138,19609.18454,,,,,
265.0,-4.89688,20160324 19:48:42 EST,20160324 19:48:42 EST,20160324 19:48:42 EST,1.32392,,USDCAD,short,,20160324 19:36:37 EST,closed,20160324 19:36:37 EST,1.3238,,,1.0,1.0,,USDCAD,,-0.896879999999,1.0,18416.28766,4.0,400220.40826,19608.28766,,,,,
266.0,-0.113519999999,20160324 20:02:49 EST,20160324 20:02:49 EST,20160324 20:02:49 EST,1.32444,,USDCAD,long,,20160324 19:48:42 EST,closed,20160324 19:48:42 EST,1.32392,,,1.0,1.0,,USDCAD,,3.88648,-1.0,18416.17414,4.0,400224.29474,19612.17414,,,,,
267.0,-6.16746,20160324 20:04:50 EST,20160324 20:04:50 EST,20160324 20:04:50 EST,1.32473,,USDCAD,short,,20160324 20:02:49 EST,closed,20160324 20:02:49 EST,1.32444,,,1.0,1.0,,USDCAD,,-2.16746,1.0,18410.00668,4.0,400226.4622,19610.00668,,,,,
