Date,accountid,balance,buy_power,unr_pnl,real_pnl,currency
20160318 06:35:23 EST,paperUSD,9788.88907209,-1388979.8028,0,-211.110927888,USD
20160318 06:35:45 EST,paperUSD,9747.29552889,-1223302.6428,0,-252.704471088,USD
20160318 06:36:39 EST,paperUSD,9745.00868889,-1337644.6428,0,-254.991311088,USD
20160318 06:36:51 EST,paperUSD,9741.62852889,-1506652.6428,0,-258.371471088,USD
20160318 06:36:51 EST,paperUSD,9739.34171889,-1620993.1428,0,-260.658281088,USD
20160318 06:37:02 EST,paperUSD,9735.96167889,-1789995.1428,0,-264.038321088,USD
20160318 06:38:38 EST,paperUSD,9732.64742289,-1955707.9428,0,-267.352577088,USD
20160318 06:38:49 EST,paperUSD,9729.33269169,-2121444.5028,0,-270.667308288,USD
20160318 06:40:04 EST,paperUSD,9758.95199169,-1952409.5028,0,-241.048008288,USD
20160318 06:42:54 EST,paperUSD,9788.63660049,-1786639.9428,0,-211.363399488,USD
20160318 06:43:38 EST,paperUSD,9785.69176654,-1933881.6402,0,-214.308233436,USD
20160318 06:43:38 EST,paperUSD,9782.74990894,-2080974.5202,0,-217.250091036,USD
20160318 06:43:50 EST,paperUSD,9779.80525719,-2228207.1078,0,-220.194742788,USD
20160318 06:43:50 EST,paperUSD,9776.86358439,-2375290.7478,0,-223.136415588,USD
20160318 06:46:19 EST,paperUSD,9769.36412374,-2228062.7151,0,-230.635876242,USD
20160318 06:47:02 EST,paperUSD,9766.04841574,-2393848.1151,0,-233.951584242,USD
20160318 06:47:13 EST,paperUSD,9762.73262854,-2559637.4751,0,-237.267371442,USD
20160318 06:50:36 EST,paperUSD,9740.93721094,-2393866.5951,0,-259.062789042,USD
20160318 06:52:24 EST,paperUSD,9737.55666094,-2562894.0951,0,-262.443339042,USD
20160318 06:52:35 EST,paperUSD,9734.17632094,-2731911.0951,0,-265.823679042,USD
20160318 06:53:18 EST,paperUSD,9730.86198574,-2897627.8551,0,-269.138014242,USD
20160318 06:53:18 EST,paperUSD,9743.75999614,-2750528.3751,0,-256.240003842,USD
20160318 06:53:29 EST,paperUSD,9740.44566094,-2916245.1351,0,-259.554339042,USD
20160318 06:54:33 EST,paperUSD,9707.06592094,-2747258.1351,0,-292.934079042,USD
20160318 06:54:44 EST,paperUSD,9704.1207226,-2894518.0521,0,-295.879277382,USD
20160318 06:54:55 EST,paperUSD,9701.17570646,-3041768.8593,0,-298.824293526,USD
20160318 06:59:10 EST,paperUSD,9639.01817459,-2894577.2658,0,-360.981825396,USD
20160318 06:59:22 EST,paperUSD,9663.42328499,-2728832.7858,0,-336.576714996,USD
20160318 07:00:37 EST,paperUSD,9660.04264499,-2897864.7858,0,-339.957354996,USD
20160318 07:00:48 EST,paperUSD,9656.66170499,-3066911.7858,0,-343.338294996,USD
20160318 07:02:15 EST,paperUSD,9653.71884483,-3214054.7937,0,-346.281155154,USD
20160318 07:02:26 EST,paperUSD,9650.7760454,-3361194.765,0,-349.22395458,USD
20160318 07:03:09 EST,paperUSD,9647.4602054,-3526986.765,0,-352.53979458,USD
20160318 07:03:20 EST,paperUSD,9644.1446558,-3692764.245,0,-355.85534418,USD
20160318 07:04:25 EST,paperUSD,9746.8557458,-3578318.745,0,-253.14425418,USD
20160318 07:04:46 EST,paperUSD,9767.4743258,-3409247.745,0,-232.52567418,USD
20160318 07:05:40 EST,paperUSD,9764.532521,-3556337.985,0,-235.46747898,USD
20160318 07:05:51 EST,paperUSD,9761.590505,-3703438.785,0,-238.40949498,USD
20160318 07:06:23 EST,paperUSD,9758.209835,-3872472.285,0,-241.79016498,USD
20160318 07:06:35 EST,paperUSD,9754.829105,-4041508.785,0,-245.17089498,USD
20160318 07:07:50 EST,paperUSD,9733.448735,-3872490.285,0,-266.55126498,USD
20160318 07:08:12 EST,paperUSD,9695.58573399,-3725385.2346,0,-304.414265988,USD
20160318 07:10:09 EST,paperUSD,9692.64408847,-3872467.5105,0,-307.355911506,USD
20160318 07:10:21 EST,paperUSD,9689.70271625,-4019536.1217,0,-310.29728373,USD
20160318 07:10:21 EST,paperUSD,9648.48146585,-3872473.6017,0,-351.51853413,USD
20160318 07:12:50 EST,paperUSD,9666.28549385,-3706675.0017,0,-333.71450613,USD
20160318 07:14:39 EST,paperUSD,9662.96867705,-3872515.8417,0,-337.03132293,USD
20160318 07:14:50 EST,paperUSD,9659.65186025,-4038356.6817,0,-340.34813973,USD
20160318 07:15:33 EST,paperUSD,9657.36172025,-4152863.6817,0,-342.63827973,USD
20160318 07:15:44 EST,paperUSD,9655.07158025,-4267370.6817,0,-344.92841973,USD
20160318 07:16:28 EST,paperUSD,9612.65519754,-4120341.5463,0,-387.344802438,USD
20160318 07:16:50 EST,paperUSD,9609.71323434,-4267439.7063,0,-390.286765638,USD
20160318 07:17:02 EST,paperUSD,9606.77111274,-4414545.7863,0,-393.228887238,USD
20160318 07:19:13 EST,paperUSD,9587.98130274,-4300055.2863,0,-412.018697238,USD
20160318 07:19:35 EST,paperUSD,9644.06329794,-4134155.0463,0,-355.936702038,USD
20160318 07:20:18 EST,paperUSD,9640.68052794,-4303293.5463,0,-359.319472038,USD
20160318 07:20:19 EST,paperUSD,9638.39098794,-4417770.5463,0,-361.609012038,USD
20160318 07:20:30 EST,paperUSD,9635.00791794,-4586924.0463,0,-364.992082038,USD
20160318 07:20:30 EST,paperUSD,9632.71852794,-4701393.5463,0,-367.281472038,USD
20160318 07:20:42 EST,paperUSD,9629.77824889,-4848407.4987,0,-370.221751086,USD
20160318 07:20:42 EST,paperUSD,9649.27567849,-4701278.9787,0,-350.724321486,USD
20160318 07:20:53 EST,paperUSD,9646.33527798,-4848299.0043,0,-353.664721998,USD
20160318 07:21:04 EST,paperUSD,9643.01671878,-5014226.9643,0,-356.983281198,USD
20160318 07:21:16 EST,paperUSD,9639.69805398,-5180160.2043,0,-360.301945998,USD
20160318 07:22:32 EST,paperUSD,9685.34228176,-5033091.5931,0,-314.657718222,USD
20160318 07:22:33 EST,paperUSD,9682.39889296,-5180261.0331,0,-317.601107022,USD
20160318 07:22:44 EST,paperUSD,9679.45531936,-5327439.7131,0,-320.544680622,USD
20160318 07:23:06 EST,paperUSD,9603.66739936,-5213043.7131,0,-396.332600622,USD
20160318 07:23:17 EST,paperUSD,9523.78585936,-5043966.7131,0,-476.214140622,USD
20160318 07:23:29 EST,paperUSD,9520.84375835,-5191071.7635,0,-479.15624163,USD
20160318 07:23:40 EST,paperUSD,9517.90129295,-5338195.0335,0,-482.09870703,USD
20160318 07:23:40 EST,paperUSD,9492.51816815,-5191038.7935,0,-507.48183183,USD
20160318 07:23:51 EST,paperUSD,9436.40055935,-5025158.3535,0,-563.59944063,USD
20160318 07:24:13 EST,paperUSD,9433.01841935,-5194265.3535,0,-566.98158063,USD
20160318 07:24:24 EST,paperUSD,9429.63615935,-5363378.3535,0,-570.36384063,USD
20160318 07:26:12 EST,paperUSD,9427.34868935,-5477751.8535,0,-572.65131063,USD
20160318 07:26:23 EST,paperUSD,9461.46567935,-5308601.3535,0,-538.53432063,USD
20160318 07:26:23 EST,paperUSD,9459.17796935,-5422986.8535,0,-540.82203063,USD
20160318 07:26:45 EST,paperUSD,9456.23600615,-5570085.0135,0,-543.76399383,USD
20160318 07:26:56 EST,paperUSD,9453.29404295,-5717183.1735,0,-546.70595703,USD
20160318 07:27:18 EST,paperUSD,9452.50630295,-5602796.1735,0,-547.49369703,USD
20160318 07:27:30 EST,paperUSD,9358.46765951,-5455764.0015,0,-641.53234047,USD
20160318 07:27:30 EST,paperUSD,9338.36603951,-5308683.0015,0,-661.63396047,USD
20160318 07:28:14 EST,paperUSD,9334.98284951,-5477842.5015,0,-665.01715047,USD
20160318 07:28:27 EST,paperUSD,9331.59941951,-5647014.0015,0,-668.40058047,USD
20160318 07:28:27 EST,paperUSD,9328.65841168,-5794064.3931,0,-671.341588302,USD
20160318 07:28:27 EST,paperUSD,9325.71647488,-5941161.2331,0,-674.283525102,USD
20160318 07:28:39 EST,paperUSD,9322.77555815,-6088207.0698,0,-677.224441836,USD
20160318 07:28:39 EST,paperUSD,9319.83343655,-6235313.1498,0,-680.166563436,USD
20160318 07:29:12 EST,paperUSD,9316.45000655,-6066141.6498,0,-683.549993436,USD
20160318 07:29:35 EST,paperUSD,9313.13157935,-6232063.0098,0,-686.868420636,USD
20160318 07:29:46 EST,paperUSD,9309.81304655,-6397989.6498,0,-690.186953436,USD
20160318 07:30:18 EST,paperUSD,9306.42937655,-6567173.1498,0,-693.570623436,USD
20160318 07:30:30 EST,paperUSD,9303.04570655,-6736356.6498,0,-696.954293436,USD
20160318 07:30:30 EST,paperUSD,9306.70345295,-6589243.9698,0,-693.296547036,USD
20160318 07:33:13 EST,paperUSD,9304.41457295,-6703687.9698,0,-695.585427036,USD
20160318 07:33:25 EST,paperUSD,9265.035185,-6556678.5723,0,-734.964814986,USD
20160318 07:33:25 EST,paperUSD,9262.745915,-6671142.0723,0,-737.254084986,USD
20160318 07:34:10 EST,paperUSD,9263.456585,-6556675.5723,0,-736.543414986,USD
20160318 07:34:32 EST,paperUSD,9260.5143314,-6703788.2523,0,-739.485668586,USD
20160318 07:34:43 EST,paperUSD,9257.5720514,-6850902.2523,0,-742.427948586,USD
20160318 07:36:10 EST,paperUSD,9255.2819714,-6965406.2523,0,-744.718028586,USD
20160318 07:36:22 EST,paperUSD,9259.3981514,-6796215.2523,0,-740.601848586,USD
20160318 07:36:22 EST,paperUSD,9257.1078914,-6910728.2523,0,-742.892108586,USD
20160318 07:36:35 EST,paperUSD,9254.16755162,-7057745.2413,0,-745.832448366,USD
20160318 07:36:35 EST,paperUSD,9224.82579962,-6910657.6413,0,-775.174200366,USD
20160318 07:36:47 EST,paperUSD,9213.58742522,-6744738.9213,0,-786.412574766,USD
20160318 07:36:48 EST,paperUSD,9210.64702471,-6891758.9469,0,-789.352975278,USD
20160318 07:37:21 EST,paperUSD,9207.26293471,-7060963.4469,0,-792.737065278,USD
20160318 07:37:33 EST,paperUSD,9203.87872471,-7230173.9469,0,-796.121275278,USD
20160318 07:38:20 EST,paperUSD,9186.99478471,-7060976.9469,0,-813.005215278,USD
20160318 07:38:21 EST,paperUSD,9186.20449471,-6946462.4469,0,-813.795505278,USD
20160318 07:38:33 EST,paperUSD,9154.41697115,-6799471.269,0,-845.583028836,USD
20160318 07:38:45 EST,paperUSD,9151.09901915,-6965368.869,0,-848.900980836,USD
20160318 07:38:57 EST,paperUSD,9147.78117275,-7131261.189,0,-852.218827236,USD
20160318 07:39:31 EST,paperUSD,9144.84119736,-7278259.9584,0,-855.158802624,USD
20160318 07:39:43 EST,paperUSD,9141.90140417,-7425249.618,0,-858.098595816,USD
20160318 07:40:18 EST,paperUSD,9139.61135417,-7539752.118,0,-860.388645816,USD
20160318 07:40:30 EST,paperUSD,9137.32130417,-7654254.618,0,-862.678695816,USD
20160318 07:40:41 EST,paperUSD,9147.20319377,-7488349.098,0,-852.796806216,USD
20160318 07:41:16 EST,paperUSD,9143.81862377,-7657577.598,0,-856.181376216,USD
20160318 07:41:27 EST,paperUSD,9140.43408377,-7826804.598,0,-859.565916216,USD
20160318 07:41:51 EST,paperUSD,9137.11518137,-7992749.718,0,-862.884818616,USD
20160318 07:42:02 EST,paperUSD,9133.79585657,-8158715.958,0,-866.204143416,USD
20160318 07:42:14 EST,paperUSD,9128.50586657,-8044216.458,0,-871.494133416,USD
20160318 07:42:26 EST,paperUSD,9149.12084657,-7874965.458,0,-850.879153416,USD
20160318 07:43:13 EST,paperUSD,9146.82992657,-7989511.458,0,-853.170073416,USD
20160318 07:43:24 EST,paperUSD,9144.53921657,-8104046.958,0,-855.460783416,USD
20160318 07:43:36 EST,paperUSD,9070.24075058,-7957128.6585,0,-929.759249406,USD
20160318 07:43:49 EST,paperUSD,9041.84192738,-7791187.4985,0,-958.158072606,USD
20160318 07:44:12 EST,paperUSD,9032.05136738,-7676659.4985,0,-967.948632606,USD
20160318 07:44:24 EST,paperUSD,9028.66727738,-7845863.9985,0,-971.332722606,USD
