permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,balance,margin_available,openprice
712,Paper,Paper,2.0,USD,IDEALPRO,712.0,,,1.0,125.769,20000.0,-10000.0,18.24,SLD,EUR,JPY,20160318 15:10:34 EST,,8494.5457,7075470.88262,125.539
713,Paper,Paper,2.0,USD,IDEALPRO,713.0,,,1.0,111.665,20000.0,10000.0,-28.4,BOT,USD,JPY,20160318 15:11:28 EST,,8466.1457,7085297.40262,111.365
714,Paper,Paper,2.0,USD,IDEALPRO,714.0,,,1.0,1.12635,20000.0,10000.0,7.4,BOT,EUR,USD,20160318 15:12:13 EST,,8473.5457,7096560.90262,1.12729
715,Paper,Paper,2.0,USD,IDEALPRO,715.0,,,1.0,0.75977,20000.0,10000.0,25.3,BOT,AUD,USD,20160318 15:12:14 EST,,8498.8457,7104158.60262,0.7625
716,Paper,Paper,2.0,USD,IDEALPRO,716.0,,,1.0,111.671,20000.0,-10000.0,24.928,SLD,USD,JPY,20160318 15:12:25 EST,,8523.7737,7113985.65062,111.365
717,Paper,Paper,2.0,USD,IDEALPRO,717.0,,,1.0,125.788,20000.0,10000.0,-23.912,BOT,EUR,JPY,20160318 15:12:37 EST,,8499.8617,7125054.99462,125.539
718,Paper,Paper,2.0,USD,IDEALPRO,718.0,,,1.0,0.75973,20000.0,-10000.0,-29.7,SLD,AUD,USD,20160318 15:13:10 EST,,8470.1617,7132652.29462,0.7625
719,Paper,Paper,2.0,USD,IDEALPRO,719.0,,,1.0,1.12639,20000.0,-10000.0,-11.0,SLD,EUR,USD,20160318 15:14:17 EST,,8459.1617,7143916.19462,1.12729
720,Paper,Paper,2.0,USD,IDEALPRO,720.0,,,1.0,0.75977,20000.0,10000.0,25.3,BOT,AUD,USD,20160318 15:14:17 EST,,8484.4617,7151513.89462,0.7625
721,Paper,Paper,2.0,USD,IDEALPRO,721.0,,,1.0,1.12654,20000.0,10000.0,5.5,BOT,EUR,USD,20160318 15:15:14 EST,,8489.9617,7162779.29462,1.12729
722,Paper,Paper,2.0,USD,IDEALPRO,722.0,,,1.0,0.7597,20000.0,-10000.0,-30.0,SLD,AUD,USD,20160318 15:15:14 EST,,8459.9617,7170376.29462,0.7625
723,Paper,Paper,2.0,USD,IDEALPRO,723.0,,,1.0,125.807,20000.0,-10000.0,21.584,SLD,EUR,JPY,20160318 15:15:38 EST,,8481.5457,7181447.31062,125.539
724,Paper,Paper,2.0,USD,IDEALPRO,724.0,,,1.0,111.669,20000.0,10000.0,-28.752,BOT,USD,JPY,20160318 15:15:38 EST,,8452.7937,7191274.18262,111.365
725,Paper,Paper,2.0,USD,IDEALPRO,725.0,,,1.0,1.12653,20000.0,-10000.0,-9.6,SLD,EUR,USD,20160318 15:16:12 EST,,8443.1937,7202539.48262,1.12729
726,Paper,Paper,2.0,USD,IDEALPRO,726.0,,,1.0,0.96987,20000.0,-10000.0,-3.11342,SLD,USD,CHF,20160318 15:16:23 EST,,8440.08028,7212356.50676,0.96998
727,Paper,Paper,2.0,USD,IDEALPRO,727.0,,,1.0,125.822,20000.0,10000.0,-26.904,BOT,EUR,JPY,20160318 15:16:35 EST,,8413.17628,7223428.84276,125.539
728,Paper,Paper,2.0,USD,IDEALPRO,728.0,,,1.0,0.9699,20000.0,10000.0,-1.19024,BOT,USD,CHF,20160318 15:17:31 EST,,8411.98604,7233246.17056,0.96998
729,Paper,Paper,2.0,USD,IDEALPRO,729.0,,,1.0,111.675,20000.0,-10000.0,25.28,SLD,USD,JPY,20160318 15:17:32 EST,,8437.26604,7243073.57056,111.365
730,Paper,Paper,2.0,USD,IDEALPRO,730.0,,,1.0,125.809,20000.0,-10000.0,21.76,SLD,EUR,JPY,20160318 15:18:39 EST,,8459.02604,7254144.76256,125.539
731,Paper,Paper,2.0,USD,IDEALPRO,731.0,,,1.0,111.677,20000.0,10000.0,-29.456,BOT,USD,JPY,20160318 15:19:36 EST,,8429.57004,7263972.33856,111.365
732,Paper,Paper,2.0,USD,IDEALPRO,732.0,,,1.0,1.12665,20000.0,10000.0,4.4,BOT,EUR,USD,20160318 15:20:11 EST,,8433.97004,7275238.83856,1.12729
733,Paper,Paper,2.0,USD,IDEALPRO,733.0,,,1.0,0.75985,20000.0,10000.0,24.5,BOT,AUD,USD,20160318 15:20:11 EST,,8458.47004,7282837.33856,0.7625
734,Paper,Paper,2.0,USD,IDEALPRO,734.0,,,1.0,0.9699,20000.0,-10000.0,-2.80976,SLD,USD,CHF,20160318 15:20:24 EST,,8455.66028,7292654.66636,0.96998
735,Paper,Paper,2.0,USD,IDEALPRO,735.0,,,1.0,111.668,20000.0,-10000.0,24.664,SLD,USD,JPY,20160318 15:20:36 EST,,8480.32428,7302481.45036,111.365
736,Paper,Paper,2.0,USD,IDEALPRO,736.0,,,1.0,0.75994,20000.0,-10000.0,-27.6,SLD,AUD,USD,20160318 15:21:10 EST,,8452.72428,7310080.85036,0.7625
737,Paper,Paper,2.0,USD,IDEALPRO,737.0,,,1.0,1.12674,20000.0,-10000.0,-7.5,SLD,EUR,USD,20160318 15:22:15 EST,,8445.22428,7321348.25036,1.12729
738,Paper,Paper,2.0,USD,IDEALPRO,738.0,,,1.0,0.9699,20000.0,10000.0,-1.19024,BOT,USD,CHF,20160318 15:22:27 EST,,8444.03404,7331165.57816,0.96998
739,Paper,Paper,2.0,USD,IDEALPRO,739.0,,,1.0,111.671,20000.0,10000.0,-28.928,BOT,USD,JPY,20160318 15:22:28 EST,,8415.10604,7340992.62616,111.365
740,Paper,Paper,2.0,USD,IDEALPRO,740.0,,,1.0,111.673,20000.0,-10000.0,25.104,SLD,USD,JPY,20160318 15:24:30 EST,,8440.21004,7350819.85016,111.365
741,Paper,Paper,2.0,USD,IDEALPRO,741.0,,,1.0,1.12667,20000.0,10000.0,4.2,BOT,EUR,USD,20160318 15:25:14 EST,,8444.41004,7362086.55016,1.12729
742,Paper,Paper,2.0,USD,IDEALPRO,742.0,,,1.0,125.833,20000.0,10000.0,-27.872,BOT,EUR,JPY,20160318 15:25:38 EST,,8416.53804,7373159.85416,125.539
743,Paper,Paper,2.0,USD,IDEALPRO,743.0,,,1.0,111.682,20000.0,10000.0,-29.896,BOT,USD,JPY,20160318 15:25:39 EST,,8386.64204,7382987.87016,111.365
744,Paper,Paper,2.0,USD,IDEALPRO,744.0,,,1.0,1.12667,20000.0,-10000.0,-8.2,SLD,EUR,USD,20160318 15:26:13 EST,,8378.44204,7394254.57016,1.12729
745,Paper,Paper,2.0,USD,IDEALPRO,745.0,,,1.0,111.677,20000.0,-10000.0,25.456,SLD,USD,JPY,20160318 15:26:36 EST,,8403.89804,7404082.14616,111.365
746,Paper,Paper,2.0,USD,IDEALPRO,746.0,,,1.0,1.12678,20000.0,10000.0,3.1,BOT,EUR,USD,20160318 15:27:21 EST,,8406.99804,7415349.94616,1.12729
747,Paper,Paper,2.0,USD,IDEALPRO,747.0,,,1.0,0.96994,20000.0,-10000.0,-2.40488,SLD,USD,CHF,20160318 15:27:33 EST,,8404.59316,7425167.67884,0.96998
748,Paper,Paper,2.0,USD,IDEALPRO,748.0,,,1.0,111.702,20000.0,10000.0,-31.656,BOT,USD,JPY,20160318 15:27:33 EST,,8372.93716,7434997.45484,111.365
749,Paper,Paper,2.0,USD,IDEALPRO,749.0,,,1.0,125.849,20000.0,-10000.0,25.28,SLD,EUR,JPY,20160318 15:28:41 EST,,8398.21716,7446072.16684,125.539
750,Paper,Paper,2.0,USD,IDEALPRO,750.0,,,1.0,111.687,20000.0,-10000.0,26.336,SLD,USD,JPY,20160318 15:28:41 EST,,8424.55316,7455900.62284,111.365
751,Paper,Paper,2.0,USD,IDEALPRO,751.0,,,1.0,125.855,20000.0,10000.0,-29.808,BOT,EUR,JPY,20160318 15:29:38 EST,,8394.74516,7466975.86284,125.539
752,Paper,Paper,2.0,USD,IDEALPRO,752.0,,,1.0,1.12674,20000.0,-10000.0,-7.5,SLD,EUR,USD,20160318 15:30:24 EST,,8387.24516,7478243.26284,1.12729
753,Paper,Paper,2.0,USD,IDEALPRO,753.0,,,1.0,111.701,20000.0,10000.0,-31.568,BOT,USD,JPY,20160318 15:31:10 EST,,8355.67716,7488072.95084,111.365
754,Paper,Paper,2.0,USD,IDEALPRO,754.0,,,1.0,1.12669,20000.0,10000.0,4.0,BOT,EUR,USD,20160318 15:32:38 EST,,8359.67716,7499339.85084,1.12729
755,Paper,Paper,2.0,USD,IDEALPRO,755.0,,,1.0,0.9704,20000.0,10000.0,-6.25124,BOT,USD,CHF,20160318 15:33:34 EST,,8353.42592,7509162.23964,0.96998
756,Paper,Paper,2.0,USD,IDEALPRO,756.0,,,1.0,0.97031,20000.0,-10000.0,1.34026,SLD,USD,CHF,20160318 15:35:01 EST,,8354.76618,7518983.71746,0.96998
757,Paper,Paper,2.0,USD,IDEALPRO,757.0,,,1.0,111.739,20000.0,-10000.0,30.912,SLD,USD,JPY,20160318 15:35:12 EST,,8385.67818,7528816.74946,111.365
758,Paper,Paper,2.0,USD,IDEALPRO,758.0,,,1.0,125.885,20000.0,-10000.0,28.448,SLD,EUR,JPY,20160318 15:35:24 EST,,8414.12618,7539894.62946,125.539
759,Paper,Paper,2.0,USD,IDEALPRO,759.0,,,1.0,1.12671,20000.0,-10000.0,-7.8,SLD,EUR,USD,20160318 15:36:39 EST,,8406.32618,7551161.72946,1.12729
760,Paper,Paper,2.0,USD,IDEALPRO,760.0,,,1.0,1.12669,20000.0,10000.0,4.0,BOT,EUR,USD,20160318 15:38:38 EST,,8410.32618,7562428.62946,1.12729
761,Paper,Paper,2.0,USD,IDEALPRO,761.0,,,1.0,0.97008,20000.0,10000.0,-3.0122,BOT,USD,CHF,20160318 15:39:33 EST,,8407.31398,7572247.77922,0.96998
762,Paper,Paper,2.0,USD,IDEALPRO,762.0,,,1.0,125.901,20000.0,10000.0,-33.856,BOT,EUR,JPY,20160318 15:39:55 EST,,8373.45798,7583327.06722,125.539
763,Paper,Paper,2.0,USD,IDEALPRO,763.0,,,1.0,1.12671,20000.0,-10000.0,-7.8,SLD,EUR,USD,20160318 15:40:29 EST,,8365.65798,7594594.16722,1.12729
764,Paper,Paper,2.0,USD,IDEALPRO,764.0,,,1.0,0.75976,20000.0,10000.0,25.4,BOT,AUD,USD,20160318 15:40:30 EST,,8391.05798,7602191.76722,0.7625
765,Paper,Paper,2.0,USD,IDEALPRO,765.0,,,1.0,1.12692,20000.0,10000.0,1.7,BOT,EUR,USD,20160318 15:44:39 EST,,8392.75798,7613460.96722,1.12729
766,Paper,Paper,2.0,USD,IDEALPRO,766.0,,,1.0,0.9697,20000.0,-10000.0,-4.83416,SLD,USD,CHF,20160318 15:45:02 EST,,8387.92382,7623276.27062,0.96998
767,Paper,Paper,2.0,USD,IDEALPRO,767.0,,,1.0,0.96982,20000.0,10000.0,-0.380480000001,BOT,USD,CHF,20160318 15:47:23 EST,,8387.54334,7633092.78866,0.96998
768,Paper,Paper,2.0,USD,IDEALPRO,768.0,,,1.0,1.12686,20000.0,-10000.0,-6.3,SLD,EUR,USD,20160318 15:48:28 EST,,8381.24334,7644361.38866,1.12729
769,Paper,Paper,2.0,USD,IDEALPRO,769.0,,,1.0,0.7597,20000.0,-10000.0,-30.0,SLD,AUD,USD,20160318 15:49:33 EST,,8351.24334,7651958.38866,0.7625
770,Paper,Paper,2.0,USD,IDEALPRO,770.0,,,1.0,0.96979,20000.0,-10000.0,-3.92318,SLD,USD,CHF,20160318 15:49:56 EST,,8347.32016,7661774.60304,0.96998
771,Paper,Paper,2.0,USD,IDEALPRO,771.0,,,1.0,111.717,20000.0,10000.0,-32.976,BOT,USD,JPY,20160318 15:49:56 EST,,8314.34416,7671605.69904,111.365
772,Paper,Paper,2.0,USD,IDEALPRO,772.0,,,1.0,0.75979,20000.0,10000.0,25.1,BOT,AUD,USD,20160318 15:50:30 EST,,8339.44416,7679203.59904,0.7625
773,Paper,Paper,2.0,USD,IDEALPRO,773.0,,,1.0,111.697,20000.0,-10000.0,27.216,SLD,USD,JPY,20160318 15:52:41 EST,,8366.66016,7689032.93504,111.365
774,Paper,Paper,2.0,USD,IDEALPRO,774.0,,,1.0,125.89,20000.0,-10000.0,28.888,SLD,EUR,JPY,20160318 15:53:15 EST,,8395.54816,7700111.25504,125.539
775,Paper,Paper,2.0,USD,IDEALPRO,775.0,,,1.0,1.1271,20000.0,10000.0,-0.100000000001,BOT,EUR,USD,20160318 15:54:32 EST,,8395.44816,7711382.25504,1.12729
776,Paper,Paper,2.0,USD,IDEALPRO,776.0,,,1.0,0.96963,20000.0,10000.0,1.5427,BOT,USD,CHF,20160318 15:54:55 EST,,8396.99086,7721196.8499,0.96998
777,Paper,Paper,2.0,USD,IDEALPRO,777.0,,,1.0,111.695,20000.0,10000.0,-31.04,BOT,USD,JPY,20160318 15:55:07 EST,,8365.95086,7731026.0099,111.365
778,Paper,Paper,2.0,USD,IDEALPRO,778.0,,,1.0,125.905,20000.0,10000.0,-34.208,BOT,EUR,JPY,20160318 15:55:19 EST,,8331.74286,7742105.6499,125.539
779,Paper,Paper,2.0,USD,IDEALPRO,779.0,,,1.0,0.75983,20000.0,-10000.0,-28.7,SLD,AUD,USD,20160318 15:56:36 EST,,8303.04286,7749703.9499,0.7625
780,Paper,Paper,2.0,USD,IDEALPRO,780.0,,,1.0,1.12741,20000.0,-10000.0,-0.799999999999,SLD,EUR,USD,20160318 15:56:58 EST,,8302.24286,7760978.0499,1.12729
781,Paper,Paper,2.0,USD,IDEALPRO,781.0,,,1.0,1.12752,20000.0,10000.0,-4.3,BOT,EUR,USD,20160318 15:59:40 EST,,8297.94286,7772253.2499,1.12729
782,Paper,Paper,2.0,USD,IDEALPRO,782.0,,,1.0,125.896,20000.0,-10000.0,29.416,SLD,EUR,JPY,20160318 16:00:36 EST,,8327.35886,7783332.0979,125.539
783,Paper,Paper,2.0,USD,IDEALPRO,783.0,,,1.0,0.7598,20000.0,10000.0,25.0,BOT,AUD,USD,20160318 16:01:42 EST,,8352.35886,7790930.0979,0.7625
784,Paper,Paper,2.0,USD,IDEALPRO,784.0,,,1.0,1.12728,20000.0,-10000.0,-2.1,SLD,EUR,USD,20160318 16:02:16 EST,,8350.25886,7802202.8979,1.12729
785,Paper,Paper,2.0,USD,IDEALPRO,785.0,,,1.0,111.562,20000.0,-10000.0,15.336,SLD,USD,JPY,20160318 16:04:06 EST,,8365.59486,7812020.3539,111.365
786,Paper,Paper,2.0,USD,IDEALPRO,786.0,,,1.0,0.76002,20000.0,-10000.0,-26.8,SLD,AUD,USD,20160318 16:05:33 EST,,8338.79486,7819620.5539,0.7625
787,Paper,Paper,2.0,USD,IDEALPRO,787.0,,,1.0,1.12765,20000.0,10000.0,-5.6,BOT,EUR,USD,20160318 16:05:45 EST,,8333.19486,7830897.0539,1.12729
788,Paper,Paper,2.0,USD,IDEALPRO,788.0,,,1.0,0.96936,20000.0,-10000.0,-8.27564,SLD,USD,CHF,20160318 16:08:30 EST,,8324.91922,7840708.91582,0.96998
789,Paper,Paper,2.0,USD,IDEALPRO,789.0,,,1.0,125.851,20000.0,10000.0,-29.456,BOT,EUR,JPY,20160318 16:08:53 EST,,8295.46322,7851783.80382,125.539
790,Paper,Paper,2.0,USD,IDEALPRO,790.0,,,1.0,1.12767,20000.0,-10000.0,1.8,SLD,EUR,USD,20160318 16:09:48 EST,,8297.26322,7863060.50382,1.12729
791,Paper,Paper,2.0,USD,IDEALPRO,791.0,,,1.0,0.96943,20000.0,10000.0,3.5671,BOT,USD,CHF,20160318 16:10:20 EST,,8300.83032,7872873.07428,0.96998
792,Paper,Paper,2.0,USD,IDEALPRO,792.0,,,1.0,125.841,20000.0,-10000.0,24.576,SLD,EUR,JPY,20160318 16:10:33 EST,,8325.40632,7883947.08228,125.539
793,Paper,Paper,2.0,USD,IDEALPRO,793.0,,,1.0,111.599,20000.0,10000.0,-22.592,BOT,USD,JPY,20160318 16:10:33 EST,,8302.81432,7893767.79428,111.365
794,Paper,Paper,2.0,USD,IDEALPRO,794.0,,,1.0,111.597,20000.0,-10000.0,18.416,SLD,USD,JPY,20160318 16:11:38 EST,,8321.23032,7903588.33028,111.365
795,Paper,Paper,2.0,USD,IDEALPRO,795.0,,,1.0,1.12761,20000.0,10000.0,-5.2,BOT,EUR,USD,20160318 16:12:22 EST,,8316.03032,7914864.43028,1.12729
796,Paper,Paper,2.0,USD,IDEALPRO,796.0,,,1.0,111.6,20000.0,10000.0,-22.68,BOT,USD,JPY,20160318 16:12:33 EST,,8293.35032,7924685.23028,111.365
797,Paper,Paper,2.0,USD,IDEALPRO,797.0,,,1.0,125.843,20000.0,10000.0,-28.752,BOT,EUR,JPY,20160318 16:12:45 EST,,8264.59832,7935759.41428,125.539
798,Paper,Paper,2.0,USD,IDEALPRO,798.0,,,1.0,0.96935,20000.0,-10000.0,-8.37686,SLD,USD,CHF,20160318 16:13:52 EST,,8256.22146,7945571.17498,0.96998
799,Paper,Paper,2.0,USD,IDEALPRO,799.0,,,1.0,111.582,20000.0,-10000.0,17.096,SLD,USD,JPY,20160318 16:14:04 EST,,8273.31746,7955390.39098,111.365
800,Paper,Paper,2.0,USD,IDEALPRO,800.0,,,1.0,125.823,20000.0,-10000.0,22.992,SLD,EUR,JPY,20160318 16:14:26 EST,,8296.30946,7966462.81498,125.539
801,Paper,Paper,2.0,USD,IDEALPRO,801.0,,,1.0,1.12745,20000.0,-10000.0,-0.399999999998,SLD,EUR,USD,20160318 16:15:21 EST,,8295.90946,7977737.31498,1.12729
802,Paper,Paper,2.0,USD,IDEALPRO,802.0,,,1.0,125.819,20000.0,10000.0,-26.64,BOT,EUR,JPY,20160318 16:15:43 EST,,8269.26946,7988809.38698,125.539
803,Paper,Paper,2.0,USD,IDEALPRO,803.0,,,1.0,1.12745,20000.0,10000.0,-3.6,BOT,EUR,USD,20160318 16:17:32 EST,,8265.66946,8000083.88698,1.12729
804,Paper,Paper,2.0,USD,IDEALPRO,804.0,,,1.0,111.603,20000.0,10000.0,-22.944,BOT,USD,JPY,20160318 16:17:55 EST,,8242.72546,8009904.95098,111.365
805,Paper,Paper,2.0,USD,IDEALPRO,805.0,,,1.0,125.826,20000.0,-10000.0,23.256,SLD,EUR,JPY,20160318 16:18:06 EST,,8265.98146,8020977.63898,125.539
806,Paper,Paper,2.0,USD,IDEALPRO,806.0,,,1.0,111.607,20000.0,-10000.0,19.296,SLD,USD,JPY,20160318 16:20:49 EST,,8285.27746,8030799.05498,111.365
807,Paper,Paper,2.0,USD,IDEALPRO,807.0,,,1.0,1.12732,20000.0,-10000.0,-1.7,SLD,EUR,USD,20160318 16:21:34 EST,,8283.57746,8042072.25498,1.12729
808,Paper,Paper,2.0,USD,IDEALPRO,808.0,,,1.0,111.624,20000.0,10000.0,-24.792,BOT,USD,JPY,20160318 16:24:27 EST,,8258.78546,8051895.16698,111.365
809,Paper,Paper,2.0,USD,IDEALPRO,809.0,,,1.0,125.829,20000.0,10000.0,-27.52,BOT,EUR,JPY,20160318 16:26:16 EST,,8231.26546,8062968.11898,125.539
810,Paper,Paper,2.0,USD,IDEALPRO,810.0,,,1.0,111.614,20000.0,-10000.0,19.912,SLD,USD,JPY,20160318 16:26:16 EST,,8251.17746,8072790.15098,111.365
811,Paper,Paper,2.0,USD,IDEALPRO,811.0,,,1.0,1.12724,20000.0,10000.0,-1.5,BOT,EUR,USD,20160318 16:27:32 EST,,8249.67746,8084062.55098,1.12729
812,Paper,Paper,2.0,USD,IDEALPRO,812.0,,,1.0,125.817,20000.0,-10000.0,22.464,SLD,EUR,JPY,20160318 16:28:17 EST,,8272.14146,8095134.44698,125.539
813,Paper,Paper,2.0,USD,IDEALPRO,813.0,,,1.0,111.615,20000.0,10000.0,-24.0,BOT,USD,JPY,20160318 16:28:17 EST,,8248.14146,8104956.56698,111.365
814,Paper,Paper,2.0,USD,IDEALPRO,814.0,,,1.0,1.12723,20000.0,-10000.0,-2.6,SLD,EUR,USD,20160318 16:29:33 EST,,8245.54146,8116228.86698,1.12729
815,Paper,Paper,2.0,USD,IDEALPRO,815.0,,,1.0,111.606,20000.0,-10000.0,19.208,SLD,USD,JPY,20160318 16:30:28 EST,,8264.74946,8126050.19498,111.365
816,Paper,Paper,2.0,USD,IDEALPRO,816.0,,,1.0,0.96913,20000.0,10000.0,6.6037,BOT,USD,CHF,20160318 16:32:38 EST,,8271.35316,8135859.72884,0.96998
817,Paper,Paper,2.0,USD,IDEALPRO,817.0,,,1.0,1.12789,20000.0,10000.0,-8.0,BOT,EUR,USD,20160318 16:33:22 EST,,8263.35316,8147138.62884,1.12729
818,Paper,Paper,2.0,USD,IDEALPRO,818.0,,,1.0,1.12798,20000.0,-10000.0,4.9,SLD,EUR,USD,20160318 16:34:27 EST,,8268.25316,8158418.42884,1.12729
819,Paper,Paper,2.0,USD,IDEALPRO,819.0,,,1.0,0.96899,20000.0,-10000.0,-12.02078,SLD,USD,CHF,20160318 16:34:39 EST,,8256.23238,8168226.54562,0.96998
820,Paper,Paper,2.0,USD,IDEALPRO,820.0,,,1.0,1.12791,20000.0,10000.0,-8.2,BOT,EUR,USD,20160318 16:36:06 EST,,8248.03238,8179505.64562,1.12729
821,Paper,Paper,2.0,USD,IDEALPRO,821.0,,,1.0,111.552,20000.0,10000.0,-18.456,BOT,USD,JPY,20160318 16:36:40 EST,,8229.57638,8189322.22162,111.365
822,Paper,Paper,2.0,USD,IDEALPRO,822.0,,,1.0,0.96918,20000.0,10000.0,6.0976,BOT,USD,CHF,20160318 16:37:24 EST,,8235.67398,8199132.26158,0.96998
823,Paper,Paper,2.0,USD,IDEALPRO,823.0,,,1.0,1.1278,20000.0,-10000.0,3.1,SLD,EUR,USD,20160318 16:38:18 EST,,8238.77398,8210410.26158,1.12729
824,Paper,Paper,2.0,USD,IDEALPRO,824.0,,,1.0,1.30104,20000.0,-10000.0,0.0927199999988,SLD,USD,CAD,20160318 16:38:19 EST,,8238.8667,8220134.23454,1.30076
825,Paper,Paper,2.0,USD,IDEALPRO,825.0,,,1.0,111.551,20000.0,-10000.0,14.368,SLD,USD,JPY,20160318 16:38:30 EST,,8253.2347,8229950.72254,111.365
826,Paper,Paper,2.0,USD,IDEALPRO,826.0,,,1.0,0.96907,20000.0,-10000.0,-11.21102,SLD,USD,CHF,20160318 16:39:24 EST,,8242.02368,8239759.64908,0.96998
827,Paper,Paper,2.0,USD,IDEALPRO,827.0,,,1.0,111.573,20000.0,10000.0,-20.304,BOT,USD,JPY,20160318 16:40:30 EST,,8221.71968,8249578.07308,111.365
828,Paper,Paper,2.0,USD,IDEALPRO,828.0,,,1.0,0.7605,20000.0,10000.0,18.0,BOT,AUD,USD,20160318 16:41:14 EST,,8239.71968,8257183.07308,0.7625
829,Paper,Paper,2.0,USD,IDEALPRO,829.0,,,1.0,0.96917,20000.0,10000.0,6.19882,BOT,USD,CHF,20160318 16:41:26 EST,,8245.9185,8266993.01182,0.96998
830,Paper,Paper,2.0,USD,IDEALPRO,830.0,,,1.0,1.1277,20000.0,10000.0,-6.1,BOT,EUR,USD,20160318 16:43:15 EST,,8239.8185,8278270.01182,1.12729
831,Paper,Paper,2.0,USD,IDEALPRO,831.0,,,1.0,0.96902,20000.0,-10000.0,-11.71712,SLD,USD,CHF,20160318 16:45:28 EST,,8228.10138,8288078.43226,0.96998
832,Paper,Paper,2.0,USD,IDEALPRO,832.0,,,1.0,111.576,20000.0,-10000.0,16.568,SLD,USD,JPY,20160318 16:45:28 EST,,8244.66938,8297897.12026,111.365
833,Paper,Paper,2.0,USD,IDEALPRO,833.0,,,1.0,125.873,20000.0,10000.0,-31.392,BOT,EUR,JPY,20160318 16:46:36 EST,,8213.27738,8308973.94426,125.539
834,Paper,Paper,2.0,USD,IDEALPRO,834.0,,,1.0,111.581,20000.0,10000.0,-21.008,BOT,USD,JPY,20160318 16:46:36 EST,,8192.26938,8318793.07226,111.365
835,Paper,Paper,2.0,USD,IDEALPRO,835.0,,,1.0,1.12799,20000.0,-10000.0,5.0,SLD,EUR,USD,20160318 16:47:20 EST,,8197.26938,8330072.97226,1.12729
836,Paper,Paper,2.0,USD,IDEALPRO,836.0,,,1.0,111.57,20000.0,-10000.0,16.04,SLD,USD,JPY,20160318 16:47:32 EST,,8213.30938,8339891.13226,111.365
837,Paper,Paper,2.0,USD,IDEALPRO,837.0,,,1.0,1.12801,20000.0,10000.0,-9.2,BOT,EUR,USD,20160318 16:48:18 EST,,8204.10938,8351171.23226,1.12729
838,Paper,Paper,2.0,USD,IDEALPRO,838.0,,,1.0,125.823,20000.0,-10000.0,22.992,SLD,EUR,JPY,20160318 16:48:44 EST,,8227.10138,8362243.65626,125.539
839,Paper,Paper,2.0,USD,IDEALPRO,839.0,,,1.0,111.551,20000.0,10000.0,-18.368,BOT,USD,JPY,20160318 16:48:44 EST,,8208.73338,8372060.14426,111.365
840,Paper,Paper,2.0,USD,IDEALPRO,840.0,,,1.0,1.12793,20000.0,-10000.0,4.4,SLD,EUR,USD,20160318 16:49:18 EST,,8213.13338,8383339.44426,1.12729
841,Paper,Paper,2.0,USD,IDEALPRO,841.0,,,1.0,125.836,20000.0,10000.0,-28.136,BOT,EUR,JPY,20160318 16:49:41 EST,,8184.99738,8394413.01226,125.539
842,Paper,Paper,2.0,USD,IDEALPRO,842.0,,,1.0,125.797,20000.0,-10000.0,20.704,SLD,EUR,JPY,20160318 16:50:51 EST,,8205.70138,8405483.14826,125.539
843,Paper,Paper,2.0,USD,IDEALPRO,843.0,,,1.0,1.12806,20000.0,10000.0,-9.7,BOT,EUR,USD,20160318 16:51:14 EST,,8196.00138,8416763.74826,1.12729
844,Paper,Paper,2.0,USD,IDEALPRO,844.0,,,1.0,111.532,20000.0,-10000.0,12.696,SLD,USD,JPY,20160318 16:51:38 EST,,8208.69738,8426578.56426,111.365
845,Paper,Paper,2.0,USD,IDEALPRO,845.0,,,1.0,125.827,20000.0,10000.0,-27.344,BOT,EUR,JPY,20160318 16:52:34 EST,,8181.35338,8437651.34026,125.539
846,Paper,Paper,2.0,USD,IDEALPRO,846.0,,,1.0,1.12775,20000.0,-10000.0,2.6,SLD,EUR,USD,20160318 16:54:14 EST,,8183.95338,8448928.84026,1.12729
847,Paper,Paper,2.0,USD,IDEALPRO,847.0,,,1.0,1.12761,20000.0,10000.0,-5.2,BOT,EUR,USD,20160318 16:55:21 EST,,8178.75338,8460204.94026,1.12729
848,Paper,Paper,2.0,USD,IDEALPRO,848.0,,,1.0,111.551,20000.0,10000.0,-18.368,BOT,USD,JPY,20160318 16:55:34 EST,,8160.38538,8470021.42826,111.365
849,Paper,Paper,2.0,USD,IDEALPRO,849.0,,,1.0,111.543,20000.0,-10000.0,13.664,SLD,USD,JPY,20160318 16:56:42 EST,,8174.04938,8479837.21226,111.365
850,Paper,Paper,2.0,USD,IDEALPRO,850.0,,,1.0,1.12725,20000.0,-10000.0,-2.4,SLD,EUR,USD,20160318 16:57:15 EST,,8171.64938,8491109.71226,1.12729
851,Paper,Paper,2.0,USD,IDEALPRO,851.0,,,1.0,125.731,20000.0,-10000.0,14.896,SLD,EUR,JPY,20160318 16:57:38 EST,,8186.54538,8502174.04026,125.539
852,Paper,Paper,2.0,USD,IDEALPRO,852.0,,,1.0,111.561,20000.0,10000.0,-19.248,BOT,USD,JPY,20160318 16:57:38 EST,,8167.29738,8511991.40826,111.365
853,Paper,Paper,2.0,USD,IDEALPRO,853.0,,,1.0,1.12735,20000.0,10000.0,-2.6,BOT,EUR,USD,20160318 16:58:13 EST,,8164.69738,8523264.90826,1.12729
