trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,unr_pnl
93.0,-4.944,20160323 17:36:34 EST,20160323 17:36:34 EST,20160323 17:36:34 EST,85.091,,CADJPY,long,,20160323 17:25:21 EST,closed,20160323 17:15:36 EST,85.0886,,,5.0,5.0,,CADJPY,,1.056,-5.0,19537.056,6.0,399793.904,19979.056,,,,,
94.0,-4.264,20160323 17:46:23 EST,20160323 17:46:23 EST,20160323 17:46:23 EST,85.072,,CADJPY,short,,20160323 17:45:16 EST,closed,20160323 17:45:16 EST,85.069,,,1.0,1.0,,CADJPY,,-0.264,1.0,19532.792,4.0,399794.168,19978.792,,,,,
95.0,-10.6,20160323 17:47:25 EST,20160323 17:47:25 EST,20160323 17:47:25 EST,85.057,,CADJPY,long,,20160323 17:46:23 EST,closed,20160323 17:46:23 EST,85.072,,,5.0,5.0,,CADJPY,,-6.6,-5.0,19522.192,4.0,399787.568,19972.192,,,,,
96.0,-5.144,20160323 17:52:07 EST,20160323 17:52:07 EST,20160323 17:52:07 EST,85.069,,CADJPY,long,,20160323 17:48:59 EST,closed,20160323 17:48:59 EST,85.082,,,1.0,1.0,,CADJPY,,-1.144,-1.0,19517.048,4.0,399786.424,19971.048,,,,,
97.0,-24.672,20160323 18:04:26 EST,20160323 18:04:26 EST,20160323 18:04:26 EST,85.1034,,CADJPY,short,,20160323 18:00:50 EST,closed,20160323 17:52:07 EST,85.0922,,,5.0,5.0,,CADJPY,,-12.672,1.0,19492.376,12.0,399799.096,19958.376,,,,,
98.0,-14.36,20160323 18:07:40 EST,20160323 18:07:40 EST,20160323 18:07:40 EST,85.082,,CADJPY,long,,20160323 18:06:39 EST,closed,20160323 18:04:26 EST,85.101,,,5.0,5.0,,CADJPY,,-8.36,-5.0,19478.016,6.0,399790.736,19950.016,,,,,
99.0,-12.072,20160323 18:11:14 EST,20160323 18:11:14 EST,20160323 18:11:14 EST,85.095,,CADJPY,short,,20160323 18:08:42 EST,closed,20160323 18:07:40 EST,85.0812,,,5.0,5.0,,CADJPY,,-6.072,5.0,19465.944,6.0,399796.808,19943.944,,,,,
100.0,-8.4,20160323 18:13:47 EST,20160323 18:13:47 EST,20160323 18:13:47 EST,85.086,,CADJPY,long,,20160323 18:12:16 EST,closed,20160323 18:12:16 EST,85.096,,,5.0,5.0,,CADJPY,,-4.4,-5.0,19457.544,4.0,399792.408,19939.544,,,,,
101.0,-17.2,20160323 18:14:52 EST,20160323 18:14:52 EST,20160323 18:14:52 EST,85.116,,CADJPY,short,,20160323 18:13:47 EST,closed,20160323 18:13:47 EST,85.086,,,5.0,5.0,,CADJPY,,-13.2,5.0,19440.344,4.0,399805.608,19926.344,,,,,
102.0,-17.792,20160323 18:41:08 EST,20160323 18:41:08 EST,20160323 18:41:08 EST,85.0892,,CADJPY,long,,20160323 18:14:52 EST,closed,20160323 18:14:52 EST,85.116,,,5.0,5.0,,CADJPY,,-11.792,-1.0,19422.552,6.0,399793.816,19914.552,,,,,
103.0,-3.56,20160323 18:45:14 EST,20160323 18:45:14 EST,20160323 18:45:14 EST,85.085,,CADJPY,short,,20160323 18:41:08 EST,closed,20160323 18:41:08 EST,85.086,,,5.0,5.0,,CADJPY,,0.440000000002,5.0,19418.992,4.0,399793.376,19914.992,,,,,
104.0,-12.776,20160323 18:48:49 EST,20160323 18:48:49 EST,20160323 18:48:49 EST,85.0696,,CADJPY,long,,20160323 18:45:14 EST,closed,20160323 18:45:14 EST,85.085,,,5.0,5.0,,CADJPY,,-6.776,-1.0,19406.216,6.0,399786.6,19908.216,,,,,
105.0,-6.64,20160323 18:50:20 EST,20160323 18:50:20 EST,20160323 18:50:20 EST,85.074,,CADJPY,short,,20160323 18:48:49 EST,closed,20160323 18:48:49 EST,85.068,,,5.0,5.0,,CADJPY,,-2.64,5.0,19399.576,4.0,399789.24,19905.576,,,,,
106.0,-9.432,20160323 18:54:28 EST,20160323 18:54:28 EST,20160323 18:54:28 EST,85.0662,,CADJPY,long,,20160323 18:50:20 EST,closed,20160323 18:50:20 EST,85.074,,,5.0,5.0,,CADJPY,,-3.432,-1.0,19390.144,6.0,399785.808,19902.144,,,,,
107.0,-6.968,20160323 18:56:15 EST,20160323 18:56:15 EST,20160323 18:56:15 EST,85.0652,,CADJPY,short,,20160323 18:54:28 EST,closed,20160323 18:54:28 EST,85.063,,,5.0,5.0,,CADJPY,,-0.968000000004,1.0,19383.176,6.0,399786.776,19901.176,,,,,
108.0,-2.04,20160323 19:21:47 EST,20160323 19:21:47 EST,20160323 19:21:47 EST,85.103,,CADJPY,long,,20160323 19:05:52 EST,closed,20160323 18:56:15 EST,85.094,,,5.0,5.0,,CADJPY,,3.96,-5.0,19381.136,6.0,399790.736,19905.136,,,,,
109.0,-7.96,20160323 19:36:42 EST,20160323 19:36:42 EST,20160323 19:36:42 EST,85.112,,CADJPY,short,,20160323 19:21:47 EST,closed,20160323 19:21:47 EST,85.103,,,5.0,5.0,,CADJPY,,-3.96,5.0,19373.176,4.0,399794.696,19901.176,,,,,
110.0,-9.936,20160323 19:59:33 EST,20160323 19:59:33 EST,20160323 19:59:33 EST,85.0996,,CADJPY,long,,20160323 19:41:15 EST,closed,20160323 19:36:42 EST,85.104,,,5.0,5.0,,CADJPY,,-1.936,-1.0,19363.24,8.0,399792.76,19899.24,,,,,
111.0,-8.4,20160323 20:03:47 EST,20160323 20:03:47 EST,20160323 20:03:47 EST,85.12,,CADJPY,short,,20160323 19:59:33 EST,closed,20160323 19:59:33 EST,85.11,,,5.0,5.0,,CADJPY,,-4.4,5.0,19354.84,4.0,399797.16,19894.84,,,,,
112.0,-5.584,20160323 20:05:49 EST,20160323 20:05:49 EST,20160323 20:05:49 EST,85.102,,CADJPY,long,,20160323 20:03:47 EST,closed,20160323 20:03:47 EST,85.12,,,1.0,1.0,,CADJPY,,-1.584,-1.0,19349.256,4.0,399795.576,19893.256,,,,,
113.0,-4.704,20160323 20:06:53 EST,20160323 20:06:53 EST,20160323 20:06:53 EST,85.11,,CADJPY,short,,20160323 20:05:49 EST,closed,20160323 20:05:49 EST,85.102,,,1.0,1.0,,CADJPY,,-0.704,1.0,19344.552,4.0,399796.28,19892.552,,,,,
114.0,-3.736,20160323 20:07:58 EST,20160323 20:07:58 EST,20160323 20:07:58 EST,85.113,,CADJPY,long,,20160323 20:06:53 EST,closed,20160323 20:06:53 EST,85.11,,,1.0,1.0,,CADJPY,,0.264,-1.0,19340.816,4.0,399796.544,19892.816,,,,,
115.0,-10.6,20160323 20:09:06 EST,20160323 20:09:06 EST,20160323 20:09:06 EST,85.128,,CADJPY,short,,20160323 20:07:58 EST,closed,20160323 20:07:58 EST,85.113,,,5.0,5.0,,CADJPY,,-6.6,5.0,19330.216,4.0,399803.144,19886.216,,,,,
116.0,-11.92,20160323 20:11:15 EST,20160323 20:11:15 EST,20160323 20:11:15 EST,85.11,,CADJPY,long,,20160323 20:09:06 EST,closed,20160323 20:09:06 EST,85.128,,,5.0,5.0,,CADJPY,,-7.91999999999,-5.0,19318.296,4.0,399795.224,19878.296,,,,,
117.0,-5.496,20160323 20:14:18 EST,20160323 20:14:18 EST,20160323 20:14:18 EST,85.127,,CADJPY,short,,20160323 20:11:15 EST,closed,20160323 20:11:15 EST,85.11,,,1.0,1.0,,CADJPY,,-1.496,1.0,19312.8,4.0,399796.72,19876.8,,,,,
118.0,-3.184,20160323 20:20:22 EST,20160323 20:20:22 EST,20160323 20:20:22 EST,85.128,,CADJPY,long,,20160323 20:18:21 EST,closed,20160323 20:16:49 EST,85.1216,,,5.0,5.0,,CADJPY,,2.816,-5.0,19309.616,6.0,399799.536,19879.616,,,,,
119.0,-3.56,20160323 20:22:54 EST,20160323 20:22:54 EST,20160323 20:22:54 EST,85.115,,CADJPY,short,,20160323 20:22:23 EST,closed,20160323 20:22:23 EST,85.12,,,1.0,1.0,,CADJPY,,0.440000000001,1.0,19306.056,4.0,399799.096,19880.056,,,,,
120.0,-7.08,20160323 20:28:32 EST,20160323 20:28:32 EST,20160323 20:28:32 EST,85.04,,CADJPY,long,,20160323 20:28:00 EST,closed,20160323 20:28:00 EST,85.047,,,5.0,5.0,,CADJPY,,-3.08,-5.0,19298.976,4.0,399796.016,19876.976,,,,,
121.0,-16.76,20160323 20:31:06 EST,20160323 20:31:06 EST,20160323 20:31:06 EST,84.987,,CADJPY,long,,20160323 20:30:04 EST,closed,20160323 20:30:04 EST,85.016,,,5.0,5.0,,CADJPY,,-12.76,-5.0,19282.216,4.0,399783.256,19864.216,,,,,
122.0,-19.904,20160323 20:38:17 EST,20160323 20:38:17 EST,20160323 20:38:17 EST,84.952,,CADJPY,long,,20160323 20:33:40 EST,closed,20160323 20:32:37 EST,84.9836,,,5.0,5.0,,CADJPY,,-13.904,-5.0,19262.312,6.0,399769.352,19850.312,,,,,
123.0,-8.4,20160323 20:38:52 EST,20160323 20:38:52 EST,20160323 20:38:52 EST,84.962,,CADJPY,short,,20160323 20:38:17 EST,closed,20160323 20:38:17 EST,84.952,,,5.0,5.0,,CADJPY,,-4.4,5.0,19253.912,4.0,399773.752,19845.912,,,,,
124.0,-5.76,20160323 20:39:53 EST,20160323 20:39:53 EST,20160323 20:39:53 EST,84.958,,CADJPY,long,,20160323 20:38:52 EST,closed,20160323 20:38:52 EST,84.962,,,5.0,5.0,,CADJPY,,-1.76,-5.0,19248.152,4.0,399771.992,19844.152,,,,,
125.0,-18.52,20160323 20:41:25 EST,20160323 20:41:25 EST,20160323 20:41:25 EST,84.991,,CADJPY,short,,20160323 20:39:53 EST,closed,20160323 20:39:53 EST,84.958,,,5.0,5.0,,CADJPY,,-14.52,5.0,19229.632,4.0,399786.512,19829.632,,,,,
126.0,-4.44,20160323 20:42:30 EST,20160323 20:42:30 EST,20160323 20:42:30 EST,84.99,,CADJPY,long,,20160323 20:41:25 EST,closed,20160323 20:41:25 EST,84.991,,,5.0,5.0,,CADJPY,,-0.440000000002,-5.0,19225.192,4.0,399786.072,19829.192,,,,,
127.0,-5.496,20160323 20:43:32 EST,20160323 20:43:32 EST,20160323 20:43:32 EST,85.007,,CADJPY,short,,20160323 20:42:30 EST,closed,20160323 20:42:30 EST,84.99,,,1.0,1.0,,CADJPY,,-1.496,1.0,19219.696,4.0,399787.568,19827.696,,,,,
128.0,-6.64,20160323 20:44:38 EST,20160323 20:44:38 EST,20160323 20:44:38 EST,85.001,,CADJPY,long,,20160323 20:43:32 EST,closed,20160323 20:43:32 EST,85.007,,,5.0,5.0,,CADJPY,,-2.64,-5.0,19213.056,4.0,399784.928,19825.056,,,,,
129.0,-74.2,20160323 21:01:07 EST,20160323 21:01:07 EST,20160323 21:01:07 EST,85.148,,CADJPY,short,,20160323 20:46:10 EST,closed,20160323 20:44:38 EST,84.993,,,5.0,5.0,,CADJPY,,-68.2,5.0,19138.856,6.0,399853.128,19756.856,,,,,
130.0,-3.912,20160323 21:07:41 EST,20160323 21:07:41 EST,20160323 21:07:41 EST,85.129,,CADJPY,long,,20160323 21:06:10 EST,closed,20160323 21:06:10 EST,85.128,,,1.0,1.0,,CADJPY,,0.0880000000017,-1.0,19134.944,4.0,399853.216,19756.944,,,,,
131.0,-4.704,20160323 21:10:13 EST,20160323 21:10:13 EST,20160323 21:10:13 EST,85.139,,CADJPY,short,,20160323 21:09:12 EST,closed,20160323 21:09:12 EST,85.131,,,1.0,1.0,,CADJPY,,-0.704,1.0,19130.24,4.0,399853.92,19756.24,,,,,
132.0,-2.24,20160323 21:11:13 EST,20160323 21:11:13 EST,20160323 21:11:13 EST,85.143,,CADJPY,long,,20160323 21:10:13 EST,closed,20160323 21:10:13 EST,85.139,,,5.0,5.0,,CADJPY,,1.76,-5.0,19128.0,4.0,399855.68,19758.0,,,,,
133.0,-0.480000000008,20160323 21:12:16 EST,20160323 21:12:16 EST,20160323 21:12:16 EST,85.135,,CADJPY,short,,20160323 21:11:13 EST,closed,20160323 21:11:13 EST,85.143,,,5.0,5.0,,CADJPY,,3.51999999999,5.0,19127.52,4.0,399852.16,19761.52,,,,,
134.0,-0.671999999999,20160323 21:20:34 EST,20160323 21:20:34 EST,20160323 21:20:34 EST,85.16,,CADJPY,short,,20160323 21:19:33 EST,closed,20160323 21:13:16 EST,85.15544,,,5.0,5.0,,CADJPY,,9.328,5.0,19126.848,10.0,399842.832,19770.848,,,,,
135.0,-3.12,20160323 21:23:38 EST,20160323 21:23:38 EST,20160323 21:23:38 EST,85.159,,CADJPY,short,,20160323 21:22:35 EST,closed,20160323 21:22:35 EST,85.169,,,1.0,1.0,,CADJPY,,0.879999999999,1.0,19123.728,4.0,399841.952,19771.728,,,,,
136.0,-4.704,20160323 21:26:46 EST,20160323 21:26:46 EST,20160323 21:26:46 EST,85.151,,CADJPY,long,,20160323 21:23:38 EST,closed,20160323 21:23:38 EST,85.159,,,1.0,1.0,,CADJPY,,-0.704,-1.0,19119.024,4.0,399841.248,19771.024,,,,,
137.0,-8.4,20160323 21:35:34 EST,20160323 21:35:34 EST,20160323 21:35:34 EST,85.179,,CADJPY,long,,20160323 21:30:51 EST,closed,20160323 21:30:51 EST,85.229,,,1.0,1.0,,CADJPY,,-4.4,-1.0,19110.624,4.0,399836.848,19766.624,,,,,
138.0,-8.224,20160323 21:40:19 EST,20160323 21:40:19 EST,20160323 21:40:19 EST,85.227,,CADJPY,short,,20160323 21:35:34 EST,closed,20160323 21:35:34 EST,85.179,,,1.0,1.0,,CADJPY,,-4.224,1.0,19102.4,4.0,399841.072,19762.4,,,,,
139.0,-4.0,20160323 21:43:53 EST,20160323 21:43:53 EST,20160323 21:43:53 EST,85.227,,CADJPY,long,,20160323 21:40:19 EST,closed,20160323 21:40:19 EST,85.227,,,1.0,1.0,,CADJPY,,0.0,-1.0,19098.4,4.0,399841.072,19762.4,,,,,
140.0,-46.056,20160323 22:30:26 EST,20160323 22:30:26 EST,20160323 22:30:26 EST,85.3446,,CADJPY,short,,20160323 22:15:03 EST,closed,20160323 21:47:30 EST,85.2816,,,5.0,5.0,,CADJPY,,-34.056,1.0,19052.344,12.0,399875.128,19728.344,,,,,
141.0,-8.576,20160323 22:42:21 EST,20160323 22:42:21 EST,20160323 22:42:21 EST,85.283,,CADJPY,long,,20160323 22:30:26 EST,closed,20160323 22:30:26 EST,85.335,,,1.0,1.0,,CADJPY,,-4.576,-1.0,19043.768,4.0,399870.552,19723.768,,,,,
142.0,0.663999999999,20160323 22:53:06 EST,20160323 22:53:06 EST,20160323 22:53:06 EST,85.23,,CADJPY,short,,20160323 22:42:21 EST,closed,20160323 22:42:21 EST,85.283,,,1.0,1.0,,CADJPY,,4.664,1.0,19044.432,4.0,399865.888,19728.432,,,,,
143.0,-2.856,20160323 22:55:10 EST,20160323 22:55:10 EST,20160323 22:55:10 EST,85.243,,CADJPY,long,,20160323 22:53:06 EST,closed,20160323 22:53:06 EST,85.23,,,1.0,1.0,,CADJPY,,1.144,-1.0,19041.576,4.0,399867.032,19729.576,,,,,
144.0,-4.528,20160323 22:56:21 EST,20160323 22:56:21 EST,20160323 22:56:21 EST,85.249,,CADJPY,short,,20160323 22:55:10 EST,closed,20160323 22:55:10 EST,85.243,,,1.0,1.0,,CADJPY,,-0.528,1.0,19037.048,4.0,399867.56,19729.048,,,,,
145.0,-10.2,20160323 23:01:59 EST,20160323 23:01:59 EST,20160323 23:01:59 EST,85.241,,CADJPY,short,,20160323 22:59:57 EST,closed,20160323 22:57:53 EST,85.2168,,,5.0,5.0,,CADJPY,,-2.2,5.0,19026.848,8.0,399869.76,19726.848,,,,,
146.0,10.52,20160323 23:06:02 EST,20160323 23:06:02 EST,20160323 23:06:02 EST,85.183,,CADJPY,short,,20160323 23:03:30 EST,closed,20160323 23:03:30 EST,85.216,,,5.0,5.0,,CADJPY,,14.52,5.0,19037.368,4.0,399855.24,19741.368,,,,,
147.0,-4.0,20160323 23:09:08 EST,20160323 23:09:08 EST,20160323 23:09:08 EST,85.186,,CADJPY,long,,20160323 23:07:35 EST,closed,20160323 23:07:35 EST,85.186,,,1.0,1.0,,CADJPY,,0.0,-1.0,19033.368,4.0,399855.24,19741.368,,,,,
148.0,-5.76,20160323 23:22:43 EST,20160323 23:22:43 EST,20160323 23:22:43 EST,85.214,,CADJPY,short,,20160323 23:14:58 EST,closed,20160323 23:14:58 EST,85.21,,,5.0,5.0,,CADJPY,,-1.76,5.0,19027.608,4.0,399857.0,19739.608,,,,,
149.0,-20.28,20160323 23:26:46 EST,20160323 23:26:46 EST,20160323 23:26:46 EST,85.241,,CADJPY,short,,20160323 23:24:15 EST,closed,20160323 23:24:15 EST,85.204,,,5.0,5.0,,CADJPY,,-16.28,5.0,19007.328,4.0,399873.28,19723.328,,,,,
150.0,-5.32,20160323 23:27:48 EST,20160323 23:27:48 EST,20160323 23:27:48 EST,85.226,,CADJPY,long,,20160323 23:26:46 EST,closed,20160323 23:26:46 EST,85.241,,,1.0,1.0,,CADJPY,,-1.32,-1.0,19002.008,4.0,399871.96,19722.008,,,,,
151.0,-7.96,20160323 23:48:17 EST,20160323 23:48:17 EST,20160323 23:48:17 EST,85.209,,CADJPY,long,,20160323 23:36:33 EST,closed,20160323 23:36:33 EST,85.254,,,1.0,1.0,,CADJPY,,-3.96,-1.0,18994.048,4.0,399868.0,19718.048,,,,,
152.0,-4.0,20160323 23:49:54 EST,20160323 23:49:54 EST,20160323 23:49:54 EST,85.209,,CADJPY,short,,20160323 23:48:17 EST,closed,20160323 23:48:17 EST,85.209,,,1.0,1.0,,CADJPY,,0.0,1.0,18990.048,4.0,399868.0,19718.048,,,,,
153.0,-6.288,20160323 23:50:56 EST,20160323 23:50:56 EST,20160323 23:50:56 EST,85.183,,CADJPY,long,,20160323 23:49:54 EST,closed,20160323 23:49:54 EST,85.209,,,1.0,1.0,,CADJPY,,-2.288,-1.0,18983.76,4.0,399865.712,19715.76,,,,,
154.0,-3.032,20160323 23:52:27 EST,20160323 23:52:27 EST,20160323 23:52:27 EST,85.172,,CADJPY,short,,20160323 23:50:56 EST,closed,20160323 23:50:56 EST,85.183,,,1.0,1.0,,CADJPY,,0.968,1.0,18980.728,4.0,399864.744,19716.728,,,,,
155.0,-4.0,20160323 23:53:28 EST,20160323 23:53:28 EST,20160323 23:53:28 EST,85.172,,CADJPY,long,,20160323 23:52:27 EST,closed,20160323 23:52:27 EST,85.172,,,1.0,1.0,,CADJPY,,-1.25055521494e-12,-1.0,18976.728,4.0,399864.744,19716.728,,,,,
156.0,-12.448,20160324 00:16:34 EST,20160324 00:16:34 EST,20160324 00:16:34 EST,85.268,,CADJPY,short,,20160323 23:53:28 EST,closed,20160323 23:53:28 EST,85.172,,,1.0,1.0,,CADJPY,,-8.448,1.0,18964.28,4.0,399873.192,19708.28,,,,,
157.0,-9.896,20160324 00:24:02 EST,20160324 00:24:02 EST,20160324 00:24:02 EST,85.201,,CADJPY,long,,20160324 00:16:34 EST,closed,20160324 00:16:34 EST,85.268,,,1.0,1.0,,CADJPY,,-5.896,-1.0,18954.384,4.0,399867.296,19702.384,,,,,
158.0,-4.176,20160324 00:28:13 EST,20160324 00:28:13 EST,20160324 00:28:13 EST,85.203,,CADJPY,short,,20160324 00:24:02 EST,closed,20160324 00:24:02 EST,85.201,,,1.0,1.0,,CADJPY,,-0.176,1.0,18950.208,4.0,399867.472,19702.208,,,,,
159.0,-5.584,20160324 00:33:59 EST,20160324 00:33:59 EST,20160324 00:33:59 EST,85.185,,CADJPY,long,,20160324 00:28:13 EST,closed,20160324 00:28:13 EST,85.203,,,1.0,1.0,,CADJPY,,-1.584,-1.0,18944.624,4.0,399865.888,19700.624,,,,,
160.0,-10.864,20160324 00:45:07 EST,20160324 00:45:07 EST,20160324 00:45:07 EST,85.263,,CADJPY,short,,20160324 00:33:59 EST,closed,20160324 00:33:59 EST,85.185,,,1.0,1.0,,CADJPY,,-6.864,1.0,18933.76,4.0,399872.752,19693.76,,,,,
161.0,-4.792,20160324 00:46:11 EST,20160324 00:46:11 EST,20160324 00:46:11 EST,85.254,,CADJPY,long,,20160324 00:45:07 EST,closed,20160324 00:45:07 EST,85.263,,,1.0,1.0,,CADJPY,,-0.791999999999,-1.0,18928.968,4.0,399871.96,19692.968,,,,,
162.0,-4.968,20160324 00:57:24 EST,20160324 00:57:24 EST,20160324 00:57:24 EST,85.265,,CADJPY,short,,20160324 00:46:11 EST,closed,20160324 00:46:11 EST,85.254,,,1.0,1.0,,CADJPY,,-0.968000000001,1.0,18924.0,4.0,399872.928,19692.0,,,,,
163.0,0.0480000000006,20160324 01:08:57 EST,20160324 01:08:57 EST,20160324 01:08:57 EST,85.311,,CADJPY,long,,20160324 00:57:24 EST,closed,20160324 00:57:24 EST,85.265,,,1.0,1.0,,CADJPY,,4.048,-1.0,18924.048,4.0,399876.976,19696.048,,,,,
164.0,-4.44,20160324 01:20:57 EST,20160324 01:20:57 EST,20160324 01:20:57 EST,85.316,,CADJPY,short,,20160324 01:08:57 EST,closed,20160324 01:08:57 EST,85.311,,,1.0,1.0,,CADJPY,,-0.44,1.0,18919.608,4.0,399877.416,19695.608,,,,,
165.0,-5.32,20160324 01:21:59 EST,20160324 01:21:59 EST,20160324 01:21:59 EST,85.301,,CADJPY,long,,20160324 01:20:57 EST,closed,20160324 01:20:57 EST,85.316,,,1.0,1.0,,CADJPY,,-1.32,-1.0,18914.288,4.0,399876.096,19694.288,,,,,
166.0,-3.12,20160324 01:23:30 EST,20160324 01:23:30 EST,20160324 01:23:30 EST,85.291,,CADJPY,short,,20160324 01:21:59 EST,closed,20160324 01:21:59 EST,85.301,,,1.0,1.0,,CADJPY,,0.88,1.0,18911.168,4.0,399875.216,19695.168,,,,,
167.0,-4.616,20160324 01:27:33 EST,20160324 01:27:33 EST,20160324 01:27:33 EST,85.284,,CADJPY,long,,20160324 01:23:30 EST,closed,20160324 01:23:30 EST,85.291,,,1.0,1.0,,CADJPY,,-0.615999999999,-1.0,18906.552,4.0,399874.6,19694.552,,,,,
168.0,-5.32,20160324 01:29:38 EST,20160324 01:29:38 EST,20160324 01:29:38 EST,85.299,,CADJPY,short,,20160324 01:27:33 EST,closed,20160324 01:27:33 EST,85.284,,,1.0,1.0,,CADJPY,,-1.32,1.0,18901.232,4.0,399875.92,19693.232,,,,,
169.0,-2.504,20160324 01:37:23 EST,20160324 01:37:23 EST,20160324 01:37:23 EST,85.316,,CADJPY,long,,20160324 01:29:38 EST,closed,20160324 01:29:38 EST,85.299,,,1.0,1.0,,CADJPY,,1.496,-1.0,18898.728,4.0,399877.416,19694.728,,,,,
170.0,-3.56,20160324 01:38:35 EST,20160324 01:38:35 EST,20160324 01:38:35 EST,85.311,,CADJPY,short,,20160324 01:37:23 EST,closed,20160324 01:37:23 EST,85.316,,,1.0,1.0,,CADJPY,,0.44,1.0,18895.168,4.0,399876.976,19695.168,,,,,
171.0,-5.408,20160324 01:41:17 EST,20160324 01:41:17 EST,20160324 01:41:17 EST,85.295,,CADJPY,long,,20160324 01:38:35 EST,closed,20160324 01:38:35 EST,85.311,,,1.0,1.0,,CADJPY,,-1.408,-1.0,18889.76,4.0,399875.568,19693.76,,,,,
172.0,-4.704,20160324 01:42:52 EST,20160324 01:42:52 EST,20160324 01:42:52 EST,85.303,,CADJPY,short,,20160324 01:41:17 EST,closed,20160324 01:41:17 EST,85.295,,,1.0,1.0,,CADJPY,,-0.704,1.0,18885.056,4.0,399876.272,19693.056,,,,,
173.0,-3.912,20160324 01:44:30 EST,20160324 01:44:30 EST,20160324 01:44:30 EST,85.304,,CADJPY,long,,20160324 01:42:52 EST,closed,20160324 01:42:52 EST,85.303,,,1.0,1.0,,CADJPY,,0.0880000000004,-1.0,18881.144,4.0,399876.36,19693.144,,,,,
174.0,-4.792,20160324 01:45:32 EST,20160324 01:45:32 EST,20160324 01:45:32 EST,85.313,,CADJPY,short,,20160324 01:44:30 EST,closed,20160324 01:44:30 EST,85.304,,,1.0,1.0,,CADJPY,,-0.792,1.0,18876.352,4.0,399877.152,19692.352,,,,,
175.0,-7.168,20160324 01:48:35 EST,20160324 01:48:35 EST,20160324 01:48:35 EST,85.277,,CADJPY,long,,20160324 01:45:32 EST,closed,20160324 01:45:32 EST,85.313,,,1.0,1.0,,CADJPY,,-3.168,-1.0,18869.184,4.0,399873.984,19689.184,,,,,
176.0,-5.672,20160324 01:51:38 EST,20160324 01:51:38 EST,20160324 01:51:38 EST,85.296,,CADJPY,short,,20160324 01:48:35 EST,closed,20160324 01:48:35 EST,85.277,,,1.0,1.0,,CADJPY,,-1.672,1.0,18863.512,4.0,399875.656,19687.512,,,,,
177.0,-13.68,20160324 02:10:32 EST,20160324 02:10:32 EST,20160324 02:10:32 EST,85.186,,CADJPY,long,,20160324 01:51:38 EST,closed,20160324 01:51:38 EST,85.296,,,1.0,1.0,,CADJPY,,-9.68,-1.0,18849.832,4.0,399865.976,19677.832,,,,,
178.0,-7.168,20160324 02:42:40 EST,20160324 02:42:40 EST,20160324 02:42:40 EST,85.222,,CADJPY,short,,20160324 02:10:32 EST,closed,20160324 02:10:32 EST,85.186,,,1.0,1.0,,CADJPY,,-3.168,1.0,18842.664,4.0,399869.144,19674.664,,,,,
179.0,-6.376,20160324 02:46:50 EST,20160324 02:46:50 EST,20160324 02:46:50 EST,85.195,,CADJPY,long,,20160324 02:42:40 EST,closed,20160324 02:42:40 EST,85.222,,,1.0,1.0,,CADJPY,,-2.376,-1.0,18836.288,4.0,399866.768,19672.288,,,,,
180.0,-5.584,20160324 02:52:02 EST,20160324 02:52:02 EST,20160324 02:52:02 EST,85.213,,CADJPY,short,,20160324 02:46:50 EST,closed,20160324 02:46:50 EST,85.195,,,1.0,1.0,,CADJPY,,-1.584,1.0,18830.704,4.0,399868.352,19670.704,,,,,
181.0,-3.032,20160324 02:55:08 EST,20160324 02:55:08 EST,20160324 02:55:08 EST,85.224,,CADJPY,long,,20160324 02:52:02 EST,closed,20160324 02:52:02 EST,85.213,,,1.0,1.0,,CADJPY,,0.968000000001,-1.0,18827.672,4.0,399869.32,19671.672,,,,,
182.0,-4.176,20160324 02:57:46 EST,20160324 02:57:46 EST,20160324 02:57:46 EST,85.226,,CADJPY,short,,20160324 02:55:08 EST,closed,20160324 02:55:08 EST,85.224,,,1.0,1.0,,CADJPY,,-0.176000000001,1.0,18823.496,4.0,399869.496,19671.496,,,,,
183.0,-5.496,20160324 02:58:55 EST,20160324 02:58:55 EST,20160324 02:58:55 EST,85.209,,CADJPY,long,,20160324 02:57:46 EST,closed,20160324 02:57:46 EST,85.226,,,1.0,1.0,,CADJPY,,-1.496,-1.0,18818.0,4.0,399868.0,19670.0,,,,,
184.0,-1.536,20160324 03:03:41 EST,20160324 03:03:41 EST,20160324 03:03:41 EST,85.181,,CADJPY,short,,20160324 02:58:55 EST,closed,20160324 02:58:55 EST,85.209,,,1.0,1.0,,CADJPY,,2.464,1.0,18816.464,4.0,399865.536,19672.464,,,,,
185.0,-0.0399999999998,20160324 03:06:48 EST,20160324 03:06:48 EST,20160324 03:06:48 EST,85.226,,CADJPY,long,,20160324 03:03:41 EST,closed,20160324 03:03:41 EST,85.181,,,1.0,1.0,,CADJPY,,3.96,-1.0,18816.424,4.0,399869.496,19676.424,,,,,
