trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance,mark_to_mkt,pure_mark_to_mkt,currency,pure_unr_pnl,unr_pnl
92.0,-4.704,20160401 15:34:58 EST,20160401 15:34:58 EST,20160401 15:34:58 EST,116.812,,CHFJPY,long,,20160401 15:32:26 EST,closed,20160401 15:32:26 EST,116.82,,,1.0,1.0,,CHFJPY,,-0.704,-1.0,19523.232,4.0,400112.112,19891.232,,,,,
93.0,-4.704,20160401 16:27:59 EST,20160401 16:27:59 EST,20160401 16:27:59 EST,116.82,,CHFJPY,short,,20160401 15:34:58 EST,closed,20160401 15:34:58 EST,116.812,,,1.0,1.0,,CHFJPY,,-0.703999999998,1.0,19518.528,4.0,400112.816,19890.528,,,,,
94.0,-4.704,20160401 17:17:42 EST,20160401 17:17:42 EST,20160401 17:17:42 EST,116.812,,CHFJPY,long,,20160401 16:27:59 EST,closed,20160401 16:27:59 EST,116.82,,,1.0,1.0,,CHFJPY,,-0.704,-1.0,19513.824,4.0,400112.112,19889.824,,,,,
95.0,38.064,20160403 21:53:26 EST,20160403 21:53:26 EST,20160403 21:53:26 EST,116.334,,CHFJPY,short,,20160401 17:17:42 EST,closed,20160401 17:17:42 EST,116.812,,,1.0,1.0,,CHFJPY,,42.064,1.0,19551.888,4.0,400070.048,19931.888,,,,,
96.0,-8.928,20160404 08:02:30 EST,20160404 08:02:30 EST,20160404 08:02:30 EST,116.278,,CHFJPY,long,,20160403 21:53:26 EST,closed,20160403 21:53:26 EST,116.334,,,1.0,1.0,,CHFJPY,,-4.928,-1.0,19542.96,4.0,400065.12,19926.96,,,,,
97.0,6.384,20160404 10:19:24 EST,20160404 10:19:24 EST,20160404 10:19:24 EST,116.16,,CHFJPY,short,,20160404 08:02:30 EST,closed,20160404 08:02:30 EST,116.278,,,1.0,1.0,,CHFJPY,,10.384,1.0,19549.344,4.0,400054.736,19937.344,,,,,
98.0,-13.68,20160404 18:19:52 EST,20160404 18:19:52 EST,20160404 18:19:52 EST,116.05,,CHFJPY,long,,20160404 10:19:24 EST,closed,20160404 10:19:24 EST,116.16,,,1.0,1.0,,CHFJPY,,-9.68,-1.0,19535.664,4.0,400045.056,19927.664,,,,,
99.0,-6.904,20160404 18:20:27 EST,20160404 18:20:27 EST,20160404 18:20:27 EST,116.083,,CHFJPY,short,,20160404 18:19:52 EST,closed,20160404 18:19:52 EST,116.05,,,1.0,1.0,,CHFJPY,,-2.904,1.0,19528.76,4.0,400047.96,19924.76,,,,,
100.0,-8.4,20160404 18:33:00 EST,20160404 18:33:00 EST,20160404 18:33:00 EST,116.033,,CHFJPY,long,,20160404 18:20:27 EST,closed,20160404 18:20:27 EST,116.083,,,1.0,1.0,,CHFJPY,,-4.4,-1.0,19520.36,4.0,400043.56,19920.36,,,,,
101.0,27.416,20160404 22:03:01 EST,20160404 22:03:01 EST,20160404 22:03:01 EST,115.676,,CHFJPY,short,,20160404 18:33:00 EST,closed,20160404 18:33:00 EST,116.033,,,1.0,1.0,,CHFJPY,,31.416,1.0,19547.776,4.0,400012.144,19951.776,,,,,
102.0,-5.408,20160404 23:03:06 EST,20160404 23:03:06 EST,20160404 23:03:06 EST,115.66,,CHFJPY,long,,20160404 22:03:01 EST,closed,20160404 22:03:01 EST,115.676,,,1.0,1.0,,CHFJPY,,-1.408,-1.0,19542.368,4.0,400010.736,19950.368,,,,,
103.0,32.52,20160405 03:32:30 EST,20160405 03:32:30 EST,20160405 03:32:30 EST,115.245,,CHFJPY,short,,20160404 23:03:06 EST,closed,20160404 23:03:06 EST,115.66,,,1.0,1.0,,CHFJPY,,36.52,1.0,19574.888,4.0,399974.216,19986.888,,,,,
104.0,-16.584,20160405 04:02:31 EST,20160405 04:02:31 EST,20160405 04:02:31 EST,115.102,,CHFJPY,long,,20160405 03:32:30 EST,closed,20160405 03:32:30 EST,115.245,,,1.0,1.0,,CHFJPY,,-12.584,-1.0,19558.304,4.0,399961.632,19974.304,,,,,
105.0,-27.232,20160405 12:02:41 EST,20160405 12:02:41 EST,20160405 12:02:41 EST,115.366,,CHFJPY,short,,20160405 04:02:31 EST,closed,20160405 04:02:31 EST,115.102,,,1.0,1.0,,CHFJPY,,-23.232,1.0,19531.072,4.0,399984.864,19951.072,,,,,
106.0,-3.12,20160405 12:32:29 EST,20160405 12:32:29 EST,20160405 12:32:29 EST,115.376,,CHFJPY,long,,20160405 12:02:41 EST,closed,20160405 12:02:41 EST,115.366,,,1.0,1.0,,CHFJPY,,0.88,-1.0,19527.952,4.0,399985.744,19951.952,,,,,
107.0,-18.08,20160405 22:33:39 EST,20160405 22:33:39 EST,20160405 22:33:39 EST,115.536,,CHFJPY,short,,20160405 12:32:29 EST,closed,20160405 12:32:29 EST,115.376,,,1.0,1.0,,CHFJPY,,-14.08,1.0,19509.872,4.0,399999.824,19937.872,,,,,
108.0,-7.168,20160405 23:03:13 EST,20160405 23:03:13 EST,20160405 23:03:13 EST,115.5,,CHFJPY,long,,20160405 22:33:39 EST,closed,20160405 22:33:39 EST,115.536,,,1.0,1.0,,CHFJPY,,-3.168,-1.0,19502.704,4.0,399996.656,19934.704,,,,,
109.0,39.208,20160406 04:03:28 EST,20160406 04:03:28 EST,20160406 04:03:28 EST,115.009,,CHFJPY,short,,20160405 23:03:13 EST,closed,20160405 23:03:13 EST,115.5,,,1.0,1.0,,CHFJPY,,43.208,1.0,19541.912,4.0,399953.448,19977.912,,,,,
110.0,-17.2,20160406 05:02:40 EST,20160406 05:02:40 EST,20160406 05:02:40 EST,114.859,,CHFJPY,long,,20160406 04:03:28 EST,closed,20160406 04:03:28 EST,115.009,,,1.0,1.0,,CHFJPY,,-13.2,-1.0,19524.712,4.0,399940.248,19964.712,,,,,
111.0,-20.544,20160406 05:33:08 EST,20160406 05:33:08 EST,20160406 05:33:08 EST,115.047,,CHFJPY,short,,20160406 05:02:40 EST,closed,20160406 05:02:40 EST,114.859,,,1.0,1.0,,CHFJPY,,-16.544,1.0,19504.168,4.0,399956.792,19948.168,,,,,
112.0,-22.568,20160406 07:33:39 EST,20160406 07:33:39 EST,20160406 07:33:39 EST,114.836,,CHFJPY,long,,20160406 05:33:08 EST,closed,20160406 05:33:08 EST,115.047,,,1.0,1.0,,CHFJPY,,-18.568,-1.0,19481.6,4.0,399938.224,19929.6,,,,,
113.0,-23.36,20160406 08:20:44 EST,20160406 08:20:44 EST,20160406 08:20:44 EST,115.056,,CHFJPY,short,,20160406 07:33:39 EST,closed,20160406 07:33:39 EST,114.836,,,1.0,1.0,,CHFJPY,,-19.36,1.0,19458.24,4.0,399957.584,19910.24,,,,,
114.0,2.16,20160406 09:02:43 EST,20160406 09:02:43 EST,20160406 09:02:43 EST,115.126,,CHFJPY,long,,20160406 08:20:44 EST,closed,20160406 08:20:44 EST,115.056,,,1.0,1.0,,CHFJPY,,6.16,-1.0,19460.4,4.0,399963.744,19916.4,,,,,
115.0,3.48,20160406 09:33:04 EST,20160406 09:33:04 EST,20160406 09:33:04 EST,115.041,,CHFJPY,short,,20160406 09:02:43 EST,closed,20160406 09:02:43 EST,115.126,,,1.0,1.0,,CHFJPY,,7.48,1.0,19463.88,4.0,399956.264,19923.88,,,,,
116.0,0.488,20160406 10:32:55 EST,20160406 10:32:55 EST,20160406 10:32:55 EST,115.092,,CHFJPY,long,,20160406 09:33:04 EST,closed,20160406 09:33:04 EST,115.041,,,1.0,1.0,,CHFJPY,,4.488,-1.0,19464.368,4.0,399960.752,19928.368,,,,,
117.0,7.968,20160406 12:33:02 EST,20160406 12:33:02 EST,20160406 12:33:02 EST,114.956,,CHFJPY,short,,20160406 10:32:55 EST,closed,20160406 10:32:55 EST,115.092,,,1.0,1.0,,CHFJPY,,11.968,1.0,19472.336,4.0,399948.784,19940.336,,,,,
118.0,-12.272,20160406 13:03:01 EST,20160406 13:03:01 EST,20160406 13:03:01 EST,114.862,,CHFJPY,long,,20160406 12:33:02 EST,closed,20160406 12:33:02 EST,114.956,,,1.0,1.0,,CHFJPY,,-8.272,-1.0,19460.064,4.0,399940.512,19932.064,,,,,
119.0,-0.743999999999,20160406 16:03:07 EST,20160406 16:03:07 EST,20160406 16:03:07 EST,114.825,,CHFJPY,short,,20160406 13:03:01 EST,closed,20160406 13:03:01 EST,114.862,,,1.0,1.0,,CHFJPY,,3.256,1.0,19459.32,4.0,399937.256,19935.32,,,,,
120.0,-3.208,20160406 17:18:20 EST,20160406 17:18:20 EST,20160406 17:18:20 EST,114.834,,CHFJPY,long,,20160406 16:03:07 EST,closed,20160406 16:03:07 EST,114.825,,,1.0,1.0,,CHFJPY,,0.792,-1.0,19456.112,4.0,399938.048,19936.112,,,,,
121.0,-0.832,20160406 19:58:53 EST,20160406 19:58:53 EST,20160406 19:58:53 EST,114.798,,CHFJPY,short,,20160406 17:18:20 EST,closed,20160406 17:18:20 EST,114.834,,,1.0,1.0,,CHFJPY,,3.168,1.0,19455.28,4.0,399934.88,19939.28,,,,,
122.0,-0.128,20160406 21:03:29 EST,20160406 21:03:29 EST,20160406 21:03:29 EST,114.649,,CHFJPY,short,,20160406 20:08:30 EST,closed,20160406 20:08:30 EST,114.693,,,1.0,1.0,,CHFJPY,,3.872,1.0,19455.152,4.0,399931.008,19943.152,,,,,
123.0,-8.752,20160406 21:33:32 EST,20160406 21:33:32 EST,20160406 21:33:32 EST,114.595,,CHFJPY,long,,20160406 21:03:29 EST,closed,20160406 21:03:29 EST,114.649,,,1.0,1.0,,CHFJPY,,-4.752,-1.0,19446.4,4.0,399926.256,19938.4,,,,,
124.0,-2.0,,,,0.0,,CHFJPY,short,,20160406 21:33:32 EST,open,20160406 21:33:32 EST,114.595,,,0.0,1.0,,CHFJPY,,0.0,-1.0,19444.4,2.0,389841.896,19938.4,,,,,
125.0,-2.0,,,,0.0,,CHFJPY,short,,20160407 01:04:24 EST,open,20160407 01:04:24 EST,114.251,,,0.0,1.0,,CHFJPY,,0.0,-1.0,19442.4,2.0,379787.808,19938.4,19452.984,19950.984,,,
126.0,78.896,20160407 06:03:02 EST,20160407 06:03:02 EST,20160407 06:03:02 EST,113.286,,CHFJPY,short,,20160407 01:05:05 EST,closed,20160407 01:05:05 EST,114.228,,,1.0,1.0,,CHFJPY,,82.896,1.0,19521.296,4.0,379704.912,20021.296,19521.296,20021.296,JPY,14.608,12.608
127.0,-6.728,20160407 06:33:24 EST,20160407 06:33:24 EST,20160407 06:33:24 EST,113.255,,CHFJPY,long,,20160407 06:03:02 EST,closed,20160407 06:03:02 EST,113.286,,,1.0,1.0,,CHFJPY,,-2.728,-1.0,19514.568,4.0,379702.184,20018.568,19514.568,20018.568,JPY,96.272,94.272
128.0,-2.768,20160407 09:02:35 EST,20160407 09:02:35 EST,20160407 09:02:35 EST,113.241,,CHFJPY,short,,20160407 06:33:24 EST,closed,20160407 06:33:24 EST,113.255,,,1.0,1.0,,CHFJPY,,1.232,1.0,19511.8,4.0,379700.952,20019.8,19511.8,20019.8,JPY,100.232,98.232
129.0,-26.088,20160407 09:33:00 EST,20160407 09:33:00 EST,20160407 09:33:00 EST,112.99,,CHFJPY,long,,20160407 09:02:35 EST,closed,20160407 09:02:35 EST,113.241,,,1.0,1.0,,CHFJPY,,-22.088,-1.0,19485.712,4.0,379678.864,19997.712,19485.712,19997.712,JPY,100.232,98.232
130.0,-29.168,20160407 18:33:31 EST,20160407 18:33:31 EST,20160407 18:33:31 EST,113.276,,CHFJPY,short,,20160407 09:33:00 EST,closed,20160407 09:33:00 EST,112.99,,,1.0,1.0,,CHFJPY,,-25.168,1.0,19456.544,4.0,379704.032,19972.544,19456.544,19972.544,JPY,123.552,121.552
131.0,-2.504,20160407 19:05:02 EST,20160407 19:05:02 EST,20160407 19:05:02 EST,113.293,,CHFJPY,long,,20160407 18:33:31 EST,closed,20160407 18:33:31 EST,113.276,,,1.0,1.0,,CHFJPY,,1.496,-1.0,19454.04,4.0,379705.528,19974.04,19454.04,19974.04,JPY,97.152,95.152
132.0,-44.744,20160407 22:03:05 EST,20160407 22:03:05 EST,20160407 22:03:05 EST,113.756,,CHFJPY,short,,20160407 19:05:02 EST,closed,20160407 19:05:02 EST,113.293,,,1.0,1.0,,CHFJPY,,-40.744,1.0,19409.296,4.0,379746.272,19933.296,19409.296,19933.296,JPY,96.888,94.888
133.0,-9.368,20160407 22:32:57 EST,20160407 22:32:57 EST,20160407 22:32:57 EST,113.695,,CHFJPY,long,,20160407 22:03:05 EST,closed,20160407 22:03:05 EST,113.756,,,1.0,1.0,,CHFJPY,,-5.368,-1.0,19399.928,4.0,379740.904,19927.928,19399.928,19927.928,JPY,54.912,52.912
134.0,4.536,20160408 02:02:54 EST,20160408 02:02:54 EST,20160408 02:02:54 EST,113.598,,CHFJPY,short,,20160407 22:32:57 EST,closed,20160407 22:32:57 EST,113.695,,,1.0,1.0,,CHFJPY,,8.536,1.0,19404.464,4.0,379732.368,19936.464,19404.464,19936.464,JPY,61.512,59.512
135.0,0.312000000001,20160408 02:32:52 EST,20160408 02:32:52 EST,20160408 02:32:52 EST,113.647,,CHFJPY,long,,20160408 02:02:54 EST,closed,20160408 02:02:54 EST,113.598,,,1.0,1.0,,CHFJPY,,4.312,-1.0,19404.776,4.0,379736.68,19940.776,19404.776,19940.776,JPY,68.816,66.816
136.0,-10.864,20160408 03:33:09 EST,20160408 03:33:09 EST,20160408 03:33:09 EST,113.725,,CHFJPY,short,,20160408 02:32:52 EST,closed,20160408 02:32:52 EST,113.647,,,1.0,1.0,,CHFJPY,,-6.864,1.0,19393.912,4.0,379743.544,19933.912,19393.912,19933.912,JPY,65.736,63.736
137.0,-4.88,20160408 06:03:19 EST,20160408 06:03:19 EST,20160408 06:03:19 EST,113.715,,CHFJPY,long,,20160408 03:33:09 EST,closed,20160408 03:33:09 EST,113.725,,,1.0,1.0,,CHFJPY,,-0.879999999999,-1.0,19389.032,4.0,379742.664,19933.032,19389.032,19933.032,JPY,57.64,55.64
138.0,21.608,20160408 07:03:10 EST,20160408 07:03:10 EST,20160408 07:03:10 EST,113.424,,CHFJPY,short,,20160408 06:03:19 EST,closed,20160408 06:03:19 EST,113.715,,,1.0,1.0,,CHFJPY,,25.608,1.0,19410.64,4.0,379717.056,19958.64,19410.64,19958.64,JPY,59.752,57.752
139.0,9.552,20160408 07:33:05 EST,20160408 07:33:05 EST,20160408 07:33:05 EST,113.578,,CHFJPY,long,,20160408 07:03:10 EST,closed,20160408 07:03:10 EST,113.424,,,1.0,1.0,,CHFJPY,,13.552,-1.0,19420.192,4.0,379730.608,19972.192,19420.192,19972.192,JPY,84.128,82.128
140.0,-11.04,20160408 11:32:51 EST,20160408 11:32:51 EST,20160408 11:32:51 EST,113.658,,CHFJPY,short,,20160408 07:33:05 EST,closed,20160408 07:33:05 EST,113.578,,,1.0,1.0,,CHFJPY,,-7.04,1.0,19409.152,4.0,379737.648,19965.152,19409.152,19965.152,JPY,71.808,69.808
141.0,-6.552,20160408 12:02:46 EST,20160408 12:02:46 EST,20160408 12:02:46 EST,113.629,,CHFJPY,long,,20160408 11:32:51 EST,closed,20160408 11:32:51 EST,113.658,,,1.0,1.0,,CHFJPY,,-2.552,-1.0,19402.6,4.0,379735.096,19962.6,19402.6,19962.6,JPY,63.536,61.536
142.0,-6.2,20160408 12:33:17 EST,20160408 12:33:17 EST,20160408 12:33:17 EST,113.654,,CHFJPY,short,,20160408 12:02:46 EST,closed,20160408 12:02:46 EST,113.629,,,1.0,1.0,,CHFJPY,,-2.2,1.0,19396.4,4.0,379737.296,19960.4,19396.4,19960.4,JPY,67.32,65.32
143.0,-12.448,20160408 14:36:11 EST,20160408 14:36:11 EST,20160408 14:36:11 EST,113.558,,CHFJPY,long,,20160408 12:33:17 EST,closed,20160408 12:33:17 EST,113.654,,,1.0,1.0,,CHFJPY,,-8.448,-1.0,19383.952,4.0,379728.848,19951.952,19383.952,19951.952,JPY,63.888,61.888
144.0,15.912,20160408 16:03:02 EST,20160408 16:03:02 EST,20160408 16:03:02 EST,113.43,,CHFJPY,short,,20160408 15:06:15 EST,closed,20160408 14:36:11 EST,113.5545,,,2.0,2.0,,CHFJPY,,21.912,2.0,19399.864,6.0,379706.936,19973.864,19399.864,19973.864,JPY,147.752,145.752
145.0,-2.0,,,,0.0,,CHFJPY,long,,20160408 16:03:02 EST,open,20160408 16:03:02 EST,113.43,,,0.0,2.0,,CHFJPY,,0.0,2.0,19397.864,2.0,359743.256,19973.864,19563.064,20141.064,JPY,,
