permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,balance,margin_available
1577,Paper,Paper,2.0,USD,IDEALPRO,1577.0,,,1.0,113.681,50000.0,-25000.0,1014.7775486,SLD,USD,JPY,20160317 10:27:26 EST,,5972.15907082,80235898.0988
1578,Paper,Paper,2.0,USD,IDEALPRO,1578.0,,,1.0,1.10668,50000.0,25000.0,1246.752128,BOT,EUR,USD,20160317 10:28:41 EST,,7218.91119882,80291232.0988
1579,Paper,Paper,2.0,USD,IDEALPRO,1579.0,,,1.0,125.802,50000.0,25000.0,122.82830976,BOT,EUR,JPY,20160317 10:29:23 EST,,7341.73950858,80346584.9788
1580,Paper,Paper,2.0,USD,IDEALPRO,1580.0,,,1.0,1.10668,50000.0,-25000.0,-1239.5840425,SLD,EUR,USD,20160317 10:30:17 EST,,6102.15546608,80403156.5628
1581,Paper,Paper,2.0,USD,IDEALPRO,1581.0,,,1.0,125.802,50000.0,-25000.0,-126.62276992,SLD,EUR,JPY,20160317 10:30:28 EST,,5975.53269616,80458634.0656
1582,Paper,Paper,2.0,USD,IDEALPRO,1582.0,,,1.0,1.10668,50000.0,25000.0,1249.8613475,BOT,EUR,USD,20160317 10:31:32 EST,,7225.39404366,80513968.0656
1583,Paper,Paper,2.0,USD,IDEALPRO,1583.0,,,1.0,0.74324,50000.0,25000.0,956.9346875,BOT,AUD,USD,20160317 10:34:22 EST,,8182.32873116,80551130.0656
1584,Paper,Paper,2.0,USD,IDEALPRO,1584.0,,,1.0,0.98959,50000.0,-25000.0,1174.32771788,SLD,USD,CHF,20160317 10:34:54 EST,,9356.65644904,80600036.8878
1585,Paper,Paper,2.0,USD,IDEALPRO,1585.0,,,1.0,0.74324,50000.0,-25000.0,-952.64489585,SLD,AUD,USD,20160317 10:36:20 EST,,8404.01155319,80638149.5327
1586,Paper,Paper,2.0,USD,IDEALPRO,1586.0,,,1.0,0.98959,50000.0,25000.0,-1171.81623928,BOT,USD,CHF,20160317 10:37:13 EST,,7232.19531391,80688232.6826
1587,Paper,Paper,2.0,USD,IDEALPRO,1587.0,,,1.0,0.98959,50000.0,-25000.0,1170.03194644,SLD,USD,CHF,20160317 10:38:29 EST,,8402.22726035,80737143.8006
1588,Paper,Paper,2.0,USD,IDEALPRO,1588.0,,,1.0,113.681,50000.0,25000.0,-961.61918272,BOT,USD,JPY,20160317 10:38:29 EST,,7440.60807763,80787163.4406
1589,Paper,Paper,2.0,USD,IDEALPRO,1589.0,,,1.0,125.802,50000.0,25000.0,133.70092316,BOT,EUR,JPY,20160317 10:39:45 EST,,7574.30900079,80842516.3206
1590,Paper,Paper,2.0,USD,IDEALPRO,1590.0,,,1.0,0.98959,50000.0,25000.0,-1175.78271548,BOT,USD,CHF,20160317 10:40:19 EST,,6398.52628531,80892599.4705
1591,Paper,Paper,2.0,USD,IDEALPRO,1591.0,,,1.0,125.802,50000.0,-25000.0,-133.4736412,SLD,EUR,JPY,20160317 10:40:30 EST,,6265.05264411,80948083.8241
1592,Paper,Paper,2.0,USD,IDEALPRO,1592.0,,,1.0,0.98959,50000.0,-25000.0,1158.19550516,SLD,USD,CHF,20160317 10:41:25 EST,,7423.24814927,80997006.7785
1593,Paper,Paper,2.0,USD,IDEALPRO,1593.0,,,1.0,113.681,50000.0,-25000.0,931.23306076,SLD,USD,JPY,20160317 10:41:26 EST,,8354.48121003,81046093.1854
1594,Paper,Paper,2.0,USD,IDEALPRO,1594.0,,,1.0,1.10668,50000.0,-25000.0,-1202.287116,SLD,EUR,USD,20160317 10:42:09 EST,,7152.19409403,81102627.4725
1595,Paper,Paper,2.0,USD,IDEALPRO,1595.0,,,1.0,113.681,50000.0,25000.0,-929.07768692,BOT,USD,JPY,20160317 10:42:32 EST,,6223.11640711,81152647.1125
1596,Paper,Paper,2.0,USD,IDEALPRO,1596.0,,,1.0,0.74324,50000.0,25000.0,968.2149653,BOT,AUD,USD,20160317 10:44:09 EST,,7191.33137241,81189809.1125
1597,Paper,Paper,2.0,USD,IDEALPRO,1597.0,,,1.0,0.98959,50000.0,25000.0,-1169.13803505,BOT,USD,CHF,20160317 10:44:20 EST,,6022.19333736,81239892.2624
1598,Paper,Paper,2.0,USD,IDEALPRO,1598.0,,,1.0,113.681,50000.0,-25000.0,946.49256216,SLD,USD,JPY,20160317 10:44:32 EST,,6968.68589952,81288963.4098
1599,Paper,Paper,2.0,USD,IDEALPRO,1599.0,,,1.0,113.681,50000.0,25000.0,-960.2708542,BOT,USD,JPY,20160317 10:45:25 EST,,6008.41504532,81338983.0498
1600,Paper,Paper,2.0,USD,IDEALPRO,1600.0,,,1.0,1.10668,50000.0,25000.0,1204.4290385,BOT,EUR,USD,20160317 10:46:10 EST,,7212.84408382,81394317.0498
1601,Paper,Paper,2.0,USD,IDEALPRO,1601.0,,,1.0,125.802,50000.0,25000.0,126.5978804,BOT,EUR,JPY,20160317 10:46:32 EST,,7339.44196422,81449669.9298
1602,Paper,Paper,2.0,USD,IDEALPRO,1602.0,,,1.0,113.681,50000.0,-25000.0,963.6369514,SLD,USD,JPY,20160317 10:46:33 EST,,8303.07891562,81498723.9328
1603,Paper,Paper,2.0,USD,IDEALPRO,1603.0,,,1.0,125.802,50000.0,-25000.0,-131.6926268,SLD,EUR,JPY,20160317 10:47:31 EST,,8171.38628882,81554206.5054
1604,Paper,Paper,2.0,USD,IDEALPRO,1604.0,,,1.0,113.681,50000.0,25000.0,-972.14565032,BOT,USD,JPY,20160317 10:47:32 EST,,7199.2406385,81604226.1454
1605,Paper,Paper,2.0,USD,IDEALPRO,1605.0,,,1.0,1.10668,50000.0,-25000.0,-1232.143013,SLD,EUR,USD,20160317 10:48:17 EST,,5967.0976255,81660790.2884
1606,Paper,Paper,2.0,USD,IDEALPRO,1606.0,,,1.0,0.98959,50000.0,-25000.0,1189.3832117,SLD,USD,CHF,20160317 10:49:24 EST,,7156.4808372,81709682.0551
1607,Paper,Paper,2.0,USD,IDEALPRO,1607.0,,,1.0,1.10668,50000.0,25000.0,1239.047671,BOT,EUR,USD,20160317 10:50:09 EST,,8395.5285082,81765016.0551
1608,Paper,Paper,2.0,USD,IDEALPRO,1608.0,,,1.0,1.40935,50000.0,25000.0,1868.3335285,BOT,GBP,USD,20160317 10:50:21 EST,,10263.8620367,81835483.5551
1609,Paper,Paper,2.0,USD,IDEALPRO,1609.0,,,1.0,113.681,50000.0,-25000.0,980.50188344,SLD,USD,JPY,20160317 10:50:33 EST,,11244.3639201,81884520.6932
1610,Paper,Paper,2.0,USD,IDEALPRO,1610.0,,,1.0,1.10668,50000.0,-25000.0,-1246.3492235,SLD,EUR,USD,20160317 10:51:19 EST,,9998.0146966,81941099.0424
1611,Paper,Paper,2.0,USD,IDEALPRO,1611.0,,,1.0,1.40935,50000.0,-25000.0,-1876.777843,SLD,GBP,USD,20160317 10:51:20 EST,,8121.2368536,82013441.3202
1612,Paper,Paper,2.0,USD,IDEALPRO,1612.0,,,1.0,113.681,50000.0,25000.0,-989.793961,BOT,USD,JPY,20160317 10:51:43 EST,,7131.4428926,82063460.9602
1613,Paper,Paper,2.0,USD,IDEALPRO,1613.0,,,1.0,0.74324,50000.0,-25000.0,-978.73832175,SLD,AUD,USD,20160317 10:52:18 EST,,6152.70457085,82101599.6985
1614,Paper,Paper,2.0,USD,IDEALPRO,1614.0,,,1.0,1.40935,50000.0,25000.0,1876.9259475,BOT,GBP,USD,20160317 10:52:30 EST,,8029.63051835,82172067.1985
1615,Paper,Paper,2.0,USD,IDEALPRO,1615.0,,,1.0,1.10668,50000.0,25000.0,1238.7830745,BOT,EUR,USD,20160317 10:53:16 EST,,9268.41359285,82227401.1985
1616,Paper,Paper,2.0,USD,IDEALPRO,1616.0,,,1.0,0.74324,50000.0,25000.0,981.5794406,BOT,AUD,USD,20160317 10:53:16 EST,,10249.9930335,82264563.1985
1617,Paper,Paper,2.0,USD,IDEALPRO,1617.0,,,1.0,1.40935,50000.0,-25000.0,-1877.975316,SLD,GBP,USD,20160317 10:53:29 EST,,8372.0177175,82336906.6738
1618,Paper,Paper,2.0,USD,IDEALPRO,1618.0,,,1.0,113.681,50000.0,-25000.0,1012.197987,SLD,USD,JPY,20160317 10:53:42 EST,,9384.2157045,82385912.1158
1619,Paper,Paper,2.0,USD,IDEALPRO,1619.0,,,1.0,113.681,50000.0,25000.0,-1016.49266248,BOT,USD,JPY,20160317 10:55:34 EST,,8367.72304202,82435931.7558
1620,Paper,Paper,2.0,USD,IDEALPRO,1620.0,,,1.0,125.802,50000.0,25000.0,104.88420908,BOT,EUR,JPY,20160317 10:55:46 EST,,8472.6072511,82491284.6358
1621,Paper,Paper,2.0,USD,IDEALPRO,1621.0,,,1.0,1.10668,50000.0,-25000.0,-1241.594358,SLD,EUR,USD,20160317 10:56:20 EST,,7231.0128931,82547858.2302
1622,Paper,Paper,2.0,USD,IDEALPRO,1622.0,,,1.0,125.802,50000.0,-25000.0,-88.96140288,SLD,EUR,JPY,20160317 10:56:43 EST,,7142.05149022,82603298.0716
1623,Paper,Paper,2.0,USD,IDEALPRO,1623.0,,,1.0,1.10668,50000.0,25000.0,1239.864786,BOT,EUR,USD,20160317 10:57:18 EST,,8381.91627622,82658632.0716
1624,Paper,Paper,2.0,USD,IDEALPRO,1624.0,,,1.0,113.681,50000.0,-25000.0,1022.56422068,SLD,USD,JPY,20160317 10:57:42 EST,,9404.4804969,82707627.1474
1625,Paper,Paper,2.0,USD,IDEALPRO,1625.0,,,1.0,125.802,50000.0,25000.0,88.29380096,BOT,EUR,JPY,20160317 10:57:53 EST,,9492.77429786,82762980.0274
1626,Paper,Paper,2.0,USD,IDEALPRO,1626.0,,,1.0,113.681,50000.0,25000.0,-1027.28140704,BOT,USD,JPY,20160317 10:58:39 EST,,8465.49289082,82812999.6674
1627,Paper,Paper,2.0,USD,IDEALPRO,1627.0,,,1.0,125.802,50000.0,-25000.0,-99.27126684,SLD,EUR,JPY,20160317 10:58:52 EST,,8366.22162398,82868449.8187
1628,Paper,Paper,2.0,USD,IDEALPRO,1628.0,,,1.0,1.10668,50000.0,-25000.0,-1249.288262,SLD,EUR,USD,20160317 10:59:15 EST,,7116.93336198,82925031.107
1629,Paper,Paper,2.0,USD,IDEALPRO,1629.0,,,1.0,0.98959,50000.0,25000.0,-1208.88773723,BOT,USD,CHF,20160317 11:01:05 EST,,5908.04562475,82975114.2569
1630,Paper,Paper,2.0,USD,IDEALPRO,1630.0,,,1.0,113.681,50000.0,-25000.0,993.60046916,SLD,USD,JPY,20160317 11:01:17 EST,,6901.64609391,83024138.2964
1631,Paper,Paper,2.0,USD,IDEALPRO,1631.0,,,1.0,0.98959,50000.0,-25000.0,1195.21031243,SLD,USD,CHF,20160317 11:03:57 EST,,8096.85640634,83073024.236
1632,Paper,Paper,2.0,USD,IDEALPRO,1632.0,,,1.0,1.10668,50000.0,25000.0,1235.4294205,BOT,EUR,USD,20160317 11:05:32 EST,,9332.28582684,83128358.236
1633,Paper,Paper,2.0,USD,IDEALPRO,1633.0,,,1.0,125.802,50000.0,25000.0,70.61042228,BOT,EUR,JPY,20160317 11:07:40 EST,,9402.89624912,83183711.116
1634,Paper,Paper,2.0,USD,IDEALPRO,1634.0,,,1.0,113.681,50000.0,25000.0,-1008.8268232,BOT,USD,JPY,20160317 11:07:40 EST,,8394.06942592,83233730.756
1635,Paper,Paper,2.0,USD,IDEALPRO,1635.0,,,1.0,1.10668,50000.0,-25000.0,-1217.809807,SLD,EUR,USD,20160317 11:08:13 EST,,7176.25961892,83290280.5658
1636,Paper,Paper,2.0,USD,IDEALPRO,1636.0,,,1.0,113.681,50000.0,-25000.0,1020.3022744,SLD,USD,JPY,20160317 11:08:35 EST,,8196.56189332,83339277.9035
1637,Paper,Paper,2.0,USD,IDEALPRO,1637.0,,,1.0,125.802,50000.0,-25000.0,-67.56347424,SLD,EUR,JPY,20160317 11:08:57 EST,,8128.99841908,83394696.347
1638,Paper,Paper,2.0,USD,IDEALPRO,1638.0,,,1.0,1.10668,50000.0,25000.0,1191.9366025,BOT,EUR,USD,20160317 11:11:36 EST,,9320.93502158,83450030.347
1639,Paper,Paper,2.0,USD,IDEALPRO,1639.0,,,1.0,0.98959,50000.0,25000.0,-1169.32990414,BOT,USD,CHF,20160317 11:12:09 EST,,8151.60511744,83500113.4969
1640,Paper,Paper,2.0,USD,IDEALPRO,1640.0,,,1.0,1.10668,50000.0,-25000.0,-1153.312201,SLD,EUR,USD,20160317 11:16:44 EST,,6998.29291644,83556598.8091
1641,Paper,Paper,2.0,USD,IDEALPRO,1641.0,,,1.0,113.681,50000.0,25000.0,-958.47409132,BOT,USD,JPY,20160317 11:17:48 EST,,6039.81882512,83606618.4491
1642,Paper,Paper,2.0,USD,IDEALPRO,1642.0,,,1.0,0.74324,50000.0,-25000.0,-955.19314685,SLD,AUD,USD,20160317 11:19:25 EST,,5084.62567827,83644733.6422
1643,Paper,Paper,2.0,USD,IDEALPRO,1643.0,,,1.0,0.98959,50000.0,-25000.0,1140.86156806,SLD,USD,CHF,20160317 11:19:57 EST,,6225.48724633,83693673.9305
1644,Paper,Paper,2.0,USD,IDEALPRO,1644.0,,,1.0,113.681,50000.0,-25000.0,943.38469696,SLD,USD,JPY,20160317 11:19:58 EST,,7168.87194329,83742748.1858
1645,Paper,Paper,2.0,USD,IDEALPRO,1645.0,,,1.0,125.802,50000.0,25000.0,104.33449156,BOT,EUR,JPY,20160317 11:20:09 EST,,7273.20643485,83798101.0658
1646,Paper,Paper,2.0,USD,IDEALPRO,1646.0,,,1.0,1.10668,50000.0,25000.0,1169.104067,BOT,EUR,USD,20160317 11:20:21 EST,,8442.31050185,83853435.0658
1647,Paper,Paper,2.0,USD,IDEALPRO,1647.0,,,1.0,0.98959,50000.0,25000.0,-1136.03065604,BOT,USD,CHF,20160317 11:21:04 EST,,7306.27984581,83903518.2157
1648,Paper,Paper,2.0,USD,IDEALPRO,1648.0,,,1.0,113.681,50000.0,25000.0,-953.07489884,BOT,USD,JPY,20160317 11:21:15 EST,,6353.20494697,83953537.8557
1649,Paper,Paper,2.0,USD,IDEALPRO,1649.0,,,1.0,125.802,50000.0,-25000.0,-116.35149704,SLD,EUR,JPY,20160317 11:21:26 EST,,6236.85344993,84009005.0872
1650,Paper,Paper,2.0,USD,IDEALPRO,1650.0,,,1.0,1.10668,50000.0,-25000.0,-1202.7013555,SLD,EUR,USD,20160317 11:22:30 EST,,5034.15209443,84065539.7886
1651,Paper,Paper,2.0,USD,IDEALPRO,1651.0,,,1.0,113.681,50000.0,-25000.0,949.50496628,SLD,USD,JPY,20160317 11:22:52 EST,,5983.65706071,84114607.9236
1652,Paper,Paper,2.0,USD,IDEALPRO,1652.0,,,1.0,0.98959,50000.0,-25000.0,1146.29441866,SLD,USD,CHF,20160317 11:25:11 EST,,7129.95147937,84163542.7791
1653,Paper,Paper,2.0,USD,IDEALPRO,1653.0,,,1.0,113.681,50000.0,25000.0,-957.46165528,BOT,USD,JPY,20160317 11:25:23 EST,,6172.48982409,84213562.4191
1654,Paper,Paper,2.0,USD,IDEALPRO,1654.0,,,1.0,125.802,50000.0,25000.0,123.8238322,BOT,EUR,JPY,20160317 11:25:45 EST,,6296.31365629,84268915.2991
1655,Paper,Paper,2.0,USD,IDEALPRO,1655.0,,,1.0,1.10668,50000.0,25000.0,1198.233785,BOT,EUR,USD,20160317 11:26:50 EST,,7494.54744129,84324249.2991
1656,Paper,Paper,2.0,USD,IDEALPRO,1656.0,,,1.0,125.802,50000.0,-25000.0,-118.7412774,SLD,EUR,JPY,20160317 11:28:05 EST,,7375.80616389,84379718.9204
1657,Paper,Paper,2.0,USD,IDEALPRO,1657.0,,,1.0,113.681,50000.0,-25000.0,959.18055176,SLD,USD,JPY,20160317 11:28:06 EST,,8334.98671565,84428777.3798
1658,Paper,Paper,2.0,USD,IDEALPRO,1658.0,,,1.0,1.10668,50000.0,-25000.0,-1194.0779285,SLD,EUR,USD,20160317 11:29:32 EST,,7140.90878715,84485303.4577
1659,Paper,Paper,2.0,USD,IDEALPRO,1659.0,,,1.0,113.681,50000.0,25000.0,-954.82018392,BOT,USD,JPY,20160317 11:30:04 EST,,6186.08860323,84535323.0977
1660,Paper,Paper,2.0,USD,IDEALPRO,1660.0,,,1.0,0.74324,50000.0,25000.0,952.3977156,BOT,AUD,USD,20160317 11:31:19 EST,,7138.48631883,84572485.0977
1661,Paper,Paper,2.0,USD,IDEALPRO,1661.0,,,1.0,1.10668,50000.0,25000.0,1190.3593095,BOT,EUR,USD,20160317 11:31:30 EST,,8328.84562833,84627819.0977
1662,Paper,Paper,2.0,USD,IDEALPRO,1662.0,,,1.0,0.98959,50000.0,25000.0,-1137.50420622,BOT,USD,CHF,20160317 11:31:42 EST,,7191.34142211,84677902.2476
1663,Paper,Paper,2.0,USD,IDEALPRO,1663.0,,,1.0,0.98959,50000.0,-25000.0,1128.22860206,SLD,USD,CHF,20160317 11:32:24 EST,,8319.57002417,84726855.1689
1664,Paper,Paper,2.0,USD,IDEALPRO,1664.0,,,1.0,0.74324,50000.0,-25000.0,-946.79923855,SLD,AUD,USD,20160317 11:33:29 EST,,7372.77078562,84764961.9681
1665,Paper,Paper,2.0,USD,IDEALPRO,1665.0,,,1.0,0.74324,50000.0,25000.0,943.26641285,BOT,AUD,USD,20160317 11:35:26 EST,,8316.03719847,84802123.9681
1666,Paper,Paper,2.0,USD,IDEALPRO,1666.0,,,1.0,1.10668,50000.0,-25000.0,-1176.453103,SLD,EUR,USD,20160317 11:35:38 EST,,7139.58409547,84858632.4212
1667,Paper,Paper,2.0,USD,IDEALPRO,1667.0,,,1.0,113.681,50000.0,-25000.0,936.30006116,SLD,USD,JPY,20160317 11:36:00 EST,,8075.88415663,84907713.7611
1668,Paper,Paper,2.0,USD,IDEALPRO,1668.0,,,1.0,125.802,50000.0,25000.0,126.67375928,BOT,EUR,JPY,20160317 11:36:12 EST,,8202.55791591,84963066.6411
1669,Paper,Paper,2.0,USD,IDEALPRO,1669.0,,,1.0,1.10668,50000.0,25000.0,1180.1510345,BOT,EUR,USD,20160317 11:37:26 EST,,9382.70895041,85018400.6411
1670,Paper,Paper,2.0,USD,IDEALPRO,1670.0,,,1.0,0.98959,50000.0,25000.0,-1115.62446734,BOT,USD,CHF,20160317 11:37:48 EST,,8267.08448307,85068483.791
1671,Paper,Paper,2.0,USD,IDEALPRO,1671.0,,,1.0,1.10668,50000.0,-25000.0,-1188.383678,SLD,EUR,USD,20160317 11:39:45 EST,,7078.70080507,85125004.1747
1672,Paper,Paper,2.0,USD,IDEALPRO,1672.0,,,1.0,0.98959,50000.0,-25000.0,1118.57355578,SLD,USD,CHF,20160317 11:40:28 EST,,8197.27436085,85173966.751
1673,Paper,Paper,2.0,USD,IDEALPRO,1673.0,,,1.0,113.681,50000.0,25000.0,-956.2866872,BOT,USD,JPY,20160317 11:41:43 EST,,7240.98767365,85223986.391
1674,Paper,Paper,2.0,USD,IDEALPRO,1674.0,,,1.0,125.802,50000.0,-25000.0,-116.46458628,SLD,EUR,JPY,20160317 11:41:55 EST,,7124.52308737,85279453.7356
1675,Paper,Paper,2.0,USD,IDEALPRO,1675.0,,,1.0,1.10668,50000.0,25000.0,1188.1278925,BOT,EUR,USD,20160317 11:42:17 EST,,8312.65097987,85334787.7356
1676,Paper,Paper,2.0,USD,IDEALPRO,1676.0,,,1.0,0.74324,50000.0,-25000.0,-962.0888043,SLD,AUD,USD,20160317 11:42:17 EST,,7350.56217557,85372909.8244
1677,Paper,Paper,2.0,USD,IDEALPRO,1677.0,,,1.0,125.802,50000.0,25000.0,97.16819528,BOT,EUR,JPY,20160317 11:42:29 EST,,7447.73037085,85428262.7044
1678,Paper,Paper,2.0,USD,IDEALPRO,1678.0,,,1.0,113.681,50000.0,-25000.0,965.82889588,SLD,USD,JPY,20160317 11:42:29 EST,,8413.55926673,85477314.5155
1679,Paper,Paper,2.0,USD,IDEALPRO,1679.0,,,1.0,1.10668,50000.0,-25000.0,-1195.042631,SLD,EUR,USD,20160317 11:44:18 EST,,7218.51663573,85533841.5581
1680,Paper,Paper,2.0,USD,IDEALPRO,1680.0,,,1.0,0.74324,50000.0,25000.0,962.36293475,BOT,AUD,USD,20160317 11:44:18 EST,,8180.87957048,85571003.5581
1681,Paper,Paper,2.0,USD,IDEALPRO,1681.0,,,1.0,113.681,50000.0,25000.0,-982.84963196,BOT,USD,JPY,20160317 11:44:29 EST,,7198.02993852,85621023.1981
1682,Paper,Paper,2.0,USD,IDEALPRO,1682.0,,,1.0,113.681,50000.0,-25000.0,986.70987732,SLD,USD,JPY,20160317 11:45:24 EST,,8184.73981584,85670054.1282
1683,Paper,Paper,2.0,USD,IDEALPRO,1683.0,,,1.0,1.10668,50000.0,25000.0,1193.0142105,BOT,EUR,USD,20160317 11:46:19 EST,,9377.75402634,85725388.1282
1684,Paper,Paper,2.0,USD,IDEALPRO,1684.0,,,1.0,0.98959,50000.0,25000.0,-1123.20291861,BOT,USD,CHF,20160317 11:46:31 EST,,8254.55110773,85775471.2781
1685,Paper,Paper,2.0,USD,IDEALPRO,1685.0,,,1.0,1.10668,50000.0,-25000.0,-1200.004737,SLD,EUR,USD,20160317 11:47:16 EST,,7054.54637073,85832003.2828
1686,Paper,Paper,2.0,USD,IDEALPRO,1686.0,,,1.0,0.98959,50000.0,-25000.0,1107.9411062,SLD,USD,CHF,20160317 11:48:34 EST,,8162.48747693,85880976.4916
1687,Paper,Paper,2.0,USD,IDEALPRO,1687.0,,,1.0,0.98959,50000.0,25000.0,-1133.15476875,BOT,USD,CHF,20160317 11:49:31 EST,,7029.33270818,85931059.6415
1688,Paper,Paper,2.0,USD,IDEALPRO,1688.0,,,1.0,0.98959,50000.0,-25000.0,1139.2625896,SLD,USD,CHF,20160317 11:50:27 EST,,8168.59529778,85980001.5288
1689,Paper,Paper,2.0,USD,IDEALPRO,1689.0,,,1.0,113.681,50000.0,25000.0,-993.91662592,BOT,USD,JPY,20160317 11:50:39 EST,,7174.67867186,86030021.1688
1690,Paper,Paper,2.0,USD,IDEALPRO,1690.0,,,1.0,1.40935,50000.0,25000.0,1894.6584385,BOT,GBP,USD,20160317 11:51:25 EST,,9069.33711036,86100488.6688
1691,Paper,Paper,2.0,USD,IDEALPRO,1691.0,,,1.0,0.98959,50000.0,25000.0,-1132.79846322,BOT,USD,CHF,20160317 11:51:38 EST,,7936.53864714,86150571.8187
1692,Paper,Paper,2.0,USD,IDEALPRO,1692.0,,,1.0,113.681,50000.0,-25000.0,998.02554212,SLD,USD,JPY,20160317 11:51:39 EST,,8934.56418926,86199591.4332
1693,Paper,Paper,2.0,USD,IDEALPRO,1693.0,,,1.0,125.802,50000.0,-25000.0,-110.14939828,SLD,EUR,JPY,20160317 11:51:51 EST,,8824.41479098,86255052.4626
1694,Paper,Paper,2.0,USD,IDEALPRO,1694.0,,,1.0,0.98959,50000.0,-25000.0,1128.68442107,SLD,USD,CHF,20160317 11:52:25 EST,,9953.09921205,86304004.9281
1695,Paper,Paper,2.0,USD,IDEALPRO,1695.0,,,1.0,0.98959,50000.0,25000.0,-1124.21140702,BOT,USD,CHF,20160317 11:53:32 EST,,8828.88780503,86354088.078
1696,Paper,Paper,2.0,USD,IDEALPRO,1696.0,,,1.0,113.681,50000.0,25000.0,-1002.96851404,BOT,USD,JPY,20160317 11:53:45 EST,,7825.91929099,86404107.718
1697,Paper,Paper,2.0,USD,IDEALPRO,1697.0,,,1.0,0.98959,50000.0,-25000.0,1113.00086899,SLD,USD,CHF,20160317 11:54:30 EST,,8938.92015998,86453075.867
1698,Paper,Paper,2.0,USD,IDEALPRO,1698.0,,,1.0,1.10668,50000.0,25000.0,1211.6682455,BOT,EUR,USD,20160317 11:55:14 EST,,10150.5884055,86508409.867
1699,Paper,Paper,2.0,USD,IDEALPRO,1699.0,,,1.0,113.681,50000.0,-25000.0,998.6961712,SLD,USD,JPY,20160317 11:55:36 EST,,11149.2845767,86557428.8108
1700,Paper,Paper,2.0,USD,IDEALPRO,1700.0,,,1.0,1.10668,50000.0,-25000.0,-1207.889415,SLD,EUR,USD,20160317 11:56:21 EST,,9941.3951617,86613968.7002
1701,Paper,Paper,2.0,USD,IDEALPRO,1701.0,,,1.0,125.802,50000.0,25000.0,92.71646624,BOT,EUR,JPY,20160317 11:56:45 EST,,10034.1116279,86669321.5802
1702,Paper,Paper,2.0,USD,IDEALPRO,1702.0,,,1.0,0.74324,50000.0,-25000.0,-968.7876449,SLD,AUD,USD,20160317 11:57:19 EST,,9065.323983,86707450.3678
1703,Paper,Paper,2.0,USD,IDEALPRO,1703.0,,,1.0,0.98959,50000.0,25000.0,-1103.46315631,BOT,USD,CHF,20160317 11:57:32 EST,,7961.86082669,86757533.5177
1704,Paper,Paper,2.0,USD,IDEALPRO,1704.0,,,1.0,125.802,50000.0,-25000.0,-65.25215556,SLD,EUR,JPY,20160317 11:57:43 EST,,7896.60867113,86812949.6499
1705,Paper,Paper,2.0,USD,IDEALPRO,1705.0,,,1.0,113.681,50000.0,25000.0,-1021.67205692,BOT,USD,JPY,20160317 11:58:40 EST,,6874.93661421,86862969.2899
1706,Paper,Paper,2.0,USD,IDEALPRO,1706.0,,,1.0,1.10668,50000.0,25000.0,1235.629805,BOT,EUR,USD,20160317 11:59:15 EST,,8110.56641921,86918303.2899
1707,Paper,Paper,2.0,USD,IDEALPRO,1707.0,,,1.0,1.10668,50000.0,-25000.0,-1251.5432685,SLD,EUR,USD,20160317 12:00:33 EST,,6859.02315071,86974886.8332
1708,Paper,Paper,2.0,USD,IDEALPRO,1708.0,,,1.0,0.74324,50000.0,25000.0,1014.2625483,BOT,AUD,USD,20160317 12:02:31 EST,,7873.28569901,87012048.8332
1709,Paper,Paper,2.0,USD,IDEALPRO,1709.0,,,1.0,1.10668,50000.0,25000.0,1250.847756,BOT,EUR,USD,20160317 12:02:42 EST,,9124.13345501,87067382.8332
1710,Paper,Paper,2.0,USD,IDEALPRO,1710.0,,,1.0,1.10668,50000.0,-25000.0,-1275.2825855,SLD,EUR,USD,20160317 12:04:29 EST,,7848.85086951,87123990.1158
1711,Paper,Paper,2.0,USD,IDEALPRO,1711.0,,,1.0,0.98959,50000.0,-25000.0,1117.89378544,SLD,USD,CHF,20160317 12:05:12 EST,,8966.74465495,87172953.3719
1712,Paper,Paper,2.0,USD,IDEALPRO,1712.0,,,1.0,113.681,50000.0,-25000.0,1043.65068564,SLD,USD,JPY,20160317 12:05:24 EST,,10010.3953406,87221927.3612
1713,Paper,Paper,2.0,USD,IDEALPRO,1713.0,,,1.0,125.802,50000.0,25000.0,75.99071852,BOT,EUR,JPY,20160317 12:05:36 EST,,10086.3860591,87277280.2412
1714,Paper,Paper,2.0,USD,IDEALPRO,1714.0,,,1.0,0.98959,50000.0,25000.0,-1134.11052848,BOT,USD,CHF,20160317 12:07:13 EST,,8952.27553062,87327363.3911
1715,Paper,Paper,2.0,USD,IDEALPRO,1715.0,,,1.0,125.802,50000.0,-25000.0,-73.75690632,SLD,EUR,JPY,20160317 12:07:35 EST,,8878.5186243,87382788.028
1716,Paper,Paper,2.0,USD,IDEALPRO,1716.0,,,1.0,0.74324,50000.0,-25000.0,-1039.75418275,SLD,AUD,USD,20160317 12:08:28 EST,,7838.76444155,87420987.7822
1717,Paper,Paper,2.0,USD,IDEALPRO,1717.0,,,1.0,1.10668,50000.0,25000.0,1263.094195,BOT,EUR,USD,20160317 12:08:39 EST,,9101.85863655,87476321.7822
