permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,balance,margin_available
145,Paper,Paper,2.0,USD,IDEALPRO,145.0,,,1.0,1.10659,20000.0,10000.0,217.1458138,BOT,EUR,USD,20160316 14:20:31 EST,,10033.6648452,2769138.01818
146,Paper,Paper,2.0,USD,IDEALPRO,146.0,,,1.0,113.69,20000.0,-10000.0,140.47688136,SLD,USD,JPY,20160316 14:21:30 EST,,10174.1417266,2789004.9813
147,Paper,Paper,2.0,USD,IDEALPRO,147.0,,,1.0,0.74324,20000.0,-10000.0,-176.33635116,SLD,AUD,USD,20160316 14:22:22 EST,,9997.80537544,2804044.11765
148,Paper,Paper,2.0,USD,IDEALPRO,148.0,,,1.0,1.33616,20000.0,10000.0,-241.271789943,BOT,USD,CAD,20160316 14:23:05 EST,,9756.5335855,2824017.03733
149,Paper,Paper,2.0,USD,IDEALPRO,149.0,,,1.0,0.98963,20000.0,10000.0,-180.773084052,BOT,USD,CHF,20160316 14:23:20 EST,,9575.76050145,2844051.10705
150,Paper,Paper,2.0,USD,IDEALPRO,150.0,,,1.0,113.69,20000.0,10000.0,-150.516293728,BOT,USD,JPY,20160316 14:23:33 EST,,9425.24420772,2864060.54705
151,Paper,Paper,2.0,USD,IDEALPRO,151.0,,,1.0,0.74324,20000.0,10000.0,179.57878372,BOT,AUD,USD,20160316 14:24:21 EST,,9604.82299144,2878925.34705
152,Paper,Paper,2.0,USD,IDEALPRO,152.0,,,1.0,1.10659,20000.0,-10000.0,-235.4486046,SLD,EUR,USD,20160316 14:24:31 EST,,9369.37438684,2901290.59565
153,Paper,Paper,2.0,USD,IDEALPRO,153.0,,,1.0,1.33616,20000.0,-10000.0,245.772783314,SLD,USD,CAD,20160316 14:24:57 EST,,9615.14717015,2921015.74255
154,Paper,Paper,2.0,USD,IDEALPRO,154.0,,,1.0,113.69,20000.0,-10000.0,143.484097968,SLD,USD,JPY,20160316 14:25:22 EST,,9758.63126812,2940879.69845
155,Paper,Paper,2.0,USD,IDEALPRO,155.0,,,1.0,0.98963,20000.0,-10000.0,182.15910801,SLD,USD,CHF,20160316 14:26:53 EST,,9940.79037613,2960729.60906
156,Paper,Paper,2.0,USD,IDEALPRO,156.0,,,1.0,113.69,20000.0,10000.0,-148.350699264,BOT,USD,JPY,20160316 14:26:57 EST,,9792.43967687,2980739.04906
157,Paper,Paper,2.0,USD,IDEALPRO,157.0,,,1.0,1.10659,20000.0,10000.0,252.6162016,BOT,EUR,USD,20160316 14:28:33 EST,,10045.0558785,3002870.84906
158,Paper,Paper,2.0,USD,IDEALPRO,158.0,,,1.0,113.69,20000.0,-10000.0,156.60756648,SLD,USD,JPY,20160316 14:29:26 EST,,10201.663445,3022721.68149
159,Paper,Paper,2.0,USD,IDEALPRO,159.0,,,1.0,1.33616,20000.0,10000.0,-280.708687722,BOT,USD,CAD,20160316 14:31:16 EST,,9920.95475728,3042694.60117
160,Paper,Paper,2.0,USD,IDEALPRO,160.0,,,1.0,113.69,20000.0,10000.0,-163.519855552,BOT,USD,JPY,20160316 14:31:31 EST,,9757.43490173,3062704.04117
161,Paper,Paper,2.0,USD,IDEALPRO,161.0,,,1.0,1.33616,20000.0,-10000.0,278.450469191,SLD,USD,CAD,20160316 14:32:14 EST,,10035.8853709,3082396.51038
162,Paper,Paper,2.0,USD,IDEALPRO,162.0,,,1.0,113.69,20000.0,-10000.0,153.802618576,SLD,USD,JPY,20160316 14:32:19 EST,,10189.6879895,3102250.14776
163,Paper,Paper,2.0,USD,IDEALPRO,163.0,,,1.0,0.74324,20000.0,-10000.0,-193.1929279,SLD,AUD,USD,20160316 14:33:06 EST,,9996.4950616,3117306.14069
164,Paper,Paper,2.0,USD,IDEALPRO,164.0,,,1.0,1.10659,20000.0,-10000.0,-233.9387338,SLD,EUR,USD,20160316 14:33:08 EST,,9762.5563278,3139669.87942
165,Paper,Paper,2.0,USD,IDEALPRO,165.0,,,1.0,1.10659,20000.0,10000.0,234.779578,BOT,EUR,USD,20160316 14:34:08 EST,,9997.3359058,3161801.67942
166,Paper,Paper,2.0,USD,IDEALPRO,166.0,,,1.0,0.98963,20000.0,10000.0,-184.445489344,BOT,USD,CHF,20160316 14:34:16 EST,,9812.89041646,3181835.74914
167,Paper,Paper,2.0,USD,IDEALPRO,167.0,,,1.0,1.33616,20000.0,10000.0,-270.574396347,BOT,USD,CAD,20160316 14:36:13 EST,,9542.31602011,3201808.66882
168,Paper,Paper,2.0,USD,IDEALPRO,168.0,,,1.0,0.98963,20000.0,-10000.0,173.126283108,SLD,USD,CHF,20160316 14:36:16 EST,,9715.44230322,3221667.61226
169,Paper,Paper,2.0,USD,IDEALPRO,169.0,,,1.0,1.33616,20000.0,-10000.0,261.220558782,SLD,USD,CAD,20160316 14:37:15 EST,,9976.662862,3241377.31138
170,Paper,Paper,2.0,USD,IDEALPRO,170.0,,,1.0,113.69,20000.0,10000.0,-149.443539584,BOT,USD,JPY,20160316 14:37:24 EST,,9827.21932242,3261386.75138
171,Paper,Paper,2.0,USD,IDEALPRO,171.0,,,1.0,0.74324,20000.0,10000.0,184.6643093,BOT,AUD,USD,20160316 14:38:07 EST,,10011.8836317,3276251.55138
172,Paper,Paper,2.0,USD,IDEALPRO,172.0,,,1.0,113.69,20000.0,-10000.0,145.942513136,SLD,USD,JPY,20160316 14:38:23 EST,,10157.8261448,3296113.04887
173,Paper,Paper,2.0,USD,IDEALPRO,173.0,,,1.0,0.74324,20000.0,-10000.0,-197.6881031,SLD,AUD,USD,20160316 14:39:05 EST,,9960.1380417,3311173.53697
174,Paper,Paper,2.0,USD,IDEALPRO,174.0,,,1.0,1.10659,20000.0,-10000.0,-251.1931926,SLD,EUR,USD,20160316 14:39:10 EST,,9708.9448491,3333554.53016
175,Paper,Paper,2.0,USD,IDEALPRO,175.0,,,1.0,0.98963,20000.0,10000.0,-194.795587703,BOT,USD,CHF,20160316 14:39:21 EST,,9514.1492614,3353588.59988
176,Paper,Paper,2.0,USD,IDEALPRO,176.0,,,1.0,0.74324,20000.0,10000.0,206.29603436,BOT,AUD,USD,20160316 14:40:05 EST,,9720.44529576,3368453.39988
177,Paper,Paper,2.0,USD,IDEALPRO,177.0,,,1.0,1.10659,20000.0,10000.0,273.0643976,BOT,EUR,USD,20160316 14:41:12 EST,,9993.50969336,3390585.19988
178,Paper,Paper,2.0,USD,IDEALPRO,178.0,,,1.0,0.98963,20000.0,-10000.0,204.108155894,SLD,USD,CHF,20160316 14:41:25 EST,,10197.6178493,3410413.16144
179,Paper,Paper,2.0,USD,IDEALPRO,179.0,,,1.0,0.74324,20000.0,-10000.0,-222.23201146,SLD,AUD,USD,20160316 14:43:06 EST,,9975.38583784,3425498.19345
180,Paper,Paper,2.0,USD,IDEALPRO,180.0,,,1.0,1.10659,20000.0,-10000.0,-280.4881326,SLD,EUR,USD,20160316 14:43:09 EST,,9694.89770524,3447908.48158
181,Paper,Paper,2.0,USD,IDEALPRO,181.0,,,1.0,1.33616,20000.0,10000.0,-317.747012977,BOT,USD,CAD,20160316 14:43:15 EST,,9377.15069226,3467881.40126
182,Paper,Paper,2.0,USD,IDEALPRO,182.0,,,1.0,0.98963,20000.0,10000.0,-205.662718631,BOT,USD,CHF,20160316 14:43:20 EST,,9171.48797363,3487915.47098
183,Paper,Paper,2.0,USD,IDEALPRO,183.0,,,1.0,113.69,20000.0,10000.0,-159.964837712,BOT,USD,JPY,20160316 14:43:23 EST,,9011.52313592,3507924.91098
184,Paper,Paper,2.0,USD,IDEALPRO,184.0,,,1.0,0.74324,20000.0,10000.0,229.01067048,BOT,AUD,USD,20160316 14:44:07 EST,,9240.5338064,3522789.71098
185,Paper,Paper,2.0,USD,IDEALPRO,185.0,,,1.0,0.74324,20000.0,-10000.0,-233.2702235,SLD,AUD,USD,20160316 14:45:04 EST,,9007.2635829,3537885.7812
186,Paper,Paper,2.0,USD,IDEALPRO,186.0,,,1.0,1.10659,20000.0,10000.0,276.9627108,BOT,EUR,USD,20160316 14:45:08 EST,,9284.2262937,3560017.5812
187,Paper,Paper,2.0,USD,IDEALPRO,187.0,,,1.0,1.33616,20000.0,-10000.0,341.819084326,SLD,USD,CAD,20160316 14:45:15 EST,,9626.04537803,3579646.6818
188,Paper,Paper,2.0,USD,IDEALPRO,188.0,,,1.0,113.69,20000.0,-10000.0,173.385612512,SLD,USD,JPY,20160316 14:45:23 EST,,9799.43099054,3599480.73619
189,Paper,Paper,2.0,USD,IDEALPRO,189.0,,,1.0,0.74324,20000.0,10000.0,231.0900745,BOT,AUD,USD,20160316 14:46:07 EST,,10030.521065,3614345.53619
190,Paper,Paper,2.0,USD,IDEALPRO,190.0,,,1.0,1.10659,20000.0,-10000.0,-282.054237,SLD,EUR,USD,20160316 14:46:13 EST,,9748.466828,3636757.39043
191,Paper,Paper,2.0,USD,IDEALPRO,191.0,,,1.0,1.33616,20000.0,10000.0,-351.190308059,BOT,USD,CAD,20160316 14:46:24 EST,,9397.27651994,3656730.31011
192,Paper,Paper,2.0,USD,IDEALPRO,192.0,,,1.0,1.10659,20000.0,10000.0,276.6847456,BOT,EUR,USD,20160316 14:47:15 EST,,9673.96126554,3678862.11011
193,Paper,Paper,2.0,USD,IDEALPRO,193.0,,,1.0,1.33616,20000.0,-10000.0,336.025782736,SLD,USD,CAD,20160316 14:47:25 EST,,10009.9870483,3698497.00401
194,Paper,Paper,2.0,USD,IDEALPRO,194.0,,,1.0,0.98963,20000.0,-10000.0,204.35653287,SLD,USD,CHF,20160316 14:47:29 EST,,10214.3435812,3718324.7172
195,Paper,Paper,2.0,USD,IDEALPRO,195.0,,,1.0,113.69,20000.0,10000.0,-181.197870896,BOT,USD,JPY,20160316 14:49:33 EST,,10033.1457103,3738334.1572
196,Paper,Paper,2.0,USD,IDEALPRO,196.0,,,1.0,113.69,20000.0,-10000.0,185.273957024,SLD,USD,JPY,20160316 14:50:33 EST,,10218.4196673,3758156.32324
197,Paper,Paper,2.0,USD,IDEALPRO,197.0,,,1.0,0.74324,20000.0,-10000.0,-232.0966915,SLD,AUD,USD,20160316 14:51:09 EST,,9986.3229758,3773251.21993
198,Paper,Paper,2.0,USD,IDEALPRO,198.0,,,1.0,0.98963,20000.0,10000.0,-221.400870957,BOT,USD,CHF,20160316 14:51:30 EST,,9764.92210484,3793285.28965
199,Paper,Paper,2.0,USD,IDEALPRO,199.0,,,1.0,113.69,20000.0,10000.0,-191.731319008,BOT,USD,JPY,20160316 14:51:34 EST,,9573.19078583,3813294.72965
200,Paper,Paper,2.0,USD,IDEALPRO,200.0,,,1.0,0.98963,20000.0,-10000.0,231.466103659,SLD,USD,CHF,20160316 14:52:28 EST,,9804.65688949,3833095.33327
201,Paper,Paper,2.0,USD,IDEALPRO,201.0,,,1.0,113.69,20000.0,-10000.0,196.177106336,SLD,USD,JPY,20160316 14:52:32 EST,,10000.8339958,3852906.59616
202,Paper,Paper,2.0,USD,IDEALPRO,202.0,,,1.0,0.74324,20000.0,10000.0,240.8322305,BOT,AUD,USD,20160316 14:53:07 EST,,10241.6662263,3867771.39616
203,Paper,Paper,2.0,USD,IDEALPRO,203.0,,,1.0,0.98963,20000.0,10000.0,-234.351234553,BOT,USD,CHF,20160316 14:53:30 EST,,10007.3149917,3887805.46588
204,Paper,Paper,2.0,USD,IDEALPRO,204.0,,,1.0,1.10659,20000.0,-10000.0,-298.3615818,SLD,EUR,USD,20160316 14:54:12 EST,,9708.9534099,3910233.62746
205,Paper,Paper,2.0,USD,IDEALPRO,205.0,,,1.0,113.69,20000.0,10000.0,-204.75236872,BOT,USD,JPY,20160316 14:54:34 EST,,9504.20104118,3930243.06746
206,Paper,Paper,2.0,USD,IDEALPRO,206.0,,,1.0,0.74324,20000.0,-10000.0,-244.67741016,SLD,AUD,USD,20160316 14:55:06 EST,,9259.52363102,3945350.54487
207,Paper,Paper,2.0,USD,IDEALPRO,207.0,,,1.0,1.33616,20000.0,10000.0,-352.547767629,BOT,USD,CAD,20160316 14:55:20 EST,,8906.97586339,3965323.46455
208,Paper,Paper,2.0,USD,IDEALPRO,208.0,,,1.0,0.74324,20000.0,10000.0,243.29247006,BOT,AUD,USD,20160316 14:56:08 EST,,9150.26833345,3980188.26455
209,Paper,Paper,2.0,USD,IDEALPRO,209.0,,,1.0,1.33616,20000.0,-10000.0,349.732162543,SLD,USD,CAD,20160316 14:56:23 EST,,9500.00049599,3999809.45207
210,Paper,Paper,2.0,USD,IDEALPRO,210.0,,,1.0,113.69,20000.0,-10000.0,195.824122848,SLD,USD,JPY,20160316 14:56:32 EST,,9695.82461884,4019621.06795
211,Paper,Paper,2.0,USD,IDEALPRO,211.0,,,1.0,0.74324,20000.0,-10000.0,-238.16415668,SLD,AUD,USD,20160316 14:57:09 EST,,9457.66046216,4034722.03211
212,Paper,Paper,2.0,USD,IDEALPRO,212.0,,,1.0,113.69,20000.0,10000.0,-191.962707616,BOT,USD,JPY,20160316 14:57:33 EST,,9265.69775454,4054731.47211
213,Paper,Paper,2.0,USD,IDEALPRO,213.0,,,1.0,1.10659,20000.0,10000.0,270.1205272,BOT,EUR,USD,20160316 14:59:13 EST,,9535.81828174,4076863.27211
214,Paper,Paper,2.0,USD,IDEALPRO,214.0,,,1.0,1.40935,20000.0,-10000.0,-165.6,SLD,GBP,USD,20160316 14:59:19 EST,,9370.21828174,4105213.87211
215,Paper,Paper,2.0,USD,IDEALPRO,215.0,,,1.0,1.33616,20000.0,10000.0,-328.715360897,BOT,USD,CAD,20160316 14:59:26 EST,,9041.50292084,4125186.79179
216,Paper,Paper,2.0,USD,IDEALPRO,216.0,,,1.0,0.98963,20000.0,-10000.0,207.711211518,SLD,USD,CHF,20160316 14:59:31 EST,,9249.21413236,4145011.1503
217,Paper,Paper,2.0,USD,IDEALPRO,217.0,,,1.0,113.69,20000.0,-10000.0,169.971569264,SLD,USD,JPY,20160316 14:59:37 EST,,9419.18570162,4164848.61873
218,Paper,Paper,2.0,USD,IDEALPRO,218.0,,,1.0,1.33616,20000.0,-10000.0,328.633787016,SLD,USD,CAD,20160316 15:02:32 EST,,9747.81948864,4184490.90462
219,Paper,Paper,2.0,USD,IDEALPRO,219.0,,,1.0,0.74324,20000.0,10000.0,226.18805222,BOT,AUD,USD,20160316 15:03:11 EST,,9974.00754086,4199355.70462
220,Paper,Paper,2.0,USD,IDEALPRO,220.0,,,1.0,0.98963,20000.0,10000.0,-213.206857166,BOT,USD,CHF,20160316 15:03:47 EST,,9760.80068369,4219389.77434
221,Paper,Paper,2.0,USD,IDEALPRO,221.0,,,1.0,0.98963,20000.0,-10000.0,211.055005715,SLD,USD,CHF,20160316 15:06:14 EST,,9971.85568941,4239210.78905
222,Paper,Paper,2.0,USD,IDEALPRO,222.0,,,1.0,113.69,20000.0,10000.0,-178.769189696,BOT,USD,JPY,20160316 15:06:25 EST,,9793.08649971,4259220.22905
223,Paper,Paper,2.0,USD,IDEALPRO,223.0,,,1.0,1.10659,20000.0,-10000.0,-281.773509,SLD,EUR,USD,20160316 15:07:36 EST,,9511.31299071,4281631.80256
224,Paper,Paper,2.0,USD,IDEALPRO,224.0,,,1.0,0.98963,20000.0,10000.0,-216.615775238,BOT,USD,CHF,20160316 15:08:14 EST,,9294.69721547,4301665.87228
225,Paper,Paper,2.0,USD,IDEALPRO,225.0,,,1.0,113.69,20000.0,-10000.0,181.179063232,SLD,USD,JPY,20160316 15:08:27 EST,,9475.8762787,4321492.13322
226,Paper,Paper,2.0,USD,IDEALPRO,226.0,,,1.0,0.74324,20000.0,-10000.0,-227.12935074,SLD,AUD,USD,20160316 15:09:18 EST,,9248.74692796,4336582.06257
227,Paper,Paper,2.0,USD,IDEALPRO,227.0,,,1.0,1.33616,20000.0,10000.0,-333.043049055,BOT,USD,CAD,20160316 15:09:56 EST,,8915.7038789,4356554.98225
228,Paper,Paper,2.0,USD,IDEALPRO,228.0,,,1.0,1.10659,20000.0,10000.0,281.924503,BOT,EUR,USD,20160316 15:11:31 EST,,9197.6283819,4378686.78225
229,Paper,Paper,2.0,USD,IDEALPRO,229.0,,,1.0,1.33616,20000.0,-10000.0,326.488829735,SLD,USD,CAD,20160316 15:11:52 EST,,9524.11721163,4398331.2131
230,Paper,Paper,2.0,USD,IDEALPRO,230.0,,,1.0,0.98963,20000.0,-10000.0,216.779951746,SLD,USD,CHF,20160316 15:12:04 EST,,9740.89716338,4418146.50287
231,Paper,Paper,2.0,USD,IDEALPRO,231.0,,,1.0,1.33616,20000.0,10000.0,-325.153023195,BOT,USD,CAD,20160316 15:14:11 EST,,9415.74414018,4438119.42255
232,Paper,Paper,2.0,USD,IDEALPRO,232.0,,,1.0,0.98963,20000.0,10000.0,-212.855770575,BOT,USD,CHF,20160316 15:15:35 EST,,9202.8883696,4458153.49227
233,Paper,Paper,2.0,USD,IDEALPRO,233.0,,,1.0,0.74324,20000.0,10000.0,218.90978358,BOT,AUD,USD,20160316 15:18:11 EST,,9421.79815318,4473018.29227
234,Paper,Paper,2.0,USD,IDEALPRO,234.0,,,1.0,1.33616,20000.0,-10000.0,316.783434448,SLD,USD,CAD,20160316 15:18:53 EST,,9738.58158763,4492672.42852
235,Paper,Paper,2.0,USD,IDEALPRO,235.0,,,1.0,0.98963,20000.0,-10000.0,212.962376852,SLD,USD,CHF,20160316 15:19:04 EST,,9951.54396448,4512491.53586
236,Paper,Paper,2.0,USD,IDEALPRO,236.0,,,1.0,0.74324,20000.0,-10000.0,-220.03659452,SLD,AUD,USD,20160316 15:20:17 EST,,9731.50736996,4527574.37245
237,Paper,Paper,2.0,USD,IDEALPRO,237.0,,,1.0,1.33616,20000.0,10000.0,-320.124131533,BOT,USD,CAD,20160316 15:20:52 EST,,9411.38323843,4547547.29213
238,Paper,Paper,2.0,USD,IDEALPRO,238.0,,,1.0,0.98963,20000.0,10000.0,-227.508525617,BOT,USD,CHF,20160316 15:20:54 EST,,9183.87471281,4567581.36185
239,Paper,Paper,2.0,USD,IDEALPRO,239.0,,,1.0,113.69,20000.0,10000.0,-211.369021136,BOT,USD,JPY,20160316 15:25:42 EST,,8972.50569167,4587590.80185
240,Paper,Paper,2.0,USD,IDEALPRO,240.0,,,1.0,0.74324,20000.0,10000.0,220.81219818,BOT,AUD,USD,20160316 15:26:21 EST,,9193.31788985,4602455.60185
241,Paper,Paper,2.0,USD,IDEALPRO,241.0,,,1.0,0.98963,20000.0,-10000.0,242.679268539,SLD,USD,CHF,20160316 15:27:38 EST,,9435.99715839,4622244.9923
242,Paper,Paper,2.0,USD,IDEALPRO,242.0,,,1.0,113.69,20000.0,-10000.0,218.445673712,SLD,USD,JPY,20160316 15:27:49 EST,,9654.4428321,4642033.98663
243,Paper,Paper,2.0,USD,IDEALPRO,243.0,,,1.0,113.69,20000.0,10000.0,-226.255224512,BOT,USD,JPY,20160316 15:30:02 EST,,9428.18760759,4662043.42663
244,Paper,Paper,2.0,USD,IDEALPRO,244.0,,,1.0,1.40935,20000.0,10000.0,278.8,BOT,GBP,USD,20160316 15:32:14 EST,,9706.98760759,4690230.42663
245,Paper,Paper,2.0,USD,IDEALPRO,245.0,,,1.0,113.69,20000.0,-10000.0,221.765074896,SLD,USD,JPY,20160316 15:32:22 EST,,9928.75268249,4710016.10156
246,Paper,Paper,2.0,USD,IDEALPRO,246.0,,,1.0,0.98963,20000.0,10000.0,-257.793116173,BOT,USD,CHF,20160316 15:33:19 EST,,9670.95956632,4730050.17128
247,Paper,Paper,2.0,USD,IDEALPRO,247.0,,,1.0,1.33616,20000.0,-10000.0,334.240577178,SLD,USD,CAD,20160316 15:34:33 EST,,10005.2001435,4749686.85038
248,Paper,Paper,2.0,USD,IDEALPRO,248.0,,,1.0,113.69,20000.0,10000.0,-229.121691632,BOT,USD,JPY,20160316 15:35:44 EST,,9776.07845187,4769696.29038
249,Paper,Paper,2.0,USD,IDEALPRO,249.0,,,1.0,113.69,20000.0,-10000.0,224.128563936,SLD,USD,JPY,20160316 15:36:21 EST,,10000.2070158,4789479.60182
250,Paper,Paper,2.0,USD,IDEALPRO,250.0,,,1.0,113.69,20000.0,10000.0,-226.97618792,BOT,USD,JPY,20160316 15:39:19 EST,,9773.23082788,4809489.04182
251,Paper,Paper,2.0,USD,IDEALPRO,251.0,,,1.0,113.69,20000.0,-10000.0,231.509396032,SLD,USD,JPY,20160316 15:40:21 EST,,10004.7402239,4829264.97242
252,Paper,Paper,2.0,USD,IDEALPRO,252.0,,,1.0,0.98963,20000.0,-10000.0,277.741732058,SLD,USD,CHF,20160316 15:41:24 EST,,10282.481956,4849019.30041
253,Paper,Paper,2.0,USD,IDEALPRO,253.0,,,1.0,0.74324,20000.0,-10000.0,-229.47073272,SLD,AUD,USD,20160316 15:44:09 EST,,10053.0112233,4864111.57114
254,Paper,Paper,2.0,USD,IDEALPRO,254.0,,,1.0,0.98963,20000.0,10000.0,-270.695244026,BOT,USD,CHF,20160316 15:45:24 EST,,9782.31597927,4884145.64086
255,Paper,Paper,2.0,USD,IDEALPRO,255.0,,,1.0,113.69,20000.0,10000.0,-225.212465344,BOT,USD,JPY,20160316 15:45:28 EST,,9557.10351393,4904155.08086
256,Paper,Paper,2.0,USD,IDEALPRO,256.0,,,1.0,0.74324,20000.0,10000.0,221.9569109,BOT,AUD,USD,20160316 15:46:08 EST,,9779.06042483,4919019.88086
257,Paper,Paper,2.0,USD,IDEALPRO,257.0,,,1.0,1.40935,20000.0,-10000.0,-307.2,SLD,GBP,USD,20160316 15:46:18 EST,,9471.86042483,4947512.08086
258,Paper,Paper,2.0,USD,IDEALPRO,258.0,,,1.0,113.69,20000.0,-10000.0,212.03082184,SLD,USD,JPY,20160316 15:46:32 EST,,9683.89124667,4967307.49004
259,Paper,Paper,2.0,USD,IDEALPRO,259.0,,,1.0,0.74324,20000.0,-10000.0,-220.38563696,SLD,AUD,USD,20160316 15:47:09 EST,,9463.50560971,4982390.67568
260,Paper,Paper,2.0,USD,IDEALPRO,260.0,,,1.0,1.40935,20000.0,10000.0,309.8666666,BOT,GBP,USD,20160316 15:47:20 EST,,9773.37227631,5010577.67568
261,Paper,Paper,2.0,USD,IDEALPRO,261.0,,,1.0,0.98963,20000.0,-10000.0,254.105721349,SLD,USD,CHF,20160316 15:48:28 EST,,10027.4779977,5030355.63968
262,Paper,Paper,2.0,USD,IDEALPRO,262.0,,,1.0,113.69,20000.0,10000.0,-198.186273888,BOT,USD,JPY,20160316 15:48:35 EST,,9829.29172381,5050365.07968
263,Paper,Paper,2.0,USD,IDEALPRO,263.0,,,1.0,1.10659,20000.0,-10000.0,-299.3081676,SLD,EUR,USD,20160316 15:49:14 EST,,9529.98355621,5072794.18785
264,Paper,Paper,2.0,USD,IDEALPRO,264.0,,,1.0,1.10659,20000.0,10000.0,302.3027226,BOT,EUR,USD,20160316 15:50:13 EST,,9832.28627881,5094925.98785
265,Paper,Paper,2.0,USD,IDEALPRO,265.0,,,1.0,0.98963,20000.0,10000.0,-257.82305379,BOT,USD,CHF,20160316 15:50:29 EST,,9574.46322502,5114960.05757
266,Paper,Paper,2.0,USD,IDEALPRO,266.0,,,1.0,113.69,20000.0,-10000.0,189.176757904,SLD,USD,JPY,20160316 15:50:34 EST,,9763.63998292,5134778.32081
267,Paper,Paper,2.0,USD,IDEALPRO,267.0,,,1.0,0.74324,20000.0,10000.0,227.59521232,BOT,AUD,USD,20160316 15:51:09 EST,,9991.23519524,5149643.12081
268,Paper,Paper,2.0,USD,IDEALPRO,268.0,,,1.0,1.10659,20000.0,-10000.0,-309.4342408,SLD,EUR,USD,20160316 15:51:11 EST,,9681.80095444,5172082.35505
269,Paper,Paper,2.0,USD,IDEALPRO,269.0,,,1.0,0.98963,20000.0,-10000.0,256.56299127,SLD,USD,CHF,20160316 15:51:29 EST,,9938.36394571,5191857.86178
270,Paper,Paper,2.0,USD,IDEALPRO,270.0,,,1.0,113.69,20000.0,10000.0,-191.037585968,BOT,USD,JPY,20160316 15:51:33 EST,,9747.32635974,5211867.30178
271,Paper,Paper,2.0,USD,IDEALPRO,271.0,,,1.0,113.69,20000.0,-10000.0,183.625862048,SLD,USD,JPY,20160316 15:53:32 EST,,9930.95222179,5231691.11592
272,Paper,Paper,2.0,USD,IDEALPRO,272.0,,,1.0,113.69,20000.0,10000.0,-189.069954016,BOT,USD,JPY,20160316 15:54:33 EST,,9741.88226777,5251700.55592
273,Paper,Paper,2.0,USD,IDEALPRO,273.0,,,1.0,113.69,20000.0,-10000.0,189.071318064,SLD,USD,JPY,20160316 15:55:35 EST,,9930.95358583,5271518.9246
274,Paper,Paper,2.0,USD,IDEALPRO,274.0,,,1.0,0.74324,20000.0,-10000.0,-245.1984041,SLD,AUD,USD,20160316 15:56:10 EST,,9685.75518173,5286626.923
275,Paper,Paper,2.0,USD,IDEALPRO,275.0,,,1.0,113.69,20000.0,10000.0,-195.930439296,BOT,USD,JPY,20160316 15:56:37 EST,,9489.82474243,5306636.363
276,Paper,Paper,2.0,USD,IDEALPRO,276.0,,,1.0,0.98963,20000.0,10000.0,-267.009663757,BOT,USD,CHF,20160316 15:57:30 EST,,9222.81507867,5326670.43272
277,Paper,Paper,2.0,USD,IDEALPRO,277.0,,,1.0,113.69,20000.0,-10000.0,196.16881304,SLD,USD,JPY,20160316 15:57:34 EST,,9418.98389171,5346481.70391
278,Paper,Paper,2.0,USD,IDEALPRO,278.0,,,1.0,0.74324,20000.0,10000.0,247.33280136,BOT,AUD,USD,20160316 15:59:09 EST,,9666.31669307,5361346.50391
279,Paper,Paper,2.0,USD,IDEALPRO,279.0,,,1.0,0.98963,20000.0,-10000.0,269.882154592,SLD,USD,CHF,20160316 15:59:32 EST,,9936.19884766,5381108.69148
280,Paper,Paper,2.0,USD,IDEALPRO,280.0,,,1.0,113.69,20000.0,10000.0,-198.765604288,BOT,USD,JPY,20160316 16:01:21 EST,,9737.43324337,5401118.13148
281,Paper,Paper,2.0,USD,IDEALPRO,281.0,,,1.0,113.69,20000.0,-10000.0,193.007201488,SLD,USD,JPY,20160316 16:02:56 EST,,9930.44044486,5420932.56428
282,Paper,Paper,2.0,USD,IDEALPRO,282.0,,,1.0,113.69,20000.0,10000.0,-204.399733888,BOT,USD,JPY,20160316 16:04:11 EST,,9726.04071097,5440942.00428
283,Paper,Paper,2.0,USD,IDEALPRO,283.0,,,1.0,0.98963,20000.0,10000.0,-268.345304857,BOT,USD,CHF,20160316 16:08:08 EST,,9457.69540611,5460976.074
284,Paper,Paper,2.0,USD,IDEALPRO,284.0,,,1.0,0.98963,20000.0,-10000.0,264.794008279,SLD,USD,CHF,20160316 16:10:45 EST,,9722.48941439,5480743.34971
285,Paper,Paper,2.0,USD,IDEALPRO,285.0,,,1.0,113.69,20000.0,-10000.0,196.879911296,SLD,USD,JPY,20160316 16:11:56 EST,,9919.36932569,5500553.9098
286,Paper,Paper,2.0,USD,IDEALPRO,286.0,,,1.0,113.69,20000.0,10000.0,-195.13063704,BOT,USD,JPY,20160316 16:18:59 EST,,9724.23868865,5520563.3498
287,Paper,Paper,2.0,USD,IDEALPRO,287.0,,,1.0,113.69,20000.0,-10000.0,193.672879072,SLD,USD,JPY,20160316 16:23:14 EST,,9917.91156772,5540377.11692
288,Paper,Paper,2.0,USD,IDEALPRO,288.0,,,1.0,1.10659,20000.0,10000.0,315.4114136,BOT,EUR,USD,20160316 16:26:28 EST,,10233.3229813,5562508.91692
289,Paper,Paper,2.0,USD,IDEALPRO,289.0,,,1.0,0.98963,20000.0,10000.0,-268.403736086,BOT,USD,CHF,20160316 16:26:37 EST,,9964.91924521,5582542.98664
